Unnamed: 0,1_중랑공영차고지(기점가상),2_중랑공영차고지.신내역,3_신내데시앙아파트후문,4_서울의료원후문,5_봉화산역2번출구,6_지하철6호선화랑대역,7_지하철6호선화랑대역,8_태릉고등학교.원묵초등학교,9_신내4단지아파트,10_구립도서관체육관,11_신내우체국.5단지두산대림아파트,12_신내6단지,13_신내7단지아파트홈플러스,14_중랑소방서,15_신내8단지아파트.서울의료원,16_신내9단지아파트,17_신내10단지아파트,18_중랑구청,19_신현중학교,20_엘지아파트앞,21_쌍용아파트신내테크노타운앞,22_이화연립경동제일교회앞,23_중흥초등학교,24_지하철7호선중화역2번출구,25_지하철7호선중화역3번출구,26_중화2동주민센터,27_중화2동체육공원,28_중화빗물펌프장,29_중화2동새마을금고,30_중랑교동부시장,31_중랑교,32_삼육서울병원,33_시조사삼거리,34_떡전교사거리.동대문노인복지관,35_청량리미주아파트.동대문세무서,36_청량리역환승센타,37_청량리.청과물도매시장,38_제기동역.서울약령시,39_용두시장앞,40_안암오거리,41_개운사입구,42_고려대이공대.고대병원,43_안암동주민센터,44_보문역,45_성북구청.성북경찰서,46_삼선동주민센터,47_성신여대입구역,48_돈암2동주민센터입구.흥천사,49_아리랑고개.아리랑시네미디어센터,50_정릉입구,51_숭덕초교,52_길음뉴타운데시앙.정릉동아아파트,53_길음뉴타운8단지,54_길음뉴타운11단지롯데캐슬,55_길원초등학교입구,56_서경로꿈마루도서관앞,57_대일외고서경대정문,58_서경대본관,59_서경대본관,60_서경대정문.대일외고,61_서경로꿈마루도서관앞,62_길원초등학교입구,63_길음뉴타운11단지롯데캐슬,64_길음뉴타운8단지,65_정릉동아.길음뉴타운데시앙아파트,66_숭덕초교,67_정릉입구,68_아리랑고개.아리랑시네미디어센터,69_돈암2동주민센터입구.흥천사,70_성신여대입구역,71_삼선동주민센터,72_성북구청.성북경찰서,73_보문역,74_안암동주민센터,75_고려대이공대.고대병원,76_안암역,77_제기시장,78_홍파초등학교,79_제기동주민센터.서울약령시앞,80_청량리수산시장,81_청량리역환승센타,82_서울성심병원,83_휘경동입구,84_삼육서울병원,85_중랑교,86_중랑교동부시장,87_중화2동새마을금고,88_성은교회앞,89_중화2동체육공원,90_중화2동주민센터,91_지하철7호선중화역3번출구,92_지하철7호선중화역2번출구,93_중흥초등학교,94_이화연립경동제일교회앞,95_쌍용아파트신내테크노타운앞,96_엘지아파트앞,97_신현중학교,98_중랑구청,99_신내동성3차아파트,100_신내동성1.2차아파트,101_신내9단지아파트.서울의료원,102_중랑소방서,103_신내7단지아파트홈플러스,104_신내6단지아파트,105_신내우체국.5단지두산대림아파트,106_구립도서관체육관,107_신내4단지아파트,108_태릉고등학교.원묵초등학교,109_지하철6호선화랑대역,110_지하철6호선화랑대역,111_봉화산역3번출구,112_서울의료원후문,113_신내데시앙아파트후문,114_중랑공영차고지,115_중랑공영차고지(가상)
2022-03-26 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 04:00:00,0,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,3,1,0,2,3,2,2,4,0,6,3,6,5,4,3,8,0,8,3,1,0,2,1,2,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,1,4,5,4,3,5,4,0,6,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 05:00:00,0,1,2,0,1,0,1,0,0,0,0,2,2,1,1,3,0,5,4,7,6,1,5,4,3,3,4,2,5,4,5,3,4,2,3,4,2,3,3,3,1,3,4,0,0,2,3,3,0,0,1,2,0,1,0,0,0,0,0,1,1,0,1,2,2,1,2,2,3,5,4,6,6,4,4,7,6,7,7,6,5,5,4,5,6,4,4,5,6,4,4,0,5,4,2,3,0,3,3,2,3,2,1,0,0,0,2,0,1,0,1,0,0,0,0
2022-03-26 06:00:00,0,0,1,0,0,0,2,0,0,1,0,1,2,0,3,4,5,5,8,0,5,6,6,5,6,3,7,5,10,8,1,4,5,5,4,4,2,5,3,6,0,3,2,1,1,2,0,3,0,0,0,1,0,0,0,0,0,2,0,0,2,3,6,5,6,5,5,6,5,4,3,3,2,2,3,2,2,3,0,2,4,3,3,1,3,3,3,2,3,2,4,2,3,0,2,0,3,1,2,0,1,1,0,0,0,1,1,1,0,1,3,0,0,0,0
2022-03-26 07:00:00,0,0,2,1,1,0,1,0,1,0,2,1,2,0,3,5,6,9,10,9,11,12,10,5,4,3,6,6,10,9,9,9,0,7,8,9,8,3,3,4,3,4,0,0,3,2,1,4,2,2,1,2,0,0,0,0,0,2,0,2,4,4,7,8,9,8,7,9,7,7,5,4,0,5,5,7,0,6,5,6,7,5,0,4,2,1,3,6,4,3,2,0,2,0,2,0,1,1,1,2,0,2,1,0,0,0,1,0,1,0,3,1,0,0,0
2022-03-26 08:00:00,0,1,3,2,1,0,4,1,3,3,1,3,8,3,6,9,12,14,16,19,20,21,19,10,9,12,12,12,12,10,13,13,10,10,10,12,13,12,2,4,3,4,3,4,3,3,4,1,2,4,5,4,0,3,2,1,0,3,0,3,6,9,9,11,15,16,14,16,19,10,9,10,10,11,12,13,14,13,11,8,6,4,1,4,4,5,4,5,6,4,5,6,7,0,7,0,6,6,5,3,2,2,1,1,2,0,0,0,0,1,0,1,0,0,0
2022-03-26 09:00:00,0,1,2,0,1,0,2,3,2,3,1,2,3,0,5,9,13,15,17,10,20,11,19,10,8,13,16,17,17,18,17,18,19,20,18,11,8,7,9,8,8,7,4,4,6,5,10,11,10,9,17,1,15,14,13,10,8,2,1,1,5,9,11,12,15,16,17,21,18,8,9,6,8,8,5,6,11,11,11,8,4,4,3,3,4,0,7,4,7,8,6,6,6,8,7,8,7,10,11,12,10,3,6,0,5,3,0,1,0,2,2,1,0,0,0
2022-03-26 10:00:00,0,2,4,1,3,2,2,0,3,4,5,4,6,3,7,8,11,14,16,17,18,11,18,9,7,9,10,9,10,11,9,9,10,6,9,9,8,2,11,10,8,6,8,8,7,9,11,6,4,5,5,3,2,1,2,1,0,5,0,3,6,11,12,18,22,21,16,18,24,15,13,11,9,9,8,10,13,13,12,10,7,8,9,8,6,3,5,9,10,8,10,8,5,0,6,10,8,4,3,3,3,1,4,3,1,1,0,0,0,1,2,1,0,0,0
2022-03-26 11:00:00,0,0,2,0,0,0,1,0,4,9,6,5,8,0,7,12,13,17,12,17,19,20,14,15,16,13,18,20,22,22,20,19,20,19,17,9,10,12,13,13,12,13,3,14,14,14,13,12,10,10,10,9,7,6,4,3,2,6,0,1,5,13,16,16,19,21,22,25,24,14,13,14,13,14,14,11,12,11,12,10,10,9,8,9,7,8,7,6,9,7,7,10,7,8,9,6,6,10,9,7,0,3,4,2,3,1,2,0,1,0,1,0,0,0,0
2022-03-26 12:00:00,0,1,2,0,1,0,1,0,4,8,5,8,9,5,8,11,9,10,12,13,15,12,13,9,11,9,12,11,11,11,10,12,9,14,13,12,15,16,14,12,10,9,10,9,9,10,12,11,12,15,18,16,12,9,4,1,4,14,0,15,18,27,30,31,35,34,30,32,30,17,16,14,17,17,14,20,20,21,20,18,13,12,11,10,10,8,8,0,8,9,9,11,12,10,8,6,6,8,7,5,4,6,4,0,2,3,1,0,0,0,2,1,0,0,0
2022-03-26 13:00:00,0,1,2,3,1,0,0,0,2,4,1,6,8,0,0,7,10,15,17,18,17,17,16,11,12,6,13,14,16,14,18,16,17,15,13,12,12,12,12,9,11,12,15,15,15,15,17,12,12,13,13,10,9,6,5,2,1,8,0,3,7,13,16,19,21,19,20,22,20,12,10,10,12,12,9,12,14,13,13,12,14,16,15,16,17,16,15,8,17,20,19,21,19,9,19,14,13,9,8,10,9,6,4,3,2,0,0,0,0,3,5,2,0,0,0
2022-03-26 14:00:00,2,0,1,3,1,0,1,0,0,4,5,4,5,0,5,8,9,12,13,15,14,16,14,10,11,4,9,12,10,11,13,14,9,14,14,7,11,12,13,13,12,15,16,10,16,15,17,21,18,14,15,13,8,11,6,5,0,5,0,3,8,9,10,13,15,18,20,20,20,12,10,10,12,11,11,14,15,13,10,13,15,8,16,9,18,6,17,14,14,14,16,24,10,23,22,21,19,14,13,8,6,3,2,0,3,1,1,1,1,3,2,0,0,0,0
2022-03-26 15:00:00,0,1,2,2,0,0,5,0,4,5,1,7,5,2,7,9,10,13,14,13,12,13,10,7,10,7,8,4,9,11,13,10,10,12,9,12,17,17,14,14,11,17,13,11,12,12,21,12,18,22,22,19,16,11,6,4,1,1,0,2,4,7,9,12,13,15,11,16,16,10,9,11,11,12,13,17,16,16,17,12,14,15,14,13,12,10,8,9,9,9,11,12,11,10,8,9,6,4,3,4,3,0,2,0,1,1,1,0,0,2,3,0,0,2,0
2022-03-26 16:00:00,0,1,2,0,1,0,5,0,0,3,4,5,9,6,7,8,9,12,11,12,13,15,15,13,11,12,13,13,15,14,13,13,13,16,15,16,17,18,16,11,15,14,13,8,15,20,24,16,17,20,26,22,16,15,7,4,2,10,0,2,9,12,16,15,20,15,19,21,20,8,6,7,5,7,6,11,12,12,9,10,17,16,15,14,15,13,13,14,12,13,20,19,8,17,15,11,10,5,4,2,3,1,2,1,0,2,0,0,0,2,1,0,0,1,0
2022-03-26 17:00:00,0,2,4,0,3,2,2,0,1,3,1,1,3,3,3,5,4,12,15,13,13,13,12,6,9,10,9,7,9,8,9,9,8,9,8,13,15,17,11,14,18,18,10,9,15,14,21,24,20,21,25,18,17,11,8,5,4,3,0,0,11,17,19,10,15,19,20,20,21,10,11,11,10,11,13,14,15,16,12,17,17,20,18,13,14,17,12,17,15,13,11,11,9,9,8,7,8,11,8,6,5,2,6,4,4,1,0,0,0,3,6,5,1,1,0
2022-03-26 18:00:00,0,0,0,0,0,0,2,0,0,4,4,0,3,0,2,4,0,7,5,6,5,6,1,4,7,2,8,6,5,6,5,6,2,5,7,13,18,20,16,14,15,14,12,13,14,17,31,30,23,27,31,24,23,16,12,9,4,5,0,6,7,8,10,11,16,15,21,19,16,10,9,10,11,13,11,15,9,12,11,10,14,13,15,13,12,11,8,12,13,9,15,16,16,14,12,11,11,8,7,5,4,3,3,2,0,1,1,0,0,1,2,1,0,0,0
2022-03-26 19:00:00,0,1,1,2,1,0,5,0,0,0,0,3,6,0,1,7,8,7,4,5,6,8,4,6,6,6,8,3,7,3,4,3,6,3,2,9,14,5,12,6,7,9,8,10,12,14,27,26,22,24,30,25,24,19,13,9,8,4,0,5,9,10,5,4,11,9,11,12,11,7,6,5,7,8,12,15,14,13,11,8,11,13,11,10,10,12,7,6,5,10,14,18,17,16,16,15,13,11,5,0,2,1,4,0,2,2,1,0,0,2,6,3,1,2,0
2022-03-26 20:00:00,0,0,0,0,0,0,2,0,2,1,1,0,2,0,3,0,0,6,0,6,2,5,6,5,6,3,4,2,4,3,2,4,0,3,3,8,10,7,11,10,10,6,5,7,7,12,24,26,19,30,14,20,18,12,9,4,0,3,0,2,2,4,8,7,7,0,3,4,5,3,6,8,7,1,2,8,9,10,9,6,10,12,11,12,9,10,7,7,7,5,13,11,0,8,9,8,6,5,5,4,0,3,2,0,0,0,2,0,0,1,4,1,0,0,0
2022-03-26 21:00:00,0,0,0,3,1,0,1,1,1,2,3,0,3,0,1,3,2,3,4,0,5,4,4,2,4,6,6,5,3,4,2,5,5,6,5,6,5,7,8,7,9,6,8,5,4,10,21,22,19,22,26,22,19,17,12,7,6,3,0,1,4,4,5,5,6,8,10,11,5,8,5,6,9,7,8,10,8,10,8,7,10,10,9,8,9,8,7,6,4,3,14,12,12,11,9,6,4,6,4,3,0,0,1,0,0,0,0,0,0,1,4,2,0,0,0
2022-03-26 22:00:00,0,0,1,1,0,0,2,0,2,0,3,3,0,0,3,4,0,7,5,0,0,7,5,5,7,6,5,2,3,3,2,4,2,4,6,4,8,8,7,8,11,4,9,12,15,15,32,35,32,31,27,21,16,14,7,3,0,0,1,9,0,4,3,0,0,3,4,1,0,6,5,7,8,4,10,10,9,12,13,13,14,11,9,11,13,12,9,9,6,8,11,12,9,9,12,7,8,11,8,4,3,3,1,2,0,1,0,0,1,1,2,0,1,0,0
2022-03-26 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,3,2,0,0,1,2,0,4,6,5,4,0,6,4,5,0,5,6,7,0,9,9,13,38,37,31,32,22,30,29,18,13,4,1,1,0,1,2,3,0,3,0,4,5,4,1,6,5,5,0,5,6,4,6,5,0,7,9,7,8,10,9,7,6,5,4,2,11,9,11,10,8,9,6,9,7,4,2,1,0,2,0,1,0,0,0,1,4,0,0,0,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,0,0,0,0,0,0,1,0,3,0,0,0,0,1,1,2,2,0,2,0,3,1,2,1,1,0,0,0,2,0,1,2,0,2,1,3,4,0,4,0,3,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,5,4,5,3,2,4,6,0,5,5,3,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,0,0,0,1,1,0,3,0,0,0,2,2,3,0,4,2,3,3,1,1,4,6,3,2,4,2,4,1,0,0,6,5,4,3,1,2,3,1,4,1,0,2,2,0,1,2,3,2,3,3,3,2,1,0,1,1,0,0,0,1,2,0,1,0,3,2,0,5,5,7,9,4,9,4,6,6,4,4,0,5,5,0,2,2,4,2,3,4,4,3,2,2,0,3,4,0,1,5,4,3,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0
2022-03-27 06:00:00,0,0,1,0,1,0,2,0,0,0,0,1,0,1,2,3,3,4,2,5,6,7,6,3,4,0,5,6,5,4,0,6,6,5,4,2,0,1,0,0,1,2,0,0,1,2,1,0,1,2,2,2,1,0,0,0,0,1,1,2,1,2,3,3,4,2,5,6,6,3,2,0,1,4,3,1,3,3,2,3,4,3,1,3,1,0,2,3,2,4,2,3,1,0,2,0,2,1,0,1,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0
2022-03-27 07:00:00,0,0,0,2,0,2,2,0,1,0,0,1,0,1,4,4,8,10,11,6,12,13,7,10,8,0,6,5,4,5,7,6,6,5,1,6,6,4,5,2,1,2,2,3,4,2,3,3,4,0,2,2,0,0,1,0,0,1,1,0,2,1,2,3,5,0,3,6,6,5,7,5,5,4,4,0,0,2,4,3,2,1,2,1,0,0,4,0,1,4,3,4,0,3,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,2,3,2,0,0,0
2022-03-27 08:00:00,0,2,4,3,1,0,1,1,0,0,1,0,1,0,1,4,6,9,10,11,11,13,12,10,7,3,7,11,9,13,13,10,9,7,5,3,3,0,4,2,3,3,4,0,3,5,4,2,3,3,2,2,0,0,1,0,0,3,3,0,2,2,4,6,8,8,9,11,11,5,4,5,9,11,8,9,10,7,6,6,3,4,3,3,4,4,4,5,5,3,10,11,6,11,6,7,5,4,4,1,0,1,0,0,1,2,1,0,0,0,3,2,1,0,0
2022-03-27 09:00:00,0,0,2,0,2,0,3,2,0,0,2,3,0,0,5,7,9,13,9,14,15,16,17,12,9,10,11,7,13,9,15,15,13,6,7,6,6,8,8,7,9,4,3,8,7,8,7,7,6,3,3,2,2,0,5,3,1,3,3,2,6,11,12,14,16,15,16,18,16,10,7,8,0,7,6,7,7,7,6,6,3,4,2,5,6,2,8,10,6,9,6,0,6,7,10,11,8,5,5,0,3,2,2,1,2,1,0,0,0,3,1,2,0,0,0
2022-03-27 10:00:00,0,0,1,2,0,0,2,0,3,4,6,5,7,6,9,10,12,10,12,8,12,14,12,11,9,10,11,12,13,8,11,10,6,9,9,8,5,7,5,5,6,1,5,5,5,6,7,6,8,6,9,9,5,8,5,4,3,2,2,4,5,9,11,12,13,14,13,18,19,10,10,8,7,11,6,13,12,7,7,10,9,8,0,6,9,5,7,9,10,8,8,5,11,3,12,0,10,5,4,6,9,6,4,0,0,2,0,0,0,1,1,0,0,0,0
2022-03-27 11:00:00,0,0,1,0,0,0,1,0,0,2,0,7,8,3,6,9,10,12,16,16,19,20,19,12,12,6,13,10,13,15,15,16,11,12,15,13,11,9,12,11,12,12,10,12,13,12,10,6,5,10,11,8,7,6,10,2,0,6,6,3,7,10,11,12,15,15,14,14,14,12,9,6,3,7,8,12,11,6,2,4,5,8,7,7,8,6,8,9,9,5,8,6,9,8,2,4,6,8,5,4,7,6,4,0,2,2,1,1,1,2,2,1,0,0,0
2022-03-27 12:00:00,1,2,3,0,0,0,1,1,2,2,4,5,6,5,7,7,8,10,11,14,16,17,15,10,10,11,12,11,13,14,5,15,16,16,17,13,12,12,12,9,8,7,7,7,8,10,11,11,13,11,12,11,9,7,5,4,1,6,6,10,19,24,27,26,29,28,25,31,27,17,11,10,10,10,6,10,12,11,13,14,9,10,11,17,16,14,14,13,12,8,10,11,10,11,10,9,7,6,3,4,3,3,3,1,1,0,0,0,0,2,2,0,0,0,0
2022-03-27 13:00:00,0,0,2,2,2,1,3,1,2,0,3,4,3,0,6,7,8,6,7,9,11,11,9,9,7,8,10,6,12,10,13,10,9,11,9,13,17,21,15,16,5,15,4,14,13,10,12,11,10,13,12,11,10,8,5,4,3,2,2,0,6,10,14,17,22,23,24,27,22,10,8,9,8,9,9,10,9,9,8,10,14,13,12,13,13,13,14,19,15,12,13,16,18,18,17,16,13,5,4,4,3,0,3,0,0,1,1,0,2,2,3,0,2,0,0
2022-03-27 14:00:00,1,2,3,3,2,1,1,0,4,3,2,3,4,3,4,6,6,10,11,12,13,14,13,10,6,7,11,5,12,11,11,17,18,17,13,20,22,22,23,20,18,17,15,13,11,15,19,19,16,15,19,15,12,9,6,4,3,1,1,3,7,12,14,21,22,24,25,29,28,12,13,15,14,7,5,9,10,11,8,10,13,8,8,15,15,9,8,14,14,14,15,11,10,8,7,7,5,5,5,0,6,6,5,0,1,3,2,0,1,1,2,1,0,0,0
2022-03-27 15:00:00,0,1,2,2,2,1,2,0,1,5,4,3,1,4,4,6,9,12,13,14,11,12,14,10,9,10,10,4,11,14,13,14,11,11,9,9,15,14,15,15,13,13,11,12,12,10,21,18,10,17,12,13,12,10,10,9,0,2,2,3,6,10,11,15,17,14,16,17,19,7,4,6,5,18,19,13,7,11,9,13,14,15,14,12,12,9,10,9,8,9,16,12,11,7,9,8,6,7,8,8,6,0,1,5,0,5,1,2,1,3,4,0,2,1,0
2022-03-27 16:00:00,0,1,2,0,1,0,2,0,1,4,0,3,5,2,4,6,5,7,6,0,7,8,12,9,9,2,8,7,9,11,10,13,7,8,13,18,18,25,22,20,19,17,15,14,13,12,28,26,26,27,26,24,21,17,9,7,2,4,4,7,10,16,12,14,16,20,21,11,15,7,7,10,9,11,15,16,17,11,5,16,11,10,10,10,10,9,11,10,9,9,10,11,11,12,10,9,3,7,7,6,2,4,2,0,1,3,0,0,0,4,4,2,1,0,0
2022-03-27 17:00:00,0,2,0,1,2,0,3,0,2,3,4,3,6,5,3,7,5,8,10,10,11,10,11,7,9,8,12,9,8,9,8,9,7,9,8,11,14,10,11,9,12,9,8,9,12,11,27,27,33,37,36,23,19,17,12,9,2,11,11,4,13,14,16,24,27,20,18,26,25,10,9,10,4,4,6,7,5,6,0,9,13,13,13,14,12,11,13,11,12,11,12,14,14,9,9,8,5,7,7,5,6,4,5,4,3,2,1,0,0,1,6,3,1,0,0
2022-03-27 18:00:00,0,0,3,1,1,0,0,0,1,2,2,5,1,0,1,3,4,6,6,0,6,3,5,3,5,5,5,5,5,4,5,8,5,3,3,10,11,15,14,12,13,11,11,10,11,10,18,20,17,19,24,22,19,17,8,6,5,15,15,3,16,20,21,12,20,7,19,22,23,7,7,3,6,7,8,12,13,12,11,12,18,19,19,19,18,16,15,13,14,15,18,17,16,15,14,13,10,7,6,3,2,1,0,0,2,1,1,0,0,1,4,2,0,0,0
2022-03-27 19:00:00,0,0,1,0,0,0,2,1,2,1,0,0,4,0,3,2,3,6,4,7,8,9,8,5,6,8,8,9,3,4,5,9,7,4,8,9,8,10,6,7,13,10,7,7,8,10,16,17,18,19,20,12,11,11,11,8,2,3,3,4,4,6,12,7,13,8,15,11,14,5,7,3,4,5,5,9,10,9,6,10,15,12,14,13,11,9,3,10,9,5,11,18,16,18,8,16,7,7,5,1,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0
2022-03-27 20:00:00,0,0,2,1,0,0,1,0,0,0,0,1,2,0,3,2,2,5,2,1,4,4,3,2,4,5,5,4,3,3,5,2,1,6,2,7,8,5,8,6,9,10,9,10,10,11,13,11,18,15,13,11,11,8,5,3,2,12,12,15,1,21,22,21,23,19,18,17,14,7,8,5,6,3,5,8,0,6,5,5,6,5,7,9,10,7,4,8,6,6,12,13,8,7,11,1,8,6,2,1,0,0,4,1,0,3,0,2,0,1,1,0,0,0,0
2022-03-27 21:00:00,0,0,1,2,0,0,1,0,1,0,0,2,0,0,1,4,0,5,3,0,2,4,1,3,4,0,4,2,2,3,4,5,2,1,2,7,7,6,9,7,8,8,5,7,7,5,17,17,16,18,17,14,13,11,8,4,2,1,1,3,2,2,3,2,4,3,3,2,3,3,4,5,3,6,5,6,5,5,6,6,10,11,8,7,8,6,4,0,5,2,12,12,11,10,9,8,8,5,4,2,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
2022-03-27 22:00:00,0,0,0,1,0,0,2,0,0,1,2,2,3,0,4,5,6,9,4,7,4,6,5,5,8,7,6,5,5,3,0,4,3,2,6,7,8,5,9,10,12,10,4,9,9,17,23,22,19,20,22,18,16,11,7,5,3,1,1,8,2,3,4,11,12,11,12,11,3,6,4,4,4,0,4,8,7,3,5,9,9,9,4,10,11,8,10,9,7,6,14,15,14,12,11,10,9,5,6,5,0,2,4,5,0,2,0,0,1,0,6,4,3,1,0
2022-03-27 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,2,3,1,2,1,4,3,6,7,6,0,6,3,4,7,8,7,2,7,9,22,21,14,15,13,12,9,9,9,3,3,0,0,1,2,1,0,3,1,0,0,2,1,8,0,9,8,3,9,10,11,8,10,9,11,9,9,8,5,8,7,4,6,5,7,8,3,7,6,3,4,2,4,1,0,0,0,1,0,0,0,1,0,1,2,0,1,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,0,0,0,0,0,0,2,0,4,6,0,5,6,1,7,3,8,10,11,12,4,15,7,5,16,5,21,7,20,16,15,9,14,12,6,9,4,0,0,3,0,3,3,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,3,4,2,5,7,10,8,6,8,11,10,13,14,15,12,7,8,9,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,0,1,1,0,0,0,2,0,1,3,1,1,2,2,2,6,11,10,10,4,10,12,10,7,6,5,8,6,7,8,6,6,3,5,4,7,8,10,6,9,4,3,2,4,2,4,3,3,4,2,3,3,0,0,1,2,1,0,0,1,1,2,3,2,3,0,5,4,6,6,9,7,8,9,6,6,6,5,6,5,8,6,6,5,7,6,8,6,7,5,4,4,4,6,4,5,4,5,4,4,1,3,2,0,0,0,0,0,0,0,0,0,0,1,0
