Unnamed: 0,1_중랑공영차고지(기점가상),2_중랑공영차고지삼거리,3_당너머,4_신내SKV1센터,5_신내데시앙포레아파트220동앞,6_새솔초등학교입구,7_우디안아파트114동앞,8_중랑경찰서정문.우디안101동앞,9_신내우디안아파트107동앞,10_능말입구,11_중랑공영차고지.신내역,12_신내데시앙아파트후문,13_서울의료원후문,14_봉화산역2번출구,15_태릉고등학교.원묵초등학교,16_신내4단지아파트,17_세방아파트입구,18_먹골파출소.신안아파트입구,19_신안2차아파트,20_동양쇼핑,21_우리은행,22_태릉입구역,23_한진한화그랑빌아파트,24_석계역2번출구,25_석계역1번출구.A,26_석계역,27_태릉입구역,28_묵동롯데시네마,29_브라운캐슬,30_먹골역입구,31_묵2동주민센터,32_금보당금은방,33_신묵초등학교입구,34_제일시장,35_신동신약국,36_중화역입구대원사약국,37_태릉시장입구,38_태릉프라자약국농협,39_태릉시장입구굴다리,40_중랑역동부시장1,41_중랑교동부시장,42_중화2동새마을금고,43_성은교회앞,44_중화2동체육공원,45_중화2동주민센터,46_중화역입구대원사입구,47_신동신약국,48_제일프라자,49_신묵초등학교,50_금보당금은방,51_묵2동주민센터,52_먹골역입구,53_브라운캐슬,54_묵동롯데시네마,55_태릉입구역,56_한진한화그랑빌아파트,57_석계역2번출구,58_석계역1번출구.A,59_석계역,60_태릉입구역,61_묵동구길,62_신안2차아파트입구,63_먹골파출소.신안아파트입구,64_원묵고등학교,65_신내4단지아파트,66_태릉고등학교.원묵초등학교,67_봉화산역3번출구,68_서울의료원후문,69_신내데시앙아파트후문,70_중랑공영차고지,71_중랑공영차고지.신내역,72_능말입구,73_신내우디안아파트107동앞,74_중랑경찰서정문.우디안101동앞,75_우디안아파트114동앞,76_새솔초등학교,77_신내데시앙포레아파트222동앞,78_신내데시앙포레아파트220동앞,79_당너머,80_중랑공영차고지.종점
2022-04-05 23:00:00,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,2,2,1,3,5,6,0,5,4,4,0,3,2,0,2,4,3,2,1,3,2,1,3,0,3,4,3,4,2,0,1,0,0,0,2,2,1,2,0,3,3,3,0,3,2,4,12,11,4,0,12,0,9,7,0,6,1,0,0,0
2022-04-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 05:00:00,0,0,0,0,1,1,0,3,0,1,0,2,0,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 06:00:00,0,0,0,0,3,6,6,16,22,8,7,14,15,3,2,3,0,0,3,2,0,3,1,2,3,2,0,1,0,1,2,2,4,0,3,2,1,2,2,2,0,2,3,5,3,3,3,0,2,2,3,3,6,7,5,2,0,1,0,0,1,0,2,1,2,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0
2022-04-06 07:00:00,0,0,0,0,6,27,22,35,48,47,48,47,46,23,12,14,12,14,10,5,10,7,7,5,6,7,0,8,8,7,9,10,7,11,10,11,12,12,11,3,4,7,8,11,11,6,4,8,10,11,11,10,14,12,12,9,0,8,10,9,13,16,18,8,8,3,19,12,11,10,11,1,0,4,3,0,3,8,0,0
2022-04-06 08:00:00,0,25,21,0,4,10,6,19,26,24,25,44,38,21,5,7,10,15,8,15,16,11,9,8,6,7,8,7,9,12,7,13,14,16,9,14,13,13,13,3,4,7,11,12,14,14,13,11,11,12,12,16,20,21,13,12,13,4,6,7,13,16,18,19,15,18,29,28,8,29,33,32,25,7,6,5,7,3,2,0
2022-04-06 09:00:00,0,4,0,1,5,8,2,13,16,0,12,13,14,8,0,9,4,8,8,4,5,5,4,3,6,5,6,8,9,9,11,12,11,12,6,11,8,10,10,4,1,3,3,5,4,4,0,3,4,4,6,10,5,11,10,9,7,3,2,4,3,5,6,6,7,3,12,10,6,10,14,0,12,9,7,5,5,1,0,0
2022-04-06 10:00:00,0,1,0,0,2,3,1,7,12,11,18,9,18,10,0,11,5,6,9,9,8,5,3,4,6,7,0,6,6,7,6,6,6,8,6,9,7,9,8,5,4,4,4,4,0,3,2,4,4,3,4,3,2,0,4,3,0,2,1,3,4,4,3,2,0,0,6,4,1,2,2,0,3,1,1,0,2,2,0,0
2022-04-06 11:00:00,0,0,0,0,1,3,3,4,7,6,5,7,6,4,1,5,6,5,4,3,5,4,1,3,5,7,6,0,5,7,3,4,5,7,4,6,4,5,7,6,5,7,4,5,5,4,5,7,8,9,8,7,7,5,6,0,0,3,5,3,2,3,0,1,3,0,6,7,5,0,6,0,4,0,1,1,1,0,0,0
2022-04-06 12:00:00,0,0,0,0,2,6,4,7,11,7,11,12,13,7,2,4,3,4,4,4,3,2,0,1,3,1,0,4,5,4,4,6,5,4,0,4,5,4,4,7,5,4,6,7,8,9,4,6,7,8,6,6,5,0,2,0,4,4,0,3,3,2,0,1,2,0,8,7,3,2,6,6,5,3,2,1,2,0,0,0
2022-04-06 13:00:00,0,1,0,0,5,2,0,4,6,0,7,6,8,8,7,6,8,7,6,2,6,5,4,2,5,6,5,6,8,7,8,6,8,6,7,7,6,4,7,10,9,5,10,9,4,11,3,9,7,7,6,7,8,9,8,5,4,2,3,2,4,4,4,3,4,4,10,8,7,7,9,0,8,5,4,3,0,0,0,0
2022-04-06 14:00:00,0,1,0,1,1,8,0,5,10,0,10,4,9,6,4,8,9,8,7,6,5,5,4,3,2,3,4,5,6,6,6,7,5,6,8,5,7,5,6,12,6,11,11,12,13,16,13,14,12,11,10,6,2,4,2,1,0,5,6,2,5,4,3,5,5,26,31,7,29,0,1,5,0,4,0,2,1,0,0,0
2022-04-06 15:00:00,0,0,0,1,2,7,11,12,14,13,10,11,8,7,1,13,16,14,11,7,5,3,4,5,5,6,7,8,4,6,7,7,9,12,0,9,8,5,6,5,4,3,6,2,7,10,6,9,8,5,9,8,10,12,10,4,9,6,2,7,5,8,10,9,7,11,19,20,12,20,21,12,23,17,16,15,3,0,0,0
2022-04-06 16:00:00,0,1,0,3,1,4,3,10,13,9,11,13,12,8,7,5,8,6,4,3,3,2,1,2,10,5,12,11,6,10,6,9,9,7,9,8,5,6,3,11,10,8,8,9,10,8,9,8,9,7,6,4,5,4,2,3,2,5,6,7,6,1,8,10,3,11,18,17,15,11,18,15,13,12,8,10,2,0,0,0
2022-04-06 17:00:00,0,1,0,2,4,4,5,11,12,11,12,14,17,11,9,11,11,9,8,7,9,8,7,6,5,5,7,8,8,9,8,8,8,7,10,5,7,0,5,10,8,10,11,11,13,12,12,12,11,10,9,9,8,9,6,2,3,9,4,11,11,9,8,7,10,8,17,16,14,15,10,17,16,12,8,10,2,3,2,0
2022-04-06 18:00:00,2,2,0,7,8,8,10,20,22,8,20,21,20,14,12,11,13,12,11,10,9,11,11,9,16,18,18,17,14,13,16,7,14,11,11,10,9,7,8,12,10,12,12,13,12,12,11,10,9,9,9,9,10,8,7,6,5,9,3,8,11,9,9,8,8,0,28,25,24,13,25,24,19,14,9,6,2,0,0,0
2022-04-06 19:00:00,0,2,0,4,3,4,5,7,9,0,10,12,12,8,7,6,3,5,4,4,5,6,0,2,11,16,15,16,14,13,16,13,11,12,13,12,11,7,5,10,8,9,7,10,10,11,12,9,9,9,9,8,8,6,8,9,8,7,8,9,5,7,6,6,5,6,35,33,32,16,36,34,31,24,23,19,2,2,1,0
2022-04-06 20:00:00,0,0,0,0,1,3,2,4,5,2,6,3,2,5,4,0,0,5,4,0,5,6,5,4,5,6,4,5,4,6,3,5,4,3,1,2,4,2,5,8,7,6,5,7,8,9,9,10,0,13,12,10,10,10,9,1,7,4,4,6,7,8,9,5,8,9,29,27,13,0,27,22,17,13,11,9,1,0,0,0
2022-04-06 21:00:00,0,0,0,1,0,2,0,0,1,0,0,2,1,3,1,4,3,2,1,0,0,3,3,1,5,6,7,8,7,3,5,7,9,7,6,4,3,5,7,9,9,10,9,8,7,9,7,7,9,6,10,5,6,5,3,0,4,6,6,6,6,6,3,7,8,9,21,19,16,0,19,15,6,5,0,4,1,0,0,0
2022-04-06 22:00:00,0,0,0,1,0,1,0,0,2,0,1,3,4,2,1,3,5,4,1,0,2,2,0,1,5,4,6,7,8,7,5,5,6,4,0,4,2,1,3,9,8,8,10,9,10,9,6,9,8,7,5,5,6,2,7,3,5,5,1,5,7,6,2,3,4,2,12,10,10,0,13,12,8,6,3,4,1,1,0,0
2022-04-06 23:00:00,0,0,0,3,1,4,0,5,0,0,4,5,0,3,2,3,1,2,3,1,2,4,3,1,6,7,8,7,5,4,3,3,1,0,5,3,2,1,1,4,0,3,2,3,3,4,3,2,2,0,1,0,0,0,2,1,0,4,1,0,8,7,4,1,6,0,9,5,6,0,8,0,6,3,2,2,1,0,0,0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 05:00:00,0,0,0,0,1,3,0,5,6,0,4,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 06:00:00,0,0,0,0,1,6,3,16,23,3,20,8,8,1,0,2,2,0,2,3,0,2,2,1,3,4,3,2,3,3,0,2,3,4,4,0,1,0,2,1,2,2,4,3,4,2,2,2,2,1,5,4,5,6,4,5,0,1,2,0,1,3,3,2,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 07:00:00,0,4,0,1,7,22,21,33,46,43,38,41,35,25,13,7,9,9,8,10,10,7,5,6,6,8,0,2,8,7,8,7,9,11,8,8,6,8,6,2,3,3,0,5,6,5,4,6,8,8,10,10,13,10,11,12,9,6,6,9,14,16,20,14,15,3,15,4,1,3,2,1,3,1,0,1,5,8,0,0
2022-04-07 08:00:00,0,33,29,1,5,8,9,17,26,23,19,37,31,20,5,10,12,10,8,6,10,7,5,4,7,8,10,9,9,11,9,11,11,12,11,11,10,9,12,4,3,10,15,15,14,11,10,10,11,12,11,15,19,17,13,14,13,6,7,9,12,13,16,15,14,15,29,26,23,21,34,32,30,8,6,5,7,4,3,0
2022-04-07 09:00:00,0,3,2,0,3,7,0,11,13,13,11,13,12,8,7,8,9,6,8,10,8,6,4,3,4,5,6,7,9,3,7,4,8,9,10,7,8,6,7,5,3,8,8,7,7,8,8,8,7,5,6,9,10,5,11,9,7,4,1,2,5,3,7,0,9,11,11,10,0,8,13,0,10,6,4,5,4,2,0,0
2022-04-07 10:00:00,0,0,0,0,2,4,0,7,10,7,9,9,9,5,4,5,5,7,6,2,4,3,0,3,4,3,0,5,3,5,8,7,9,8,8,8,9,8,3,5,3,5,2,5,6,6,5,5,8,6,7,5,6,2,7,1,1,2,3,0,3,2,4,3,2,0,4,5,4,3,2,1,0,3,1,0,2,2,0,0
2022-04-07 11:00:00,0,0,0,1,4,5,4,6,12,12,10,11,10,4,3,3,6,4,4,2,4,3,3,2,4,5,4,6,7,3,8,7,7,5,4,5,6,5,5,4,4,3,3,3,2,2,3,4,6,0,4,5,5,0,5,4,1,3,0,1,3,0,3,2,4,0,7,6,0,7,6,0,5,4,3,4,0,1,0,0
2022-04-07 12:00:00,0,0,1,1,1,2,2,7,8,2,7,0,8,5,4,6,7,8,7,6,6,4,2,1,4,5,2,7,4,9,6,5,5,8,5,6,7,5,6,5,6,4,5,7,8,7,6,6,3,2,5,4,0,5,4,2,3,4,0,5,6,6,8,7,4,0,6,4,0,0,6,5,4,0,2,1,2,0,0,0
2022-04-07 13:00:00,0,0,0,0,2,4,2,7,9,8,8,8,9,7,4,8,9,8,2,5,7,6,2,1,2,3,3,3,5,6,4,0,8,5,7,6,7,7,4,8,0,6,7,6,7,7,1,8,8,10,7,4,6,2,5,3,2,4,3,4,6,5,2,2,6,3,8,5,0,2,4,0,3,1,4,3,1,2,0,0
2022-04-07 14:00:00,0,1,0,2,1,5,5,8,9,7,8,10,11,9,5,11,9,6,5,3,3,3,4,3,5,6,4,7,8,3,5,3,7,7,6,7,6,1,5,9,8,9,10,12,11,11,9,8,7,7,5,4,5,3,3,2,4,3,3,0,4,5,5,4,5,0,11,10,3,11,5,10,6,1,2,0,0,0,0,0
2022-04-07 15:00:00,0,2,1,2,2,7,1,9,12,0,12,13,13,8,6,6,7,6,5,5,4,5,4,4,6,6,3,5,4,6,8,5,8,9,8,5,8,7,4,10,11,9,11,3,11,12,10,13,12,12,6,9,8,6,7,5,0,5,3,4,9,8,8,0,6,19,26,23,9,22,26,22,15,12,11,10,2,1,0,0
2022-04-07 16:00:00,0,1,0,3,2,5,4,9,9,8,9,11,9,7,3,10,9,9,9,0,7,6,3,2,9,10,6,10,11,10,10,11,7,19,19,16,13,9,8,9,11,10,12,10,9,7,8,8,8,10,4,8,7,6,7,5,5,5,5,3,7,6,9,7,13,14,25,24,22,14,27,23,16,13,12,10,4,1,0,0
2022-04-07 17:00:00,0,1,0,4,6,9,5,15,17,16,17,19,31,18,17,9,16,12,11,6,15,4,0,4,8,5,9,10,8,8,8,8,6,9,10,9,9,8,9,9,10,9,10,9,12,11,9,11,10,8,5,5,6,0,0,3,4,4,5,0,5,5,6,1,7,8,14,12,8,11,15,16,12,7,6,2,1,2,0,0
2022-04-07 18:00:00,0,3,0,7,8,11,12,20,19,20,19,21,20,14,9,13,0,10,9,9,16,14,15,10,13,16,18,11,11,11,10,0,9,10,10,9,8,7,6,10,12,11,11,7,11,10,8,14,11,8,10,7,10,12,10,9,8,6,0,6,9,8,5,6,5,4,38,36,35,0,38,14,18,15,7,12,2,7,2,0
2022-04-07 19:00:00,0,1,0,2,1,3,2,10,7,0,12,8,5,9,5,7,0,8,6,4,5,5,2,3,9,12,7,17,14,14,18,16,14,11,10,10,9,4,4,9,10,9,7,10,7,10,7,9,5,7,7,8,4,5,6,5,5,4,5,8,8,5,4,3,6,7,27,25,24,12,28,27,26,18,16,11,3,2,0,0
2022-04-07 20:00:00,0,0,0,1,2,2,0,4,6,0,7,8,0,7,6,5,6,2,2,4,5,4,1,3,11,7,6,8,7,4,6,3,5,6,5,4,3,4,4,10,11,6,5,9,6,8,9,8,8,1,7,7,6,2,1,6,5,4,1,7,7,6,0,5,2,3,25,24,10,23,13,20,17,14,13,10,2,1,0,0
2022-04-07 21:00:00,0,0,0,1,0,2,0,1,2,3,0,3,5,5,3,3,0,2,2,2,3,4,3,4,9,5,8,9,4,10,6,4,2,0,1,3,0,3,4,8,7,6,8,4,9,8,8,7,8,7,5,4,2,0,3,1,2,5,0,5,1,4,5,7,9,4,18,17,12,7,19,14,14,11,9,6,1,1,0,0
2022-04-07 22:00:00,0,4,0,1,1,1,0,1,1,2,2,3,4,3,0,0,0,0,1,0,2,2,1,1,6,8,8,10,5,8,10,8,7,6,3,6,1,1,5,6,4,0,4,3,6,6,4,2,3,3,3,1,3,2,3,2,1,7,0,8,6,5,4,3,0,2,18,8,17,0,12,15,14,12,4,9,3,0,0,0
2022-04-07 23:00:00,0,0,0,1,0,1,0,1,2,0,0,1,3,3,0,0,4,3,1,2,1,2,2,0,4,3,5,5,6,4,2,1,4,3,2,5,2,4,2,8,8,4,5,4,5,3,4,3,4,5,2,0,0,2,1,2,0,4,1,5,4,4,0,3,4,5,9,7,7,0,10,9,6,4,3,5,2,0,0,0
2022-04-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 05:00:00,0,0,0,0,0,1,0,2,3,0,2,4,0,2,0,3,4,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 06:00:00,0,2,0,0,3,5,5,12,19,13,15,14,7,3,0,2,4,3,6,1,2,3,4,3,2,4,5,3,0,6,5,4,5,6,4,2,0,0,3,2,2,3,0,4,3,2,0,0,0,3,3,4,5,7,5,0,2,2,0,0,1,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2022-04-08 07:00:00,0,7,0,1,6,27,30,41,47,48,46,48,46,23,12,12,10,11,10,10,9,7,5,4,4,5,2,5,6,7,6,7,10,5,5,9,8,7,6,3,2,3,5,6,7,8,0,9,10,12,7,11,14,9,13,5,11,5,9,10,16,19,21,13,12,11,13,4,4,3,2,2,4,3,2,2,6,4,3,0
2022-04-08 08:00:00,0,11,0,1,5,8,9,14,20,18,18,37,33,19,7,9,14,14,7,7,8,9,4,7,6,3,4,8,9,10,11,12,8,12,11,10,10,11,13,5,5,10,12,14,14,8,14,11,11,14,13,18,24,22,16,15,14,4,6,7,10,13,16,16,15,14,38,33,32,8,35,34,27,9,7,8,8,11,0,0
2022-04-08 09:00:00,0,0,0,0,2,6,0,10,13,7,14,14,14,7,6,6,7,5,4,5,7,5,6,5,4,3,4,5,5,5,7,7,7,8,8,6,10,5,9,3,3,6,5,7,6,4,3,8,4,7,4,7,6,5,5,5,4,2,2,3,4,6,4,3,0,8,9,8,0,7,9,2,6,4,3,4,5,4,0,0
2022-04-08 10:00:00,0,0,0,0,2,4,0,7,9,0,8,6,9,5,2,4,0,5,2,6,3,3,0,2,3,1,1,5,3,4,2,0,4,6,7,6,3,5,5,4,5,2,7,7,6,5,4,7,5,4,9,3,8,7,8,3,2,2,1,1,4,3,2,4,0,0,5,4,0,1,2,0,3,2,3,2,0,0,0,0
2022-04-08 11:00:00,0,0,1,1,4,5,3,10,14,6,14,9,8,4,1,4,4,3,5,5,3,2,1,4,6,5,6,5,2,3,7,7,7,2,8,5,6,0,7,7,8,3,6,9,7,9,6,7,4,7,6,4,5,3,0,2,2,2,3,2,5,4,4,3,4,3,9,10,2,11,13,5,10,9,8,2,2,1,0,0
2022-04-08 12:00:00,0,1,0,2,2,4,5,9,14,13,12,13,10,6,2,4,6,5,5,3,4,3,0,2,3,5,5,5,7,9,11,3,9,8,5,7,5,6,5,4,5,5,5,5,5,9,0,6,6,10,10,5,4,0,4,3,0,3,0,3,4,2,5,3,5,3,9,11,0,9,5,4,7,6,0,5,3,0,0,0
2022-04-08 13:00:00,0,0,0,1,1,4,0,7,11,4,10,0,6,5,4,4,4,4,3,2,0,3,3,2,4,6,8,4,7,7,9,10,11,7,10,8,7,6,6,8,8,7,8,4,8,11,10,10,8,11,11,10,9,1,7,8,7,3,2,3,5,6,6,5,5,13,11,10,9,7,5,0,6,5,0,4,1,1,0,0
2022-04-08 14:00:00,0,4,0,1,4,6,0,8,12,10,9,11,9,5,7,11,9,8,5,3,4,4,4,3,4,5,5,7,3,8,8,10,9,9,9,8,7,7,6,4,3,1,3,4,4,7,5,7,3,6,5,6,5,4,3,3,2,3,2,3,5,5,7,3,6,8,11,5,9,6,10,12,8,5,4,3,5,2,0,0
2022-04-08 15:00:00,0,0,0,0,2,3,5,6,8,7,6,8,9,5,4,7,8,7,5,6,6,5,3,3,8,9,2,10,11,10,12,11,12,12,6,10,5,8,6,10,8,7,8,8,10,11,9,14,12,9,6,7,6,4,5,4,6,4,5,7,6,6,7,8,10,12,20,25,24,7,20,6,19,16,3,13,4,1,0,0
2022-04-08 16:00:00,0,0,0,3,1,5,0,8,10,10,7,9,11,5,4,5,6,5,7,5,6,4,3,2,6,7,6,5,4,5,5,6,8,9,8,5,1,1,4,9,8,8,7,8,12,14,14,13,11,10,12,9,4,8,7,7,6,5,5,4,6,7,6,5,6,9,19,18,17,16,20,17,14,12,11,8,6,2,0,0
2022-04-08 17:00:00,0,2,1,4,5,8,7,14,18,0,16,18,20,9,8,11,8,11,6,7,8,6,2,7,4,6,7,6,7,10,11,11,8,10,9,8,7,5,3,10,11,13,13,10,15,14,13,12,11,10,8,7,6,5,6,4,4,4,5,6,11,0,10,8,7,6,19,17,16,15,16,19,16,12,5,7,1,5,1,0
2022-04-08 18:00:00,0,3,2,4,8,9,0,24,10,0,25,15,22,17,15,17,9,16,14,11,9,6,6,5,13,13,16,17,18,16,17,18,14,12,13,12,11,7,14,14,14,12,15,16,16,20,19,18,17,17,16,11,11,10,10,8,6,11,10,8,11,8,3,6,7,6,23,22,20,19,23,20,19,11,8,7,3,10,0,0
2022-04-08 19:00:00,0,5,0,2,0,9,7,11,6,10,13,14,11,8,7,8,9,8,8,7,8,8,4,7,11,16,18,8,17,14,13,11,9,9,10,10,9,7,4,12,14,8,13,12,11,12,11,12,11,7,9,8,6,6,5,4,3,6,9,10,12,7,11,8,7,7,23,19,18,0,19,17,11,11,9,8,2,0,0,0
2022-04-08 20:00:00,0,0,0,4,1,5,0,5,7,0,2,6,5,5,4,5,8,7,4,3,3,2,1,1,4,6,5,5,6,7,6,7,6,5,5,5,4,3,4,6,6,7,5,8,9,11,6,10,8,4,9,10,5,4,8,3,2,4,4,6,6,6,2,9,11,13,27,27,26,25,25,23,8,19,18,12,2,0,0,0
2022-04-08 21:00:00,0,0,0,0,2,3,0,7,3,4,8,4,5,6,5,7,6,6,3,5,5,4,4,3,4,4,3,2,4,2,3,2,4,6,2,3,6,7,7,15,16,15,2,14,5,15,3,14,10,14,7,10,7,9,0,0,6,5,3,5,6,7,7,6,6,3,17,15,9,0,18,0,10,9,8,5,1,0,0,0
2022-04-08 22:00:00,0,2,0,2,0,3,0,5,3,1,1,6,4,3,1,3,2,2,0,1,4,3,1,5,9,11,10,7,6,5,4,4,3,6,2,5,4,1,5,7,8,9,5,3,10,7,5,9,8,5,6,5,3,2,4,3,2,4,4,4,4,6,6,5,5,6,15,14,13,0,18,16,11,9,8,7,2,0,0,0
2022-04-08 23:00:00,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,2,1,0,7,6,5,4,2,6,0,4,5,5,4,5,0,2,4,3,0,2,2,6,3,7,6,0,4,3,4,1,2,1,4,2,2,1,2,3,4,3,1,2,2,0,13,0,11,0,12,10,9,8,0,6,0,0,0,0
2022-04-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
