Unnamed: 0,1_구민회관입구,2_산장빌라,3_우방아파트,4_일신건영아파트.꿈에그린아파트,5_돈암동일신건영휴먼빌아파트,6_아리랑고개.아리랑시네미디어센터,7_돈암힐스테이트.코오롱하늘채,8_돈암2동주민센터입구.흥천사,9_성신여대입구역,10_돈암시장입구,11_성북구청,12_보문2교,13_성신여대후문,14_용문중고교,15_안암동주민센터,16_보문역,17_성북구청.성북경찰서,18_삼선동주민센터,19_성신여대입구역,20_돈암2동주민센터입구.흥천사,21_돈암힐스테이트.코오롱하늘채,22_돈암동일신건영휴먼빌아파트,23_일신건영아파트.꿈에그린아파트,24_교수단지,25_산장빌라,26_508단지입구,27_508단지삼거리,28_스카이힐스,29_골드하우스,30_파크빌라앞,31_508단지삼거리,32_508단지입구,33_성북참노인전문병원,34_구민회관입구(가상)
2022-03-05 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 05:00:00,0,5,7,0,0,7,0,6,2,1,0,0,0,0,0,0,1,0,4,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0
2022-03-05 06:00:00,0,6,5,0,3,9,5,8,3,0,0,0,0,0,0,2,2,3,5,4,3,3,2,4,0,2,0,0,0,0,0,0,0,0
2022-03-05 07:00:00,0,9,10,0,0,9,10,10,3,2,1,0,1,0,1,2,1,3,7,6,0,3,3,2,0,4,0,0,0,0,3,1,0,0
2022-03-05 08:00:00,1,14,15,0,7,19,10,20,10,2,2,0,4,4,5,5,3,4,6,5,4,2,2,2,2,1,1,0,0,0,0,0,0,0
2022-03-05 09:00:00,0,9,12,11,11,18,15,12,7,5,4,1,2,3,1,2,2,3,5,4,3,7,4,6,4,2,0,0,0,0,0,0,0,0
2022-03-05 10:00:00,0,20,23,0,22,21,20,16,5,5,3,0,4,3,2,3,3,7,12,10,10,11,3,9,2,5,0,0,0,4,0,2,0,0
2022-03-05 11:00:00,0,16,17,16,14,25,23,20,5,4,2,0,5,8,6,6,4,7,16,19,20,22,9,17,16,8,4,3,0,0,1,0,0,0
2022-03-05 12:00:00,5,14,23,5,0,27,25,24,6,3,3,0,2,4,4,6,7,13,18,19,18,18,17,14,7,13,8,5,1,0,0,0,1,0
2022-03-05 13:00:00,7,11,12,13,7,23,11,10,10,4,3,1,2,4,2,6,8,14,18,22,21,22,15,19,16,14,11,10,5,3,0,0,2,0
2022-03-05 14:00:00,5,11,7,0,0,8,0,10,5,3,0,3,4,0,2,4,5,8,15,15,14,10,12,10,3,7,6,5,2,0,0,0,0,0
2022-03-05 15:00:00,3,8,10,0,9,12,10,11,6,5,3,4,3,3,4,5,6,11,20,18,17,18,17,15,12,2,11,7,2,0,0,0,1,0
2022-03-05 16:00:00,3,9,8,0,0,12,0,12,5,6,2,0,7,2,5,6,7,13,27,25,24,20,15,13,12,7,10,7,5,2,0,1,0,0
2022-03-05 17:00:00,9,17,18,0,16,10,10,8,4,8,1,5,4,7,3,10,13,19,29,29,29,30,28,22,19,16,14,7,4,1,0,0,0,0
2022-03-05 18:00:00,4,5,9,7,0,9,8,8,5,3,2,0,3,0,0,5,6,12,43,40,37,38,32,23,18,13,11,4,2,0,0,0,0,0
2022-03-05 19:00:00,4,5,6,0,4,6,3,7,2,2,0,0,0,1,0,5,6,12,25,25,26,25,21,22,18,18,9,7,3,2,0,0,0,0
2022-03-05 20:00:00,3,4,3,0,1,5,0,6,3,4,1,0,3,1,2,2,3,13,13,12,11,12,11,7,6,4,4,1,0,0,0,0,0,0
2022-03-05 21:00:00,3,4,3,0,0,0,0,1,0,2,1,3,0,0,0,2,3,7,16,16,14,14,13,10,8,7,6,5,4,2,0,0,0,0
2022-03-05 22:00:00,2,2,2,0,0,1,2,3,2,2,0,0,0,0,1,3,5,6,18,18,16,12,12,11,8,0,9,7,3,1,0,0,0,0
2022-03-05 23:00:00,0,1,0,0,0,0,1,2,0,0,2,1,3,4,1,5,4,6,17,16,14,13,7,10,8,7,6,3,2,0,0,0,0,0
2022-03-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 05:00:00,0,4,5,0,4,4,0,3,2,0,0,0,0,0,0,0,1,1,2,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0
2022-03-06 06:00:00,1,3,5,0,4,3,1,3,3,0,0,2,0,1,1,1,0,2,4,3,0,3,2,1,0,1,1,0,0,0,0,0,0,0
2022-03-06 07:00:00,0,2,3,0,0,3,0,2,1,1,0,0,2,0,0,1,1,3,5,3,1,3,4,4,0,4,0,0,0,0,0,0,0,0
2022-03-06 08:00:00,2,6,9,0,0,8,5,7,3,0,0,0,2,1,0,3,1,4,4,3,0,5,1,4,3,3,0,0,0,0,0,4,0,0
2022-03-06 09:00:00,1,11,14,0,8,17,16,14,7,4,2,0,2,1,1,2,2,3,7,6,5,7,6,6,2,3,0,0,0,0,0,0,0,0
2022-03-06 10:00:00,0,12,14,0,11,16,14,15,6,3,2,0,3,2,0,1,3,4,5,3,2,7,0,3,2,6,0,0,0,0,0,0,0,0
2022-03-06 11:00:00,2,15,18,0,0,19,22,20,6,3,1,0,0,1,2,2,4,8,13,12,6,14,18,13,3,12,0,1,0,0,0,0,0,0
2022-03-06 12:00:00,7,15,14,0,0,13,8,14,8,2,0,3,2,9,0,2,4,8,14,13,12,11,11,10,8,8,6,5,2,0,0,0,0,0
2022-03-06 13:00:00,6,11,18,0,17,14,5,13,4,3,0,2,3,2,1,7,8,17,27,26,24,24,20,17,0,16,9,6,5,2,0,0,1,0
2022-03-06 14:00:00,8,14,15,0,4,14,14,13,7,2,2,0,2,3,3,1,5,9,13,12,13,11,12,9,8,7,5,2,2,1,0,0,0,0
2022-03-06 15:00:00,7,6,10,0,0,10,0,14,4,6,0,4,5,2,4,7,9,9,14,15,17,11,13,8,5,5,3,1,1,0,0,0,0,0
2022-03-06 16:00:00,2,5,8,6,0,13,7,12,5,4,0,3,3,5,5,5,7,12,19,0,18,17,15,12,11,1,8,5,3,1,0,0,0,0
2022-03-06 17:00:00,2,4,5,0,4,10,12,14,5,8,7,1,5,0,4,7,12,18,28,29,20,26,21,15,10,13,11,5,2,0,0,0,0,0
2022-03-06 18:00:00,2,3,5,1,0,7,6,5,0,2,2,1,3,2,2,6,6,10,28,28,27,28,28,24,23,22,13,7,2,1,0,0,0,0
2022-03-06 19:00:00,3,4,4,0,0,4,0,5,1,1,0,0,2,0,1,3,4,5,15,20,19,18,17,11,9,6,8,6,4,1,0,0,0,0
2022-03-06 20:00:00,2,2,3,0,0,2,0,2,1,1,0,0,0,0,2,3,2,7,18,11,0,10,6,9,8,0,6,4,1,0,0,0,0,0
2022-03-06 21:00:00,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,12,11,5,16,14,9,5,8,3,4,0,2,0,0,0,0
2022-03-06 22:00:00,4,5,6,0,0,10,9,8,4,1,0,0,2,0,2,3,4,7,14,7,14,14,13,9,6,4,4,2,0,0,0,0,0,0
2022-03-06 23:00:00,1,2,0,2,0,1,0,0,1,0,2,3,2,3,0,1,1,5,10,12,10,11,8,8,7,0,5,3,2,0,0,0,0,0
2022-03-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,0,8,10,0,3,10,0,8,4,1,1,0,0,0,0,0,1,1,3,3,0,4,0,0,0,3,0,0,0,0,0,0,0,0
2022-03-07 06:00:00,0,15,10,0,6,12,7,10,3,0,2,0,4,1,3,2,0,4,5,1,1,6,5,4,3,3,0,0,0,1,0,0,0,0
2022-03-07 07:00:00,3,23,28,30,18,39,40,37,16,18,2,0,19,12,11,5,3,4,10,9,12,14,17,20,0,13,0,0,0,2,0,0,0,0
2022-03-07 08:00:00,2,28,39,0,31,42,46,39,7,6,1,0,9,7,6,7,5,5,14,8,13,18,8,17,14,7,0,0,0,5,4,4,0,0
2022-03-07 09:00:00,2,21,23,22,20,23,16,17,6,2,3,0,4,5,4,2,4,4,5,3,2,6,5,5,4,3,0,0,0,0,0,3,0,0
2022-03-07 10:00:00,0,12,17,0,11,18,20,18,6,5,2,2,4,3,2,3,3,7,11,10,12,9,10,7,5,4,0,0,0,0,0,0,0,0
2022-03-07 11:00:00,2,14,15,5,0,16,12,14,12,3,2,0,3,2,0,3,4,6,13,13,12,7,6,5,4,3,0,0,0,0,0,0,0,0
2022-03-07 12:00:00,5,13,9,14,0,15,16,16,3,2,1,0,3,0,4,3,3,5,12,14,13,18,15,14,12,10,11,7,2,1,0,1,0,0
2022-03-07 13:00:00,4,11,17,0,6,13,14,13,5,4,3,0,0,1,1,3,4,10,17,18,15,14,13,12,11,10,8,5,3,2,0,1,0,0
2022-03-07 14:00:00,7,8,11,7,0,12,6,11,5,4,2,1,3,0,2,5,6,10,18,12,18,16,15,10,9,8,7,2,1,0,0,0,0,0
2022-03-07 15:00:00,7,10,11,10,6,11,9,9,5,6,5,0,4,2,3,2,9,17,31,29,28,15,24,17,14,6,9,4,2,0,0,0,0,0
2022-03-07 16:00:00,3,7,7,8,6,11,10,11,5,4,4,0,5,12,15,23,20,28,40,36,31,28,28,17,13,11,9,5,1,0,0,1,0,0
2022-03-07 17:00:00,6,9,13,0,7,9,9,10,3,7,5,4,6,5,6,11,15,23,37,38,39,40,29,20,16,9,10,5,6,1,1,0,0,0
2022-03-07 18:00:00,9,12,14,15,14,10,11,9,6,7,8,6,7,3,9,17,20,27,45,44,41,44,40,31,24,23,17,12,5,2,0,1,0,0
2022-03-07 19:00:00,5,9,10,0,5,8,9,6,6,4,1,0,4,0,5,12,15,18,46,45,43,41,33,27,29,26,15,9,4,0,0,0,0,0
2022-03-07 20:00:00,1,3,2,2,0,4,4,5,3,4,3,0,2,4,3,10,12,18,30,26,24,29,27,18,17,16,11,8,4,0,0,0,0,0
2022-03-07 21:00:00,1,2,0,0,1,0,0,1,0,1,0,1,0,0,3,8,3,12,25,26,26,23,20,13,9,10,9,6,3,1,0,0,0,0
2022-03-07 22:00:00,7,8,3,0,0,2,0,0,1,3,0,0,4,3,6,4,6,9,23,21,20,18,19,13,10,8,8,5,3,1,0,0,0,0
2022-03-07 23:00:00,1,2,3,0,0,2,3,2,2,3,0,2,2,0,1,3,4,6,19,9,17,16,8,9,5,4,6,3,2,1,0,0,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,7,10,0,6,8,0,8,4,1,0,0,0,2,1,0,1,1,4,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,0,10,11,0,10,14,14,12,3,0,1,2,4,2,3,3,2,0,4,4,3,4,4,3,2,2,0,0,0,0,0,0,0,0
2022-03-08 07:00:00,0,21,27,28,27,36,36,31,17,18,7,0,19,7,9,4,5,7,13,14,13,24,26,28,3,4,0,0,0,3,0,12,0,0
2022-03-08 08:00:00,1,25,29,30,19,37,40,38,10,9,4,0,8,7,7,6,2,2,16,14,13,18,16,12,8,7,1,0,0,0,3,2,0,0
2022-03-08 09:00:00,1,19,23,24,20,23,25,22,8,4,2,0,2,4,3,3,8,6,11,9,7,9,10,8,4,3,0,0,0,0,0,0,0,0
2022-03-08 10:00:00,1,14,19,0,0,20,17,16,7,7,5,1,4,3,2,3,4,5,8,0,9,10,5,8,7,3,0,0,0,0,0,0,0,0
2022-03-08 11:00:00,1,12,16,15,11,15,16,13,6,3,1,2,1,2,3,2,3,5,12,10,10,9,8,6,0,2,5,3,0,0,0,0,0,0
2022-03-08 12:00:00,8,15,16,0,15,14,9,13,4,4,3,2,2,0,3,0,6,9,15,16,12,16,15,11,14,12,7,6,3,1,0,0,0,0
2022-03-08 13:00:00,4,8,10,0,9,9,10,8,5,3,2,0,4,3,6,5,5,8,17,17,7,17,15,10,9,8,8,4,3,0,0,0,0,0
2022-03-08 14:00:00,7,10,8,0,7,8,8,8,4,3,1,0,4,0,0,3,5,8,14,14,13,13,12,11,9,6,9,6,4,2,0,0,0,0
2022-03-08 15:00:00,6,12,13,11,7,12,11,11,5,5,4,4,4,4,5,9,10,15,24,22,25,25,22,15,14,12,7,4,2,0,0,0,0,0
2022-03-08 16:00:00,4,9,11,0,7,10,11,10,2,5,2,1,1,10,8,10,12,15,35,30,27,24,22,18,15,14,11,7,5,0,0,0,0,0
2022-03-08 17:00:00,7,11,15,0,10,19,0,19,7,8,6,0,5,5,6,10,13,24,40,40,37,38,35,30,28,25,17,12,8,4,0,0,3,0
2022-03-08 18:00:00,6,9,11,0,10,12,9,8,5,10,2,4,9,8,10,21,21,23,40,42,40,38,36,31,29,25,14,9,3,1,0,0,0,0
2022-03-08 19:00:00,6,9,10,8,8,12,7,10,5,3,1,0,2,0,2,7,11,17,36,32,29,32,30,23,21,21,14,10,3,0,0,0,0,0
2022-03-08 20:00:00,3,4,2,0,3,4,3,3,2,3,0,0,0,2,1,4,8,15,30,31,32,20,33,29,25,24,20,10,4,0,0,0,0,0
2022-03-08 21:00:00,1,2,3,0,0,3,5,3,2,2,3,2,0,0,4,5,7,18,35,32,31,31,24,20,18,10,14,9,3,0,0,0,0,0
2022-03-08 22:00:00,5,7,1,1,0,6,7,1,2,3,0,0,1,2,1,3,5,9,22,21,21,22,31,27,20,19,18,9,3,2,0,0,0,0
2022-03-08 23:00:00,0,0,1,0,0,2,0,0,2,3,0,2,2,3,2,3,2,9,17,18,21,13,19,13,12,11,7,4,2,1,0,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,7,8,0,0,9,0,7,3,0,0,0,0,0,0,0,1,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,3,5,3,2,4,5,4,1,0,0,0,1,0,0,1,0,5,5,3,4,6,5,5,0,4,0,0,0,0,1,0,0,0
2022-03-09 07:00:00,0,8,6,0,0,6,0,5,3,0,0,0,0,1,1,2,1,3,4,2,2,2,3,3,1,2,0,0,0,0,0,0,0,0
2022-03-09 08:00:00,1,9,12,5,11,13,16,14,4,3,2,0,2,4,1,2,3,4,7,8,6,7,6,5,1,4,0,0,0,0,0,0,0,0
2022-03-09 09:00:00,1,17,19,11,18,11,0,13,6,7,3,0,0,2,2,2,2,2,7,4,1,3,7,6,4,1,0,0,0,0,2,0,0,0
2022-03-09 10:00:00,2,11,16,0,0,6,16,19,10,5,2,1,2,3,4,2,4,7,10,10,0,3,7,2,1,1,0,0,0,0,0,6,0,0
2022-03-09 11:00:00,4,13,18,18,0,17,0,16,7,4,0,0,1,2,3,1,3,6,9,7,8,10,7,10,8,6,2,0,1,2,5,2,0,0
2022-03-09 12:00:00,4,9,15,10,6,16,16,16,5,4,1,3,0,2,1,5,9,14,23,22,23,25,22,17,13,12,7,3,2,1,0,0,0,0
2022-03-09 13:00:00,4,8,11,11,0,11,12,13,5,6,5,0,5,6,5,6,7,10,18,19,15,21,20,16,13,11,10,9,3,2,3,0,1,0
2022-03-09 14:00:00,5,7,11,7,6,10,9,8,5,3,1,0,4,0,1,1,3,9,15,14,15,10,8,6,2,4,3,2,0,0,0,0,0,0
2022-03-09 15:00:00,5,7,11,0,8,14,15,11,4,4,3,1,4,3,0,1,4,10,19,6,20,20,19,17,13,13,12,7,3,1,0,0,0,0
2022-03-09 16:00:00,4,9,17,0,0,17,0,14,4,5,2,1,0,2,1,6,5,10,24,24,25,26,22,21,20,17,13,8,5,1,0,0,0,0
2022-03-09 17:00:00,5,12,14,0,9,15,10,12,5,3,0,2,2,3,1,5,8,10,24,25,24,22,20,16,15,14,11,5,1,0,0,0,0,0
2022-03-09 18:00:00,3,7,10,0,9,11,14,12,5,3,2,0,2,0,0,5,7,13,31,30,31,25,30,24,20,18,9,9,8,3,0,2,0,0
2022-03-09 19:00:00,4,5,4,0,4,6,0,4,3,2,0,0,6,2,8,11,11,14,28,29,28,27,25,18,17,16,13,8,5,0,0,0,0,0
2022-03-09 20:00:00,1,2,5,0,0,7,0,6,1,2,0,0,3,2,2,2,5,10,26,24,23,24,22,16,14,6,10,4,1,0,0,0,0,0
2022-03-09 21:00:00,0,1,3,3,2,2,3,2,1,1,0,1,2,1,1,3,6,10,22,17,22,23,20,12,18,16,10,7,4,1,0,0,0,0
2022-03-09 22:00:00,6,7,2,0,0,2,0,1,4,6,2,0,3,0,5,6,4,9,22,21,12,20,13,18,17,8,10,2,1,0,0,0,0,0
2022-03-09 23:00:00,1,2,2,0,0,3,0,0,2,1,0,2,2,0,0,6,3,5,15,13,16,10,15,11,8,7,5,5,1,0,0,0,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,0,10,13,0,10,11,0,10,5,1,1,0,0,0,0,0,0,1,6,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,0,7,12,0,9,11,12,11,2,0,0,0,4,0,3,2,0,3,5,4,2,5,5,1,3,3,0,0,0,0,5,0,0,0
2022-03-10 07:00:00,1,30,40,41,33,53,51,45,14,15,13,0,16,11,9,3,6,7,12,10,12,18,22,22,12,21,1,0,0,0,0,0,0,0
2022-03-10 08:00:00,1,20,28,27,22,32,34,38,9,8,4,7,9,8,5,5,8,6,16,17,15,21,9,18,17,15,0,0,0,0,0,4,0,0
2022-03-10 09:00:00,1,20,24,0,15,20,12,21,6,6,5,1,5,5,6,3,3,4,9,5,10,7,9,8,7,6,0,0,0,0,0,0,0,0
2022-03-10 10:00:00,1,19,21,16,0,19,21,18,6,2,0,1,3,2,0,1,4,5,9,6,0,7,4,4,1,3,0,0,0,0,0,0,0,0
2022-03-10 11:00:00,2,10,13,14,0,13,12,10,4,2,0,0,4,3,3,1,5,6,9,8,7,9,5,7,8,5,2,0,1,0,0,0,0,0
2022-03-10 12:00:00,13,18,21,20,11,18,17,16,6,4,2,0,3,3,5,4,8,10,17,14,17,18,13,12,10,8,8,4,2,0,0,0,0,0
2022-03-10 13:00:00,3,11,10,0,0,8,9,10,5,7,7,3,2,4,4,6,8,15,18,16,15,13,14,10,6,8,9,4,2,1,0,0,1,0
2022-03-10 14:00:00,2,7,9,0,2,9,9,11,7,3,2,1,4,2,5,6,5,10,14,12,13,12,12,10,9,8,6,4,2,1,0,0,0,0
2022-03-10 15:00:00,18,7,10,6,9,12,12,9,4,7,0,1,1,3,3,4,2,9,17,16,18,17,15,15,8,12,8,6,1,0,0,0,0,0
2022-03-10 16:00:00,8,19,17,15,14,11,12,9,6,7,6,5,2,20,24,28,28,32,43,40,34,29,26,17,12,11,7,3,2,1,0,0,0,0
2022-03-10 17:00:00,5,8,10,9,0,7,7,8,5,7,6,0,3,7,8,12,13,21,34,34,32,34,31,21,20,19,15,6,4,1,0,0,0,0
2022-03-10 18:00:00,9,11,5,0,9,7,11,8,3,3,4,3,3,2,4,12,12,17,41,34,38,34,34,26,21,20,14,9,6,1,0,0,0,0
2022-03-10 19:00:00,8,10,5,0,0,9,5,8,3,7,6,5,2,4,5,8,11,20,38,36,35,29,34,23,20,18,11,7,4,1,0,0,0,0
2022-03-10 20:00:00,3,4,5,0,3,5,0,1,3,2,0,0,2,1,1,3,7,11,31,28,24,28,26,19,18,16,12,8,4,0,0,0,0,0
2022-03-10 21:00:00,1,2,3,0,0,2,0,2,1,3,2,4,1,0,0,5,5,15,30,29,25,23,22,17,14,12,10,6,4,1,0,0,0,0
2022-03-10 22:00:00,2,5,1,0,0,4,3,5,1,4,0,0,0,1,2,4,8,11,25,26,24,22,21,16,15,14,11,5,3,0,0,0,0,0
2022-03-10 23:00:00,1,1,0,0,0,1,0,0,1,0,0,0,2,0,1,4,5,17,24,14,25,26,23,19,18,15,9,6,2,0,0,0,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,0,8,9,0,5,4,0,7,2,0,1,0,0,0,0,1,2,0,5,0,4,5,0,0,0,4,0,0,0,0,0,0,0,0
2022-03-11 06:00:00,0,7,10,0,6,9,11,9,5,1,0,4,5,0,4,3,2,3,5,3,4,5,1,2,3,1,0,0,0,6,0,0,0,0
2022-03-11 07:00:00,1,23,40,43,19,46,45,42,12,13,5,2,15,8,8,6,4,6,8,7,9,13,13,13,0,12,1,0,0,7,0,5,0,0
2022-03-11 08:00:00,2,28,33,0,32,30,30,29,7,3,5,0,2,3,5,4,2,3,12,12,11,14,9,12,10,9,0,0,0,2,5,0,0,0
2022-03-11 09:00:00,3,34,38,0,18,38,21,35,9,5,1,0,3,3,2,3,3,3,8,9,8,11,10,8,5,3,0,0,0,0,0,0,0,0
2022-03-11 10:00:00,1,10,12,0,9,13,13,15,4,5,1,0,3,4,4,3,2,6,11,8,2,10,9,5,5,2,0,0,0,1,11,9,0,0
2022-03-11 11:00:00,3,12,15,0,13,13,0,6,4,4,3,3,2,1,1,2,3,9,13,13,13,14,8,9,5,4,0,0,0,4,1,1,0,0
2022-03-11 12:00:00,2,14,17,0,9,17,17,18,7,5,4,1,3,3,4,3,5,9,18,18,15,17,15,13,12,9,11,7,4,2,0,0,0,0
2022-03-11 13:00:00,4,11,13,0,0,12,0,11,4,4,3,2,1,5,4,8,8,9,14,15,13,16,15,14,9,11,7,8,7,5,0,0,0,0
2022-03-11 14:00:00,5,10,13,8,7,11,12,12,5,4,2,0,3,2,3,4,3,7,15,11,14,12,14,13,11,10,8,4,2,1,0,0,0,0
2022-03-11 15:00:00,15,21,28,26,24,14,6,12,5,3,1,0,3,0,2,1,6,15,19,19,19,21,20,14,12,8,6,3,1,1,0,1,0,0
2022-03-11 16:00:00,7,14,15,0,14,13,13,12,5,5,3,8,4,16,15,13,15,23,28,30,31,29,27,17,13,12,10,8,3,0,0,0,0,0
2022-03-11 17:00:00,7,11,9,0,5,11,10,12,4,2,3,3,3,4,2,4,9,22,36,32,33,33,31,22,21,20,14,9,3,1,0,0,0,0
2022-03-11 18:00:00,6,10,12,0,7,13,13,13,6,8,7,8,7,0,6,12,19,26,46,44,42,43,41,33,30,28,19,10,6,1,0,0,0,0
2022-03-11 19:00:00,6,7,8,0,7,8,7,5,3,3,1,0,3,0,4,10,11,20,35,34,32,33,29,23,22,19,12,10,7,1,0,0,0,0
2022-03-11 20:00:00,2,4,5,0,4,3,0,3,2,2,0,1,0,0,3,6,8,9,21,21,19,22,20,14,11,12,9,5,2,0,0,0,0,0
2022-03-11 21:00:00,2,4,1,0,0,5,0,4,2,2,0,0,1,0,0,3,5,12,30,33,32,31,28,20,18,16,12,9,3,1,0,0,0,0
2022-03-11 22:00:00,2,3,3,0,0,4,4,2,3,2,0,2,1,0,3,6,10,15,24,25,25,27,25,21,12,20,10,5,2,1,0,0,0,0
2022-03-11 23:00:00,0,1,2,0,0,3,0,0,2,1,0,0,2,0,2,4,6,19,15,20,20,20,17,11,10,9,6,5,3,1,0,0,0,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
