Unnamed: 0,1_개포동차고지(가상),2_래미안블레스티지아파트,3_개포1단지연금매장,4_개포고등학교,5_개일초등학교앞,6_그랑프리백화점,7_중대부고,8_단대부고.대치아이파크아파트,9_한티역,10_도성초등학교,11_진선여자중고등학교,12_선릉역.선정릉정문,13_선정릉역.무형문화재전수회관,14_한국토지주택공사앞,15_강남보건소.강남구립국제교육원,16_강남구청역,17_영동고교앞,18_일지아트홀.압구정동노인복지센터,19_한양아파트.압구정로데오역,20_압구정파출소,21_현대아파트,22_광림교회.현대고등학교,23_신사중학교,24_한남대교전망카페,25_한남5거리,26_순천향대학병원,27_서울백병원.국가인권위.안중근활동터,28_을지로2가.기업은행본점.서울노동청,29_을지로입구.시청입구,30_서소문,31_충정로역2호선,32_아현가구단지,33_아현역,34_웨딩타운,35_이대역,36_연세로.문학의거리,37_연세로.명물거리,38_세브란스병원,39_신촌기차역,40_이대역,41_웨딩타운,42_아현역,43_아현동가구단지,44_종근당.충정로역,45_서소문,46_시청광장,47_을지로입구.로얄호텔,48_남대문세무서.서울백병원,49_남산1호터널,50_순천향대학병원.한남오거리,51_신사중학교,52_광림교회.현대고등학교,53_현대아파트,54_압구정파출소,55_한양아파트.압구정로데오역,56_일지아트홀,57_영동고등학교현대아파트,58_강남구청역,59_강남보건소.강남구립국제교육원,60_한국토지주택공사앞,61_선정릉역.무형문화재전수회관,62_선릉역,63_진선여자중고등학교,64_역삼e-편한세상이아파트,65_한티역,66_도곡렉슬아파트정문,67_중대부고앞,68_그랑프리백화점,69_구룡중학교앞,70_개포고등학교앞,71_개포1단지,72_개포중학교,73_개포동차고지(종점가상)
2022-03-25 14:00:00,2,7,9,10,9,11,13,13,12,17,16,20,16,15,14,16,22,23,28,32,23,21,26,29,26,21,19,23,19,20,16,15,11,9,9,0,0,1,12,18,18,19,20,22,22,23,33,40,39,42,27,27,18,16,15,19,20,17,16,14,14,11,12,9,11,10,5,9,5,5,4,1,0
2022-03-25 15:00:00,2,13,18,40,40,38,41,29,13,13,14,21,21,25,20,20,21,26,32,20,28,28,32,28,23,27,27,23,19,20,16,16,12,10,12,0,0,0,15,22,14,22,22,24,26,25,28,28,29,31,22,24,26,20,15,16,20,18,20,19,17,13,14,12,8,5,10,12,15,12,9,2,0
2022-03-25 16:00:00,2,11,20,22,24,28,34,33,25,26,17,18,21,16,14,15,19,21,24,20,20,26,35,34,31,24,23,26,25,22,16,17,12,11,7,6,0,0,10,13,14,17,19,22,27,27,25,28,28,43,28,24,23,26,30,38,44,29,25,22,20,17,13,12,13,11,8,6,6,5,6,2,0
2022-03-25 17:00:00,2,6,31,31,25,19,19,18,19,23,19,22,24,23,24,23,23,28,34,38,27,27,38,37,29,28,33,27,26,26,22,22,14,11,10,0,0,0,14,16,17,23,31,30,28,28,33,39,39,36,23,26,25,22,18,19,27,21,25,25,22,18,17,17,20,20,19,16,15,12,8,3,0
2022-03-25 18:00:00,2,9,12,13,16,14,18,17,18,19,19,32,26,25,24,28,27,31,41,38,44,43,50,48,35,37,37,37,38,44,36,34,25,23,10,0,0,0,15,21,18,22,22,21,34,42,46,49,49,40,34,32,33,29,25,43,47,22,26,32,26,18,19,22,28,28,23,19,16,15,8,2,0
2022-03-25 19:00:00,0,3,7,9,7,8,9,8,13,14,11,15,16,17,20,20,19,20,25,22,33,36,45,39,29,27,29,31,28,29,22,22,16,13,7,0,0,0,8,12,13,14,14,15,19,29,37,32,31,23,18,22,20,20,20,38,43,21,20,17,17,14,11,10,12,12,10,22,15,12,10,2,0
2022-03-25 20:00:00,1,2,6,9,10,7,8,5,10,11,8,11,10,11,11,14,13,14,21,22,21,27,37,33,31,21,17,16,17,18,17,15,13,12,4,0,0,0,8,9,9,10,10,11,13,14,15,10,15,17,20,18,19,18,13,22,25,16,15,15,13,12,10,9,11,11,8,10,7,6,5,2,0
2022-03-25 21:00:00,1,2,4,6,3,5,4,7,8,8,9,11,12,14,13,13,13,17,17,18,17,18,22,21,17,19,19,18,21,20,19,17,12,7,7,0,0,3,12,13,7,11,12,13,13,12,14,15,13,14,8,10,11,11,15,26,30,24,25,21,19,15,16,11,12,11,9,8,7,3,5,3,0
2022-03-25 22:00:00,0,3,5,3,1,5,8,9,13,25,29,35,35,33,29,28,27,30,29,28,32,36,44,47,36,29,26,26,25,21,18,14,11,11,14,0,0,0,19,19,18,17,10,17,20,19,12,17,15,19,21,16,15,15,18,27,34,25,21,18,12,11,12,13,14,10,7,11,7,3,4,2,1
2022-03-25 23:00:00,0,3,0,0,0,4,1,1,8,8,9,16,13,12,13,12,14,20,28,29,28,28,30,29,33,36,35,35,33,31,27,21,13,12,7,0,0,0,11,8,7,9,6,9,10,9,11,13,11,27,22,19,18,17,15,33,35,30,27,26,23,18,14,13,16,14,10,7,4,4,2,1,0
2022-03-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 04:00:00,0,0,0,1,0,0,1,0,2,0,0,5,7,1,5,8,6,3,4,0,3,0,1,4,2,6,0,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 05:00:00,2,3,1,2,0,2,2,1,3,1,4,6,0,4,5,6,5,6,7,6,4,4,3,2,5,9,0,9,7,5,5,3,4,3,3,3,3,3,6,13,5,15,19,21,23,19,20,21,20,20,17,14,10,8,7,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 06:00:00,1,0,2,2,0,3,0,1,2,1,3,4,5,4,5,9,7,2,2,3,2,3,5,4,4,3,3,1,2,1,1,2,0,1,2,2,2,2,3,4,5,12,13,14,5,14,13,10,9,9,9,8,11,10,8,5,4,5,2,6,7,15,20,19,4,0,1,22,19,15,2,1,0
2022-03-26 07:00:00,2,4,6,4,4,5,2,3,6,5,3,5,7,7,7,8,6,4,4,3,3,3,2,0,3,3,4,3,4,2,2,0,3,0,3,3,3,3,4,5,6,7,8,11,10,9,9,9,7,10,5,7,11,9,6,7,6,6,6,6,5,4,3,0,1,0,1,3,0,1,1,0,0
2022-03-26 08:00:00,4,11,13,9,8,10,10,10,10,10,10,10,11,7,8,15,8,8,7,9,7,7,8,4,7,6,6,4,8,4,4,3,2,3,3,3,3,3,9,11,11,13,13,16,14,12,12,14,5,23,13,12,8,8,7,6,8,7,5,0,6,8,6,4,2,3,3,3,2,2,0,0,0
2022-03-26 09:00:00,1,7,9,9,12,9,13,16,12,10,10,11,16,16,16,22,13,9,11,12,9,8,7,4,5,7,11,14,11,6,13,14,11,4,6,6,6,6,10,12,12,14,15,14,13,12,13,9,12,18,20,18,14,13,9,9,6,5,8,8,8,6,9,9,5,4,3,4,3,2,1,0,0
2022-03-26 10:00:00,2,7,14,17,19,14,8,13,9,11,13,14,13,14,12,18,12,8,9,10,7,5,8,8,8,10,11,10,11,11,8,4,7,5,6,6,6,6,8,15,17,19,24,23,21,19,20,20,23,25,19,18,17,14,12,11,10,7,7,6,6,4,6,7,5,3,2,3,0,1,1,0,0
2022-03-26 11:00:00,2,7,9,11,10,8,9,11,13,15,16,17,18,20,20,17,13,12,13,14,14,11,18,12,17,17,16,15,13,6,5,5,5,2,7,7,7,7,9,13,12,14,16,19,22,19,18,20,12,24,19,20,19,15,12,10,13,12,12,11,11,9,9,7,6,6,5,4,3,1,0,0,0
2022-03-26 12:00:00,3,10,15,16,14,12,15,9,11,11,10,17,20,21,20,20,20,23,26,27,25,24,27,27,22,18,18,17,16,14,12,12,13,8,5,5,5,5,9,16,17,19,23,25,12,26,25,22,14,24,24,19,21,22,20,15,16,17,20,18,17,15,15,9,8,7,6,5,5,4,2,2,0
2022-03-26 13:00:00,3,10,12,14,4,12,15,13,13,14,13,17,24,26,24,24,26,30,27,26,25,26,35,33,22,23,21,15,14,13,14,15,11,12,5,5,5,5,9,13,14,16,19,23,20,23,23,25,29,32,26,19,20,21,13,14,14,11,13,12,12,12,15,14,10,7,6,5,3,1,1,1,0
2022-03-26 14:00:00,2,7,10,11,10,7,8,7,11,12,14,18,17,18,16,18,15,23,30,34,28,29,32,29,27,27,27,19,19,20,15,23,18,12,8,8,8,8,12,17,18,18,18,18,19,22,23,24,16,28,20,23,21,22,16,13,14,14,15,15,14,13,11,9,9,8,7,5,3,2,2,1,0
2022-03-26 15:00:00,2,5,14,8,14,9,10,8,12,17,13,18,20,19,18,17,13,14,20,23,23,25,36,33,29,24,26,25,18,19,16,14,12,10,5,5,5,5,10,12,13,12,13,16,17,19,20,23,22,36,24,22,22,19,15,15,12,14,15,13,10,9,9,7,11,11,10,6,5,2,2,1,0
2022-03-26 16:00:00,5,3,11,12,12,11,9,12,15,20,17,15,20,21,19,18,21,34,46,46,40,38,45,47,44,36,37,38,34,35,30,29,23,17,5,5,5,5,10,11,13,11,19,20,22,25,30,25,26,43,36,32,39,34,29,26,26,23,26,24,21,18,18,15,12,12,9,8,3,7,6,1,0
2022-03-26 17:00:00,2,7,10,0,12,11,13,11,14,14,16,20,24,20,19,18,16,21,33,37,35,37,41,39,36,34,37,33,29,26,22,23,17,16,6,6,6,6,10,14,17,16,19,20,22,28,28,31,28,42,34,35,31,28,24,19,33,22,20,17,14,11,11,9,8,12,8,10,9,5,6,1,0
2022-03-26 18:00:00,0,4,6,5,7,6,9,8,12,17,13,18,17,19,18,19,20,23,22,22,20,21,28,29,27,30,29,26,22,25,22,19,17,16,5,5,5,5,6,12,11,10,11,11,13,14,18,29,22,27,23,26,29,22,17,20,23,16,19,18,16,13,10,12,12,11,10,8,6,7,4,1,0
2022-03-26 19:00:00,1,3,4,3,3,5,3,4,8,9,9,10,12,14,15,17,16,14,18,18,18,19,22,22,21,19,17,16,18,11,11,10,8,7,6,6,6,6,5,7,5,6,4,5,8,10,13,10,28,26,22,19,16,16,17,23,23,23,21,19,15,11,12,11,9,9,10,10,9,7,5,1,0
2022-03-26 20:00:00,0,1,3,2,1,4,4,2,4,4,6,9,7,9,12,16,16,17,22,20,22,25,33,22,31,28,33,35,33,17,23,20,19,13,5,5,5,5,9,9,10,10,11,11,15,12,14,14,16,12,10,12,10,9,9,21,22,20,22,21,18,12,10,9,7,5,6,9,8,8,7,1,0
2022-03-26 21:00:00,1,2,6,3,4,5,6,7,9,9,10,11,12,11,9,11,12,17,23,25,25,28,43,41,41,37,35,34,29,25,19,18,17,14,3,3,3,3,7,7,6,8,8,10,11,11,10,13,6,14,15,16,15,16,18,25,24,16,15,16,14,11,12,10,9,8,5,5,4,3,3,1,0
2022-03-26 22:00:00,1,3,3,3,3,4,5,3,9,10,21,25,25,24,17,19,16,26,28,33,33,33,37,32,34,33,32,32,29,26,21,17,11,11,6,6,6,6,9,11,11,12,7,16,17,18,18,16,0,17,13,15,17,21,17,23,22,21,19,19,14,12,14,11,11,10,8,7,5,3,2,1,0
2022-03-26 23:00:00,0,0,1,0,0,0,0,0,5,6,11,9,10,9,8,8,8,23,34,37,33,35,40,47,46,42,37,36,35,28,27,22,11,9,9,9,9,9,10,10,12,11,11,13,13,14,16,15,14,17,15,12,14,12,15,24,22,17,15,13,16,11,11,13,14,7,6,8,6,4,3,2,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,0,2,0,0,0,2,0,0,3,1,2,3,3,4,0,6,4,3,4,5,4,3,3,3,3,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,2,3,2,3,0,2,0,0,3,4,3,4,4,1,1,6,3,4,2,0,4,3,0,2,2,4,2,3,4,3,3,2,3,4,2,0,0,0,3,4,5,5,7,8,7,7,7,6,4,8,7,6,4,4,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 06:00:00,1,1,4,0,0,0,0,1,1,1,2,3,5,6,0,5,4,3,4,2,3,3,2,0,2,3,2,2,2,1,2,2,1,0,1,0,0,0,2,5,3,11,12,8,9,11,11,8,0,10,3,1,9,8,8,6,5,4,6,5,4,1,1,0,0,0,0,1,0,0,0,0,0
2022-03-27 07:00:00,1,2,5,1,4,4,2,3,6,4,4,4,3,6,5,6,7,6,3,0,4,1,5,5,4,6,8,7,5,2,4,3,2,0,1,0,0,0,4,5,6,8,7,8,6,5,6,5,0,6,4,3,4,4,3,4,2,2,3,4,3,3,4,4,3,0,0,3,2,0,1,1,0
2022-03-27 08:00:00,2,3,5,6,8,8,4,6,7,9,10,9,9,7,6,8,8,6,7,8,4,9,10,1,9,8,7,0,5,8,5,3,2,1,3,0,0,0,5,6,8,11,14,5,7,7,9,8,9,9,6,5,7,7,6,6,6,7,6,7,8,6,5,4,5,3,2,0,0,0,0,1,0
2022-03-27 09:00:00,3,5,5,6,6,7,8,7,8,10,10,15,15,17,15,17,14,8,8,7,6,6,7,8,8,10,8,7,5,5,0,6,6,7,4,0,0,0,5,7,9,14,15,17,16,17,17,17,0,16,14,12,15,13,9,7,5,6,8,10,11,8,11,7,4,0,2,2,1,0,0,0,0
2022-03-27 10:00:00,1,5,6,6,7,6,6,8,10,12,9,10,13,15,18,17,14,11,10,12,11,9,10,9,8,9,11,7,9,4,5,4,4,0,3,0,0,0,5,9,9,10,10,14,14,16,15,17,16,22,12,11,16,7,9,7,8,9,8,5,5,5,5,5,5,1,4,3,3,2,1,1,0
2022-03-27 11:00:00,4,8,9,6,8,6,8,6,9,11,10,13,12,13,14,14,15,11,13,15,14,14,19,20,16,18,16,14,14,13,11,5,9,7,10,0,0,0,14,17,9,13,15,15,16,18,19,25,25,31,22,23,21,15,11,8,11,8,16,12,9,9,8,6,9,10,8,5,5,3,4,1,0
2022-03-27 12:00:00,1,6,9,10,9,8,10,9,12,15,15,12,13,14,13,19,18,18,19,16,17,19,22,21,19,19,18,16,19,14,12,10,13,10,9,0,0,0,12,19,22,24,21,23,22,23,21,23,21,32,20,19,23,19,15,13,12,13,10,9,8,6,6,5,5,5,3,8,7,6,2,0,0
2022-03-27 13:00:00,4,8,8,14,14,12,13,12,12,11,9,14,14,16,15,17,15,15,17,18,15,18,17,14,16,16,21,21,18,16,13,9,10,3,4,0,0,0,10,19,10,11,21,25,24,21,22,33,32,31,24,22,24,18,11,11,14,10,10,11,11,10,6,8,11,8,7,4,2,1,2,0,0
2022-03-27 14:00:00,4,5,8,9,0,9,6,8,10,11,11,13,15,14,17,16,17,16,19,21,22,20,27,27,28,24,23,22,21,19,16,14,11,10,9,0,0,3,9,11,13,14,15,15,12,14,19,16,16,34,17,20,20,17,14,15,15,10,14,11,10,9,10,8,10,4,4,6,2,4,3,2,0
2022-03-27 15:00:00,1,4,5,4,6,8,8,7,13,8,12,10,11,15,14,15,13,15,18,20,21,20,24,20,27,27,24,18,18,17,14,13,12,10,7,0,0,5,7,12,15,18,19,18,16,16,17,20,20,30,23,25,24,22,18,14,10,9,9,10,8,10,10,7,6,7,3,8,4,7,3,1,0
2022-03-27 16:00:00,2,4,5,5,6,8,9,9,11,10,11,11,17,18,12,14,16,19,22,25,24,25,28,25,23,25,24,21,21,20,18,16,15,11,5,0,0,0,7,10,7,14,14,14,11,14,19,19,18,27,20,22,22,22,16,19,20,18,15,14,9,8,9,10,9,8,6,7,3,4,3,2,0
2022-03-27 17:00:00,2,6,8,4,9,9,11,12,16,17,14,14,12,12,15,12,11,11,22,23,19,24,29,27,25,27,29,28,24,25,20,19,14,13,3,0,0,0,7,10,8,10,11,15,15,15,16,17,19,23,22,18,24,26,21,28,34,28,26,24,18,16,11,8,11,12,11,11,9,5,3,1,0
2022-03-27 18:00:00,2,3,4,3,4,6,7,6,6,13,8,12,13,7,12,14,14,16,22,23,22,26,29,27,22,23,21,18,18,18,16,14,13,12,5,0,0,3,6,8,9,12,10,11,10,11,12,18,17,17,13,12,14,12,12,25,30,15,12,14,9,9,10,10,8,8,6,9,6,5,3,2,0
2022-03-27 19:00:00,0,1,2,4,0,2,4,2,4,5,5,7,8,9,10,9,10,14,17,17,15,19,25,21,19,17,17,16,18,14,13,11,11,6,4,0,0,1,3,8,5,9,5,8,9,11,15,15,8,25,22,18,16,14,14,18,20,16,10,15,14,12,13,9,10,8,4,9,5,3,6,1,0
2022-03-27 20:00:00,1,2,3,3,4,3,5,1,6,6,7,9,9,9,6,11,12,8,13,14,14,17,21,20,18,18,22,18,21,22,19,18,16,15,6,0,0,0,8,9,2,5,10,6,14,11,17,15,14,16,13,12,14,14,16,16,17,15,14,13,13,12,8,7,8,7,4,9,8,5,3,3,0
2022-03-27 21:00:00,1,1,2,0,3,3,0,0,5,6,6,8,10,6,11,9,8,13,14,17,16,17,25,19,17,17,20,16,21,20,18,16,15,12,5,0,0,0,6,10,0,9,9,8,7,9,10,9,0,12,10,9,9,10,13,18,19,17,14,12,12,8,9,7,6,5,3,8,7,5,3,1,0
2022-03-27 22:00:00,0,1,0,0,0,2,2,1,4,9,9,7,8,4,9,4,7,14,20,22,18,12,19,19,19,14,19,17,17,17,16,14,13,12,4,6,10,9,9,12,8,10,3,11,9,12,14,10,5,10,9,10,9,11,13,17,23,16,15,13,10,11,11,8,10,6,8,8,3,6,5,0,0
2022-03-27 23:00:00,0,1,1,0,2,1,1,2,3,4,5,7,8,7,6,8,7,10,13,16,15,16,19,21,21,20,18,14,14,17,14,13,10,8,6,5,6,17,18,19,18,19,17,16,14,8,15,9,7,10,9,10,12,6,8,12,14,10,7,6,7,6,8,7,7,5,6,6,3,4,3,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,2,1,0,0,1,1,3,0,2,4,3,5,6,2,6,7,4,3,4,5,4,5,3,4,4,9,8,9,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,4,3,5,0,3,4,2,6,4,8,3,7,6,4,2,5,5,4,3,6,5,5,5,4,6,11,8,5,6,5,3,5,5,6,7,7,6,4,12,21,22,24,27,30,24,18,18,16,7,16,15,13,11,8,7,6,7,6,6,5,7,8,7,0,0,0,0,6,0,0,0,0,0
2022-03-28 06:00:00,2,6,7,8,4,5,6,5,9,9,8,10,9,6,8,7,6,5,9,6,8,7,12,7,14,16,10,9,9,6,5,6,5,4,3,6,2,5,7,16,11,18,21,25,22,19,16,13,6,9,7,9,9,10,11,11,10,8,8,9,10,19,20,19,7,0,10,21,0,15,2,1,0
2022-03-28 07:00:00,4,20,27,29,27,14,18,18,21,27,25,25,22,23,25,29,23,19,21,22,21,17,24,23,24,26,40,37,28,16,6,6,8,7,5,13,15,10,19,22,25,28,35,39,40,38,35,30,29,24,20,17,18,15,13,12,13,13,18,20,19,9,12,18,26,29,16,17,16,2,1,0,0
2022-03-28 08:00:00,2,29,34,34,23,22,24,25,35,36,27,44,55,50,39,40,25,19,24,25,25,24,34,37,35,46,37,35,27,15,10,12,11,12,10,22,19,8,15,28,33,36,42,50,45,46,45,43,40,63,50,46,47,40,37,28,26,20,18,16,15,12,15,16,15,12,9,10,8,5,2,1,0
2022-03-28 09:00:00,3,11,14,16,16,16,14,15,14,16,16,18,21,24,25,40,25,17,18,16,16,27,33,34,35,30,31,32,27,19,13,14,14,10,10,10,6,6,9,11,11,13,15,19,16,15,15,14,13,39,26,15,16,16,17,15,15,14,15,14,16,10,8,6,3,4,1,6,4,0,2,0,0
2022-03-28 10:00:00,3,5,9,11,12,10,6,9,11,14,13,23,23,19,20,20,17,13,14,13,14,21,25,23,22,24,22,20,20,18,16,17,16,0,10,12,9,7,8,12,9,14,14,17,16,18,19,15,11,17,15,12,15,11,10,9,9,9,12,14,10,5,5,3,3,3,0,4,3,2,2,1,0
2022-03-28 11:00:00,2,5,6,7,8,8,9,8,8,10,9,11,11,13,13,15,11,11,11,10,11,10,18,19,18,23,22,21,18,17,17,16,13,12,8,7,4,7,8,10,11,14,21,18,18,15,16,30,27,27,19,19,18,14,15,10,11,10,11,11,10,9,9,8,7,8,6,5,3,3,1,3,0
2022-03-28 12:00:00,1,4,5,7,6,7,7,7,7,8,10,12,13,13,15,14,12,13,13,15,15,18,19,18,18,16,19,19,18,12,17,16,15,9,11,7,6,6,8,10,10,14,18,20,20,14,17,25,26,17,16,13,19,11,11,11,13,10,8,7,5,6,8,6,7,7,6,5,4,5,3,1,0
2022-03-28 13:00:00,2,6,8,9,12,8,3,7,11,13,13,17,16,15,13,15,14,16,16,17,17,18,23,21,17,21,24,21,16,18,17,14,13,12,9,7,6,6,8,13,13,12,9,12,17,18,21,20,19,25,16,12,11,18,17,17,13,13,14,15,15,14,8,9,8,6,5,8,6,5,3,1,0
2022-03-28 14:00:00,2,4,10,7,24,12,26,20,15,10,11,15,16,18,15,15,15,20,22,15,12,16,16,13,11,14,16,16,18,16,15,13,11,5,10,10,8,10,10,12,12,13,18,19,21,23,23,24,23,21,18,19,18,19,16,12,17,10,13,10,11,8,14,10,15,17,13,15,18,17,13,1,0
2022-03-28 15:00:00,2,7,7,8,7,7,8,9,8,8,15,15,15,11,11,13,12,13,14,23,21,19,21,19,19,20,18,18,18,19,16,17,11,7,5,5,5,7,13,18,14,19,16,20,22,23,29,37,24,38,23,21,23,26,21,23,24,18,15,14,14,10,12,11,12,11,9,7,12,11,8,3,0
2022-03-28 16:00:00,1,10,24,40,40,35,36,33,25,23,19,26,20,15,18,17,23,25,25,22,22,20,24,25,21,18,17,19,18,12,11,9,8,9,6,7,7,14,16,19,15,17,18,20,17,18,19,17,17,23,20,17,22,22,17,18,38,30,30,29,27,25,23,18,10,10,11,14,10,5,6,2,0
2022-03-28 17:00:00,1,4,15,16,17,17,27,25,21,20,20,25,19,18,16,16,18,18,22,22,20,17,29,32,28,28,25,25,23,22,24,22,17,13,11,7,8,13,18,17,18,18,20,22,28,31,28,29,27,27,21,19,23,23,18,19,29,19,25,25,18,14,16,14,13,11,10,15,13,12,7,4,0
2022-03-28 18:00:00,1,4,12,11,12,9,12,12,13,16,17,24,22,25,28,29,23,26,29,31,28,28,35,38,29,34,36,33,31,36,31,28,22,14,10,7,7,9,12,13,12,16,14,16,20,28,29,38,35,27,22,18,25,25,21,30,53,20,26,23,17,21,22,15,15,13,10,13,10,8,8,4,0
2022-03-28 19:00:00,0,3,5,6,6,6,8,11,12,7,9,15,18,17,15,16,13,20,21,26,27,31,42,40,33,33,30,33,27,25,24,21,16,15,12,6,6,8,8,14,10,11,13,15,17,20,21,23,21,21,22,24,25,21,19,27,45,17,17,18,16,12,12,12,11,11,11,13,9,7,5,1,0
2022-03-28 20:00:00,0,2,3,4,5,6,5,4,11,9,8,12,12,11,10,11,13,16,19,19,20,21,27,26,22,24,25,24,22,23,20,19,13,10,5,4,4,6,7,10,6,7,7,9,15,11,14,15,14,16,11,10,13,14,10,13,20,14,15,16,15,11,11,10,7,6,6,11,9,4,7,1,0
2022-03-28 21:00:00,1,4,3,4,0,4,5,7,8,9,17,14,11,9,12,12,12,14,17,19,16,18,27,24,21,21,21,22,22,20,20,17,15,15,13,5,6,9,10,9,11,14,15,9,14,16,15,16,13,17,14,16,14,13,15,22,26,17,19,18,17,11,11,10,9,9,3,13,7,6,5,0,0
2022-03-28 22:00:00,0,2,6,5,4,8,5,9,12,14,14,16,14,15,14,15,13,14,18,19,17,16,17,17,19,19,21,19,19,17,14,13,10,9,6,8,11,12,13,13,12,10,9,10,14,16,21,19,17,13,13,13,14,14,13,20,25,22,22,18,14,14,13,9,9,8,7,8,7,5,5,2,0
2022-03-28 23:00:00,0,0,0,1,0,2,3,4,8,12,10,12,11,13,13,15,13,14,20,22,23,24,24,21,23,23,25,24,24,24,19,12,16,11,10,6,13,20,20,13,19,12,18,19,20,12,20,18,17,11,11,13,11,11,11,15,14,12,12,13,11,11,11,9,9,5,6,8,8,5,3,1,0
