Unnamed: 0,1_상대원차고지,2_보통골동양공업사,3_스타타워.동방렌탈,4_공단오거리.공단주유소,5_고려당사거리,6_공단본부.샤니,7_상대원1동주민센터,8_대원터널앞사거리,9_상대원시장,10_상대원고개,11_단대오거리역.세이브존,12_성남우체국,13_신흥역.종합시장,14_성남시의료원.신흥1동행정복지센터,15_성남시여성비전센터.성남수정새마을금고.한국사회적기업진흥원,16_중앙시장,17_통계청.태평역,18_성남수정경찰서,19_수진리고개.태평고개,20_가천대역.가천대학교,21_복우물.웃말입구,22_복정파출소.복정캠퍼스맛집거리,23_동서울대학교,24_복정초등학교,25_복정동주민센터,26_복정역2번출구,27_복정역1번출구,28_장지역.가든파이브,29_문정법조단지.건영아파트,30_문정로데오거리입구,31_가락시장.가락시장역,32_송파역,33_석촌역,34_석촌호수.한솔병원,35_잠실역.롯데월드몰,36_잠실역.잠실대교남단,37_잠실대교전망쉼터,38_자양동잠실대교북단,39_동서울우편집중국앞,40_광진구청,41_광진경찰서,42_구의사거리,43_구의2동주민센터입구,44_어린이대공원후문아차산역,45_중곡동입구삼거리,46_군자역4번출구.용마초등학교,47_군자교입구,48_장한평역,49_청년회의소,50_답십리역사거리,51_신답초등학교.청계한신휴플러스,52_동대문구청,53_서울시동부병원,54_신설동역.서울풍물시장,55_신설동역,56_용두로타리한국의류시험연구원,57_서울시동부병원,58_용두동신동아아파트,59_용두역,60_동대문구청,61_신답초등학교.청계한신휴플러스,62_답십리역사거리,63_청년회의소.서울새활용플라자,64_장한평역,65_군자교입구,66_군자역5번출구.용마초등학교,67_중곡동입구삼거리,68_어린이대공원후문아차산역,69_구의2동주민센터입구,70_구의사거리,71_광진경찰서,72_광진구청,73_자양동잠실대교북단,74_잠실대교전망쉼터,75_잠실역.잠실대교남단,76_석촌호수.한솔병원,77_석촌역,78_송파역,79_가락시장.가락시장역,80_문정로데오거리입구,81_문정법조단지.건영아파트,82_장지역.가든파이브,83_장지동,84_복정동주민센터,85_동서울대학교,86_복정파출소.복정캠퍼스맛집거리,87_복우물.웃말입구,88_가천대역.가천대학교,89_수진리고개.태평고개,90_통계청.태평역,91_중앙시장.농협,92_성남시여성비전센터.삼성생명.한국사회적기업진흥원,93_성남시의료원.신흥1동행정복지센터,94_신흥역.종합시장,95_성남우체국,96_단대오거리역.(구)종점,97_상대원고개,98_상대원시장,99_대원사거리,100_상대원1동주민센터앞,101_공단본부.샤니,102_고려당사거리,103_공단오거리.공단주유소,104_스타타워.동방렌탈,105_보통골동양공업사,106_상대원차고지
2022-03-28 07:00:00,1,2,3,2,4,6,12,13,13,16,11,11,11,21,24,25,16,18,21,25,28,29,31,41,36,31,30,24,28,27,30,37,45,48,30,30,8,29,26,25,26,26,24,20,23,26,18,22,21,25,26,21,13,5,8,8,11,15,16,18,22,22,23,24,26,36,41,49,54,51,41,43,43,32,25,21,24,24,25,21,16,20,19,18,17,16,19,22,27,25,32,36,39,33,31,38,41,39,35,29,24,17,10,3,0,0
2022-03-28 08:00:00,0,3,4,1,2,4,9,10,17,24,20,21,22,24,32,30,27,31,33,44,45,39,32,48,49,44,42,36,29,23,26,31,43,45,20,22,19,25,22,25,33,31,32,40,49,51,51,47,49,52,48,39,30,13,16,15,19,22,23,23,16,23,25,28,32,36,41,48,56,51,46,37,42,42,39,38,41,45,39,30,34,36,38,27,18,19,21,14,17,22,29,38,44,48,53,68,69,70,66,60,45,34,14,5,0,0
2022-03-28 09:00:00,1,2,2,4,2,3,8,10,13,20,17,16,15,18,23,29,16,21,20,44,46,44,32,38,34,26,21,23,22,21,24,33,38,38,18,14,12,13,13,16,23,21,20,23,21,22,24,23,25,31,32,24,18,7,7,5,7,9,9,14,15,17,22,31,31,35,36,38,38,39,39,38,39,38,34,38,39,44,45,46,46,44,48,40,18,17,16,14,13,13,11,9,11,11,10,17,31,31,24,11,17,8,4,1,0,0
2022-03-28 10:00:00,1,1,0,3,2,3,7,8,12,13,16,15,19,19,19,15,14,16,18,33,35,23,21,25,25,20,14,17,21,23,22,17,18,17,12,12,11,12,10,15,16,17,16,13,13,27,24,19,17,19,18,15,13,5,7,7,9,4,6,9,8,9,12,14,13,11,14,17,19,15,13,16,17,16,22,22,21,18,14,13,16,14,19,15,12,14,13,10,10,10,11,11,15,14,8,16,10,9,5,4,3,2,1,0,0,0
2022-03-28 11:00:00,0,1,0,2,3,5,8,11,11,16,12,11,11,11,13,12,12,12,13,19,20,22,25,28,16,15,13,13,14,15,22,20,20,20,17,19,14,15,14,15,16,17,14,16,16,14,16,15,12,10,10,9,7,5,5,5,8,8,10,12,5,16,15,13,15,14,14,16,15,14,15,15,16,12,13,8,13,11,11,15,15,11,14,10,10,10,11,11,12,10,11,12,17,12,8,10,9,5,3,4,3,3,1,1,0,0
2022-03-28 12:00:00,1,3,2,2,3,2,6,7,10,12,14,16,17,15,15,13,14,13,17,33,36,34,31,35,33,27,24,25,23,28,23,23,19,21,16,18,9,19,19,20,21,20,18,20,20,20,16,15,14,14,12,12,9,5,6,7,6,7,8,10,11,9,11,12,14,13,12,19,21,19,18,17,20,19,19,18,19,18,18,19,16,17,24,18,15,15,13,10,12,15,16,12,14,13,12,14,13,8,6,4,5,1,4,3,0,0
2022-03-28 13:00:00,0,5,1,6,5,6,15,16,20,24,20,16,18,15,15,17,15,16,13,27,28,27,25,29,28,22,9,23,23,23,28,31,31,29,15,15,9,14,10,16,14,12,11,13,12,11,12,13,12,10,6,11,8,8,7,6,9,12,10,10,11,14,14,15,15,18,17,18,19,19,18,17,17,15,21,22,24,27,25,24,25,27,36,31,22,21,20,13,13,12,16,17,15,15,13,13,11,5,3,2,2,1,0,0,0,0
2022-03-28 14:00:00,0,2,2,3,5,6,12,12,14,17,22,17,16,13,15,13,13,10,10,20,20,18,40,40,29,23,22,21,22,22,21,21,23,24,21,24,23,24,15,24,26,23,16,19,16,15,13,13,12,12,11,9,6,6,6,9,7,11,12,14,12,17,19,20,22,21,15,20,19,19,19,20,19,14,19,21,18,17,16,17,18,23,23,20,21,22,22,16,15,13,18,14,19,15,13,16,10,8,5,2,3,2,2,0,0,0
2022-03-28 15:00:00,2,3,4,8,10,11,13,17,23,24,21,20,16,18,15,12,14,15,17,28,27,26,33,34,38,28,24,27,25,23,26,29,29,28,21,23,24,20,18,26,27,27,24,22,20,17,16,13,9,9,6,7,7,5,7,9,10,12,14,16,14,18,17,19,26,28,27,30,28,27,25,26,25,19,25,19,18,18,19,22,23,29,28,26,29,30,27,21,25,26,20,18,21,20,16,21,14,7,2,2,0,3,2,1,0,0
2022-03-28 16:00:00,1,2,8,10,9,17,23,26,23,24,23,24,37,21,20,14,13,12,12,22,25,19,56,59,56,38,37,33,33,34,33,35,33,31,29,31,29,27,24,27,34,34,33,31,29,26,21,21,23,16,15,13,5,6,15,8,16,15,14,13,12,18,18,21,19,21,20,25,27,22,25,25,27,25,32,30,30,29,25,25,32,33,34,33,47,44,42,26,25,21,24,24,27,27,30,32,20,17,8,6,4,4,2,1,0,0
2022-03-28 17:00:00,0,5,15,21,32,36,40,41,40,36,31,20,22,31,27,17,16,16,17,24,24,24,39,41,42,34,19,32,32,41,41,40,44,43,37,38,36,24,24,21,25,27,25,23,20,18,18,20,18,19,18,15,13,12,14,18,16,21,21,31,31,31,34,36,28,29,29,28,31,35,31,28,26,25,24,21,23,21,23,25,25,31,32,33,45,42,38,30,25,35,34,35,31,24,24,37,19,13,6,5,3,3,0,0,0,0
2022-03-28 18:00:00,0,6,27,32,45,51,51,54,50,51,40,40,37,36,33,26,21,21,21,31,34,32,43,47,50,32,33,31,37,60,56,58,55,52,44,48,46,41,35,35,33,33,30,29,25,25,22,23,24,28,26,18,16,14,19,22,24,25,27,38,38,35,44,46,44,41,38,30,30,31,29,24,25,23,28,29,30,34,37,44,46,50,46,41,40,36,34,29,29,28,34,32,34,26,23,32,23,15,12,8,8,5,3,4,0,0
2022-03-28 19:00:00,0,2,6,14,22,34,38,43,40,36,23,21,20,24,18,12,13,11,13,15,14,14,22,27,15,19,11,14,14,30,23,31,31,33,35,36,35,30,29,29,33,36,33,26,24,21,17,20,15,14,13,10,11,7,15,15,18,24,23,24,19,25,25,25,23,25,24,21,22,22,22,23,18,19,34,29,28,28,27,27,30,36,38,37,37,36,32,30,27,28,21,21,22,22,18,24,18,9,6,4,2,3,0,2,1,1
2022-03-28 20:00:00,0,1,2,10,11,14,12,13,13,12,9,9,11,14,9,11,11,13,13,24,16,12,21,21,20,15,14,15,18,18,20,24,21,26,25,24,21,23,24,22,20,19,18,16,12,13,13,12,9,9,6,6,5,4,8,12,12,10,11,12,12,10,13,15,18,15,13,19,21,12,11,12,15,13,19,21,20,18,23,21,21,21,19,17,21,20,17,18,14,17,19,14,16,13,11,14,8,6,4,2,3,2,1,0,0,0
2022-03-28 21:00:00,0,1,2,8,11,12,15,20,19,18,9,9,9,11,10,11,10,11,10,15,13,14,20,15,21,16,15,17,20,22,22,20,14,17,18,17,15,20,18,18,15,15,14,18,13,12,11,10,8,7,7,5,4,3,5,6,6,11,10,14,14,15,16,18,13,20,19,18,16,20,18,17,14,11,15,14,16,17,18,19,17,20,18,14,18,13,14,16,11,13,15,11,12,13,13,16,13,7,3,2,0,0,2,0,0,0
2022-03-28 22:00:00,0,0,0,2,2,5,8,6,10,11,10,7,10,7,7,6,6,7,5,11,10,8,18,20,19,11,10,13,13,19,19,19,20,23,23,24,25,22,21,19,21,20,19,16,14,14,15,12,9,7,6,4,3,1,8,7,9,10,6,8,7,8,10,10,10,11,11,11,9,9,9,10,11,7,15,21,19,19,20,20,20,18,18,15,16,15,13,14,10,10,9,8,15,16,16,19,11,6,4,2,0,1,0,1,0,0
2022-03-28 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,10,0,11,9,0,10,11,10,9,8,7,8,8,15,7,16,18,22,10,16,15,15,10,10,9,7,9,8,7,5,4,3,4,4,5,3,4,5,0,7,6,7,11,11,10,11,12,11,9,8,9,3,11,10,8,8,11,9,9,11,10,7,9,8,7,6,5,11,10,7,9,12,9,12,8,4,2,0,0,0,0,1,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,1,1,1,1,2,6,6,8,12,15,18,21,24,25,25,28,31,29,31,19,14,30,0,29,26,23,20,18,10,14,14,9,12,13,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,0,2,1,2,1,2,9,10,14,16,10,8,8,8,10,13,15,18,19,20,17,19,18,20,16,14,11,15,12,13,13,15,17,15,10,9,0,8,13,13,8,10,14,12,16,18,18,19,16,12,11,8,8,6,15,14,16,18,20,21,4,24,5,26,23,23,0,20,19,20,19,20,21,18,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,0,1,1,2,2,3,4,6,9,12,9,8,6,10,12,15,13,18,22,22,12,20,11,18,19,16,12,12,12,11,12,12,14,14,7,7,8,7,8,9,10,10,12,13,14,12,9,11,9,11,12,10,7,3,2,3,4,6,8,9,9,12,13,15,17,22,23,23,22,22,24,24,30,29,23,21,22,22,26,25,19,17,15,13,12,12,13,12,14,15,18,17,18,14,13,19,17,0,12,10,5,4,1,0,0,0
2022-03-29 07:00:00,0,3,0,3,1,4,9,11,14,23,10,8,9,17,24,30,13,19,20,19,22,26,28,41,36,26,24,21,34,43,41,46,45,47,28,26,14,22,22,21,23,25,25,24,28,30,26,27,26,28,23,21,19,6,11,11,14,21,21,28,30,27,27,28,35,35,44,44,47,44,40,39,49,46,41,40,41,38,26,25,21,23,26,23,22,12,24,20,23,30,30,31,33,36,36,47,48,46,34,34,21,18,13,4,0,0
2022-03-29 08:00:00,2,3,3,4,3,4,14,16,20,23,21,21,21,30,33,35,25,30,34,52,53,50,51,63,59,42,41,36,33,32,38,44,42,42,20,19,0,30,29,29,33,32,30,37,35,39,36,35,35,44,42,30,19,10,11,12,20,22,22,23,24,30,31,37,45,50,51,52,47,45,44,41,46,44,39,38,43,48,42,35,32,37,37,33,36,37,34,27,27,31,36,36,41,42,43,63,59,56,55,55,44,29,13,4,0,0
2022-03-29 09:00:00,0,2,3,3,0,4,9,11,14,18,19,22,22,24,22,19,18,20,20,46,44,37,28,29,26,22,15,19,20,19,26,30,32,34,16,13,9,15,14,15,18,16,16,19,22,20,17,15,18,17,19,27,18,7,4,3,4,7,8,10,12,13,14,19,17,17,18,18,20,22,26,28,27,26,26,25,32,32,36,26,28,30,45,36,13,14,13,10,12,14,14,16,15,14,12,22,21,20,21,15,13,8,6,2,0,0
2022-03-29 10:00:00,2,3,2,1,0,4,9,11,17,18,15,17,18,16,19,17,16,17,19,30,17,29,19,21,22,17,5,13,14,14,14,19,21,18,15,18,10,14,13,15,15,15,13,12,13,11,13,11,12,10,8,9,7,6,6,7,9,8,8,9,6,10,12,13,15,20,23,28,19,26,25,27,24,21,19,20,23,26,24,23,22,26,32,30,16,13,14,13,11,10,12,9,12,8,6,8,5,6,3,1,4,2,1,1,0,0
2022-03-29 11:00:00,1,3,2,5,4,5,6,7,10,10,13,15,18,17,20,19,14,18,18,24,23,22,20,21,20,16,15,18,16,16,18,25,25,22,16,17,9,18,15,16,14,16,15,13,11,13,13,10,11,11,9,12,8,6,7,6,7,5,5,10,9,16,17,15,18,19,20,18,19,21,20,21,20,13,17,14,15,13,14,20,17,19,26,21,14,17,14,13,14,11,11,12,15,12,10,12,10,8,6,6,5,3,1,2,0,0
2022-03-29 12:00:00,0,4,1,5,5,5,12,13,13,18,19,21,21,16,16,18,14,14,14,23,24,21,43,44,40,25,21,25,22,16,14,14,15,15,14,16,0,17,17,18,18,20,18,20,18,15,11,11,10,8,7,6,6,4,3,4,6,6,7,8,1,8,9,12,10,14,15,17,18,17,16,18,20,15,22,24,28,28,30,31,29,31,29,26,32,20,27,14,14,14,12,12,11,12,12,10,8,6,4,3,1,4,2,2,0,0
2022-03-29 13:00:00,0,3,3,3,4,7,9,12,13,16,15,10,14,15,18,18,16,16,15,42,43,40,34,40,40,28,26,24,26,25,23,24,23,23,17,20,10,18,18,22,20,18,18,15,14,14,11,11,10,14,10,10,6,9,4,5,6,7,5,10,9,11,11,12,14,15,13,23,23,22,19,18,21,20,23,21,25,26,28,25,25,28,16,22,16,14,14,11,13,13,13,12,14,16,16,17,11,8,5,3,3,1,1,0,0,0
2022-03-29 14:00:00,0,4,5,3,6,5,8,10,14,16,18,22,23,19,21,20,16,17,18,31,30,26,34,37,26,21,23,21,22,23,34,32,31,28,20,21,22,21,14,20,15,12,14,18,16,18,10,12,12,8,8,5,4,5,5,5,6,8,5,7,8,15,17,17,20,17,18,21,22,21,23,23,22,22,21,24,22,23,26,22,21,23,25,24,23,23,22,19,16,16,21,22,26,23,18,19,8,5,3,3,2,2,1,0,0,0
2022-03-29 15:00:00,0,3,4,6,7,6,9,12,12,14,16,16,16,11,15,14,13,14,15,21,19,17,46,47,42,32,19,31,33,33,36,30,29,27,21,29,22,20,18,18,16,19,21,21,18,15,16,14,12,13,13,11,13,8,8,9,14,17,17,25,10,27,27,23,23,25,22,18,22,18,21,21,21,17,26,21,22,25,22,19,18,21,16,20,22,23,23,20,12,21,18,17,16,13,12,17,10,8,6,5,4,3,1,0,0,0
2022-03-29 16:00:00,0,3,6,11,6,14,17,23,24,25,19,17,20,18,19,17,19,18,20,24,22,24,54,55,54,35,33,33,31,29,32,29,31,27,25,26,28,28,25,25,31,33,27,23,19,19,20,18,18,17,15,12,12,11,11,13,13,17,17,21,21,20,20,24,27,28,27,26,24,25,31,30,37,36,33,29,26,26,24,27,31,40,38,38,57,57,45,33,17,30,21,19,24,23,19,27,15,11,8,9,6,4,3,1,0,0
2022-03-29 17:00:00,0,7,16,18,28,36,34,38,38,41,29,22,19,21,19,20,16,15,17,25,28,30,69,68,66,55,52,48,45,46,41,44,35,38,38,41,37,32,32,32,34,35,33,27,22,24,22,21,19,21,19,17,14,10,13,16,19,22,24,29,28,26,29,28,24,24,26,24,33,33,34,36,39,37,31,28,29,28,26,24,22,29,30,28,33,34,32,24,23,29,27,25,21,30,26,26,20,16,8,5,4,1,3,1,0,0
2022-03-29 18:00:00,4,7,31,43,50,54,52,53,50,49,40,40,41,26,24,22,17,18,17,26,27,25,45,52,53,39,37,37,40,49,53,55,54,52,45,49,47,40,40,48,52,50,45,34,34,34,34,29,28,37,37,31,23,12,25,29,31,39,42,45,46,49,48,46,42,42,35,31,34,31,28,32,31,28,36,34,37,32,30,35,50,53,52,50,47,44,43,39,37,27,30,23,25,21,21,39,24,16,12,8,6,5,0,3,0,0
2022-03-29 19:00:00,0,3,5,13,14,18,19,24,23,24,18,16,16,17,15,13,11,10,9,19,18,14,21,21,22,22,13,16,17,26,32,29,31,29,36,41,39,31,29,30,29,26,21,21,22,20,20,16,18,17,13,11,11,8,11,10,9,21,20,19,19,22,26,29,27,26,21,19,22,22,23,22,21,20,30,32,28,25,25,32,29,31,31,26,27,17,22,19,18,27,26,25,15,14,12,28,19,11,5,3,1,0,2,1,0,0
2022-03-29 20:00:00,0,1,8,11,14,14,14,13,14,15,10,12,10,12,12,11,12,14,13,19,16,15,20,18,20,18,17,13,17,23,22,22,22,21,29,29,32,29,28,25,23,24,21,20,19,17,17,12,12,12,10,8,5,4,6,7,9,10,10,10,9,9,11,11,10,12,12,15,17,16,16,11,12,11,18,18,14,16,18,17,18,25,19,26,27,25,19,17,12,20,16,15,14,10,13,14,11,6,4,2,2,1,1,0,0,0
2022-03-29 21:00:00,1,1,1,7,11,12,12,12,13,15,11,12,14,12,13,15,13,12,9,12,13,14,16,15,14,13,9,13,18,19,14,16,16,17,20,21,21,25,19,26,22,23,21,16,13,13,14,12,13,9,8,5,5,5,6,6,9,11,10,11,9,10,13,13,11,14,14,12,12,12,13,11,11,6,17,19,20,21,18,13,14,16,19,15,16,13,15,14,12,15,13,10,11,9,9,15,10,9,6,3,4,2,0,1,0,0
2022-03-29 22:00:00,0,1,2,1,4,0,5,8,8,5,7,7,9,7,5,6,6,6,6,13,12,12,20,20,19,13,10,12,13,19,15,16,15,21,22,23,14,23,18,22,21,19,16,14,11,10,11,12,9,9,7,8,8,6,5,6,7,9,7,7,8,10,12,14,12,15,14,15,14,10,9,10,9,6,13,14,12,13,17,16,15,15,16,15,20,19,16,10,8,15,12,9,14,14,13,20,9,5,3,0,2,0,0,0,0,0
2022-03-29 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,0,0,9,7,12,13,15,16,15,14,13,11,13,14,10,13,14,12,14,12,15,13,15,16,11,8,6,6,5,7,5,4,3,8,9,8,3,5,9,7,7,10,8,9,12,10,9,8,5,5,4,8,9,8,7,12,12,13,14,14,13,12,10,11,13,8,16,12,7,11,14,13,17,12,4,3,1,3,0,0,0,0,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,0,2,0,1,0,5,7,9,12,14,18,17,20,25,26,31,34,31,32,34,9,20,0,32,31,11,27,24,23,23,14,5,14,13,12,11,0,12,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,0,1,1,1,1,2,10,11,14,16,14,12,10,11,14,15,13,17,17,18,19,17,10,18,16,13,6,16,15,11,11,11,12,11,11,12,3,9,9,11,11,7,13,14,13,13,13,11,10,11,8,7,6,7,10,2,11,16,3,9,18,19,10,20,19,18,0,19,20,22,23,23,24,0,21,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 06:00:00,0,2,3,0,4,2,8,9,12,12,7,6,5,9,10,11,10,13,15,12,13,15,17,18,17,15,13,12,15,15,13,17,11,14,8,9,0,9,7,9,9,11,11,9,8,10,9,9,10,8,8,6,5,4,4,3,4,5,5,10,7,10,9,11,12,14,15,17,19,21,22,24,24,22,19,18,18,23,20,18,15,16,16,16,14,9,12,13,14,11,13,17,19,16,15,18,18,17,13,12,9,4,3,1,0,0
2022-03-30 07:00:00,0,1,0,1,3,3,7,8,10,16,11,13,14,20,28,19,17,20,24,25,32,34,37,48,41,28,21,24,31,31,30,33,42,39,20,21,12,25,24,25,26,29,25,32,25,33,30,29,17,18,19,16,16,9,6,6,7,15,15,21,20,21,23,24,27,33,37,39,42,43,35,36,41,39,31,30,34,31,30,24,25,29,30,26,25,15,26,25,24,27,34,37,32,32,34,39,38,38,33,33,30,20,14,4,0,0
2022-03-30 08:00:00,0,5,0,4,2,7,10,16,23,27,21,20,20,22,27,27,24,28,31,55,54,50,35,40,43,36,33,30,29,32,30,34,41,47,22,23,14,21,20,25,26,28,32,36,46,50,50,40,47,52,48,32,27,18,13,13,16,18,17,23,26,31,31,40,38,35,41,52,52,51,49,36,40,41,38,34,40,38,31,25,23,27,30,26,23,20,22,16,22,25,28,32,41,48,48,64,66,65,60,59,43,30,15,6,0,0
2022-03-30 09:00:00,3,2,2,3,3,0,8,12,12,12,17,17,16,17,17,17,17,20,23,55,50,48,21,23,22,17,17,14,21,18,21,28,27,30,15,11,12,15,11,17,19,20,13,26,25,22,22,19,18,22,22,16,11,9,7,4,5,8,6,8,9,12,13,13,16,19,17,18,18,18,21,24,33,33,40,47,51,52,45,45,40,40,52,45,13,14,13,11,12,13,16,16,15,13,14,16,12,11,24,22,20,14,8,3,0,0
2022-03-30 10:00:00,2,5,3,0,2,3,6,4,9,11,10,13,15,16,16,17,19,21,22,40,41,36,22,23,25,23,24,17,15,14,19,24,23,19,12,11,13,14,12,15,15,13,15,18,20,17,16,13,10,13,14,6,10,4,4,6,7,8,8,10,12,11,10,15,19,17,18,17,19,20,21,25,18,15,18,19,17,17,20,17,17,16,25,21,12,14,13,7,9,11,11,10,8,9,7,16,14,11,8,7,5,3,1,0,0,0
2022-03-30 11:00:00,0,1,2,3,4,4,12,16,14,11,20,15,18,16,18,19,17,16,17,29,28,24,26,32,30,25,23,20,23,24,23,29,28,25,16,14,0,13,14,14,13,16,12,16,15,16,17,17,16,13,9,9,6,7,8,7,8,10,11,10,9,13,15,12,13,13,11,14,15,14,17,20,23,21,17,16,15,17,19,17,18,19,16,16,13,10,9,11,9,10,11,10,12,10,9,12,9,6,4,0,1,2,1,0,0,0
2022-03-30 12:00:00,0,3,4,6,4,5,9,12,14,17,12,12,14,10,14,14,12,11,13,24,27,31,48,50,43,34,35,16,19,18,19,20,19,17,12,14,5,10,14,18,19,20,22,23,19,18,18,16,15,13,11,8,6,3,6,7,8,8,8,10,11,12,11,11,12,10,9,14,15,16,14,15,15,9,13,14,13,13,16,17,13,16,18,17,19,14,18,10,10,12,11,12,17,12,11,12,8,7,4,7,5,3,1,1,0,0
2022-03-30 13:00:00,0,1,2,1,4,3,9,12,16,19,16,16,15,16,16,17,17,19,18,23,23,21,29,32,32,25,32,29,28,26,28,29,27,28,17,17,12,15,14,14,12,15,14,15,14,16,12,11,11,11,11,9,9,6,6,5,5,10,10,13,15,17,18,18,19,19,17,20,20,21,20,21,21,23,19,18,19,18,19,18,19,21,28,21,25,15,19,16,16,13,14,15,16,14,14,14,10,8,6,0,3,0,1,2,0,0
2022-03-30 14:00:00,0,1,2,6,8,10,15,9,12,16,18,17,18,11,7,10,12,11,11,14,17,15,39,42,36,27,23,24,23,17,24,27,17,29,16,14,10,14,13,17,28,15,14,16,11,12,11,13,13,11,10,9,8,8,7,8,11,8,13,14,12,15,17,15,16,20,18,18,20,18,17,17,14,20,16,16,14,16,14,14,14,14,15,15,13,26,26,18,16,18,17,18,19,14,14,22,15,7,5,5,3,2,3,2,0,0
