Unnamed: 0,1_7단지영업소,2_상계10동우체국,3_상계주공10단지상가,4_노원고등학교,5_서울문화고등학교,6_방학1동대상타운현대삼성아파트,7_도봉구청,8_서원아파트,9_도봉시장,10_서울북부지방법원.검찰청.성우아파트,11_도봉동서광아파트,12_두산아파트.도심공항수락터미널,13_수락산역,14_노일초등학교,15_상계주공15단지,16_상계주공11단지,17_상계주공10단지,18_대림아파트상가,19_도봉면허시험장,20_상계주공3단지,21_상계주공2단지,22_상계주공1단지,23_중계역,24_노원구민의전당,25_하계역,26_하계장미아파트,27_서울과학기술대입구,28_공릉역4번출구,29_공릉시장,30_태릉입구역3번출구,31_극동늘푸른아파트,32_묵동삼거리.먹골역,33_먹골역,34_한국전력동부지사,35_지하철7호선중화역,36_국민은행중화동지점,37_상봉2동복합청사.도서관,38_면목2동주민센터,39_면목2동,40_면목5동주민센터,41_늘푸른근린공원,42_면목신우아파트,43_면목119안전센터,44_면곡시장,45_중곡아파트,46_군자교,47_군자교남단,48_송정동건영아파트,49_송정동서울숲아이파크,50_화양사거리,51_성수사거리.성수초등학교,52_서울효사랑병원,53_경수중학교,54_영동대교북단,55_영동교입구,56_청담역.경기고교,57_봉은사.삼성1파출소앞,58_무역센타,59_한국무역센터.삼성역,60_포스코건너편,61_선릉역,62_서울상록회관.한국기술센터,63_아가방빌딩.하나은행,64_역삼역,65_강남역12번출구,66_강남역.강남역사거리,67_진흥아파트,68_서초푸르지오써밋.롯데캐슬클래식,69_신논현역.구교보타워사거리,70_강남역.역삼세무서,71_역삼역.포스코타워역삼,72_한서병원,73_한국자산신탁.센터필드,74_선릉역,75_포스코빌딩,76_무역센터.삼성역,77_삼성역,78_삼성역7번출구,79_봉은사역3번출구.삼성1파출소,80_청담역.경기고교,81_우리은행청담지점.청담삼익아파트,82_영동교입구.청담자이아파트,83_영동대교북단,84_노룬산시장,85_성수사거리,86_화양사거리,87_송정동서울숲아이파크,88_송정동건영아파트,89_군자교,90_중곡아파트,91_면곡시장,92_늘푸른동아아파트,93_경남아너스빌아파트앞,94_면목신우아파트,95_늘푸른근린공원,96_장안시장,97_면목2동,98_중목초등학교,99_상봉2동복합청사.도서관,100_중화동한신아파트,101_지하철7호선중화역,102_한국전력동부지사,103_먹골역,104_먹골역.묵동자이아파트,105_묵동자이.신도브래뉴아파트,106_태릉입구역4번출구,107_공릉시장,108_공릉역1번출구,109_서울과학기술대입구,110_하계미성아파트,111_하계역,112_서울시립북서울미술관,113_중계역,114_백병원,115_상계주공4단지,116_상계주공6단지,117_도봉면허시험장,118_상계주공7단지,119_상계주공9단지,120_상계주공12단지,121_상계주공14단지,122_노원초등학교,123_수락산역3번출구,124_두산아파트.도심공항수락터미널,125_성대야구장노원교앞,126_서울북부지방법원.검찰청.성우아파트,127_도봉시장,128_도봉구청,129_방학1동대상타운현대삼성아파트,130_서울문화고등학교,131_노원고등학교,132_임광아파트상가,133_상계주공7단지,134_상계주공7단지.광림교회앞,135_7단지영업소
2022-03-13 17:00:00,2,2,3,3,1,3,5,3,4,6,7,6,6,8,6,9,12,11,7,16,17,18,18,15,21,21,16,20,18,22,20,13,18,17,17,14,15,16,10,8,18,17,18,18,18,16,17,17,16,18,15,14,15,12,26,25,22,22,21,20,19,18,16,14,8,3,4,4,7,11,10,3,11,10,10,11,13,23,28,25,21,28,28,28,28,30,31,31,30,13,29,30,33,33,31,16,30,29,14,23,17,22,20,22,24,22,23,20,21,21,22,23,20,21,17,15,16,10,15,14,11,10,9,10,12,11,9,7,7,7,6,4,3,0,0
2022-03-13 18:00:00,0,1,0,0,2,3,4,5,5,6,6,7,10,12,11,13,6,12,11,15,16,21,14,15,20,19,17,17,18,17,12,11,12,13,16,16,20,19,17,16,12,11,11,12,11,12,15,16,17,17,17,15,12,20,23,7,24,16,15,13,9,8,10,8,9,6,7,5,6,9,11,10,12,12,14,17,16,20,24,22,25,26,24,24,25,30,28,22,27,28,25,28,30,29,31,32,22,29,28,23,20,21,19,16,15,14,16,17,19,19,16,23,20,20,22,13,16,11,16,15,11,9,8,7,6,5,3,3,3,2,2,0,1,0,0
2022-03-13 19:00:00,2,4,0,1,0,3,1,4,4,5,3,1,7,8,3,9,3,2,11,13,14,16,22,28,25,25,22,21,19,17,14,15,16,17,13,14,11,12,14,9,14,12,12,11,12,8,9,13,13,13,13,12,13,9,8,1,9,8,8,7,6,7,6,4,4,3,3,3,5,4,6,9,7,8,12,15,15,18,21,8,22,22,20,17,18,18,15,17,16,19,18,20,19,17,28,25,25,25,22,16,17,15,15,15,14,10,13,10,11,9,9,11,9,10,7,10,13,12,12,10,9,10,9,10,8,7,5,3,2,1,0,0,0,0,0
2022-03-13 20:00:00,0,1,2,0,1,6,5,2,4,4,0,5,8,8,9,10,1,8,7,8,9,7,8,7,7,7,8,8,10,12,11,11,12,10,13,13,12,13,12,13,16,15,14,16,16,18,17,15,14,13,9,10,11,8,9,8,9,9,4,8,7,8,9,11,7,3,5,4,7,12,13,13,13,12,16,15,18,22,29,21,24,28,27,23,21,19,19,15,20,15,13,14,15,12,16,15,18,9,16,14,13,13,9,11,12,14,13,12,9,10,10,9,1,8,9,7,11,6,10,9,4,8,10,5,8,4,3,5,3,2,0,0,0,0,0
2022-03-13 21:00:00,2,0,1,1,5,3,3,3,0,4,0,6,7,6,7,9,8,9,10,10,13,8,9,12,14,14,14,14,12,10,9,9,10,8,9,14,15,14,10,5,15,15,10,9,8,0,9,9,8,11,12,12,11,14,17,10,11,8,7,7,8,8,6,4,4,3,2,3,7,12,11,10,12,16,12,23,24,34,36,34,34,34,32,31,33,31,30,28,25,25,21,26,19,23,21,22,23,22,20,16,16,14,11,14,18,14,16,17,17,16,16,13,12,9,8,10,12,9,10,11,10,7,7,9,6,5,4,3,2,1,0,0,0,0,0
2022-03-13 22:00:00,1,0,0,0,0,1,2,2,0,3,1,2,4,5,6,8,1,4,12,9,13,12,13,15,14,16,13,11,12,14,12,11,10,10,12,10,11,9,8,10,10,9,5,9,7,7,5,3,6,9,7,4,6,5,5,5,4,4,5,2,7,6,5,4,2,3,2,1,4,9,8,10,12,13,12,13,13,17,21,22,19,23,25,22,25,24,23,24,23,22,20,20,21,21,16,23,22,18,17,16,13,13,12,13,10,14,13,12,15,12,11,16,18,18,16,15,14,12,13,12,4,12,11,10,8,5,4,3,1,2,1,0,0,0,0
2022-03-13 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,0,6,10,11,12,13,7,13,13,12,11,10,8,7,7,7,10,5,9,10,11,10,8,6,6,5,7,8,5,2,5,4,8,9,12,3,13,4,12,9,8,7,5,6,7,10,4,3,7,3,1,1,5,11,2,15,11,18,18,15,16,17,19,0,14,20,18,19,21,24,23,22,21,20,19,18,17,16,15,13,12,9,11,10,12,10,10,9,11,11,11,13,12,10,8,9,5,7,5,6,12,6,5,10,5,10,12,12,7,5,3,4,2,0,0,0,0,0,0
2022-03-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 04:00:00,1,2,4,2,5,8,9,1,10,11,13,15,18,20,21,24,24,23,20,21,21,22,23,24,24,26,26,31,29,26,29,30,37,37,40,47,51,54,57,58,56,54,57,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 05:00:00,0,1,2,0,1,1,5,2,6,7,7,6,6,8,8,10,12,10,12,11,12,8,12,16,18,21,24,24,30,28,25,29,30,31,34,34,37,37,30,32,38,37,41,56,57,56,59,62,58,62,56,38,61,58,53,50,45,39,24,17,16,14,11,8,3,8,7,4,10,13,11,10,7,7,5,7,4,8,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 06:00:00,1,2,3,4,2,3,5,6,11,13,12,10,7,10,14,11,7,11,9,9,10,4,10,9,9,12,12,11,11,12,14,15,18,17,21,24,25,27,29,33,32,30,30,33,32,30,31,32,34,32,29,27,29,31,26,25,24,19,18,13,13,8,10,9,7,4,2,3,16,17,15,13,11,10,10,9,10,9,13,11,12,13,14,13,12,8,9,8,7,8,7,8,8,7,11,12,8,9,12,11,10,9,10,8,11,9,12,10,7,9,11,10,8,6,5,3,2,1,0,0,4,4,1,0,0,1,0,0,1,1,0,0,0,0,0
2022-03-14 07:00:00,5,6,7,6,4,5,4,4,8,16,17,12,11,18,28,30,31,27,26,20,18,17,20,25,23,21,23,27,20,15,18,21,25,28,24,29,29,30,31,33,34,33,36,37,37,32,31,38,36,37,36,36,35,38,41,40,35,29,24,18,15,12,6,4,3,10,3,6,44,43,36,28,27,37,14,9,15,20,20,19,18,17,16,16,17,13,13,15,18,19,18,20,21,21,21,25,23,22,24,23,22,23,20,22,23,22,30,29,27,18,19,19,19,17,18,16,8,7,7,7,7,6,4,6,5,6,3,5,4,5,2,2,1,0,0
2022-03-14 08:00:00,3,6,9,10,9,11,14,16,17,23,27,23,15,27,25,26,29,27,23,23,25,23,26,30,30,29,26,24,30,29,33,32,32,33,39,43,45,41,41,37,36,36,29,28,28,29,32,35,39,44,36,35,38,43,42,44,40,38,31,23,26,20,17,12,8,8,9,9,64,65,51,33,28,42,16,12,16,23,38,34,37,29,25,32,32,22,22,22,17,19,21,26,29,31,34,39,38,39,41,36,33,34,29,28,31,30,29,30,33,35,28,26,23,22,17,15,16,15,14,18,16,14,18,20,20,19,17,7,5,3,3,0,3,1,0
2022-03-14 09:00:00,1,3,4,2,4,7,8,11,10,13,14,10,9,12,15,16,17,19,27,27,23,22,19,17,13,15,16,15,12,12,14,16,19,13,20,23,22,23,21,22,21,19,20,24,25,24,31,32,39,37,37,39,36,39,37,37,32,29,22,17,16,12,12,9,4,4,4,9,42,34,28,19,15,33,8,11,12,20,30,26,23,14,19,17,15,10,13,15,21,17,15,17,22,13,24,20,25,25,24,20,25,27,23,25,26,22,24,25,27,27,27,23,27,24,22,16,12,11,15,14,13,15,12,13,12,8,6,2,2,4,3,2,3,2,0
2022-03-14 10:00:00,0,1,2,2,3,5,6,1,5,8,8,10,8,11,13,16,18,14,16,18,19,22,21,24,22,25,27,22,17,14,12,14,16,15,16,16,18,15,15,13,15,11,14,16,10,10,15,16,16,15,15,17,16,19,18,17,16,12,14,10,9,10,9,10,4,5,2,3,17,18,15,13,13,21,8,7,9,10,11,7,10,10,12,11,12,9,8,6,9,13,12,14,15,5,20,24,25,23,22,19,23,24,21,21,23,20,21,20,19,15,16,16,18,18,16,15,14,4,12,11,10,9,9,10,8,7,4,5,4,3,2,0,0,1,0
2022-03-14 11:00:00,1,2,2,3,3,7,6,6,8,10,11,9,9,11,12,16,15,17,16,17,15,17,15,20,19,18,17,16,13,14,13,13,14,13,11,13,13,12,13,13,15,14,15,14,10,9,14,15,15,18,18,18,21,17,18,15,13,15,14,13,13,12,11,7,4,5,4,3,7,10,10,8,7,10,9,8,11,15,17,8,15,14,13,13,14,15,8,13,9,10,15,16,10,15,13,14,17,16,20,16,17,17,16,13,15,13,13,11,13,14,18,20,18,21,21,20,16,11,15,13,12,9,8,8,7,6,4,3,2,3,0,1,0,0,0
2022-03-14 12:00:00,2,3,1,2,2,3,7,4,7,9,7,8,8,10,12,13,12,11,12,16,16,19,18,21,23,23,24,22,20,19,15,16,15,14,15,15,12,17,16,15,16,10,15,16,17,17,16,18,17,17,17,16,18,20,22,21,21,13,14,12,12,9,15,12,7,6,6,6,9,14,11,9,8,11,10,11,12,12,13,12,11,12,12,12,15,20,21,21,10,10,20,23,22,20,22,22,14,19,21,18,15,15,14,15,16,16,17,19,19,15,13,15,15,15,15,20,18,10,16,15,14,10,8,11,10,9,6,4,4,3,0,2,0,0,0
2022-03-14 13:00:00,1,2,2,1,3,4,10,11,11,12,13,12,11,19,22,22,17,22,22,19,16,19,20,23,27,26,26,26,23,19,16,17,19,17,17,21,24,23,18,16,17,17,16,16,11,10,18,20,19,28,27,11,28,29,29,27,22,19,14,18,16,16,15,11,6,6,4,6,16,17,15,15,19,19,16,19,20,22,23,13,22,21,18,17,16,18,18,18,17,16,18,18,19,17,17,18,17,17,15,19,19,19,16,16,19,19,22,21,24,26,21,21,20,21,19,17,17,16,17,15,12,11,13,13,10,9,6,5,6,8,7,0,0,6,0
2022-03-14 14:00:00,1,2,2,0,4,6,8,9,7,10,9,8,10,11,11,13,14,13,13,20,23,26,28,32,34,20,22,20,20,18,20,20,20,18,18,20,20,21,23,23,22,21,20,19,20,19,20,22,20,22,22,22,19,17,18,19,16,11,10,7,10,8,9,8,6,6,3,5,9,12,15,17,21,19,16,17,20,23,29,33,35,37,38,41,40,40,38,38,40,40,38,37,15,18,18,15,17,18,17,17,15,18,17,20,22,22,25,29,32,32,29,29,27,25,21,16,14,13,11,12,10,11,11,11,5,7,4,4,3,5,4,2,3,1,0
2022-03-14 15:00:00,1,3,5,4,4,8,7,5,8,7,8,6,7,9,9,12,12,15,22,22,21,23,22,21,21,34,34,33,28,27,24,23,23,23,19,21,18,14,11,11,9,11,8,12,12,12,13,14,15,13,13,12,14,17,15,14,12,16,15,15,16,15,8,14,9,7,6,6,10,18,23,21,23,21,26,35,33,39,38,35,37,33,31,31,29,29,27,28,27,27,24,35,33,31,32,34,36,34,33,29,29,30,26,25,24,21,20,20,22,20,23,30,30,28,24,22,27,27,24,22,20,15,17,16,12,9,5,3,1,2,2,0,0,0,0
2022-03-14 16:00:00,1,2,3,6,2,8,9,10,12,16,16,14,13,13,12,12,13,15,15,16,20,19,21,25,29,33,33,27,24,24,22,21,19,18,20,19,18,21,24,21,15,19,15,12,12,13,10,14,12,15,15,10,17,17,15,15,11,9,9,13,10,13,12,12,6,3,5,4,10,11,11,11,12,19,19,22,23,20,40,40,39,37,35,36,39,46,41,43,44,45,42,43,43,43,40,35,33,34,36,30,31,33,21,33,34,34,32,32,37,36,33,35,29,27,25,25,24,24,21,17,16,17,10,12,9,10,10,8,4,3,3,1,0,1,0
2022-03-14 17:00:00,2,3,4,4,5,5,10,8,8,11,10,9,10,11,12,13,10,15,15,19,22,27,28,30,34,35,33,28,28,24,23,26,24,20,21,25,22,20,17,22,20,19,20,20,20,22,21,25,24,31,30,28,26,28,33,31,29,23,16,22,17,15,14,12,7,5,5,4,8,14,14,16,16,16,18,26,33,32,37,36,35,37,32,36,37,38,40,42,42,41,38,37,37,34,30,28,27,26,27,22,21,21,19,19,21,23,24,23,25,25,22,23,36,39,40,35,32,31,27,25,19,15,18,12,14,13,8,6,4,5,3,2,1,2,0
2022-03-14 18:00:00,3,3,5,0,6,7,15,16,15,24,28,23,24,25,24,24,23,23,19,21,23,22,23,26,27,25,27,24,24,24,24,26,23,25,27,31,29,29,27,26,26,26,24,23,22,22,21,19,17,22,23,23,22,25,37,36,23,19,15,30,16,21,23,19,14,11,10,6,18,17,16,16,18,17,24,30,34,38,46,42,43,43,40,42,45,56,56,56,54,50,45,44,43,37,35,35,36,37,40,35,36,34,22,25,29,28,30,34,37,34,32,34,33,31,30,26,25,23,19,18,15,15,16,18,15,14,9,9,9,8,7,4,3,3,0
2022-03-14 19:00:00,2,1,6,5,5,7,11,0,13,14,7,12,9,14,11,14,10,13,10,13,16,16,15,14,15,17,16,14,15,17,18,23,25,24,27,27,26,26,29,29,27,24,20,19,19,20,17,19,18,21,23,24,24,23,27,27,22,20,18,18,17,16,17,14,8,7,6,5,9,11,11,13,18,16,21,23,24,29,34,33,34,35,29,30,33,41,40,39,39,41,41,44,42,41,43,41,42,41,43,34,34,31,36,33,31,27,26,25,28,20,21,21,19,19,19,15,17,14,13,16,12,13,18,17,14,8,6,4,4,2,2,1,0,0,0
2022-03-14 20:00:00,0,0,1,1,0,1,5,4,2,6,5,3,6,6,6,7,6,4,8,14,13,14,15,18,16,18,16,17,19,18,21,22,20,19,20,21,20,17,18,14,21,19,14,13,12,15,14,15,14,17,14,17,15,15,14,15,12,11,10,9,10,9,12,11,10,11,11,13,8,13,14,15,17,18,19,23,25,24,28,27,27,28,25,24,24,26,26,24,22,25,26,26,23,22,22,21,22,22,19,17,20,15,14,14,13,17,16,13,17,17,13,14,13,12,13,12,16,11,18,16,10,7,7,12,9,4,5,5,5,2,3,2,1,1,0
2022-03-14 21:00:00,1,1,1,0,1,2,7,4,0,6,6,5,6,7,8,9,7,10,13,12,9,11,13,14,15,15,12,12,14,13,12,13,13,14,16,17,11,11,10,9,11,3,7,8,7,6,9,6,8,12,11,4,13,17,15,13,9,10,9,10,11,12,10,9,8,7,7,5,9,13,17,18,20,26,32,32,32,35,35,34,35,31,31,35,34,31,31,28,27,27,25,26,26,25,31,32,33,21,28,24,23,20,19,17,18,19,20,19,18,13,13,17,17,14,14,15,15,13,15,16,12,9,10,10,9,5,5,3,2,1,1,0,0,0,0
2022-03-14 22:00:00,2,1,0,2,0,5,5,7,0,8,3,7,6,6,7,7,3,4,7,13,12,13,10,11,13,16,13,14,16,13,14,12,12,13,15,16,14,15,13,13,16,14,10,9,9,7,6,8,5,7,7,7,8,10,11,9,8,7,6,6,6,8,6,6,7,7,5,6,13,20,24,28,29,31,33,34,35,41,42,41,36,38,35,36,36,35,30,27,28,26,25,24,24,24,23,23,22,21,22,18,21,20,17,15,16,20,18,16,16,18,15,16,14,14,11,13,13,12,11,10,8,8,11,3,9,6,4,1,1,1,0,0,0,0,0
2022-03-14 23:00:00,0,0,0,0,0,0,1,0,0,0,1,0,2,0,3,3,3,4,5,9,11,10,11,12,11,11,10,11,11,11,12,6,13,12,12,13,11,7,9,12,9,0,8,7,5,4,7,5,3,3,2,0,4,5,4,4,1,2,6,7,7,9,10,8,4,3,1,4,8,10,13,14,16,18,20,20,21,22,21,21,15,21,22,20,26,25,24,24,19,17,17,17,16,13,14,15,16,14,13,10,15,12,10,9,5,8,8,8,6,7,6,6,5,4,3,7,10,6,6,9,10,9,13,12,8,4,3,4,2,0,1,0,0,0,0
2022-03-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 04:00:00,3,1,4,5,4,9,11,6,12,13,15,16,17,19,21,25,27,15,26,26,13,29,30,27,26,27,29,30,28,30,32,30,36,37,41,46,46,49,52,53,54,56,59,60,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 05:00:00,1,0,1,1,2,2,3,2,5,7,4,6,8,10,11,16,17,12,14,15,14,15,18,20,21,24,24,28,26,23,22,24,25,26,30,33,34,33,28,35,35,33,36,44,45,61,62,52,55,61,60,59,59,58,53,46,42,35,24,18,15,10,15,8,3,5,3,4,7,10,6,9,4,3,8,8,8,7,7,0,0,10,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 06:00:00,1,2,2,1,2,5,5,6,11,15,16,11,5,10,13,13,17,14,15,15,16,9,11,11,12,14,15,15,13,10,12,14,17,18,22,23,24,28,24,29,27,29,29,29,27,29,26,29,31,30,29,27,26,28,25,25,23,15,16,9,11,9,8,6,4,4,3,3,21,22,12,9,12,14,7,5,8,15,18,19,9,9,18,15,11,12,11,11,12,12,11,12,14,13,14,14,15,15,15,13,13,11,11,10,15,7,14,14,15,14,15,12,11,9,7,7,5,4,2,3,1,2,3,2,0,2,0,0,1,0,0,0,0,0,0
2022-03-15 07:00:00,4,7,11,11,5,4,5,6,11,16,17,15,10,23,31,31,30,26,27,26,20,21,20,22,20,19,22,23,23,22,18,20,25,26,23,30,30,31,31,33,37,30,31,33,32,32,34,42,45,39,39,35,38,41,42,37,29,26,27,20,19,16,10,7,5,7,5,9,47,45,41,28,25,35,14,12,15,20,19,18,10,17,23,26,13,12,15,18,19,17,18,20,23,23,29,31,30,33,35,30,28,28,20,21,17,18,21,20,22,21,21,22,18,18,19,17,11,9,8,9,11,10,9,14,13,9,12,9,6,11,10,2,0,0,0
2022-03-15 08:00:00,4,7,11,14,14,12,9,12,16,22,22,19,16,19,27,30,29,26,24,23,23,22,24,25,25,21,21,21,23,22,24,25,29,34,38,42,33,33,32,37,37,37,37,39,38,34,34,34,39,40,38,37,41,48,43,46,37,38,30,20,20,14,11,8,7,7,4,14,64,59,51,36,36,59,15,14,17,31,38,36,35,22,23,24,23,22,22,26,24,26,23,26,31,32,34,38,40,37,37,32,26,23,25,26,25,26,30,27,27,24,22,22,22,21,21,19,23,23,24,25,23,22,21,23,17,12,10,7,5,5,3,3,2,1,0
2022-03-15 09:00:00,1,1,3,2,3,7,6,7,10,13,15,15,12,14,15,17,18,19,16,19,18,21,22,24,27,27,28,25,19,18,15,15,16,15,18,22,21,19,21,21,22,20,23,23,24,25,27,30,30,29,28,27,31,38,34,32,30,24,21,18,17,16,12,11,5,3,2,5,41,37,30,21,18,34,7,6,8,13,34,31,28,23,22,21,21,11,11,16,18,19,18,21,24,13,28,27,28,27,31,26,27,23,24,25,24,26,24,23,26,25,24,23,21,16,13,11,10,10,8,8,5,9,8,7,6,4,3,3,3,3,0,4,1,1,0
2022-03-15 10:00:00,1,0,2,3,4,5,6,5,7,10,10,11,10,11,11,15,15,16,14,17,17,17,11,23,27,28,29,25,22,17,17,16,18,18,19,21,19,18,17,18,19,18,20,20,17,13,10,20,17,17,18,16,17,24,26,27,29,27,18,13,8,10,10,6,3,2,2,3,15,14,14,16,14,19,8,8,9,12,12,10,8,8,8,9,10,11,10,8,10,11,10,13,10,12,14,13,15,17,16,13,13,12,13,9,13,16,17,18,17,14,14,15,15,14,14,14,18,17,15,14,9,9,11,10,8,8,6,2,2,2,0,2,1,0,0
2022-03-15 11:00:00,1,0,2,2,2,4,7,5,8,10,5,7,7,7,12,15,16,17,11,16,17,20,18,19,17,18,18,17,17,18,21,22,22,19,17,17,16,16,18,16,14,12,15,14,12,10,11,14,16,15,14,13,14,15,15,17,13,10,11,11,14,14,12,7,5,4,3,5,13,12,12,10,12,12,9,8,9,9,12,11,9,12,9,10,16,16,14,14,13,14,15,15,15,12,9,9,10,8,10,12,13,13,13,11,13,16,16,21,29,27,27,27,23,24,20,14,17,11,18,19,17,16,15,14,12,9,6,3,2,3,3,1,0,2,0
2022-03-15 12:00:00,1,2,1,0,1,4,9,11,14,15,6,15,19,22,21,21,21,19,17,18,14,20,20,22,28,28,30,28,27,23,24,21,21,19,18,20,19,13,21,20,23,21,22,23,23,24,25,26,25,25,24,19,23,22,23,23,17,14,13,13,15,12,11,13,9,7,6,3,10,16,17,18,17,18,15,19,20,21,22,11,25,27,23,22,21,17,16,12,11,14,14,15,14,13,11,15,14,13,15,14,13,11,11,14,14,15,17,24,25,22,21,18,16,13,13,13,14,11,10,10,8,8,10,4,4,7,3,2,3,2,2,0,1,0,0
