Unnamed: 0,1_송파공영차고지(가상),2_복정역3번출구,3_삼일자동차학원.강남자동차검사소,4_광연자동차학원앞,5_세곡동,6_은곡마을.LH이편한세상,7_은곡마을진입로,8_세곡푸르지오,9_세곡중학교.세명초등학교,10_래미안강남힐즈,11_못골마을,12_강남현대힐스테이트에코,13_쟁골마을,14_고속철도수서역,15_수서역KT수서지점,16_궁마을,17_태화기독교사회복지관,18_수서삼성아파트앞,19_일원본동주민센터,20_푸른마을아파트앞,21_주공4단지,22_개포주공5단지경기여고,23_개포동역.개포시장,24_대치역6번출구.강남구민회관,25_은마아파트,26_은마파출소,27_대치현대아파트,28_대치사거리,29_포스코사거리,30_무역센터.삼성역,31_삼성역,32_휘문중고등학교,33_대치동현대아파트,34_농협대치지점,35_대치SKVIEW아파트.서울교회,36_대치역7번출구.선경아파트,37_개포동역.개포시장,38_경기여고,39_디에이치아너힐즈,40_일원동한솔아파트,41_상록수아파트앞,42_일원본동주민센터,43_시립수서청소년수련관,44_수서119안전센터앞,45_궁마을,46_수서역,47_고속철도수서역,48_쟁골마을,49_강남더샵라르고오피스텔,50_못골마을.LH강남아이파크,51_래미안강남힐즈,52_세곡중학교.세명초등학교,53_세곡푸르지오,54_세곡푸르지오,55_강남신동아파밀리에1단지,56_은곡마을.강남신동아파밀리에,57_대왕초등학교,58_광연자동차학원앞,59_삼일자동차학원.강남자동차검사소,60_복정역환승주차장
2022-04-13 16:00:00,0,3,0,4,0,5,5,7,13,24,42,42,18,41,37,36,9,31,30,39,37,37,38,33,29,27,16,4,2,4,7,6,11,11,5,13,12,18,8,19,13,19,18,18,17,25,0,26,21,26,23,53,50,42,13,10,8,3,2,0
2022-04-13 17:00:00,0,4,3,4,5,4,3,9,13,14,23,38,37,35,18,9,17,16,11,14,10,15,18,17,21,15,9,6,4,5,6,5,7,11,7,13,10,12,10,11,8,13,6,5,14,41,0,40,38,30,20,11,9,7,5,3,0,0,4,0
2022-04-13 18:00:00,0,5,7,6,4,5,4,9,8,11,24,29,14,23,12,12,14,14,9,10,11,9,13,11,15,19,13,11,11,7,14,16,15,20,19,17,21,21,18,14,10,14,14,13,16,65,0,61,59,47,29,11,7,0,3,1,3,0,4,0
2022-04-13 19:00:00,0,4,1,1,3,3,0,5,4,12,23,23,22,18,9,9,7,10,8,6,7,7,6,0,8,5,4,4,6,1,9,8,11,13,13,11,14,13,12,12,6,12,11,10,15,56,55,42,43,37,26,9,6,5,4,3,2,0,3,0
2022-04-13 20:00:00,0,2,1,2,1,2,0,1,2,2,7,8,0,7,4,0,4,3,2,1,0,1,1,3,3,4,5,5,7,5,5,0,7,12,10,10,11,12,10,12,11,12,11,6,7,29,8,25,25,23,18,7,2,0,1,2,1,1,0,0
2022-04-13 21:00:00,0,1,1,0,0,0,3,4,7,9,10,5,9,8,5,5,3,5,7,5,5,7,7,0,8,6,4,6,7,4,4,5,11,18,18,16,15,17,18,13,12,8,6,8,13,27,0,26,21,14,11,6,4,3,2,2,0,0,0,0
2022-04-13 22:00:00,0,1,0,0,0,2,0,2,1,7,0,8,2,5,5,3,4,0,4,2,2,1,3,2,5,5,7,9,4,4,6,4,19,32,30,26,25,23,21,16,17,15,14,13,7,33,34,33,28,23,16,6,5,3,2,2,1,0,0,0
2022-04-13 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,4,0,0,6,7,6,6,0,5,4,3,4,27,26,17,19,17,7,2,1,0,0,2,0,0,0,0
2022-04-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 04:00:00,0,0,0,0,0,2,1,2,6,2,3,7,0,2,4,0,3,0,0,5,0,0,0,0,4,0,0,3,0,1,0,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 05:00:00,0,0,1,0,1,2,0,1,4,4,6,7,5,5,4,1,0,0,3,0,1,2,0,0,2,1,2,1,0,1,2,1,2,2,1,2,0,2,0,4,0,5,0,4,3,5,2,2,1,0,0,2,1,0,1,4,1,3,2,0
2022-04-14 06:00:00,0,1,0,0,0,0,0,2,7,8,12,16,13,11,7,0,0,0,6,5,6,6,6,5,5,4,3,0,1,0,3,1,3,3,2,2,3,3,3,4,0,2,5,3,4,13,1,5,9,6,1,4,3,0,2,4,3,0,1,0
2022-04-14 07:00:00,0,2,0,0,3,4,5,14,23,31,42,33,32,26,19,19,21,26,27,33,34,18,21,10,25,24,22,14,6,2,12,8,12,16,21,19,18,4,5,7,8,9,11,13,14,16,0,0,17,11,7,4,4,0,0,5,4,0,3,0
2022-04-14 08:00:00,0,6,6,5,6,14,13,13,12,18,28,59,51,31,22,15,20,23,19,20,19,22,25,25,41,38,36,19,8,2,7,4,1,5,0,4,2,4,3,9,3,7,8,7,4,44,31,27,43,29,20,6,4,0,8,11,11,9,8,0
2022-04-14 09:00:00,0,2,1,2,1,3,2,6,16,22,25,33,30,19,10,9,10,9,8,9,0,12,15,14,15,15,13,7,2,0,7,2,1,1,0,3,0,5,0,6,7,8,3,9,6,24,22,24,21,12,6,5,3,4,4,6,7,6,0,0
2022-04-14 10:00:00,0,2,0,0,0,2,0,3,10,19,21,23,17,14,4,2,6,8,4,6,3,7,8,9,7,8,3,7,1,1,3,2,3,4,2,0,1,1,2,0,0,4,0,3,3,10,11,12,11,11,7,6,5,0,3,3,1,0,2,0
2022-04-14 11:00:00,0,1,0,0,0,1,3,4,10,11,14,17,15,13,10,0,9,7,8,7,6,5,6,5,8,8,8,7,3,2,3,1,2,2,1,0,3,2,1,4,0,5,6,3,2,16,15,12,11,10,7,4,3,2,1,3,4,0,0,0
2022-04-14 12:00:00,0,1,0,0,1,3,1,4,7,15,17,21,20,13,4,0,3,5,5,4,3,3,4,5,11,8,5,2,4,2,4,1,3,4,7,8,9,7,3,2,3,4,2,4,4,14,0,5,13,8,6,6,5,4,3,4,3,2,2,0
2022-04-14 13:00:00,0,0,0,0,1,1,1,4,11,14,8,15,14,16,10,5,9,4,8,9,4,6,8,7,8,8,5,1,2,1,6,2,1,1,0,1,4,0,0,8,10,8,9,0,3,13,12,13,11,5,3,4,3,1,0,1,0,0,0,0
2022-04-14 14:00:00,0,0,0,0,1,1,0,1,5,8,10,10,9,11,8,7,4,7,11,10,7,8,11,12,11,7,5,6,2,3,6,21,2,4,5,3,7,5,0,3,2,6,6,7,7,22,0,22,17,15,9,6,4,0,4,3,1,2,1,0
2022-04-14 15:00:00,0,0,1,2,3,3,5,5,8,11,8,12,11,14,15,15,13,11,10,13,15,11,9,8,7,6,5,5,6,7,13,18,22,20,20,16,15,14,12,10,10,11,7,10,9,21,16,15,13,11,9,36,33,30,13,7,4,2,2,0
2022-04-14 16:00:00,0,2,0,0,1,4,0,4,11,18,39,41,40,40,38,37,35,36,28,34,6,32,36,34,30,19,8,6,4,2,5,6,6,10,9,9,11,48,45,33,31,23,19,19,9,30,0,31,28,30,27,25,21,18,11,5,4,3,3,0
2022-04-14 17:00:00,0,4,3,0,3,7,1,6,10,14,29,32,30,19,9,10,9,10,9,12,11,13,18,19,22,14,10,6,3,5,8,9,14,10,9,9,7,6,5,7,8,8,9,10,14,33,0,33,29,25,15,4,3,3,0,2,1,2,2,0
2022-04-14 18:00:00,0,5,3,6,8,6,0,13,14,24,40,43,41,35,19,18,7,20,16,10,15,16,17,13,18,13,9,10,14,9,10,11,16,18,19,20,20,22,8,18,17,18,18,15,8,55,0,32,45,30,16,9,6,0,5,5,6,4,3,0
2022-04-14 19:00:00,0,2,0,0,0,1,2,1,4,6,10,10,9,6,3,0,4,4,4,0,3,4,8,7,10,11,7,8,6,3,6,9,12,11,11,12,14,12,11,11,11,13,11,19,22,57,27,55,49,41,27,7,6,1,4,5,2,0,1,0
2022-04-14 20:00:00,0,1,2,2,1,1,0,2,4,9,3,7,5,8,7,6,7,8,6,7,0,7,2,6,6,5,5,3,5,5,6,2,7,14,17,18,9,8,17,16,13,10,10,9,7,34,20,27,33,30,18,5,3,2,2,2,1,0,2,0
2022-04-14 21:00:00,0,2,0,2,0,2,2,4,3,4,8,6,6,8,9,5,6,5,6,4,4,5,5,2,4,4,2,3,4,3,6,8,10,17,9,9,10,8,8,5,7,8,3,0,9,25,24,19,19,17,12,6,4,3,2,1,0,0,0,0
2022-04-14 22:00:00,0,1,0,0,2,1,0,0,1,4,3,4,1,5,7,0,2,8,4,4,3,3,4,3,9,12,8,8,7,2,7,6,18,38,40,44,43,41,37,25,8,24,23,21,20,31,11,32,27,19,15,4,2,0,1,0,0,0,0,0
2022-04-14 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,2,5,0,2,7,5,0,6,5,4,4,3,0,12,3,11,5,8,7,4,3,0,0,2,0,0,0,0
2022-04-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 04:00:00,0,1,0,1,2,2,3,4,6,2,5,7,0,1,7,0,0,0,0,1,0,0,0,0,5,0,4,2,1,0,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 05:00:00,0,0,1,0,1,1,0,4,6,0,7,7,0,5,4,0,3,3,2,4,0,3,3,2,1,3,2,0,0,1,0,0,1,3,1,4,2,3,3,4,0,4,5,6,5,2,1,2,1,2,0,2,0,0,2,4,3,1,3,0
2022-04-15 06:00:00,0,1,0,0,1,2,0,3,11,16,21,23,20,12,3,0,4,8,6,5,6,5,4,3,5,4,1,3,0,1,2,1,2,1,2,0,1,3,1,4,0,5,6,2,5,13,3,11,11,7,1,4,3,0,0,6,4,0,2,0
2022-04-15 07:00:00,0,2,2,0,5,21,22,21,32,37,40,51,46,35,19,20,22,28,27,27,30,16,18,21,24,21,23,13,8,2,3,3,4,8,12,0,11,13,14,10,9,10,11,12,13,35,34,35,30,11,8,5,4,0,5,7,3,6,5,0
2022-04-15 08:00:00,0,4,3,2,3,13,12,12,24,34,36,52,49,32,18,0,18,17,18,21,21,23,26,26,36,39,32,22,6,1,12,6,6,6,6,4,5,4,0,7,8,7,6,8,9,46,43,42,34,18,12,13,15,0,9,12,13,11,8,0
2022-04-15 09:00:00,0,1,0,2,3,3,4,7,19,30,35,49,44,29,16,17,10,16,15,16,0,15,17,15,14,12,10,9,4,2,7,5,4,0,3,2,1,2,0,3,4,5,4,6,2,21,19,15,17,11,5,5,4,3,16,17,1,16,4,0
2022-04-15 10:00:00,0,2,6,7,4,2,1,5,11,16,17,19,7,13,6,7,6,7,5,6,9,10,9,9,10,12,11,9,6,3,4,3,4,3,0,2,3,0,0,3,2,5,4,6,7,10,2,9,6,6,3,5,2,4,0,3,0,2,1,0
2022-04-15 11:00:00,0,1,0,0,0,1,0,2,4,4,8,9,0,9,8,0,0,7,6,7,0,5,6,7,8,7,7,5,2,2,2,1,1,1,3,0,0,2,0,1,3,2,2,6,5,11,10,0,8,7,2,3,2,0,3,12,13,0,5,0
2022-04-15 12:00:00,0,1,0,2,0,4,0,5,8,15,15,20,17,15,7,6,9,7,5,6,0,4,5,7,7,5,5,5,2,1,2,2,0,1,0,1,3,3,0,2,0,0,1,4,5,16,0,0,15,14,7,3,1,1,2,2,0,0,1,0
2022-04-15 13:00:00,0,1,1,3,3,0,2,7,8,10,12,18,10,15,12,6,6,7,6,6,7,3,8,7,7,5,5,4,1,2,5,6,5,5,3,5,8,10,0,6,5,7,4,6,7,11,1,8,9,6,5,5,4,3,2,5,4,2,0,0
2022-04-15 14:00:00,0,1,1,2,1,0,0,3,8,7,12,13,19,13,7,9,11,13,12,14,12,7,10,10,17,15,14,5,3,2,5,5,4,4,6,6,3,2,3,5,3,6,4,5,4,12,0,14,13,11,5,4,3,0,2,4,2,1,0,0
2022-04-15 15:00:00,0,1,2,1,2,4,3,2,6,14,17,19,16,17,11,10,10,10,10,18,21,18,19,17,21,14,8,5,3,3,5,6,5,6,7,8,9,44,43,8,9,9,8,7,9,31,2,30,26,22,14,20,17,16,9,7,6,3,3,0
2022-04-15 16:00:00,0,1,3,0,5,3,6,6,11,19,30,33,27,32,26,27,12,26,24,26,25,26,26,23,24,19,8,5,6,6,9,5,7,9,10,10,9,9,42,21,18,16,14,13,12,24,11,25,23,49,45,38,31,28,14,4,3,5,6,0
2022-04-15 17:00:00,0,5,2,4,2,5,4,10,13,21,24,15,16,20,13,14,15,16,19,25,7,28,36,35,42,24,22,7,4,3,7,4,7,10,14,12,17,19,18,16,16,19,15,14,13,35,0,32,23,20,14,9,4,4,2,5,0,1,4,0
2022-04-15 18:00:00,0,2,3,2,2,7,3,8,11,17,34,39,38,27,13,13,8,14,11,11,2,11,13,12,15,11,12,9,13,12,22,21,21,24,22,19,19,17,16,20,20,17,17,15,13,36,37,36,31,26,17,7,5,7,5,5,5,4,3,0
2022-04-15 19:00:00,0,1,0,2,3,5,6,6,6,10,12,17,15,12,12,11,4,5,10,10,7,7,11,9,9,7,6,5,7,4,7,7,8,19,20,24,19,18,18,21,20,14,11,9,14,36,27,27,30,28,22,12,11,8,4,3,2,1,2,0
2022-04-15 20:00:00,0,0,0,0,1,1,1,3,4,8,8,8,9,12,7,0,6,5,6,4,7,3,6,8,9,8,7,6,4,4,3,5,7,13,15,13,5,9,10,9,0,8,0,0,8,30,8,31,27,22,12,4,2,1,2,3,3,2,0,0
2022-04-15 21:00:00,0,1,0,1,0,2,0,1,0,3,3,4,0,4,6,2,4,3,5,6,3,0,2,0,2,1,3,6,5,4,7,9,13,23,22,23,12,22,19,13,12,12,11,13,12,20,21,14,17,11,7,7,7,5,2,3,1,0,2,0
2022-04-15 22:00:00,0,1,0,0,0,2,3,2,1,2,1,4,3,6,7,2,2,4,5,4,2,2,5,0,9,13,15,12,10,5,5,3,17,30,30,31,30,29,30,24,20,17,8,17,17,24,19,24,21,16,15,8,5,2,2,3,0,0,0,0
2022-04-15 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,2,6,5,1,3,0,0,5,4,0,6,5,0,7,3,0,8,0,0,24,23,24,17,15,9,3,1,0,0,0,3,2,0,0
2022-04-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
