Unnamed: 0,1_남한산성입구,2_송파구립마천청소년센터,3_송파보훈회관.금호어울림2차,4_마천동금호어울림1차아파트,5_남천초교마천동우방아파트앞,6_청암노인요양원,7_마천동사거리,8_거여역2번출구,9_거여역,10_송파배드민턴체육관,11_문정시영.세영청마루아파트,12_가락2동프라자아파트,13_극동아파트,14_가동초등학교,15_가락2동주민센터,16_홍이공원,17_석촌중학교후문,18_가락대림아파트,19_경찰병원.KT가락지사,20_경찰병원.서울동부고용노동지청,21_제일오피스텔,22_가락시장.가락몰,23_가락시장남문,24_수서역,25_쟁골마을,26_래미안포레아파트,27_방죽마을,28_세곡문화복지회관,29_대왕파출소,30_은곡마을.강남신동아파밀리에,31_대왕초등학교,32_세곡동사거리,33_세곡문화복지관,34_방죽마을,35_래미안포레아파트,36_쟁골마을,37_고속철도수서역,38_수서역5번.출구,39_수서역.로즈데일빌딩,40_문정2동주민센터.청소년수련관,41_훼미리근린공원,42_가락시장역,43_경찰병원.KT가락지사,44_샛별어린이공원입구,45_석촌중학교후문,46_홍이공원,47_가락2동주민센터,48_가주초등학교,49_가락2동극동아파트,50_가락2동프라자아파트,51_문정시영.세양청마루아파트,52_송파배드민턴체육관,53_거여역현대아파트,54_거여역3번출구.현대2차아파트,55_마천동사거리,56_청암노인요양원,57_마천시장마천동우방아파트앞,58_마천동금호어울림1차아파트,59_송파보훈회관.금호어울림2차,60_송파구립마천청소년센터,61_남한산성입구
2022-03-28 11:00:00,1,2,3,7,9,5,7,7,9,8,8,11,10,8,0,7,10,9,8,7,8,8,8,9,8,7,4,0,1,2,2,4,3,4,5,6,3,4,6,7,8,9,8,7,9,8,7,6,7,6,6,5,6,8,7,6,3,4,1,0,0
2022-03-28 12:00:00,2,5,5,6,7,11,16,14,16,16,14,17,16,8,15,9,16,15,16,12,8,7,9,7,6,3,1,3,2,4,6,7,0,9,10,11,5,8,14,15,15,4,17,18,19,17,15,15,13,12,13,12,11,13,8,6,8,7,6,1,0
2022-03-28 13:00:00,1,1,3,2,5,6,9,11,11,9,8,10,12,13,12,11,11,10,9,8,6,7,8,8,5,6,5,4,1,6,3,4,3,5,5,7,8,5,10,7,8,12,12,8,12,12,12,13,13,12,13,10,10,12,12,10,7,4,5,2,0
2022-03-28 14:00:00,2,6,2,8,10,3,14,14,17,10,15,13,13,14,11,14,14,10,12,10,7,8,9,12,0,10,8,6,2,2,3,4,0,5,5,5,7,6,8,4,7,10,11,9,12,10,7,10,10,11,13,12,12,10,8,5,4,4,3,0,0
2022-03-28 15:00:00,1,3,2,5,7,6,9,8,9,8,7,9,10,8,8,6,10,9,10,10,9,8,8,16,6,9,16,15,5,3,4,6,0,5,7,7,6,5,11,9,12,17,16,17,16,17,15,16,15,15,16,13,14,15,14,13,7,4,2,0,0
2022-03-28 16:00:00,3,1,2,6,10,10,14,11,14,13,13,13,8,13,13,11,13,11,10,10,10,9,10,13,12,6,7,4,4,4,5,5,0,5,10,11,14,12,22,22,23,26,19,18,25,27,25,22,18,17,18,18,13,13,8,6,3,3,1,0,0
2022-03-28 17:00:00,2,1,3,5,9,6,11,11,13,11,9,7,7,7,0,7,8,7,7,7,9,7,9,9,7,7,5,0,5,8,4,5,0,8,9,10,12,17,21,21,20,27,27,26,24,15,25,21,20,19,18,19,17,17,12,8,6,3,0,0,0
2022-03-28 18:00:00,2,3,8,12,14,16,18,21,22,20,18,22,21,19,18,17,20,18,16,18,14,12,13,18,16,13,12,13,7,5,11,12,12,12,19,18,18,13,20,22,23,27,32,32,33,36,40,39,37,33,36,35,28,28,18,9,16,10,4,1,0
2022-03-28 19:00:00,2,1,4,4,7,8,13,11,13,10,9,12,13,0,12,11,11,11,9,10,13,12,7,19,18,12,8,11,7,4,5,6,2,8,13,1,15,11,18,19,18,21,22,23,19,17,22,21,21,18,17,19,15,16,12,7,7,3,2,0,0
2022-03-28 20:00:00,1,0,0,3,6,2,9,8,9,6,8,10,4,11,13,12,13,5,5,12,8,11,10,17,4,10,8,7,4,2,0,3,0,2,6,6,7,5,9,8,10,15,16,15,13,13,13,14,13,13,12,10,11,10,8,7,2,0,2,0,0
2022-03-28 21:00:00,0,1,2,3,4,0,7,6,6,0,5,8,7,7,0,7,5,8,5,9,8,7,6,7,0,5,4,0,3,3,0,3,0,1,2,2,5,10,16,17,14,19,17,16,15,15,12,11,9,13,14,9,15,14,11,11,4,1,1,0,0
2022-03-28 22:00:00,1,1,2,2,2,2,7,9,11,6,11,11,11,0,3,4,2,10,3,4,12,8,7,11,9,7,1,0,1,1,1,2,1,3,3,2,5,6,13,12,11,16,20,22,20,20,21,18,18,16,13,12,14,14,13,4,11,6,3,0,0
2022-03-28 23:00:00,0,0,0,1,2,0,2,4,3,2,6,7,8,2,7,6,0,0,5,4,5,5,2,7,0,6,0,0,5,3,3,4,0,4,6,5,2,6,8,6,7,8,13,0,12,6,5,11,8,3,9,10,10,7,6,4,3,2,1,1,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,0,2,5,12,16,18,19,20,22,23,22,25,0,0,25,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,0,0,1,6,7,9,12,11,10,9,10,9,10,8,9,0,25,26,24,22,20,13,8,3,3,2,0,0,0,4,5,6,0,6,7,0,6,5,5,5,4,6,4,3,4,0,0,0,5,2,6,4,0,5,3,2,1,0,0,0,0
2022-03-29 06:00:00,1,2,3,6,11,12,15,15,16,13,14,15,16,14,13,13,16,17,16,15,13,11,10,6,5,4,0,4,2,4,3,0,0,6,10,0,8,3,4,5,6,4,5,6,8,2,7,0,6,4,6,3,2,1,1,1,0,2,1,0,0
2022-03-29 07:00:00,1,4,7,8,16,20,22,18,20,17,18,19,20,21,20,24,27,21,20,19,16,14,15,11,7,5,4,3,2,7,14,16,0,20,27,8,25,7,9,8,8,11,12,13,9,13,6,10,1,12,13,12,10,7,3,2,2,1,0,0,0
2022-03-29 08:00:00,2,3,10,13,23,25,29,27,28,26,27,32,31,27,26,26,25,21,21,17,14,16,16,18,11,12,12,11,6,12,16,17,16,28,48,28,41,20,23,28,28,29,26,24,23,23,21,20,13,17,16,15,13,10,8,7,5,4,0,0,0
2022-03-29 09:00:00,1,2,3,5,9,20,20,21,16,17,14,19,17,19,15,18,19,17,14,14,11,8,9,8,3,7,4,0,3,5,7,6,7,15,23,13,21,6,5,6,6,8,9,10,8,9,8,9,9,9,10,11,8,5,3,3,3,0,0,0,0
2022-03-29 10:00:00,0,1,2,5,6,9,8,9,10,10,11,10,11,10,8,10,11,8,8,6,7,9,8,7,3,4,5,4,3,2,3,0,3,4,7,0,9,7,10,11,12,9,10,9,8,9,9,8,7,7,6,6,7,6,5,3,3,2,1,2,0
2022-03-29 11:00:00,2,3,3,6,9,3,12,10,15,13,11,10,11,11,12,11,10,10,9,7,3,3,3,5,0,3,3,2,2,4,1,1,3,6,10,11,6,4,6,6,8,10,10,9,4,8,7,6,7,7,8,7,6,7,4,3,4,1,3,0,0
2022-03-29 12:00:00,2,3,5,4,7,6,11,12,14,8,8,9,9,8,7,0,11,10,9,8,11,11,12,6,0,5,3,2,1,3,6,6,1,9,13,0,13,8,13,14,14,17,16,17,18,9,6,8,16,15,7,5,9,9,6,5,6,2,2,2,0
2022-03-29 13:00:00,0,1,2,4,7,6,8,6,10,9,9,8,8,7,7,7,8,6,7,10,8,9,9,24,5,19,18,12,0,4,4,1,0,6,8,0,8,7,12,11,11,10,12,12,14,0,4,15,13,12,13,14,14,9,6,2,4,3,1,1,0
2022-03-29 14:00:00,1,3,1,4,8,7,9,7,4,4,10,9,2,8,3,2,9,8,9,7,7,8,9,6,7,5,4,1,1,3,0,0,3,3,6,6,5,6,8,9,11,14,12,14,14,14,13,14,8,9,11,12,11,8,4,3,2,2,1,0,0
2022-03-29 15:00:00,3,4,6,5,13,14,15,12,13,11,13,12,10,8,4,13,13,14,9,11,9,8,7,14,13,10,7,2,3,3,2,3,0,7,6,7,6,9,14,13,15,15,17,17,16,13,13,14,17,17,17,16,15,13,13,11,7,3,2,1,0
2022-03-29 16:00:00,1,2,1,6,12,4,18,13,10,9,9,8,7,6,7,8,8,7,7,8,8,7,6,9,0,6,5,4,3,4,2,0,0,6,8,8,8,13,16,18,18,22,21,19,18,18,19,18,17,18,18,16,15,14,15,10,7,4,2,0,0
2022-03-29 17:00:00,1,2,4,5,8,10,10,12,12,8,11,12,11,8,6,9,11,8,7,9,8,7,9,12,9,7,3,0,6,5,4,6,0,8,9,8,9,9,16,17,21,27,26,23,23,20,23,24,21,22,22,23,16,14,11,9,6,4,2,0,0
2022-03-29 18:00:00,2,3,4,7,12,11,19,19,23,22,16,16,17,16,15,12,9,10,0,10,11,9,10,17,17,13,11,0,10,9,12,14,3,9,19,0,18,15,24,22,21,29,30,26,25,26,29,28,28,24,26,24,22,21,18,16,12,8,3,1,0
2022-03-29 19:00:00,1,2,3,6,8,9,10,10,14,13,12,10,12,12,10,13,13,12,10,11,12,11,10,23,22,14,10,7,7,8,7,9,9,3,11,12,13,14,25,24,26,29,29,28,26,25,25,25,22,25,23,23,25,23,16,11,6,3,2,0,0
2022-03-29 20:00:00,0,1,2,3,4,6,7,8,8,8,9,7,8,6,8,7,8,7,8,6,11,10,9,18,17,17,11,2,8,5,4,5,0,5,5,3,7,9,15,13,16,18,18,20,20,14,11,18,17,14,12,12,11,9,8,6,3,2,1,0,0
2022-03-29 21:00:00,0,1,1,2,5,2,8,9,10,9,8,9,8,3,6,4,6,0,8,8,7,6,4,14,13,10,8,7,4,4,1,4,0,3,3,4,4,5,9,10,12,16,17,19,17,17,16,12,13,16,14,14,13,12,11,10,7,4,1,0,0
2022-03-29 22:00:00,2,1,1,3,3,4,4,5,7,6,7,11,12,5,9,10,9,4,10,7,10,8,7,12,11,5,4,0,0,2,1,0,1,2,2,3,1,5,12,10,14,19,21,18,16,16,9,15,14,14,18,3,17,16,13,9,8,5,3,2,0
2022-03-29 23:00:00,0,0,1,1,2,2,2,4,7,6,5,7,7,4,3,8,0,7,6,5,7,6,5,7,5,5,0,0,3,3,0,0,2,1,2,1,2,4,11,9,11,12,15,13,11,12,11,11,10,8,8,9,8,10,8,6,5,4,2,0,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,0,1,4,10,15,18,19,10,20,21,0,22,0,0,21,23,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,0,2,3,5,8,9,13,12,15,16,15,16,6,15,5,0,13,23,21,19,17,10,7,6,2,5,4,0,3,2,3,3,0,5,8,2,3,8,7,5,4,0,3,4,6,0,5,0,0,5,6,0,4,0,4,3,0,2,1,0,0
2022-03-30 06:00:00,1,2,3,6,12,13,15,16,18,15,13,15,17,14,11,15,21,23,22,18,18,14,10,6,4,4,5,0,2,4,3,5,0,5,10,5,7,5,8,5,6,7,5,6,0,4,2,5,3,4,5,2,5,3,3,2,2,0,0,0,0
2022-03-30 07:00:00,2,6,6,9,13,14,17,21,25,20,24,25,24,21,21,22,26,26,18,24,23,23,19,9,5,4,4,3,1,10,14,17,0,20,29,29,27,6,10,10,11,11,10,11,12,10,11,8,0,11,10,10,9,7,4,4,2,1,0,0,0
2022-03-30 08:00:00,3,6,9,13,22,26,28,30,30,27,29,28,28,26,24,21,27,20,18,16,13,12,10,12,11,10,9,7,4,16,15,17,16,27,42,40,35,21,15,14,15,19,19,17,17,16,17,16,18,16,19,17,16,12,9,7,6,3,2,1,0
2022-03-30 09:00:00,0,4,8,10,12,21,27,22,21,20,20,28,29,28,26,24,24,19,16,14,10,6,10,10,9,7,4,3,0,5,6,6,8,16,20,16,16,6,7,7,9,9,10,6,9,10,6,11,10,9,7,8,6,7,5,4,3,1,2,0,0
2022-03-30 10:00:00,2,3,7,7,9,8,10,8,10,9,12,13,14,15,0,16,18,16,14,12,10,9,8,7,6,3,1,2,1,5,6,3,3,7,11,10,9,9,13,12,13,16,18,17,7,0,16,3,14,10,11,9,8,9,6,5,4,0,1,0,0
2022-03-30 11:00:00,1,1,3,4,6,6,13,9,10,9,9,8,9,5,9,0,10,8,9,9,10,12,11,5,4,3,2,0,1,3,5,2,3,8,11,5,6,4,9,5,5,5,6,6,5,0,3,6,6,7,6,3,10,8,4,3,2,2,1,1,0
2022-03-30 12:00:00,2,4,4,3,7,7,12,12,12,13,11,12,13,12,11,11,13,11,8,10,7,6,5,8,7,5,5,0,2,5,6,7,1,0,5,0,5,6,8,8,11,12,13,8,10,9,9,7,7,7,7,8,7,7,5,4,3,2,1,0,0
2022-03-30 13:00:00,2,1,5,7,11,6,12,13,16,13,12,13,8,12,14,13,11,14,11,12,10,9,7,6,6,5,2,2,2,2,4,3,6,0,6,5,6,6,8,8,9,10,11,14,12,13,13,8,7,13,15,13,10,10,7,3,3,3,1,2,0
2022-03-30 14:00:00,2,3,5,6,10,3,12,10,9,7,5,8,5,9,9,7,8,7,5,6,7,5,8,12,10,10,7,0,2,5,4,5,0,7,8,0,5,5,9,10,8,10,11,13,10,12,11,13,13,9,14,9,8,7,5,3,4,2,2,0,0
2022-03-30 15:00:00,1,3,4,3,4,5,5,6,10,9,12,15,12,11,12,5,12,9,0,11,8,9,7,7,8,6,8,7,3,7,4,1,8,10,11,6,8,10,16,14,16,17,22,22,12,23,21,21,22,21,19,17,16,12,10,9,8,3,5,0,0
2022-03-30 16:00:00,2,3,4,5,9,10,12,12,14,12,10,9,9,10,9,6,9,10,13,11,5,6,5,11,3,7,6,0,3,6,9,10,7,12,17,9,14,11,23,26,27,30,29,29,32,28,28,25,24,23,21,22,14,13,10,8,9,9,7,0,0
2022-03-30 17:00:00,1,2,3,5,7,6,14,9,10,8,6,7,8,9,8,7,8,6,6,7,8,9,9,13,14,9,8,6,5,9,9,5,0,6,8,9,9,10,17,19,17,23,22,20,21,19,21,22,20,17,20,19,19,20,14,12,9,0,2,0,0
2022-03-30 18:00:00,0,1,3,7,12,13,17,16,20,20,9,21,20,17,12,19,20,17,19,17,14,10,12,32,16,15,12,11,9,8,9,10,10,12,18,11,19,22,29,31,29,30,34,34,35,36,37,35,33,29,29,29,27,28,19,18,12,7,4,0,0
2022-03-30 19:00:00,0,0,5,4,7,8,9,8,7,6,8,10,11,7,11,0,10,13,12,12,11,8,8,21,20,15,11,4,10,5,4,5,0,6,11,10,12,9,19,23,22,25,28,22,26,28,27,22,21,16,15,16,12,14,12,8,7,6,1,0,0
2022-03-30 20:00:00,1,0,2,3,8,3,6,8,11,7,8,10,12,6,10,11,9,8,2,10,10,6,5,9,0,4,3,3,2,3,3,0,0,3,3,2,5,7,14,15,16,18,19,18,18,14,17,16,17,14,14,12,12,11,7,5,4,2,0,1,0
2022-03-30 21:00:00,0,1,2,4,4,3,7,8,7,9,7,8,7,8,6,6,7,8,8,7,6,6,5,9,0,5,4,0,4,4,2,4,0,3,7,4,3,8,21,18,17,16,20,20,17,16,15,14,10,16,14,16,14,14,13,11,4,2,0,0,0
2022-03-30 22:00:00,1,2,3,1,4,2,3,5,6,5,0,7,8,7,5,8,5,0,7,8,7,6,5,7,5,6,5,2,4,1,2,3,2,1,4,4,5,6,14,13,14,17,17,16,15,11,15,14,10,11,10,13,13,14,11,10,4,3,1,0,0
2022-03-30 23:00:00,0,1,2,3,4,3,3,2,3,1,3,4,5,0,4,7,4,4,3,10,12,8,7,8,7,5,4,0,4,1,0,0,0,1,2,0,4,5,14,13,7,11,12,12,10,11,9,8,9,8,8,6,9,6,5,4,3,3,1,0,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,0,1,2,8,14,16,17,18,19,18,0,20,0,0,19,21,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,0,3,4,5,8,10,14,9,15,17,16,16,11,15,0,8,21,21,19,17,14,11,9,3,2,1,2,0,0,3,5,6,0,8,8,4,5,6,7,6,5,5,3,0,0,0,3,0,0,4,0,0,0,5,4,3,2,1,0,0,0
2022-03-31 06:00:00,1,1,4,6,13,6,14,15,14,10,10,12,12,12,9,13,15,15,9,15,15,9,9,3,2,2,1,0,0,3,3,4,0,6,11,9,8,5,6,7,9,4,3,8,2,7,3,3,6,5,4,5,4,5,4,3,2,0,0,0,0
2022-03-31 07:00:00,1,4,8,9,16,20,24,25,27,18,20,22,24,24,26,27,30,28,24,20,14,14,8,10,3,8,7,6,2,9,13,14,0,21,26,11,22,3,7,10,10,9,5,8,7,8,8,7,6,6,13,12,6,5,2,2,1,1,1,0,0
2022-03-31 08:00:00,2,6,13,18,24,26,30,34,35,32,32,31,30,26,22,21,24,22,19,18,16,14,16,17,16,13,10,8,6,11,21,23,16,32,52,50,40,19,14,15,15,18,18,16,15,16,17,15,13,12,12,10,7,9,8,7,7,3,1,1,0
2022-03-31 09:00:00,1,2,5,8,14,16,19,19,20,17,14,20,16,17,16,17,15,15,17,15,9,8,6,4,3,3,1,1,1,9,7,10,6,9,11,12,10,6,8,10,11,11,11,11,10,11,13,13,11,10,10,5,9,6,5,3,4,5,4,1,0
2022-03-31 10:00:00,0,1,1,3,6,8,12,10,10,8,9,9,10,11,10,10,10,8,8,7,6,6,7,4,2,3,1,0,2,5,3,0,0,7,11,6,5,5,6,6,9,12,7,6,7,5,6,7,7,7,7,6,10,9,8,3,5,3,4,3,0
2022-03-31 11:00:00,0,1,4,5,6,7,7,7,8,0,8,11,12,11,13,12,13,14,12,11,6,6,8,6,2,3,0,2,1,2,3,5,6,7,3,0,3,5,8,7,10,10,15,15,14,13,14,5,12,12,6,11,10,11,10,1,5,4,3,1,0
2022-03-31 12:00:00,1,2,3,3,7,8,10,8,7,8,4,9,10,9,5,6,9,7,6,6,5,7,6,8,2,4,4,3,2,3,4,5,0,2,4,0,6,4,9,11,12,14,11,10,9,10,10,9,11,10,13,11,7,6,5,4,5,2,2,0,0
2022-03-31 13:00:00,2,3,4,5,9,5,11,13,5,11,10,9,10,9,6,9,11,12,8,9,7,8,10,10,9,9,4,8,5,3,4,4,5,8,8,7,6,3,12,12,11,11,9,12,11,10,10,0,10,10,11,12,10,9,7,5,5,3,2,1,0
2022-03-31 14:00:00,2,1,7,6,7,9,14,14,13,12,12,11,13,11,10,12,13,14,12,17,14,13,12,7,6,4,2,0,3,4,6,5,6,9,11,0,12,7,10,10,10,14,16,10,14,14,16,10,17,18,19,19,15,12,5,5,4,2,3,0,0
2022-03-31 15:00:00,2,3,5,6,8,9,12,11,14,12,10,9,11,10,10,13,14,16,14,13,10,9,11,21,1,13,15,14,4,5,3,7,0,6,7,5,7,6,11,10,16,17,21,23,21,20,17,18,21,19,23,24,19,18,11,10,7,5,4,0,0
2022-03-31 16:00:00,1,4,5,6,8,5,11,10,10,10,9,8,6,7,6,7,6,7,3,7,8,9,7,11,3,14,12,12,6,6,7,0,0,5,11,7,10,9,16,16,16,17,18,20,20,21,20,22,22,24,23,21,20,17,11,10,6,7,6,1,0
2022-03-31 17:00:00,1,3,3,5,8,10,13,14,14,14,13,14,14,13,12,10,11,10,11,11,9,10,15,14,13,10,9,5,6,5,5,7,0,9,15,16,12,13,17,18,19,25,26,24,22,25,25,24,22,17,16,18,17,15,13,11,7,5,1,0,0
2022-03-31 18:00:00,1,3,5,9,14,14,16,14,19,18,16,17,19,18,20,22,20,13,14,13,13,14,16,29,27,18,12,13,9,13,14,16,9,8,18,16,15,16,25,26,22,24,28,27,27,26,27,27,27,26,37,40,39,39,29,23,13,9,2,0,0
2022-03-31 19:00:00,1,1,6,5,9,10,11,11,5,6,10,14,14,13,10,13,12,13,7,11,13,10,9,13,12,7,7,0,5,3,4,5,5,0,6,5,8,14,20,21,21,21,26,23,22,23,21,20,18,17,16,16,14,17,12,9,5,3,2,0,0
2022-03-31 20:00:00,1,2,3,5,9,6,11,10,10,9,9,10,11,11,10,10,9,10,7,10,8,8,8,8,0,5,4,2,3,3,2,2,0,3,4,0,6,9,11,8,12,17,19,22,21,20,17,16,15,14,13,14,10,13,10,6,5,1,3,0,0
2022-03-31 21:00:00,1,1,1,2,6,0,6,7,9,7,4,8,9,8,7,10,6,5,4,6,10,7,5,7,0,4,3,0,2,3,4,1,0,0,3,5,6,5,11,11,11,13,17,16,15,14,13,12,13,11,12,13,13,10,9,5,5,4,1,0,0
2022-03-31 22:00:00,0,1,1,2,3,0,6,5,7,1,8,7,8,7,6,3,3,0,5,2,8,7,3,9,8,5,1,4,2,1,1,2,1,1,2,2,3,6,14,12,13,16,16,15,14,13,11,12,11,13,11,11,12,13,11,7,7,2,1,0,0
2022-03-31 23:00:00,2,0,0,3,5,0,2,6,5,2,4,6,7,7,6,5,0,5,6,6,10,9,6,7,5,3,2,0,2,1,0,0,0,0,2,1,3,6,15,14,4,12,14,14,14,7,15,13,12,10,9,8,7,8,5,5,4,2,1,0,0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:00:00,1,3,4,8,12,14,16,9,17,18,0,19,0,0,0,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 05:00:00,0,0,1,5,6,8,11,10,12,13,14,13,14,11,6,0,19,20,18,17,15,9,5,5,4,3,2,0,1,4,3,3,0,5,6,3,6,7,8,7,8,3,7,8,5,0,0,4,0,9,4,8,7,6,4,2,0,0,1,0,0
2022-04-01 06:00:00,0,2,4,4,7,9,12,15,18,15,15,12,15,10,9,14,17,15,14,11,12,8,5,7,5,1,1,1,2,5,6,2,0,7,9,7,7,4,4,6,7,4,6,4,1,5,4,5,3,0,5,2,3,2,0,0,1,0,0,0,0
2022-04-01 07:00:00,2,3,5,10,13,16,21,18,21,20,20,21,23,22,21,22,24,20,19,19,17,14,14,8,7,5,5,3,1,12,14,15,0,18,19,0,19,12,13,12,11,10,10,12,10,8,9,6,6,4,10,8,7,8,6,2,0,1,0,0,0
2022-04-01 08:00:00,2,6,9,16,24,29,35,34,35,28,30,29,26,24,22,22,25,24,23,21,17,16,15,11,9,7,6,5,5,10,12,14,13,21,37,37,34,14,10,15,18,24,23,23,22,21,20,18,18,15,15,10,9,9,6,7,4,6,4,2,0
2022-04-01 09:00:00,0,3,8,12,15,15,17,19,21,18,18,19,23,21,20,20,21,21,18,13,9,9,8,7,3,4,0,0,1,6,4,5,5,7,11,8,10,5,6,6,8,10,9,10,11,9,8,5,8,4,9,8,7,8,5,4,3,2,1,0,0
2022-04-01 10:00:00,1,2,4,5,6,5,10,9,9,8,7,10,10,10,11,12,11,10,9,7,8,9,8,4,2,5,3,0,2,2,0,4,4,8,12,0,6,6,8,10,10,11,10,10,10,6,9,10,8,7,10,10,8,9,5,3,4,2,0,1,0
2022-04-01 11:00:00,0,1,2,7,9,8,12,11,13,12,12,13,11,10,15,4,14,12,10,13,8,7,6,5,0,3,1,0,0,5,4,0,5,7,8,0,7,7,12,3,11,8,8,9,3,7,6,5,3,4,5,0,2,4,5,5,3,1,1,0,0
2022-04-01 12:00:00,2,1,3,3,6,4,12,10,10,10,7,9,8,8,8,7,10,6,9,10,6,7,5,9,4,7,2,6,1,2,3,4,4,5,7,5,6,6,12,12,12,14,16,17,16,15,11,10,12,10,11,7,7,7,6,4,5,1,4,0,0
