Unnamed: 0,1_덕은동종점,2_덕은동입구,3_대덕동주민센터,4_월드컵파크9.10.11.12단지,5_DMC첨단산업센터,6_수색교,7_수색역앞,8_디지털미디어시티역,9_북가좌동삼거리,10_DMC래미안e.편한세상요진아파트,11_모래내시장.가좌역,12_사천교,13_연희104고지앞.구성산회관,14_서대문우체국,15_연세대앞,16_세브란스병원앞,17_이대후문,18_영천시장,19_서대문역,20_경찰청.동북아역사재단,21_서울역버스환승센터,22_갈월동,23_숙대입구역,24_삼각지역,25_KT용산지사,26_신용산역,27_한강대교북단.LG유플러스,28_노들섬,29_상도터널노량진동,30_상도터널상도동,31_상도시장,32_상도동중앙하이츠빌.상도전통시장,33_숭실대입구역,34_봉현초등학교,35_성현동동아아파트,36_봉원중학교.행운동우성아파트,37_봉천사거리.위버폴리스,38_관악구청,39_관악경찰서.관악소방서,40_서울여상.서울문영여중고앞,41_서울대학교치과병원.동물병원,42_서울대학교,43_서울대학교치과병원.동물병원,44_서울여상.서울문영여중고앞,45_관악구청,46_봉천사거리.봉천중앙시장,47_봉원중학교.행운동우성아파트,48_관악푸르지오아파트,49_봉천고개.관악현대아파트,50_숭실대입구역,51_상도동중앙하이츠빌.상도전통시장,52_상도시장,53_상도터널상도동,54_상도터널노량진동,55_노들섬,56_한강대교북단.LG유플러스,57_신용산역,58_KT용산지사,59_삼각지역,60_숙대입구역,61_갈월동,62_경찰청.동북아역사재단,63_서대문.서울시교육청,64_독립문(가상),65_독립문공원.극동아파트,66_이대후문,67_세브란스병원앞,68_연세대앞,69_서대문우체국,70_연희104고지앞.구성산회관,71_사천교,72_모래내시장.가좌역,73_DMC래미안e.편한세상요진아파트,74_북가좌동삼거리,75_디지털미디어시티역,76_수색역앞,77_수색교,78_DMC첨단산업센터,79_월드컵파크9.10.11.12단지,80_대덕동주민센터,81_덕은동입구,82_덕은동종점
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,0,0,0,1,0,1,1,4,5,0,7,8,9,8,7,3,3,4,5,0,4,0,0,6,5,5,0,0,4,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,0,1,0,1,0,2,1,3,0,0,2,5,6,0,6,4,5,4,6,2,2,2,3,4,2,0,3,0,0,4,3,0,2,5,4,4,4,1,0,0,0,3,0,0,2,1,6,3,4,2,0,0,8,5,5,5,4,5,6,6,8,6,0,0,6,5,4,5,6,0,5,0,0,4,3,0,0,0,0,0,0,0
2022-03-27 06:00:00,0,0,0,0,0,0,0,0,5,2,0,7,0,0,0,0,5,8,5,7,4,0,4,5,4,2,5,3,3,1,0,4,0,5,3,1,4,3,1,0,0,1,2,0,6,3,4,8,8,10,9,6,10,9,4,11,8,6,7,4,5,4,3,6,0,3,5,4,2,4,3,1,2,0,3,4,0,2,0,0,0,0
2022-03-27 07:00:00,0,0,0,1,2,1,1,2,3,0,4,5,3,5,6,1,7,6,5,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,3,3,0,4,0,2,6,3,2,5,7,6,4,6,0,7,4,3,3,2,1,2,0,1,0,3,3,2,0,1,1,0,0
2022-03-27 08:00:00,0,0,0,1,2,3,4,6,9,11,12,10,12,14,16,18,17,15,16,18,7,8,6,7,6,8,11,2,13,12,14,13,14,9,9,8,6,5,3,0,2,1,0,1,7,0,0,10,12,10,6,0,6,7,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-03-27 09:00:00,0,0,0,0,0,0,0,0,3,6,6,7,7,5,6,5,0,9,13,13,10,9,12,4,11,14,15,9,18,6,19,18,18,16,19,17,12,12,3,5,11,4,0,0,8,8,11,12,18,21,23,25,26,24,24,23,18,15,13,11,9,8,9,7,6,6,4,6,5,3,4,1,0,2,3,3,0,2,1,0,0,0
2022-03-27 10:00:00,0,0,1,3,4,7,12,10,11,12,12,14,15,16,17,18,17,15,15,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,7,8,9,13,13,25,29,33,33,31,29,20,20,16,14,15,12,14,8,9,8,7,6,5,5,4,5,4,5,3,3,4,3,2,2,0,0
2022-03-27 11:00:00,0,2,5,4,5,6,5,10,9,11,10,10,13,16,13,14,24,20,27,22,14,13,13,12,12,11,11,12,14,16,13,6,15,14,12,8,6,6,4,0,3,4,2,1,3,10,10,15,16,14,15,19,21,27,0,0,23,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,6,0,5,3,0,0,0
2022-03-27 12:00:00,0,0,0,2,3,5,4,2,3,4,7,8,13,14,17,15,15,15,17,18,12,14,15,19,17,24,15,23,23,21,19,17,18,17,19,13,9,6,3,0,4,6,5,6,13,18,27,31,32,28,33,36,38,41,29,37,31,24,20,20,21,22,19,10,20,20,22,20,11,9,7,8,9,2,6,4,2,0,1,0,0,0
2022-03-27 13:00:00,0,0,0,2,4,5,4,11,13,13,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,11,10,8,9,10,11,6,6,1,0,0,5,6,0,7,14,15,18,22,24,26,30,35,32,31,33,30,28,22,24,26,21,20,16,22,21,15,20,18,13,9,8,6,6,6,7,4,3,0,0,0,0
2022-03-27 14:00:00,0,2,5,6,8,9,10,11,12,11,10,11,14,15,16,25,31,29,32,26,19,19,18,14,16,21,14,16,16,14,15,14,12,13,13,12,8,2,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,14,13,12,20,15,15,13,11,11,9,7,8,7,4,2,4,0,0,0,0,0
2022-03-27 15:00:00,0,0,1,4,3,7,5,4,2,6,5,6,7,12,11,12,17,21,23,23,21,18,17,23,21,26,23,24,24,23,23,21,27,23,20,19,15,6,3,5,2,15,16,2,15,13,17,14,18,16,18,21,30,31,27,21,16,17,17,19,13,14,13,7,13,10,10,8,7,4,6,5,4,0,2,0,0,0,0,0,0,0
2022-03-27 16:00:00,0,3,1,4,4,1,3,5,6,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,19,20,14,13,13,20,20,18,13,10,5,3,0,0,12,13,12,16,16,20,24,28,32,37,38,44,40,38,35,26,26,26,26,26,23,21,22,23,20,21,19,18,14,11,10,8,7,9,6,5,2,0,0,0,0
2022-03-27 17:00:00,0,1,0,2,7,8,6,5,7,4,6,7,11,12,16,19,21,22,21,19,15,14,15,18,14,24,21,18,19,19,17,15,21,20,20,19,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,15,14,11,18,17,20,0,22,18,14,14,12,11,6,3,2,0,2,1,4,3,1,0,0,0
2022-03-27 18:00:00,0,1,0,2,3,2,2,3,4,5,8,11,12,10,14,15,17,13,17,15,19,21,23,21,26,33,36,43,37,32,32,30,24,16,17,14,11,6,7,4,1,9,2,0,5,16,17,15,18,10,14,14,15,15,14,13,18,17,15,14,15,14,14,13,15,12,11,6,5,2,0,1,0,0,0,0,0,0,0,0,0,0
2022-03-27 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28,31,32,31,29,23,24,21,19,17,14,11,8,3,0,0,2,3,4,0,3,9,10,12,11,15,14,14,19,23,14,21,20,17,15,11,19,15,14,0,16,20,16,16,10,9,7,8,9,8,6,3,0,1,0,0,0,0
2022-03-27 20:00:00,0,0,0,2,0,0,2,3,1,3,3,3,4,4,9,11,12,9,10,7,12,11,5,10,12,21,11,0,5,10,4,0,8,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,8,6,20,21,21,22,20,21,8,20,16,10,9,7,7,4,2,5,2,2,1,0,0,0,0
2022-03-27 21:00:00,0,0,0,1,1,1,0,0,2,0,4,4,5,8,9,12,14,12,11,14,15,9,16,15,16,35,25,37,37,31,28,24,20,17,14,10,7,1,0,0,0,5,2,0,5,4,5,3,5,1,6,2,5,6,2,5,7,5,3,7,11,10,9,8,7,0,4,6,0,3,0,0,0,1,0,0,0,0,0,0,0,0
2022-03-27 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,8,8,0,6,0,0,8,3,5,17,13,11,10,10,6,5,6,2,2,1,0,0,3,2,0,6,11,10,7,10,10,8,7,7,9,0,10,10,7,10,12,11,8,8,7,5,6,8,5,5,4,5,4,4,3,3,3,0,2,0,0,0,0
2022-03-27 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,6,7,8,0,9,7,0,5,7,7,6,6,6,8,1,7,8,0,8,6,6,4,5,4,3,0,3,2,1,0,0,0,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,0,0,0,2,1,6,6,8,17,20,22,22,23,22,21,20,18,16,13,6,5,7,9,9,6,4,5,0,3,0,4,0,2,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,0,0,1,1,2,2,2,3,3,4,9,12,15,15,13,12,11,13,12,10,8,7,9,7,6,5,6,3,5,7,5,6,7,12,14,12,8,6,1,0,3,2,2,0,4,11,13,19,21,23,24,25,21,22,21,19,17,16,13,16,15,14,13,4,17,16,18,19,20,22,28,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 06:00:00,0,0,0,0,0,0,0,1,0,1,4,0,3,3,0,8,5,10,11,10,7,6,3,7,2,3,5,3,8,7,0,4,8,9,8,6,4,5,4,1,2,4,0,1,6,8,10,12,22,25,28,19,23,23,14,18,20,18,19,22,19,15,13,12,16,10,11,10,11,4,11,0,27,23,22,9,8,6,5,4,0,0
2022-03-28 07:00:00,0,1,2,7,12,17,22,31,33,40,49,53,55,56,48,45,39,46,40,35,22,22,19,25,25,20,23,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,4,6,14,19,17,33,36,38,39,39,35,32,29,24,27,26,18,14,15,32,12,10,7,6,7,5,6,9,6,4,3,2,2,1,0,0,0
2022-03-28 08:00:00,0,1,0,6,12,24,26,26,29,37,46,51,51,46,56,49,47,52,38,37,32,30,28,38,37,45,36,35,36,25,28,32,40,39,36,35,36,33,31,25,11,1,2,2,8,13,19,24,32,30,34,33,36,32,25,23,0,0,0,0,0,0,0,0,30,16,7,6,7,6,5,5,6,7,13,14,11,7,6,3,0,0
2022-03-28 09:00:00,0,0,0,1,3,3,4,7,13,14,17,20,21,22,21,21,28,28,27,23,16,15,14,17,15,18,17,16,14,16,15,14,17,17,15,15,12,11,14,12,7,3,3,4,9,12,19,26,28,28,37,39,43,42,39,39,37,33,24,27,32,23,21,0,29,19,14,10,11,9,5,4,3,0,3,3,0,2,1,0,0,0
2022-03-28 10:00:00,0,1,0,4,2,8,7,10,10,13,16,15,16,12,17,21,20,20,19,17,15,0,0,0,0,0,0,0,0,8,9,7,7,7,6,5,7,5,4,0,3,1,0,0,3,6,12,14,17,15,17,17,19,22,13,28,26,24,19,14,22,18,15,13,16,14,13,9,8,4,4,5,4,2,3,4,4,3,1,0,0,0
2022-03-28 11:00:00,0,0,1,3,2,4,7,10,8,12,12,11,13,16,17,21,25,29,27,24,18,17,14,23,23,31,32,31,26,20,18,15,13,11,10,8,6,6,5,4,3,2,1,0,3,13,15,20,20,16,20,24,25,0,0,0,0,0,0,0,2,12,11,10,12,9,8,8,3,4,3,5,0,0,2,4,1,1,0,0,0,0
2022-03-28 12:00:00,0,0,0,0,0,0,0,0,0,0,0,12,12,13,11,13,19,20,20,20,18,17,17,0,17,18,22,22,23,20,7,17,20,19,15,12,13,12,9,2,7,5,3,2,8,10,10,14,17,28,31,19,27,26,25,22,19,17,20,20,25,23,21,18,20,17,13,11,8,7,6,7,7,5,4,2,3,0,0,0,0,0
2022-03-28 13:00:00,0,1,2,4,6,6,7,6,7,9,8,8,6,11,11,17,17,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,10,15,17,14,15,16,17,32,31,28,22,19,19,16,18,17,19,17,11,22,18,15,13,10,12,9,8,7,6,6,6,4,2,1,0,0,0
2022-03-28 14:00:00,0,0,1,4,5,3,7,8,9,11,14,9,12,13,14,17,22,22,20,21,18,17,17,23,23,29,27,20,22,18,19,19,20,16,13,11,10,9,7,6,4,7,9,8,4,6,10,9,7,9,9,9,13,12,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0,9,5,3,4,2,3,2,0,0,0,0,0,0
2022-03-28 15:00:00,0,0,0,3,11,0,1,9,0,8,3,5,8,9,10,13,19,17,15,18,13,12,17,17,19,22,21,19,20,20,21,16,17,17,15,11,8,4,3,0,2,13,16,15,14,13,13,14,13,16,17,19,24,11,18,19,20,23,21,19,20,16,17,14,22,17,18,24,21,19,13,9,10,6,6,6,6,3,0,0,0,0
2022-03-28 16:00:00,1,32,0,33,34,30,30,7,0,0,6,8,12,17,27,0,0,0,0,0,0,0,0,0,0,0,0,11,14,10,0,0,10,7,4,4,5,2,1,1,0,11,6,19,19,19,19,20,20,20,21,22,23,22,23,24,23,24,20,23,21,17,17,11,19,24,25,29,29,22,18,13,10,9,10,7,6,5,2,0,0,0
2022-03-28 17:00:00,0,8,2,11,17,16,28,19,21,19,18,19,21,22,31,42,63,54,55,55,40,41,40,44,46,44,45,44,42,32,36,32,36,31,24,17,12,6,6,3,2,10,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,16,16,21,26,28,31,32,29,28,24,19,9,5,5,4,1,0,0,0
2022-03-28 18:00:00,0,3,6,10,25,22,19,12,11,9,8,10,13,9,24,27,48,38,48,54,36,36,32,41,43,49,51,50,46,35,41,39,50,40,35,24,15,6,4,0,1,36,47,48,42,41,40,36,32,35,35,35,49,35,48,48,42,39,36,31,34,30,31,30,34,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,26,32,38,36,42,44,45,43,39,38,35,28,23,16,11,6,3,1,0,0,32,40,38,15,18,18,19,19,20,28,26,25,27,26,20,22,23,20,22,25,18,19,22,24,31,28,25,24,26,19,14,13,11,9,6,6,4,0,0,0,0
2022-03-28 20:00:00,0,0,1,2,3,0,0,3,0,1,3,0,5,5,10,14,18,16,20,23,18,18,18,0,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,7,10,7,0,13,10,9,8,13,15,14,15,14,12,14,14,15,14,17,15,13,7,7,7,6,5,2,0,0,0,0
2022-03-28 21:00:00,0,0,0,1,1,0,0,3,1,1,6,7,3,7,13,17,24,17,24,24,19,18,18,25,29,32,33,24,26,25,22,20,21,13,11,6,4,1,0,0,0,6,10,0,5,12,11,8,10,9,0,8,11,12,13,12,6,5,6,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-03-28 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,3,2,0,19,27,31,0,31,27,24,23,22,13,10,9,8,3,0,0,1,11,12,12,13,17,16,16,14,15,15,11,25,15,24,23,20,20,17,17,19,17,14,15,15,20,21,22,20,20,17,15,12,10,11,4,8,4,0,0,0,0
2022-03-28 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,4,7,6,4,5,3,2,0,3,0,7,9,7,8,10,6,10,11,10,9,10,9,5,3,4,3,4,4,3,1,0,0,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,0,0,0,1,3,7,7,9,15,19,23,25,27,26,23,21,21,20,14,9,5,7,8,9,5,3,4,0,4,0,4,5,4,5,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,0,0,0,1,1,4,4,4,7,5,13,18,18,17,18,13,8,11,11,12,11,10,12,13,12,10,11,0,10,5,9,8,7,15,18,17,13,4,2,1,0,2,1,0,5,9,11,13,15,15,17,18,19,18,0,20,18,0,16,21,21,19,22,20,25,0,25,27,0,26,32,0,33,31,29,0,0,0,0,0,0,0
2022-03-29 06:00:00,0,0,0,0,0,0,0,0,0,1,0,4,2,5,2,1,9,10,11,8,6,5,5,8,0,7,5,0,6,7,2,6,8,7,4,2,5,2,1,1,0,2,2,2,7,5,10,13,16,18,23,25,27,29,28,20,18,19,19,17,19,13,8,0,14,8,8,9,8,7,12,11,11,10,22,14,14,13,0,8,0,0
2022-03-29 07:00:00,0,1,2,7,11,21,23,24,26,34,43,50,47,48,50,43,42,41,40,30,27,16,13,12,11,10,9,0,10,7,8,0,0,0,0,0,0,0,0,0,0,1,0,2,3,3,5,8,21,23,30,32,30,35,34,33,31,29,27,23,22,15,13,12,16,10,9,11,9,7,6,8,11,10,6,8,9,3,2,0,0,0
2022-03-29 08:00:00,0,1,0,7,16,29,31,33,35,43,52,53,54,55,53,44,40,47,41,36,29,24,29,40,41,49,47,51,49,34,35,32,34,35,32,33,28,17,17,13,7,3,0,0,12,17,22,32,41,40,25,26,28,28,26,23,21,19,21,22,22,0,0,0,0,8,5,4,3,1,4,0,8,8,9,9,11,4,3,1,0,0
2022-03-29 09:00:00,0,0,1,4,8,11,5,10,14,17,24,25,26,24,22,22,26,30,31,24,19,19,18,20,16,17,20,7,19,17,16,15,15,19,17,17,16,16,15,13,8,4,0,3,8,12,20,28,36,37,45,50,52,51,49,45,40,35,31,39,40,30,28,20,29,17,14,7,6,5,3,6,5,5,10,13,0,4,3,0,0,0
2022-03-29 10:00:00,0,0,1,2,4,6,9,7,10,15,20,22,14,24,21,21,21,22,22,23,17,0,11,13,0,0,0,0,17,12,14,12,7,0,6,6,6,4,3,2,3,2,0,0,3,6,7,15,20,15,16,17,20,19,0,17,21,24,21,22,21,19,18,16,20,16,14,13,12,12,11,13,11,10,5,4,3,3,2,1,0,0
2022-03-29 11:00:00,0,1,2,3,5,2,6,7,10,11,13,13,19,22,18,26,36,35,32,25,17,16,17,16,16,21,20,15,20,13,14,11,10,6,8,7,6,5,6,5,2,0,2,1,4,11,19,21,30,25,29,28,24,25,22,21,24,23,19,7,0,5,3,1,2,2,6,6,3,1,4,1,3,2,1,4,0,1,1,1,0,0
2022-03-29 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,9,18,20,23,24,21,19,16,22,24,30,10,14,28,24,25,21,18,14,11,12,12,10,8,7,6,6,7,0,8,12,18,17,19,21,15,21,26,23,20,22,19,19,17,21,25,26,25,24,28,22,14,13,7,8,8,5,6,0,3,1,0,0,0,0,0,0
2022-03-29 13:00:00,0,1,0,2,4,3,4,6,6,7,6,10,9,6,6,8,10,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,4,5,21,19,20,23,22,29,16,27,24,21,19,19,23,22,20,21,20,28,19,16,13,16,13,11,9,7,7,6,6,7,3,1,0,0,0
2022-03-29 14:00:00,0,0,0,2,4,2,1,9,4,8,9,11,13,13,14,15,23,19,21,19,20,19,18,19,17,17,18,16,17,17,17,16,10,9,10,6,4,5,0,0,4,5,9,8,7,6,7,9,6,11,12,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,1,0,0,0,0,0,0
2022-03-29 15:00:00,0,0,0,0,7,0,0,3,1,3,4,3,6,5,8,11,20,16,16,15,7,9,16,18,11,23,13,11,20,19,17,14,18,11,9,6,4,2,1,0,1,11,15,11,16,16,18,19,19,21,19,19,19,19,18,14,15,14,11,17,19,17,14,13,17,34,33,21,17,14,12,8,7,6,4,3,2,1,0,0,0,0
2022-03-29 16:00:00,1,29,6,30,30,28,27,15,0,16,14,14,9,12,23,37,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,7,12,7,5,3,4,3,2,3,2,8,4,21,24,24,25,22,19,29,33,33,33,32,31,30,24,20,15,14,18,16,17,10,23,41,39,43,35,33,25,20,15,12,18,17,16,9,2,1,0,0
2022-03-29 17:00:00,0,10,9,12,13,12,26,15,14,7,15,16,16,17,24,33,56,55,59,58,46,41,37,35,35,38,40,41,37,31,27,26,37,30,29,18,13,6,0,0,5,10,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,8,11,9,8,10,13,15,15,17,17,14,13,7,9,7,7,5,4,3,1,0,0
2022-03-29 18:00:00,0,3,7,10,19,16,16,12,11,11,11,9,13,13,18,19,44,36,53,57,44,44,43,43,48,50,53,51,55,46,41,39,49,32,31,17,9,8,5,3,4,20,23,22,26,28,29,36,35,36,37,35,49,50,48,50,39,31,26,26,26,25,23,17,27,27,24,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,27,23,28,25,32,39,41,47,34,30,27,41,28,23,15,8,7,6,0,5,21,29,14,12,28,28,25,22,26,25,26,34,34,32,15,27,28,19,24,29,23,21,19,24,25,27,31,30,24,20,17,16,14,10,10,11,5,3,0,0,0
2022-03-29 20:00:00,0,0,0,3,5,2,1,3,1,3,4,6,6,9,14,17,21,22,17,18,22,17,21,21,22,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,10,16,17,0,18,9,18,6,16,10,13,16,14,13,13,15,20,17,16,15,10,10,9,7,7,5,3,2,0,0,0,0
2022-03-29 21:00:00,0,0,0,0,1,0,2,0,3,0,6,4,5,8,14,16,23,19,26,29,25,25,24,27,27,30,33,38,37,30,26,24,20,15,13,12,8,4,1,0,0,6,10,9,4,6,9,5,0,8,3,3,9,10,0,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,4,6,5,3,0,0,24,27,31,33,30,28,21,20,17,14,12,10,7,1,0,0,0,10,13,0,13,19,20,12,19,20,20,22,27,26,0,23,9,24,21,23,25,23,17,16,14,9,10,14,13,14,11,10,11,8,6,5,4,3,2,0,0,0
2022-03-29 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,10,0,7,0,6,7,7,4,5,8,10,8,7,6,6,7,5,7,6,7,2,6,4,2,1,1,0,0,0,0,0,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
