Unnamed: 0,1_보성운수(기점가상),2_보성운수차고지맞은편,3_신림복지관앞,4_난우중학교입구,5_우림시장.난곡보건분소,6_남강중고등학교입구,7_세이브마트앞,8_신일교회앞,9_난곡우체국사거리,10_신림청소년독서실.신림체육센터,11_관악구보훈회관.신림푸르지오,12_천주교성령봉사회관.등불교회,13_KT구로지사,14_삼부르네상스.효성아파트,15_가리봉파출소,16_디지털단지오거리,17_하이엔드1차.보건지소.치매센터,18_구로남초등학교,19_남구로역,20_구로4동자치회관,21_구로시장,22_구로4동우체국.고대구로병원정문,23_구로119안전센터,24_구로변전소.구로초등학교,25_구로역.NC신구로점,26_구로역,27_신도림중학교,28_신도림역,29_문래동남성아파트,30_남부지방법원등기국.구로세무서(에이스하이테크시티),31_영등포역,32_전경련회관,33_여의도환승센터,34_삼부아파트,35_여의나루역,36_여의도순복음교회,37_국회의사당,38_국회의사당역,39_KBS,40_영등포역,41_남부지방법원등기국.구로세무서(에이스하이테크시티),42_문래동남성아파트,43_신도림역,44_신도림중학교,45_구로역,46_쌍용구로정비사업소,47_우리유앤미아파트,48_구로119안전센터,49_구로4동우체국.고대구로병원정문,50_구로시장,51_남구로역,52_가리봉시장,53_디지털단지오거리.가산파출소,54_디지털단지오거리,55_가산초등학교,56_모두의학교.금천문화예술정보학교,57_관악구보훈회관.신림푸르지오,58_신림청소년독서실.신림체육센터,59_난곡우체국사거리,60_신일교회앞,61_세이브마트앞,62_남강중고등학교입구,63_우림시장.난곡보건분소,64_난우중학교입구,65_신림복지관앞,66_보성운수기종점(가상)
2022-03-26 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 04:00:00,1,3,4,5,7,8,5,9,10,16,18,18,21,20,20,23,21,18,18,20,21,27,31,27,16,15,11,3,10,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 05:00:00,2,1,2,4,5,6,7,9,9,6,9,9,11,11,12,10,7,10,9,11,10,14,19,22,17,7,16,12,11,10,11,12,6,4,2,2,3,1,2,4,6,5,8,7,8,8,10,8,10,9,7,6,0,1,0,6,7,6,5,0,0,0,0,0,0,0
2022-03-26 06:00:00,1,2,2,3,6,7,9,10,9,7,6,6,6,5,6,5,6,7,6,9,8,10,13,11,7,6,5,9,6,6,9,8,3,0,2,1,0,0,1,0,0,0,8,7,4,11,10,5,3,5,4,3,4,3,4,3,4,3,2,0,2,4,2,1,0,0
2022-03-26 07:00:00,0,2,3,3,10,13,15,18,20,18,14,7,16,10,8,9,7,9,6,7,8,10,12,13,9,0,8,6,0,8,10,9,7,2,0,0,0,1,2,1,1,2,4,3,2,3,2,3,5,4,5,2,1,4,0,5,6,0,0,3,2,1,0,2,0,0
2022-03-26 08:00:00,1,3,4,5,11,13,14,15,13,12,10,10,9,11,12,11,12,12,12,12,11,13,14,16,13,10,9,11,12,9,11,7,4,3,3,2,2,5,4,2,1,2,3,4,0,9,11,12,10,14,15,16,13,8,16,12,10,7,6,6,4,4,2,0,0,0
2022-03-26 09:00:00,0,3,6,3,11,13,16,18,20,19,11,10,13,13,14,11,8,10,11,12,13,14,17,17,16,16,13,9,12,9,7,7,7,5,0,2,3,4,0,7,1,2,2,2,3,5,8,7,8,7,5,9,6,7,9,11,12,11,8,6,4,2,1,1,0,0
2022-03-26 10:00:00,0,2,4,8,8,11,13,11,12,11,14,15,16,18,17,17,18,15,15,16,15,17,19,17,17,16,14,12,11,9,8,5,4,12,11,10,9,4,4,5,4,0,5,5,6,10,10,11,9,7,11,13,12,7,4,9,8,8,8,5,4,3,2,0,1,0
2022-03-26 11:00:00,0,1,3,2,4,6,12,14,11,18,14,10,11,11,10,11,12,11,12,13,12,11,16,16,18,16,16,14,6,13,6,7,3,3,3,8,7,8,9,12,14,0,15,0,14,12,11,9,9,10,10,12,6,11,9,7,8,6,8,4,6,3,2,1,0,0
2022-03-26 12:00:00,2,3,4,4,7,8,10,13,14,13,16,13,18,16,15,13,14,14,12,11,12,14,11,13,16,15,19,18,16,9,9,8,7,3,3,1,2,5,4,5,4,5,12,13,6,9,10,7,14,14,16,18,16,12,17,17,16,13,11,9,6,5,3,2,1,0
2022-03-26 13:00:00,0,2,4,5,9,10,15,17,18,17,11,11,10,13,18,19,14,16,13,15,14,16,17,19,18,16,16,12,9,9,10,6,7,7,2,7,9,11,12,8,3,7,8,9,9,16,14,13,14,17,18,12,19,15,12,15,11,14,15,12,7,6,4,2,1,0
2022-03-26 14:00:00,5,4,5,6,13,8,13,12,13,12,21,12,20,20,21,13,22,20,21,22,19,20,19,19,21,14,15,17,10,12,23,20,10,5,3,3,4,5,8,6,6,7,8,9,7,13,11,12,11,13,13,13,11,10,9,15,16,20,19,17,13,14,9,8,2,0
2022-03-26 15:00:00,2,4,6,7,8,8,12,13,13,13,13,13,13,16,14,9,11,14,14,14,11,17,17,15,17,18,17,14,12,10,13,8,7,7,7,9,6,7,11,21,21,13,12,11,10,11,10,9,10,11,14,14,12,13,12,14,15,14,8,12,9,8,5,3,2,0
2022-03-26 16:00:00,0,0,3,2,8,9,8,8,10,7,12,13,16,14,5,15,14,13,10,12,9,15,17,17,19,18,22,14,13,10,18,13,13,7,7,6,5,11,12,19,10,18,24,26,22,30,29,24,21,19,17,18,16,15,16,14,17,18,15,12,10,6,4,3,2,0
2022-03-26 17:00:00,0,4,5,3,5,7,8,9,10,9,10,11,13,15,10,14,12,13,17,16,13,9,15,14,11,9,12,10,9,10,14,17,15,11,5,6,4,4,5,20,21,20,30,26,26,24,19,18,25,24,24,26,26,24,12,22,27,25,19,12,13,11,8,6,6,0
2022-03-26 18:00:00,0,1,2,3,4,8,10,11,12,11,9,8,9,10,9,6,13,14,9,10,8,10,10,10,11,9,8,5,5,4,6,5,6,8,11,11,14,13,8,20,20,18,18,16,17,27,24,21,18,19,18,16,15,17,18,24,23,24,21,15,9,7,4,2,1,0
2022-03-26 19:00:00,0,2,2,2,1,2,2,4,5,6,7,5,6,6,0,0,5,7,7,7,6,9,6,4,4,5,2,4,4,0,3,4,3,6,5,5,6,8,6,12,10,13,16,14,14,14,15,12,17,14,19,16,14,12,13,12,10,11,9,8,7,6,5,3,2,0
2022-03-26 20:00:00,0,0,1,1,1,3,4,3,5,4,5,2,9,7,8,7,3,8,7,0,5,6,7,5,4,2,4,8,0,10,7,0,5,5,6,9,5,6,7,17,18,18,23,22,10,25,22,17,15,15,16,15,13,14,14,17,18,14,13,10,9,8,4,2,0,0
2022-03-26 21:00:00,0,1,2,0,2,2,3,3,5,6,7,3,6,5,4,2,5,5,4,4,5,4,3,2,3,0,2,2,3,1,5,0,3,4,10,6,11,12,12,20,19,18,24,23,18,25,25,14,14,14,14,14,14,12,13,14,18,17,16,14,12,10,6,4,2,0
2022-03-26 22:00:00,0,0,5,0,6,7,8,3,1,10,10,8,4,5,3,4,2,5,4,5,3,4,1,1,3,0,2,0,0,0,1,0,1,2,3,3,3,6,0,7,7,10,17,18,19,18,24,22,14,12,12,10,11,7,8,11,13,12,6,9,6,4,1,3,1,0
2022-03-26 23:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,8,7,5,4,0,5,6,5,3,2,0,0,2,0,4,0,1,7,8,7,12,10,12,13,12,9,12,11,11,12,10,10,9,11,8,10,6,9,7,6,2,1,1,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,3,2,3,4,5,5,6,7,7,10,11,10,11,10,9,10,9,8,5,5,7,8,8,0,9,2,3,5,0,3,0,4,5,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,0,0,1,3,2,5,4,7,4,8,8,3,10,9,8,8,6,7,6,10,10,15,17,16,12,8,8,13,0,11,10,8,4,7,5,1,0,4,3,1,1,0,4,6,0,6,3,6,5,0,2,1,0,5,4,4,0,1,0,0,0,0,0,0,0,0
2022-03-27 06:00:00,2,2,2,3,7,4,8,2,9,4,4,5,5,8,6,1,5,4,3,3,4,5,6,10,7,7,7,8,0,10,10,9,10,5,8,2,1,2,0,1,0,0,0,3,3,4,6,5,7,8,4,2,4,2,0,3,4,5,4,3,3,2,0,0,1,0
2022-03-27 07:00:00,0,2,2,1,7,5,4,7,5,4,4,0,4,5,0,7,6,6,5,7,5,7,8,9,9,3,7,10,3,4,11,9,4,3,2,1,0,1,0,0,0,0,2,0,2,2,2,3,5,5,4,3,1,0,1,5,4,0,0,1,0,1,0,0,0,0
2022-03-27 08:00:00,0,1,2,3,6,8,12,13,12,11,10,8,9,4,5,8,7,8,9,10,11,11,11,12,10,9,10,10,6,7,11,10,10,10,10,5,2,3,1,4,5,0,7,8,0,8,6,5,4,6,8,9,8,8,9,7,9,8,5,2,3,4,2,1,0,0
2022-03-27 09:00:00,1,2,0,3,5,10,12,14,16,13,10,8,10,7,9,10,10,13,12,15,14,19,16,13,12,11,11,12,12,12,16,16,15,7,7,5,4,4,0,1,2,4,6,0,7,7,9,8,10,9,6,6,5,5,7,5,6,8,7,7,6,5,3,2,1,0
2022-03-27 10:00:00,0,3,8,11,16,16,14,20,22,20,15,13,15,19,19,16,16,13,14,9,13,17,21,22,25,16,22,22,21,19,13,12,15,13,9,6,5,5,0,8,5,7,7,5,0,15,18,21,18,20,16,12,7,10,11,7,9,7,10,9,7,3,7,6,3,0
2022-03-27 11:00:00,0,3,4,5,10,11,14,14,11,12,15,14,13,14,15,16,14,12,13,15,16,21,20,17,18,13,16,23,19,21,16,14,11,10,9,5,3,3,4,7,3,6,7,5,3,9,12,4,5,9,9,7,9,7,6,9,9,10,9,10,10,5,3,2,1,0
2022-03-27 12:00:00,0,1,2,2,3,6,12,15,14,15,15,18,18,19,17,17,18,18,18,19,14,19,20,22,22,20,20,21,20,17,20,15,14,17,12,14,17,21,10,24,0,22,21,24,20,22,24,14,26,27,26,25,18,10,17,17,16,13,8,10,12,9,7,0,3,0
2022-03-27 13:00:00,0,1,5,7,10,12,15,17,20,17,16,15,14,15,15,17,15,17,16,19,20,28,27,22,23,21,24,25,22,20,20,20,12,14,9,8,6,9,0,14,15,0,20,19,12,18,18,15,12,9,13,16,15,17,16,15,12,9,8,6,4,4,4,0,2,0
2022-03-27 14:00:00,0,2,1,2,5,5,6,11,16,15,14,14,17,17,12,19,20,19,15,17,14,20,20,19,19,11,24,15,16,16,18,18,18,10,11,14,12,13,6,13,10,12,16,15,16,17,16,15,23,22,24,24,23,19,18,13,15,14,12,7,3,7,3,2,1,0
2022-03-27 15:00:00,0,2,5,7,8,11,12,12,14,15,11,8,11,10,10,11,15,16,14,13,13,14,13,15,15,3,16,18,15,18,14,16,14,10,12,12,14,16,5,24,0,23,16,15,14,22,20,19,16,17,15,16,12,14,7,12,14,19,16,9,8,7,5,2,4,0
2022-03-27 16:00:00,0,3,7,1,6,7,9,14,17,15,11,9,8,9,6,11,10,13,12,14,15,18,20,20,23,24,18,27,26,23,20,18,15,17,9,14,15,16,9,17,15,17,26,20,17,28,27,23,20,16,23,18,21,19,18,18,22,18,16,15,9,6,5,3,2,0
2022-03-27 17:00:00,0,0,3,0,6,7,9,11,12,10,13,12,13,12,9,10,11,14,13,11,10,13,16,18,16,0,15,13,0,12,9,8,5,7,6,7,9,10,14,16,16,16,16,14,14,24,22,20,21,15,21,20,20,18,16,17,18,15,13,11,10,6,4,3,2,0
2022-03-27 18:00:00,0,1,2,0,4,0,6,8,9,8,8,5,4,12,11,6,7,13,13,14,13,9,12,10,13,10,11,9,4,10,11,12,6,5,7,13,14,13,13,15,15,16,20,18,10,23,23,18,17,18,16,17,15,16,16,13,23,27,24,20,19,19,12,9,7,0
2022-03-27 19:00:00,0,2,3,0,5,4,3,3,3,3,3,0,3,4,3,4,5,3,1,5,5,7,7,2,4,6,6,4,6,3,5,3,5,3,5,4,3,6,12,13,0,12,10,11,12,14,14,13,12,14,18,18,16,16,15,13,14,13,11,9,6,7,7,5,2,0
2022-03-27 20:00:00,0,0,1,1,2,2,3,3,2,0,6,1,7,7,3,4,3,3,2,5,4,6,4,1,3,0,5,6,7,8,5,0,2,8,9,9,9,10,11,15,9,10,14,13,5,11,11,10,11,10,12,11,8,6,9,10,10,9,8,5,3,3,6,5,1,0
2022-03-27 21:00:00,0,1,3,1,2,4,6,6,5,6,8,4,4,5,0,4,7,4,4,4,2,4,2,2,3,0,0,2,1,1,4,3,3,4,5,9,11,8,5,14,13,17,18,17,19,20,18,15,12,7,10,10,10,11,7,12,9,10,9,8,6,4,3,0,1,0
2022-03-27 22:00:00,0,1,0,0,1,2,2,3,0,4,4,3,5,3,5,7,7,5,5,6,4,7,6,4,2,1,0,0,0,0,2,1,1,1,2,1,2,0,2,13,7,11,8,4,8,12,10,9,9,9,13,8,13,8,9,9,5,5,8,6,5,2,1,1,0,0
2022-03-27 23:00:00,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,2,0,0,1,5,5,7,6,4,4,0,3,0,2,3,0,2,1,0,0,2,3,4,7,8,0,11,10,11,11,8,3,9,10,9,8,9,9,7,7,9,8,7,3,2,5,1,0,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,2,4,5,6,13,19,22,27,29,33,34,30,32,31,30,31,30,27,27,29,30,33,37,38,28,27,26,26,23,26,20,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,1,2,3,6,9,12,13,14,15,14,17,18,24,21,19,20,19,19,15,18,21,29,42,37,27,6,24,21,18,18,17,15,12,10,6,5,2,3,4,4,3,2,4,4,4,8,7,7,8,7,6,6,0,7,6,5,7,0,0,0,0,0,0,0,0,0
2022-03-28 06:00:00,0,7,8,5,15,16,16,18,19,18,14,13,13,14,11,15,15,12,9,10,10,11,13,14,13,12,7,8,7,6,8,9,5,2,1,1,1,2,1,1,3,0,4,2,4,6,7,8,7,6,5,4,3,3,3,4,2,4,3,2,0,1,0,1,1,0
2022-03-28 07:00:00,0,10,10,12,23,30,33,39,40,39,38,38,40,33,32,33,34,32,26,25,24,20,23,30,30,30,26,26,24,28,37,31,15,9,8,6,4,1,2,12,5,4,11,7,9,15,17,11,9,11,12,12,11,10,9,6,7,8,6,5,4,3,3,0,1,0
2022-03-28 08:00:00,0,7,8,11,20,30,33,41,46,48,47,45,46,40,38,39,34,29,29,34,32,23,38,37,33,31,33,34,30,29,54,39,13,10,12,9,4,3,4,9,4,5,9,10,11,17,21,22,20,22,24,27,24,22,21,14,15,14,10,9,9,8,8,6,1,0
2022-03-28 09:00:00,1,3,4,5,11,13,17,19,22,25,26,17,25,23,21,25,19,18,17,20,17,15,18,18,16,16,16,22,23,22,23,20,10,7,6,6,3,4,4,9,6,2,7,7,6,13,14,14,12,13,11,12,10,9,10,6,7,5,5,3,4,1,3,2,0,0
2022-03-28 10:00:00,1,2,1,2,10,7,15,18,20,18,14,15,16,18,17,16,16,12,11,10,9,8,8,7,17,6,18,12,11,12,10,8,7,5,8,7,6,5,0,4,5,5,4,4,2,10,9,9,7,6,5,7,6,8,9,10,10,9,7,6,5,3,2,0,1,0
2022-03-28 11:00:00,0,3,5,6,10,12,13,13,15,14,14,12,12,12,9,11,12,11,8,8,6,9,8,10,8,5,10,7,5,9,8,4,5,3,2,2,3,3,6,5,7,6,9,11,5,8,7,6,11,6,7,7,0,3,0,6,8,9,8,5,7,7,6,5,4,0
2022-03-28 12:00:00,1,4,6,10,11,12,13,10,11,9,12,11,11,10,9,9,9,10,11,13,13,12,15,17,13,4,12,10,0,9,6,5,3,2,2,0,2,2,4,2,3,4,5,0,4,3,3,5,9,9,12,5,12,11,0,12,11,10,8,7,5,4,3,2,0,0
2022-03-28 13:00:00,0,1,3,4,8,9,9,12,13,11,12,10,12,11,11,12,14,16,14,14,13,13,16,13,15,13,11,16,7,14,17,7,16,12,7,4,4,6,6,6,6,4,7,3,6,6,4,3,5,4,7,5,8,9,5,7,8,8,6,5,5,4,5,2,1,0
2022-03-28 14:00:00,0,0,2,4,7,4,5,10,11,13,13,6,15,18,18,12,22,20,20,17,12,12,16,14,14,12,12,10,8,10,14,11,6,6,8,9,9,11,14,10,11,12,14,3,16,18,11,16,11,8,12,11,7,13,12,17,19,18,13,11,8,3,2,0,0,0
2022-03-28 15:00:00,0,2,4,0,6,7,9,12,11,11,8,9,18,18,10,18,23,23,18,19,17,19,19,19,16,15,9,14,12,9,12,11,9,8,6,5,7,12,13,11,11,9,14,13,12,15,13,14,15,11,15,14,9,10,8,9,10,10,10,8,7,6,3,0,1,0
2022-03-28 16:00:00,2,4,2,7,8,10,11,11,12,10,9,11,13,14,13,11,20,19,12,12,9,14,15,14,13,12,10,13,12,6,6,4,8,8,7,9,6,15,15,13,11,12,13,16,4,19,15,13,13,14,15,17,15,19,18,17,20,19,14,11,9,8,7,5,2,0
2022-03-28 17:00:00,0,2,3,1,5,8,9,10,10,8,9,11,11,14,9,9,26,31,17,22,23,27,33,26,16,12,14,17,16,14,10,9,11,10,8,11,17,21,21,19,21,17,24,24,23,22,21,21,23,24,29,33,35,34,31,29,34,24,20,19,15,14,8,8,4,0
2022-03-28 18:00:00,3,8,9,3,8,7,8,9,9,8,9,8,12,13,12,13,54,54,28,30,28,28,27,20,13,15,9,9,5,8,11,11,11,10,10,12,16,34,47,23,26,28,32,31,32,35,36,33,30,31,36,37,28,29,29,29,32,30,29,21,18,13,8,6,3,0
2022-03-28 19:00:00,0,2,3,2,4,3,8,12,6,10,9,7,11,13,13,5,24,16,9,15,15,14,14,12,8,7,5,6,6,8,6,8,6,11,7,6,12,23,24,21,14,17,20,19,23,25,21,26,28,29,30,36,39,42,40,42,45,43,39,32,26,15,11,7,5,0
2022-03-28 20:00:00,1,1,3,0,3,4,5,5,2,3,6,2,7,9,10,8,11,11,7,6,4,8,8,5,7,3,5,4,2,4,3,4,3,4,4,6,10,11,12,15,16,9,25,11,22,29,24,18,15,12,14,13,14,16,18,16,17,14,16,12,11,9,6,0,0,0
2022-03-28 21:00:00,0,0,0,1,2,4,6,4,3,5,4,3,6,5,3,4,9,8,8,10,9,7,5,4,6,0,5,3,1,4,2,4,3,5,2,6,12,15,11,19,20,13,21,22,25,29,27,23,22,9,21,14,21,17,8,16,16,18,17,14,10,7,3,1,0,0
2022-03-28 22:00:00,0,0,0,0,1,2,3,0,3,6,7,5,7,9,7,2,8,8,5,7,6,6,5,5,3,3,3,0,2,0,2,0,3,4,5,0,4,5,7,11,11,9,17,18,19,18,18,18,14,12,14,16,14,14,6,13,9,12,7,11,10,4,1,2,0,0
2022-03-28 23:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,3,2,4,3,7,9,7,7,9,7,4,0,2,2,0,3,2,1,0,6,5,7,7,8,7,9,6,8,9,7,14,14,16,17,18,17,16,15,18,17,15,14,13,10,7,2,1,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,0,8,11,12,18,23,26,31,34,35,35,33,34,33,30,31,23,28,26,28,29,35,41,40,28,27,23,23,12,24,21,14,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,3,1,0,4,6,7,9,10,12,13,13,13,19,16,14,15,15,16,14,16,17,21,39,36,18,5,15,10,8,11,12,15,8,6,7,7,4,2,1,5,3,0,7,3,0,7,10,9,10,11,7,7,5,3,0,2,2,1,2,2,0,0,0,0,0,0
2022-03-29 06:00:00,0,4,8,9,12,14,14,16,16,16,15,14,13,15,16,14,15,13,9,13,13,14,15,14,15,14,13,11,7,10,12,9,7,1,2,1,1,2,1,2,3,0,4,2,0,10,13,10,8,6,6,1,5,3,0,4,6,1,5,2,0,0,2,4,1,0
2022-03-29 07:00:00,0,9,9,13,26,39,43,47,50,44,39,38,37,36,33,33,29,26,22,28,22,25,27,32,32,33,34,41,39,37,52,40,19,15,13,5,5,2,2,11,2,1,5,6,0,13,15,17,9,11,15,16,14,12,11,16,18,18,15,12,8,6,5,4,3,0
2022-03-29 08:00:00,0,8,13,16,24,32,38,45,54,52,56,57,59,47,41,38,31,27,26,31,28,28,37,42,32,30,31,42,39,34,46,37,15,13,13,11,5,4,2,33,5,6,7,10,9,22,21,18,17,21,24,25,22,16,14,13,15,14,10,9,9,10,7,3,2,0
2022-03-29 09:00:00,5,4,6,8,15,17,17,22,24,25,24,18,26,24,22,21,20,18,15,17,17,17,22,22,20,19,19,21,19,19,26,16,8,6,7,5,4,5,2,4,4,2,5,8,9,9,9,11,9,9,9,8,6,5,7,6,7,6,6,2,4,3,5,4,2,0
2022-03-29 10:00:00,3,2,4,4,7,8,10,9,12,9,12,12,11,15,15,15,14,12,11,13,11,9,11,6,14,4,13,12,11,12,13,11,6,8,7,6,5,5,3,4,9,6,5,0,7,10,11,7,9,8,8,8,7,6,4,5,6,7,8,5,6,4,3,2,0,0
2022-03-29 11:00:00,2,2,3,3,6,7,11,12,17,16,13,12,14,13,9,14,9,13,11,12,14,13,12,12,11,10,8,4,5,6,6,5,4,5,5,4,4,4,2,4,4,4,8,9,0,12,11,12,10,6,9,7,6,7,1,7,8,7,5,4,3,2,1,0,0,0
2022-03-29 12:00:00,0,2,4,5,9,11,10,15,18,17,13,6,11,8,9,10,10,11,10,9,9,10,11,12,10,8,9,9,0,6,10,8,5,4,3,1,0,4,4,5,5,0,7,7,6,6,6,5,9,7,5,5,6,10,0,12,13,10,12,11,10,8,5,1,2,0
2022-03-29 13:00:00,0,2,4,5,7,8,9,9,10,9,10,10,12,14,10,11,16,15,16,18,13,16,17,16,15,14,13,13,12,7,11,7,5,3,6,5,6,6,9,10,9,8,11,8,9,10,9,8,13,12,13,11,11,9,8,13,15,13,11,6,7,6,2,1,1,0
2022-03-29 14:00:00,0,6,8,9,8,9,12,11,11,10,9,8,8,10,11,10,12,10,9,9,7,11,11,11,10,10,7,10,10,11,10,9,8,7,5,3,5,6,6,9,10,8,10,13,9,11,7,10,13,13,15,7,16,8,14,10,12,11,9,6,4,2,3,1,0,0
2022-03-29 15:00:00,1,2,4,4,6,10,11,13,15,15,15,16,16,20,9,17,26,25,22,21,18,16,19,16,12,10,9,11,9,9,6,7,6,7,7,7,10,23,23,13,15,17,16,12,8,15,12,14,18,8,16,17,8,12,9,14,17,16,14,12,8,8,3,2,2,0
2022-03-29 16:00:00,1,5,0,6,9,10,16,15,20,20,11,13,11,15,7,10,22,22,10,11,13,15,15,13,10,9,10,8,6,11,8,7,6,8,6,6,7,11,12,14,16,16,15,16,16,17,16,12,18,17,21,18,16,17,18,25,28,28,26,19,14,11,3,1,0,0
2022-03-29 17:00:00,0,2,4,0,2,5,8,10,12,13,9,14,17,14,13,17,44,50,28,32,27,29,30,25,23,23,21,15,12,12,7,7,7,10,13,17,22,29,32,28,30,23,21,20,20,29,28,25,27,25,26,26,25,25,24,23,27,30,30,27,20,13,10,6,0,0
2022-03-29 18:00:00,2,3,5,6,7,6,9,9,10,9,7,5,11,13,15,11,40,42,27,28,28,27,25,23,20,15,18,12,10,11,11,9,8,8,7,7,13,41,49,25,32,30,40,38,34,40,35,26,27,29,29,25,32,36,35,43,49,45,39,31,29,20,16,13,3,0
2022-03-29 19:00:00,1,0,5,0,4,7,7,6,5,6,4,6,7,8,9,11,23,23,14,13,16,17,17,9,11,6,9,8,4,3,3,12,10,16,11,9,14,25,27,20,18,19,24,22,22,24,23,22,27,24,28,24,21,17,19,25,27,26,22,17,14,10,7,5,3,0
2022-03-29 20:00:00,0,1,2,0,2,1,3,3,4,5,4,0,7,7,1,3,11,10,8,6,4,7,6,7,5,4,2,5,3,4,4,5,5,7,9,10,13,14,19,15,17,16,16,15,14,16,12,10,13,13,14,13,12,13,12,16,23,23,21,17,14,11,6,5,4,0
2022-03-29 21:00:00,0,1,0,0,2,2,4,5,6,6,5,4,5,5,6,6,8,7,5,7,8,7,9,6,7,4,5,5,3,2,4,3,2,2,6,4,10,12,14,13,13,14,16,15,15,16,14,14,12,12,15,15,11,14,8,18,21,20,19,16,10,10,4,2,0,0
