Unnamed: 0,1_삼익아파트앞,2_한울중학교,3_남부여성발전센터앞,4_독산동정훈단지,5_독산4동주민센터,6_독산동성당앞,7_남문시장입구,8_남문시장.청춘삘딩,9_독산고개,10_구로디지털단지역(중),11_독산고개,12_독산사거리.한국전력구로금천지사,13_금천우체국.독산1동주민센터,14_독산초등학교,15_독산동정훈단지,16_남부여성발전센터앞,17_한울중학교,18_삼익아파트
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,24,26,12,29,30,20,29,32,26,2,2,0,0,0,0,0,0,0
2022-04-12 06:00:00,21,22,25,29,33,35,36,35,30,5,6,4,3,1,2,2,1,0
2022-04-12 07:00:00,39,45,46,56,60,63,65,67,55,48,8,7,5,3,3,2,2,0
2022-04-12 08:00:00,35,39,39,45,49,52,55,58,54,28,22,15,11,7,6,3,2,0
2022-04-12 09:00:00,22,29,28,33,40,43,46,46,46,15,13,11,9,7,6,3,1,0
2022-04-12 10:00:00,14,19,17,18,22,25,19,31,32,11,9,7,9,8,4,3,2,0
2022-04-12 11:00:00,8,9,9,14,13,12,13,14,11,8,7,6,10,8,7,5,4,0
2022-04-12 12:00:00,10,15,17,14,15,10,14,15,13,10,14,13,15,12,7,5,5,0
2022-04-12 13:00:00,8,10,8,12,9,14,12,13,9,14,12,10,12,7,11,10,6,0
2022-04-12 14:00:00,6,8,6,11,12,11,12,15,13,13,12,7,15,13,12,11,6,0
2022-04-12 15:00:00,4,5,6,8,8,8,5,10,10,20,18,20,26,22,17,13,8,0
2022-04-12 16:00:00,5,8,12,13,13,12,12,13,12,36,32,31,35,20,17,12,11,0
2022-04-12 17:00:00,9,5,11,12,13,8,6,17,18,38,37,27,34,31,26,22,16,0
2022-04-12 18:00:00,12,8,12,10,13,12,13,18,12,52,48,46,49,46,43,33,27,0
2022-04-12 19:00:00,5,3,5,8,9,7,10,11,12,51,48,43,50,49,41,34,28,0
2022-04-12 20:00:00,4,6,1,3,5,1,4,12,11,37,32,29,34,32,26,21,17,1
2022-04-12 21:00:00,2,1,2,3,3,4,0,5,5,24,27,25,32,28,27,21,18,0
2022-04-12 22:00:00,5,0,3,5,2,3,2,3,4,43,34,33,35,30,23,20,18,0
2022-04-12 23:00:00,5,6,2,5,0,0,4,3,1,28,20,19,28,23,13,11,8,0
2022-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 05:00:00,20,21,11,23,26,27,12,28,24,2,0,2,0,0,1,0,0,0
2022-04-13 06:00:00,21,22,26,31,35,36,36,34,27,8,9,7,6,4,5,4,2,0
2022-04-13 07:00:00,35,41,44,53,55,56,49,54,49,20,14,11,6,5,4,2,2,0
2022-04-13 08:00:00,37,40,43,50,54,56,61,64,56,23,19,14,12,11,7,5,3,0
2022-04-13 09:00:00,20,23,23,31,35,36,37,39,40,13,12,9,10,9,7,4,3,0
2022-04-13 10:00:00,17,21,20,24,28,30,13,31,25,8,9,8,8,6,6,5,3,0
2022-04-13 11:00:00,6,10,14,16,16,16,9,19,19,14,10,9,12,11,7,7,4,0
2022-04-13 12:00:00,7,9,11,9,10,11,13,19,20,12,11,11,12,9,8,5,4,0
2022-04-13 13:00:00,8,11,8,12,9,8,11,14,15,15,10,9,11,7,9,6,6,0
2022-04-13 14:00:00,7,8,8,10,11,11,10,9,9,21,18,16,21,17,18,16,11,0
2022-04-13 15:00:00,5,7,8,9,8,8,8,12,13,13,12,18,18,19,15,9,7,0
2022-04-13 16:00:00,8,10,8,8,10,8,11,10,10,29,27,25,30,28,22,17,13,0
2022-04-13 17:00:00,7,8,5,10,13,16,17,22,16,51,30,30,34,30,23,18,12,0
2022-04-13 18:00:00,7,10,13,14,12,13,4,16,18,48,38,39,43,37,39,33,26,0
2022-04-13 19:00:00,8,10,11,15,16,18,9,19,17,47,42,39,45,42,35,27,21,0
2022-04-13 20:00:00,5,2,5,5,5,5,6,11,9,43,39,39,37,32,26,23,22,0
2022-04-13 21:00:00,3,0,2,4,1,2,0,5,5,38,28,30,29,24,22,20,19,0
2022-04-13 22:00:00,2,1,0,2,1,0,0,3,3,31,24,25,30,28,25,20,17,0
2022-04-13 23:00:00,1,0,0,2,0,1,0,2,1,31,29,28,29,21,18,18,15,0
2022-04-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 05:00:00,17,18,18,18,15,19,19,16,17,2,1,0,1,1,0,1,0,0
2022-04-14 06:00:00,23,27,26,26,27,26,29,30,30,7,6,4,3,3,3,0,2,0
2022-04-14 07:00:00,41,45,43,52,54,53,56,60,52,10,11,8,6,6,4,2,2,0
2022-04-14 08:00:00,33,37,38,47,51,51,54,59,58,21,19,13,9,8,5,2,1,0
2022-04-14 09:00:00,22,27,30,34,37,38,40,44,44,8,7,6,6,6,4,2,2,0
2022-04-14 10:00:00,14,17,18,20,21,23,24,27,28,10,11,11,10,4,9,6,3,0
2022-04-14 11:00:00,12,15,15,20,19,19,18,14,15,13,12,7,14,11,5,4,3,0
2022-04-14 12:00:00,15,16,15,14,17,12,13,19,19,11,9,10,14,13,11,9,5,0
2022-04-14 13:00:00,9,8,9,12,14,9,12,12,14,11,12,10,15,15,12,8,7,0
2022-04-14 14:00:00,5,6,8,8,7,8,9,8,9,12,13,13,13,12,8,7,4,0
2022-04-14 15:00:00,8,6,5,8,9,10,6,14,12,18,15,16,16,15,12,8,5,0
2022-04-14 16:00:00,6,9,8,8,8,9,9,14,14,30,26,25,23,23,20,20,14,0
2022-04-14 17:00:00,7,8,9,8,12,13,12,14,12,35,31,28,36,33,32,26,18,0
2022-04-14 18:00:00,11,12,13,14,16,12,12,20,18,50,44,34,48,36,31,24,18,0
2022-04-14 19:00:00,6,4,7,7,7,10,11,13,14,44,42,39,47,45,44,36,24,0
2022-04-14 20:00:00,7,5,6,7,6,7,5,10,9,34,33,31,33,29,32,28,24,0
2022-04-14 21:00:00,3,3,2,2,2,2,3,4,3,33,27,26,29,24,23,22,19,0
2022-04-14 22:00:00,3,0,0,2,0,1,0,2,1,37,30,29,32,28,22,18,15,0
2022-04-14 23:00:00,1,0,0,3,0,2,0,4,3,35,35,32,31,25,24,20,15,0
2022-04-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 05:00:00,21,9,19,23,14,19,23,22,20,3,3,2,3,2,1,0,0,0
2022-04-15 06:00:00,22,24,25,28,27,31,30,31,30,5,6,4,5,5,3,1,2,0
2022-04-15 07:00:00,42,48,46,55,50,53,54,57,57,17,13,9,5,4,5,4,3,0
2022-04-15 08:00:00,38,42,44,48,50,51,55,61,54,24,21,15,12,11,10,5,4,0
2022-04-15 09:00:00,18,20,22,32,34,37,40,42,43,8,6,4,7,6,5,2,4,0
2022-04-15 10:00:00,14,17,16,21,25,25,27,26,27,9,9,8,7,6,6,4,3,0
2022-04-15 11:00:00,10,13,16,21,19,18,16,15,16,15,12,10,12,10,8,5,4,0
2022-04-15 12:00:00,10,11,10,12,14,15,16,18,18,14,15,13,17,14,13,10,7,0
2022-04-15 13:00:00,8,10,11,12,14,14,15,14,15,14,9,8,11,8,11,8,5,0
2022-04-15 14:00:00,8,11,10,9,11,8,11,9,13,15,15,12,15,14,12,11,7,0
2022-04-15 15:00:00,6,6,8,11,11,10,11,12,10,18,16,15,21,17,10,9,7,0
2022-04-15 16:00:00,9,10,10,10,8,8,9,11,14,24,23,22,25,23,21,20,19,0
2022-04-15 17:00:00,10,11,11,14,15,17,16,18,18,32,30,25,26,22,23,19,14,0
2022-04-15 18:00:00,12,13,14,16,9,17,18,22,24,44,34,29,39,35,30,26,19,4
2022-04-15 19:00:00,8,9,8,10,5,8,9,17,15,43,42,39,45,43,35,28,23,0
2022-04-15 20:00:00,5,0,4,5,4,6,4,7,1,33,24,23,25,25,20,17,15,0
2022-04-15 21:00:00,3,1,3,3,4,2,0,4,5,27,29,27,27,23,22,21,17,0
2022-04-15 22:00:00,4,5,2,6,5,3,3,5,4,41,32,31,30,27,23,19,16,0
2022-04-15 23:00:00,2,0,3,4,3,2,0,3,0,29,24,23,26,30,29,26,20,0
2022-04-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
