Unnamed: 0,1_도원교통차고지(가상),2_청덕초교,3_국민대학교앞,4_롯데아파트,5_일성아파트,6_평창동주민센터,7_평창파출소,8_갑을씨티텔앞,9_세검정초등학교,10_상명대입구.석파랑,11_하림각,12_자하문터널입구.석파정,13_경기상고,14_신교동,15_통인시장종로구보건소,16_경복궁역,17_세종문화회관,18_시청앞.덕수궁,19_삼성본관앞,20_서울역버스환승센터,21_갈월동,22_갈월동4호선숙대입구,23_남영역,24_용산경찰서,25_용산꿈나무종합타운.원효로우체국,26_원효로2가,27_용문시장,28_중앙하이츠빌라앞,29_도원삼성래미안아파트,30_도화동현대아파트,31_공덕역10번출구,32_서울대동창회관,33_공덕역,34_공덕역10번출구,35_도화동현대아파트,36_도원삼성래미안아파트,37_중앙하이츠빌라앞,38_용문시장,39_남정초등학교,40_용산e편한세상,41_용산꿈나무종합타운,42_용산경찰서,43_남영역,44_숙대입구역,45_갈월동,46_서울역버스환승센터.강우규의거터,47_시청앞,48_서울신문사,49_KT광화문지사,50_경복궁역,51_통인시장종로구보건소,52_효자동,53_경기상고,54_자하문터널입구.석파정,55_하림각,56_상명대입구.세검정교회,57_세검정초등학교,58_화정박물관,59_서울예술고등학교.평창동주민센터,60_예능교회,61_벽산평창힐스아파트,62_롯데아파트,63_평창동삼성아파트,64_국민대앞,65_청덕초등학교,66_도원교통차고지(가상)
2022-04-05 18:00:00,0,3,25,27,31,37,39,38,37,41,43,44,51,66,59,50,44,29,38,26,24,19,26,25,21,22,33,35,32,26,4,3,11,15,12,12,8,12,14,13,15,18,19,21,20,27,31,43,50,54,51,49,48,45,42,26,30,27,21,17,15,12,10,11,8,0
2022-04-05 19:00:00,1,4,11,13,15,16,21,22,26,28,28,14,27,21,23,17,23,18,21,20,21,18,18,20,18,20,21,15,12,10,4,4,8,12,8,11,9,9,8,5,6,6,6,6,6,12,14,25,26,41,40,41,38,37,36,37,29,24,21,20,15,9,7,6,2,0
2022-04-05 20:00:00,2,3,4,5,5,6,9,10,9,10,9,11,12,16,13,14,15,16,15,15,14,13,11,12,11,8,10,5,9,6,4,3,4,6,5,5,4,5,6,4,5,6,7,12,11,11,16,19,21,29,30,31,31,30,29,26,19,16,12,8,6,7,5,4,4,0
2022-04-05 21:00:00,10,4,10,11,12,15,16,17,16,17,11,16,18,20,20,19,20,21,22,14,16,14,14,13,12,13,11,11,7,4,1,2,6,9,9,8,5,3,7,0,6,5,5,10,11,12,16,17,23,30,28,25,25,25,24,23,19,17,13,10,8,6,3,3,1,0
2022-04-05 22:00:00,2,6,8,5,3,7,8,0,3,16,8,10,7,16,18,17,16,13,15,14,9,8,11,11,11,12,13,10,8,5,2,1,5,6,3,7,3,4,5,4,5,3,3,8,7,9,12,15,20,28,28,27,26,25,24,21,17,12,10,11,8,9,8,7,3,0
2022-04-05 23:00:00,0,0,0,0,0,0,3,4,0,5,1,0,0,0,0,7,8,7,8,7,6,5,9,7,5,4,6,1,3,2,1,1,5,7,5,6,4,3,3,2,3,4,5,4,9,10,10,11,12,18,16,15,15,13,10,9,12,7,5,4,4,3,1,2,0,0
2022-04-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 04:00:00,1,2,3,7,2,8,11,13,14,17,18,19,20,21,21,19,9,5,4,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 05:00:00,2,4,0,3,5,3,6,5,9,10,10,5,7,10,11,11,10,7,7,4,3,3,4,3,3,0,3,2,3,2,1,2,1,2,1,4,5,5,4,5,3,6,4,5,6,7,5,6,6,8,6,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0
2022-04-06 06:00:00,11,8,9,12,15,16,21,23,27,18,33,22,24,22,21,19,13,8,8,5,3,2,6,2,1,1,2,3,2,4,2,1,0,1,3,7,7,7,8,2,9,9,7,11,12,15,13,10,11,15,10,6,10,8,7,3,7,6,5,4,2,1,1,0,0,0
2022-04-06 07:00:00,7,9,11,17,19,25,33,37,44,46,49,50,46,49,44,35,28,17,14,11,6,6,3,2,4,2,3,2,7,8,7,6,3,8,7,15,19,22,21,21,21,22,17,26,24,24,26,34,43,60,54,35,25,24,25,23,24,12,16,10,5,4,2,1,0,0
2022-04-06 08:00:00,27,4,4,9,16,20,27,31,37,35,38,35,37,44,42,39,31,16,13,15,15,16,18,12,11,10,7,8,11,12,7,6,3,24,25,29,33,24,23,26,25,29,30,40,42,44,41,44,49,60,54,45,38,37,37,36,39,34,34,33,32,16,14,3,1,0
2022-04-06 09:00:00,2,3,5,8,14,18,23,25,33,34,35,35,34,36,33,28,25,17,13,9,12,7,8,7,8,6,4,5,6,5,2,2,2,6,9,12,14,16,15,16,21,17,25,28,31,39,41,41,45,39,37,34,24,31,30,27,25,24,23,22,21,16,15,3,1,0
2022-04-06 10:00:00,1,2,1,5,7,10,16,17,22,23,19,24,25,26,26,18,16,13,12,11,8,7,8,6,6,7,5,6,5,6,4,3,6,5,7,8,8,9,9,10,10,12,16,13,13,14,16,26,34,36,34,30,27,28,27,25,23,19,20,8,16,19,17,5,1,0
2022-04-06 11:00:00,1,13,16,15,12,16,18,14,18,23,23,24,23,24,24,18,16,10,11,7,6,4,8,8,7,9,8,10,10,5,4,4,4,5,7,13,12,7,8,7,10,11,10,11,10,13,13,19,27,28,27,26,19,23,23,15,17,14,15,13,11,12,10,4,3,0
2022-04-06 12:00:00,2,5,10,14,15,24,23,22,24,26,29,30,30,32,31,30,18,15,14,10,7,8,16,13,12,7,8,5,6,2,3,5,1,4,5,8,8,10,11,6,8,11,11,11,12,13,16,15,22,23,22,19,22,21,18,16,19,17,17,15,11,13,9,2,1,0
2022-04-06 13:00:00,1,6,16,18,19,25,33,36,27,37,37,30,36,35,37,29,19,12,11,9,8,8,11,11,9,10,10,11,8,7,4,5,2,4,3,4,7,8,6,9,8,8,7,10,9,12,14,20,22,26,26,25,16,15,8,24,18,21,18,17,13,15,13,3,1,0
2022-04-06 14:00:00,1,4,12,16,17,18,24,26,28,30,34,30,36,35,34,25,19,16,12,11,9,8,11,10,12,11,11,5,5,3,2,3,3,4,4,6,7,6,6,8,10,9,8,10,11,15,17,25,27,30,26,25,23,23,21,18,19,17,14,11,10,13,2,2,1,0
2022-04-06 15:00:00,0,4,12,13,14,17,19,15,20,32,34,39,54,58,59,45,36,20,20,15,10,9,12,16,19,11,11,9,8,6,4,3,3,6,5,9,9,10,8,6,10,8,7,8,10,14,15,14,20,25,20,19,22,19,20,18,16,15,14,10,12,11,11,2,0,0
2022-04-06 16:00:00,2,5,23,26,28,46,54,41,54,41,35,38,54,48,54,43,32,18,18,15,13,13,21,23,24,11,25,21,15,9,8,5,4,7,8,9,8,16,15,18,18,16,18,23,23,29,28,29,32,28,29,36,34,32,34,33,33,29,25,20,18,14,12,6,3,0
2022-04-06 17:00:00,1,5,30,26,27,41,47,48,51,56,58,51,59,59,57,53,50,36,42,37,18,18,25,22,21,22,21,19,13,9,6,4,7,9,8,10,9,7,9,10,14,13,14,18,20,26,33,37,30,30,30,29,28,26,25,24,22,19,15,14,18,10,10,6,4,0
2022-04-06 18:00:00,1,7,28,30,31,33,37,35,39,57,58,45,58,60,62,54,53,43,39,27,23,21,23,25,24,31,33,32,27,27,4,5,7,14,14,11,9,11,13,13,12,13,12,15,15,18,28,37,42,50,48,47,49,48,49,40,40,34,30,26,24,19,17,16,10,0
2022-04-06 19:00:00,0,3,8,9,12,12,16,14,17,17,18,18,22,21,22,21,22,23,23,21,22,20,26,25,21,14,20,21,10,6,3,4,4,11,8,5,5,4,5,6,4,5,8,9,10,13,15,19,26,33,31,29,29,34,33,33,31,24,20,17,14,8,5,3,2,0
2022-04-06 20:00:00,2,2,7,9,10,9,12,12,9,12,8,13,14,14,14,15,14,14,14,10,9,8,10,11,10,8,14,11,5,4,4,3,5,7,7,7,6,7,8,9,10,2,12,10,11,16,21,19,26,36,35,35,32,30,27,26,19,16,12,7,8,4,2,3,2,0
2022-04-06 21:00:00,2,4,8,9,8,12,15,0,14,16,16,17,24,22,22,26,20,17,17,12,15,12,17,17,15,13,13,10,8,4,3,1,5,10,7,6,5,4,5,4,7,3,10,8,7,11,11,13,22,28,28,26,25,22,23,21,17,14,10,11,8,4,3,6,2,0
2022-04-06 22:00:00,2,7,10,6,11,12,13,0,14,15,14,10,13,11,26,22,16,12,12,13,12,8,13,14,13,13,12,11,8,5,2,1,5,7,6,5,4,4,3,4,4,5,3,9,9,10,9,15,18,31,22,21,30,29,26,24,22,18,16,13,10,9,6,3,1,0
2022-04-06 23:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,9,11,8,7,7,11,4,11,10,7,3,6,6,3,2,1,2,3,7,6,2,2,2,3,0,4,2,4,5,5,7,9,10,12,17,17,16,16,15,13,16,13,12,3,11,10,8,7,3,2,0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 04:00:00,1,1,3,5,0,0,8,10,12,14,15,18,19,20,20,16,7,4,0,4,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 05:00:00,2,5,0,4,3,4,5,4,8,11,8,13,12,11,13,13,12,6,2,3,3,2,3,2,4,3,2,1,4,2,2,3,2,3,2,4,6,4,3,5,7,8,9,13,12,12,10,11,8,7,5,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0
2022-04-07 06:00:00,8,8,10,11,12,12,18,19,21,19,23,25,25,19,20,14,10,8,6,3,3,3,5,6,3,4,1,3,3,3,2,2,1,3,3,5,6,6,3,4,5,6,7,10,12,10,8,10,13,14,12,9,8,3,6,4,4,5,4,2,2,1,1,0,0,0
2022-04-07 07:00:00,13,14,11,21,24,30,33,35,44,42,42,43,40,39,39,28,23,12,11,8,7,4,4,5,2,3,3,3,9,9,3,3,1,6,13,23,25,28,27,20,21,19,14,21,23,25,30,28,38,48,46,45,26,27,28,27,25,24,15,13,10,8,3,4,2,0
2022-04-07 08:00:00,3,5,5,13,14,21,35,41,46,46,49,51,52,52,52,36,28,19,19,16,11,9,18,20,18,12,8,8,13,16,12,9,4,22,24,29,30,24,32,33,38,34,33,38,39,49,43,44,45,54,48,43,41,40,41,38,35,33,30,29,28,27,21,3,1,0
2022-04-07 09:00:00,2,4,5,10,12,17,24,25,29,30,22,30,25,35,34,23,22,13,10,9,12,9,8,6,7,4,8,7,8,5,4,2,2,7,11,14,14,16,15,16,18,17,22,26,23,24,25,33,37,37,34,34,33,32,33,24,24,23,20,19,16,15,7,1,0,0
2022-04-07 10:00:00,1,1,5,9,11,18,20,19,21,17,19,31,30,28,21,20,19,17,12,14,12,8,10,6,9,7,3,4,3,3,2,2,5,6,7,9,11,10,8,10,13,10,14,14,15,14,14,15,24,29,29,31,32,28,28,21,20,19,16,14,13,12,8,3,2,0
2022-04-07 11:00:00,1,2,5,7,8,10,15,13,17,23,20,24,24,23,24,18,21,16,14,15,13,9,10,12,6,11,13,11,10,8,4,4,3,6,8,10,12,15,10,11,16,19,16,14,13,14,16,17,23,25,18,22,19,19,18,16,14,14,13,13,12,11,10,3,2,0
2022-04-07 12:00:00,1,4,9,11,9,13,17,17,23,23,24,26,28,29,29,26,26,16,13,11,9,9,8,8,9,8,7,8,7,3,3,1,4,5,5,6,10,9,10,11,15,14,12,14,16,16,17,21,28,31,30,29,28,26,25,20,23,15,14,10,13,10,8,4,0,0
2022-04-07 13:00:00,2,3,10,9,13,15,18,16,21,24,26,27,29,33,33,26,23,15,15,13,11,5,18,16,16,15,14,11,9,6,4,3,3,8,7,6,8,7,5,5,6,8,7,12,11,16,18,16,18,24,21,22,21,18,17,17,24,22,17,16,15,13,12,4,3,0
2022-04-07 14:00:00,0,3,13,9,14,30,32,20,20,34,25,35,49,39,48,26,24,16,14,13,12,9,11,11,11,13,8,7,4,6,4,2,4,5,5,6,6,7,8,6,10,12,10,15,18,21,23,24,23,31,26,26,28,26,25,20,18,17,13,11,9,10,5,1,1,0
2022-04-07 15:00:00,2,3,11,15,16,36,40,41,42,41,17,42,45,45,45,31,28,22,21,16,15,11,12,13,11,11,9,7,7,5,3,3,3,3,3,4,5,8,8,9,8,7,8,13,16,19,18,21,18,27,26,24,24,21,23,21,20,15,12,11,11,8,6,2,0,0
2022-04-07 16:00:00,4,7,16,19,20,27,28,29,34,36,35,38,40,44,45,34,34,26,26,21,15,15,19,21,17,16,19,17,12,7,4,2,5,5,6,10,11,11,11,9,9,9,10,13,16,20,21,21,27,33,27,24,25,24,22,18,21,17,13,13,7,10,8,4,2,0
2022-04-07 17:00:00,2,8,27,31,34,39,45,46,49,56,55,59,58,61,62,49,42,40,36,23,16,15,17,21,20,18,16,15,12,10,5,3,5,9,8,9,8,9,12,11,11,18,19,20,17,21,21,27,33,31,29,28,29,28,28,29,26,22,17,15,14,10,3,6,4,0
2022-04-07 18:00:00,1,10,23,26,27,30,43,43,46,57,50,57,62,65,67,62,53,48,45,31,24,18,26,26,25,25,27,26,22,16,5,5,9,16,15,15,12,14,18,17,17,21,25,31,35,39,47,56,59,55,52,54,51,47,46,41,32,26,20,19,18,17,15,13,2,0
2022-04-07 19:00:00,1,3,5,7,8,11,16,16,18,19,18,18,20,21,22,19,20,16,17,15,17,15,17,15,19,17,11,10,8,11,3,2,4,7,6,6,4,6,10,8,12,12,9,10,13,13,14,17,22,28,27,28,26,33,48,43,38,29,23,19,15,8,4,5,2,0
2022-04-07 20:00:00,0,4,6,8,6,7,9,7,10,11,11,12,17,14,21,18,19,16,18,13,10,7,16,15,11,11,11,9,5,2,3,4,4,10,8,6,6,8,8,6,5,4,5,9,9,11,16,17,27,32,32,33,31,27,25,20,16,12,10,10,7,4,2,3,1,0
2022-04-07 21:00:00,2,4,8,8,10,11,11,12,13,14,16,6,24,17,25,26,23,24,28,23,17,13,17,15,13,12,11,10,6,4,2,2,6,7,6,6,5,5,6,5,7,6,7,7,9,12,11,14,22,26,26,26,25,22,20,21,20,15,12,10,9,6,4,4,2,0
2022-04-07 22:00:00,2,5,9,6,0,8,10,6,14,12,13,0,11,13,15,15,13,12,15,15,13,5,19,17,14,13,13,8,6,4,2,3,6,9,7,5,1,6,2,5,5,3,4,6,3,5,8,16,18,27,25,26,21,26,25,24,21,18,13,10,7,5,3,3,2,0
2022-04-07 23:00:00,0,2,0,0,0,0,3,0,0,5,5,4,5,8,6,12,6,11,11,7,4,3,7,6,7,6,4,5,1,2,0,0,1,3,2,1,3,2,1,0,2,1,3,5,5,8,11,13,17,25,23,22,20,18,16,13,12,9,10,9,9,4,2,1,1,0
2022-04-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 04:00:00,2,1,3,6,3,7,9,12,16,18,19,20,21,22,22,20,10,6,5,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 05:00:00,2,3,2,4,4,7,7,7,8,10,11,9,12,11,14,14,11,7,6,4,3,3,3,2,0,3,4,2,2,3,2,1,0,3,2,5,6,5,6,6,2,6,3,7,8,7,6,4,4,7,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 06:00:00,4,6,4,8,11,13,19,21,24,19,20,23,23,25,30,20,13,8,9,3,5,4,5,3,4,1,1,2,2,2,1,0,1,2,2,5,5,7,8,5,7,8,8,9,10,7,9,10,10,14,13,12,10,7,11,10,7,3,4,2,0,1,0,1,0,0
2022-04-08 07:00:00,15,16,9,20,22,26,35,40,48,50,52,48,46,43,43,37,23,12,11,8,7,5,6,3,5,4,2,4,6,8,4,2,2,7,14,27,30,28,28,29,29,26,22,25,29,32,28,31,45,56,50,35,32,31,18,22,23,21,15,12,6,10,8,4,2,0
2022-04-08 08:00:00,2,4,6,11,12,16,25,26,30,31,32,35,46,41,43,35,25,20,15,11,10,9,13,14,11,10,7,8,11,12,8,8,7,19,21,27,28,28,29,28,31,33,35,36,42,50,48,46,46,60,47,40,33,31,33,31,26,23,20,18,15,14,15,4,1,0
2022-04-08 09:00:00,1,3,5,9,13,17,22,23,28,26,30,30,29,30,30,25,22,17,11,7,6,6,10,7,6,4,5,6,6,7,2,10,3,5,8,14,15,15,19,20,22,21,22,31,26,30,34,40,47,46,48,33,46,43,41,33,31,30,28,27,26,24,19,3,3,0
2022-04-08 10:00:00,3,4,5,9,13,18,20,20,23,25,29,32,33,36,35,28,19,10,9,6,5,3,6,6,6,8,6,6,5,7,5,4,3,5,6,9,9,10,10,10,14,14,10,11,12,14,15,16,28,29,28,27,25,24,16,14,13,16,14,7,5,12,11,5,4,1
2022-04-08 11:00:00,0,7,22,24,26,29,28,18,19,19,23,24,26,25,24,19,12,10,11,8,9,6,10,13,11,10,6,6,5,7,5,2,3,4,7,11,10,7,6,9,8,9,9,16,15,18,18,19,18,22,23,22,21,18,20,9,16,13,15,10,14,13,6,1,0,0
2022-04-08 12:00:00,3,5,8,11,14,19,24,27,28,30,31,29,31,34,32,33,17,10,11,9,6,4,9,8,8,5,6,3,4,3,2,5,2,3,5,6,6,8,8,7,10,6,10,15,17,18,20,19,27,20,19,11,16,14,21,19,10,17,13,8,8,11,10,2,1,0
2022-04-08 13:00:00,1,3,12,14,18,19,21,22,24,27,28,29,28,29,30,26,21,16,15,11,11,9,11,9,10,11,10,10,4,4,3,2,2,4,9,8,11,11,13,13,14,13,11,12,11,17,18,18,26,25,23,21,20,18,18,19,18,18,18,17,15,13,12,2,1,0
2022-04-08 14:00:00,4,4,12,15,14,18,29,28,28,33,34,33,35,38,36,25,21,19,18,13,12,11,8,16,14,13,11,9,8,6,3,4,7,9,8,7,10,11,13,11,12,14,13,13,14,17,20,22,21,23,22,20,20,18,16,15,12,10,9,8,6,3,5,2,1,0
2022-04-08 15:00:00,1,4,13,16,18,52,34,53,56,59,33,60,50,49,59,40,33,31,31,17,13,9,12,13,16,13,12,12,12,7,5,4,6,9,11,10,9,11,10,8,9,9,10,11,14,21,21,28,28,28,26,26,26,27,26,24,21,13,17,15,14,11,10,4,0,0
2022-04-08 16:00:00,0,6,17,24,26,28,36,29,39,46,50,52,41,56,53,46,33,23,24,19,20,14,20,25,25,26,20,17,12,8,5,5,9,11,9,8,10,13,15,14,12,10,11,17,19,21,25,23,26,24,25,27,28,27,29,25,21,18,13,12,11,9,6,7,2,0
2022-04-08 17:00:00,1,6,24,31,33,37,42,40,45,48,51,51,55,54,54,48,41,35,32,27,23,22,25,21,19,17,17,15,15,8,4,2,6,8,7,6,8,8,10,9,8,10,11,16,16,18,25,31,31,38,36,35,25,22,26,27,21,17,16,14,12,6,3,5,4,0
2022-04-08 18:00:00,1,5,14,15,17,24,31,32,34,47,44,51,56,62,61,60,50,44,50,35,42,38,40,37,33,34,31,30,25,21,5,6,7,14,14,14,15,16,18,18,19,21,16,19,19,26,31,32,36,46,53,51,49,48,47,28,23,22,18,13,8,9,8,5,3,0
2022-04-08 19:00:00,2,3,6,8,7,13,21,19,20,22,17,20,23,23,26,25,21,15,13,16,14,20,24,21,20,15,16,20,19,15,8,9,4,9,8,5,5,6,5,7,5,3,8,8,9,12,18,38,37,37,37,38,38,38,38,45,38,30,18,13,12,11,8,7,6,0
2022-04-08 20:00:00,1,3,9,10,11,13,15,10,15,14,13,15,19,19,20,19,19,16,15,12,11,10,10,15,13,13,13,10,7,4,3,2,3,10,8,4,6,7,7,5,4,4,7,8,12,10,12,16,21,24,24,22,23,21,17,15,15,11,9,7,8,6,5,3,2,0
2022-04-08 21:00:00,1,2,6,7,3,9,13,6,14,11,12,5,11,12,15,16,14,13,15,14,9,7,13,12,12,9,9,9,6,4,1,6,6,9,8,8,6,8,8,3,9,10,9,10,9,12,13,14,21,28,27,24,26,25,22,22,21,16,12,11,7,5,5,3,4,0
2022-04-08 22:00:00,1,5,7,3,10,11,14,15,14,12,0,7,0,14,15,16,16,14,14,11,12,3,15,15,12,14,16,12,9,6,2,4,5,5,3,3,3,3,4,3,3,3,3,7,8,8,13,19,16,23,24,26,24,21,21,20,17,14,12,8,9,6,5,3,1,0
2022-04-08 23:00:00,0,0,0,2,0,1,3,0,0,3,0,0,0,13,11,9,12,11,10,10,10,5,10,13,12,6,12,11,8,4,1,3,2,6,4,5,4,2,3,4,3,3,4,8,7,6,13,15,22,28,27,20,28,16,25,23,18,17,14,4,9,4,3,1,0,0
2022-04-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 04:00:00,0,2,3,1,4,2,3,3,4,3,4,5,6,0,6,1,5,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 05:00:00,0,3,5,4,3,2,3,3,6,7,6,7,9,7,7,5,6,4,2,2,2,1,2,3,0,1,0,2,2,0,1,0,2,3,2,3,1,2,1,0,2,0,1,2,4,3,6,1,7,7,5,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0
2022-04-09 06:00:00,6,2,0,3,4,3,5,7,8,10,4,13,10,11,12,6,7,6,5,2,3,1,6,2,5,0,3,1,3,1,2,1,0,2,1,4,2,2,5,3,7,8,5,4,7,7,11,6,13,11,9,8,6,7,1,0,7,5,3,0,2,1,1,0,0,0
2022-04-09 07:00:00,5,4,0,9,10,11,14,13,15,15,16,19,14,14,15,12,8,6,5,4,2,1,3,2,3,1,4,3,3,4,2,0,2,2,3,9,9,9,3,4,10,5,13,15,14,13,8,8,11,12,10,10,9,10,6,9,7,6,4,3,0,2,1,0,0,0
2022-04-09 08:00:00,2,2,3,8,7,7,17,16,20,18,21,22,24,24,24,17,13,8,7,4,3,3,8,7,3,2,4,3,4,5,4,1,2,4,6,8,11,10,11,7,15,14,10,11,11,13,15,17,18,19,19,16,14,13,9,7,12,5,9,8,7,5,1,2,0,0
2022-04-09 09:00:00,3,6,7,11,12,13,20,22,25,26,28,24,29,35,27,24,22,20,12,8,9,5,7,4,4,4,5,6,2,5,1,0,2,6,9,13,9,14,15,15,14,15,7,14,15,18,16,15,20,32,32,31,27,23,16,10,21,20,19,9,18,15,6,3,1,0
2022-04-09 10:00:00,1,8,3,7,11,15,22,23,25,27,30,33,34,43,41,26,19,15,15,11,8,6,9,10,8,6,10,10,10,10,7,2,1,4,6,13,12,19,18,16,16,14,14,15,19,20,17,18,19,26,25,26,22,21,10,18,20,19,17,16,14,12,8,2,1,0
2022-04-09 11:00:00,2,4,9,11,12,17,23,25,26,31,33,37,40,38,40,32,21,15,11,9,7,6,8,7,7,7,8,6,10,8,4,4,5,6,9,9,10,13,14,5,16,15,15,23,29,28,26,25,27,20,19,19,19,14,13,18,16,10,14,12,11,10,6,4,1,0
2022-04-09 12:00:00,2,5,2,7,8,18,27,29,37,38,34,38,30,34,33,25,21,15,14,12,12,10,11,10,8,8,7,7,6,4,4,4,3,5,6,8,11,12,14,13,15,14,17,18,23,24,26,27,30,27,25,25,24,21,15,15,17,13,10,9,8,5,3,2,2,0
