Unnamed: 0,1_진관공영차고지,2_동산동능모퉁이.한국지역난방공사,3_은평뉴타운10단지,4_구파발역.롯데몰,5_진관동주민센터.은평우체국,6_동부센트레빌324동앞,7_동부센트레빌320동앞,8_신도초교.은평메디텍고등학교,9_신도중학교,10_폭포동.은평노인종합복지관,11_은평경찰서,12_연신초등학교,13_불광지구대,14_새장골유래비,15_연서시장,16_연신내역,17_동명여고.천주교불광동성당,18_불광역3.6호선,19_불광역3호선.서울혁신파크,20_한전성서지사.북한산푸르지오,21_녹번역,22_산골고개,23_홍제역(중).서대문세무서,24_홍제삼거리.인왕산한신휴플러스,25_무악재역,26_안산초등학교,27_독립문역.한성과학고,28_영천시장,29_금화초등학교.서울시교육청,30_서대문역사거리.농협중앙회,31_서울역사박물관.경희궁앞,32_광화문,33_종로1가,34_종로2가,35_종로3가.탑골공원,36_종로4가.종묘,37_종로5가.광장시장,38_종로6가.동대문종합시장,39_동대문역.흥인지문,40_동묘앞,41_신설동역,42_용두동사거리,43_제기동역.서울약령시,44_청량리수산시장,45_청량리역환승센터,46_청량리미주상가앞,47_서울성심병원,48_떡전교앞,49_서울시립대학교앞,50_전농로터리시장.동부교육지원청,51_전농우체국앞,52_청솔우성아파트.답십리시장,53_답십리2동두산아파트,54_답십리2동한양아파트앞,55_동답한신.대림아파트동대문체육관,56_촬영소사거리.동답초등학교,57_동답초교.대림아파트,58_동답한신동아아파트,59_동아.위더스빌아파트,60_자동차부품상가,61_답십리초등학교.현대시장,62_답십리2동시온교회앞,63_청솔우성아파트.답십리시장,64_전농우체국앞,65_서울시동부교육지원청.해성국제컨벤션고교,66_서울시립대입구,67_떡전교앞,68_서울성심병원,69_청량리역환승센타,70_청량리.청과물도매시장,71_제기동역.서울약령시,72_용두동사거리.한국의류시험연구원,73_신설동역,74_동묘앞,75_동대문(흥인지문),76_종로6가.동대문종합시장,77_종로5가.광장시장,78_종로4가.종묘,79_종로3가.탑골공원,80_종로2가,81_종로1가,82_광화문,83_서울역사박물관.경교장.강북삼성병원,84_서대문역사거리.적십자병원,85_영천시장,86_독립문역.한성과학고,87_무악재역,88_인왕산.홍제원아파트,89_홍제역(중).서대문세무서,90_산골고개,91_녹번역,92_한전성서지사.북한산푸르지오,93_불광역3호선.서울혁신파크,94_불광역3.6호선,95_동명여고.천주교불광동성당,96_연신내역,97_연서시장,98_종로약국,99_불광지구대,100_북한산대창센시티아파트,101_은평경찰서,102_폭포동,103_은평노인종합복지관.신도중학교,104_신도초교.은평메디텍고등학교,105_두산위브205동앞,106_두산위브253동앞,107_진관동주민센터.은평우체국,108_구파발(가상),109_구파발역2번출구,110_은평뉴타운10단지,111_진관공영차고지
2022-03-07 09:00:00,0,1,1,7,10,12,13,16,10,16,14,21,27,23,18,18,21,24,24,29,23,28,33,35,37,41,41,42,38,37,31,30,26,24,21,20,13,13,11,12,12,7,7,13,16,17,16,14,12,8,10,7,6,7,6,4,6,7,9,8,12,16,20,21,23,23,32,28,26,25,22,23,21,24,23,20,21,20,19,19,16,14,13,15,17,15,15,15,16,18,20,19,20,20,19,13,14,6,10,10,9,8,7,10,12,9,10,8,3,1,0
2022-03-07 10:00:00,0,2,3,9,10,8,11,12,13,15,15,18,21,25,21,23,23,23,23,23,25,24,26,30,29,29,32,32,31,30,31,29,28,23,27,26,22,18,13,12,11,6,9,12,17,19,20,18,13,10,11,8,5,6,6,6,7,7,9,8,8,12,16,17,19,18,20,22,20,19,21,20,21,20,20,19,20,20,20,19,16,16,15,13,12,9,11,11,15,13,14,14,11,8,6,4,10,10,9,8,7,8,8,8,7,7,5,5,1,0,0
2022-03-07 11:00:00,1,2,0,5,8,9,6,9,10,11,12,14,17,16,17,16,15,16,18,20,17,19,24,26,25,20,27,27,30,26,31,30,24,24,27,23,22,17,15,14,13,15,10,13,14,14,13,13,12,9,9,9,8,7,6,7,6,4,8,8,10,12,15,21,21,23,22,21,20,24,23,21,22,21,21,22,19,17,18,19,18,20,22,25,23,26,24,22,19,15,14,12,11,12,12,9,17,17,14,18,12,10,9,10,10,11,10,8,2,0,0
2022-03-07 12:00:00,1,1,3,8,10,11,13,14,9,17,16,24,25,26,23,21,20,19,20,18,19,22,26,28,28,21,19,29,28,29,30,29,30,29,27,26,25,23,24,25,26,22,18,19,21,19,18,14,16,20,18,6,18,16,14,12,6,7,6,5,8,8,11,13,24,22,19,21,15,15,19,18,20,18,20,22,21,19,22,26,23,24,28,26,23,22,19,21,17,17,16,17,16,16,17,14,17,11,15,11,18,18,16,20,19,14,18,16,8,0,0
2022-03-07 13:00:00,1,1,1,8,11,9,15,40,42,38,30,44,48,45,32,30,29,31,30,24,22,21,24,26,26,27,29,30,28,26,25,20,22,24,25,19,19,18,15,15,16,14,14,12,22,20,20,16,13,14,13,11,11,10,8,8,5,5,6,7,14,13,11,17,21,20,20,19,14,21,14,16,15,20,22,24,30,31,33,28,30,32,36,35,31,31,29,25,21,20,20,18,17,19,17,13,13,11,11,9,11,11,9,19,21,20,19,17,6,1,0
2022-03-07 14:00:00,0,3,2,8,12,11,10,11,10,16,15,19,16,14,11,14,15,17,21,23,22,20,21,15,16,18,20,22,24,20,21,27,31,25,26,21,16,19,17,17,17,16,14,15,26,24,26,23,17,14,13,9,10,8,9,9,6,5,8,7,8,8,13,12,13,19,15,16,13,17,17,17,15,17,20,20,21,23,22,23,26,33,34,33,35,28,27,27,22,18,20,20,21,25,18,12,14,12,11,11,12,11,11,17,13,12,9,8,2,1,0
2022-03-07 15:00:00,2,3,1,15,17,15,16,16,13,15,17,18,18,17,17,20,19,16,16,17,19,19,21,23,24,16,26,22,22,20,21,25,26,24,24,23,20,22,21,21,22,21,20,21,25,0,23,30,29,28,25,22,19,14,11,10,8,8,7,9,13,9,13,13,16,17,11,16,15,20,20,19,17,24,28,31,38,30,41,39,40,46,48,52,38,37,36,30,25,28,27,23,24,22,19,14,20,22,20,19,17,14,13,11,12,9,9,8,1,0,0
2022-03-07 16:00:00,2,4,1,14,22,24,22,25,23,20,18,20,21,20,13,14,15,14,13,17,17,18,26,25,26,25,23,22,23,21,19,20,23,25,25,23,23,24,25,29,27,28,27,27,35,29,33,34,29,23,20,19,18,17,16,7,7,6,8,6,9,10,12,16,14,18,18,18,12,15,18,19,19,21,19,24,26,25,29,37,39,43,46,51,45,44,40,36,28,28,26,25,22,23,20,25,30,28,26,21,22,21,22,20,20,19,13,12,2,0,0
2022-03-07 17:00:00,1,4,4,13,16,15,15,13,13,20,18,23,24,19,19,14,16,17,17,15,9,12,14,17,17,17,17,17,16,15,20,21,21,25,24,24,24,30,31,31,31,32,24,25,34,36,32,30,28,21,18,17,17,16,14,12,13,8,9,5,10,11,16,17,18,18,16,14,14,13,15,19,18,17,21,28,32,31,37,35,41,44,49,51,50,47,43,34,31,30,28,26,27,26,22,18,23,24,18,15,12,10,10,14,14,12,6,5,1,0,0
2022-03-07 18:00:00,1,6,8,28,20,17,17,15,17,16,15,13,13,15,18,17,17,14,17,13,14,15,23,21,19,9,22,23,18,22,24,25,28,30,27,31,34,38,33,34,34,33,29,28,32,31,31,27,23,19,16,15,13,12,10,9,9,14,11,13,20,22,29,29,28,27,27,27,18,21,21,19,20,21,27,31,40,39,36,44,55,57,58,55,58,56,51,45,39,43,42,40,37,33,29,24,37,35,28,24,22,16,14,10,9,8,6,5,1,0,0
2022-03-07 19:00:00,0,1,2,17,30,29,19,12,13,12,10,11,11,13,10,11,9,15,15,13,12,11,12,14,13,11,8,9,9,15,16,14,17,17,21,18,22,24,25,22,24,28,28,26,34,33,37,31,26,22,16,13,12,6,9,6,4,7,7,4,8,9,13,15,18,17,15,13,9,12,11,10,12,17,18,19,27,28,30,35,38,42,41,32,32,30,37,37,33,32,29,26,27,25,20,21,43,37,28,19,17,15,14,13,11,10,6,4,1,0,0
2022-03-07 20:00:00,0,1,4,15,15,11,11,10,7,6,5,5,6,6,7,8,9,9,8,8,9,6,8,8,9,0,10,9,10,10,11,9,9,10,10,11,13,15,12,13,15,14,15,16,21,18,20,16,14,14,12,12,13,11,7,5,6,3,1,2,5,4,7,8,9,8,8,9,10,11,12,9,13,12,11,14,20,19,24,24,26,25,42,39,36,35,31,24,24,21,20,18,16,18,17,18,23,22,20,15,13,11,10,7,6,4,4,3,1,0,0
2022-03-07 21:00:00,0,1,1,9,13,10,11,10,8,6,5,4,6,5,5,6,8,9,8,7,9,5,7,8,0,6,9,9,7,6,6,7,11,7,12,12,14,13,11,12,11,11,11,11,18,18,16,15,12,8,8,7,7,0,6,4,2,3,2,2,2,6,7,8,9,9,4,6,5,5,6,7,6,9,11,11,12,11,15,20,22,26,26,25,28,29,26,23,22,22,19,18,15,16,13,17,22,20,15,13,9,10,8,7,7,6,4,3,1,0,0
2022-03-07 22:00:00,0,0,3,11,7,10,8,6,5,4,3,4,5,5,4,6,7,6,6,8,7,8,7,7,7,0,6,8,1,6,8,7,7,9,10,5,11,10,15,14,14,14,12,15,26,26,24,22,21,18,15,10,6,5,3,4,3,3,3,3,4,4,5,6,7,7,8,7,7,4,7,6,3,7,7,9,14,11,21,26,29,31,33,36,37,35,32,23,28,24,20,19,17,13,12,15,19,16,13,10,9,9,6,5,4,4,3,2,1,0,0
2022-03-07 23:00:00,0,0,0,3,4,2,5,6,5,3,2,2,3,4,2,5,0,2,4,6,6,5,5,6,1,3,3,4,7,7,8,7,10,12,15,10,14,11,11,12,6,8,11,11,12,10,8,9,9,8,6,5,3,5,4,5,3,2,1,0,2,0,4,1,3,4,5,5,8,7,9,9,7,8,10,11,14,13,19,21,23,26,30,27,26,24,21,22,18,16,13,11,10,9,8,14,22,21,17,10,9,6,5,2,2,1,0,0,0,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,0,0,2,2,4,3,5,5,6,13,25,27,8,27,28,17,29,31,13,33,32,36,29,37,0,36,33,31,26,28,23,22,20,20,19,17,16,18,0,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,0,2,0,0,1,3,4,5,6,7,11,11,9,9,8,13,14,16,12,15,14,17,20,22,12,19,19,19,17,18,18,16,12,13,11,12,13,16,17,16,14,10,8,8,6,7,7,7,8,9,8,0,0,6,4,3,3,3,4,1,4,7,9,10,9,6,4,9,7,10,7,4,6,8,8,0,0,0,0,7,8,11,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,0,2,3,3,4,4,5,10,7,12,13,27,29,21,14,16,15,19,25,18,17,27,26,27,23,18,29,29,30,20,17,17,16,14,10,11,9,9,9,8,7,6,5,3,4,3,3,4,3,3,2,0,0,0,2,2,2,4,3,2,5,5,7,10,12,13,13,14,14,11,13,12,11,9,12,11,10,8,7,6,11,5,9,11,12,11,11,9,9,8,9,9,6,8,6,3,6,7,6,6,7,9,7,8,12,12,10,8,1,0,0
2022-03-08 07:00:00,1,1,5,23,30,26,25,23,26,29,29,42,50,44,25,25,31,33,35,40,39,39,41,44,46,51,50,40,37,26,23,19,18,17,14,12,12,12,9,8,6,7,6,9,11,10,11,15,10,7,2,6,6,3,5,3,10,15,17,17,18,24,35,40,30,30,29,24,22,24,22,23,20,21,24,20,19,17,16,14,10,13,9,9,12,8,10,11,10,11,12,18,18,23,31,30,34,32,26,24,25,29,28,17,21,24,22,17,2,0,0
2022-03-08 08:00:00,0,4,22,35,39,41,30,18,18,20,21,38,53,40,35,38,37,39,42,49,45,44,57,58,56,57,55,52,49,37,35,26,22,18,19,19,15,12,12,12,14,15,13,12,22,23,27,33,29,27,27,29,26,25,21,16,12,20,25,25,27,34,42,47,52,51,53,51,35,27,35,33,31,33,33,27,23,18,24,26,26,22,16,16,16,17,17,15,12,15,25,36,36,40,44,45,48,41,27,24,25,25,22,15,20,22,14,19,2,0,0
2022-03-08 09:00:00,0,1,2,4,5,6,7,11,13,18,17,22,29,29,19,22,21,22,23,27,27,35,35,42,43,45,51,54,52,49,40,33,28,23,21,17,18,15,13,14,11,9,8,8,16,11,15,15,13,11,7,6,8,7,6,6,6,9,11,7,11,14,18,21,25,26,28,24,21,25,27,28,24,24,34,29,25,21,16,14,12,12,11,14,16,15,13,14,15,16,14,13,9,9,8,7,12,12,10,13,11,9,9,11,13,12,11,10,2,0,0
2022-03-08 10:00:00,0,2,4,6,9,10,9,10,12,20,19,29,30,27,21,23,19,21,20,25,20,21,29,30,24,23,31,31,29,29,28,29,32,29,28,24,14,16,13,12,14,13,13,13,15,4,15,13,13,13,10,8,11,9,5,4,10,10,10,9,10,11,12,15,17,23,27,28,22,25,24,22,23,25,22,24,23,25,21,20,19,20,19,26,25,23,16,22,11,7,6,9,10,8,8,4,7,7,5,6,7,10,9,11,12,11,8,6,1,0,0
2022-03-08 11:00:00,1,0,2,8,11,11,10,10,11,12,16,17,15,14,14,18,18,21,24,25,24,22,32,26,25,25,32,34,29,33,34,35,33,29,23,18,14,15,16,12,16,17,15,18,18,18,14,14,14,14,11,8,9,0,7,6,4,6,8,3,10,12,14,19,18,21,23,23,19,17,18,19,16,22,23,22,21,20,19,22,25,23,26,32,34,30,29,26,21,20,18,16,16,17,15,15,14,17,17,14,12,14,10,8,9,8,2,7,1,0,0
2022-03-08 12:00:00,0,2,2,6,9,11,12,12,14,13,14,39,35,15,34,32,16,19,21,23,23,27,22,23,23,24,27,25,23,25,26,24,22,21,22,20,22,20,18,19,16,12,12,12,16,15,15,17,13,24,24,22,20,18,17,13,11,7,8,6,9,10,15,16,22,21,23,23,28,38,34,34,32,31,26,30,34,33,31,29,28,27,32,34,32,29,24,20,22,16,17,16,13,16,16,12,13,12,9,8,9,10,9,7,8,7,4,4,2,1,0
2022-03-08 13:00:00,0,0,2,6,9,10,13,27,29,30,30,29,38,35,30,30,27,29,32,26,19,24,27,28,29,28,25,28,27,26,26,27,26,25,23,23,22,23,19,21,23,20,15,14,14,15,15,15,13,18,22,17,15,14,11,8,8,7,8,9,9,9,13,18,25,21,19,18,16,22,19,18,23,23,24,24,30,30,28,28,30,31,30,31,28,27,25,23,21,23,22,22,21,25,21,14,13,13,12,12,10,12,11,25,28,25,23,22,12,1,0
2022-03-08 14:00:00,1,2,2,7,12,8,19,38,18,38,30,30,33,32,21,17,20,22,22,23,20,21,23,28,21,20,26,25,23,24,24,23,22,24,25,21,21,23,21,25,25,24,23,18,26,18,26,20,17,16,16,15,14,14,12,11,9,9,9,8,13,16,17,22,21,23,23,22,18,22,22,24,22,24,22,24,30,29,29,30,34,29,29,35,33,30,30,27,30,29,26,22,22,22,19,16,20,21,15,12,11,11,8,12,12,11,10,12,2,0,0
2022-03-08 15:00:00,1,1,2,9,11,13,13,14,13,12,12,11,14,13,14,16,20,23,24,25,19,15,18,22,21,20,25,31,32,25,29,28,31,29,33,33,28,31,30,29,30,31,24,22,25,23,19,21,22,18,16,12,11,8,8,6,6,5,8,6,9,9,12,12,15,21,22,19,14,17,20,19,20,21,25,27,28,28,30,33,31,40,41,41,36,34,30,27,27,27,29,27,23,24,22,21,20,17,14,13,13,11,12,12,11,10,8,6,2,1,0
2022-03-08 16:00:00,1,2,7,18,21,21,20,22,21,19,16,23,24,20,16,14,15,16,19,23,24,26,33,33,36,34,36,37,37,36,32,28,27,27,25,24,23,26,23,27,26,22,26,26,27,22,26,27,24,22,21,13,11,9,8,10,13,10,7,5,6,8,8,11,14,22,21,23,23,27,25,24,21,26,27,35,39,40,41,44,44,48,50,52,45,44,41,39,26,27,26,26,27,25,22,20,28,27,24,19,20,19,19,18,14,13,13,8,3,2,0
2022-03-08 17:00:00,1,3,4,14,20,17,18,19,20,20,21,24,23,23,16,17,18,17,18,21,19,20,20,22,23,24,25,25,24,26,26,24,30,28,30,24,25,35,32,31,29,28,27,26,36,35,38,38,38,28,25,25,22,20,18,15,10,9,9,8,12,17,18,19,19,21,20,21,14,19,15,14,14,17,20,34,33,30,32,33,40,42,41,44,49,47,43,37,33,32,33,33,36,31,26,19,28,24,18,16,15,15,13,9,16,14,7,5,1,0,0
2022-03-08 18:00:00,1,9,6,22,22,21,19,12,13,12,13,14,17,18,16,14,15,19,21,20,17,16,21,22,23,14,24,28,28,34,35,31,31,29,30,36,35,40,37,37,37,36,37,34,45,44,45,41,38,31,27,25,22,17,14,17,11,11,11,13,17,18,26,27,28,34,31,29,18,17,22,24,23,26,27,30,41,40,44,48,51,58,60,59,64,61,56,52,43,42,42,36,36,40,34,36,51,49,44,32,30,28,22,13,10,12,10,9,2,0,0
2022-03-08 19:00:00,0,1,3,34,35,27,16,13,13,11,10,10,12,13,13,12,11,14,16,8,14,9,10,12,10,10,13,14,15,17,24,17,20,19,21,20,22,23,24,22,24,24,25,28,51,52,51,42,33,26,17,13,12,10,8,7,5,12,11,12,13,12,17,13,14,13,13,13,17,18,19,19,19,23,21,22,27,26,29,30,34,47,47,46,44,45,40,34,31,29,29,41,35,30,25,29,43,44,35,25,23,22,20,10,7,5,5,3,2,0,0
2022-03-08 20:00:00,1,2,3,14,17,18,12,9,8,7,6,6,7,7,9,8,8,10,9,9,6,13,15,17,18,0,4,20,20,19,13,13,24,25,25,23,22,25,19,17,18,19,17,17,27,26,20,27,20,13,12,11,9,8,7,5,4,5,4,3,6,4,8,9,9,9,8,9,15,12,12,11,10,12,12,14,19,22,23,27,28,40,45,45,43,39,34,30,24,20,19,18,20,20,19,15,26,24,18,12,12,11,8,4,2,4,0,1,1,0,0
2022-03-08 21:00:00,0,1,2,9,12,13,11,9,8,6,6,5,8,6,5,4,4,7,6,6,5,7,9,10,6,7,11,11,5,12,15,19,27,25,21,21,25,23,20,19,16,14,18,19,22,19,21,20,16,13,12,11,9,6,9,8,5,4,3,0,6,7,8,7,8,10,12,3,8,9,10,9,11,13,14,17,19,20,22,36,45,58,60,53,48,44,40,36,22,21,22,19,18,16,14,14,23,21,16,14,12,9,7,6,3,3,2,0,1,0,0
2022-03-08 22:00:00,0,0,1,7,9,7,6,5,5,4,6,5,8,7,8,7,6,8,8,6,6,8,10,9,5,7,6,6,7,5,7,8,10,12,19,20,22,22,20,18,22,21,20,19,21,19,20,19,21,18,14,9,9,6,8,6,3,5,5,1,7,9,8,7,4,6,5,4,8,7,8,6,5,12,12,13,17,18,29,33,39,43,36,40,37,32,29,26,28,26,21,20,18,15,15,14,20,18,15,14,12,9,3,6,3,2,4,2,1,0,0
2022-03-08 23:00:00,0,0,0,5,7,5,5,4,5,0,1,0,0,3,0,4,6,4,7,6,5,6,5,4,8,6,7,6,6,5,7,10,11,12,14,14,15,16,13,8,9,13,9,8,7,6,10,9,8,7,6,6,6,5,4,4,5,4,3,4,5,5,6,8,7,5,3,9,8,0,8,8,9,9,9,12,13,13,19,25,29,40,42,47,41,38,31,28,22,21,19,17,14,14,11,12,18,17,12,8,7,7,5,4,3,0,0,0,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,0,2,1,2,2,0,1,3,2,4,5,0,6,7,9,12,8,13,14,8,17,6,19,20,7,20,21,5,4,0,22,22,21,20,19,17,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,1,0,3,2,0,2,1,2,0,1,1,6,7,7,7,7,9,6,10,10,11,12,13,11,12,6,10,12,11,11,13,11,12,11,6,10,9,8,16,14,21,18,15,13,10,0,10,9,10,11,6,4,10,0,7,5,4,2,1,0,1,2,3,3,2,4,5,0,7,6,4,5,0,8,10,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,2,0,2,3,4,0,3,4,3,3,4,8,12,11,11,6,12,14,15,0,9,8,20,21,11,6,22,23,23,14,21,22,19,11,10,9,9,6,7,3,7,5,6,5,4,3,2,5,0,3,4,2,1,0,4,2,2,3,4,4,6,7,8,9,10,8,8,6,10,10,10,2,6,8,8,7,7,5,5,9,3,5,11,12,10,8,9,8,8,7,1,4,7,5,5,2,4,2,5,3,0,0,2,1,2,0,0,0,1,0,0
2022-03-09 07:00:00,0,1,1,2,2,2,4,4,4,5,4,11,14,13,12,8,9,11,12,13,14,12,22,16,12,11,23,22,21,18,17,18,14,17,13,11,10,7,5,6,5,7,6,7,13,11,11,13,12,11,8,7,8,7,5,3,1,2,3,4,9,11,11,16,14,16,19,15,16,15,14,10,13,13,14,15,12,11,9,8,7,7,1,6,6,7,6,8,11,10,9,8,7,7,5,5,4,3,2,1,2,2,3,5,5,0,4,3,1,0,0
2022-03-09 08:00:00,0,0,1,4,6,5,7,5,5,5,7,11,15,14,10,11,12,14,14,17,20,21,21,20,21,0,20,23,20,22,20,20,18,16,14,13,13,11,10,5,9,8,5,7,10,8,11,11,12,10,9,7,8,4,3,6,4,6,7,1,8,10,16,20,22,22,23,21,18,17,18,20,21,21,21,16,11,5,12,10,11,8,9,7,6,7,0,5,6,7,8,7,4,7,6,7,7,6,5,4,5,8,1,8,9,8,3,7,1,0,0
2022-03-09 09:00:00,0,1,1,9,11,12,13,14,15,7,10,19,26,22,15,11,16,15,16,18,19,16,23,29,31,33,29,29,26,27,24,23,22,20,18,9,13,8,9,10,10,11,6,7,9,8,7,8,7,5,5,4,4,3,3,2,4,7,6,1,7,9,16,14,17,18,19,21,27,26,25,25,22,21,22,19,17,16,15,13,13,12,12,14,11,12,13,13,12,12,13,12,17,19,17,12,11,10,6,6,3,7,5,10,9,7,8,6,2,0,0
2022-03-09 10:00:00,0,0,0,2,5,9,11,8,14,11,15,16,19,19,20,18,19,19,22,23,22,27,31,27,29,28,29,33,32,32,31,23,24,23,20,18,13,12,12,14,13,11,9,11,11,10,10,11,9,8,9,7,6,2,4,4,3,8,10,7,11,14,16,20,22,20,22,19,17,19,18,19,19,18,19,19,18,15,15,14,14,13,13,13,17,16,18,11,11,11,10,8,9,12,12,8,8,9,7,6,5,9,7,11,14,11,13,11,2,0,0
2022-03-09 11:00:00,0,1,2,7,10,6,8,11,14,13,13,19,23,21,15,14,18,20,21,22,23,24,33,34,38,38,37,41,49,41,44,39,41,40,35,36,26,22,18,17,18,18,13,15,18,11,11,17,15,13,11,8,10,9,8,7,4,7,10,8,12,14,19,23,28,26,25,24,18,24,23,24,21,24,23,22,21,21,22,23,25,22,24,23,22,20,20,20,17,17,18,16,17,17,14,8,15,12,12,12,10,9,7,12,12,10,9,6,1,0,0
2022-03-09 12:00:00,0,1,1,11,16,9,13,18,15,20,18,22,20,22,20,27,26,29,32,33,32,27,29,31,32,32,34,35,35,35,31,27,28,33,34,30,27,24,23,22,22,20,18,20,25,12,26,24,19,16,17,14,14,12,11,9,7,8,11,10,14,17,21,23,26,26,29,25,25,25,26,21,23,26,29,29,29,28,31,30,25,24,24,24,22,21,21,19,20,18,19,20,15,16,12,8,11,10,10,12,9,11,8,13,13,11,10,7,2,1,0
2022-03-09 13:00:00,1,2,3,11,13,16,15,18,18,18,17,18,20,20,15,16,20,27,18,19,18,19,30,29,30,32,34,39,39,38,34,35,30,27,26,26,28,29,26,27,19,25,19,20,21,20,20,22,21,16,15,11,12,11,9,11,12,10,13,14,15,14,18,20,21,23,29,26,23,26,28,25,28,27,29,29,35,34,35,36,33,37,39,41,39,39,37,36,28,32,30,28,24,25,21,11,13,14,12,12,8,9,11,13,17,15,14,11,1,0,0
