Unnamed: 0,1_우신운수종점(기점가상),2_남태령역,3_사당역,4_이수역,5_이수역,6_방배초등학교,7_방배고개,8_내방역,9_방배1동주민센터.방배아크로타워,10_방배역,11_신동아아파트앞,12_서울고등학교,13_서초중학교,14_남부터미널,15_국제전자센터,16_서일초등학교,17_서초그랑자이아파트,18_뱅뱅사거리,19_서초문화예술정보학교,20_양재역.양재1동민원분소,21_매봉역,22_도곡개포한신아파트,23_군인공제회관,24_도곡역3번출구,25_대치동우성아파트,26_대치역8번출구,27_대치동미도아파트,28_쌍용아파트,29_새마을운동중앙회,30_총회회관.휘문고입구,31_삼성역,32_강남경찰서.강남운전면허시험장,33_잠실종합운동장,34_종합운동장사거리,35_잠실새내역4번출구,36_잠실트리지움아파트앞,37_잠실역.롯데월드,38_잠실역1번.11번출구,39_잠실역9번출구,40_잠실역8번출구,41_잠실역.롯데월드,42_잠실5단지,43_잠실새내역.잠실2동주민센터,44_잠실엘스아파트앞,45_종합운동장사거리,46_잠실종합운동장,47_강남경찰서면허시험장,48_삼성역,49_휘문고.대치2동주민센터,50_대치동은마아파트,51_은마아파트,52_대치역1번출구,53_래미안대치팰리스,54_도곡역2번출구.동부센트레빌,55_숙명여고,56_매봉삼성아파트SK리더스뷰,57_매봉역양재최의원,58_양재역말죽거리.강남베드로병원,59_뱅뱅사거리.구영동중학교,60_뱅뱅사거리,61_서초그랑자이아파트,62_서일초등학교,63_국제전자센터,64_남부터미널.한일시멘트,65_서초중학교,66_서울고등학교,67_방배동신동아아파트,68_방배역,69_방배역.방배서리풀이편한세상,70_방일초교,71_내방역,72_방배고개,73_이수역,74_사당동우체국앞,75_방배노인종합복지관,76_사당역,77_사당자동차학원,78_남태령역,79_우신운수종점(종점가상)
2022-03-26 19:00:00,0,2,4,7,11,10,9,7,8,11,0,10,8,8,13,13,10,9,7,6,7,8,8,9,11,9,7,8,10,11,10,10,0,10,7,5,3,10,4,10,9,9,10,8,9,7,8,10,10,9,11,8,10,11,9,8,8,7,8,9,8,8,10,13,15,16,17,14,17,15,13,7,8,5,3,0,0,0,0
2022-03-26 20:00:00,0,0,2,3,2,4,0,4,6,6,0,4,7,5,5,4,7,5,4,5,6,4,5,0,3,8,7,7,8,9,7,6,6,5,4,2,2,4,4,14,15,16,14,18,17,20,0,17,6,13,12,12,6,12,13,11,12,10,8,7,7,10,8,12,14,14,13,15,12,14,10,12,7,8,1,2,1,0,0
2022-03-26 21:00:00,0,0,2,2,4,0,2,4,5,4,4,5,4,5,6,3,3,3,3,5,8,7,8,0,11,12,12,0,0,14,14,13,8,7,7,7,6,4,7,11,13,11,11,11,12,12,6,13,4,14,7,12,10,7,11,11,10,8,10,11,10,9,7,10,14,13,9,12,11,13,11,10,10,10,8,3,0,0,0
2022-03-26 22:00:00,0,2,2,7,8,4,6,7,6,9,8,7,6,6,8,6,5,4,4,7,9,7,9,5,8,20,18,17,18,17,18,16,15,13,6,5,4,5,6,12,14,4,0,16,15,19,3,22,18,21,23,28,28,25,25,22,21,20,16,17,16,7,14,14,13,13,11,13,12,11,13,10,8,7,4,2,1,0,0
2022-03-26 23:00:00,0,0,0,0,2,0,0,7,7,8,7,6,7,8,9,4,8,7,5,6,6,0,9,8,4,5,5,1,5,0,4,5,5,4,1,5,2,1,4,3,5,3,4,9,7,5,8,7,3,6,7,7,4,7,8,7,9,9,13,15,17,15,13,13,12,10,11,12,14,13,10,6,4,4,3,1,0,0,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,0,0,2,4,0,0,3,3,1,0,2,0,0,1,0,0,0,0,2,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,0,0,3,4,5,0,3,2,3,5,4,0,3,1,2,0,2,4,6,4,6,5,1,1,1,0,3,0,0,0,0,0,0,0,3,2,1,0,0,1,0,0,0,1,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 06:00:00,0,0,1,2,3,0,6,7,2,8,0,7,1,6,5,4,6,2,2,4,0,1,4,5,3,8,9,4,2,0,5,0,4,3,1,2,1,0,0,1,1,0,1,0,4,2,0,0,0,0,1,0,0,1,0,0,0,1,2,3,2,1,0,0,4,3,0,0,1,2,1,3,1,1,0,0,0,0,0
2022-03-27 07:00:00,0,1,3,3,2,4,3,4,4,2,3,0,4,3,4,2,1,2,3,4,5,5,6,5,2,5,0,6,5,4,3,4,2,3,2,1,0,0,1,1,0,3,0,2,2,3,4,2,2,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,2,1,3,3,3,0,1,3,0,1,0,2,0,1,0
2022-03-27 08:00:00,1,3,2,3,4,5,5,6,5,8,10,10,9,6,7,0,6,4,4,4,6,5,6,8,6,5,5,6,5,0,3,2,2,2,1,3,2,0,1,1,0,0,2,4,5,5,0,8,8,6,2,4,0,1,1,2,2,3,4,0,3,1,3,4,5,6,0,7,4,5,4,4,2,1,1,0,0,0,0
2022-03-27 09:00:00,0,2,3,5,9,3,10,10,9,10,10,11,14,13,14,5,15,15,11,15,14,12,12,2,10,11,4,9,8,7,5,4,0,3,4,3,2,2,3,2,3,2,4,4,8,3,1,9,6,6,4,5,4,0,5,0,1,2,4,3,4,2,3,12,10,8,0,6,7,5,7,5,2,4,3,0,0,0,0
2022-03-27 10:00:00,0,3,15,3,6,6,5,11,10,10,10,7,13,13,12,11,10,6,6,10,9,10,10,8,12,16,15,13,15,7,11,4,11,10,10,8,4,2,0,8,11,2,8,8,5,7,8,9,8,8,7,6,4,6,4,5,6,6,4,6,8,8,6,6,7,10,11,6,5,6,7,8,6,6,6,3,2,0,0
2022-03-27 11:00:00,3,1,4,4,6,7,8,10,8,10,10,12,13,9,6,6,6,5,5,7,6,5,6,7,10,7,10,10,5,9,7,6,5,8,6,2,1,2,2,3,2,3,6,6,5,5,3,7,1,8,9,7,5,5,7,8,6,7,6,11,14,13,12,16,16,17,15,12,8,9,7,5,4,2,1,0,0,0,0
2022-03-27 12:00:00,3,1,5,9,15,9,14,21,9,24,22,19,20,15,12,12,14,4,3,21,21,22,12,19,16,17,21,22,20,17,13,12,11,9,7,7,5,4,3,5,9,10,6,7,7,7,0,9,6,11,9,11,12,10,8,6,7,8,12,9,12,8,7,13,11,13,14,15,10,9,7,4,3,5,6,0,0,0,0
2022-03-27 13:00:00,2,2,6,7,9,7,10,18,18,17,17,15,13,12,8,14,17,18,15,20,10,20,22,14,20,20,25,26,28,22,17,12,15,11,13,11,4,3,4,7,12,11,11,13,12,13,7,8,9,10,11,8,8,13,15,17,11,7,6,8,10,10,9,8,6,9,4,8,9,8,11,10,7,8,6,6,4,0,0
2022-03-27 14:00:00,1,0,2,9,14,15,16,15,17,17,13,11,10,7,8,12,13,13,12,11,13,12,16,15,16,21,14,25,23,21,20,19,16,20,18,14,9,3,9,10,11,0,8,8,7,8,9,12,11,5,5,7,8,7,8,8,9,8,8,12,13,14,8,17,18,18,14,10,17,11,10,9,6,5,4,1,0,0,0
2022-03-27 15:00:00,3,1,0,4,6,7,7,9,10,10,12,12,6,7,8,7,8,5,5,6,7,8,11,9,13,14,22,24,25,23,20,17,18,12,14,9,5,4,5,5,6,10,9,12,13,12,0,11,12,14,13,15,6,10,11,7,7,7,6,10,12,15,12,15,18,22,23,21,19,18,16,17,11,9,4,1,0,0,0
2022-03-27 16:00:00,1,1,3,7,13,5,12,14,8,17,5,16,17,10,9,2,7,7,6,10,10,0,11,13,16,18,22,25,28,27,29,0,28,30,31,24,7,9,9,15,16,8,18,15,13,18,12,22,18,19,16,13,13,13,14,11,10,7,11,12,16,17,7,16,17,13,13,17,16,13,11,12,6,8,4,2,0,0,0
2022-03-27 17:00:00,1,1,4,10,12,13,12,11,9,10,10,11,9,7,8,7,6,5,6,6,8,8,9,10,11,18,17,16,19,18,15,14,12,9,8,5,6,8,9,15,15,17,14,14,13,15,11,16,16,17,9,18,20,17,12,11,11,8,9,7,9,10,6,12,18,22,23,18,19,17,13,13,10,3,0,4,1,0,0
2022-03-27 18:00:00,0,0,1,2,3,4,5,8,8,8,9,10,11,6,10,9,6,5,3,5,6,5,6,4,7,13,12,14,11,14,13,5,12,10,5,3,2,6,9,14,19,18,17,14,13,13,14,15,10,14,13,16,0,12,14,13,11,11,14,15,17,14,10,14,15,17,16,14,13,12,9,5,7,8,6,2,1,0,0
2022-03-27 19:00:00,0,1,3,4,7,5,4,13,12,11,8,8,7,10,11,10,7,5,4,3,4,7,5,6,8,10,12,14,6,16,12,0,8,7,4,1,2,5,10,11,14,5,12,14,8,6,16,21,7,19,18,19,18,16,14,11,7,5,6,4,3,5,6,8,9,10,0,12,13,12,12,11,9,7,3,1,0,0,0
2022-03-27 20:00:00,0,0,1,6,9,3,6,9,10,10,8,7,3,6,8,6,4,4,2,2,8,11,14,15,13,14,15,9,14,12,12,11,7,9,3,2,3,4,6,7,8,6,7,8,9,10,5,12,12,12,10,11,5,0,10,4,8,7,6,9,12,12,11,11,9,8,7,10,11,9,13,11,8,5,4,0,0,0,0
2022-03-27 21:00:00,0,1,4,2,7,8,7,8,10,11,12,8,5,6,7,5,6,5,5,7,8,7,0,2,5,8,7,6,9,5,9,10,5,9,7,3,3,3,6,8,0,6,6,11,10,24,9,25,21,18,17,17,16,17,14,13,14,15,13,13,11,0,10,13,11,10,9,8,10,3,8,7,6,6,5,2,1,0,0
2022-03-27 22:00:00,1,0,0,2,4,2,0,9,6,8,6,4,4,6,5,4,4,3,4,4,7,6,8,9,0,18,17,13,15,11,13,14,11,8,8,7,1,4,3,1,7,0,7,20,11,4,0,19,16,15,14,16,18,17,16,16,13,11,8,8,8,7,3,9,8,11,13,10,10,8,10,9,6,5,2,1,0,0,0
2022-03-27 23:00:00,0,0,0,0,2,0,0,6,7,9,7,5,2,3,1,0,3,0,4,6,4,1,5,3,0,2,4,3,0,3,0,2,3,2,0,2,0,0,2,1,2,0,1,4,7,3,3,7,3,6,3,7,4,6,7,6,4,4,4,5,6,3,2,8,9,11,9,8,9,8,7,6,2,1,1,0,0,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,0,0,15,26,28,28,27,27,28,27,0,25,24,29,33,33,32,24,14,10,13,10,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,1,2,3,8,14,14,14,12,13,12,6,11,10,15,14,13,12,8,11,12,13,11,8,7,6,4,5,6,3,3,5,4,3,4,4,2,0,0,0,3,4,0,0,5,4,2,4,2,1,0,3,2,1,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 06:00:00,1,2,1,5,6,6,7,10,9,12,14,9,10,6,4,6,5,7,6,4,5,2,1,2,3,0,1,5,3,1,3,0,2,1,1,0,0,1,2,3,4,2,5,2,4,4,4,6,3,7,7,1,0,8,7,8,7,2,3,5,8,9,2,1,3,3,2,1,3,5,2,3,6,5,4,2,1,0,0
2022-03-28 07:00:00,1,9,14,16,26,32,37,45,48,50,49,30,29,25,22,22,21,17,14,14,15,15,15,12,14,12,9,15,20,15,10,6,5,2,3,1,3,2,2,5,7,12,11,14,13,14,13,14,12,21,34,34,32,29,8,14,11,9,8,10,13,14,12,17,13,9,8,9,5,6,5,6,4,3,5,3,0,0,0
2022-03-28 08:00:00,0,18,29,35,40,37,33,45,45,49,55,49,41,37,37,29,26,20,21,29,35,36,26,23,25,30,32,34,27,22,16,15,10,7,8,6,5,3,2,4,4,7,8,10,16,14,11,33,11,13,16,17,12,17,16,15,13,12,14,22,21,25,19,29,22,19,12,18,19,19,11,10,5,7,6,3,2,0,0
2022-03-28 09:00:00,0,12,17,19,25,26,24,40,38,43,43,36,32,30,28,22,23,19,11,11,10,8,10,9,8,9,10,13,15,13,8,6,6,5,4,3,2,1,2,3,6,6,5,7,8,9,9,12,9,10,9,9,10,8,9,11,8,7,10,15,14,15,9,9,9,9,10,10,8,8,6,6,5,4,3,1,0,0,0
2022-03-28 10:00:00,2,3,5,9,11,14,10,16,16,13,15,16,16,10,11,10,10,9,7,9,8,7,7,6,5,7,9,9,6,6,5,7,6,8,6,6,7,3,3,6,9,10,2,7,11,11,12,12,12,11,10,6,9,7,5,4,4,4,5,9,9,7,9,11,10,11,11,11,9,9,9,7,5,4,5,3,1,0,0
2022-03-28 11:00:00,2,4,6,7,9,9,10,16,10,9,11,11,11,11,10,9,9,8,7,7,8,10,13,14,11,12,12,16,17,12,9,10,9,10,8,5,4,3,3,7,4,7,7,9,8,12,13,12,12,9,10,10,0,11,5,11,12,10,10,10,10,12,11,11,11,10,12,14,11,10,10,10,8,8,7,5,3,0,0
2022-03-28 12:00:00,0,2,3,6,12,8,11,15,13,13,14,12,18,17,14,11,9,7,6,12,14,11,12,10,11,12,12,14,13,11,11,9,8,8,7,6,6,3,4,4,4,5,6,5,6,8,5,11,9,10,9,7,9,8,6,7,6,7,10,13,14,15,15,13,11,13,14,16,14,13,13,13,10,5,4,2,1,0,0
2022-03-28 13:00:00,2,2,6,7,9,11,11,14,14,14,15,16,15,14,11,12,11,9,6,12,11,11,12,11,13,12,12,13,12,8,7,7,8,6,6,5,3,2,3,5,6,4,7,7,8,9,10,13,14,10,10,8,8,7,7,9,6,7,11,12,14,13,11,12,8,8,10,11,11,12,13,12,8,5,5,2,0,0,0
2022-03-28 14:00:00,2,2,6,7,9,7,8,10,10,12,13,12,9,10,12,11,11,10,10,12,15,15,14,17,18,18,15,15,16,13,12,12,12,12,8,7,4,8,9,11,9,9,11,13,12,14,13,14,14,14,11,6,7,8,6,7,5,7,11,12,10,10,9,12,16,17,16,16,16,15,15,11,5,2,5,4,1,0,0
2022-03-28 15:00:00,1,3,5,5,11,10,9,14,12,16,17,18,12,13,14,12,11,9,8,12,10,14,15,19,18,15,17,18,16,17,16,15,14,12,9,6,7,4,5,14,16,12,12,11,13,13,12,14,13,15,14,13,11,12,14,12,10,12,12,19,21,12,23,23,26,32,36,34,31,28,27,23,12,8,5,2,0,0,0
2022-03-28 16:00:00,4,2,4,7,8,9,10,13,16,15,15,18,20,16,14,13,11,9,8,16,16,15,18,18,17,17,19,16,19,18,17,15,15,13,7,8,6,7,7,7,8,22,24,25,25,26,27,28,24,23,19,15,16,17,15,9,14,10,11,8,12,15,16,18,22,33,33,30,27,26,28,19,13,9,8,4,2,0,0
2022-03-28 17:00:00,2,0,7,7,12,10,10,12,13,18,18,20,23,15,17,18,16,16,13,14,16,17,22,21,22,22,23,22,27,21,19,18,13,12,11,10,7,3,8,10,6,11,14,16,18,21,23,24,23,21,21,15,16,18,20,17,14,14,20,21,21,36,27,34,36,43,41,37,34,32,28,25,18,11,9,4,3,0,0
2022-03-28 18:00:00,4,1,6,8,13,14,15,25,24,26,28,28,28,27,35,30,20,16,14,14,15,16,28,31,34,31,30,25,24,23,21,19,20,12,8,8,4,6,10,13,17,16,18,19,20,18,19,25,24,22,21,21,21,21,23,23,23,19,17,27,34,41,37,41,46,48,50,45,44,38,33,32,21,18,11,2,1,0,0
2022-03-28 19:00:00,1,1,6,6,11,12,11,17,17,17,16,18,16,14,15,16,13,12,9,10,10,9,12,17,15,18,16,17,18,14,15,9,11,9,4,3,1,5,5,12,12,11,11,11,18,19,20,22,21,21,18,19,21,15,15,22,24,20,19,19,20,25,23,28,32,37,37,33,33,26,21,17,12,13,9,3,1,0,0
2022-03-28 20:00:00,1,1,6,8,9,8,7,10,10,12,9,8,7,8,10,10,9,8,7,9,10,9,13,14,13,16,17,16,13,8,14,14,14,14,12,8,2,4,5,10,13,6,0,10,11,11,14,16,15,16,12,12,13,11,13,11,11,14,17,17,16,17,8,19,16,16,16,18,19,15,14,13,12,6,5,3,1,0,0
2022-03-28 21:00:00,0,2,1,7,8,8,5,6,8,10,8,8,6,6,5,4,2,2,2,7,11,9,13,11,12,11,9,11,13,12,7,6,5,3,4,2,3,2,3,6,9,4,8,4,5,4,6,10,10,11,8,11,12,11,11,12,14,12,11,12,10,9,11,12,14,15,15,13,13,14,14,11,10,8,5,2,1,0,0
2022-03-28 22:00:00,1,2,2,6,5,7,6,9,10,11,7,10,9,9,5,7,3,5,5,6,5,5,4,6,12,29,30,29,27,11,21,26,24,17,9,4,1,2,3,5,6,0,5,8,10,11,12,16,17,16,12,30,33,31,29,25,25,18,15,19,17,18,16,14,20,25,17,23,20,19,18,14,12,11,11,3,1,0,0
2022-03-28 23:00:00,0,0,0,4,0,0,0,6,6,8,7,8,7,8,4,10,9,6,10,8,10,3,8,3,5,7,6,6,5,5,4,3,0,2,5,4,3,2,4,5,5,6,8,9,7,0,5,5,2,5,7,8,4,11,10,9,10,10,13,15,13,13,12,17,14,11,10,19,19,18,12,10,6,4,1,2,1,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,0,0,13,27,29,27,26,28,30,26,29,28,25,32,33,33,27,20,15,14,0,10,8,7,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,0,0,5,14,18,19,18,16,9,13,14,13,10,13,0,11,10,7,12,15,8,13,9,7,6,5,6,4,4,1,7,6,0,7,6,4,3,0,1,3,4,0,0,0,3,2,3,2,0,2,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,0,3,4,5,9,8,8,13,12,8,9,4,12,8,7,9,7,6,4,5,8,10,8,4,6,4,5,6,2,9,6,5,2,3,2,4,2,2,2,2,3,3,3,2,5,6,3,7,8,7,6,7,2,6,3,4,4,4,5,6,9,8,2,9,8,10,2,1,10,7,3,1,4,3,2,2,1,0,0
2022-03-29 07:00:00,1,8,13,19,25,26,29,36,41,47,46,32,31,27,29,23,22,19,16,20,23,18,16,14,15,16,9,17,15,10,8,6,6,4,1,3,2,1,4,5,5,7,9,12,17,20,10,20,19,23,31,31,28,19,10,9,9,10,8,7,12,15,14,15,13,8,11,12,11,5,4,6,5,6,5,2,0,0,0
2022-03-29 08:00:00,5,13,21,24,35,37,39,56,60,62,56,49,42,32,38,29,27,19,16,19,21,21,21,24,24,27,28,29,25,21,13,10,8,6,1,5,3,1,2,6,11,12,12,14,15,18,14,27,15,19,15,19,20,18,15,15,14,12,10,16,19,21,17,29,28,24,25,27,26,22,17,12,7,7,8,6,4,0,0
2022-03-29 09:00:00,3,10,13,16,21,19,18,27,39,43,34,30,34,23,24,20,19,14,12,12,12,10,12,12,13,13,14,17,15,11,6,4,0,4,3,3,2,1,2,4,6,10,13,9,16,18,17,15,14,12,8,12,11,8,7,14,8,8,10,12,17,15,12,12,12,11,9,16,11,9,9,6,7,6,4,1,2,0,0
2022-03-29 10:00:00,0,5,6,8,10,10,12,17,16,17,16,16,16,11,8,8,7,11,7,7,7,7,8,8,9,10,12,14,10,11,9,8,7,5,5,4,4,0,2,3,4,6,5,6,7,7,8,8,7,10,8,7,8,7,6,5,5,4,4,5,6,7,6,7,10,14,15,14,14,13,8,8,5,4,5,4,0,0,0
2022-03-29 11:00:00,0,3,4,5,6,7,9,11,11,10,11,13,11,10,7,4,9,4,4,6,7,4,8,8,9,10,9,13,13,11,10,8,10,9,8,7,3,3,3,4,6,5,5,6,7,8,9,9,6,10,12,10,9,10,9,4,3,3,4,5,7,7,6,8,12,12,14,10,9,9,9,7,6,7,5,3,1,0,0
2022-03-29 12:00:00,0,3,5,6,8,7,9,11,13,14,13,13,15,10,12,11,13,12,12,10,10,8,9,9,14,14,15,13,12,11,10,3,9,7,6,5,3,2,4,3,6,7,5,6,9,11,12,13,13,12,10,8,11,12,13,14,9,8,6,6,9,9,10,12,14,16,17,18,15,16,10,9,8,7,6,3,2,0,0
2022-03-29 13:00:00,6,1,8,9,11,11,9,14,12,13,12,10,10,9,11,11,13,8,11,16,17,18,20,21,22,18,19,18,19,14,15,14,12,10,6,3,3,4,5,6,7,8,9,12,12,13,6,16,14,12,13,9,5,10,7,6,5,7,9,11,13,15,11,14,13,12,12,16,15,14,16,15,16,11,6,3,1,0,0
2022-03-29 14:00:00,1,2,4,7,10,9,9,11,11,8,5,11,10,10,11,9,8,10,13,15,14,13,14,14,15,24,20,20,15,19,14,13,8,12,10,9,4,5,7,5,8,9,6,11,13,11,13,12,13,13,9,13,15,11,10,11,9,8,10,12,9,13,6,14,16,13,17,22,22,22,21,20,13,7,6,2,2,0,0
2022-03-29 15:00:00,0,5,5,7,10,11,11,12,14,16,15,15,14,11,9,6,7,6,5,8,13,14,19,21,20,16,14,15,18,17,19,16,11,9,11,13,6,3,3,11,16,12,13,12,10,11,13,16,15,14,11,11,9,10,11,14,14,13,14,8,8,9,12,13,14,15,17,15,16,16,17,16,9,6,4,3,2,0,0
2022-03-29 16:00:00,1,2,6,10,15,16,14,15,11,15,19,23,27,22,20,21,16,11,7,17,19,13,23,24,16,18,21,21,20,19,17,17,14,13,11,10,5,3,5,7,10,13,13,14,21,28,18,27,24,24,23,10,13,13,15,14,11,11,14,17,18,17,16,20,32,51,51,46,39,34,29,28,19,15,12,5,2,0,0
2022-03-29 17:00:00,3,3,9,7,14,14,15,21,17,16,15,16,14,13,15,12,16,15,14,20,20,19,18,24,21,19,17,17,23,21,19,18,18,15,13,10,8,4,4,9,13,11,12,12,15,16,17,22,21,21,18,16,13,10,13,13,14,14,17,20,18,23,22,24,24,27,28,26,28,25,21,17,12,12,12,3,3,0,0
2022-03-29 18:00:00,8,7,7,11,13,13,14,21,23,24,25,25,26,19,19,19,18,17,13,30,31,28,29,25,22,21,18,18,23,23,21,15,24,21,11,10,5,5,10,9,12,15,18,20,21,20,22,30,28,30,27,22,20,16,14,14,15,16,20,21,35,33,32,38,47,50,51,45,47,36,33,36,28,22,14,5,4,1,0
2022-03-29 19:00:00,0,2,4,8,11,13,14,22,20,16,14,13,13,15,12,17,15,12,10,8,10,10,13,15,15,23,20,20,21,20,21,22,21,14,8,6,4,3,5,6,10,9,8,12,13,10,16,20,26,20,19,17,15,14,15,13,15,16,16,20,22,20,18,23,25,23,23,24,21,19,16,16,13,12,8,3,2,0,0
2022-03-29 20:00:00,1,1,3,5,6,3,7,9,9,12,7,10,11,10,10,13,12,9,7,6,8,7,11,9,9,14,15,13,13,0,11,10,10,9,8,7,5,4,7,11,13,14,13,14,13,16,4,17,11,15,13,18,22,20,19,16,18,13,18,19,20,21,23,23,23,28,15,26,24,20,18,16,15,13,14,12,2,0,0
2022-03-29 21:00:00,0,0,1,4,6,5,6,7,8,10,10,10,9,8,13,9,5,6,5,7,6,5,5,4,6,9,10,12,9,10,10,3,9,5,5,4,4,3,4,9,11,10,9,10,7,6,6,12,11,14,13,14,15,14,14,13,16,13,11,12,11,11,12,17,22,21,23,22,21,20,17,13,8,4,4,3,3,0,0
2022-03-29 22:00:00,0,3,4,3,8,11,9,8,10,12,11,9,11,12,12,15,12,10,8,8,8,8,9,10,17,29,28,29,29,14,27,10,26,18,9,5,1,2,4,4,6,7,9,11,13,7,10,14,14,12,12,21,26,26,24,25,22,19,21,24,25,19,14,22,19,20,18,21,22,22,25,21,18,11,9,3,1,0,0
