Unnamed: 0,1_은평공영차고지,2_덕은교.은평차고지앞,3_DMC첨단산업센터,4_상암고등학교,5_월드컵파크5단지,6_월드컵파크4단지후문.JTBC,7_월드컵파크3단지.난지천공원,8_월드컵경기장서측.문화비축기지,9_증산종합시장.증산중학교입구,10_증산역.증산동주민센터,11_북가좌119안전센터,12_북가좌사거리,13_DMC두산위브아파트,14_연가초교.DMC래미안클라시스,15_명지대,16_명지대삼거리,17_명지중고등학교,18_명지전문대.충암중고등학교,19_응암정보도서관,20_서울중앙교회앞,21_은가어린이공원구150번종점,22_우성공인중개사,23_응암정보도서관,24_충암고교앞.대주피오레아파트,25_응암초교.백련산힐스테이트3차,26_백련산힐스테이트2차,27_시립은평병원,28_영락중학교입구,29_녹번센트레빌아파트,30_응암1동주민센터,31_은평구청,32_녹번역,33_산골고개,34_홍제역(중).서대문세무서,35_홍제삼거리.인왕산한신휴플러스,36_무악재역,37_안산초등학교,38_독립문역.한성과학고,39_영천시장,40_금화초등학교.서울시교육청,41_서대문역사거리.농협중앙회,42_서울역사박물관.김구집무실(경교장),43_광화문,44_서소문,45_경찰청.동북아역사재단,46_서대문경찰서.농협은행.유관순활동터,47_영천시장,48_독립문역.한성과학고,49_무악재역,50_인왕산.홍제원아파트,51_홍제역(중).서대문세무서,52_산골고개,53_녹번역,54_은평구청,55_응암1동주민센터,56_녹번센트레빌아파트,57_영락중학교입구,58_시립은평병원,59_백련산힐스테이트4차,60_응암초교.백련산힐스테이트3차,61_충암고교앞.대주피오레아파트,62_응암정보도서관,63_서울중앙교회앞,64_은가어린이공원구150번종점,65_우성공인중개사,66_응암정보도서관,67_명지전문대.충암중고등학교,68_명지중고등학교,69_명지대삼거리,70_명지대,71_DMC센트럴아이파크아파트,72_연가초.연희중.래미안클라시스,73_DMC두산위브아파트,74_북가좌사거리,75_북가좌119안전센터,76_증산역.증산동주민센터,77_증산종합시장.증산중학교입구,78_월드컵경기장서측.문화비축기지,79_월드컵공원입구.문화비축기지,80_월드컵파크3단지후문,81_월드컵파크3단지.난지천공원,82_월드컵파크4단지후문.JTBC,83_누리꿈스퀘어.MBC,84_월드컵파크5단지.상암중고등학교입구,85_상암DMC입구,86_DMC첨단산업센터,87_덕은교.은평차고지앞,88_은평공영차고지(가상)
2022-03-10 08:00:00,1,4,4,8,5,7,1,11,13,23,16,26,14,20,14,8,9,2,4,7,20,21,24,26,29,38,59,65,64,66,66,52,53,57,47,58,60,57,51,46,39,26,19,5,4,10,8,8,11,10,10,11,20,19,18,16,16,16,12,11,5,4,5,8,9,11,11,12,13,19,23,28,40,48,43,24,22,23,24,18,22,15,6,2,0,0,0,0
2022-03-10 09:00:00,2,3,4,10,9,9,10,12,12,21,20,19,19,18,17,16,15,2,1,5,15,17,18,19,21,27,38,42,42,42,36,20,21,20,23,22,22,24,22,22,17,13,7,7,5,7,2,6,4,3,9,5,9,8,10,8,6,6,5,7,4,3,3,6,7,7,6,9,9,11,15,12,22,26,23,15,14,11,14,9,17,14,6,1,0,0,0,0
2022-03-10 10:00:00,0,1,0,2,0,2,4,5,0,6,8,3,5,5,6,5,4,2,0,3,8,9,10,12,13,17,30,35,42,42,34,17,20,20,21,20,21,18,13,11,9,7,4,3,4,9,10,11,6,4,3,5,9,12,13,10,9,6,5,1,2,3,2,3,4,3,3,2,3,4,5,8,9,11,10,7,8,7,5,6,5,7,6,1,0,0,0,0
2022-03-10 11:00:00,0,1,1,4,7,7,1,7,7,12,11,10,9,9,7,5,5,3,3,5,5,6,8,10,7,11,15,18,19,21,18,13,5,12,10,11,12,11,11,10,9,7,5,4,5,5,10,11,7,10,9,7,11,10,9,9,9,8,7,6,6,2,3,6,3,5,6,5,6,11,5,6,7,10,9,6,5,6,2,0,1,4,3,1,0,0,0,0
2022-03-10 12:00:00,1,1,1,2,2,4,4,6,2,9,12,5,11,7,9,7,6,4,4,2,7,7,9,10,8,12,15,17,17,16,14,12,11,9,12,11,4,5,10,6,8,7,3,4,4,6,8,6,7,4,7,8,11,10,11,6,6,6,5,3,6,5,6,3,4,2,8,9,8,10,14,14,14,19,16,11,13,11,10,3,1,9,5,4,2,0,0,0
2022-03-10 13:00:00,0,0,2,4,6,4,5,8,7,11,11,11,10,7,8,9,7,5,4,6,7,7,8,7,12,9,15,18,20,16,15,9,7,11,5,6,9,7,9,8,3,4,4,6,9,13,10,10,8,8,13,12,12,12,14,11,13,13,10,7,4,6,4,4,4,6,5,5,6,6,8,7,9,8,7,5,8,7,6,2,1,6,3,1,0,0,0,0
2022-03-10 14:00:00,0,0,2,2,7,5,6,8,6,10,9,8,6,6,7,5,6,7,5,6,6,7,12,20,5,21,24,14,17,12,14,7,4,7,8,9,0,7,6,3,5,4,7,11,11,12,21,18,16,13,12,11,14,15,14,12,10,10,9,8,4,8,7,7,6,6,13,12,11,11,8,7,9,9,8,6,4,5,2,0,0,1,2,0,0,0,0,0
2022-03-10 15:00:00,1,1,1,2,3,4,6,7,8,13,12,11,9,11,11,11,10,11,5,6,5,6,7,8,9,10,14,23,23,17,17,10,8,10,10,8,7,13,8,7,6,4,8,14,17,19,24,23,21,19,21,20,26,34,33,28,26,12,10,5,7,8,5,4,3,1,7,9,13,15,13,15,16,16,14,9,9,7,7,6,5,2,1,2,0,2,0,0
2022-03-10 16:00:00,1,0,2,2,3,7,9,8,8,14,12,15,13,10,8,7,21,22,19,20,12,14,17,17,18,16,22,13,24,22,19,17,16,12,11,9,10,11,7,8,5,5,7,11,12,19,24,23,20,19,21,21,31,36,34,29,25,24,18,17,16,13,12,5,3,5,9,25,27,27,24,22,24,21,13,10,10,9,8,0,7,6,3,2,2,1,0,0
2022-03-10 17:00:00,0,0,1,3,5,11,7,11,10,18,16,16,18,14,13,9,10,10,11,11,13,14,16,21,26,18,23,25,14,22,18,12,6,10,5,11,10,8,8,8,7,9,14,33,39,45,44,42,40,37,37,43,40,38,38,36,26,24,20,17,14,13,12,4,3,2,7,8,10,13,16,14,16,17,15,9,8,5,3,1,7,7,6,3,2,2,2,0
2022-03-10 18:00:00,0,1,2,4,9,20,22,23,21,37,37,33,25,23,10,10,10,11,9,10,8,10,14,13,17,27,33,34,37,36,41,20,17,15,16,15,0,7,12,11,11,11,17,39,55,64,64,61,52,50,49,44,47,45,42,38,31,26,18,16,16,15,16,4,0,3,4,5,8,12,13,11,15,13,6,6,5,4,3,3,0,4,3,4,5,2,2,0
2022-03-10 19:00:00,0,0,2,3,10,17,5,20,14,28,28,26,22,16,18,16,12,11,10,10,4,5,6,6,8,7,12,11,12,10,8,8,7,7,8,4,6,7,5,2,3,3,8,24,25,28,29,29,43,38,36,35,53,51,52,51,40,32,27,24,12,20,12,6,2,4,1,1,5,5,8,5,6,7,7,4,2,3,0,0,0,2,1,3,2,0,0,0
2022-03-10 20:00:00,0,1,1,2,5,7,8,8,9,12,12,13,9,9,9,6,8,8,6,7,3,1,4,3,4,3,6,4,4,4,5,3,4,7,4,0,6,5,3,5,4,3,6,17,20,27,27,23,23,23,17,19,26,25,31,28,25,17,15,14,7,12,14,2,1,0,4,5,2,7,6,5,4,4,4,5,4,1,0,3,1,2,1,0,1,0,1,0
2022-03-10 21:00:00,0,0,0,1,6,9,0,10,11,16,17,13,7,9,6,7,4,7,6,6,3,0,4,2,3,4,6,5,4,4,7,6,5,3,4,3,3,2,1,1,1,1,6,15,16,19,19,18,19,17,23,20,26,28,24,21,17,12,12,11,5,9,6,2,0,2,5,5,5,7,6,4,6,5,5,4,2,2,1,0,0,2,0,1,0,1,0,0
2022-03-10 22:00:00,0,0,0,1,2,5,0,3,4,8,7,3,7,4,7,5,3,7,6,3,2,0,2,0,3,4,5,4,5,2,5,4,3,6,2,5,1,4,1,4,3,4,5,12,18,21,23,24,22,21,19,20,25,29,25,22,13,21,18,17,15,14,12,2,0,0,4,1,5,3,7,3,5,5,3,3,2,1,0,0,0,1,0,0,0,0,0,0
2022-03-10 23:00:00,0,0,0,0,0,1,0,0,0,2,6,4,1,2,1,2,1,1,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,1,0,2,1,1,6,12,9,14,14,13,14,12,11,15,22,19,21,17,15,14,13,12,4,10,8,3,0,0,0,1,1,2,2,2,4,3,1,2,3,1,0,0,0,1,0,1,0,0,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,0,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,0,1,1,1,0,0,2,1,0,0,2,1,1,4,2,0,1,0,2,2,8,6,9,8,11,10,17,20,21,21,16,17,16,4,6,6,15,15,12,10,5,4,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 06:00:00,0,1,1,1,1,0,1,0,1,2,4,3,4,6,3,2,2,1,0,2,11,12,13,16,23,29,38,39,43,43,37,20,18,22,17,16,17,18,17,19,18,8,6,2,2,4,6,4,3,0,6,3,4,3,7,6,2,3,2,0,2,2,2,6,7,2,2,0,9,10,11,10,16,17,16,10,5,9,8,0,7,3,1,0,0,0,0,0
2022-03-11 07:00:00,1,2,13,3,2,2,4,4,6,10,10,14,15,24,11,19,9,3,4,11,23,24,25,30,37,49,66,72,57,59,49,27,28,31,35,34,31,31,27,28,19,16,11,4,3,3,3,1,4,2,4,4,8,8,11,13,13,2,6,9,3,2,5,6,7,7,7,6,6,9,12,16,30,37,31,10,13,4,12,12,5,7,5,1,0,0,0,0
2022-03-11 08:00:00,3,4,8,6,7,2,0,8,7,15,19,12,16,14,13,9,5,3,4,9,25,25,29,30,36,38,42,48,50,70,63,38,37,53,54,59,58,58,53,48,36,32,20,6,6,6,11,10,12,12,8,8,16,9,17,10,16,14,14,5,4,4,6,8,8,9,10,11,14,15,18,28,39,50,43,26,29,29,18,28,26,20,10,2,0,0,0,0
2022-03-11 09:00:00,1,2,1,4,2,4,3,5,5,9,10,4,11,10,6,2,5,3,1,5,15,4,18,19,24,28,36,43,45,40,34,20,17,23,25,20,27,39,34,31,24,19,10,5,4,4,6,6,4,3,5,7,6,7,7,6,5,4,2,3,1,2,2,4,4,5,6,7,8,9,10,12,18,21,21,13,15,12,14,6,12,8,3,2,2,1,0,0
2022-03-11 10:00:00,0,2,2,4,5,4,4,5,5,8,9,6,7,6,5,4,3,4,0,3,8,9,8,10,12,15,16,22,26,22,21,18,15,14,16,11,12,12,11,10,11,10,8,5,6,8,9,5,4,1,10,11,9,10,10,7,9,8,4,3,2,2,2,3,4,4,3,2,3,5,7,7,11,12,11,7,7,6,5,0,3,3,2,1,0,0,0,0
2022-03-11 11:00:00,0,1,1,2,3,2,0,4,3,6,5,10,9,8,6,7,3,5,4,2,7,2,8,9,12,11,16,17,19,18,20,14,7,8,9,9,7,9,8,7,7,6,3,3,3,7,5,9,5,8,8,9,8,13,11,9,9,7,6,6,5,5,4,4,3,5,6,9,11,10,9,10,9,11,12,9,4,7,3,4,3,6,3,2,1,0,0,0
2022-03-11 12:00:00,1,1,1,11,10,6,7,8,6,12,8,5,10,9,3,4,4,3,3,3,9,10,8,10,12,14,21,22,20,20,16,10,11,11,14,15,14,13,12,11,8,4,5,5,4,7,8,7,8,8,7,8,9,10,11,9,10,10,8,7,6,4,3,3,4,2,6,5,5,7,8,7,8,10,9,4,5,4,3,0,2,3,1,1,0,0,0,0
2022-03-11 13:00:00,0,1,0,2,2,3,6,4,6,10,9,8,6,4,8,8,7,8,9,9,6,7,8,9,10,10,15,19,21,17,16,11,8,13,10,9,10,10,9,7,6,1,4,9,6,12,10,7,8,7,11,11,9,13,12,10,10,9,8,6,5,5,4,3,3,3,4,4,3,8,9,9,9,9,9,6,5,4,3,0,0,3,2,1,0,0,0,0
2022-03-11 14:00:00,1,0,1,2,2,4,1,10,10,10,9,8,8,6,5,5,5,3,6,7,4,6,7,14,16,17,19,19,19,18,15,10,8,8,8,10,10,11,7,5,6,3,6,12,16,18,13,16,14,12,15,16,18,20,19,16,15,12,13,9,10,9,7,4,1,5,10,14,16,18,21,19,20,21,21,14,12,11,5,3,10,5,4,1,0,0,0,0
2022-03-11 15:00:00,0,1,1,5,6,5,5,7,4,12,12,13,9,10,8,6,11,10,11,11,7,8,9,9,9,14,14,16,13,14,16,10,11,12,11,8,11,10,8,7,5,4,7,12,19,23,26,24,25,25,23,24,18,18,19,16,13,11,10,14,12,8,6,5,0,3,7,31,35,39,40,34,26,22,19,16,11,10,4,2,8,6,3,1,0,1,0,0
2022-03-11 16:00:00,0,1,1,2,5,7,7,9,9,12,13,11,11,8,8,6,6,9,7,9,10,12,14,16,18,17,24,25,16,15,12,7,5,8,13,5,11,8,6,3,4,5,10,17,19,24,32,33,31,29,25,24,29,26,27,24,21,20,9,10,9,12,10,3,4,4,6,7,8,9,11,10,13,13,11,8,5,4,7,8,0,6,5,2,0,0,0,0
2022-03-11 17:00:00,1,1,1,4,8,11,12,11,10,25,24,25,24,18,18,16,14,13,11,9,9,10,12,14,15,20,22,24,22,23,24,16,14,9,7,5,10,11,9,8,4,10,16,20,25,31,39,39,40,36,37,38,38,39,33,33,23,18,15,13,11,9,9,6,4,7,7,5,5,9,11,12,11,12,11,7,5,3,3,2,2,3,3,2,0,2,0,0
2022-03-11 18:00:00,0,1,3,5,14,23,25,27,21,32,31,30,24,19,15,14,11,12,11,9,6,5,8,8,9,11,15,12,12,16,18,13,10,10,9,7,7,8,6,5,7,11,24,36,56,64,62,58,52,48,47,46,51,50,49,42,38,27,20,19,18,17,16,5,6,7,5,6,10,9,10,11,7,8,7,3,3,3,2,0,1,6,5,6,7,6,4,0
2022-03-11 19:00:00,0,1,1,2,5,15,5,10,14,26,25,23,18,16,11,9,10,11,9,7,3,3,6,7,8,6,12,12,11,10,12,10,10,9,10,8,9,10,9,8,5,5,10,19,22,31,30,35,29,23,28,25,52,53,50,45,41,24,18,17,15,14,10,4,2,3,8,5,5,6,8,7,7,7,6,3,4,2,2,1,0,1,2,3,2,0,0,0
2022-03-11 20:00:00,0,0,0,4,2,4,5,8,5,14,10,11,10,8,7,6,7,9,9,8,4,2,3,3,4,4,4,5,6,3,4,5,1,4,4,3,3,3,1,1,2,0,6,12,15,24,25,25,21,21,26,18,34,35,28,24,22,17,14,10,12,14,13,4,2,0,3,2,3,4,7,8,10,11,9,9,5,0,1,0,4,2,1,0,0,0,0,0
2022-03-11 21:00:00,0,1,1,2,3,4,3,7,6,9,10,9,6,7,6,7,2,7,6,5,3,5,6,0,1,4,7,3,6,3,4,3,2,2,1,1,0,1,0,3,2,3,7,12,12,15,19,16,18,20,23,16,30,30,29,28,24,19,14,13,8,12,8,3,1,4,5,6,4,7,8,6,7,3,7,4,4,3,1,0,0,0,1,0,0,0,0,0
2022-03-11 22:00:00,0,0,0,1,4,5,4,5,4,13,18,14,13,7,6,4,5,3,1,1,3,4,2,4,5,5,4,3,5,5,5,4,3,4,2,0,0,1,0,0,3,2,8,13,15,23,23,23,23,21,19,17,26,27,24,19,18,14,13,11,7,10,8,3,1,1,0,1,4,7,12,8,7,6,3,1,0,2,0,0,0,0,1,0,0,0,0,0
2022-03-11 23:00:00,0,0,0,0,0,0,0,0,0,2,7,6,5,0,6,4,1,2,1,2,1,1,0,0,0,0,1,2,1,2,3,1,0,2,2,0,0,3,2,1,0,1,5,8,9,12,11,10,11,14,16,15,25,27,24,17,17,15,8,14,3,10,9,2,0,1,0,0,2,2,3,1,1,0,0,2,0,1,0,3,1,0,0,2,0,0,0,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,0,0,0,0,0,1,0,1,0,2,3,0,2,0,1,1,0,0,2,5,7,3,10,13,14,5,9,14,12,12,10,8,7,6,0,0,0,5,3,0,2,1,0,2,0,0,3,2,0,0,0,3,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 06:00:00,1,1,1,0,2,1,0,0,0,2,2,3,2,3,1,2,0,1,0,1,6,7,8,9,11,12,13,15,16,17,14,8,5,4,4,3,5,4,1,0,3,0,4,3,0,1,2,4,1,3,2,0,4,2,0,2,3,1,2,0,0,2,1,2,3,2,3,2,2,4,4,0,5,6,7,6,4,3,1,0,3,2,1,0,0,0,0,0
2022-03-12 07:00:00,0,0,1,0,0,1,0,1,2,3,4,1,3,2,2,1,0,0,2,4,7,7,9,10,14,10,15,17,19,19,17,10,6,6,3,2,5,7,9,6,4,2,2,2,7,0,5,2,2,1,2,3,3,1,4,1,3,1,0,2,1,2,4,5,0,4,3,1,1,3,4,6,9,13,6,6,0,2,5,3,1,2,0,1,0,0,0,0
2022-03-12 08:00:00,0,1,2,2,0,2,3,3,2,5,6,5,7,6,6,5,4,0,2,8,13,14,15,16,21,21,30,31,35,34,26,22,21,20,18,13,12,17,11,8,5,4,3,4,5,7,0,8,7,7,2,6,9,8,6,5,4,5,0,0,2,2,4,2,3,2,3,3,2,4,4,6,9,11,11,7,6,0,2,5,4,5,3,1,0,0,0,0
2022-03-12 09:00:00,2,0,1,2,2,3,3,6,7,7,6,7,5,7,4,3,2,2,3,3,11,12,13,8,17,20,30,33,36,33,31,22,18,20,21,23,21,16,15,16,15,13,8,3,4,6,7,4,4,6,13,12,8,6,7,6,5,5,3,5,0,2,4,7,5,0,6,4,2,4,8,7,5,8,8,5,3,3,7,5,0,6,2,0,0,0,0,0
2022-03-12 10:00:00,0,0,0,1,2,2,0,1,3,7,3,6,2,3,4,4,5,4,2,3,11,8,9,11,19,20,22,24,28,25,21,11,12,12,17,16,16,14,13,12,8,7,5,2,2,3,5,0,5,5,3,5,9,8,7,6,4,5,4,1,3,1,2,5,2,4,0,4,4,5,8,0,10,11,10,7,8,6,5,4,1,3,1,0,0,0,0,0
2022-03-12 11:00:00,0,0,1,3,0,5,3,2,7,6,10,11,12,8,7,5,4,3,5,5,11,8,10,12,16,18,21,22,20,23,20,14,12,15,17,19,20,22,19,15,12,12,9,4,3,5,5,8,11,11,10,11,12,10,10,12,8,10,6,3,5,4,3,5,7,9,7,8,7,7,11,12,17,14,14,9,7,6,4,5,3,3,2,0,0,0,0,0
2022-03-12 12:00:00,0,1,1,2,3,4,5,6,7,12,11,9,10,6,9,7,7,6,5,7,8,6,9,10,11,15,21,23,26,27,25,13,11,13,13,14,13,13,11,9,6,8,3,8,9,7,12,9,11,17,16,12,18,20,20,19,16,11,9,8,5,5,6,7,8,9,12,14,12,12,12,13,12,17,14,8,9,3,2,0,0,3,2,2,1,0,0,0
2022-03-12 13:00:00,0,1,2,1,3,3,0,9,7,8,8,9,9,8,5,6,5,2,4,5,14,17,15,7,16,16,20,24,26,25,21,19,17,21,20,12,11,17,16,15,14,12,9,6,10,9,8,12,12,11,12,11,19,18,14,15,13,12,15,13,12,10,10,7,8,6,8,7,10,13,15,15,13,14,13,9,9,7,1,0,4,2,1,0,0,0,0,0
2022-03-12 14:00:00,0,1,2,2,0,6,5,7,7,13,8,13,12,11,12,13,15,12,12,10,12,8,11,9,14,15,25,27,29,28,25,21,20,22,22,28,27,17,15,9,13,10,9,8,8,10,13,14,13,13,16,11,16,17,17,14,15,10,9,8,7,4,6,3,3,4,4,7,9,8,9,9,12,12,8,5,5,4,8,0,7,5,1,1,2,1,0,0
2022-03-12 15:00:00,2,1,2,6,3,6,5,8,7,11,9,10,9,11,7,8,8,11,8,9,7,9,11,9,14,19,17,22,24,20,17,13,12,13,8,10,12,10,8,6,6,4,5,8,5,11,20,20,21,21,18,21,19,19,19,18,16,14,8,14,9,11,9,4,1,2,3,3,2,5,6,7,9,12,13,9,5,3,2,0,1,1,0,2,1,0,0,0
2022-03-12 16:00:00,2,3,1,2,3,7,5,11,12,17,16,13,15,9,9,6,7,7,6,5,5,7,6,9,11,14,15,18,19,17,18,17,16,14,16,6,7,9,6,7,6,4,4,9,10,18,19,18,16,15,13,13,19,23,20,19,18,16,14,13,12,11,8,8,0,7,9,10,4,11,12,9,13,17,16,9,9,4,1,2,3,2,1,0,0,0,0,0
2022-03-12 17:00:00,0,0,2,2,4,5,4,6,6,13,16,16,14,14,10,8,7,8,6,5,8,9,9,10,13,7,18,15,16,19,16,11,10,10,11,8,7,13,9,5,8,13,13,14,17,18,17,18,16,19,21,21,25,31,29,27,27,16,12,11,10,8,7,4,2,5,8,7,4,13,14,10,13,15,14,8,7,7,6,0,6,3,0,1,0,0,0,0
2022-03-12 18:00:00,0,1,0,1,2,2,4,8,6,18,17,15,14,10,8,6,10,3,8,10,9,4,8,9,9,9,12,11,14,9,13,6,7,10,0,8,7,10,5,12,6,5,14,13,15,19,22,27,26,24,24,18,32,31,30,29,24,18,13,13,12,11,10,5,6,4,0,6,7,11,13,10,16,12,9,7,3,4,2,0,5,4,2,0,1,0,0,0
2022-03-12 19:00:00,0,0,2,2,3,4,0,6,2,5,8,14,14,10,10,10,4,4,11,11,5,1,6,3,4,6,5,3,6,6,10,9,10,8,1,1,7,5,3,2,1,0,11,15,21,24,27,28,26,12,23,15,31,33,31,28,24,16,13,11,11,9,7,2,2,0,3,1,5,6,7,7,4,4,8,7,6,5,0,4,0,0,3,1,0,0,0,0
2022-03-12 20:00:00,0,1,1,2,5,7,0,11,12,14,11,10,7,8,7,5,6,7,4,8,7,9,0,3,4,0,11,10,9,6,5,4,0,6,2,8,5,1,1,0,0,1,4,9,10,19,18,21,23,23,20,21,24,20,23,22,20,16,15,5,7,6,6,2,0,0,5,4,0,3,6,5,3,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0
2022-03-12 21:00:00,0,0,0,1,1,2,0,9,0,13,12,11,8,6,7,10,5,8,6,5,2,1,3,2,5,0,6,3,0,6,5,3,2,3,4,1,0,3,0,0,1,0,3,6,11,14,8,16,14,11,11,13,14,13,14,12,12,11,5,3,9,12,10,2,3,4,3,2,1,3,3,0,3,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0
2022-03-12 22:00:00,0,0,0,2,3,5,3,8,7,11,9,8,9,4,6,3,5,4,3,3,2,1,1,1,0,2,3,2,0,0,3,4,2,1,0,0,0,2,1,0,0,0,4,6,8,9,10,7,10,7,9,10,15,14,16,14,15,14,13,10,11,6,4,2,0,0,3,1,2,5,4,5,3,2,2,1,0,1,2,0,1,0,0,0,0,0,0,0
2022-03-12 23:00:00,0,0,0,0,0,2,0,0,1,2,3,0,2,0,4,5,4,5,4,2,3,0,4,0,2,5,1,1,0,0,3,0,2,1,1,0,1,0,0,0,0,0,2,7,11,6,13,5,8,13,10,6,14,15,16,14,12,9,8,7,0,1,6,4,1,0,0,0,0,3,3,2,2,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0
2022-03-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
