Unnamed: 0,1_장지공영차고지,2_아이코리아,3_송파글마루도서관.버들어린이집,4_문현고등학교,5_문현중학교,6_건영아파트,7_문덕초등학교.문정고등학교,8_문정동푸르지오아파트,9_문정동래미안아파트,10_가락동쌍용아파트,11_가락동극동아파트,12_오금공원앞,13_오금동현대아파트,14_한양삼익아파트,15_송파동한양1차아파트,16_송파2동한양아파트,17_잠실여고후문,18_송파사거리,19_송파책박물관.헬리오시티,20_석촌동남현교회앞,21_배명중고교,22_송파구민회관구의회,23_삼전역,24_잠실우성4차현대아파트,25_잠실근린공원.성현교회,26_아시아선수촌아파트,27_잠실종합운동장,28_강남경찰서면허시험장,29_삼성역7번출구,30_봉은사역5번출구.광동한방병원,31_노블발렌티웨딩홀,32_서울의료원강남분원,33_강남경찰서.강남운전면허시험장,34_잠실종합운동장,35_아시아선수촌아파트,36_아시아선수촌아파트삼거리.성현교회,37_잠실우성4차현대아파트,38_삼전역,39_송파구민회관구의회,40_배명중고교,41_석촌동남현교회앞,42_송파책박물관.헬리오시티,43_송파사거리.석촌시장,44_잠실여고후문,45_한양공원,46_송파2동한양삼성아파트,47_삼익아파트미성아파트,48_송파경찰서.오금역,49_가락래미안앞,50_송파중학교,51_문정래미안현대아파트앞,52_문정동대우아파트,53_문덕초등학교.문정고등학교,54_건영아파트앞,55_문현중학교,56_송파구립산모건강증진센터,57_송파파인타운10단지.13단지,58_송파파인타운11단지,59_아이코리아앞,60_장지공영차고지
2022-04-14 04:00:00,2,3,0,3,6,0,0,4,5,4,0,7,10,9,7,0,6,0,7,0,7,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 05:00:00,1,1,0,3,1,2,2,3,1,0,2,3,4,5,5,6,3,6,5,6,7,8,5,10,8,6,6,4,3,1,1,0,0,3,0,2,2,3,4,5,5,6,7,2,6,4,3,3,2,0,2,0,2,0,0,0,0,0,0,0
2022-04-14 06:00:00,2,2,0,4,3,3,2,4,3,6,8,6,5,7,8,9,3,10,11,12,11,12,14,17,18,13,10,6,3,3,3,0,2,3,4,4,4,5,6,6,7,6,5,6,5,5,8,8,9,5,6,7,6,3,3,5,3,1,0,0
2022-04-14 07:00:00,15,4,13,7,7,8,8,12,15,17,17,24,25,22,29,28,20,19,29,35,33,19,22,33,36,32,16,8,13,11,1,1,2,6,7,8,8,10,11,9,13,19,17,12,11,14,21,9,8,19,20,12,11,7,4,3,0,2,2,0
2022-04-14 08:00:00,4,5,3,7,9,10,12,14,15,15,17,22,21,21,21,25,21,20,26,30,30,35,45,50,62,50,24,14,17,23,4,2,4,13,7,9,9,13,14,20,21,25,24,25,24,23,29,15,15,20,18,14,11,10,5,5,2,4,1,0
2022-04-14 09:00:00,5,3,2,2,4,7,7,9,10,8,7,7,8,11,11,14,12,13,18,23,25,25,22,42,52,48,32,18,11,10,4,1,2,9,7,5,8,9,11,12,12,15,9,8,4,7,7,6,6,10,12,13,12,10,4,2,0,0,1,1
2022-04-14 10:00:00,2,2,3,3,4,2,4,5,7,8,2,6,8,10,10,8,8,6,8,10,11,11,12,13,17,16,7,6,4,2,1,0,2,7,9,10,8,9,8,8,8,9,8,5,6,6,7,3,0,5,5,4,3,6,5,3,2,1,0,0
2022-04-14 11:00:00,1,1,1,2,3,4,5,6,7,4,5,4,10,8,7,8,7,7,8,5,6,8,11,12,14,10,6,4,2,3,2,1,4,7,8,6,5,5,4,5,6,6,8,7,8,7,7,9,3,9,5,8,6,2,3,2,1,1,0,0
2022-04-14 12:00:00,1,2,4,2,5,8,3,6,10,8,6,7,9,10,7,9,8,8,6,9,10,8,11,14,15,13,7,6,3,3,3,3,4,7,7,8,4,11,10,10,11,7,9,10,11,14,9,9,8,10,11,5,6,6,5,4,4,3,0,0
2022-04-14 13:00:00,1,1,2,1,4,3,5,6,7,7,9,10,8,8,9,9,9,9,10,12,10,10,10,11,10,9,5,3,4,2,3,4,3,10,14,12,15,8,15,12,13,11,9,12,10,10,9,9,8,7,7,10,7,5,2,4,2,4,2,0
2022-04-14 14:00:00,2,1,2,4,7,5,7,7,6,5,8,7,14,15,16,14,11,9,10,9,8,11,12,11,8,6,5,3,3,4,2,5,6,15,16,12,8,7,10,21,17,11,11,7,11,9,8,6,6,9,9,7,4,3,2,6,0,1,3,0
2022-04-14 15:00:00,2,2,2,3,7,4,9,8,9,9,8,7,8,9,10,10,8,10,11,9,9,7,6,10,11,10,6,4,2,2,5,1,4,12,11,11,11,10,9,8,6,10,10,8,7,7,8,10,12,12,11,12,9,4,5,3,1,0,1,0
2022-04-14 16:00:00,1,8,9,9,9,14,30,34,36,26,16,13,18,11,13,20,17,15,13,17,14,10,10,10,10,9,4,3,3,4,6,6,7,39,39,34,28,22,21,27,26,24,25,28,28,23,22,21,17,12,10,7,8,7,6,4,2,2,0,0
2022-04-14 17:00:00,4,5,3,5,7,7,9,11,14,12,11,11,14,13,13,15,13,11,12,13,13,11,9,10,10,8,5,5,4,6,13,6,11,16,18,20,19,16,15,19,18,20,17,14,14,15,18,15,14,13,12,12,11,8,3,8,6,3,2,0
2022-04-14 18:00:00,2,2,3,3,9,10,13,18,19,21,21,20,23,23,21,21,23,21,18,17,15,16,16,14,15,12,4,3,4,6,14,26,29,33,30,25,22,22,21,22,20,24,24,24,19,18,18,19,17,18,16,14,9,7,5,12,11,10,4,0
2022-04-14 19:00:00,1,0,0,3,8,9,11,9,12,11,10,11,15,13,11,10,13,12,10,8,10,11,7,9,8,7,4,2,3,2,5,7,11,31,31,27,23,20,23,20,17,15,14,11,11,10,11,13,12,12,10,5,5,4,4,12,11,8,3,0
2022-04-14 20:00:00,0,1,2,0,4,5,6,5,6,4,4,4,12,9,10,10,8,10,7,5,5,6,5,4,5,5,5,2,2,4,5,6,8,17,20,16,13,12,14,15,10,9,11,9,7,6,5,6,3,7,6,5,6,5,5,6,3,3,0,0
2022-04-14 21:00:00,1,1,1,1,6,10,11,10,4,4,3,3,6,4,7,7,8,9,8,9,7,6,4,4,6,5,10,7,2,6,5,7,8,21,22,17,14,16,12,16,12,9,10,10,7,5,8,6,6,7,6,6,3,3,2,4,3,1,0,0
2022-04-14 22:00:00,1,0,0,2,9,6,4,9,8,7,8,7,11,10,8,8,10,12,9,7,6,8,7,9,5,4,2,1,2,3,6,0,7,27,28,17,14,15,16,14,11,10,10,8,7,9,13,13,10,9,6,5,6,1,6,7,6,5,0,0
2022-04-14 23:00:00,1,0,2,0,5,2,6,5,4,3,5,4,6,7,5,5,4,7,10,8,6,6,7,6,6,3,2,5,2,1,2,0,5,11,14,12,13,13,13,10,8,6,6,8,5,4,3,5,5,5,0,2,5,3,2,3,2,1,1,0
2022-04-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 04:00:00,2,2,3,4,6,2,0,5,4,5,0,7,10,9,8,3,7,0,8,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 05:00:00,1,2,0,3,5,2,4,6,5,5,0,4,3,2,5,6,5,0,6,5,6,10,9,6,7,6,5,3,2,0,1,0,1,3,0,2,3,8,4,11,4,10,11,10,9,7,5,4,3,4,3,0,3,0,2,1,0,0,0,0
2022-04-15 06:00:00,3,1,0,2,3,4,4,5,4,5,5,5,5,7,5,6,5,7,7,10,9,8,12,12,13,10,8,3,4,2,3,2,1,5,4,5,4,3,3,4,5,4,5,5,4,4,8,6,3,6,7,6,4,5,3,3,0,1,2,0
2022-04-15 07:00:00,16,7,8,9,8,10,12,14,22,28,32,33,28,15,18,18,19,14,22,26,19,25,31,32,42,40,15,8,9,9,4,1,2,4,4,11,14,18,19,21,21,23,22,14,13,10,17,10,10,17,17,10,9,8,3,3,0,0,0,0
2022-04-15 08:00:00,3,5,6,6,10,9,13,18,18,14,16,17,24,28,26,26,27,26,27,27,28,31,36,42,51,44,30,18,26,22,4,5,4,15,15,13,12,12,14,17,17,27,24,24,23,23,21,17,16,16,14,10,7,7,6,6,5,4,2,0
2022-04-15 09:00:00,1,2,3,3,6,7,10,13,13,13,11,11,12,12,14,13,15,12,15,22,24,23,23,27,34,30,13,9,10,12,5,1,0,13,9,7,8,8,9,10,11,10,9,8,8,12,13,8,7,10,11,11,8,6,3,3,1,0,1,0
2022-04-15 10:00:00,1,2,3,4,5,6,6,7,9,5,7,6,5,5,6,7,8,7,7,7,9,10,11,12,18,16,11,6,4,3,2,1,3,6,7,4,4,5,3,7,5,6,5,3,2,6,5,3,1,4,5,4,6,3,4,2,2,0,1,0
2022-04-15 11:00:00,1,1,0,4,3,3,1,5,6,5,3,5,6,7,6,6,7,9,10,12,15,15,15,15,16,13,7,4,4,2,6,0,7,7,4,8,8,6,6,8,8,8,9,10,9,8,8,5,5,7,6,5,4,1,1,1,0,1,0,0
2022-04-15 12:00:00,1,1,2,3,4,6,9,8,10,9,10,9,10,9,9,9,9,9,10,11,12,12,14,9,12,9,6,4,3,2,3,2,2,6,6,5,6,7,9,5,8,9,8,6,7,4,7,7,8,8,10,9,7,6,4,2,1,1,1,0
2022-04-15 13:00:00,1,3,1,3,6,6,7,9,8,7,7,5,8,10,10,9,10,9,12,12,12,14,13,10,10,12,8,5,2,3,3,0,5,10,11,10,8,7,5,7,11,8,6,6,7,8,11,10,10,6,8,5,4,3,2,1,0,3,2,0
2022-04-15 14:00:00,1,1,2,5,7,2,8,6,6,4,6,7,10,9,10,11,10,7,9,10,8,10,10,10,10,11,9,4,2,4,3,6,7,12,13,10,10,9,8,8,9,8,7,6,6,8,10,11,10,11,10,12,9,2,1,1,0,0,0,0
2022-04-15 15:00:00,2,3,2,5,7,8,18,26,27,13,11,10,8,12,13,15,14,15,13,12,11,10,10,11,7,8,4,3,3,3,7,3,7,22,23,19,17,18,14,12,12,13,10,12,7,8,12,11,12,13,10,11,19,17,14,5,3,2,3,0
2022-04-15 16:00:00,2,3,4,6,9,9,10,11,12,11,9,11,13,12,11,11,12,13,14,14,14,17,12,13,12,9,6,5,5,4,5,8,8,31,33,28,25,26,22,20,20,19,22,23,21,17,18,16,15,14,12,10,7,6,6,6,5,4,2,0
2022-04-15 17:00:00,2,2,3,4,9,9,10,11,10,8,9,11,10,10,11,14,13,15,15,14,14,13,13,15,15,13,6,4,3,5,16,17,17,28,30,21,20,16,17,20,20,17,18,15,16,14,19,16,14,17,19,13,9,7,3,9,4,5,4,0
2022-04-15 18:00:00,3,3,3,5,11,9,15,20,20,19,17,17,27,28,23,25,23,25,26,27,20,18,17,21,22,19,5,4,5,6,12,25,34,48,48,39,38,34,30,33,27,20,19,19,17,20,19,16,16,16,13,13,10,9,4,11,11,9,8,0
2022-04-15 19:00:00,1,1,2,4,10,13,14,12,12,8,8,10,11,8,10,11,7,13,13,13,13,12,12,11,13,10,5,3,3,3,3,5,10,29,29,27,23,23,20,26,26,25,27,25,19,15,17,15,15,14,14,12,9,9,8,12,9,5,2,0
2022-04-15 20:00:00,1,2,3,1,5,6,9,8,7,6,4,6,9,9,6,6,7,8,6,6,8,9,10,8,8,7,5,2,3,4,6,3,6,22,21,18,17,14,12,11,11,8,10,10,6,8,8,5,4,7,5,6,4,3,3,4,2,2,1,0
2022-04-15 21:00:00,1,0,1,0,7,6,8,4,6,5,6,6,7,5,5,7,6,6,8,7,6,6,5,7,4,4,3,2,4,5,5,6,8,20,17,19,17,13,9,12,13,9,10,9,6,7,10,9,8,8,7,7,5,6,10,6,7,6,3,0
2022-04-15 22:00:00,0,1,1,2,8,7,10,12,11,10,6,6,8,7,8,6,10,11,11,8,9,7,6,6,8,7,5,4,5,4,5,2,7,20,22,19,15,14,14,14,12,13,11,12,8,10,9,10,7,8,9,6,7,3,3,5,3,1,0,0
2022-04-15 23:00:00,1,2,0,3,4,5,5,8,6,5,4,4,9,6,5,0,3,7,5,3,3,2,4,5,4,2,3,1,1,2,3,0,3,12,13,10,10,12,11,9,7,9,7,5,6,6,5,4,5,6,5,4,1,0,3,6,4,1,0,0
2022-04-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
