Unnamed: 0,1_군포공영차고지,2_군포보건소,3_수리산역,4_5단지입구,5_도장중학교,6_산본공업고등학교,7_둔전초등학교,8_엘림복지원,9_군포문화예술회관,10_장미아파트,11_산본2동행정복지센터,12_산본래미안아파트,13_삼성아파트입구,14_금정역,15_산본1동,16_산본고가도로,17_미도아파트.메트로병원,18_명학초교,19_성결대.안양아트센터.명학역,20_만안구청,21_농림축산검역본부,22_서안양우체국,23_우체국사거리.안양초교.중화한방병원,24_비산농협,25_비산사거리.이마트,26_비산롯데캐슬,27_미륭아파트,28_삼호아파트,29_종합운동장,30_수촌마을,31_관양중학교,32_중촌마을,33_부림마을,34_인덕원역4호선.인덕원성당,35_린파밀리에,36_갈현동부대,37_찬우물,38_정보과학도서관,39_과천주공2.3단지,40_정부과천청사,41_KT과천지사,42_경기도립과천도서관앞,43_과천8.9단지,44_과천성당,45_환경사업소,46_선바위역,47_안골,48_식유촌우면성당.서초호반써밋,49_서초힐스아파트,50_서초힐스아파트,51_네이처힐5단지,52_성촌마을입구,53_형촌마을입구,54_서초아트자이아파트,55_서초동삼성아파트,56_서초역1번출구,57_지하철2호선교대역2,58_서초동유원아파트,59_롯데칠성,60_신분당선강남역,61_래미안아파트.파이낸셜뉴스(중),62_뱅뱅사거리,63_양재역.서초문화예술회관,64_일동제약사거리,65_현대빌라.에코맘코리아,66_우성아파트.양재초등학교,67_KT삼거리,68_KT연구개발센터정문,69_서울시품질시험소한국교원단체총연합회,70_성촌마을입구,71_형촌마을입구,72_서초힐스아파트,73_서초호반써밋,74_식유촌우면성당.서초호반써밋,75_안골,76_선바위역,77_환경사업소,78_과천성당,79_과천10단지,80_경기도립과천도서관앞,81_KT과천지사,82_정부과천청사,83_과천주공2.3단지,84_찬우물,85_갈현동부대,86_린파밀리에,87_인덕원역4호선,88_동편마을입구,89_부림마을,90_중촌마을,91_관양중학교,92_수촌마을,93_종합운동장,94_삼호아파트,95_동양월드타워,96_대림아파트,97_삼성래미안아파트,98_비산사거리.이마트,99_진흥아파트,100_서안양우체국,101_농림축산검역본부,102_만안구청,103_성결대.안양아트센터.명학역,104_명학초교,105_미도아파트.메트로병원,106_산본고가도로,107_산본1동,108_금정역,109_산본1동입구,110_산본시장,111_13단지아파트입구,112_산본2동행정복지센터,113_우방아파트,114_군포문화예술회관,115_남천병원.서울시남부기술교육원,116_극동아파트,117_둔전초등학교,118_산본공업고등학교,119_철쭉동산.철쭉공원,120_5단지입구,121_수리산역.5단지,122_군포보건소,123_군포공영차고지
2022-03-28 14:00:00,0,2,2,0,3,3,2,3,5,6,7,7,6,6,7,5,0,6,8,12,13,14,16,12,13,12,11,18,15,11,10,12,10,7,6,2,11,9,10,10,10,12,9,4,8,5,3,10,12,14,13,14,14,15,11,11,12,13,13,16,15,12,17,17,10,16,0,11,12,11,10,11,12,10,13,16,17,16,15,11,10,12,15,17,6,10,20,12,11,18,14,13,14,15,15,14,12,21,22,18,14,10,11,10,12,6,8,11,10,8,6,0,6,4,3,2,2,3,4,0,2,0,0
2022-03-28 15:00:00,0,1,2,0,0,3,2,4,4,3,6,7,8,9,10,8,7,8,11,13,13,9,18,17,18,17,17,17,18,21,18,10,10,12,13,7,8,11,9,5,8,9,9,10,8,11,0,11,12,11,11,6,11,12,12,12,13,14,12,10,14,12,15,14,13,14,15,7,13,16,15,11,11,12,12,16,17,19,19,21,30,32,33,32,31,32,36,34,33,26,22,28,27,22,21,20,16,22,21,19,18,17,16,8,9,15,13,13,9,6,8,0,6,7,3,3,5,7,0,5,2,0,0
2022-03-28 16:00:00,0,1,3,3,4,4,6,21,20,16,21,20,18,8,10,6,7,0,18,18,24,27,26,22,29,32,33,8,28,25,19,17,16,10,11,12,11,9,11,10,9,10,11,9,5,7,4,7,6,8,8,31,32,30,29,15,15,15,14,14,15,16,20,19,18,15,13,0,17,19,19,16,20,20,19,13,13,15,17,16,18,20,26,26,29,29,30,26,24,21,17,18,25,27,25,25,20,25,24,16,13,12,14,9,15,14,10,17,13,11,12,11,10,9,7,4,4,6,3,5,0,0,0
2022-03-28 17:00:00,1,3,7,8,2,7,11,12,14,12,9,18,19,13,13,11,12,12,18,21,23,21,19,18,17,16,16,16,16,14,11,12,19,18,19,0,0,15,0,11,10,12,9,12,10,11,10,7,11,15,14,18,16,13,16,15,13,15,14,19,23,28,37,39,42,42,43,23,46,46,41,39,31,24,0,29,32,26,16,34,29,34,36,28,37,28,47,47,46,39,38,39,38,40,34,37,35,40,42,34,28,20,20,17,21,21,22,32,30,27,26,25,18,14,9,8,5,3,4,1,2,1,0
2022-03-28 18:00:00,0,5,12,13,8,7,8,9,11,11,14,18,18,19,23,23,22,20,26,30,34,35,35,33,27,23,23,25,20,17,17,23,19,13,12,0,14,15,14,17,20,18,17,16,11,18,8,13,17,15,10,18,18,21,19,21,18,23,27,29,30,33,34,43,46,47,0,54,54,55,54,53,50,41,46,48,49,48,47,42,48,50,50,44,44,43,45,45,45,45,48,49,50,49,47,44,39,36,38,30,25,21,20,21,20,14,19,34,31,29,27,25,23,21,20,17,11,10,9,5,1,0,0
2022-03-28 19:00:00,0,1,3,0,1,3,5,0,3,6,4,7,8,10,12,10,5,9,13,11,12,11,11,16,13,12,13,9,11,11,11,14,17,13,0,11,8,10,10,6,10,5,9,8,5,9,8,7,7,7,8,11,11,12,11,11,16,19,17,21,22,30,32,20,34,34,0,24,22,32,34,36,35,11,33,31,20,31,31,31,34,35,34,33,0,22,45,44,43,41,35,32,34,32,27,24,22,23,21,17,11,10,18,17,16,15,12,38,37,36,27,23,21,20,16,9,6,6,5,4,4,1,0
2022-03-28 20:00:00,1,0,3,0,0,4,6,7,8,7,9,5,7,7,9,9,10,8,12,8,12,5,13,6,9,8,8,7,7,7,8,8,9,6,5,9,0,7,7,6,5,4,3,0,0,6,0,4,3,0,7,6,0,6,4,4,5,7,9,15,15,16,18,20,21,19,0,11,18,17,16,13,13,19,12,19,12,18,11,18,20,21,24,25,14,20,25,26,27,30,28,26,21,17,19,20,18,21,20,16,12,8,8,0,8,2,4,16,11,12,14,10,11,8,5,4,3,1,0,1,0,0,0
2022-03-28 21:00:00,0,1,2,0,0,2,4,8,1,0,6,3,5,6,5,6,4,4,8,7,10,8,11,9,10,7,11,10,9,8,8,7,5,8,0,6,3,6,0,5,9,5,8,6,5,16,14,12,9,0,7,10,11,7,7,4,6,7,9,17,14,16,20,21,17,21,0,18,22,24,22,12,11,0,8,14,0,12,10,8,14,15,16,9,13,15,22,22,24,25,24,23,24,29,23,27,23,22,26,22,17,13,10,8,9,6,6,10,9,9,9,0,8,8,7,5,2,5,2,4,1,0,0
2022-03-28 22:00:00,0,2,1,0,1,0,4,1,11,3,4,13,11,10,10,7,9,6,11,8,14,13,4,10,8,7,8,5,6,3,4,0,3,5,0,0,0,0,3,3,10,1,3,8,7,9,8,6,6,0,6,7,0,5,5,5,11,12,13,23,25,27,18,27,23,22,14,18,24,17,20,17,15,0,17,13,12,16,17,14,15,13,10,0,9,11,16,14,16,13,12,10,11,0,10,6,9,11,9,10,7,7,5,8,6,0,4,8,0,9,11,9,8,9,6,4,2,3,0,3,0,0,0
2022-03-28 23:00:00,0,0,0,0,0,1,3,0,4,5,3,7,9,14,17,16,9,9,10,7,11,4,6,9,10,9,8,0,6,5,3,3,3,2,2,2,0,3,0,5,3,4,6,7,5,21,19,16,13,12,7,6,7,3,1,4,5,5,6,11,13,17,23,25,24,20,19,9,17,16,13,8,12,0,0,13,4,7,12,11,12,13,11,6,5,0,12,10,9,10,8,9,7,0,6,0,10,12,10,2,6,6,5,3,4,0,3,13,14,6,13,12,8,6,4,2,4,3,2,2,2,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,0,0,3,0,4,5,0,1,1,0,7,0,9,9,10,11,12,13,19,20,25,27,31,30,32,10,35,36,40,46,47,46,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,0,2,2,0,2,3,6,7,6,8,10,11,10,9,9,11,12,7,9,11,14,14,16,16,18,18,20,22,23,20,19,21,16,24,45,38,0,36,34,30,30,31,32,7,30,9,10,28,30,12,29,32,34,32,26,17,11,6,8,6,4,4,8,9,0,0,8,0,7,7,7,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,0,2,1,0,2,4,9,14,15,17,17,18,14,4,5,5,3,6,8,9,17,20,19,22,27,28,29,20,30,27,30,32,27,32,31,26,33,24,21,18,19,18,19,21,15,21,0,16,20,14,21,19,24,15,17,11,7,9,7,3,3,6,7,11,6,5,0,0,11,8,11,11,7,12,0,7,3,7,0,5,5,7,5,4,2,0,11,11,0,11,11,14,15,14,13,9,11,14,14,12,10,9,9,5,8,8,6,4,3,0,0,1,0,0,0,0,1,2,0,0,0,0,0
2022-03-29 07:00:00,0,3,6,4,4,8,18,28,29,33,32,35,28,9,12,12,14,9,20,16,23,26,28,28,33,39,41,37,38,42,44,47,48,43,44,43,46,45,43,41,39,40,41,41,40,33,32,35,36,36,42,48,51,30,27,22,15,16,12,14,15,12,15,16,17,13,8,4,11,17,21,26,30,32,13,10,12,12,13,15,14,12,11,12,5,6,11,10,11,14,16,20,18,19,16,19,18,22,24,21,16,14,13,13,8,10,8,5,1,2,3,0,6,5,4,5,12,13,0,8,3,1,0
2022-03-29 08:00:00,1,4,17,16,7,9,15,19,13,18,24,25,22,18,21,14,24,22,22,28,40,38,41,46,44,46,48,50,52,48,50,48,45,41,41,43,43,42,44,34,31,35,34,36,36,40,37,38,38,36,36,38,41,26,24,19,15,22,20,18,16,19,21,17,13,11,10,10,8,11,15,29,32,33,30,22,21,20,18,14,12,15,21,22,0,0,39,39,38,25,19,20,21,21,21,21,23,26,27,23,20,18,17,16,18,18,15,16,15,14,20,7,21,18,17,12,11,15,5,11,8,4,0
2022-03-29 09:00:00,0,0,1,0,2,3,8,9,10,10,11,12,12,8,9,10,11,12,12,9,13,14,17,14,27,27,26,25,26,27,26,22,22,21,22,17,21,18,18,16,15,17,16,17,16,16,14,18,20,13,19,21,34,28,21,15,16,14,11,10,8,6,9,8,7,6,5,6,4,7,10,8,9,10,0,6,8,4,5,6,10,11,8,0,12,6,9,9,8,7,7,10,11,10,11,11,12,15,14,11,8,6,7,2,8,7,4,6,5,5,5,0,5,4,5,2,4,5,4,2,2,0,0
2022-03-29 10:00:00,0,2,2,2,3,4,9,13,3,14,13,10,8,6,8,0,4,4,10,13,6,13,14,13,11,11,14,15,16,17,19,23,21,20,20,0,9,21,19,11,12,13,16,14,13,11,0,8,13,11,12,14,16,14,11,10,9,8,6,9,7,7,8,6,4,3,0,0,4,6,3,2,1,3,0,3,0,2,0,3,3,0,3,0,3,0,5,4,3,5,6,9,8,10,8,11,10,13,13,8,8,8,8,2,5,4,7,5,4,3,3,1,2,1,0,1,4,5,0,4,1,0,0
2022-03-29 11:00:00,0,1,2,0,1,2,4,9,6,10,8,10,9,8,7,0,7,6,9,11,16,16,18,15,16,7,11,8,10,10,9,9,8,7,0,6,7,6,7,6,6,10,8,7,7,6,0,5,8,9,12,9,14,14,12,9,7,7,7,8,9,8,9,8,7,4,6,3,7,1,7,8,9,10,7,8,0,6,8,8,10,9,7,0,6,4,9,3,6,7,6,8,10,9,5,9,7,9,10,9,8,5,6,4,5,0,4,4,3,3,0,2,3,4,0,3,1,3,0,2,0,0,0
2022-03-29 12:00:00,1,3,0,2,3,3,7,10,12,15,16,19,16,9,11,5,12,11,9,10,12,11,11,10,12,15,6,13,14,12,11,13,12,13,0,0,4,12,0,9,9,10,11,10,11,8,4,11,6,10,11,9,11,11,8,7,5,6,6,7,7,9,8,10,8,12,0,0,5,13,5,12,13,5,0,9,10,3,0,5,9,6,5,2,8,6,12,6,12,10,9,12,11,10,11,9,13,14,12,10,10,5,10,0,11,2,5,10,4,2,11,10,7,4,2,2,2,1,2,1,0,0,0
2022-03-29 13:00:00,0,1,2,0,0,3,6,3,5,0,7,7,6,7,8,8,9,9,10,11,11,12,12,10,11,12,13,14,13,12,9,9,9,9,0,8,9,8,10,7,6,9,11,13,11,8,0,3,6,4,7,7,9,11,10,11,8,10,8,9,10,6,12,11,10,8,0,2,9,8,10,8,4,5,0,6,8,0,8,6,8,10,12,0,12,4,15,14,14,14,18,18,17,14,13,13,16,17,16,14,13,10,10,9,10,7,9,8,7,5,6,0,4,3,2,1,2,0,0,0,1,0,0
2022-03-29 14:00:00,0,1,3,0,3,3,7,6,7,7,5,8,9,7,9,10,11,12,15,18,17,20,21,16,15,16,17,17,14,12,14,15,14,15,11,9,15,13,12,11,9,9,10,11,9,11,12,13,17,18,18,19,22,19,20,14,8,10,10,11,9,12,10,10,11,8,0,0,7,11,9,8,9,9,0,8,7,9,0,10,11,10,12,14,0,9,18,17,18,16,14,13,14,16,18,10,17,14,14,16,15,8,12,0,11,0,6,10,6,9,8,7,5,2,1,1,2,0,0,1,0,0,0
2022-03-29 15:00:00,0,0,2,0,2,4,5,6,7,6,6,6,8,6,9,10,4,9,11,11,10,11,13,11,12,12,14,15,11,9,9,9,8,10,0,0,9,8,9,10,11,10,11,6,10,5,0,4,6,6,7,13,7,14,12,11,12,14,14,13,15,19,16,17,11,7,8,13,14,18,17,18,14,9,14,20,13,16,22,25,29,28,33,29,27,16,22,21,21,18,18,19,20,18,18,19,21,26,26,23,20,15,14,13,11,10,5,10,9,8,7,6,5,3,5,4,3,0,4,2,1,0,0
2022-03-29 16:00:00,0,1,3,0,0,2,4,22,23,5,7,25,24,6,7,8,5,9,15,16,18,17,18,13,14,14,12,15,12,10,12,11,8,10,11,8,9,10,11,10,11,9,6,12,4,13,12,12,14,15,18,24,25,19,18,18,18,20,18,19,21,23,22,24,16,22,0,5,25,47,51,50,51,49,46,19,14,16,20,21,26,28,25,24,30,28,40,41,40,35,31,28,30,30,31,29,27,31,34,28,25,19,22,8,24,23,7,14,14,13,14,13,11,7,5,4,4,4,0,2,1,0,0
2022-03-29 17:00:00,0,2,5,0,2,5,11,14,18,5,19,20,17,15,17,13,16,13,16,18,17,19,20,18,19,16,16,16,17,17,14,13,13,13,14,11,14,10,9,13,14,13,9,8,6,7,5,8,9,12,11,15,16,16,17,15,17,20,22,23,24,29,33,38,39,35,29,38,39,38,37,35,38,38,37,37,38,37,36,34,34,34,35,35,36,28,44,44,43,37,35,35,33,31,28,26,21,21,20,19,17,16,15,11,17,23,16,21,19,16,14,7,12,10,9,4,4,9,1,7,4,1,0
2022-03-29 18:00:00,0,2,4,0,3,3,5,9,16,7,16,21,26,20,30,30,29,26,34,39,43,44,43,39,34,31,31,30,27,19,15,14,14,13,0,0,12,10,11,10,15,10,12,11,8,26,25,23,20,18,16,21,20,22,26,26,31,34,33,33,31,32,32,39,42,40,0,40,43,43,42,44,29,0,0,38,39,41,38,37,42,45,47,31,30,34,53,54,42,45,40,37,35,33,34,32,29,26,24,26,20,15,17,17,14,13,14,50,51,47,43,40,33,26,19,13,8,3,2,2,2,0,0
2022-03-29 19:00:00,0,0,3,2,1,2,4,3,4,5,3,5,7,7,11,0,12,8,13,14,15,11,15,13,12,11,8,0,9,6,7,6,8,7,3,2,8,9,9,7,7,7,7,8,4,11,0,11,13,6,11,15,14,14,15,9,11,13,15,20,24,27,33,35,37,35,19,34,32,31,29,28,34,28,31,29,29,31,29,28,29,35,35,31,28,30,42,41,52,49,42,36,34,33,32,29,25,22,16,13,13,7,11,5,0,0,10,19,19,17,16,15,13,12,7,4,3,3,0,2,1,0,0
2022-03-29 20:00:00,1,0,3,0,0,3,5,4,4,3,7,3,5,6,10,9,8,5,11,9,12,9,11,10,10,11,12,9,13,12,12,5,12,10,0,4,5,8,7,5,7,4,8,6,4,10,9,5,3,3,2,4,4,5,4,5,9,8,10,13,15,18,21,22,18,20,0,19,19,22,21,19,17,18,14,23,21,17,17,19,21,20,20,17,0,14,19,24,18,21,18,16,17,15,15,16,15,18,21,15,10,8,7,6,5,0,6,17,18,15,16,15,14,13,10,5,4,2,0,0,0,0,0
2022-03-29 21:00:00,0,2,2,0,2,3,2,4,4,3,5,6,7,12,16,17,0,16,19,18,16,15,16,15,19,19,17,16,14,12,10,8,9,7,0,5,4,5,5,4,4,3,4,4,3,3,0,0,4,2,2,5,6,4,3,5,12,14,13,17,17,19,18,21,20,20,0,20,21,20,19,19,17,0,0,17,18,16,8,17,19,21,15,19,0,10,23,25,25,22,22,19,23,14,22,21,18,20,20,18,9,6,8,3,7,6,4,17,13,17,15,13,7,6,4,3,1,2,0,1,1,0,0
2022-03-29 22:00:00,0,0,0,0,0,1,3,3,6,0,3,8,6,7,9,0,0,6,11,11,12,11,9,10,8,7,8,0,9,10,8,5,6,5,0,4,4,3,4,0,6,8,6,0,4,6,2,6,5,0,4,6,7,5,6,7,11,12,14,21,25,26,32,32,28,25,22,24,20,18,18,19,12,9,0,18,12,18,16,12,16,16,16,11,0,0,27,25,25,26,25,24,21,23,20,15,15,16,15,15,11,8,7,3,5,0,2,16,16,14,16,15,10,8,5,4,2,1,2,0,0,0,0
2022-03-29 23:00:00,0,0,1,1,0,0,1,2,0,3,3,1,4,9,14,13,14,12,8,8,9,0,15,13,17,17,18,17,17,14,13,12,11,13,0,0,0,3,6,2,9,0,7,8,2,7,0,6,7,6,6,5,0,4,2,4,7,7,7,9,9,9,18,19,16,15,14,0,18,17,16,15,7,14,7,11,11,10,11,10,11,9,10,0,10,6,19,9,12,22,11,20,22,23,23,22,17,16,14,9,7,5,5,5,0,6,0,13,14,12,9,13,12,11,7,3,1,1,0,0,0,0,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,0,0,4,0,0,6,1,7,0,2,8,2,10,9,7,8,9,10,14,16,16,17,20,12,22,0,25,26,30,36,38,42,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,0,0,3,0,0,1,8,9,7,6,7,9,8,6,7,8,8,9,11,12,14,15,16,21,21,20,21,16,19,22,21,22,19,39,40,19,20,39,32,23,13,14,24,4,21,11,0,10,22,21,24,29,32,26,24,11,4,4,2,3,1,5,7,8,0,0,7,0,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 06:00:00,0,2,1,0,3,4,10,12,16,18,5,19,18,4,5,4,5,4,6,9,13,14,17,20,21,21,21,21,22,28,30,23,25,26,22,16,20,22,23,22,23,24,25,11,13,13,10,12,15,12,18,21,24,12,11,9,7,6,4,3,4,5,6,7,0,8,0,0,5,8,9,10,10,0,8,7,0,2,8,7,9,8,6,3,0,5,4,3,4,5,6,4,7,0,0,4,8,10,13,12,12,11,10,3,5,5,3,2,0,0,1,2,1,4,6,0,3,4,0,2,1,0,0
2022-03-30 07:00:00,1,3,6,0,0,7,16,19,20,19,23,30,23,9,8,10,11,11,12,18,29,30,30,34,36,37,34,38,40,43,43,42,40,40,36,36,38,35,33,30,29,31,32,35,31,34,26,29,32,36,37,38,41,27,23,17,14,17,17,13,19,18,20,22,20,17,0,15,12,19,26,33,35,39,33,8,7,7,8,9,7,6,7,0,4,8,8,8,10,7,8,9,11,12,15,10,16,22,27,11,15,12,10,11,11,11,9,5,0,5,6,5,5,4,5,6,8,10,8,5,6,1,0
2022-03-30 08:00:00,0,6,14,3,2,9,11,16,17,18,20,30,27,17,21,21,21,23,26,28,40,40,47,52,59,62,65,67,66,67,63,60,47,36,31,39,42,39,38,32,30,33,24,32,29,33,32,32,36,47,33,35,38,30,26,17,13,18,17,13,10,9,9,8,7,5,0,0,2,6,9,9,15,8,13,7,8,7,10,13,13,17,18,12,0,13,22,23,27,26,21,25,28,29,32,21,33,28,23,21,26,20,17,16,16,15,13,14,12,14,16,9,15,10,8,6,9,10,9,7,6,2,0
2022-03-30 09:00:00,1,1,6,2,7,5,11,12,12,13,14,14,13,9,10,11,0,13,15,15,19,18,20,15,31,32,31,29,27,25,26,24,26,27,28,25,27,25,22,18,19,20,22,22,21,22,23,25,28,31,30,36,25,29,23,13,14,10,7,7,9,10,11,9,7,7,3,5,8,7,10,9,6,10,8,5,3,6,7,8,11,6,12,11,0,10,13,2,12,12,15,18,21,23,25,14,24,24,25,21,12,11,7,8,9,8,6,6,9,5,8,7,8,7,4,5,4,8,0,5,2,1,0
2022-03-30 10:00:00,0,1,3,0,4,4,5,8,10,11,5,10,8,9,1,2,7,6,8,13,14,15,14,13,13,14,7,10,8,11,11,17,11,16,0,17,20,19,17,11,11,12,12,8,11,8,0,10,8,11,10,13,15,13,9,6,6,5,4,5,6,8,8,9,8,9,6,5,8,6,5,4,0,5,4,4,5,3,8,4,7,0,3,0,7,0,6,6,5,8,9,10,11,6,10,12,13,7,14,18,11,10,10,10,0,0,9,7,4,4,3,0,2,3,0,1,3,2,0,2,1,0,0
2022-03-30 11:00:00,1,2,3,0,4,4,6,8,8,9,10,11,10,8,0,6,6,5,10,12,24,15,25,22,22,21,22,20,17,16,16,16,16,19,0,0,14,16,16,14,12,11,12,15,12,11,8,7,9,8,11,10,11,10,9,9,8,10,4,8,6,6,7,8,0,4,3,0,3,3,8,5,7,5,0,6,0,7,8,5,7,6,0,2,7,7,12,11,7,10,9,12,11,9,11,11,9,10,11,10,8,2,8,7,0,2,4,6,2,3,3,1,2,1,0,0,0,2,0,1,0,0,0
2022-03-30 12:00:00,0,2,3,0,3,5,7,6,13,14,8,19,15,11,11,3,4,4,13,11,12,7,12,13,12,10,8,8,11,11,12,11,12,12,0,13,0,8,4,11,10,8,9,10,6,8,6,9,12,12,14,15,16,15,13,14,12,11,11,13,14,18,19,6,16,13,0,7,6,8,9,4,7,8,0,6,7,8,10,9,9,11,12,8,3,12,15,11,16,17,17,14,15,12,16,0,14,15,16,15,13,10,8,8,4,4,0,8,11,12,9,9,9,7,5,0,6,6,2,2,0,0,0
2022-03-30 13:00:00,0,3,5,3,0,3,4,6,7,8,7,8,7,6,8,10,10,9,10,12,14,9,9,10,9,8,10,10,9,12,12,10,10,9,12,9,11,10,8,10,8,10,10,11,5,9,3,12,13,16,18,18,19,18,18,12,11,9,8,11,11,10,10,8,7,7,0,12,10,8,8,7,3,8,6,9,4,11,11,12,14,14,13,13,9,12,18,12,17,15,14,14,11,16,20,22,21,26,28,18,16,12,13,13,8,4,0,17,15,13,12,11,10,7,6,4,5,4,0,3,0,0,0
2022-03-30 14:00:00,0,3,4,1,0,0,3,4,2,6,0,9,10,6,10,9,4,5,9,14,10,13,14,14,12,10,12,10,11,9,9,12,11,9,10,0,10,12,11,7,9,10,9,8,7,6,1,4,3,7,9,8,8,9,9,8,10,10,10,13,14,13,16,20,18,17,16,15,8,14,13,15,14,14,0,15,16,18,17,13,16,18,18,17,17,16,18,17,15,16,15,16,18,16,15,19,17,16,18,13,13,10,9,8,6,8,5,7,6,7,5,9,5,7,6,4,4,4,7,6,2,0,0
