Unnamed: 0,1_신림2동차고지,2_대학동고시촌입구,3_서울산업정보학교.삼성교,4_관악산입구.관악아트홀.중앙도서관,5_서울대학교,6_경영대,7_수의대입구.보건대학원앞,8_국제대학원,9_관악사삼거리,10_공동기기원,11_유전공학연구소.반도체공동연구소,12_에너지자원연구소,13_공대입구,14_농생대,15_자연대.행정관입구,16_문화관입구,17_법대.사회대입구,18_서울대정문,19_신림중.삼성고.관악아트홀.도서관,20_서울산업정보학교.삼성교,21_신성초등학교,22_영광메디컬센터,23_쑥고개입구,24_서원동문화교앞,25_신림역2번출구,26_패션문화의거리입구,27_롯데관악점.건강보험관악지사,28_서울특별시.보라매병원,29_보라매삼성아파트.모자원고개,30_신대방삼거리,31_성대시장,32_상도초등학교입구,33_청화병원,34_동작구청.노량진초등학교앞,35_노량진역,36_사육신공원,37_노들역,38_노들역,39_사육신공원,40_노량진역,41_동작구청.노량진초등학교앞,42_장성교회,43_장승배기역,44_상도초등학교입구,45_성대시장,46_신대방삼거리,47_보라매병원입구,48_롯데백화점관악점,49_패션문화의거리입구,50_신림사거리,51_서원동문화교앞,52_서림동주민센터.신화단지,53_삼성동시장,54_대학동고시촌입구,55_서울산업정보학교.삼성교,56_관악산입구.관악아트홀.중앙도서관,57_서울대학교,58_서울대정문,59_법대.사회대입구,60_자연대.행정관입구,61_농생대,62_공대입구,63_신소재,64_건설환경종합연구소앞,65_제2공학관,66_유회진학술정보관.제1공학관,67_유전공학연구소.반도체공동연구소,68_교수회관입구,69_관악사삼거리,70_국제대학원,71_수의대입구.보건대학원앞,72_경영대,73_신림중.삼성고.관악아트홀.도서관,74_서울산업정보학교.삼성교,75_신림2동차고지
2022-03-18 18:00:00,2,1,3,1,2,3,4,4,3,4,7,14,36,57,61,26,57,52,53,48,45,44,47,42,22,18,17,53,50,32,35,32,31,22,3,1,2,10,9,37,37,38,39,37,31,41,35,30,28,38,31,20,13,7,4,1,0,0,4,3,3,2,3,0,13,14,15,10,15,16,16,17,16,11,0
2022-03-18 19:00:00,0,1,4,0,2,6,4,3,3,2,4,6,7,15,22,23,25,24,25,20,26,24,25,25,13,27,23,21,20,18,11,9,8,7,3,1,1,5,2,18,20,19,20,20,17,13,11,10,21,52,39,31,25,5,4,0,1,3,0,5,3,5,0,0,4,6,7,8,9,6,9,8,7,5,0
2022-03-18 20:00:00,2,1,2,0,2,3,4,1,3,5,1,5,8,10,14,15,16,15,11,11,11,13,11,9,9,8,14,15,14,12,10,8,7,6,1,2,1,2,3,11,13,12,13,15,15,13,11,9,10,23,21,16,13,5,2,0,1,3,0,4,4,1,0,3,3,3,1,1,7,3,4,8,6,3,0
2022-03-18 21:00:00,0,0,1,0,0,3,3,2,1,0,1,3,3,5,11,0,12,8,7,7,8,6,15,17,6,8,7,8,7,6,5,4,6,4,1,0,0,3,4,12,12,13,12,13,12,14,13,15,15,31,28,19,17,4,4,3,0,0,2,3,5,0,3,0,4,4,1,0,5,0,5,3,4,2,0
2022-03-18 22:00:00,0,1,2,0,6,3,7,0,2,3,4,0,4,5,9,7,8,6,7,8,13,12,10,10,9,6,9,10,5,5,4,1,2,3,2,1,0,4,2,25,26,27,28,26,20,22,17,15,20,32,27,20,14,5,3,0,0,0,0,4,5,0,0,2,2,4,0,3,7,2,4,5,2,5,0
2022-03-18 23:00:00,0,0,0,0,0,1,0,0,0,0,0,0,1,2,4,5,3,5,4,3,3,6,7,3,7,16,16,16,13,9,5,4,0,3,2,0,1,2,3,12,14,15,16,12,9,11,8,10,18,34,29,21,17,8,4,1,2,1,0,1,5,2,0,0,8,9,8,0,8,0,3,7,6,2,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,2,3,0,0,4,1,0,3,0,0,0,1,0,2,3,0,0,0,2,2,3,8,11,13,6,5,4,6,4,4,5,7,0,3,1,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 06:00:00,0,0,1,2,3,0,1,2,1,2,1,1,2,1,2,0,1,1,2,3,6,7,7,6,3,3,4,3,3,5,7,9,10,9,0,0,0,1,0,2,4,0,0,2,4,5,3,4,4,6,5,4,3,4,0,0,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 07:00:00,3,1,2,0,3,1,1,2,0,1,0,0,0,0,3,0,0,0,4,4,10,11,14,14,7,7,10,10,10,9,16,16,15,12,2,0,0,1,1,4,0,3,1,1,2,3,4,4,4,9,9,5,4,3,4,3,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 08:00:00,3,2,5,4,5,1,0,4,3,2,0,0,0,2,0,0,0,3,2,4,10,14,19,21,15,11,11,13,14,12,11,11,17,15,2,0,0,4,0,6,5,6,8,9,8,7,8,8,5,14,13,13,11,11,11,8,14,0,12,6,3,0,2,3,0,2,3,2,2,0,0,0,1,0,0
2022-03-19 09:00:00,3,2,4,0,6,0,4,2,2,1,0,0,0,1,1,1,0,0,0,5,9,10,18,18,8,12,10,9,9,9,12,15,16,13,4,2,0,2,2,7,8,6,7,8,6,9,9,9,8,15,17,14,15,9,11,9,7,4,9,7,3,2,0,1,2,0,1,0,2,1,0,1,1,0,0
2022-03-19 10:00:00,2,1,3,1,3,1,0,0,4,3,0,0,2,3,4,2,0,5,3,5,9,16,30,30,7,10,6,6,8,8,9,15,14,16,2,0,0,3,0,7,2,3,4,6,4,5,7,4,5,13,13,12,12,9,16,15,14,11,11,8,4,3,3,2,3,2,0,1,3,2,2,0,1,0,0
2022-03-19 11:00:00,0,3,6,0,7,4,6,0,4,3,2,0,2,2,4,0,1,0,3,7,18,25,30,31,11,17,15,11,13,17,27,22,22,16,2,0,1,4,1,3,7,9,9,10,11,9,7,10,7,15,12,12,12,10,16,15,14,13,11,9,6,5,0,6,5,4,4,3,4,2,1,2,0,0,0
2022-03-19 12:00:00,0,2,5,1,6,3,1,3,5,2,1,2,6,9,10,5,12,11,2,7,16,25,37,38,15,15,12,14,13,10,19,23,20,16,1,0,0,5,1,10,14,17,14,10,12,16,12,11,11,18,11,15,12,10,13,11,9,13,12,9,6,5,0,4,4,5,0,5,4,0,3,3,2,1,0
2022-03-19 13:00:00,0,6,9,10,8,8,7,6,7,6,6,2,3,6,9,0,8,10,10,11,16,26,30,29,18,13,10,14,13,12,15,14,15,13,1,0,0,2,3,8,11,12,21,23,24,25,22,18,14,21,22,19,18,11,15,14,15,14,13,9,6,5,4,8,3,5,0,9,8,1,0,5,3,3,0
2022-03-19 14:00:00,2,1,4,3,5,4,3,0,4,3,0,1,2,5,6,0,7,5,9,9,15,19,22,20,11,13,11,13,13,14,15,19,15,13,3,0,0,3,1,11,13,13,12,13,16,19,14,15,14,24,18,14,13,12,12,8,9,0,7,7,5,2,1,3,3,0,2,2,3,0,4,4,0,3,0
2022-03-19 15:00:00,1,1,4,0,0,5,6,2,6,5,4,4,2,5,10,7,11,12,10,12,22,32,42,41,11,13,11,14,14,13,15,17,18,16,7,1,1,3,1,6,7,8,11,9,11,17,19,20,20,26,23,20,17,10,13,5,14,15,9,8,6,5,0,5,3,6,2,1,6,0,0,5,0,1,0
2022-03-19 16:00:00,2,3,4,0,2,1,0,0,2,4,3,1,6,10,13,0,8,10,9,11,16,18,21,27,10,9,8,11,11,10,13,17,14,12,2,1,0,2,1,12,9,15,11,14,14,11,10,11,17,33,32,18,13,9,7,5,6,0,4,3,3,0,2,0,2,0,3,1,3,0,2,3,0,0,0
2022-03-19 17:00:00,4,1,2,0,3,4,5,1,4,0,3,4,2,6,11,12,14,16,16,12,20,16,19,19,14,18,12,18,19,18,16,15,17,14,3,2,0,1,3,8,9,8,10,9,12,10,9,10,8,21,21,29,19,10,8,2,0,7,6,4,2,0,2,2,2,4,0,0,3,3,0,1,0,0,0
2022-03-19 18:00:00,1,3,4,0,4,2,4,3,3,5,0,3,6,7,11,11,12,13,10,13,20,24,28,23,19,23,20,15,13,11,11,12,11,7,2,1,0,1,2,9,14,15,14,13,11,13,11,12,11,29,14,16,11,5,5,4,0,5,0,1,5,2,0,2,6,3,0,6,5,0,0,5,4,2,0
2022-03-19 19:00:00,4,0,2,0,2,3,0,2,1,5,6,8,11,12,13,0,14,13,11,12,12,14,17,16,9,22,15,16,10,6,8,9,9,10,4,2,1,3,3,12,15,13,12,15,18,21,20,17,12,13,26,17,11,4,3,0,2,0,1,0,2,0,0,0,2,2,0,1,4,2,2,2,3,3,0
2022-03-19 20:00:00,2,0,1,0,0,1,2,1,2,5,0,1,6,4,7,8,6,0,5,8,14,11,8,7,7,8,19,21,19,7,9,7,5,5,1,0,0,1,1,8,9,5,10,8,7,9,8,11,11,18,16,9,11,6,6,0,0,0,1,1,0,0,2,0,3,0,2,2,3,3,2,7,5,0,0
2022-03-19 21:00:00,0,2,2,0,3,4,0,0,1,1,0,0,4,5,7,8,7,4,6,5,8,10,11,13,6,8,7,11,6,7,5,5,4,3,0,1,0,2,3,10,12,13,12,11,11,11,9,10,12,33,29,24,21,7,8,4,2,0,1,2,6,0,0,0,7,1,1,9,5,0,1,7,5,3,0
2022-03-19 22:00:00,1,0,2,0,0,0,2,0,1,1,0,0,2,3,10,6,6,7,9,7,7,5,8,6,6,8,7,12,7,7,7,6,5,3,4,3,1,4,4,21,23,25,24,21,18,16,14,13,14,32,31,16,11,4,4,0,0,0,0,5,6,5,0,0,3,3,2,5,2,0,0,4,1,2,0
2022-03-19 23:00:00,0,0,0,0,0,0,0,0,1,0,0,0,1,4,13,14,0,15,13,6,5,6,6,5,8,12,0,13,11,6,3,2,5,2,2,1,0,2,0,10,11,12,12,12,12,10,6,9,9,30,30,29,25,8,2,0,1,0,0,0,4,0,5,0,6,0,2,5,3,0,0,3,0,2,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,1,1,2,2,2,1,0,0,3,1,0,1,1,0,2,0,0,0,0,3,5,8,11,12,5,7,4,8,6,5,3,4,0,1,1,0,0,2,0,0,0,0,0,0,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 06:00:00,1,0,1,0,2,1,0,0,0,0,0,1,0,1,2,0,3,0,2,1,9,10,8,9,4,8,4,5,4,3,6,10,10,4,2,0,0,1,0,0,3,0,0,1,2,4,1,0,2,6,3,5,4,3,0,2,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0
2022-03-20 07:00:00,2,1,1,1,0,0,1,0,0,0,0,0,1,4,1,0,0,0,1,1,4,5,9,8,5,5,3,6,5,6,6,7,6,8,2,0,0,1,0,3,2,5,5,7,8,11,5,3,4,10,6,8,8,7,7,6,1,8,1,3,6,0,0,2,0,0,0,1,1,0,0,0,0,0,0
2022-03-20 08:00:00,1,2,5,0,0,4,0,1,3,2,0,0,2,0,2,1,0,0,1,6,10,13,20,18,7,9,6,6,8,7,9,13,15,12,1,0,0,2,0,6,5,6,6,8,9,10,12,15,17,36,37,31,25,23,19,14,15,0,14,13,11,11,8,4,1,0,1,2,2,0,0,0,0,0,0
2022-03-20 09:00:00,0,3,6,0,6,5,5,0,5,1,2,4,3,2,0,0,0,1,1,4,9,12,17,26,6,8,5,6,6,7,13,10,9,6,1,0,0,2,2,7,9,7,13,14,18,23,22,22,20,39,42,40,41,40,37,16,17,17,13,15,14,5,11,3,0,0,2,1,2,0,0,3,2,0,0
2022-03-20 10:00:00,2,2,11,2,10,2,7,1,6,0,0,5,4,5,4,0,4,0,6,9,11,17,28,29,10,14,5,8,8,8,15,21,23,20,3,0,0,4,0,7,9,11,12,11,17,23,22,24,26,34,35,31,29,28,28,19,18,19,15,18,18,17,16,5,5,0,3,0,3,0,0,0,2,1,0
2022-03-20 11:00:00,0,2,5,3,0,4,0,3,3,1,5,2,6,5,0,3,2,3,4,9,16,21,23,27,10,11,12,11,12,9,14,17,16,15,2,1,1,2,1,5,7,10,6,12,12,13,14,14,16,27,22,21,23,22,22,18,22,21,12,20,18,10,15,5,4,4,3,2,4,0,3,3,0,2,0
2022-03-20 12:00:00,0,6,3,2,4,3,0,2,3,0,0,2,10,6,6,0,8,6,10,13,22,33,39,34,10,12,11,13,14,14,15,16,14,12,4,3,0,3,2,6,6,7,9,6,11,12,12,14,10,21,25,26,21,16,16,12,13,12,11,9,7,0,2,17,10,0,9,0,12,0,0,11,9,1,0
2022-03-20 13:00:00,0,5,8,7,9,8,6,2,5,4,3,2,8,6,10,12,11,8,22,29,30,38,47,42,14,14,11,13,13,10,12,12,11,9,4,1,1,0,2,6,7,7,9,12,16,17,16,16,13,18,17,17,17,15,18,15,16,10,15,11,9,6,7,15,14,9,14,13,14,0,9,13,8,7,0
2022-03-20 14:00:00,0,3,5,4,6,6,6,4,6,5,2,4,9,10,11,0,10,12,17,22,28,30,36,35,25,26,22,21,18,17,13,11,14,13,2,1,0,5,0,8,9,9,8,12,8,13,13,13,12,18,15,12,13,16,21,25,8,26,27,22,19,13,9,26,30,28,27,6,26,25,7,23,15,13,0
2022-03-20 15:00:00,4,4,6,6,7,8,7,2,3,4,4,0,6,6,8,7,8,6,15,15,20,27,32,30,21,17,13,20,17,17,16,12,9,7,2,1,0,5,0,10,7,5,8,8,7,9,9,13,13,12,12,9,8,9,10,8,9,7,6,8,7,6,4,6,8,6,0,6,12,0,5,3,8,7,0
2022-03-20 16:00:00,0,3,3,3,3,4,5,0,5,7,9,0,12,13,15,0,19,10,16,22,24,25,27,25,15,16,13,14,11,13,10,9,8,7,2,0,0,3,0,15,17,19,18,16,9,11,10,15,17,33,27,23,18,8,9,7,8,7,7,9,7,4,6,9,6,4,7,7,8,5,7,7,6,4,0
2022-03-20 17:00:00,3,3,4,2,6,4,7,3,6,9,10,0,9,10,14,12,16,14,21,21,30,34,38,36,16,14,13,11,11,13,12,13,10,11,3,4,2,3,0,17,17,16,15,15,14,15,14,14,15,23,21,19,12,11,6,2,4,2,7,4,4,6,0,16,18,3,19,3,17,0,5,15,3,11,0
2022-03-20 18:00:00,1,1,0,1,5,2,1,0,2,1,1,9,9,14,15,0,16,14,19,17,17,17,20,18,15,15,11,15,14,11,8,12,9,13,1,0,0,3,1,18,20,22,20,19,21,26,19,23,21,34,29,24,16,9,5,2,6,6,0,4,2,0,0,4,2,2,0,1,6,0,6,7,0,0,0
2022-03-20 19:00:00,3,1,1,0,2,7,2,1,2,4,5,0,3,6,9,10,12,0,11,8,10,13,16,14,14,11,11,15,14,12,10,8,7,6,4,2,0,3,0,10,13,14,10,17,14,11,7,9,10,25,21,17,16,6,6,5,0,4,3,0,2,2,0,1,4,0,3,3,5,0,2,6,6,5,0
2022-03-20 20:00:00,0,3,1,0,2,1,0,1,1,0,0,2,3,4,7,7,5,5,7,7,13,14,14,14,8,9,11,19,16,15,11,6,2,4,2,0,1,2,2,8,11,10,11,12,12,15,14,15,13,27,21,17,13,6,4,0,5,0,0,5,7,6,0,0,5,3,0,2,5,0,3,4,3,2,0
2022-03-20 21:00:00,0,1,3,0,4,2,3,1,2,0,3,0,5,6,8,5,11,4,10,6,8,10,15,16,7,11,10,8,9,8,9,6,3,0,0,0,1,4,3,14,11,9,13,13,10,11,10,6,7,20,15,11,9,9,4,0,13,2,11,12,2,0,0,3,12,0,0,10,2,0,3,2,1,0,0
2022-03-20 22:00:00,2,6,8,3,7,8,10,6,1,1,0,1,3,5,9,7,10,8,11,9,11,11,14,13,6,6,5,10,5,10,9,7,8,6,2,2,0,2,0,13,15,14,13,13,12,12,11,10,12,34,27,23,14,6,2,0,0,1,1,1,3,0,0,0,5,3,1,4,6,0,1,7,6,4,0
2022-03-20 23:00:00,0,0,0,0,0,0,0,0,2,0,1,0,3,7,14,0,0,13,10,8,4,0,6,3,8,11,10,13,4,10,12,7,1,4,2,1,0,0,0,9,15,14,10,8,8,10,7,10,11,29,26,20,17,6,3,2,4,0,0,3,4,2,4,0,5,0,2,2,3,2,3,0,1,0,0
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 05:00:00,0,10,8,8,15,13,12,5,6,4,3,1,3,1,1,0,0,1,2,5,6,16,29,30,8,6,5,7,5,5,8,10,9,6,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 06:00:00,1,1,1,6,10,9,5,4,3,2,2,0,1,0,1,0,0,0,2,3,6,14,23,24,7,11,9,6,7,6,8,13,11,10,2,0,0,2,0,2,0,0,4,5,5,4,3,4,5,8,6,5,9,5,6,5,3,2,7,1,6,2,0,1,1,0,0,0,1,0,0,0,0,0,0
2022-03-21 07:00:00,0,3,6,6,6,3,2,5,3,2,2,2,0,1,1,0,0,0,2,12,26,38,42,47,22,34,31,25,31,29,32,34,31,27,2,1,0,2,2,5,4,6,11,12,10,14,16,13,11,32,38,40,43,33,30,0,15,12,9,9,6,5,4,2,1,0,0,0,2,0,1,0,0,0,0
2022-03-21 08:00:00,19,9,17,20,26,22,20,19,11,10,0,5,2,2,1,2,1,0,2,13,23,42,57,54,25,47,34,22,26,30,42,48,48,42,14,1,0,7,8,16,13,19,20,22,25,31,26,20,22,33,36,39,40,44,49,38,50,48,34,31,21,19,17,3,11,9,4,1,3,2,2,2,0,0,0
2022-03-21 09:00:00,0,8,21,22,29,26,25,24,13,8,7,5,5,5,3,0,0,6,1,7,15,17,26,34,20,33,21,14,17,21,30,34,31,24,4,1,0,2,1,8,7,8,8,10,11,12,13,11,14,40,42,42,36,36,45,40,44,45,41,31,18,13,12,9,6,5,4,3,4,2,1,2,1,0,0
2022-03-21 10:00:00,0,5,8,8,9,9,10,9,7,6,6,4,2,9,9,0,0,3,5,8,11,12,14,15,11,14,12,21,19,16,16,16,14,11,2,0,0,3,2,4,6,3,7,6,9,10,12,14,15,29,32,35,34,37,40,27,43,42,35,27,20,15,13,11,4,6,1,2,2,0,0,2,0,1,0
2022-03-21 11:00:00,5,1,4,4,6,6,6,4,3,2,1,4,5,7,9,3,8,8,5,6,9,10,17,18,10,11,9,14,13,10,13,12,13,11,3,2,1,2,0,7,5,6,7,7,4,12,12,11,13,14,15,18,17,15,13,13,11,12,13,11,9,5,0,7,6,1,2,5,5,0,0,5,3,1,0
2022-03-21 12:00:00,3,5,8,0,7,7,6,7,3,2,2,2,4,6,9,11,13,12,13,15,18,22,25,24,19,21,17,14,15,13,12,11,10,8,2,1,0,2,4,5,6,5,5,4,4,10,11,9,9,18,17,21,17,20,23,20,20,19,15,11,7,5,0,0,3,2,0,1,4,2,3,4,2,2,0
2022-03-21 13:00:00,4,5,4,0,7,8,7,6,5,3,2,5,6,6,7,7,8,6,17,9,12,13,17,21,9,14,11,13,13,13,16,20,20,6,2,1,1,3,2,8,10,5,11,7,8,10,8,14,14,29,29,28,26,18,18,15,15,18,13,12,11,8,0,7,6,0,5,3,3,3,0,4,0,3,0
2022-03-21 14:00:00,0,3,8,9,8,8,11,3,10,3,2,3,4,5,9,9,11,4,11,17,24,23,27,22,11,16,12,12,12,11,11,10,10,15,2,1,1,2,0,9,13,13,12,11,11,10,12,11,10,19,15,11,13,7,7,2,8,1,6,5,3,6,0,6,5,1,1,2,3,0,4,3,1,0,0
2022-03-21 15:00:00,0,5,7,0,6,4,6,4,5,5,6,7,12,15,19,23,32,14,35,31,33,36,36,33,15,13,12,16,15,11,11,11,9,8,3,2,0,3,4,12,12,10,11,13,9,11,8,10,10,13,14,12,11,8,9,0,8,3,8,4,2,2,0,2,3,5,0,0,4,0,4,7,5,5,0
2022-03-21 16:00:00,0,2,3,4,4,7,8,7,4,3,4,5,9,18,29,33,34,32,19,21,19,23,22,19,11,12,7,12,14,15,12,10,10,9,2,0,0,6,7,12,13,17,19,16,16,22,14,20,19,39,31,27,10,5,4,3,3,3,3,1,2,1,0,1,2,3,4,5,6,4,7,4,3,1,0
2022-03-21 17:00:00,0,3,5,3,6,3,6,0,5,6,7,8,14,21,25,24,28,26,30,31,36,34,31,26,14,15,17,39,38,21,27,24,21,18,2,1,1,9,3,18,22,23,21,22,22,30,23,22,19,33,29,21,19,7,4,4,5,4,3,3,3,2,0,4,4,9,5,6,12,12,12,9,12,10,0
2022-03-21 18:00:00,1,3,4,5,4,5,6,5,7,9,13,16,24,39,48,54,57,57,51,44,45,40,38,34,16,17,18,55,54,40,40,40,37,36,4,2,1,9,12,41,51,49,48,43,36,27,21,18,17,45,40,34,19,7,5,2,4,3,3,5,3,4,3,4,10,16,19,20,29,28,32,36,27,17,0
2022-03-21 19:00:00,0,0,1,0,1,3,8,2,7,8,9,4,10,14,28,32,35,34,28,39,29,25,26,22,13,14,14,25,23,20,15,14,12,10,3,3,1,6,7,28,37,29,35,29,19,30,25,20,27,41,37,32,27,6,5,3,4,2,1,8,10,1,2,0,9,4,4,6,8,9,10,8,9,6,0
2022-03-21 20:00:00,0,2,1,0,3,2,4,3,2,4,2,5,12,17,26,12,25,24,22,20,15,16,17,15,7,10,15,17,16,14,10,8,8,2,3,2,0,3,3,11,10,13,14,11,10,14,16,15,14,32,29,20,17,7,2,2,0,0,0,4,3,3,3,0,5,8,9,5,9,6,11,21,15,11,0
2022-03-21 21:00:00,2,2,3,1,4,5,3,2,1,2,3,4,8,15,23,9,26,8,25,19,13,11,11,9,5,9,9,10,9,7,5,6,7,6,1,0,0,1,2,13,8,7,12,10,10,8,7,9,10,25,23,15,11,3,2,2,4,5,0,5,11,10,9,0,13,8,0,11,9,0,9,9,7,5,0
2022-03-21 22:00:00,0,3,3,0,0,7,2,4,3,0,4,2,7,10,18,11,21,19,9,15,15,14,12,12,6,8,5,9,7,6,4,3,3,1,1,0,0,1,3,11,17,15,18,15,15,16,14,13,12,18,17,14,12,6,4,3,2,2,4,4,5,0,0,0,10,5,4,3,5,3,8,7,3,5,0
2022-03-21 23:00:00,0,0,0,0,0,1,0,0,2,0,3,4,5,7,9,10,11,0,8,7,10,9,11,10,5,5,7,9,8,5,2,1,2,1,1,0,0,5,0,18,19,18,17,14,10,6,8,6,7,17,15,13,10,5,5,0,0,0,0,6,7,4,3,0,8,4,6,6,7,0,4,6,3,3,0
2022-03-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
