Unnamed: 0,1_선진운수종점,2_구산사거리,3_역촌중앙시장,4_구산역1번출구,5_대조동주민센터,6_연신내역.로데오거리,7_갈현중앙시장,8_갈현동성당앞,9_선일여고입구,10_갈현동미미아파트,11_한솔아파트입구선정중학교후문,12_구산동사거리,13_구산동주민센터.구산치안센터,14_구산중학교.구산교회,15_시립서북병원세현교회앞,16_역촌동주민센터,17_충북슈퍼앞,18_하나은행역촌동지점,19_역촌역.역촌오거리,20_서부경찰서후문,21_신진과학기술고등학교,22_응암시장,23_응암3동주민센터,24_은평문화예술정보학교,25_응암초등학교,26_명지전문대.충암중고등학교,27_명지중고등학교,28_명지대입구.서울무용센터,29_홍연2교현대교통종점,30_연희지하차도,31_서대문구청.보건소.구의회,32_서대문문화체육회관입구,33_홍연2교두산아파트앞,34_명지대입구.신원지벤스타,35_명지중고등학교,36_명지전문대.충암중고등학교,37_응암초등학교,38_은평문화예술정보학교,39_응암오거리,40_신사초등학교,41_신사동고개사거리,42_신사동고개.은평지역자활센터,43_서울기독대학교입구,44_시립서북병원세현교회앞,45_구산중학교.구산교회,46_구산동주민센터.구산치안센터,47_구산동사거리,48_한솔아파트입구선정중학교후문,49_갈현동미미아파트,50_선일여고입구,51_갈현동성당앞,52_갈현1동주민센터,53_갈현중앙시장,54_연신내역.로데오거리,55_은평연세병원,56_구산역4번출구,57_역촌중앙시장,58_구산사거리,59_선진운수종점
2022-03-21 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,3,0,5,4,3,2,0,4,3,0,0,4,0,1,0,0,0,5,4,1,3,2,0
2022-03-21 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 05:00:00,4,7,9,8,5,0,2,3,2,1,2,1,2,0,3,3,4,0,5,6,7,4,0,6,5,3,4,3,2,1,1,1,0,1,0,0,0,0,2,0,3,4,3,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 06:00:00,6,4,8,8,6,0,1,2,0,2,4,3,1,4,4,0,0,5,5,6,4,7,0,0,6,5,4,0,2,0,1,0,2,1,2,3,5,5,6,7,6,10,13,4,14,1,13,1,14,9,0,1,0,2,1,0,0,0,0
2022-03-22 07:00:00,11,14,15,14,13,0,2,10,11,12,14,15,14,18,8,5,10,9,10,11,28,31,16,15,27,10,5,0,4,5,7,7,11,9,10,11,0,12,15,16,20,23,27,32,38,37,35,18,16,5,4,7,6,4,2,2,0,0,0
2022-03-22 08:00:00,3,5,6,8,9,2,6,11,12,12,15,14,17,17,23,27,29,31,35,31,32,31,29,25,23,20,18,10,17,14,2,6,7,11,10,6,5,6,6,5,6,6,8,11,7,4,7,6,5,4,3,3,0,7,4,3,2,1,0
2022-03-22 09:00:00,0,0,0,2,0,1,4,3,5,0,7,7,8,12,10,10,12,7,13,0,12,14,0,13,12,7,4,3,2,1,2,3,4,3,10,8,9,8,4,7,7,8,10,12,13,14,13,0,11,8,7,4,2,1,0,0,0,0,0
2022-03-22 10:00:00,2,4,4,10,0,1,3,0,1,0,4,4,0,5,4,6,5,0,3,0,6,7,6,0,5,4,0,1,0,0,4,2,3,0,2,4,3,0,8,10,8,7,7,7,7,5,7,7,6,4,4,5,6,1,0,0,0,0,0
2022-03-22 11:00:00,2,1,3,0,0,1,2,4,0,2,2,5,6,7,5,4,0,5,5,0,0,2,1,5,3,3,2,1,0,0,0,0,1,0,2,3,0,0,0,4,5,3,6,5,3,2,4,0,0,3,0,1,1,2,0,0,1,0,0
2022-03-22 12:00:00,1,0,2,4,4,1,1,2,2,1,3,0,3,2,2,2,3,0,2,5,6,7,5,3,3,2,1,2,0,3,2,5,1,2,6,8,7,6,7,3,6,4,0,4,2,0,0,2,1,0,1,0,2,2,1,0,0,0,0
2022-03-22 13:00:00,0,0,0,0,1,3,5,6,0,5,7,8,5,7,6,8,10,6,9,9,6,8,6,3,5,2,3,2,0,1,0,3,4,0,7,9,8,4,7,6,3,6,5,5,6,8,6,7,6,4,3,1,0,2,2,2,0,0,0
2022-03-22 14:00:00,0,0,0,2,0,1,2,3,6,7,2,6,5,5,5,0,0,0,3,5,5,6,0,6,5,3,4,4,4,3,2,4,7,8,7,13,12,11,15,17,16,17,14,8,6,6,6,6,6,5,3,3,1,2,0,1,0,0,0
2022-03-22 15:00:00,1,3,0,0,0,0,3,5,6,7,5,6,8,10,6,7,0,6,7,0,3,4,2,3,1,4,3,4,2,3,1,5,0,0,3,8,9,6,9,10,10,8,11,9,12,10,5,5,7,6,5,4,0,3,2,0,0,1,0
2022-03-22 16:00:00,6,0,7,11,10,2,4,8,20,21,23,20,22,16,12,13,9,12,11,6,18,17,14,13,12,12,9,7,2,1,3,5,4,5,14,18,20,22,10,19,17,15,16,16,12,11,10,12,10,9,7,5,2,3,0,2,1,0,0
2022-03-22 17:00:00,1,0,1,2,3,5,7,5,11,6,13,5,0,11,10,3,9,7,8,1,7,2,1,13,12,11,8,6,6,3,5,9,9,7,10,14,17,17,22,25,24,22,20,24,21,17,18,16,17,16,12,8,7,11,8,5,1,4,0
2022-03-22 18:00:00,1,2,0,9,8,7,7,5,7,4,8,9,11,10,8,0,7,0,8,9,9,10,6,11,10,9,7,6,4,3,4,8,8,8,8,12,13,15,20,24,21,23,20,21,18,14,14,11,13,7,6,2,1,3,2,1,0,0,0
2022-03-22 19:00:00,0,0,1,2,3,3,3,4,7,7,7,0,6,4,2,0,0,3,4,7,8,8,0,7,6,2,4,2,4,2,5,5,6,0,6,8,10,0,9,10,10,3,8,9,8,7,9,7,7,6,5,3,2,14,12,11,9,7,0
2022-03-22 20:00:00,0,1,0,2,0,2,1,4,5,4,0,3,4,6,3,2,0,3,1,3,3,0,0,0,2,1,2,0,0,1,6,7,7,8,9,8,8,4,9,8,7,4,6,6,7,2,5,2,4,3,1,2,1,3,2,0,0,0,0
2022-03-22 21:00:00,0,0,0,0,0,4,0,6,5,0,0,0,4,3,2,3,0,0,1,2,1,0,1,0,0,0,0,0,0,2,8,8,2,7,1,8,0,4,9,8,6,4,3,3,0,5,3,0,2,0,1,0,0,6,0,6,4,3,0
2022-03-22 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,4,6,0,6,0,5,4,0,4,3,0,2,0,0,1,0,0,0,3,6,3,1,0,0
2022-03-22 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 05:00:00,8,9,5,10,2,0,0,3,0,5,3,2,1,0,3,0,6,0,7,7,0,4,0,0,6,4,5,2,0,0,0,1,2,1,2,4,0,5,4,0,5,0,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 06:00:00,6,0,7,7,8,1,1,2,0,2,3,2,4,2,5,2,6,6,1,0,3,5,0,0,0,3,2,0,2,3,1,0,0,3,1,3,3,4,3,5,4,8,12,1,13,13,0,14,2,0,1,1,0,1,0,0,0,0,0
2022-03-23 07:00:00,12,17,17,19,6,2,4,7,8,9,11,13,13,14,17,21,18,20,19,21,42,43,41,40,37,12,6,7,7,5,5,12,8,9,8,9,10,11,12,13,19,26,28,33,37,39,37,36,32,5,4,2,3,2,1,2,0,0,0
2022-03-23 08:00:00,10,2,11,9,15,2,7,14,10,10,18,17,13,13,9,11,22,22,24,17,29,32,33,29,26,23,23,21,19,10,3,2,17,17,15,8,0,4,7,8,2,6,7,8,9,5,6,5,9,5,3,4,5,7,5,1,0,0,0
2022-03-23 09:00:00,2,3,4,7,7,0,3,2,4,6,3,0,8,5,5,0,7,0,9,10,12,8,0,7,5,5,5,2,5,3,3,2,3,4,6,7,7,2,3,3,5,8,6,0,7,7,6,6,5,4,2,3,1,3,2,3,2,1,0
2022-03-23 10:00:00,1,2,0,4,5,0,1,1,3,4,4,3,5,4,7,7,6,7,6,0,5,5,4,5,3,4,3,2,1,1,2,1,2,2,5,6,5,0,0,2,5,5,9,7,7,3,6,5,3,3,5,3,0,4,3,1,0,0,0
2022-03-23 11:00:00,1,2,3,2,0,1,0,3,0,0,4,0,4,3,3,2,4,5,7,2,9,7,6,7,6,4,3,3,3,4,4,3,4,0,1,2,3,2,6,7,6,5,6,7,8,8,7,6,5,4,2,3,3,1,1,0,0,0,0
2022-03-23 12:00:00,2,0,0,2,2,1,1,2,0,0,3,4,1,5,4,4,5,0,7,5,8,9,0,6,4,5,4,2,1,0,0,0,1,1,2,5,0,4,0,3,0,4,3,5,4,3,4,4,2,0,1,1,2,3,2,3,0,1,0
2022-03-23 13:00:00,0,0,1,2,0,0,3,0,3,0,3,1,5,2,5,7,0,0,5,8,8,9,8,7,5,4,1,3,5,6,3,4,3,0,4,5,0,4,4,5,3,4,6,5,6,0,6,4,5,3,1,2,1,0,0,0,0,0,0
2022-03-23 14:00:00,1,2,0,4,3,1,2,3,6,8,7,6,8,10,9,9,9,6,8,7,11,9,4,8,0,4,5,3,2,3,2,6,6,6,8,12,11,4,15,15,14,14,15,12,15,15,14,6,10,7,3,5,5,5,4,1,0,0,0
2022-03-23 15:00:00,5,0,2,7,3,2,4,4,12,11,0,6,10,8,7,8,5,7,8,9,6,8,8,5,3,4,3,1,1,1,2,6,6,0,14,25,28,28,25,25,25,18,16,13,13,10,11,10,9,6,5,1,4,2,1,0,0,0,0
2022-03-23 16:00:00,5,6,0,4,1,1,3,7,13,0,0,4,14,12,12,11,0,10,10,10,8,8,7,7,4,3,5,4,1,0,5,2,5,6,8,14,13,12,15,17,12,14,15,13,14,13,12,0,10,11,8,6,5,10,4,8,8,6,0
2022-03-23 17:00:00,1,2,3,9,9,3,2,0,4,4,5,0,6,5,4,0,4,3,6,4,8,7,6,8,7,7,6,3,3,4,6,7,8,4,9,13,15,9,18,20,16,13,14,12,10,9,7,5,4,3,2,0,0,6,0,1,0,0,0
2022-03-23 18:00:00,5,2,4,7,7,7,8,9,8,8,9,2,9,9,5,5,6,0,0,0,0,6,6,0,6,5,4,5,3,2,11,15,19,18,22,24,22,19,21,19,18,18,18,18,16,14,11,10,10,7,6,4,3,21,18,17,16,10,0
2022-03-23 19:00:00,1,0,0,2,2,3,5,6,9,8,9,4,11,9,4,1,2,3,5,6,7,8,0,9,6,5,1,2,0,0,3,1,5,4,6,8,9,0,11,8,8,7,6,12,11,9,7,7,0,6,5,3,3,17,19,20,15,9,0
2022-03-23 20:00:00,0,0,0,1,0,0,1,0,4,0,0,0,0,2,3,1,0,0,3,5,6,3,2,0,0,0,1,0,0,0,3,7,3,4,8,9,9,10,9,9,7,4,6,8,6,5,3,1,1,0,0,0,0,12,4,10,8,4,0
2022-03-23 21:00:00,1,0,0,3,0,1,1,3,6,0,0,0,5,5,4,4,4,4,5,6,7,6,5,4,0,3,2,0,1,0,2,1,0,2,0,4,7,0,10,12,11,8,3,7,5,5,0,3,4,3,0,1,0,5,0,0,4,1,0
2022-03-23 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4,7,8,0,0,6,4,3,0,5,4,0,0,0,0,3,2,0,1,3,0,2,0,1,0
2022-03-23 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 05:00:00,0,0,6,0,5,0,2,3,0,5,2,1,2,4,1,0,0,0,5,5,6,0,5,0,4,2,4,3,0,2,0,0,0,1,0,0,0,2,0,0,3,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 06:00:00,2,0,0,1,1,1,2,4,2,5,5,3,4,3,5,3,4,5,6,0,8,10,3,0,9,8,5,6,0,9,2,2,3,2,2,2,3,2,5,4,4,6,9,0,10,9,1,1,0,0,0,1,0,1,0,0,1,0,0
2022-03-24 07:00:00,5,6,7,11,10,3,4,5,6,9,12,13,15,14,15,11,17,0,19,21,40,43,41,40,39,17,6,5,4,6,4,8,15,11,9,11,15,16,19,21,28,39,41,46,50,29,45,44,41,6,2,5,4,2,0,2,1,0,0
2022-03-24 08:00:00,8,11,15,13,11,3,6,15,15,7,18,17,21,17,16,19,20,20,19,20,27,28,29,27,25,22,23,22,20,18,3,3,5,6,6,7,6,0,6,7,8,5,7,8,8,10,16,12,11,10,7,7,4,2,0,1,0,0,0
2022-03-24 09:00:00,5,6,8,6,7,1,4,4,4,5,7,7,8,9,8,8,9,0,11,11,13,11,12,12,7,6,4,3,1,2,2,3,4,1,2,3,4,0,6,5,5,5,6,6,8,7,6,7,6,4,5,4,4,6,3,2,0,1,0
2022-03-24 10:00:00,3,1,1,3,3,1,1,2,3,0,4,0,6,5,7,0,7,0,8,8,8,5,4,7,6,2,0,2,1,0,1,2,3,0,4,1,5,5,0,2,1,5,6,6,7,0,3,7,8,4,4,3,0,1,0,0,0,0,0
2022-03-24 11:00:00,0,0,1,4,3,0,3,4,3,0,4,0,1,2,0,3,4,5,5,2,6,4,0,8,6,4,4,3,3,3,2,2,0,3,4,5,2,1,7,8,5,4,2,3,5,4,0,0,0,0,0,1,0,2,0,0,0,1,0
2022-03-24 12:00:00,0,0,0,0,0,0,0,1,2,1,0,0,4,2,4,4,4,0,5,7,6,7,5,7,7,4,3,1,0,1,3,4,6,6,0,7,8,8,9,8,6,8,7,6,5,0,5,6,0,3,0,0,2,7,1,6,2,0,0
2022-03-24 13:00:00,2,0,0,1,0,1,2,4,6,0,7,6,7,4,4,0,3,2,4,5,8,9,8,5,0,2,0,1,2,2,1,2,2,0,4,6,0,5,5,6,8,6,5,4,5,0,0,2,4,0,3,1,2,5,0,3,1,1,0
2022-03-24 14:00:00,2,3,4,3,5,0,4,5,8,9,10,9,10,10,9,9,12,11,10,10,9,6,9,7,8,6,4,2,1,0,1,4,8,9,4,10,11,9,10,11,10,11,11,10,11,10,8,7,3,5,4,3,2,5,4,2,0,0,0
2022-03-24 15:00:00,3,2,5,5,2,1,2,0,5,0,6,5,1,6,8,8,0,7,6,7,9,7,0,8,6,5,1,2,1,2,0,2,3,0,4,13,0,13,7,8,6,8,6,7,9,8,8,8,7,5,3,4,2,1,0,0,0,1,0
2022-03-24 16:00:00,4,5,2,10,9,3,0,2,6,5,7,0,8,8,7,9,10,0,10,8,14,10,9,8,3,5,4,3,2,2,8,12,4,12,17,34,36,33,31,8,7,6,8,7,8,9,9,10,9,8,6,3,3,3,0,2,2,0,0
2022-03-24 17:00:00,1,2,0,8,8,6,5,7,36,40,40,8,39,28,19,16,16,10,14,14,11,12,9,0,0,5,5,3,4,5,9,12,15,14,16,17,20,19,18,28,24,26,22,21,18,14,13,11,9,7,5,3,3,9,0,8,5,4,0
2022-03-24 18:00:00,1,0,2,4,3,3,10,12,13,12,13,15,12,8,9,11,0,10,7,11,10,12,14,15,13,10,7,6,3,3,15,17,8,16,19,21,20,12,24,26,23,17,19,16,16,17,16,15,13,10,9,8,4,21,16,20,18,14,0
2022-03-24 19:00:00,0,0,0,2,0,4,3,2,4,6,5,9,4,8,6,5,0,5,6,3,5,8,7,7,6,6,4,3,2,2,4,6,0,6,6,9,10,0,12,11,14,11,9,9,7,7,6,5,0,4,3,2,0,17,15,14,12,7,0
2022-03-24 20:00:00,1,0,1,3,0,2,2,3,3,0,4,2,3,4,1,8,0,6,7,6,4,5,0,3,1,2,1,1,0,1,1,5,3,6,6,6,6,6,4,5,0,4,6,0,4,6,6,4,5,4,2,0,0,17,16,17,15,8,0
2022-03-24 21:00:00,0,0,0,1,0,0,1,4,5,6,0,3,2,1,0,0,2,0,3,0,5,0,0,3,1,2,1,0,2,1,2,4,0,4,5,7,6,0,8,9,10,8,12,10,6,7,6,5,4,3,3,1,0,5,4,2,0,0,0
2022-03-24 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,3,4,0,0,4,0,0,5,4,3,0,0,0,0,2,1,0,1,2,0,2,0,1,0
2022-03-24 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 05:00:00,5,6,6,8,7,1,2,3,0,2,3,2,3,2,2,3,0,0,3,4,0,3,0,0,3,2,3,2,0,0,1,0,0,1,0,3,0,0,3,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 06:00:00,1,0,1,1,0,0,3,4,0,5,4,3,4,3,4,3,4,0,3,0,3,5,0,0,6,5,2,1,2,1,0,1,0,0,2,2,3,2,3,5,4,5,7,5,8,0,7,0,6,2,0,1,0,2,1,0,0,0,0
2022-03-25 07:00:00,8,9,10,11,11,2,3,9,11,14,18,11,11,11,9,10,15,16,17,19,39,41,42,40,39,14,6,5,4,4,3,8,14,11,11,10,12,13,17,18,25,36,37,42,44,42,42,41,33,5,4,3,2,3,3,1,0,0,0
2022-03-25 08:00:00,7,8,10,7,9,2,7,12,2,13,18,20,23,20,19,24,5,26,27,25,30,34,33,31,30,21,20,20,19,18,4,5,6,0,7,2,5,7,6,6,4,4,6,6,7,7,7,9,7,8,6,4,2,3,2,0,1,0,0
2022-03-25 09:00:00,7,8,11,13,10,0,2,0,3,1,3,5,4,3,3,4,6,1,8,7,0,5,8,6,1,4,6,5,4,5,3,3,2,0,5,2,6,2,7,6,5,5,3,4,8,6,9,11,10,7,6,6,4,5,1,4,1,0,0
2022-03-25 10:00:00,4,1,3,4,0,1,3,0,4,0,5,6,0,5,7,6,4,0,6,5,6,5,5,6,0,5,4,3,1,2,2,3,5,4,3,4,0,6,7,5,5,5,6,6,6,0,7,6,4,3,3,0,3,4,0,0,0,0,0
2022-03-25 11:00:00,4,1,2,4,3,2,0,1,2,0,2,0,2,4,3,6,9,0,10,0,8,9,2,6,1,0,0,5,2,2,4,4,0,5,4,5,6,6,8,9,0,5,4,5,6,5,0,1,3,2,0,1,0,0,0,0,1,0,0
2022-03-25 12:00:00,0,1,0,3,1,1,1,3,3,4,4,0,5,4,4,6,5,6,5,6,0,5,0,3,0,2,1,0,0,1,0,1,0,0,1,2,0,3,4,0,0,3,0,4,2,0,4,0,0,3,0,4,0,4,3,2,2,0,0
2022-03-25 13:00:00,2,0,4,5,4,3,4,5,5,6,11,10,11,10,6,0,7,7,9,0,8,6,7,5,0,5,4,3,4,3,4,5,5,0,7,6,5,0,6,5,2,6,5,4,5,0,4,2,5,0,2,2,1,3,6,8,7,0,0
2022-03-25 14:00:00,1,3,0,4,3,1,2,4,1,5,0,0,2,3,5,6,4,4,5,7,6,6,0,7,3,5,5,3,2,1,1,3,5,7,9,10,6,11,12,14,13,12,12,10,12,11,10,3,8,7,2,6,1,2,0,0,0,1,0
2022-03-25 15:00:00,2,1,0,1,0,1,3,4,6,0,7,0,7,9,7,7,8,9,10,7,10,11,10,12,11,9,6,2,4,3,2,6,5,6,15,21,22,23,24,22,18,15,14,10,10,9,8,6,7,4,0,4,2,2,1,1,0,0,0
2022-03-25 16:00:00,4,0,6,8,7,4,3,5,13,0,13,13,13,12,12,11,9,10,11,11,12,13,13,13,12,10,9,6,3,2,5,4,7,7,6,10,0,9,18,17,11,8,8,8,7,4,4,7,5,4,5,4,4,5,4,6,4,4,0
2022-03-25 17:00:00,1,1,2,3,4,3,2,3,0,4,4,4,4,4,3,0,4,0,5,4,6,7,10,11,8,7,6,5,6,5,6,6,6,6,8,11,11,8,15,15,15,17,17,16,15,12,11,10,9,7,3,6,4,5,0,3,2,1,0
2022-03-25 18:00:00,1,2,0,4,3,4,4,6,6,0,6,5,7,6,5,0,7,3,5,8,7,8,0,7,6,5,0,0,4,5,8,15,20,16,21,11,23,21,21,22,19,18,21,18,22,19,17,18,14,16,13,10,8,21,18,19,15,7,0
2022-03-25 19:00:00,2,0,3,8,7,3,4,6,11,3,12,5,12,11,9,8,0,0,10,0,11,12,0,11,9,7,4,5,4,3,4,5,6,0,7,9,7,7,14,14,12,9,9,10,9,6,4,5,0,7,5,4,0,6,5,4,3,2,0
2022-03-25 20:00:00,3,1,4,4,1,1,1,0,2,3,3,2,2,1,2,1,1,1,2,3,4,2,1,6,0,3,0,1,0,2,2,4,0,5,3,6,6,6,4,3,4,0,7,8,7,7,6,1,0,1,1,1,0,8,0,5,0,4,0
2022-03-25 21:00:00,0,0,0,0,3,3,4,4,5,6,5,2,4,0,4,3,1,2,4,3,3,1,2,0,0,0,0,0,0,0,0,1,2,2,3,5,6,4,7,6,6,2,7,6,6,5,0,0,3,2,1,0,0,1,0,7,0,1,0
2022-03-25 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,5,7,0,7,6,4,3,4,0,3,1,0,2,0,3,2,2,0,1,0
2022-03-25 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
