Unnamed: 0,1_양천공영차고지,2_신정현대아파트,3_양천고등학교,4_정랑고개.양천벤처타운,5_신트리아파트,6_신트리공원.목동아파트11단지,7_목동12단지,8_양천구민체육센터.양천일자리센터,9_양천구청,10_양천공원,11_목동중학교,12_목동8단지.한전,13_목동8단지지하도,14_서울남부지방법원.서울남부지방검찰청,15_진명여고,16_목동역.홍익병원,17_홍익병원목동관,18_금호어울림.대원칸타빌아파트,19_목동3단지후문,20_영도초등학교,21_신목중학교.목동2단지후문,22_월촌초등학교,23_목원초등학교.서울지방식품의약품안전청,24_신목동역2번출구,25_신목동역.서울지방식품의약품안전청,26_월촌중학교.목동1단지,27_목동5단지B상가.목5동주민센터,28_목동이대병원.목동6단지앞,29_한신아파트.선유도역,30_선유도역.롯데제과,31_당산역,32_당산역,33_선유도역.롯데제과,34_한신아파트.선유도역,35_월촌중학교.목동1단지,36_목동5단지B상가.목5동주민센터,37_목동이대병원.목동6단지앞,38_목동YMCA.서울에너지공사,39_목동한신청구아파트,40_목원초등학교.서울지방식품의약품안전청,41_신목동역2번출구,42_신목동역,43_신목동역1번출구,44_목원초등학교.서울지방식품의약품안전청,45_월촌초등학교.우성아파트,46_신목중학교,47_목동스카이아파트.목동3단지,48_금호어울림.대원칸타빌아파트,49_목동사거리,50_목동역.홍익병원,51_진명여고,52_서울남부지방법원.서울남부지방검찰청,53_양천구청.양천보건소,54_양천문화회관.양천일자리센터,55_목동10단지상가,56_신트리공원,57_신트리아파트,58_정랑고개.양천벤처타운,59_금옥중.금옥여고.백암고등학교,60_신정현대아파트.서부트럭터미널,61_양천공영차고지
2022-04-05 08:00:00,2,7,14,16,22,25,22,21,20,16,12,16,4,15,12,16,17,20,20,20,23,26,21,3,4,6,22,35,25,23,15,19,12,8,5,5,2,0,3,2,0,1,1,2,4,16,24,28,33,27,25,24,14,11,10,9,6,5,2,1,0
2022-04-05 09:00:00,2,4,8,9,12,12,9,0,8,6,5,8,6,7,3,4,6,7,6,8,10,13,10,4,4,3,7,9,7,5,1,5,7,2,2,1,2,1,0,0,0,0,1,3,5,8,13,12,13,9,10,8,7,5,4,3,4,2,2,0,0
2022-04-05 10:00:00,0,3,7,5,7,0,8,6,5,4,4,4,5,5,5,9,6,7,6,8,7,8,6,3,5,4,4,8,5,3,1,3,2,2,1,0,1,2,2,3,1,0,1,0,0,3,7,6,7,7,8,7,6,6,0,5,3,1,0,0,0
2022-04-05 11:00:00,1,3,6,6,4,8,5,9,8,7,5,4,0,4,5,9,7,6,5,6,4,5,2,2,3,1,5,6,6,5,2,5,4,4,1,5,5,1,4,0,3,0,4,5,3,4,6,9,7,8,9,4,4,4,5,3,2,0,0,0,0
2022-04-05 12:00:00,0,2,4,5,5,6,7,7,6,6,7,5,6,6,6,8,7,6,5,4,8,9,6,4,5,4,3,5,3,2,3,4,4,6,5,2,4,0,0,1,1,0,2,1,6,9,13,13,14,9,11,9,6,2,7,5,0,4,3,1,0
2022-04-05 13:00:00,0,5,2,1,6,5,0,5,5,4,3,5,4,5,5,10,12,10,8,8,4,7,4,3,2,1,3,6,3,4,5,10,7,9,9,6,4,3,3,1,2,3,3,4,1,4,6,7,10,8,13,12,8,6,4,3,0,4,3,1,0
2022-04-05 14:00:00,1,2,4,5,8,0,8,9,6,4,6,9,2,6,8,9,7,7,6,5,6,5,6,2,3,2,3,4,3,4,5,8,9,6,4,5,2,0,1,2,1,1,3,4,5,6,10,14,14,10,11,10,10,13,13,11,8,5,1,0,0
2022-04-05 15:00:00,1,4,8,9,8,6,11,11,10,9,10,9,9,5,6,10,9,8,8,19,19,17,10,9,2,4,2,3,2,1,4,9,7,10,7,5,5,0,0,0,2,0,8,2,13,17,24,20,23,15,11,10,9,7,6,8,6,3,4,1,0
2022-04-05 16:00:00,3,23,36,37,24,36,30,26,22,16,12,15,11,30,62,63,61,53,43,33,15,11,8,0,9,8,5,7,6,10,3,6,5,6,6,4,7,5,1,6,5,3,7,7,8,14,16,15,13,12,14,13,13,9,8,7,4,0,2,7,0
2022-04-05 17:00:00,2,13,22,18,26,28,25,31,30,27,15,23,0,20,19,32,25,22,11,7,7,6,5,2,4,3,3,9,8,9,5,11,9,13,5,3,4,2,3,2,4,4,8,9,9,12,15,18,14,11,15,8,16,18,17,12,10,7,2,0,0
2022-04-05 18:00:00,3,4,9,7,12,11,10,14,23,23,8,26,27,25,26,35,29,28,19,10,6,5,4,5,4,3,5,13,10,16,11,12,12,18,11,7,6,7,7,5,6,5,12,13,14,15,17,15,15,8,18,13,17,17,15,12,11,8,4,3,0
2022-04-05 19:00:00,1,7,10,14,16,14,14,10,12,9,7,0,8,9,13,22,21,16,9,6,4,4,2,2,4,2,7,6,8,8,8,16,15,18,11,3,3,1,2,0,3,3,20,11,21,18,15,10,8,6,14,14,15,13,18,15,9,9,4,1,0
2022-04-05 20:00:00,0,1,2,6,5,6,6,9,5,8,6,5,9,9,14,21,18,14,11,9,6,1,2,5,1,3,4,4,3,0,5,10,7,12,11,7,3,0,2,0,3,4,8,8,9,8,10,8,9,9,14,15,17,17,18,13,6,2,2,0,0
2022-04-05 21:00:00,0,1,0,0,2,4,5,7,8,0,0,0,6,4,9,18,19,11,10,9,6,5,6,5,7,5,5,3,6,0,4,5,6,6,7,5,2,0,0,0,3,1,3,5,4,5,6,5,4,8,10,10,10,11,10,8,4,2,1,0,0
2022-04-05 22:00:00,2,1,3,4,3,5,4,5,7,7,8,9,5,9,9,15,13,11,8,6,8,8,8,5,5,5,10,12,10,8,3,3,5,7,5,9,5,3,2,1,0,4,8,2,5,9,8,8,8,7,10,0,10,9,9,8,7,8,4,1,0
2022-04-05 23:00:00,1,0,0,0,2,0,1,2,2,2,3,5,0,6,5,8,7,6,6,4,3,4,5,3,4,5,6,7,4,3,3,5,7,5,6,5,2,0,0,0,0,0,2,3,2,3,3,1,2,1,7,0,8,10,7,6,5,2,2,0,0
2022-04-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 05:00:00,1,1,3,1,4,5,4,2,4,1,0,0,3,3,4,5,0,4,3,4,5,6,4,0,0,0,0,0,0,0,1,3,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 06:00:00,0,0,2,2,1,4,5,3,1,3,4,0,0,3,3,4,4,6,6,9,14,20,18,1,2,1,3,6,4,3,2,4,3,4,6,0,1,1,3,0,0,0,0,1,0,7,10,6,9,9,9,10,8,5,9,8,5,6,2,0,0
2022-04-06 07:00:00,1,4,10,13,20,15,23,23,24,25,23,24,0,25,11,13,13,16,19,23,29,34,29,4,5,7,17,22,16,16,14,6,4,5,4,5,2,2,3,2,1,2,3,7,10,27,40,46,55,48,26,20,17,19,28,31,40,34,4,3,0
2022-04-06 08:00:00,1,5,10,12,17,20,19,10,18,11,10,12,13,14,11,13,13,18,18,19,19,34,26,6,8,10,20,25,17,16,5,18,7,6,7,5,1,1,6,2,1,1,3,2,5,15,24,27,32,25,21,19,11,11,8,9,9,9,2,0,0
2022-04-06 09:00:00,2,4,6,8,13,11,12,13,11,9,8,6,9,6,10,7,8,5,6,6,7,9,7,2,3,4,6,16,15,5,8,13,9,5,4,4,4,0,2,0,1,0,5,3,3,5,10,10,13,5,6,3,4,5,5,3,2,2,0,0,0
2022-04-06 10:00:00,1,3,6,5,10,12,8,9,6,8,5,6,7,9,7,6,8,8,6,8,10,6,7,5,5,5,7,9,7,4,2,3,1,4,3,3,3,0,4,3,2,0,2,3,4,7,9,8,9,7,6,5,5,4,5,2,1,0,0,0,0
2022-04-06 11:00:00,0,2,3,4,5,5,6,0,5,5,5,4,5,4,7,7,8,9,5,4,3,6,5,2,0,3,5,7,3,2,1,3,0,2,0,1,2,0,1,0,1,0,2,3,4,3,6,6,7,8,7,6,5,5,5,0,4,3,2,0,0
2022-04-06 12:00:00,3,3,4,5,6,2,7,7,4,8,0,4,2,6,7,5,8,7,8,6,9,10,9,5,4,5,10,11,6,5,3,6,6,4,3,2,2,1,0,3,2,2,3,2,3,5,10,9,11,6,4,3,3,4,5,4,3,2,1,0,0
2022-04-06 13:00:00,1,3,2,6,8,10,10,8,7,6,7,3,3,4,7,9,9,8,5,6,5,6,4,3,3,1,4,4,2,1,3,6,6,7,6,3,2,0,0,0,4,2,3,3,1,4,9,8,9,10,7,6,4,3,5,4,3,0,0,0,0
2022-04-06 14:00:00,2,1,4,3,7,8,6,6,7,6,0,8,7,10,13,8,8,6,4,5,6,0,4,1,2,2,2,4,3,3,3,5,2,6,5,3,4,4,5,0,2,1,3,4,7,9,13,12,13,8,9,7,7,6,5,4,4,3,1,0,0
2022-04-06 15:00:00,1,7,24,23,19,15,14,14,12,5,5,12,0,9,8,14,16,13,10,20,19,15,10,6,0,3,4,4,2,0,2,3,2,5,4,2,4,5,5,4,3,2,6,5,9,13,21,24,21,18,16,15,9,8,9,8,7,4,2,1,0
2022-04-06 16:00:00,1,7,35,5,35,37,34,31,27,6,3,20,26,29,49,47,47,41,30,25,18,12,8,6,6,7,3,7,5,4,7,2,8,7,4,3,4,1,0,2,1,1,8,9,9,12,13,16,15,11,26,24,22,22,24,22,15,4,1,0,0
2022-04-06 17:00:00,2,8,11,14,19,20,16,18,19,14,9,13,14,11,11,19,15,9,12,8,7,7,4,2,6,4,3,6,7,6,3,7,7,7,3,2,7,4,1,2,0,4,6,6,8,10,14,14,14,11,12,11,9,17,5,15,7,11,5,0,0
2022-04-06 18:00:00,4,10,13,14,14,13,11,16,27,23,24,29,32,6,29,32,28,23,16,10,10,14,12,3,4,4,6,10,13,14,10,19,19,24,14,8,7,8,7,8,10,3,19,19,19,17,18,16,20,13,18,19,22,22,22,20,15,12,7,3,0
2022-04-06 19:00:00,0,4,7,5,6,10,8,10,12,5,13,14,0,13,10,15,13,11,6,8,9,7,5,4,7,4,4,6,3,5,9,13,12,13,9,7,5,0,1,0,6,2,14,12,12,10,10,11,8,4,17,9,15,13,14,11,7,5,2,0,0
2022-04-06 20:00:00,0,1,0,0,2,0,2,3,1,0,4,5,6,8,10,15,9,13,8,9,8,5,2,0,3,2,5,4,5,4,3,8,7,11,9,7,3,0,2,0,4,5,6,6,10,11,9,6,5,3,16,16,17,18,15,9,8,5,3,1,0
2022-04-06 21:00:00,0,1,2,0,1,3,0,2,4,4,4,4,5,4,5,16,15,13,7,9,4,4,3,1,3,2,7,7,5,6,3,5,5,6,5,2,2,0,0,0,0,0,5,6,4,7,8,7,6,5,12,11,12,13,20,18,14,13,4,2,0
2022-04-06 22:00:00,0,0,1,0,0,0,1,2,5,6,0,6,3,8,8,13,13,10,7,7,5,4,6,2,3,3,3,9,8,4,2,3,6,8,5,3,6,0,2,5,3,3,5,3,4,6,8,7,7,8,13,1,15,20,19,17,13,13,6,2,0
2022-04-06 23:00:00,0,0,1,0,0,0,2,1,2,0,3,0,4,0,5,10,4,5,3,6,5,3,3,0,0,1,2,3,2,4,2,2,2,1,2,1,0,0,0,0,3,1,4,5,5,4,5,0,5,3,15,16,15,4,14,9,6,4,3,0,0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 05:00:00,1,0,2,2,3,2,0,3,2,2,0,0,2,0,3,3,3,3,0,3,4,2,0,0,0,0,0,0,1,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 06:00:00,0,1,2,3,4,7,10,5,3,3,3,6,0,5,5,7,3,5,6,10,11,15,13,2,5,4,7,13,9,9,1,4,3,3,0,0,0,1,2,0,0,0,1,3,3,6,6,9,8,6,3,0,0,2,3,0,3,1,2,0,0
2022-04-07 07:00:00,1,10,14,16,16,14,20,21,22,22,19,20,21,17,14,14,14,14,15,17,27,32,19,3,5,7,20,25,23,19,13,16,13,9,6,4,1,2,5,4,1,1,2,6,11,24,34,45,44,38,16,17,21,26,26,28,29,22,2,0,0
2022-04-07 08:00:00,2,6,13,15,20,19,22,23,22,18,18,19,0,18,10,15,11,18,19,22,22,28,31,5,7,11,18,26,20,19,9,16,8,5,2,4,1,2,7,0,1,1,3,4,4,20,30,36,43,19,22,19,10,11,13,10,8,9,1,0,0
2022-04-07 09:00:00,2,4,9,7,11,12,11,10,8,6,6,7,0,5,5,5,5,7,6,5,7,7,7,3,4,2,10,14,14,12,5,9,9,7,6,3,1,0,0,0,0,2,2,0,6,7,9,12,19,10,10,6,5,4,4,0,3,4,1,0,0
2022-04-07 10:00:00,1,2,5,4,6,5,6,4,6,5,4,6,6,4,5,5,5,5,6,0,4,0,4,2,3,2,3,4,2,3,1,2,2,1,0,0,1,0,0,0,0,0,1,3,4,6,8,9,11,9,5,4,4,3,3,2,4,2,1,0,0
2022-04-07 11:00:00,1,3,7,6,11,8,7,8,5,5,7,8,9,8,5,6,9,9,8,9,7,7,6,3,1,4,6,5,4,3,1,4,1,2,3,0,2,0,0,0,0,0,1,2,1,3,7,2,7,6,8,5,3,3,3,4,3,1,0,0,0
2022-04-07 12:00:00,0,2,3,4,6,8,7,5,3,3,0,0,0,5,4,6,6,5,4,5,3,4,5,3,6,5,3,5,4,2,1,4,3,3,1,2,1,0,1,0,0,2,3,5,4,8,10,12,11,8,7,5,4,4,5,3,3,3,3,2,0
2022-04-07 13:00:00,1,3,4,6,7,0,2,6,5,5,4,0,6,6,8,15,14,13,12,10,9,7,5,2,4,2,4,5,6,5,2,6,5,8,7,5,2,0,3,2,2,3,5,4,4,5,6,7,12,9,11,10,7,5,3,2,7,6,2,0,0
2022-04-07 14:00:00,0,3,6,6,8,11,11,11,10,10,11,10,0,10,9,8,9,7,5,5,4,7,6,2,2,3,2,5,2,6,3,7,8,11,6,4,3,3,0,2,1,0,5,0,6,7,11,9,10,8,11,12,10,5,0,1,4,0,2,0,0
2022-04-07 15:00:00,1,2,6,5,5,8,7,10,5,7,8,7,0,8,10,10,9,12,11,15,13,13,7,4,4,4,3,7,6,5,2,4,3,4,4,4,4,3,3,0,2,3,4,1,5,9,23,22,21,15,15,8,14,9,10,8,7,8,4,3,0
2022-04-07 16:00:00,1,19,42,23,43,44,37,33,25,19,18,16,19,25,48,51,47,40,31,22,13,12,6,4,3,4,4,4,1,2,1,6,5,5,3,4,5,3,5,4,2,6,10,9,11,13,14,16,13,9,12,10,13,13,13,8,8,6,3,0,0
2022-04-07 17:00:00,1,7,14,18,25,24,21,23,21,20,17,16,15,16,16,20,21,15,10,9,9,5,8,2,3,4,4,8,8,9,4,4,6,6,4,2,3,0,1,2,2,2,7,0,7,9,18,17,18,14,15,14,14,12,14,14,7,6,3,2,0
2022-04-07 18:00:00,3,5,9,10,13,13,11,9,16,14,17,22,24,25,27,31,31,29,15,8,8,5,7,2,12,7,5,8,14,9,19,24,24,27,16,7,4,5,8,5,6,5,14,14,12,11,14,13,12,13,33,31,27,27,23,21,15,9,5,2,0
2022-04-07 19:00:00,2,6,9,10,13,10,7,10,10,6,4,8,6,8,10,29,22,17,12,11,9,7,4,2,2,3,4,8,9,9,7,13,12,15,10,4,3,1,5,0,5,0,17,16,14,7,13,8,11,6,15,16,16,15,14,13,9,5,3,0,0
2022-04-07 20:00:00,1,1,2,0,3,0,3,4,3,0,0,3,0,3,4,12,9,7,4,3,5,3,2,2,3,1,2,4,5,2,2,5,5,6,7,5,4,0,3,0,4,5,10,6,10,7,9,7,10,12,17,8,19,21,21,19,13,11,4,0,0
2022-04-07 21:00:00,0,2,3,0,2,1,0,3,7,6,0,4,0,5,11,13,13,11,8,6,3,4,3,0,4,3,5,5,5,3,5,6,2,6,2,0,2,2,0,1,1,1,4,5,4,5,5,5,5,5,15,13,10,11,15,3,9,5,2,1,0
2022-04-07 22:00:00,1,2,2,0,2,1,3,4,2,3,0,3,4,4,6,16,16,11,7,7,7,6,5,4,5,1,7,10,6,1,7,6,5,3,3,3,3,2,1,2,0,1,8,5,5,7,10,8,8,6,17,16,22,23,30,31,25,22,11,2,0
2022-04-07 23:00:00,0,1,0,0,1,0,2,2,3,3,4,4,5,0,6,10,9,6,7,4,4,4,2,2,3,1,2,2,1,1,4,4,4,7,5,4,3,0,3,2,0,0,5,4,4,5,6,4,4,2,6,0,11,12,12,9,4,1,2,1,0
2022-04-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 05:00:00,0,1,2,0,2,3,0,2,4,0,0,5,6,3,5,5,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,2,3,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 06:00:00,0,3,4,1,7,8,3,4,0,3,3,4,0,3,5,7,4,7,7,14,16,17,15,2,4,1,4,3,1,5,4,5,6,0,0,0,2,0,1,0,0,0,0,0,0,6,7,5,7,5,4,2,3,2,3,0,2,2,0,1,0
2022-04-08 07:00:00,1,3,7,7,10,5,15,16,16,13,15,17,15,15,10,9,11,14,15,19,29,30,28,5,6,8,16,25,12,11,5,6,5,6,4,3,3,0,5,4,1,2,2,6,9,31,45,57,58,50,23,20,18,23,25,28,34,30,3,3,0
2022-04-08 08:00:00,3,5,10,13,19,19,21,20,19,13,13,14,15,16,12,16,16,17,17,17,18,24,17,2,7,9,20,19,15,14,13,24,12,11,7,4,1,2,5,4,0,1,2,1,1,12,22,26,32,30,41,33,15,8,8,6,10,11,7,4,0
2022-04-08 09:00:00,1,2,5,6,9,11,11,8,11,10,10,12,0,9,10,7,8,8,8,8,9,11,10,4,6,5,7,8,9,6,5,7,6,4,0,5,2,0,3,0,1,1,2,2,0,6,10,14,17,11,11,11,8,4,0,3,3,2,1,1,0
2022-04-08 10:00:00,1,2,5,8,10,10,10,12,10,7,7,7,8,7,4,8,1,7,4,6,6,7,4,3,3,2,6,9,8,5,2,6,5,1,3,1,5,0,0,4,0,0,1,1,3,4,9,10,9,6,6,4,6,4,6,5,0,3,3,1,0
2022-04-08 11:00:00,2,4,1,2,5,0,7,0,4,6,4,0,5,3,7,8,8,11,6,4,4,2,2,1,2,3,4,5,4,3,2,2,3,2,0,1,1,0,0,0,1,5,3,6,5,10,13,16,16,9,9,0,7,5,6,1,4,0,3,2,0
2022-04-08 12:00:00,0,2,4,5,5,6,8,7,8,6,5,6,4,7,6,7,4,7,5,5,6,7,4,3,5,3,4,5,2,3,1,2,3,2,1,1,2,0,3,4,0,2,6,0,5,6,8,9,10,7,8,7,5,6,3,5,4,3,1,0,0
2022-04-08 13:00:00,1,4,5,3,6,0,5,6,7,4,5,4,0,6,9,8,7,6,5,8,6,5,3,2,3,4,4,3,4,3,3,6,7,7,5,2,1,0,0,1,0,1,2,3,7,8,12,14,13,11,10,10,7,7,7,6,3,3,2,2,0
2022-04-08 14:00:00,1,1,4,2,4,3,4,6,7,5,6,8,0,7,7,11,10,8,6,6,2,5,3,2,3,4,3,4,4,5,3,5,4,3,1,3,5,4,0,0,1,4,5,6,6,4,10,10,16,8,7,7,6,6,6,7,6,5,2,0,0
2022-04-08 15:00:00,3,11,31,29,28,32,32,32,34,28,27,28,40,52,52,48,48,42,38,39,22,20,10,7,5,5,6,7,6,5,2,10,2,13,7,3,4,5,3,0,0,3,8,7,3,8,23,22,26,20,18,6,16,11,11,10,8,2,3,1,0
2022-04-08 16:00:00,4,12,41,29,42,38,27,29,23,20,20,20,0,17,19,20,19,17,11,10,10,10,8,4,8,5,7,12,5,5,4,9,10,4,6,3,3,1,0,0,2,3,7,8,7,8,15,16,16,12,14,13,14,13,12,11,9,6,3,0,0
2022-04-08 17:00:00,1,2,3,5,4,5,7,8,7,8,8,9,10,10,11,17,18,15,10,8,11,12,9,5,9,6,6,9,7,10,5,7,9,12,8,4,3,0,4,0,2,0,6,8,9,16,20,19,16,16,14,14,13,11,12,12,8,7,3,2,0
2022-04-08 18:00:00,4,6,10,12,15,13,16,18,23,22,21,17,16,20,19,27,25,21,7,7,5,6,4,2,4,4,7,9,10,11,14,18,21,31,20,10,6,5,2,3,2,4,10,11,11,11,16,16,16,14,22,19,19,17,19,18,14,13,10,6,0
2022-04-08 19:00:00,2,3,6,7,12,9,6,6,6,4,3,7,6,8,13,18,15,13,9,5,4,1,3,2,3,3,4,1,4,9,2,5,6,7,5,4,3,4,3,4,5,5,15,9,12,11,17,15,10,12,16,12,16,15,15,14,11,10,8,2,0
2022-04-08 20:00:00,1,2,2,3,4,0,4,0,0,5,4,4,5,3,7,9,11,10,6,6,5,4,3,1,3,0,4,4,3,2,3,8,9,7,5,3,1,0,0,0,0,0,5,3,6,8,11,11,10,7,5,0,7,2,8,3,5,3,1,0,0
2022-04-08 21:00:00,1,2,4,1,4,2,3,5,6,0,9,6,0,3,7,12,12,9,6,7,4,4,4,2,3,3,9,10,4,3,6,9,9,12,7,3,1,0,0,0,0,0,2,3,1,5,6,4,9,9,11,2,7,8,8,2,7,2,3,1,0
2022-04-08 22:00:00,1,0,2,3,3,4,8,9,9,0,12,8,0,15,20,20,21,14,11,9,5,6,3,0,4,3,4,6,3,1,3,8,11,9,7,5,3,1,0,0,0,2,6,5,5,5,6,5,6,6,8,10,13,14,13,13,12,10,6,0,0
2022-04-08 23:00:00,0,0,1,0,1,0,3,0,1,0,2,4,0,1,8,12,11,7,4,4,3,1,3,0,4,3,3,4,3,2,3,6,7,8,4,3,3,3,0,0,2,1,8,7,6,6,6,5,7,4,8,0,6,7,4,6,2,0,0,0,0
2022-04-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 05:00:00,0,1,0,2,4,3,1,0,0,2,1,0,0,0,1,0,2,1,0,1,2,3,0,1,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 06:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,1,0,2,3,0,3,2,3,2,0,0,0,0,0,0,0,0,1,1,2,0,3,2,2,2,2,1,0,0,0,0,0,2,0,0,0,0
2022-04-09 07:00:00,1,1,5,6,3,5,8,5,5,4,6,0,6,5,5,6,5,5,5,5,6,5,4,0,1,2,1,0,0,1,1,2,1,1,0,0,1,0,0,0,0,0,0,1,0,4,7,9,9,7,4,1,4,3,1,1,0,0,0,0,0
2022-04-09 08:00:00,2,5,7,10,13,9,8,12,11,7,7,0,0,9,3,9,11,10,8,6,6,4,4,3,3,4,6,10,8,9,2,2,3,3,3,1,0,2,3,4,0,2,3,5,5,7,14,16,16,9,9,8,4,2,0,1,0,2,0,0,0
