Unnamed: 0,1_월계동진아교통,2_월계삼호4차아파트,3_월계삼호아파트,4_월계미륭아파트,5_월계미성아파트,6_한천초등학교,7_한진한화그랑빌아파트,8_한진한화그랑빌아파트,9_석계역2번출구,10_석계역1번출구.A,11_석계역굴다리앞,12_석계역,13_한천초등학교,14_월계미성아파트,15_월계미륭아파트,16_공릉역,17_공연초등학교,18_현대성우아파트,19_삼익아파트.한보아파트,20_원자력병원,21_한보아파트.삼익아파트,22_동신아파트,23_공연초등학교,24_공릉역,25_월계미륭아파트,26_월계미성아파트,27_한천초등학교,28_한진한화그랑빌아파트,29_한진한화그랑빌아파트,30_석계역2번출구,31_석계역1번출구.A,32_석계역굴다리앞,33_석계역,34_한천초등학교,35_월계미성아파트,36_월계미륭아파트,37_월계삼호아파트,38_월계삼호4차아파트,39_월계동진아교통
2022-03-11 09:00:00,0,1,3,5,10,11,12,10,7,7,2,5,0,6,7,12,11,10,10,5,14,16,17,9,5,5,7,8,5,7,2,0,2,0,0,0,0,0,0
2022-03-11 10:00:00,0,1,1,3,5,0,6,6,5,5,0,6,5,6,7,10,9,8,7,11,17,7,6,7,5,8,9,0,3,5,1,0,0,0,0,0,0,0,0
2022-03-11 11:00:00,5,1,4,0,4,3,0,3,1,3,0,4,5,5,6,8,7,6,6,9,13,14,9,11,5,5,4,5,4,8,3,0,3,0,0,2,0,1,0
2022-03-11 12:00:00,5,4,0,0,4,5,0,5,3,2,0,2,4,3,5,5,0,3,3,3,8,12,9,7,7,7,3,0,0,6,1,0,1,2,0,0,1,0,0
2022-03-11 13:00:00,11,12,4,0,13,3,0,2,7,8,9,8,0,0,10,15,14,12,9,5,7,8,6,7,9,10,5,0,9,6,2,0,0,0,0,0,0,0,0
2022-03-11 14:00:00,9,10,0,6,5,9,8,7,5,4,2,9,4,3,6,10,9,8,5,6,10,11,12,7,7,8,3,0,3,3,3,0,3,3,2,0,0,0,0
2022-03-11 15:00:00,10,0,4,0,0,0,11,9,4,11,0,12,11,12,10,16,13,6,8,8,11,12,14,11,10,9,0,0,8,8,5,0,3,3,2,1,1,0,0
2022-03-11 16:00:00,10,11,2,9,0,0,10,8,7,14,0,16,16,14,5,11,7,6,2,7,8,10,10,10,7,3,6,0,5,4,1,0,2,2,1,1,0,0,0
2022-03-11 17:00:00,8,4,10,5,11,9,8,9,7,14,9,15,11,0,14,17,15,10,2,13,17,19,19,15,16,0,0,0,3,4,2,4,4,3,2,1,0,0,0
2022-03-11 18:00:00,5,0,7,3,8,7,0,4,5,12,11,23,13,12,11,19,16,15,3,3,6,9,7,9,4,4,5,0,11,2,13,0,19,14,9,6,0,0,0
2022-03-11 19:00:00,5,5,6,0,6,5,6,4,6,8,0,3,1,22,24,26,25,20,6,5,6,6,5,8,5,3,0,0,4,2,4,0,9,5,4,5,1,0,0
2022-03-11 20:00:00,11,4,0,0,4,0,0,3,9,5,4,6,5,6,5,10,6,6,1,1,0,3,4,5,4,3,0,0,0,2,3,0,1,8,6,3,2,0,0
2022-03-11 21:00:00,7,0,8,1,5,0,7,5,3,10,0,11,2,3,0,13,10,9,0,2,2,0,2,6,5,4,0,0,3,3,4,5,7,6,5,3,1,0,0
2022-03-11 22:00:00,2,0,0,0,0,0,0,0,1,7,4,9,8,4,0,9,7,8,3,5,5,7,8,8,5,3,0,0,0,2,7,0,8,7,5,3,3,0,0
2022-03-11 23:00:00,1,0,0,0,2,0,0,1,0,4,3,7,5,3,0,6,5,4,1,1,1,2,3,3,2,0,0,0,0,2,3,0,4,0,0,0,2,0,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,0,0,0,0,1,0,0,0,0,0,0,1,0,2,2,1,0,0,0,1,4,5,2,3,0,4,0,0,3,2,1,0,0,0,0,0,0,0,0
2022-03-12 06:00:00,0,2,0,3,3,1,0,1,2,2,0,0,0,1,1,1,0,0,0,0,3,4,3,3,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0
2022-03-12 07:00:00,2,0,0,1,0,0,2,1,0,0,1,1,2,0,0,2,0,1,0,4,6,7,5,3,1,0,3,0,2,4,0,0,0,0,0,0,0,0,0
2022-03-12 08:00:00,2,0,0,0,0,0,0,0,0,1,0,2,1,2,4,4,1,2,1,2,6,9,6,3,4,3,0,3,3,3,0,1,1,0,0,0,0,0,0
2022-03-12 09:00:00,0,0,0,0,3,0,0,2,0,2,0,0,1,3,4,4,2,1,2,1,5,1,4,7,0,3,0,0,2,1,2,0,5,0,0,4,0,1,0
2022-03-12 10:00:00,3,4,0,5,7,4,5,3,5,2,0,0,3,1,0,3,2,1,1,1,3,5,7,5,7,4,0,5,6,5,1,0,1,0,0,0,0,0,0
2022-03-12 11:00:00,5,1,2,6,7,5,7,5,3,4,0,5,6,4,5,5,2,3,2,3,4,6,6,6,4,0,0,0,4,3,3,4,5,4,3,2,0,0,0
2022-03-12 12:00:00,5,0,0,4,5,0,9,10,8,3,0,4,0,6,7,6,4,2,3,4,6,7,6,5,4,7,2,0,6,4,2,0,0,0,0,1,0,0,0
2022-03-12 13:00:00,6,6,0,5,6,0,0,8,3,7,0,8,9,5,8,7,4,1,1,2,3,5,2,3,7,0,0,8,7,4,1,0,2,1,0,0,0,0,0
2022-03-12 14:00:00,7,0,0,0,0,9,7,1,5,4,6,5,0,6,4,7,0,5,1,2,4,5,4,4,6,0,0,1,4,2,1,0,0,0,0,0,0,0,0
2022-03-12 15:00:00,10,0,11,12,0,11,4,3,8,4,0,4,0,5,6,4,2,1,1,4,3,4,4,4,3,4,5,6,5,4,2,0,3,0,2,1,0,0,0
2022-03-12 16:00:00,10,10,0,11,2,1,2,10,6,5,6,7,0,5,8,6,2,2,1,1,6,7,8,3,4,1,0,4,4,0,5,0,6,5,3,4,2,0,0
2022-03-12 17:00:00,12,13,0,0,11,9,0,9,6,8,0,10,4,10,5,8,5,4,0,2,2,4,4,4,7,3,6,0,0,4,3,0,0,0,1,0,0,0,0
2022-03-12 18:00:00,6,0,0,8,9,8,0,3,8,6,0,5,6,7,8,10,6,4,1,1,2,6,7,8,1,0,4,6,4,5,5,1,7,6,0,0,3,1,0
2022-03-12 19:00:00,8,0,6,4,3,0,0,4,2,6,5,6,0,0,0,8,5,4,0,1,2,4,4,2,8,7,0,0,0,6,2,1,0,0,0,1,0,0,0
2022-03-12 20:00:00,16,17,18,17,0,0,15,9,4,5,0,8,3,0,0,7,6,5,0,1,1,0,0,5,4,2,0,0,0,1,4,0,3,3,2,2,1,0,0
2022-03-12 21:00:00,7,8,6,5,0,5,0,4,3,8,0,9,10,0,0,7,6,0,1,2,2,1,3,6,2,0,0,0,0,0,2,0,2,0,0,0,1,0,0
2022-03-12 22:00:00,3,0,0,0,0,0,0,0,0,3,1,4,3,1,2,8,7,6,1,1,3,3,6,5,2,0,0,0,0,3,1,0,0,2,1,0,0,0,0
2022-03-12 23:00:00,0,0,1,0,0,0,0,0,0,5,0,8,5,0,4,5,6,4,2,1,0,3,3,4,2,3,1,1,0,0,2,2,3,2,1,0,0,0,0
2022-03-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 05:00:00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-03-13 06:00:00,1,2,1,0,2,0,0,0,1,3,0,0,0,1,0,2,1,0,0,1,3,4,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2022-03-13 07:00:00,0,0,0,0,1,0,0,0,0,2,0,0,1,2,1,3,2,0,1,1,3,3,0,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2022-03-13 08:00:00,0,1,2,2,5,2,6,5,2,1,0,1,0,0,0,0,0,0,0,1,3,5,6,5,0,2,0,1,0,2,0,0,1,0,0,0,0,0,0
2022-03-13 09:00:00,0,3,5,0,8,7,6,5,3,3,1,2,2,0,1,0,0,0,0,1,3,4,3,3,2,5,0,2,0,2,1,0,0,0,0,0,0,0,0
2022-03-13 10:00:00,0,2,4,2,5,0,0,3,2,1,0,3,4,0,0,3,4,2,1,3,3,4,6,5,4,6,0,5,4,2,1,0,0,0,0,0,0,0,0
2022-03-13 11:00:00,1,1,2,5,6,6,0,5,0,2,3,2,0,3,4,4,0,2,1,1,5,6,7,6,1,0,0,0,0,2,1,0,3,0,2,1,0,0,0
2022-03-13 12:00:00,0,0,2,1,3,2,4,1,0,3,0,0,3,5,5,2,1,0,0,1,1,2,3,2,5,6,0,0,0,5,2,0,1,0,0,1,0,0,0
2022-03-13 13:00:00,2,1,3,0,5,6,0,4,2,7,0,5,2,6,6,3,2,1,1,2,4,7,6,5,0,4,0,4,0,1,3,0,2,0,2,0,1,0,0
2022-03-13 14:00:00,0,0,0,0,1,0,0,0,0,3,0,4,3,0,2,5,3,1,2,1,4,5,7,6,4,3,5,0,4,5,2,3,5,1,0,4,3,1,0
2022-03-13 15:00:00,2,0,0,0,0,0,1,0,1,5,0,0,0,4,6,7,5,0,3,2,5,7,6,6,1,1,6,2,3,2,2,0,1,0,0,0,0,0,0
2022-03-13 16:00:00,0,3,5,2,0,0,0,0,0,3,0,2,2,4,4,5,3,1,0,3,6,3,5,4,3,4,0,0,3,1,2,0,3,2,0,1,0,1,0
2022-03-13 17:00:00,0,0,1,0,0,0,2,1,2,5,0,4,0,6,7,5,4,2,2,3,3,7,6,4,3,0,0,0,0,3,3,0,6,5,3,0,1,0,0
2022-03-13 18:00:00,7,0,0,0,0,0,0,1,0,5,0,8,0,6,5,8,6,2,1,2,2,3,4,4,4,3,0,3,0,2,1,2,4,3,1,0,0,1,0
2022-03-13 19:00:00,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,5,1,3,1,1,1,4,3,5,4,0,3,0,0,2,1,0,1,0,0,0,0,0,0
2022-03-13 20:00:00,1,0,1,0,0,0,0,0,1,5,0,5,0,5,0,6,5,4,0,2,2,0,2,3,2,0,0,0,0,0,4,0,3,2,1,0,3,0,0
2022-03-13 21:00:00,0,3,4,0,0,0,0,0,3,4,0,6,0,4,5,8,5,4,2,1,2,2,1,2,2,0,0,0,1,2,4,3,3,2,0,0,0,0,0
2022-03-13 22:00:00,0,0,0,0,1,0,0,0,0,5,0,8,6,1,0,9,8,3,0,0,0,3,6,8,9,8,0,0,0,6,1,0,3,2,0,0,1,1,0
2022-03-13 23:00:00,1,1,1,0,0,0,0,0,0,3,0,5,0,0,0,5,4,3,1,2,1,3,3,1,2,0,0,0,2,0,5,0,1,4,0,0,2,0,0
2022-03-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 05:00:00,0,0,1,0,2,3,0,0,2,2,0,1,0,2,2,5,0,0,3,0,8,3,6,3,5,0,0,6,0,4,1,0,0,0,0,0,0,0,0
2022-03-14 06:00:00,1,2,4,5,6,7,6,5,1,1,0,3,2,1,2,4,3,0,1,0,15,10,12,10,9,11,5,6,11,8,1,0,1,0,0,0,0,0,0
2022-03-14 07:00:00,1,2,6,7,9,12,14,15,5,2,0,3,4,8,9,18,17,15,13,4,18,24,22,12,14,10,11,12,13,11,0,0,0,0,0,0,0,0,0
2022-03-14 08:00:00,3,0,0,0,0,0,0,0,0,3,4,5,6,10,11,20,15,14,19,2,16,17,17,12,13,14,9,12,8,11,1,0,0,0,0,0,0,0,0
2022-03-14 09:00:00,0,2,4,6,7,0,0,6,2,7,8,9,0,10,12,12,9,6,10,3,9,11,12,7,8,10,11,7,4,8,4,0,4,1,3,0,0,0,0
2022-03-14 10:00:00,1,2,1,2,3,4,4,3,2,3,4,2,0,6,4,10,0,8,5,6,9,6,8,6,5,0,4,1,0,3,1,0,2,0,0,1,0,0,0
2022-03-14 11:00:00,2,5,6,3,0,3,2,4,2,6,0,7,8,5,1,5,4,3,1,4,7,13,12,10,5,5,5,0,6,2,2,3,3,2,1,0,0,0,0
2022-03-14 12:00:00,6,0,7,8,5,0,4,5,4,3,3,2,5,3,3,8,10,8,6,4,7,8,7,7,6,8,7,0,2,6,0,3,5,2,1,0,0,0,0
2022-03-14 13:00:00,3,7,6,5,3,2,0,3,1,9,10,11,5,11,12,19,19,16,11,7,5,6,6,5,3,3,4,5,0,4,0,0,1,2,3,0,0,2,0
2022-03-14 14:00:00,6,0,0,2,4,4,3,3,2,6,5,6,4,5,6,11,10,8,7,7,11,14,12,6,3,4,5,0,3,4,2,0,0,1,0,0,0,0,0
2022-03-14 15:00:00,7,8,0,6,5,4,2,4,3,4,0,3,2,0,0,5,4,0,3,10,12,8,9,5,3,3,0,4,4,3,2,3,3,0,1,1,0,0,0
2022-03-14 16:00:00,6,0,7,4,0,3,3,6,4,7,1,6,8,7,9,12,9,7,2,7,10,11,10,10,5,5,0,0,4,3,3,0,4,3,2,2,1,0,0
2022-03-14 17:00:00,9,0,0,0,8,8,0,7,2,9,6,10,5,11,7,12,0,8,1,13,14,19,21,13,11,10,8,8,7,5,2,0,1,0,0,0,0,0,0
2022-03-14 18:00:00,6,7,8,9,11,0,0,10,5,11,11,13,15,14,13,17,15,12,1,4,11,14,9,11,11,10,11,6,7,5,7,3,11,9,4,3,0,1,0
2022-03-14 19:00:00,2,3,1,0,0,0,0,3,0,11,8,12,11,10,13,14,12,9,1,2,4,5,4,9,4,2,0,0,1,2,4,0,6,7,5,3,2,0,0
2022-03-14 20:00:00,5,2,0,0,3,0,0,2,0,1,0,9,0,0,10,16,12,8,1,1,0,1,2,3,1,1,0,0,2,1,6,2,7,5,3,1,0,0,0
2022-03-14 21:00:00,5,1,4,1,0,0,3,3,2,7,0,3,5,2,4,5,4,3,2,1,0,3,2,5,3,1,0,0,2,1,7,0,9,8,6,5,2,0,0
2022-03-14 22:00:00,0,0,0,0,2,0,0,0,1,5,4,6,2,0,6,10,8,7,1,3,3,5,5,6,5,1,4,0,0,3,2,2,2,1,1,0,1,0,0
2022-03-14 23:00:00,0,1,0,1,1,0,0,1,0,3,0,3,2,2,0,3,2,1,0,2,3,4,0,2,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0
2022-03-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 05:00:00,1,0,1,1,0,2,0,1,1,3,4,1,0,2,0,5,0,4,3,0,6,8,8,6,4,0,0,0,3,5,0,0,0,0,0,0,0,0,0
2022-03-15 06:00:00,0,2,3,5,6,0,0,5,2,3,0,2,0,4,1,3,1,0,0,3,15,17,16,9,0,7,2,4,0,4,0,0,0,0,0,0,0,0,0
2022-03-15 07:00:00,2,0,0,2,1,0,3,0,2,2,0,4,4,8,11,14,13,12,6,2,25,26,21,14,17,23,26,29,26,10,0,0,0,0,0,0,0,0,0
2022-03-15 08:00:00,0,0,0,0,0,0,0,0,0,3,1,6,3,8,9,18,14,14,16,1,23,23,20,8,9,12,13,15,11,13,0,0,0,0,0,0,0,0,0
2022-03-15 09:00:00,2,0,0,1,1,0,2,1,0,5,0,6,5,6,7,8,7,3,5,4,12,5,5,7,6,8,7,0,8,6,2,2,0,1,0,0,0,0,0
2022-03-15 10:00:00,0,1,0,0,0,0,0,0,0,3,0,2,3,4,5,9,8,8,7,7,10,0,9,6,4,0,0,3,0,4,1,0,1,0,0,0,0,0,0
2022-03-15 11:00:00,7,0,9,8,8,7,6,2,5,4,0,6,0,7,4,8,7,6,2,6,11,14,13,10,8,0,3,0,0,4,1,2,4,0,2,1,0,0,0
2022-03-15 12:00:00,4,0,0,0,0,0,2,2,0,4,5,8,0,0,4,8,6,4,3,3,13,16,6,11,9,6,2,10,9,5,2,0,0,0,1,0,0,0,0
2022-03-15 13:00:00,6,6,5,7,5,0,0,4,6,6,3,9,8,7,7,13,12,11,8,5,7,0,4,4,3,7,0,5,6,5,1,0,0,0,0,0,0,0,0
2022-03-15 14:00:00,7,2,9,8,7,7,5,9,5,7,6,0,6,8,3,9,8,5,4,11,14,15,14,14,12,0,13,8,11,8,2,0,3,0,2,0,1,0,0
2022-03-15 15:00:00,13,6,6,15,14,11,0,9,7,8,0,5,10,7,8,12,8,11,5,11,13,12,11,6,5,5,0,0,0,4,2,0,3,1,0,0,0,0,0
2022-03-15 16:00:00,6,5,0,7,0,8,0,7,4,6,0,7,8,0,7,11,8,5,3,9,9,11,12,9,8,7,0,0,0,6,3,0,4,0,2,1,0,0,0
2022-03-15 17:00:00,7,5,8,1,7,4,6,3,2,7,7,8,7,0,9,11,9,9,1,10,11,13,14,9,8,0,0,9,0,7,2,0,4,3,1,1,1,0,0
2022-03-15 18:00:00,9,0,4,10,7,9,0,6,5,17,12,20,19,17,18,18,13,12,0,7,8,13,10,7,6,5,4,0,5,1,2,0,2,0,1,1,0,0,0
2022-03-15 19:00:00,6,0,5,0,6,0,2,2,4,6,0,7,0,17,7,23,19,15,2,4,7,8,9,9,5,3,2,2,0,3,6,5,7,5,3,1,0,0,0
2022-03-15 20:00:00,11,0,0,2,0,0,0,8,6,8,0,11,9,8,9,8,8,6,1,1,4,6,3,7,5,0,0,0,1,0,3,0,2,2,0,2,1,0,0
2022-03-15 21:00:00,5,6,7,4,8,0,0,7,4,10,6,4,0,0,1,11,9,10,2,0,2,3,4,5,3,0,0,4,1,2,7,0,9,4,7,3,1,0,0
2022-03-15 22:00:00,2,4,1,2,5,4,0,1,3,3,0,11,3,0,0,8,5,3,1,4,5,9,8,5,4,3,2,0,1,1,6,0,4,3,0,3,2,1,0
2022-03-15 23:00:00,0,1,0,0,0,0,0,0,0,3,0,5,0,0,0,10,6,3,0,0,0,2,1,1,0,0,0,0,0,1,2,0,2,1,1,0,0,0,0
2022-03-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 05:00:00,3,1,2,0,4,0,1,3,1,2,1,1,0,1,0,3,1,4,3,0,8,6,6,5,4,5,0,5,0,4,0,0,2,1,0,0,0,0,0
2022-03-16 06:00:00,0,3,4,6,8,5,6,7,4,1,0,2,0,3,0,4,0,0,0,2,14,16,12,11,0,8,0,0,0,5,0,0,1,0,0,0,0,0,0
2022-03-16 07:00:00,1,8,11,17,18,20,0,16,4,4,3,4,5,10,13,21,20,0,19,3,21,19,19,13,14,18,16,19,18,16,0,0,0,0,0,0,0,0,0
2022-03-16 08:00:00,1,0,0,0,0,0,0,0,0,10,0,1,12,4,13,22,21,19,18,1,22,26,22,13,16,17,22,23,21,12,1,0,0,0,0,0,0,0,0
2022-03-16 09:00:00,0,1,1,2,4,5,6,4,2,11,0,14,0,0,15,16,4,10,9,4,8,10,9,5,5,6,6,4,5,4,3,0,0,0,0,0,2,1,0
2022-03-16 10:00:00,1,0,0,2,4,0,0,2,1,2,0,3,2,0,1,5,0,2,3,4,11,8,9,8,11,11,4,12,11,7,2,1,0,0,1,0,2,1,0
2022-03-16 11:00:00,3,5,5,4,0,0,4,5,2,4,1,5,6,8,9,7,5,3,1,7,12,13,11,9,7,10,0,0,8,6,1,0,2,0,1,0,1,0,0
2022-03-16 12:00:00,7,7,0,6,0,6,5,1,4,3,0,3,2,4,0,6,5,4,3,2,5,9,5,8,7,6,4,0,5,4,2,0,3,0,0,0,0,0,0
2022-03-16 13:00:00,7,0,0,4,3,0,4,4,3,4,5,6,7,0,9,11,10,6,6,3,6,4,6,5,8,7,7,9,8,5,0,1,0,0,0,0,0,0,0
2022-03-16 14:00:00,8,8,4,9,12,0,15,10,6,7,8,7,9,10,8,7,6,5,4,5,6,5,5,4,4,2,2,5,0,5,3,0,2,1,1,1,0,0,0
2022-03-16 15:00:00,7,10,12,13,3,9,8,7,9,9,0,8,0,6,9,10,8,8,5,15,17,17,14,8,7,7,0,3,0,5,2,3,1,3,1,1,0,0,0
2022-03-16 16:00:00,7,5,0,4,8,7,9,4,5,3,0,3,4,0,7,9,8,7,2,7,0,9,8,5,3,2,1,0,3,4,8,0,0,0,4,3,0,0,0
2022-03-16 17:00:00,7,4,8,8,9,9,12,10,8,10,0,11,0,13,13,11,9,6,3,15,16,19,21,12,11,10,6,7,8,6,5,0,7,3,2,1,1,0,0
2022-03-16 18:00:00,5,1,0,0,0,0,0,0,0,11,11,13,12,8,11,16,14,13,1,6,7,10,8,12,11,7,3,0,6,4,4,4,9,6,3,1,0,0,0
2022-03-16 19:00:00,4,6,7,0,0,0,0,4,3,5,0,3,4,5,16,22,18,13,1,6,1,0,1,7,6,5,0,0,0,4,2,0,10,7,4,3,1,1,0
2022-03-16 20:00:00,6,0,4,0,0,3,2,4,2,3,0,7,2,3,8,8,5,3,1,1,0,2,4,6,5,4,1,0,0,0,8,0,12,11,8,4,2,0,0
2022-03-16 21:00:00,8,4,0,9,0,0,0,5,8,6,4,5,4,2,0,7,4,1,2,4,2,4,5,7,6,5,4,0,3,2,6,1,7,6,1,0,0,0,0
2022-03-16 22:00:00,5,0,0,0,0,4,0,0,0,7,5,6,0,6,4,6,4,4,2,1,2,0,3,3,0,2,0,0,0,0,4,6,12,4,3,2,0,0,0
2022-03-16 23:00:00,1,0,0,0,0,0,0,0,0,4,0,5,4,3,0,5,0,2,1,2,0,1,2,3,2,2,0,0,1,0,4,0,7,11,7,6,4,0,0
2022-03-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 05:00:00,1,1,0,2,2,0,0,1,0,4,5,0,0,1,0,6,0,0,3,0,4,6,7,6,3,5,0,6,0,5,0,0,2,1,0,0,0,0,0
2022-03-17 06:00:00,0,1,2,3,5,6,0,3,4,1,0,2,0,5,3,2,0,0,1,0,16,9,10,8,8,10,12,3,5,5,1,0,1,0,0,0,0,0,0
2022-03-17 07:00:00,6,4,6,7,9,12,13,10,3,2,2,3,4,7,10,12,10,10,9,2,18,21,19,15,10,18,19,8,19,15,0,0,0,0,0,0,0,0,0
2022-03-17 08:00:00,3,0,0,0,0,0,0,0,0,6,0,9,10,13,15,21,17,17,16,2,18,21,19,12,14,18,16,18,17,11,0,0,0,0,0,0,0,0,0
2022-03-17 09:00:00,0,1,3,5,6,8,9,7,3,8,0,10,1,10,12,14,10,10,8,9,12,16,15,7,6,0,0,0,6,5,4,0,4,3,0,3,2,0,0
2022-03-17 10:00:00,1,2,1,2,4,0,2,2,2,3,4,1,0,1,4,8,0,7,6,7,10,12,10,6,7,7,0,0,6,5,2,0,0,1,0,0,0,0,0
2022-03-17 11:00:00,5,6,2,5,7,8,1,6,5,3,0,5,1,6,6,9,5,7,4,7,14,15,14,8,6,8,7,3,3,6,2,0,0,1,0,0,0,0,0
2022-03-17 12:00:00,8,9,5,5,6,9,7,5,4,5,2,8,0,3,9,16,5,11,9,3,7,10,3,8,3,7,0,0,0,0,1,0,2,0,1,0,0,0,0
2022-03-17 13:00:00,7,3,8,4,7,3,0,7,6,8,6,7,8,6,7,13,12,11,9,5,7,4,4,3,2,4,0,5,6,3,1,0,2,0,0,0,0,0,0
