Unnamed: 0,1_가산동기점,2_한일유엔아이아파트,3_디지털3단지.롯데정보통신,4_디지털3단지운동장,5_디지털3단지.(주)로옴코리아,6_가산디지털단지역,7_가산디지털단지역1호선,8_에이스하이엔드타워5차,9_구일우성아파트,10_구로1동우체국,11_구일우성아파트,12_가산디지털단지역입구,13_디지털단지오거리.가산파출소,14_디지털단지오거리,15_가산초등학교,16_모두의학교.금천문화예술정보학교,17_관악구보훈회관.신림푸르지오,18_난곡입구,19_호림박물관,20_남서울중학교.성보중고등학교,21_신림사거리.신림역,22_서원동승리교앞,23_서원동문화교앞,24_서림동주민센터.신화단지,25_삼성동시장,26_대학동고시촌입구,27_서울산업정보학교.삼성교,28_관악산입구.관악아트홀.중앙도서관,29_서울대학교,30_서울대학교치과병원.동물병원,31_서울여상.서울문영여중고앞,32_관악구청,33_서울대입구역,34_봉천사거리,35_낙성대동,36_낙성대입구,37_인헌중고.서울미술고,38_예술인마을.사당초등학교,39_남서울농협남현동지점,40_사당역4번출구,41_사당역,42_사당역9번출구앞,43_사당1동관악시장앞,44_예술인마을,45_서울미술고.인헌중고,46_낙성대입구,47_행운동주민센터,48_관악구청,49_관악경찰서.관악소방서,50_서울여상.서울문영여중고앞,51_서울대학교치과병원.동물병원,52_서울대학교,53_신림중.삼성고.관악아트홀.도서관,54_서울산업정보학교.삼성교,55_신성초등학교,56_영광메디컬센터,57_쑥고개입구,58_서원동문화교앞,59_신림사거리,60_신림사거리.신림역,61_남부초등학교,62_호림박물관,63_난곡입구,64_관악구보훈회관.신림푸르지오,65_천주교성령봉사회관.등불교회,66_KT구로지사,67_삼부르네상스.효성아파트,68_가리봉파출소,69_디지털단지오거리,70_구일우성아파트,71_구로1동우체국,72_구일우성아파트,73_디지털단지입구,74_디지털3단지.롯데정보통신,75_디지털3단지.영창실업,76_가산디지털단지역,77_디지털3단지.한일합섬,78_디지털3단지운동장,79_한일유앤아이아파트,80_가산동종점
2022-03-18 23:00:00,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,4,4,7,4,0,9,8,8,8,7,11,13,2,6,7,12,13,8,7,3,6,6,3,2,1,4,16,14,13,13,16,17,28,27,15,0,28,25,21,10,10,9,8,10,21,6,10,18,13,9,14,10,3,5,1,7,6,5,4,0,3,0,0,0,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,0,1,0,0,0,0,0,1,0,1,2,3,2,4,3,4,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,0,0,0,0,0,2,1,0,2,6,0,3,5,6,5,5,7,6,0,7,6,6,7,8,10,13,5,12,2,0,0,9,8,6,5,0,5,2,3,1,5,5,8,6,7,0,2,6,0,0,0,0,5,3,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 06:00:00,0,0,0,0,0,1,0,1,1,4,0,2,4,0,3,3,0,1,0,2,3,0,3,3,4,6,7,6,3,4,0,4,5,5,5,3,4,3,4,0,2,4,4,3,2,1,3,5,0,0,0,0,0,4,5,6,15,10,8,6,5,4,5,4,3,6,5,6,3,4,8,7,0,6,2,2,1,0,0,0
2022-03-19 07:00:00,1,1,0,1,0,2,1,3,5,5,5,3,4,3,4,5,9,4,11,10,5,0,4,6,7,6,8,7,6,0,0,6,5,5,4,2,0,2,1,0,1,3,4,6,5,3,4,4,3,0,2,0,3,3,7,7,8,11,7,9,10,1,9,8,7,6,5,4,3,4,5,4,3,0,1,0,0,0,0,0
2022-03-19 08:00:00,1,0,1,0,0,2,0,1,2,6,5,6,5,5,6,7,14,15,6,9,10,9,9,7,11,13,21,20,19,14,18,15,9,10,10,8,7,9,6,1,2,5,3,6,10,11,11,10,8,6,4,3,7,5,6,10,14,16,10,12,10,7,9,8,9,9,8,7,6,6,6,8,10,5,7,0,0,0,0,0
2022-03-19 09:00:00,1,1,1,2,1,3,2,0,4,7,6,8,5,9,11,13,15,17,13,17,10,9,10,12,13,15,19,21,20,11,8,14,14,13,11,9,8,7,7,1,3,4,5,6,6,8,8,8,4,7,5,6,7,8,13,13,17,18,12,11,12,14,13,11,9,8,8,6,5,4,5,0,4,5,4,1,1,0,0,0
2022-03-19 10:00:00,1,0,0,2,0,2,2,3,4,5,6,6,3,8,9,13,8,14,12,15,8,0,12,11,14,20,33,21,20,19,17,16,8,7,6,6,8,10,8,0,5,6,7,5,8,9,8,8,4,7,3,8,7,8,8,8,8,8,6,5,5,6,4,5,4,6,6,6,2,3,2,0,2,0,1,0,0,0,0,0
2022-03-19 11:00:00,1,0,1,0,0,1,0,2,3,5,2,5,4,5,6,7,8,9,10,13,7,8,7,7,7,10,18,37,15,11,35,26,11,10,10,8,9,11,10,0,4,12,12,15,10,15,15,17,15,14,12,10,10,14,21,24,26,28,13,15,12,11,3,9,7,6,4,4,2,3,2,3,4,0,2,2,1,0,0,0
2022-03-19 12:00:00,0,0,1,2,1,4,3,2,0,4,5,6,7,10,11,13,17,18,18,19,11,10,11,11,10,17,26,28,26,25,24,20,20,10,11,11,19,24,16,0,5,6,9,10,22,24,25,22,20,22,23,12,21,15,13,15,16,11,8,7,7,7,8,4,9,7,6,7,3,6,8,9,8,7,5,2,0,0,0,1
2022-03-19 13:00:00,1,0,0,2,0,2,0,0,3,5,7,8,10,9,10,14,13,13,13,14,9,10,9,8,20,22,27,28,16,0,18,26,22,21,20,14,15,16,14,0,4,9,12,15,14,16,18,17,13,18,15,0,16,14,11,19,23,25,13,12,12,10,9,11,7,9,7,5,4,2,4,5,4,2,2,3,1,2,0,0
2022-03-19 14:00:00,0,2,0,3,0,2,4,3,3,7,1,6,5,8,9,12,15,14,14,15,7,9,9,9,8,11,16,19,18,18,19,16,23,23,22,15,14,13,12,1,5,10,9,8,11,11,12,14,13,12,11,10,7,11,19,19,23,19,8,13,13,15,14,12,10,11,10,8,6,4,4,3,0,0,2,1,0,0,0,0
2022-03-19 15:00:00,1,1,0,2,3,5,8,8,4,9,10,8,6,11,12,12,14,16,18,15,13,14,14,15,11,14,19,23,25,20,19,24,19,18,21,23,30,26,17,2,7,10,12,15,14,14,16,13,12,8,14,14,15,14,17,20,23,25,11,11,10,7,7,8,7,3,6,4,3,1,5,4,3,6,4,2,0,0,0,0
2022-03-19 16:00:00,1,0,0,2,2,4,4,0,8,11,7,10,11,12,16,18,18,19,19,19,12,11,12,11,12,16,23,23,25,25,14,21,14,18,17,13,14,14,11,0,5,11,11,11,12,15,12,16,18,0,8,8,14,10,21,23,27,30,13,12,8,8,10,8,7,5,3,1,2,2,2,2,2,1,0,1,0,0,0,0
2022-03-19 17:00:00,2,2,0,2,0,6,7,9,7,10,7,10,11,13,14,20,21,21,22,25,22,22,15,21,16,18,28,29,32,29,27,27,21,18,17,14,12,13,6,2,10,18,17,14,17,21,21,23,25,23,15,25,24,22,24,25,37,37,18,18,17,9,16,8,13,12,9,8,6,4,4,3,5,2,4,1,0,0,0,0
2022-03-19 18:00:00,2,1,1,2,3,5,6,8,7,8,9,14,14,13,14,14,14,15,14,13,11,10,11,11,10,16,25,24,27,29,20,19,13,12,13,11,12,12,8,4,5,13,16,15,17,22,16,27,28,21,20,23,23,21,25,27,30,32,14,14,14,10,9,9,7,6,6,5,5,4,6,0,0,1,0,2,0,1,0,0
2022-03-19 19:00:00,1,1,1,0,0,5,7,4,6,8,9,12,3,4,1,11,9,13,12,13,14,9,8,9,8,14,15,17,18,20,17,16,14,17,12,7,8,6,4,0,9,13,14,12,11,14,14,14,14,0,15,4,12,9,11,10,12,11,12,21,14,13,12,12,10,8,6,3,6,4,1,4,3,0,0,2,1,1,0,0
2022-03-19 20:00:00,0,0,0,0,0,6,7,4,4,4,2,4,7,6,6,10,9,12,11,10,9,8,7,6,6,8,10,11,10,5,6,8,7,8,7,10,8,8,5,3,8,9,9,8,9,11,10,17,16,0,11,9,16,9,15,21,26,23,8,11,9,7,9,11,10,9,9,5,7,2,2,0,1,0,0,2,0,0,0,0
2022-03-19 21:00:00,0,1,2,3,4,3,6,6,5,6,0,6,7,10,11,9,10,10,9,12,15,9,14,13,10,13,13,7,8,9,10,11,9,5,4,3,7,6,4,0,10,20,19,18,17,21,20,19,13,0,18,0,13,14,12,13,13,12,10,16,14,14,13,7,11,9,8,7,6,4,1,2,3,0,1,2,1,0,1,0
2022-03-19 22:00:00,1,2,1,0,3,3,5,4,2,4,5,6,10,14,0,11,6,15,17,17,16,8,13,10,12,17,14,0,15,0,13,14,11,11,13,12,8,5,2,1,6,12,13,11,8,13,14,26,25,0,0,0,16,8,11,12,9,9,7,9,7,0,6,6,5,5,5,4,1,4,3,2,1,1,0,1,0,0,0,0
2022-03-19 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,6,0,6,7,8,4,5,9,10,0,9,0,0,9,8,12,11,9,8,7,3,0,4,13,14,13,15,18,18,26,23,0,24,0,22,16,8,7,6,6,5,11,10,9,10,11,9,7,7,6,3,1,1,0,0,2,0,2,0,0,0,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,0,1,1,0,0,1,0,0,0,2,3,3,0,1,4,3,0,3,1,2,4,5,4,8,9,7,8,0,0,0,0,6,4,2,3,1,2,0,1,3,2,3,4,0,0,5,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 06:00:00,0,0,1,0,0,1,0,1,1,4,5,4,3,7,3,5,6,5,2,6,7,4,4,3,4,7,9,10,9,5,0,6,4,4,0,5,2,4,3,0,2,0,4,5,4,6,7,5,3,0,2,0,0,3,5,7,9,7,4,4,4,7,4,2,2,0,1,3,0,1,1,0,0,0,0,1,0,0,0,0
2022-03-20 07:00:00,0,0,0,0,0,1,0,0,1,2,3,4,5,4,5,7,8,9,0,10,9,10,5,3,11,7,8,6,0,4,3,4,5,1,0,3,0,4,0,0,1,4,4,4,5,4,4,7,5,3,2,0,1,4,3,6,6,8,5,4,0,0,0,2,1,0,0,2,1,2,1,3,2,1,1,0,0,0,0,0
2022-03-20 08:00:00,1,0,2,3,2,2,3,1,2,9,6,7,8,9,4,9,10,9,7,12,16,5,15,15,18,20,18,17,16,9,15,15,15,14,10,5,10,8,5,0,2,4,5,0,6,9,10,9,7,0,6,5,4,6,10,17,19,20,13,12,4,4,3,2,3,4,3,0,2,1,3,0,1,2,0,0,0,0,0,0
2022-03-20 09:00:00,1,1,0,0,1,3,2,0,3,10,12,11,11,13,17,18,20,19,20,20,19,14,22,25,27,26,31,20,21,22,19,17,15,16,0,9,8,9,6,2,6,8,12,13,13,12,12,15,15,0,14,9,8,7,16,16,15,12,9,7,6,5,4,5,0,0,5,3,2,2,1,0,1,0,0,0,0,0,0,0
2022-03-20 10:00:00,1,1,0,0,0,3,1,1,3,10,8,10,11,12,15,22,27,28,28,27,18,17,26,28,30,30,26,15,16,11,14,16,10,10,8,15,9,17,15,2,5,11,14,7,14,17,20,17,15,14,16,12,11,11,15,18,20,19,15,11,10,5,9,10,11,14,11,4,7,6,7,5,6,5,4,1,0,0,0,0
2022-03-20 11:00:00,0,0,0,0,0,5,1,4,6,9,10,9,4,10,9,10,12,13,13,15,11,10,12,12,14,19,29,28,31,0,19,22,14,12,10,9,7,9,8,2,8,11,15,17,17,22,16,15,13,0,12,11,17,15,23,20,22,23,15,12,10,7,9,10,10,11,10,2,5,4,5,3,0,0,6,3,0,0,0,0
2022-03-20 12:00:00,1,1,0,1,0,2,3,3,3,7,9,7,9,8,9,11,17,18,17,27,21,19,19,22,22,24,21,20,21,20,20,21,21,20,16,15,12,12,13,0,2,5,12,11,18,22,19,19,21,11,11,9,19,14,15,17,13,17,11,12,11,14,13,10,9,10,6,5,3,3,5,3,0,4,1,0,0,0,0,0
2022-03-20 13:00:00,3,1,4,2,1,4,5,3,5,9,10,6,5,9,0,11,15,10,16,15,10,12,12,11,16,20,29,30,21,21,0,19,23,26,25,25,25,25,19,0,7,12,13,11,14,17,20,20,21,20,19,21,24,21,13,19,26,26,19,17,12,16,13,8,10,10,9,9,5,7,6,4,4,3,3,2,0,0,0,0
2022-03-20 14:00:00,2,0,0,1,1,2,4,0,2,8,9,10,8,9,9,14,15,18,15,19,25,22,20,17,19,22,29,33,37,26,36,27,19,19,18,18,18,15,12,2,4,7,10,13,14,17,20,22,13,14,16,15,18,16,26,33,35,34,20,20,19,17,9,17,15,13,9,8,7,5,6,6,4,5,5,4,3,2,1,0
2022-03-20 15:00:00,1,0,0,0,2,6,7,1,2,7,8,7,8,10,11,12,16,12,17,16,13,12,11,10,14,20,27,29,28,0,27,22,20,19,17,18,19,16,14,3,5,10,12,11,10,11,19,21,22,0,19,24,22,20,24,25,30,32,26,22,13,21,17,18,16,19,16,13,10,5,4,1,0,2,3,2,1,0,0,0
2022-03-20 16:00:00,2,0,0,1,0,4,2,0,7,5,0,2,5,8,12,8,14,13,12,11,11,12,11,11,13,14,31,43,51,52,49,44,31,30,28,23,22,20,13,1,6,7,8,5,12,15,16,25,26,0,28,15,29,26,25,24,24,24,23,19,12,18,14,12,11,10,5,9,5,2,2,0,0,2,1,2,0,0,0,0
2022-03-20 17:00:00,1,2,0,0,3,0,4,6,0,5,6,9,7,11,10,13,17,19,17,18,13,13,14,10,7,16,19,32,38,26,37,29,23,24,16,13,15,14,12,1,4,7,10,8,11,14,12,22,16,0,0,17,28,25,25,27,28,26,16,12,9,8,9,8,5,3,6,3,8,2,9,0,6,0,4,0,0,0,0,0
2022-03-20 18:00:00,1,0,2,2,4,5,5,6,5,8,0,9,8,11,10,12,8,12,12,11,10,11,10,14,12,18,23,23,27,29,23,22,14,10,11,11,7,7,6,0,5,18,18,13,16,20,21,32,22,0,24,33,29,18,16,17,16,17,15,19,19,18,14,13,9,9,11,4,6,0,4,5,5,3,3,2,0,0,0,0
2022-03-20 19:00:00,0,1,1,1,3,6,7,7,6,4,0,7,8,8,9,10,11,10,7,11,11,11,10,8,12,7,7,9,10,8,8,7,8,9,8,7,5,3,1,0,2,9,10,11,12,15,14,16,17,0,0,19,18,13,11,9,11,11,7,9,7,4,7,7,5,7,5,8,6,3,0,2,2,0,1,1,0,0,1,0
2022-03-20 20:00:00,0,2,0,4,3,5,6,7,6,6,6,6,8,10,11,11,10,14,9,12,17,17,14,12,9,6,7,3,12,0,3,10,6,7,8,9,8,7,1,0,5,12,13,11,12,16,16,24,12,5,10,11,22,12,11,12,13,15,13,17,14,11,13,11,10,10,7,2,5,4,1,2,1,0,0,4,2,0,2,0
2022-03-20 21:00:00,1,0,2,1,0,4,5,4,2,5,0,2,7,7,8,8,10,12,11,12,10,11,9,8,7,8,10,0,12,12,10,12,8,12,13,10,7,6,3,1,9,14,18,18,18,23,24,29,28,0,0,14,27,19,13,8,9,10,9,11,11,12,11,8,6,9,10,9,9,4,3,0,2,1,0,3,0,0,1,0
2022-03-20 22:00:00,0,0,0,0,0,3,0,4,3,2,3,5,0,7,1,5,6,5,0,4,6,5,6,5,6,7,9,8,8,4,8,6,8,8,8,9,8,7,5,2,3,13,12,10,10,16,14,22,0,0,0,18,21,11,11,10,11,8,5,9,8,0,6,5,4,6,3,0,5,4,1,2,0,1,0,3,0,2,0,0
2022-03-20 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,8,7,10,8,8,6,5,6,7,5,0,8,8,0,0,7,8,7,5,4,4,3,0,4,15,14,12,12,14,14,26,24,0,0,23,19,14,7,5,5,4,5,9,9,11,10,9,7,6,4,2,5,3,2,0,0,0,0,1,0,0,0,0
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 04:00:00,0,0,0,0,1,0,0,1,2,4,2,3,4,6,7,9,0,10,11,12,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 05:00:00,1,0,0,0,0,1,1,0,2,5,5,8,8,9,10,12,11,9,5,8,10,17,26,27,26,32,33,33,32,10,0,25,13,15,5,0,6,13,18,0,3,4,5,6,3,8,0,7,6,5,0,0,0,4,3,4,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 06:00:00,0,0,0,1,0,0,0,0,4,8,7,6,7,7,8,9,12,9,11,13,8,0,4,4,7,13,14,16,15,10,10,10,7,8,8,7,6,9,7,1,4,3,4,4,5,5,6,6,2,0,5,3,4,7,8,11,13,8,12,10,11,9,10,11,9,8,8,7,4,6,7,8,10,9,8,1,0,0,0,0
2022-03-21 07:00:00,5,3,5,5,4,18,18,4,12,23,22,14,13,17,16,27,43,45,46,34,9,8,11,14,27,39,42,45,43,41,34,26,17,17,16,13,15,20,18,0,4,8,11,14,15,19,19,20,15,17,14,11,9,10,15,17,34,35,20,28,31,14,16,19,20,21,17,11,15,13,16,15,22,22,18,3,2,0,0,0
2022-03-21 08:00:00,4,5,4,3,4,27,32,5,5,15,27,27,26,23,27,25,26,27,28,28,15,13,15,22,23,32,45,47,40,34,41,29,18,16,17,14,16,18,10,1,5,18,14,16,21,25,27,32,30,27,15,14,13,13,30,39,56,56,31,31,37,40,40,45,45,44,34,29,26,22,23,25,18,16,8,4,2,1,0,0
2022-03-21 09:00:00,2,4,3,4,3,11,14,3,1,6,0,12,11,10,11,15,14,16,17,21,19,18,18,15,17,15,27,28,26,24,19,15,14,10,12,9,8,12,11,1,3,9,12,10,12,15,19,20,15,18,14,13,11,7,9,14,18,21,17,21,20,20,23,23,22,22,16,12,8,4,10,6,11,11,7,3,0,1,0,0
2022-03-21 10:00:00,1,0,0,0,1,8,7,4,6,8,5,9,4,8,9,10,9,11,7,10,9,11,10,11,14,17,19,20,19,18,16,14,14,15,11,8,7,8,6,0,4,8,8,11,9,11,12,17,16,6,15,12,10,11,11,10,12,13,6,7,7,7,6,9,7,9,5,6,6,5,11,5,9,6,8,2,1,0,0,0
2022-03-21 11:00:00,1,1,1,2,1,3,2,4,4,5,6,6,5,5,6,5,6,9,8,7,5,4,7,7,8,9,10,12,11,12,8,8,7,6,5,5,5,0,5,0,4,6,6,6,6,9,9,10,8,0,5,11,8,8,10,15,15,14,10,10,4,8,11,9,8,6,8,7,4,3,4,5,5,8,7,1,0,0,0,0
2022-03-21 12:00:00,2,0,2,0,4,6,5,0,4,4,2,2,4,3,4,4,7,8,7,8,8,8,10,11,15,16,21,19,18,17,17,16,13,9,9,7,7,5,5,0,3,8,9,10,11,16,13,17,13,16,15,14,12,10,16,16,19,19,12,12,4,7,10,8,7,8,7,6,5,6,8,2,5,1,6,1,0,0,0,0
2022-03-21 13:00:00,1,0,1,2,1,2,1,4,5,7,8,7,6,6,0,8,9,3,10,11,8,6,7,8,8,16,19,20,22,22,16,12,8,6,5,5,8,6,5,0,6,8,11,13,15,17,21,17,16,14,14,12,14,9,11,12,16,16,8,10,10,8,7,8,3,7,6,3,3,1,4,4,5,0,3,1,2,0,1,0
2022-03-21 14:00:00,1,2,2,3,3,3,5,6,7,8,2,4,6,9,9,7,12,13,5,12,11,7,10,9,9,11,17,20,20,23,20,20,14,13,12,9,10,8,4,0,4,9,11,10,12,11,11,14,15,13,12,11,13,13,13,19,23,24,11,16,15,13,9,9,7,5,6,5,4,2,2,2,4,2,1,1,0,0,0,0
2022-03-21 15:00:00,1,1,2,0,0,4,6,7,6,6,6,7,9,10,8,7,8,8,9,9,8,7,9,8,6,11,17,21,11,18,19,20,17,18,13,11,9,10,7,1,2,5,8,7,9,14,16,21,15,11,15,22,20,12,8,9,12,10,7,7,6,8,6,8,7,5,8,5,5,4,6,6,7,6,4,1,0,0,0,0
2022-03-21 16:00:00,0,1,0,2,5,7,9,11,10,13,12,13,12,17,13,10,11,15,16,18,15,15,10,10,7,13,17,22,26,32,43,35,15,14,12,11,8,8,7,2,10,13,18,15,14,17,21,25,30,41,40,41,41,35,32,29,30,28,24,26,19,7,10,4,3,9,7,5,6,5,5,5,5,7,6,3,0,2,0,0
2022-03-21 17:00:00,1,2,2,4,8,10,12,15,13,12,17,20,19,22,25,21,20,24,24,27,20,21,16,14,10,14,23,25,28,31,33,32,14,12,12,12,13,12,11,0,11,28,26,19,20,26,25,35,38,33,34,34,33,25,25,21,22,24,13,20,17,16,15,11,9,6,7,8,6,4,5,4,5,3,6,3,0,0,0,0
2022-03-21 18:00:00,0,1,14,9,17,14,19,23,20,21,24,33,38,42,44,36,37,33,31,28,34,33,32,22,17,16,19,22,35,37,36,31,22,21,21,15,15,11,9,5,7,17,22,18,17,19,22,29,31,0,39,37,35,27,17,15,21,19,18,38,33,30,26,24,15,17,16,12,15,10,3,4,6,7,4,6,0,2,3,0
2022-03-21 19:00:00,0,2,3,4,6,20,26,29,18,18,19,22,26,26,29,23,23,25,25,26,25,29,26,17,14,13,15,19,29,34,32,26,16,17,16,13,12,11,9,0,9,21,18,17,16,15,18,41,40,42,22,41,35,18,16,14,16,14,12,23,22,19,19,16,11,14,12,11,11,5,3,3,3,4,3,5,2,1,3,0
2022-03-21 20:00:00,1,2,3,4,5,8,13,12,10,10,7,13,15,17,18,16,17,18,17,17,20,22,19,16,14,11,10,9,15,20,16,15,16,15,12,12,15,12,11,0,8,17,23,20,21,21,19,24,16,0,20,19,18,13,9,16,19,17,12,13,11,8,8,8,6,6,6,4,6,5,5,0,1,3,2,2,0,0,0,0
2022-03-21 21:00:00,0,1,3,3,3,7,14,16,11,12,9,16,17,17,18,16,16,14,14,15,17,15,13,13,12,13,12,12,18,14,14,17,13,13,11,12,10,10,8,0,5,13,14,12,13,15,15,19,23,9,24,24,21,13,11,8,8,9,7,11,12,6,9,6,5,10,7,6,4,2,1,1,1,0,0,4,0,3,1,0
2022-03-21 22:00:00,1,0,0,1,4,7,9,10,9,9,0,8,9,9,10,11,12,12,11,11,10,10,9,8,6,11,13,8,15,16,14,15,12,12,11,8,9,7,4,0,5,21,22,19,20,26,26,30,29,0,30,13,11,14,16,15,14,13,11,13,10,6,9,11,0,10,9,8,4,5,4,0,2,3,0,6,1,4,3,0
2022-03-21 23:00:00,0,0,0,0,0,0,0,0,2,0,0,3,4,0,5,0,0,6,8,0,8,9,10,8,8,6,7,0,5,0,4,6,5,8,8,6,10,8,6,2,3,17,16,14,14,15,14,16,13,0,0,12,14,9,9,10,10,8,9,13,12,8,7,6,3,6,4,3,2,2,2,3,1,2,1,1,0,0,0,0
2022-03-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
