Unnamed: 0,1_은평공영차고지,2_덕은교.은평차고지앞,3_DMC첨단산업센터,4_MBC,5_SBS.YTN,6_공항철도디지털미디어시티역,7_디지털미디어시티역,8_청구아파트.참누리아파트,9_중동현대아파트,10_가좌행복주택.건영월드컵아파트,11_가좌역,12_월드컵아이파크,13_성산2교,14_성미약수터,15_경성중고.홍대부속여중고입구,16_성서초등학교,17_망원시장.망원동월드컵시장입구,18_기업은행서교동지점(최규하대통령가옥),19_성산초등학교입구,20_마포한강푸르지오,21_합정역,22_서울화력발전소입구,23_상수역,24_서강초등학교,25_광흥창역,26_신수중학교,27_한국출판콘텐츠센터,28_신석초등학교,29_용강동주민센터,30_마포대교입구,31_마포역,32_공덕역,33_아현동주민센터,34_마포경찰서,35_아현초등학교,36_아현동가구단지,37_종근당.충정로역,38_한국경제신문사.서소문역사공원,39_서울역버스환승센터,40_남대문시장.회현역,41_남대문시장.회현역,42_한국경제신문사.서소문역사공원,43_충정로역2호선,44_아현초등학교,45_마포경찰서,46_아현동주민센터,47_공덕역,48_마포역,49_용강동입구,50_용강동주민센터,51_신석초등학교,52_래미안웰스트림아파트,53_신수중학교,54_광흥창역,55_서강초등학교,56_상수역,57_서울화력발전소입구,58_합정역,59_메세나폴리스,60_성산초등학교입구,61_기업은행서교동지점(최규하대통령가옥),62_망원시장.망원동월드컵시장입구,63_성서초등학교,64_경성중고.홍대부속여중고입구,65_성미약수터,66_성산2교,67_월드컵아이파크,68_가좌역1번출구,69_가좌행복주택.건영월드컵아파트,70_중동현대아파트,71_청구아파트.참누리아파트,72_디지털미디어시티역,73_공항철도디지털미디어시티역,74_SBS.YTN,75_MBC,76_DMC첨단산업센터,77_덕은교.은평차고지앞,78_은평공영차고지(가상)
2022-03-25 22:00:00,0,0,1,4,7,4,6,5,2,1,0,2,0,1,0,3,4,6,4,7,9,9,11,11,8,8,9,6,7,5,5,4,3,2,9,2,3,2,3,2,4,5,6,0,3,6,7,9,10,11,10,7,8,6,7,10,9,7,13,15,21,17,16,16,13,10,0,6,5,6,5,3,2,0,0,2,0,0
2022-03-25 23:00:00,0,0,2,3,0,4,3,0,2,0,3,4,0,0,0,0,7,6,0,7,5,6,8,5,4,2,4,3,0,2,2,0,3,4,6,2,0,2,0,0,6,0,1,3,2,4,6,7,7,6,6,7,10,9,0,8,9,7,13,11,12,17,18,17,13,10,0,8,0,3,2,2,3,1,1,0,0,0
2022-03-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 04:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 05:00:00,0,0,0,3,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,3,1,4,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 06:00:00,0,0,1,2,1,0,0,1,0,0,0,0,3,1,0,2,3,3,2,4,6,2,5,4,1,3,2,1,0,0,0,0,0,2,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0
2022-03-26 07:00:00,0,0,2,0,1,0,2,0,4,3,1,2,5,0,0,4,0,1,0,1,2,1,0,0,1,0,2,3,0,1,3,0,2,3,0,2,3,2,2,0,0,0,2,0,0,0,0,6,6,4,5,4,3,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0
2022-03-26 08:00:00,1,0,3,6,4,0,1,0,3,2,3,0,7,10,12,13,10,11,4,5,5,7,9,0,8,9,11,8,0,1,6,8,7,6,2,0,0,1,0,2,4,0,1,0,0,0,1,2,0,1,0,2,3,5,6,5,2,2,4,0,5,4,0,1,1,0,0,0,0,2,0,1,3,1,0,0,0,0
2022-03-26 09:00:00,0,1,3,5,2,1,0,1,3,3,2,4,5,5,5,6,3,4,8,6,8,7,9,4,7,8,10,0,9,8,7,0,8,9,9,8,11,10,3,0,0,3,3,2,1,0,0,1,2,0,0,0,2,3,1,4,2,3,0,2,2,5,3,4,0,3,0,4,3,4,3,2,0,1,0,0,0,0
2022-03-26 10:00:00,0,0,0,2,1,1,2,0,2,1,1,2,3,0,5,7,5,5,0,4,3,0,2,3,0,6,4,8,4,5,8,7,9,10,12,13,12,10,5,0,0,0,0,0,5,6,0,9,4,10,11,12,11,6,14,6,4,5,6,0,5,0,5,0,4,2,1,3,5,6,0,4,3,2,2,1,0,0
2022-03-26 11:00:00,0,0,2,4,3,0,2,0,3,9,4,0,11,6,5,11,9,6,4,0,5,6,5,2,0,5,7,5,7,9,7,11,9,7,0,6,5,0,5,1,2,0,3,5,5,7,4,9,9,10,10,9,8,9,3,12,11,6,6,5,3,10,9,8,3,0,0,1,2,1,0,3,2,1,0,0,0,0
2022-03-26 12:00:00,2,3,4,6,7,3,4,3,1,4,7,4,6,8,6,9,10,9,7,5,8,7,6,7,6,6,4,5,4,3,1,0,1,0,4,5,4,5,1,0,3,4,3,5,3,8,3,7,4,11,10,11,10,0,9,11,9,10,8,4,4,5,3,2,3,1,0,4,6,7,6,5,5,4,0,0,0,0
2022-03-26 13:00:00,0,0,0,2,1,1,2,0,1,2,1,2,6,3,0,8,9,11,7,13,15,9,8,8,9,0,12,9,7,6,7,4,8,10,12,6,11,0,4,1,11,2,5,5,8,0,9,9,10,8,8,8,9,12,6,13,11,8,12,11,10,11,10,9,7,4,3,2,2,1,0,0,3,0,0,0,0,0
2022-03-26 14:00:00,0,0,1,3,4,4,5,4,7,5,6,0,9,8,11,7,6,7,0,9,9,8,6,6,5,3,4,3,4,0,2,2,4,7,10,7,8,4,6,0,3,9,7,8,10,12,12,11,0,10,9,11,0,12,13,13,14,10,12,12,10,11,11,12,11,12,9,8,6,5,6,5,7,6,4,0,0,0
2022-03-26 15:00:00,1,2,1,9,11,9,8,0,10,10,10,9,12,13,15,13,9,13,12,11,13,12,9,10,11,11,11,12,11,8,7,5,0,6,5,0,7,9,8,1,9,6,4,6,7,0,3,14,8,16,16,14,10,10,9,10,14,14,13,12,11,9,7,0,6,6,0,6,0,3,4,0,4,0,0,2,2,1
2022-03-26 16:00:00,1,0,0,4,5,4,5,4,6,7,8,4,10,8,9,10,5,7,13,17,16,18,17,0,17,14,14,13,13,11,6,7,7,8,8,6,5,7,5,1,8,8,7,8,7,8,9,14,12,15,16,17,15,17,15,17,18,12,12,9,10,16,18,0,14,9,3,0,8,0,0,4,5,4,3,5,3,0
2022-03-26 17:00:00,2,0,4,10,13,9,7,0,6,8,9,0,13,14,15,14,11,10,9,10,12,7,15,15,8,14,14,9,11,7,8,10,8,10,0,9,11,8,5,3,8,0,11,8,10,9,13,16,12,13,12,16,18,16,0,16,15,15,16,12,10,11,10,6,4,3,1,3,2,2,1,2,6,3,3,2,0,0
2022-03-26 18:00:00,0,0,2,5,6,5,1,0,3,4,3,6,8,9,12,13,13,15,13,12,12,10,9,9,7,7,7,6,4,1,1,2,2,1,7,6,5,4,2,1,2,9,8,9,10,13,14,13,8,10,12,12,11,0,10,7,11,12,12,13,10,15,14,10,6,6,5,4,5,4,6,0,6,1,3,0,0,0
2022-03-26 19:00:00,0,0,1,4,5,4,0,5,4,5,5,4,7,0,0,5,8,9,11,8,10,8,0,7,7,9,7,6,4,3,4,5,6,6,5,3,3,0,2,0,10,9,9,7,8,7,4,7,4,6,6,7,10,11,10,7,11,7,10,7,9,4,0,3,2,5,0,0,3,1,0,0,3,0,2,2,1,0
2022-03-26 20:00:00,0,0,0,2,3,3,2,2,1,2,0,0,3,2,1,0,8,12,0,9,10,9,9,7,8,6,4,4,2,1,1,3,4,6,3,2,0,2,0,0,4,5,4,3,4,6,0,7,8,8,9,7,9,10,12,11,7,6,9,12,12,12,0,11,6,4,2,3,2,2,0,0,0,1,0,0,0,0
2022-03-26 21:00:00,0,0,1,3,5,6,0,4,4,3,0,0,0,0,0,0,4,3,4,6,9,12,14,3,10,7,6,4,4,4,0,5,5,6,5,0,4,7,1,0,2,3,3,2,4,0,5,7,8,10,9,7,4,3,8,10,0,9,10,6,10,7,6,0,5,6,0,6,6,5,0,0,5,0,4,1,0,0
2022-03-26 22:00:00,0,0,0,1,0,3,3,0,2,1,3,1,2,0,3,3,5,8,9,7,16,15,18,14,5,12,8,8,7,6,3,5,3,1,2,1,0,0,0,0,0,0,0,0,0,2,0,5,7,5,4,5,1,4,1,8,5,7,8,7,8,6,5,3,0,4,3,3,3,3,2,0,6,4,0,0,0,0
2022-03-26 23:00:00,0,0,0,2,0,3,3,0,2,1,0,2,3,4,3,1,0,3,2,4,9,13,12,10,8,6,8,0,0,9,8,10,2,2,3,2,0,0,1,0,4,0,6,1,0,6,0,3,5,2,4,3,0,5,6,9,15,14,13,12,14,12,9,8,7,5,4,3,0,1,0,0,0,0,0,1,0,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,2,0,0,0,0,0,0,0,0,1,2,0,3,2,0,1,1,0,0,0,5,0,0,3,0,2,0,1,0,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 06:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 07:00:00,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3,2,2,0,0,1,0,0,2,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2022-03-27 08:00:00,0,0,1,4,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,1,0,0,2,3,0,0,0,2,0,0,4,5,0,0,4,1,0,1,0,1,0,0,2,1,2,2,0,0,3,4,0,0,5,4,3,0,0,1,2,0,0,0,3,0,4,0,0,0,3,2,1,0,0,0,0
2022-03-27 09:00:00,0,0,1,0,0,0,0,2,3,0,0,4,9,10,8,2,3,0,0,0,3,2,2,0,0,0,3,0,4,4,3,2,3,5,7,8,10,0,4,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,1,2,0,0,0,1,2,0,0,0,3,0,2,1,0,0,0,0,1,0,0,0,0
2022-03-27 10:00:00,0,1,2,0,0,3,6,0,3,4,0,6,6,8,9,8,6,0,12,12,11,0,11,10,0,8,5,5,0,4,2,0,3,6,5,6,6,5,1,0,3,2,2,3,0,1,2,0,0,5,4,0,7,11,12,12,0,10,12,0,2,8,7,6,3,3,0,3,4,0,0,0,5,0,4,0,0,0
2022-03-27 11:00:00,1,0,2,1,2,3,4,4,3,3,4,0,4,5,8,8,7,7,6,5,4,3,0,0,4,5,7,11,10,9,10,12,13,12,12,0,7,6,6,2,3,2,0,0,0,0,4,3,4,2,6,10,11,0,13,15,12,10,12,11,9,7,6,0,0,5,0,2,4,7,0,6,7,6,4,3,1,0
2022-03-27 12:00:00,0,0,1,2,6,0,6,8,9,8,6,0,8,10,11,12,12,15,13,13,15,17,15,13,2,0,0,0,0,0,0,0,4,0,5,0,13,14,6,0,1,0,0,1,0,2,0,0,7,8,1,4,9,6,0,7,6,8,8,0,0,2,8,6,0,0,2,0,0,1,0,0,3,2,0,0,0,0
2022-03-27 13:00:00,0,0,0,2,3,0,3,2,4,5,7,2,9,9,9,10,12,12,12,8,9,8,7,0,6,9,8,5,0,4,4,4,2,5,7,0,6,0,5,0,4,4,5,6,4,6,7,6,7,0,7,8,6,9,0,8,4,0,5,0,4,6,7,6,5,4,0,5,6,5,0,3,2,0,0,0,0,0
2022-03-27 14:00:00,0,0,0,1,2,2,5,2,2,8,11,11,0,14,17,0,12,13,12,7,11,4,10,0,0,0,11,9,7,0,7,4,0,1,0,0,0,1,5,3,5,2,3,5,4,0,5,4,0,5,4,7,6,7,8,9,11,7,9,7,8,7,0,6,0,2,0,2,0,0,0,1,6,0,2,1,0,0
2022-03-27 15:00:00,1,2,2,0,0,3,2,1,2,0,0,4,13,6,13,11,12,13,12,10,12,15,15,9,10,12,8,7,6,4,0,5,6,6,4,3,0,4,1,0,6,0,0,6,0,0,0,6,0,7,5,8,8,9,0,9,8,4,12,10,0,11,9,0,0,7,0,1,8,9,10,5,6,4,3,1,0,0
2022-03-27 16:00:00,1,0,0,3,4,4,3,2,4,6,7,9,14,15,16,14,13,13,14,11,17,0,9,0,0,8,5,3,4,3,3,0,2,7,6,7,0,7,2,1,4,0,5,7,7,8,7,8,9,8,6,4,6,5,0,7,9,9,11,11,10,13,12,0,10,8,3,3,4,2,0,1,2,0,1,0,0,0
2022-03-27 17:00:00,9,1,2,10,0,17,19,20,17,13,12,0,12,11,9,0,8,12,11,12,18,14,12,11,0,13,12,9,5,5,5,3,0,2,0,3,4,0,6,3,7,0,7,10,10,0,0,9,9,7,8,7,6,7,6,8,8,8,10,3,0,7,0,5,4,3,0,2,1,0,0,0,3,0,1,0,0,0
2022-03-27 18:00:00,0,0,2,6,10,0,0,1,0,0,0,0,1,0,2,0,6,5,5,4,8,7,6,2,5,2,3,4,3,2,1,2,0,4,5,4,3,2,1,0,3,4,3,1,5,4,5,10,3,12,15,15,0,0,0,11,10,10,12,8,5,14,11,10,8,9,0,9,3,6,0,2,2,1,0,0,3,0
2022-03-27 19:00:00,0,0,0,3,0,8,6,8,6,0,2,0,7,9,11,12,15,15,13,16,16,16,11,9,8,0,0,6,3,1,1,7,2,7,6,4,3,2,0,0,1,2,0,0,7,3,4,4,3,0,4,5,0,4,0,4,3,5,7,7,8,9,6,8,6,4,3,3,8,7,0,0,6,2,3,2,0,0
2022-03-27 20:00:00,0,2,0,5,4,5,5,1,3,2,0,0,1,2,0,3,4,0,0,2,3,6,4,5,3,2,3,7,2,6,5,6,0,3,0,2,3,2,3,0,3,3,3,3,2,0,1,2,0,1,3,0,4,0,0,8,11,7,8,5,9,6,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 21:00:00,0,0,1,6,4,3,0,2,3,1,0,0,0,0,3,0,6,7,4,4,7,10,0,9,6,4,3,0,0,2,3,0,2,2,3,1,0,4,3,2,0,0,3,2,1,3,4,9,10,3,8,7,6,5,3,7,8,8,9,10,0,6,5,4,3,0,0,2,3,0,2,0,3,0,0,0,0,0
2022-03-27 22:00:00,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,4,0,6,1,4,5,0,6,5,3,2,0,0,0,0,4,0,3,1,0,0,0,0,0,2,2,2,1,2,1,1,6,5,0,0,3,0,4,0,5,4,5,10,8,8,8,0,4,4,2,0,5,5,2,1,2,2,0,0,0,1,0
2022-03-27 23:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,4,0,0,5,6,8,9,0,0,6,5,7,8,6,7,6,5,0,0,3,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,7,9,0,9,8,6,7,4,0,6,6,4,0,3,3,2,0,0,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,4,7,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,0,2,1,0,7,0,7,1,13,4,12,9,7,6,5,7,2,5,6,5,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 06:00:00,0,0,1,2,1,0,1,0,2,3,3,2,0,4,0,5,0,1,2,0,4,0,3,0,4,5,6,6,5,5,2,3,2,5,5,5,6,8,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2022-03-28 07:00:00,1,0,2,8,7,4,4,0,10,10,7,8,7,9,8,10,7,11,12,7,8,7,9,8,5,7,8,10,11,8,10,10,10,15,20,19,17,7,3,0,1,0,2,5,8,7,5,4,4,3,4,8,7,6,5,7,7,6,6,7,8,9,6,4,6,8,8,8,11,22,19,19,20,18,8,0,0,0
2022-03-28 08:00:00,0,1,3,9,8,5,4,6,10,5,5,5,7,7,5,9,10,13,13,10,9,7,8,8,9,7,9,7,9,11,11,12,18,22,20,21,24,17,9,0,3,1,3,2,5,7,6,4,5,7,5,13,12,10,13,12,11,8,9,9,9,11,9,8,9,10,9,10,12,14,13,17,41,35,19,1,0,0
2022-03-28 09:00:00,0,1,4,2,4,5,4,5,7,6,12,11,14,14,15,8,10,10,12,8,13,9,5,4,4,6,7,5,4,5,5,3,7,8,7,0,8,7,5,0,0,0,0,3,6,6,5,4,0,4,3,0,5,7,6,8,7,5,5,5,6,5,5,8,5,4,4,7,9,11,7,15,34,28,14,2,0,0
2022-03-28 10:00:00,0,1,0,2,5,5,3,0,4,6,6,7,8,7,8,1,2,3,0,5,7,8,2,6,7,5,6,9,10,7,7,7,6,5,6,4,7,7,6,0,1,0,2,1,2,3,4,5,3,4,5,2,0,0,4,3,2,2,2,3,2,1,0,0,0,0,0,3,4,6,0,5,7,6,3,0,0,0
2022-03-28 11:00:00,1,0,2,5,0,0,3,2,2,5,0,0,6,0,2,7,9,6,10,10,9,9,7,9,7,8,10,9,8,6,4,3,2,4,2,0,3,4,2,1,4,2,4,5,1,0,5,2,4,5,6,5,9,4,10,2,9,6,8,7,6,4,3,1,2,3,0,1,1,2,1,0,5,4,0,0,0,0
2022-03-28 12:00:00,0,0,3,4,5,5,3,0,4,4,6,3,9,9,10,7,10,13,12,11,8,6,5,0,7,7,8,9,4,7,5,5,7,9,3,2,8,0,2,1,2,4,4,0,5,3,5,6,0,4,3,5,0,3,4,3,5,5,5,6,0,5,0,3,2,2,2,1,3,2,2,3,8,7,3,1,0,0
2022-03-28 13:00:00,0,0,0,1,0,1,0,0,3,2,2,2,4,5,6,12,10,10,11,9,10,7,11,10,11,14,15,14,12,12,12,10,12,12,13,0,8,9,7,0,6,0,0,7,3,4,3,4,3,7,5,8,12,13,15,13,14,11,12,11,10,8,6,0,0,5,3,0,0,1,0,6,8,2,3,0,0,0
2022-03-28 14:00:00,0,0,2,3,5,7,9,8,0,7,7,0,7,6,7,6,8,0,0,10,15,13,11,8,8,8,6,9,10,9,9,8,9,9,9,12,10,9,4,0,9,6,5,4,5,6,2,8,0,10,5,8,8,6,6,10,7,9,8,4,3,4,5,4,0,2,0,3,4,0,5,6,6,4,3,0,0,0
2022-03-28 15:00:00,1,1,4,12,0,0,0,0,1,0,0,2,0,0,0,3,6,7,8,9,8,0,7,8,0,0,2,0,0,0,2,0,6,9,11,0,10,10,7,0,7,8,10,10,13,5,17,18,19,19,20,16,0,6,4,2,5,7,15,6,14,12,0,5,11,8,6,3,3,5,3,5,4,2,3,2,0,0
2022-03-28 16:00:00,0,1,3,0,11,10,5,4,5,0,0,0,6,7,8,25,29,30,33,24,24,24,22,17,13,8,8,8,10,6,6,0,4,5,3,4,1,3,2,0,3,8,4,7,5,7,6,9,8,9,8,0,22,23,22,20,20,16,18,19,14,14,8,14,15,11,10,9,7,0,0,0,10,7,5,4,1,0
2022-03-28 17:00:00,1,0,24,25,22,15,8,9,11,12,13,13,15,16,16,16,18,20,20,14,13,13,14,11,9,11,10,8,7,6,6,6,0,9,0,8,6,6,0,0,9,10,11,11,11,10,10,5,0,5,5,0,7,6,6,4,5,6,7,6,7,9,0,2,11,8,0,9,7,9,8,6,5,4,4,3,1,0
2022-03-28 18:00:00,2,3,18,41,37,22,14,12,9,10,11,7,17,16,19,16,15,15,17,19,17,11,9,9,7,4,9,8,4,6,8,9,9,7,7,6,7,9,2,2,7,10,19,18,16,19,21,24,19,15,14,11,14,10,13,12,16,14,16,17,15,15,12,0,11,11,8,8,11,8,0,6,9,8,7,6,4,0
2022-03-28 19:00:00,0,1,17,26,28,13,10,8,6,5,9,8,5,7,9,14,12,12,11,9,12,11,11,13,11,12,8,5,3,2,3,2,3,0,4,0,4,6,3,2,4,0,7,4,0,0,5,8,10,12,12,10,3,9,0,7,8,9,10,14,12,12,10,9,10,11,10,8,10,12,10,10,11,2,10,10,8,0
2022-03-28 20:00:00,0,1,4,8,7,6,5,5,7,6,3,0,6,5,7,4,6,8,9,8,10,0,9,7,7,6,10,9,0,4,2,1,2,0,3,4,2,0,1,0,4,0,3,5,4,7,8,10,10,9,8,7,8,0,5,0,3,2,2,0,0,1,0,0,0,2,0,2,3,2,3,0,3,1,1,0,0,0
2022-03-28 21:00:00,0,0,2,9,11,7,8,7,7,6,0,0,6,5,0,3,4,6,5,4,7,0,11,10,6,5,5,7,4,3,1,2,3,5,0,0,3,2,1,1,3,4,5,4,6,2,5,6,6,8,8,9,10,8,5,4,9,11,13,0,11,10,8,5,2,1,1,0,0,0,0,0,3,2,0,0,1,0
2022-03-28 22:00:00,0,1,1,6,0,3,1,2,0,0,0,1,1,0,3,0,2,0,0,2,4,0,5,0,4,0,3,1,0,2,1,4,5,1,0,0,0,1,0,0,1,0,0,2,3,5,7,7,0,13,6,10,11,11,10,10,8,9,12,9,10,8,9,0,9,8,0,7,1,4,0,0,4,3,3,0,2,0
2022-03-28 23:00:00,0,0,1,0,0,4,4,0,3,2,0,0,3,0,0,0,0,3,4,4,7,5,7,4,3,0,4,3,3,0,3,0,5,4,3,2,0,1,1,0,4,2,5,8,6,5,4,4,3,0,0,2,0,1,0,3,13,10,12,0,10,7,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
