Unnamed: 0,1_외발산동차고지(가상),2_외발산동기점,3_신월중학교입구,4_서울금융고등학교,5_신월3동주민센터.신월3동우체국,6_양서중학교,7_서서울호수공원,8_과학수사연구소입구,9_경창빌딩,10_강월초교사거리,11_신월시영아파트.강월초등학교,12_신정이펜하우스2단지,13_이펜하우스1단지.어르신요양센터,14_신정이펜하우스3.4단지,15_신정이펜하우스5단지.서남병원,16_푸른마을1단지.이든채아파트,17_푸른마을2단지아파트,18_신월시영아파트.강월초등학교,19_강월초교사거리,20_강신중학교,21_서부트럭터미널.신정동일하이빌아파트,22_신정현대아파트.서부트럭터미널,23_개봉1동사거리,24_경인중학교.개봉사거리,25_개봉역.한마을아파트,26_동양미래대학.구로성심병원,27_구일역.제일제당,28_신도림동.구로역,29_신도림역,30_문래동남성아파트,31_남부지방법원등기국.구로세무서(에이스하이테크시티),32_영등포역,33_전경련회관,34_여의도환승센터,35_파크원타워.LG트윈타워,36_여의나루역,37_여의도공작아파트,38_더현대서울,39_여의도환승센터,40_여의도공원,41_영등포역,42_남부지방법원등기국.구로세무서(에이스하이테크시티),43_문래동남성아파트,44_신도림역,45_신도림동.구로역,46_구일역.중앙유통상가,47_동양미래대학.구로성심병원,48_개봉역.영화아파트,49_경인중학교.개봉사거리,50_개봉치안센터,51_개봉1동사거리.개봉푸르지오아파트,52_신정학마을아파트,53_신정현대아파트.서부트럭터미널,54_양천공영차고지,55_대일관광고.푸른마을3단지,56_푸른마을1단지.이든채아파트,57_푸른마을2단지아파트,58_신정이펜하우스2단지,59_이펜하우스1단지.어르신요양센터,60_신정이펜하우스3.4단지,61_신정이펜하우스5단지.서남병원,62_푸른마을1단지.이든채아파트,63_푸른마을2단지아파트,64_신월시영아파트.강월초등학교,65_금실어린이공원,66_신월시영아파트중문,67_국립과학수사연구소입구,68_서서울호수공원,69_신월1동주민센터.신월보건지소,70_서부여성발전센터,71_메디힐병원,72_신월중학교입구,73_외발산신광명마을,74_강서면허시험장.메이필드호텔,75_외발산신광명마을,76_외발산동차고지(가상)
2022-03-08 10:00:00,0,2,0,0,4,1,3,5,1,4,3,1,2,5,6,7,8,8,8,13,13,16,13,17,15,8,15,11,12,10,7,7,6,2,2,0,1,0,1,0,4,3,2,4,0,2,5,4,3,2,1,2,4,0,3,2,0,3,2,2,3,3,1,0,2,3,7,6,5,3,2,1,0,1,0,0
2022-03-08 11:00:00,0,1,1,2,2,2,2,2,0,1,4,4,6,2,2,5,8,9,0,11,12,15,14,11,12,12,11,16,7,0,6,6,4,2,0,1,2,3,5,0,5,6,7,9,2,4,6,7,6,2,7,6,5,6,0,5,1,6,3,4,4,5,4,3,4,2,6,5,4,2,0,1,0,1,0,0
2022-03-08 12:00:00,0,2,1,7,6,7,11,7,2,6,2,4,3,6,7,7,6,8,8,9,14,12,12,11,11,9,12,11,6,0,2,1,2,1,0,0,1,1,2,0,3,3,3,8,6,9,8,9,11,0,9,6,7,4,1,3,2,5,1,2,1,7,2,2,3,6,6,4,4,3,2,1,0,2,0,0
2022-03-08 13:00:00,0,0,0,1,2,4,2,3,3,4,3,2,2,3,4,6,8,6,7,8,9,11,8,11,12,14,12,10,5,4,4,6,5,3,1,3,2,5,7,4,6,2,2,8,10,11,12,10,6,0,7,8,8,3,7,6,5,3,3,5,2,6,5,5,3,4,5,5,3,1,2,2,1,0,0,0
2022-03-08 14:00:00,0,2,3,1,3,2,5,6,4,0,3,2,2,3,12,17,7,0,18,18,8,10,11,10,9,8,8,8,6,5,4,6,3,1,2,2,5,5,7,9,10,9,7,12,0,14,12,10,10,8,7,7,7,6,4,3,2,2,6,7,11,14,15,14,2,13,6,5,5,3,0,2,0,0,0,0
2022-03-08 15:00:00,1,4,4,7,7,8,6,8,8,13,13,8,7,9,4,9,7,10,11,13,17,15,12,12,12,10,9,9,6,1,5,5,3,3,3,3,4,10,15,13,11,8,9,15,12,24,23,16,15,14,13,12,10,9,8,7,8,5,6,6,4,9,7,10,8,7,8,10,5,3,2,2,0,1,0,0
2022-03-08 16:00:00,0,0,26,38,39,36,37,18,17,16,10,11,10,8,9,8,7,6,8,9,10,9,9,8,11,13,15,13,8,3,2,4,3,1,1,5,16,27,26,3,23,21,16,20,20,19,17,16,17,15,13,11,11,12,11,9,7,3,6,3,6,7,8,9,8,7,6,5,3,1,1,3,2,2,0,0
2022-03-08 17:00:00,0,3,3,7,7,9,9,10,11,9,13,12,13,10,9,8,9,1,10,11,12,13,14,9,11,14,22,19,5,2,4,2,3,1,3,5,7,16,26,14,19,22,20,25,21,22,23,23,28,26,22,20,21,20,16,14,14,5,6,5,6,6,7,8,5,7,8,7,6,2,2,4,0,1,0,0
2022-03-08 18:00:00,1,3,5,7,12,14,13,10,10,9,6,6,5,5,2,6,7,5,6,8,15,12,15,15,14,6,16,14,9,6,5,5,3,4,10,13,16,24,32,34,28,29,26,35,32,32,30,31,32,30,23,18,16,15,12,8,4,2,12,6,3,4,7,5,6,8,11,12,9,5,3,2,0,0,0,0
2022-03-08 19:00:00,0,2,1,2,6,10,13,11,5,9,5,5,7,8,8,7,6,0,5,6,7,3,3,6,6,3,0,5,5,0,7,4,3,1,4,5,7,20,21,21,19,18,12,34,20,32,33,27,22,18,14,12,13,15,12,10,7,6,2,1,3,1,1,2,3,4,4,9,7,6,5,2,1,0,0,0
2022-03-08 20:00:00,0,6,7,2,7,5,6,6,7,6,6,6,4,3,1,0,4,0,0,5,7,1,0,1,3,0,3,4,2,0,0,2,1,1,2,5,7,19,18,4,17,19,20,37,31,30,32,32,32,0,23,21,17,9,15,9,8,6,4,3,3,2,0,0,1,4,6,5,1,3,0,1,0,0,0,0
2022-03-08 21:00:00,0,0,1,0,2,2,3,3,4,3,4,3,1,2,1,1,0,0,10,3,10,9,5,5,3,6,4,5,3,2,0,5,1,4,1,0,2,5,8,7,9,9,8,18,11,15,17,12,13,11,12,12,11,11,9,7,7,5,4,2,0,3,4,4,2,0,2,1,0,0,1,0,0,0,0,0
2022-03-08 22:00:00,1,0,1,2,0,3,1,2,3,4,3,1,2,3,3,2,2,0,2,4,4,3,3,4,3,3,2,4,1,0,0,0,0,0,3,1,3,5,13,15,13,14,12,29,30,27,21,17,15,14,13,14,10,5,8,6,5,4,3,3,1,3,4,0,3,6,5,4,2,1,0,0,0,0,0,0
2022-03-08 23:00:00,0,0,0,0,2,0,3,0,4,5,0,0,3,0,0,1,1,2,2,0,3,0,2,1,2,3,2,3,5,0,4,3,2,0,2,2,3,3,4,5,8,6,7,12,13,10,14,11,15,13,14,12,10,12,8,10,8,6,4,3,4,0,5,4,4,0,3,1,0,1,0,0,0,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,1,0,2,4,0,3,4,3,1,4,4,4,5,0,0,0,3,4,4,2,5,5,6,5,5,3,2,3,1,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,0,1,2,1,2,2,4,3,4,0,1,2,2,1,4,1,2,5,6,7,5,6,7,5,6,0,5,4,0,1,3,2,1,0,0,0,0,1,2,2,0,3,4,6,7,0,1,0,1,1,0,0,1,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
2022-03-09 06:00:00,0,0,0,1,2,0,3,2,0,0,2,2,3,4,2,3,4,4,5,7,4,0,6,5,7,0,5,6,5,4,0,5,4,1,0,0,0,0,1,0,0,2,0,1,2,1,2,6,2,0,1,3,7,0,5,4,0,3,1,1,3,0,0,4,3,6,6,4,5,3,2,0,0,0,0,0
2022-03-09 07:00:00,0,0,0,1,0,1,1,1,0,0,2,3,3,1,4,3,9,4,5,0,0,10,5,11,4,10,12,13,10,5,9,6,4,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,4,1,3,3,0,2,2,0,2,3,1,3,3,0,2,3,3,4,4,3,1,1,0,0,0,0
2022-03-09 08:00:00,0,0,1,1,2,2,4,5,4,0,3,4,5,7,0,7,8,10,11,12,11,13,15,12,12,12,11,14,8,10,4,6,5,2,1,0,1,1,3,0,3,0,0,2,0,3,3,3,4,1,1,1,2,0,0,0,1,2,2,3,3,5,3,4,0,5,6,6,8,6,4,1,1,0,0,0
2022-03-09 09:00:00,0,1,0,0,3,4,4,1,0,0,0,3,1,4,5,6,6,7,8,12,12,13,19,20,17,17,16,14,10,7,9,7,6,4,2,1,2,1,1,0,2,2,0,7,5,0,4,3,2,0,2,0,0,3,0,4,3,3,2,3,4,5,0,4,0,3,2,2,0,0,1,1,0,0,0,0
2022-03-09 10:00:00,0,5,0,4,9,8,10,9,2,0,2,2,4,5,6,7,8,15,16,10,13,10,14,19,24,25,27,25,18,18,16,13,10,6,3,3,2,2,4,3,3,2,0,3,0,0,5,5,7,0,3,1,2,0,0,2,0,1,0,2,3,4,4,5,6,4,5,2,2,1,2,1,0,0,0,0
2022-03-09 11:00:00,1,3,2,2,2,3,3,8,0,3,2,5,5,7,8,9,9,10,9,12,13,13,10,13,9,17,24,21,15,0,13,16,0,7,0,3,1,2,3,2,2,0,1,2,2,2,3,2,5,0,3,3,4,5,2,3,2,4,7,9,6,8,9,7,9,6,6,4,4,3,2,1,0,1,0,0
2022-03-09 12:00:00,0,1,1,1,4,3,5,5,0,0,7,8,9,11,13,6,7,8,4,12,16,17,20,17,16,17,19,23,17,16,15,15,12,6,2,0,2,6,4,1,2,0,0,5,4,5,3,4,4,2,1,4,0,2,0,1,1,2,0,0,4,0,5,3,4,4,4,4,3,3,1,0,0,0,0,0
2022-03-09 13:00:00,0,4,0,2,3,2,8,10,3,10,2,9,8,9,8,11,12,13,14,16,17,18,21,22,21,20,26,22,15,0,12,18,17,12,5,3,9,6,6,0,6,3,2,8,7,0,7,6,8,0,7,4,6,0,4,4,1,0,7,11,0,9,5,0,4,7,7,6,5,3,0,0,0,0,0,0
2022-03-09 14:00:00,0,3,2,4,3,2,4,4,3,3,3,3,3,5,6,12,10,17,16,18,17,20,21,22,24,23,21,19,15,7,15,10,8,4,4,4,4,11,15,13,12,9,13,14,11,11,0,9,6,4,4,5,4,3,3,3,1,2,3,0,4,4,0,5,4,3,6,5,3,1,0,1,0,0,0,0
2022-03-09 15:00:00,0,1,0,2,4,5,5,0,6,5,5,5,4,2,6,7,4,6,9,7,10,11,11,12,15,13,15,17,18,0,5,12,13,15,8,4,6,14,15,15,27,26,23,21,22,20,10,17,18,2,13,10,10,9,7,10,1,9,1,7,0,0,9,8,7,6,8,7,5,3,3,0,0,0,0,0
2022-03-09 16:00:00,0,1,0,2,3,3,5,4,3,2,2,2,4,4,5,3,5,2,5,7,7,8,9,12,10,11,16,16,11,10,7,6,5,4,7,6,7,17,22,21,20,14,19,15,16,15,18,16,18,17,14,12,12,11,10,9,7,5,2,5,5,5,6,5,6,6,7,5,5,4,4,3,1,0,0,0
2022-03-09 17:00:00,1,0,2,2,4,6,6,5,3,1,4,3,3,4,5,7,4,0,5,10,11,14,13,12,10,12,14,14,10,8,8,15,13,12,11,5,6,13,20,0,16,15,16,20,23,21,17,18,12,15,13,12,10,9,8,6,6,4,3,1,2,3,0,3,0,4,7,2,6,2,1,0,0,0,0,0
2022-03-09 18:00:00,0,2,2,2,2,4,7,4,4,5,4,3,3,2,4,0,3,4,4,4,0,5,4,5,7,0,0,2,4,3,4,6,2,0,1,6,12,19,26,23,16,10,10,16,17,16,16,14,15,8,11,11,11,9,8,7,5,5,3,3,4,0,3,0,2,3,2,1,0,1,0,0,0,0,0,0
2022-03-09 19:00:00,0,1,2,3,7,8,7,4,6,6,4,2,2,0,2,3,0,3,2,4,1,2,1,5,4,5,0,7,5,2,1,3,0,4,2,2,8,11,20,0,20,21,18,19,15,17,16,13,14,10,12,12,11,10,10,8,5,6,5,2,1,0,0,0,2,2,0,1,1,0,2,1,0,0,0,0
2022-03-09 20:00:00,0,0,2,4,7,8,7,4,0,4,3,3,2,3,0,0,3,2,5,7,6,5,3,6,0,9,7,8,5,0,0,3,6,1,3,3,4,52,50,44,20,21,18,22,20,0,22,21,18,0,18,14,13,0,4,2,0,2,0,1,2,0,3,0,2,1,3,1,0,1,0,0,0,0,0,0
2022-03-09 21:00:00,0,0,0,0,1,0,2,2,3,3,4,0,3,0,2,1,0,0,0,0,5,1,2,4,0,2,0,3,4,5,4,2,1,1,2,2,2,12,15,14,13,14,15,16,14,14,18,17,16,15,12,6,14,10,11,11,10,7,7,4,3,0,5,2,3,1,3,3,1,0,0,0,0,0,0,0
2022-03-09 22:00:00,0,1,1,1,4,3,3,4,3,3,2,0,1,0,2,1,1,0,0,0,2,0,2,3,4,1,0,0,0,0,2,2,0,0,0,0,1,2,9,0,10,10,9,26,25,25,16,14,12,10,10,9,9,8,7,6,1,5,4,0,4,3,0,0,3,0,4,3,2,1,0,1,0,0,0,0
2022-03-09 23:00:00,0,0,0,1,2,0,1,3,0,2,3,0,2,1,2,0,0,0,0,2,0,3,3,0,2,3,0,2,3,1,0,2,1,0,0,0,0,0,2,4,4,0,1,10,9,10,8,8,7,6,3,7,6,4,0,3,4,5,4,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,1,3,4,7,8,11,14,15,16,17,1,4,19,8,20,10,6,11,21,11,19,20,28,28,27,27,21,18,20,24,22,16,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,0,0,1,0,1,2,3,2,1,3,0,6,3,6,5,6,7,6,7,8,9,10,10,17,11,18,12,23,15,9,19,18,16,5,2,3,1,4,8,6,4,0,3,3,4,4,3,4,4,3,2,0,3,2,0,0,0,1,2,3,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,0,0,0,1,2,4,4,3,0,2,4,4,4,6,6,8,9,11,12,15,17,18,18,19,18,20,22,14,7,7,7,9,7,4,1,1,1,0,1,0,2,2,0,5,4,2,2,3,2,1,3,2,2,2,2,0,0,3,3,5,6,0,0,7,3,5,5,3,3,2,2,1,0,0,0,0
2022-03-10 07:00:00,0,1,2,18,20,22,24,11,12,9,10,10,12,14,13,21,20,21,21,26,29,31,30,39,42,43,38,40,29,27,26,43,30,19,8,0,1,0,2,0,19,5,6,4,0,4,5,6,8,0,6,6,7,5,4,1,3,2,3,8,11,11,9,14,7,15,20,21,22,17,7,6,2,3,0,0
2022-03-10 08:00:00,0,1,3,4,7,12,17,15,17,16,7,18,19,19,13,17,19,19,20,21,24,26,30,36,39,43,36,32,30,26,25,42,36,16,3,2,3,2,4,5,12,4,3,18,5,11,10,9,10,2,12,12,13,12,4,1,3,1,5,9,8,8,10,10,8,10,17,19,18,14,9,7,4,0,0,0
2022-03-10 09:00:00,0,2,5,6,7,6,7,6,6,6,4,5,5,6,7,11,16,19,19,23,24,27,28,26,30,26,23,20,20,18,14,16,15,6,1,0,1,0,2,0,1,2,0,4,2,2,2,1,1,0,2,2,3,1,0,2,2,2,3,4,4,5,4,0,3,4,7,5,4,3,3,0,1,1,0,0
2022-03-10 10:00:00,0,3,2,2,2,4,0,5,0,2,1,2,4,5,8,4,9,8,7,11,13,7,15,16,17,15,13,12,12,6,12,9,8,4,0,0,0,2,3,0,2,2,1,4,4,2,4,1,4,1,4,3,1,2,0,3,2,0,1,3,1,3,2,4,3,1,4,4,3,2,0,1,0,0,0,0
2022-03-10 11:00:00,0,2,1,4,1,4,5,4,3,2,3,1,1,2,6,8,9,5,8,11,13,11,14,10,11,10,9,9,6,0,4,3,3,2,1,1,2,3,3,5,4,7,6,7,5,3,3,0,5,2,2,0,4,3,2,1,0,3,5,8,3,5,6,7,5,4,5,4,4,3,3,2,1,0,0,0
2022-03-10 12:00:00,0,1,1,0,3,3,4,3,3,2,4,5,5,7,4,9,8,8,8,9,8,10,11,9,10,9,9,10,10,8,6,6,3,2,1,1,1,3,6,0,4,0,3,5,3,3,4,5,4,0,3,3,5,3,2,4,0,3,2,4,4,0,5,0,7,6,5,4,5,3,2,1,0,0,0,0
2022-03-10 13:00:00,0,0,1,1,2,4,4,4,4,3,0,1,2,4,4,2,6,7,8,9,10,9,9,13,11,11,14,12,8,7,9,6,4,2,1,3,2,2,4,0,6,4,2,7,6,7,5,6,7,4,6,7,6,6,2,4,2,2,4,3,2,3,6,7,8,7,7,6,4,3,3,2,1,0,0,0
2022-03-10 14:00:00,0,1,1,2,3,4,4,3,4,3,1,1,1,4,10,11,7,8,9,8,12,12,11,9,10,9,10,8,6,2,3,5,7,2,2,8,7,10,16,17,16,6,12,11,9,8,9,8,5,0,7,6,7,7,6,5,0,4,3,2,10,14,14,4,0,6,8,8,7,3,1,1,0,1,0,0
2022-03-10 15:00:00,0,0,2,5,6,8,6,5,5,8,1,2,5,4,11,14,13,4,15,0,9,13,13,7,14,17,18,9,7,4,6,5,4,3,2,3,3,8,20,20,17,18,17,23,22,26,22,18,16,14,11,9,9,6,7,5,3,4,5,5,6,11,14,15,15,15,14,12,7,6,5,2,0,0,0,0
2022-03-10 16:00:00,0,1,23,48,50,18,49,25,18,15,11,8,4,5,7,8,9,9,6,14,15,15,8,13,9,13,15,17,9,5,4,5,0,1,1,8,18,19,22,8,17,18,11,16,17,14,16,17,17,2,15,14,15,15,13,11,10,9,4,4,3,0,0,1,3,4,5,4,2,3,0,4,2,0,0,0
2022-03-10 17:00:00,0,5,5,8,9,11,12,11,5,11,10,9,9,8,10,11,12,7,7,9,10,16,15,10,14,14,15,13,6,5,5,2,2,3,6,13,14,32,40,42,29,28,26,26,27,24,17,24,29,27,26,23,10,20,15,12,8,5,6,4,7,4,6,6,4,6,7,6,5,3,1,0,0,0,0,0
2022-03-10 18:00:00,1,3,7,10,13,13,11,11,10,9,8,6,6,7,7,8,10,6,9,11,15,16,15,15,10,10,15,14,8,2,5,4,7,5,5,9,6,23,43,44,29,32,27,40,37,29,29,30,29,28,22,18,18,16,14,13,10,8,6,6,0,0,5,6,5,8,9,6,4,3,1,1,0,0,0,0
2022-03-10 19:00:00,0,2,4,0,5,6,8,4,6,7,6,5,5,3,2,3,1,2,4,3,5,3,4,3,9,12,10,13,6,5,7,4,4,3,2,6,7,18,20,21,18,18,0,37,34,32,30,28,29,27,21,20,18,15,12,10,8,6,4,4,0,0,6,5,4,2,7,5,5,2,2,1,0,0,0,0
2022-03-10 20:00:00,0,1,2,3,4,0,7,6,4,5,4,5,2,0,0,0,2,2,1,3,5,6,5,4,8,2,7,6,4,5,2,6,5,1,3,5,6,19,24,7,23,20,19,24,21,20,17,20,21,22,19,18,15,11,13,10,9,6,5,3,2,3,2,4,0,5,4,2,1,3,0,0,0,0,0,0
2022-03-10 21:00:00,0,1,0,2,3,2,3,2,4,3,2,1,2,1,2,1,0,2,3,0,4,3,5,5,4,5,1,4,3,2,0,1,6,2,3,4,8,9,11,11,11,14,7,17,17,19,19,18,17,12,15,13,10,9,10,8,6,4,2,0,2,2,2,1,0,1,0,1,1,0,0,0,0,0,0,0
2022-03-10 22:00:00,0,0,2,0,1,0,3,6,0,5,1,2,1,2,3,1,0,0,0,4,2,3,2,3,3,3,2,2,2,2,1,0,0,0,1,2,2,3,5,7,10,0,11,15,13,12,12,16,15,9,11,9,6,8,7,7,6,5,3,1,4,5,5,2,1,2,4,4,3,0,1,0,0,0,0,0
2022-03-10 23:00:00,0,0,0,1,2,2,0,3,0,3,2,3,1,2,0,0,3,4,1,3,0,0,3,2,0,0,1,0,0,2,1,0,0,0,0,0,0,0,2,0,6,7,6,14,16,11,18,18,17,17,15,12,10,9,10,8,7,5,4,3,0,0,0,2,1,0,2,1,2,1,0,0,0,0,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,0,0,3,2,5,6,10,17,18,18,0,2,6,20,21,22,7,23,9,23,22,22,23,31,29,30,29,21,21,8,21,25,13,12,3,0,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,0,1,1,2,2,3,4,2,5,3,3,4,5,6,4,5,0,7,8,10,9,12,10,16,15,15,25,23,19,16,17,4,14,11,4,2,1,3,4,2,8,7,5,4,3,0,0,3,3,2,1,0,2,0,0,0,0,2,0,1,0,1,0,3,2,3,4,4,0,4,1,2,0,0,0,0
2022-03-11 06:00:00,0,1,0,0,2,1,2,2,0,0,2,1,4,7,8,9,10,11,9,12,15,16,16,15,17,22,11,23,8,5,10,9,4,3,0,0,1,1,2,0,3,1,0,5,3,4,0,3,2,0,4,6,5,3,1,0,1,2,2,4,5,3,0,2,1,4,6,7,5,3,1,1,0,0,0,0
2022-03-11 07:00:00,0,2,3,6,10,10,13,14,13,12,11,12,14,18,16,22,23,25,25,29,36,38,24,28,41,44,36,36,22,21,21,51,32,17,5,1,0,0,1,0,3,2,3,4,4,2,4,4,6,0,7,6,5,5,1,1,0,2,4,6,8,6,9,7,6,8,21,27,0,11,6,5,3,2,1,0
2022-03-11 08:00:00,0,1,3,4,8,10,15,14,15,8,15,15,16,17,16,20,22,25,27,31,34,35,39,42,40,43,35,41,43,32,29,41,25,15,2,1,2,1,4,5,3,2,0,9,12,12,11,10,12,0,15,16,15,11,4,2,2,2,3,5,6,8,10,12,10,12,13,14,14,13,10,7,2,0,0,0
2022-03-11 09:00:00,0,2,4,3,4,5,3,5,6,5,0,6,6,6,6,9,12,11,12,14,15,18,30,30,23,28,28,24,19,18,13,16,8,7,1,1,2,3,2,3,10,2,2,7,6,5,4,3,3,2,2,6,4,5,2,2,2,2,1,5,5,4,3,4,6,4,9,3,4,3,2,2,0,1,0,0
2022-03-11 10:00:00,0,1,2,1,6,7,7,4,3,5,0,6,5,6,7,6,7,7,8,10,12,15,15,14,13,13,17,17,11,10,4,5,4,2,0,0,1,0,1,0,2,1,0,4,3,3,1,0,3,0,2,3,4,3,2,1,0,2,2,3,4,4,4,8,8,5,5,6,2,4,3,0,2,1,0,0
2022-03-11 11:00:00,0,1,1,2,2,3,5,2,1,3,3,7,8,9,4,8,5,6,6,9,12,13,9,15,9,12,10,10,10,7,11,5,4,3,2,1,2,2,2,3,3,0,2,6,6,5,4,4,4,0,3,4,3,3,5,1,3,3,2,3,4,4,5,4,6,3,7,6,3,4,2,2,1,0,0,0
2022-03-11 12:00:00,0,1,1,2,3,4,6,3,5,4,3,2,1,3,5,7,5,7,8,9,8,11,11,12,15,15,16,15,7,6,7,7,5,2,3,4,2,7,7,0,5,3,4,5,5,6,5,7,6,0,3,7,7,3,0,5,6,5,6,9,3,10,9,10,9,7,6,6,4,3,1,1,1,0,0,0
2022-03-11 13:00:00,0,3,1,2,3,4,4,3,4,5,0,4,0,6,7,9,10,12,11,14,15,15,14,14,12,13,11,8,6,5,5,6,5,1,3,1,1,2,1,2,2,3,0,4,4,5,4,4,5,5,3,1,3,4,3,2,2,2,3,5,1,6,4,5,5,5,10,9,6,3,2,2,0,1,0,0
2022-03-11 14:00:00,0,2,3,9,14,16,15,12,11,9,9,4,7,5,13,17,10,18,7,12,13,17,19,10,9,10,14,13,8,3,7,4,3,1,0,2,1,8,10,8,9,3,1,9,10,12,9,7,8,7,8,9,9,6,6,5,4,3,3,4,14,20,21,8,5,6,9,6,4,3,1,2,1,0,0,0
2022-03-11 15:00:00,0,2,3,4,5,6,5,5,4,3,2,2,3,6,6,8,9,10,10,19,14,18,14,18,21,20,20,15,10,5,11,9,8,4,4,10,14,15,16,15,14,14,15,20,20,13,19,15,14,12,12,9,9,11,8,11,10,7,9,10,9,11,8,12,20,21,21,16,14,10,10,7,0,0,0,0
