Unnamed: 0,1_월계동진아교통,2_월계삼호4차아파트,3_월계삼호아파트,4_월계미륭아파트,5_월계미성아파트,6_한천초등학교,7_한진한화그랑빌아파트,8_한진한화그랑빌아파트,9_석계역2번출구,10_석계역1번출구.A,11_석계역굴다리앞,12_석계역,13_태릉입구역,14_태릉입구역7번출구.서울생활사박물관,15_주유소앞다운복지관,16_화랑대역1번출구,17_예수사랑교회,18_화랑타운아파트,19_공릉우방아파트,20_공릉해링턴플레이스,21_서울과학기술대학교후문,22_삼익선경아파트,23_서울온천,24_노원경찰서.혜성여고,25_동천학교,26_서라벌고등학교,27_불암중학교,28_중계주공10단지.중계건영3차아파트,29_노원구민체육센터,30_상명고등학교.성원아파트,31_상계중학교정문,32_중앙하이츠2차아파트,33_와우패션클럽,34_롯데백화점노원점,35_노원역1번출구,36_상계6.7동주민센터,37_상계중학교,38_상명고등학교,39_노원구민체육센터,40_롯데우성아파트,41_불암중학교,42_서라벌고등학교,43_동천학교,44_노원경찰서,45_하계1동주민센터,46_대진고등학교.하계우방아파트,47_서울과학기술대학교후문,48_효성화운트빌원자력병원후문,49_태릉현대아파트,50_청솔아파트,51_화랑대역2번출구,52_경춘선숲길.토끼굴앞,53_서울생활사박물관.농협앞,54_태릉입구역,55_한진한화그랑빌아파트,56_석계역2번출구,57_석계역1번출구.A,58_석계역굴다리앞,59_석계역,60_한천초등학교,61_월계미성아파트,62_월계미륭아파트,63_월계삼호아파트,64_월계삼호4차아파트,65_월계동진아교통
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,0,0,0,0,0,1,0,2,0,0,1,2,0,0,6,0,1,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,1,1,2,0,1,2,1,0,2,2,3,1,0,1,2,3,3,4,0,3,2,0,1,2,1,2,0,3,3,1,2,4,2,4,1,0,2,3,4,5,3,5,2,4,3,0,1,5,4,4,3,0,3,0,1,0,0,1,0,0,0,0,0,0
2022-03-09 06:00:00,1,2,3,4,5,6,3,4,3,3,0,0,1,2,2,4,3,0,4,2,1,3,2,2,2,3,1,3,4,2,1,3,0,1,4,4,2,2,2,2,4,2,5,5,3,7,0,8,7,5,4,1,2,3,0,2,2,0,1,0,0,0,1,0,0
2022-03-09 07:00:00,0,1,0,3,4,2,5,4,3,2,0,1,2,3,4,5,4,6,7,6,4,5,3,6,6,5,7,7,0,6,7,8,3,1,7,8,4,2,2,7,5,3,4,3,4,6,5,6,9,8,6,5,4,1,1,2,2,0,0,0,0,0,1,0,0
2022-03-09 08:00:00,2,1,2,2,1,3,3,3,2,2,1,3,2,6,5,6,6,6,8,8,7,7,7,4,9,7,8,10,9,11,13,10,4,1,3,1,2,2,3,2,3,2,4,6,0,4,7,8,8,7,8,3,6,3,2,4,1,0,2,2,0,1,0,1,0
2022-03-09 09:00:00,1,2,4,5,6,8,8,7,6,4,3,6,5,7,1,6,9,8,10,11,12,11,10,11,12,13,12,11,12,14,15,12,5,3,6,7,4,6,3,4,5,6,7,8,11,6,10,11,12,12,10,7,7,6,6,4,4,3,5,4,5,3,0,2,0
2022-03-09 10:00:00,3,5,7,9,10,13,5,11,6,4,3,10,9,13,6,17,19,20,20,15,3,13,15,14,10,13,16,18,14,13,17,16,7,4,5,7,9,8,8,7,9,10,12,12,11,10,12,11,13,13,11,10,8,8,5,5,4,2,3,0,2,1,1,4,0
2022-03-09 11:00:00,3,2,3,5,5,8,0,7,4,4,6,6,5,7,7,8,10,10,12,8,0,10,12,11,15,17,20,25,27,26,29,18,10,5,10,12,13,14,11,14,17,16,17,18,19,21,17,14,15,14,11,10,6,6,6,5,3,2,5,1,2,0,0,4,0
2022-03-09 12:00:00,4,5,6,9,4,10,11,9,7,5,1,6,6,7,7,9,15,13,17,18,14,19,19,20,22,21,24,26,20,21,27,25,13,13,17,14,14,15,11,13,18,17,18,16,18,18,17,17,18,16,11,7,9,8,7,3,4,2,6,5,0,4,0,2,0
2022-03-09 13:00:00,3,6,4,8,12,8,0,11,8,7,4,7,6,8,8,10,15,15,15,15,14,16,18,23,24,15,16,27,26,27,24,24,11,10,12,12,13,14,12,15,13,12,14,12,14,17,15,15,18,17,12,10,10,9,8,6,4,2,8,0,7,6,4,2,0
2022-03-09 14:00:00,2,3,2,6,6,10,11,10,7,9,9,7,8,11,10,12,20,19,21,22,16,21,22,23,21,22,22,27,28,29,30,26,15,15,18,19,18,15,18,17,16,16,15,17,16,16,15,16,19,17,19,18,16,12,11,5,9,10,5,5,4,3,9,5,1
2022-03-09 15:00:00,6,7,0,2,5,6,7,6,5,8,6,5,7,10,9,11,18,19,24,23,14,18,18,18,21,24,20,23,18,24,23,24,14,13,21,22,14,16,20,13,17,15,14,13,14,15,15,16,15,14,10,4,8,7,8,4,5,0,3,1,0,2,0,2,0
2022-03-09 16:00:00,6,0,7,3,2,8,4,4,3,8,7,9,9,14,11,12,15,16,17,18,13,14,18,19,20,20,17,17,16,16,19,16,10,11,17,15,15,17,14,15,15,14,14,16,17,20,18,18,15,13,17,14,12,6,4,10,4,6,6,7,5,5,2,4,0
2022-03-09 17:00:00,6,7,8,2,10,0,13,11,9,15,16,17,15,18,12,21,25,24,22,15,21,20,25,27,28,20,27,20,18,16,17,17,12,11,19,20,16,20,19,14,14,12,12,13,11,11,10,9,9,10,9,4,9,8,4,5,5,0,6,4,3,2,2,1,0
2022-03-09 18:00:00,3,2,4,6,4,7,5,5,3,12,1,2,7,15,17,22,24,23,15,13,14,14,12,16,16,15,15,14,14,15,12,14,10,13,27,28,29,27,23,24,22,14,20,18,20,22,21,15,9,7,5,3,5,5,2,4,9,3,10,6,7,4,3,1,0
2022-03-09 19:00:00,7,4,3,6,7,5,8,7,5,9,4,7,5,18,10,24,26,24,16,17,16,15,11,9,8,4,3,11,12,13,8,11,8,10,21,21,21,20,18,15,14,15,11,14,13,15,12,11,11,9,2,8,5,8,3,7,7,3,9,4,8,5,2,1,0
2022-03-09 20:00:00,2,2,2,3,0,0,2,2,2,7,6,6,6,12,13,14,15,8,9,10,12,10,8,6,7,4,4,6,6,6,6,5,9,13,21,21,20,19,18,20,18,15,17,16,15,15,14,13,10,6,3,2,4,4,1,3,4,6,14,13,8,4,2,1,0
2022-03-09 21:00:00,3,0,0,0,3,2,0,4,1,5,7,9,5,14,14,20,18,16,9,10,11,6,7,8,6,6,5,5,2,3,4,5,4,9,19,16,17,18,18,18,16,4,17,18,12,19,12,16,14,11,6,5,5,4,0,3,8,9,10,9,6,4,3,2,0
2022-03-09 22:00:00,10,4,1,0,9,2,0,7,5,6,7,9,8,12,14,23,24,20,15,6,14,12,14,13,12,11,7,5,5,5,3,4,6,8,20,17,19,20,19,31,32,27,29,23,26,21,18,14,8,6,6,4,4,6,5,4,4,0,3,3,1,2,0,1,0
2022-03-09 23:00:00,1,1,1,0,0,2,2,0,0,6,3,6,7,12,11,17,13,10,8,7,6,5,3,4,4,2,2,3,1,2,0,1,4,6,21,18,20,19,15,17,16,9,6,12,9,11,3,10,7,6,3,0,2,2,2,1,4,2,6,3,2,2,1,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,1,0,0,2,1,0,1,0,0,2,1,0,0,3,0,0,0,2,3,4,0,1,0,0,6,5,0,6,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,2,2,3,2,3,4,0,2,2,3,4,6,3,5,0,4,5,1,6,4,0,5,4,4,2,3,1,5,5,6,4,5,2,3,3,4,4,3,1,5,6,0,7,7,8,9,3,8,10,6,7,0,5,5,6,2,1,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,3,4,7,10,14,16,8,14,3,4,5,4,4,5,0,3,7,6,5,4,5,3,3,3,6,0,7,11,12,15,15,15,4,1,6,5,4,4,5,8,5,7,8,9,11,17,6,21,26,19,10,2,9,10,9,6,2,0,0,0,1,0,0,0,0
2022-03-10 07:00:00,5,7,10,12,16,18,20,15,8,5,5,6,7,7,9,13,26,31,44,28,43,44,42,39,41,27,27,36,36,34,41,47,11,2,18,8,12,18,16,19,22,17,24,23,27,31,29,28,39,37,19,18,15,12,11,9,2,1,3,2,2,1,0,0,0
2022-03-10 08:00:00,3,13,16,23,26,29,31,28,10,8,9,12,10,31,18,35,33,30,31,28,26,26,26,24,25,23,28,39,37,42,44,39,14,6,18,20,24,24,22,25,24,22,20,20,21,26,20,22,38,35,20,18,12,11,10,8,2,2,4,2,3,3,0,1,0
2022-03-10 09:00:00,1,4,5,8,13,7,8,5,7,5,6,9,7,9,8,11,13,12,16,16,13,14,15,13,17,13,18,26,28,33,33,27,9,5,12,13,11,13,10,12,12,13,15,18,20,16,20,17,22,25,14,16,13,10,5,6,2,0,2,2,1,0,0,0,0
2022-03-10 10:00:00,2,2,3,5,5,6,13,11,6,9,3,5,6,12,10,12,14,14,14,13,11,12,13,14,18,17,13,19,18,19,20,21,10,7,10,11,11,13,14,14,15,6,17,16,18,18,13,22,18,16,15,14,13,11,10,9,3,2,4,5,0,1,1,1,0
2022-03-10 11:00:00,2,5,7,3,10,12,14,12,10,5,6,8,9,11,12,15,17,14,14,15,12,14,13,16,13,15,14,14,15,17,18,16,10,10,12,13,14,16,15,14,14,13,16,19,17,15,15,14,14,12,12,10,9,9,6,5,3,0,6,5,2,0,0,4,0
2022-03-10 12:00:00,3,4,5,4,5,4,5,4,2,5,6,7,5,9,9,12,14,12,12,14,14,14,13,12,19,18,20,24,24,24,12,23,15,10,11,10,14,17,9,16,16,15,16,20,22,19,17,13,14,12,14,13,10,10,0,5,2,2,1,1,0,1,0,0,0
2022-03-10 13:00:00,3,4,5,7,4,5,6,4,3,6,7,8,6,9,7,12,14,15,21,22,21,18,17,16,19,18,20,20,22,25,14,22,14,10,13,12,13,11,11,13,15,15,13,12,15,18,17,14,19,11,8,7,6,6,3,9,8,0,9,8,7,6,5,4,0
2022-03-10 14:00:00,1,1,3,0,1,3,0,1,5,9,6,10,11,17,11,19,22,20,19,21,21,21,23,31,28,19,25,22,20,20,20,17,10,16,20,14,16,21,15,15,16,13,15,28,28,27,28,18,19,18,15,11,15,17,15,13,6,3,7,5,0,4,2,1,0
2022-03-10 15:00:00,3,5,8,1,8,9,6,7,3,9,10,9,9,14,14,18,21,22,20,22,20,18,17,19,19,19,22,19,17,16,15,15,8,11,22,21,20,19,21,22,29,43,43,43,42,45,43,40,19,16,12,6,11,9,8,3,4,4,3,3,2,3,2,2,0
2022-03-10 16:00:00,5,2,1,4,5,6,4,3,4,11,12,16,9,18,16,19,32,32,39,41,38,37,35,38,39,37,32,31,32,31,30,27,12,14,24,24,23,28,28,29,27,29,31,31,30,25,24,33,23,17,16,14,12,9,5,7,7,3,6,5,3,1,3,1,0
2022-03-10 17:00:00,4,5,4,5,5,6,7,6,5,16,17,19,18,20,20,27,34,29,40,41,40,37,35,33,32,32,30,27,28,28,29,27,18,13,33,36,35,40,36,30,27,22,21,19,22,20,22,21,18,16,11,11,8,8,7,7,9,9,11,9,9,8,6,3,0
2022-03-10 18:00:00,3,1,3,2,3,6,4,5,3,19,14,20,20,39,40,47,30,27,26,25,25,23,23,25,30,29,27,25,26,27,23,18,9,10,46,45,43,40,32,25,23,15,22,21,19,22,24,25,25,19,15,8,13,14,15,11,8,7,10,10,7,4,3,3,0
2022-03-10 19:00:00,4,4,5,5,6,4,0,5,4,14,14,15,16,27,28,37,50,41,30,35,35,31,26,25,23,22,17,14,14,12,11,9,10,14,43,42,41,36,31,22,20,17,17,18,17,21,16,14,13,12,11,5,10,6,5,4,9,11,12,11,7,11,8,3,0
2022-03-10 20:00:00,1,2,0,4,0,1,0,3,2,8,4,15,16,22,18,21,19,19,16,11,11,15,13,12,13,12,11,9,12,11,9,8,9,15,37,37,37,26,22,19,19,16,20,22,22,19,18,15,11,10,9,7,10,9,7,6,5,0,4,3,1,3,3,3,0
2022-03-10 21:00:00,2,4,0,5,6,0,0,1,4,10,12,5,10,11,11,19,18,16,12,11,12,11,10,11,12,8,8,7,6,7,6,5,7,9,22,19,18,17,14,13,11,11,11,12,12,11,12,9,9,6,5,5,6,5,0,4,6,5,12,6,10,6,5,3,0
2022-03-10 22:00:00,6,3,4,1,4,3,4,5,3,9,12,11,10,20,21,25,24,19,14,2,10,9,10,9,10,9,6,7,7,8,7,5,8,11,21,22,19,24,20,31,30,23,21,29,28,28,29,24,20,13,10,4,9,11,10,6,5,3,8,6,6,4,3,0,0
2022-03-10 23:00:00,3,0,0,2,3,0,0,0,2,6,2,7,3,12,12,15,14,11,10,6,10,8,6,8,7,6,5,4,5,3,3,3,3,7,17,18,17,15,10,13,11,10,9,8,9,8,4,4,4,5,4,3,4,3,3,2,4,4,5,4,3,1,1,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,3,1,0,4,0,5,4,0,5,0,0,7,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,1,2,3,6,7,8,6,7,5,6,4,7,6,7,0,8,4,5,6,5,0,4,4,3,5,4,5,6,5,7,8,9,4,2,3,4,0,0,3,4,4,3,5,6,7,7,0,8,7,8,6,5,6,5,4,3,1,0,2,0,0,0,0,0,0
2022-03-11 06:00:00,3,4,6,7,8,5,8,7,3,6,2,3,4,4,3,4,6,3,7,6,8,9,7,6,7,6,5,10,13,13,14,15,4,1,6,7,5,2,7,10,11,10,12,12,13,17,11,15,20,18,9,8,6,8,7,5,1,0,1,0,0,0,0,0,0
2022-03-11 07:00:00,2,7,9,12,16,17,19,16,15,7,8,4,5,9,9,16,30,31,42,42,40,43,39,33,33,22,24,33,33,28,36,40,12,4,12,16,17,17,18,24,25,24,29,23,24,28,24,27,35,33,29,21,16,12,10,10,3,1,4,1,0,2,1,0,0
2022-03-11 08:00:00,2,7,8,8,10,14,12,13,7,7,9,10,9,18,20,20,24,22,18,17,16,17,14,15,15,14,19,27,28,29,30,30,12,4,22,24,25,25,22,20,23,20,17,20,22,24,20,20,28,26,19,18,14,10,12,11,3,2,4,3,2,1,0,1,0
2022-03-11 09:00:00,1,2,3,4,5,6,9,6,3,6,7,9,4,19,18,20,23,25,24,23,19,20,19,20,26,9,29,31,33,33,28,21,8,5,12,12,13,14,12,14,16,16,17,18,16,17,15,16,15,14,11,4,10,8,4,5,5,0,4,3,3,2,1,2,0
2022-03-11 10:00:00,2,3,0,4,3,3,5,10,8,9,0,3,7,6,8,11,15,13,14,14,13,16,16,17,18,17,18,19,20,22,17,20,10,4,10,10,11,10,9,10,11,10,10,12,11,18,17,15,22,16,13,12,8,7,8,5,2,3,2,1,0,1,0,0,0
2022-03-11 11:00:00,2,3,5,4,6,3,7,3,3,4,5,7,4,13,14,16,18,17,18,16,15,14,15,23,22,13,23,22,21,19,19,18,11,13,15,13,14,15,14,14,14,13,14,23,24,27,25,24,24,17,15,8,13,9,4,6,3,2,5,4,3,2,0,0,0
2022-03-11 12:00:00,3,4,5,6,10,6,7,8,5,9,9,12,11,14,9,15,20,15,18,21,22,21,19,20,25,24,25,28,27,23,21,19,13,10,12,13,12,15,12,11,10,10,12,12,12,13,13,17,17,15,11,10,7,6,6,4,7,6,4,0,7,5,0,4,0
2022-03-11 13:00:00,15,9,8,14,9,11,10,8,4,8,9,10,11,11,13,17,18,15,17,20,19,18,14,15,21,20,21,23,23,25,24,22,19,13,19,20,19,20,19,19,20,19,19,24,21,28,26,24,19,19,17,15,11,9,9,8,4,0,7,5,5,3,0,1,0
2022-03-11 14:00:00,3,4,5,5,6,7,6,7,4,10,11,9,10,12,11,14,14,13,16,16,15,13,14,15,19,18,14,18,18,19,15,17,13,9,18,18,17,34,34,33,32,37,38,39,41,41,39,29,23,18,13,8,6,7,4,3,4,6,5,4,3,3,4,2,0
2022-03-11 15:00:00,3,5,9,8,3,4,6,5,5,5,1,7,10,16,14,15,17,17,19,24,23,24,25,25,28,16,25,22,20,20,19,17,9,14,20,21,24,26,24,26,26,15,27,25,21,22,25,19,23,19,18,16,11,9,7,5,7,7,9,8,7,5,3,4,0
2022-03-11 16:00:00,5,6,6,9,7,7,10,9,5,15,16,9,15,23,22,28,27,26,26,28,29,30,27,25,23,24,22,22,20,22,21,20,13,10,21,21,18,20,17,17,18,17,20,21,22,21,20,19,16,15,13,12,11,11,7,5,6,6,5,6,4,2,3,1,0
2022-03-11 17:00:00,3,7,4,6,5,6,7,6,6,13,13,14,15,21,19,25,35,33,36,38,37,37,43,42,46,45,42,33,23,34,33,32,12,14,29,29,26,25,24,22,23,23,22,18,22,23,25,21,25,23,20,17,17,14,9,13,7,6,13,11,10,3,6,5,0
2022-03-11 18:00:00,3,4,6,3,5,6,6,5,3,17,10,21,20,25,24,32,35,31,37,40,37,35,37,36,35,34,32,27,27,23,23,20,14,17,46,47,42,41,32,24,24,20,21,23,23,23,24,25,27,27,22,19,17,16,12,10,12,14,19,17,16,12,7,5,0
2022-03-11 19:00:00,6,6,8,3,6,0,5,4,4,14,0,15,16,23,24,31,35,31,29,28,24,23,21,20,18,11,17,15,21,23,25,20,12,17,43,43,40,37,27,23,21,15,20,17,18,18,18,16,15,14,12,11,11,11,6,7,13,12,17,14,11,9,7,5,0
2022-03-11 20:00:00,3,0,1,5,2,1,0,4,3,9,11,8,5,15,14,21,23,20,19,19,19,17,15,14,11,9,10,9,10,8,5,8,11,12,23,25,23,25,17,19,18,15,17,16,17,16,15,13,14,12,8,7,8,8,5,5,8,11,13,8,5,4,2,1,0
2022-03-11 21:00:00,6,7,1,6,1,3,0,5,4,13,14,8,12,15,16,20,20,13,9,7,8,7,6,10,8,5,7,5,5,3,4,4,6,12,29,30,20,22,19,19,20,16,16,16,13,12,12,12,11,8,8,1,6,8,7,6,9,5,5,7,5,4,1,2,0
2022-03-11 22:00:00,3,0,0,0,0,8,1,7,5,10,12,6,12,20,18,26,19,19,15,16,15,12,10,9,10,8,6,10,11,5,8,5,8,16,25,28,28,27,22,27,28,25,27,26,25,24,23,20,15,11,9,4,7,7,6,6,6,7,8,8,7,5,3,2,0
2022-03-11 23:00:00,0,0,0,0,0,1,0,0,0,11,0,13,12,24,26,29,28,23,15,16,15,10,7,8,0,7,4,5,2,4,3,1,6,9,21,21,21,21,20,18,15,14,12,8,10,13,11,12,10,9,7,5,4,4,2,2,7,2,8,6,5,4,3,1,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,0,0,1,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,1,1,2,3,2,0,3,3,0,3,4,4,2,5,0,1,3,3,5,3,2,4,3,4,3,1,5,3,4,3,0,3,0,3,3,6,5,6,7,8,9,8,3,9,0,5,8,4,6,5,5,4,3,5,0,3,1,0,0,0,0,0,0,0,0
2022-03-12 06:00:00,0,1,1,1,2,1,0,0,0,2,1,3,2,3,0,0,2,3,3,2,2,1,0,3,3,0,3,6,2,2,3,2,1,0,4,0,3,2,2,0,4,1,5,4,4,5,0,4,2,3,3,1,2,3,4,2,2,0,0,1,0,0,0,0,0
2022-03-12 07:00:00,2,4,3,5,5,2,0,4,1,2,1,3,2,5,2,7,6,8,8,9,1,7,6,0,8,6,9,9,9,7,10,10,5,1,3,3,4,4,5,4,6,5,7,6,7,7,5,8,9,9,8,8,9,7,0,3,5,0,2,1,4,0,0,0,0
2022-03-12 08:00:00,3,4,4,6,5,7,10,9,5,6,4,8,6,5,5,6,9,9,12,12,11,13,12,14,14,4,13,13,14,14,16,14,7,6,7,7,4,7,6,4,7,0,7,7,8,8,7,9,17,18,10,7,8,7,3,5,4,0,2,1,2,2,0,0,0
2022-03-12 09:00:00,1,3,5,4,7,9,7,8,6,5,5,8,5,7,7,12,18,11,24,15,9,27,28,27,27,14,25,21,21,21,20,19,6,2,8,8,10,9,8,10,6,6,8,10,9,11,9,12,16,14,11,10,10,9,8,5,3,1,2,0,0,0,0,0,0
2022-03-12 10:00:00,3,6,9,3,6,7,8,8,6,6,3,7,5,7,6,9,15,13,17,18,0,18,17,19,21,19,23,28,20,22,21,17,10,3,11,5,6,5,5,7,8,3,9,10,11,13,11,11,16,13,12,11,9,8,4,5,2,0,4,0,0,2,3,1,0
2022-03-12 11:00:00,3,4,3,5,8,10,11,8,5,7,8,9,10,8,9,14,19,20,19,18,18,18,19,18,20,15,24,27,32,33,33,30,17,8,11,15,10,7,12,11,10,10,10,12,14,16,16,16,21,17,17,16,11,10,6,8,4,0,4,5,6,2,1,2,0
2022-03-12 12:00:00,2,3,6,4,5,6,7,5,3,5,0,8,6,8,8,14,24,29,35,34,33,32,31,21,22,21,19,20,23,24,26,22,9,9,13,13,14,13,12,12,15,12,17,18,19,18,13,16,20,19,17,16,10,8,6,6,4,0,2,1,0,1,0,1,0
2022-03-12 13:00:00,2,4,4,5,6,7,9,8,7,9,13,14,5,16,15,17,18,20,19,22,22,24,31,28,30,29,28,24,22,23,21,18,13,12,19,16,19,18,18,21,20,14,18,17,17,23,22,22,20,16,14,9,12,12,8,9,8,6,12,11,10,3,5,7,0
2022-03-12 14:00:00,5,2,6,4,8,11,12,10,6,6,5,7,4,10,10,14,21,24,27,28,11,27,28,24,26,25,28,30,29,34,14,32,13,9,21,9,19,20,18,20,19,17,18,21,23,26,25,23,19,16,12,11,12,12,9,4,6,5,8,3,1,7,5,0,0
2022-03-12 15:00:00,3,4,5,8,8,9,0,7,3,15,12,12,14,15,18,20,18,18,21,23,9,18,22,24,20,0,23,26,26,27,27,21,10,9,14,13,13,16,12,15,16,12,17,16,17,16,17,15,16,17,13,5,12,7,7,6,7,3,5,3,0,0,2,6,0
2022-03-12 16:00:00,5,6,6,7,10,11,8,9,9,15,3,16,14,15,19,23,25,24,25,27,25,26,22,20,20,20,19,20,21,21,19,23,17,13,26,28,29,28,26,27,21,26,27,27,26,26,19,23,15,15,14,13,11,8,7,6,5,6,7,4,5,3,4,3,0
2022-03-12 17:00:00,7,9,11,4,9,12,4,11,10,15,12,15,13,17,15,19,28,24,26,19,25,22,20,20,22,18,20,22,23,24,25,23,17,8,17,16,19,18,16,18,17,16,17,18,17,20,19,20,16,15,13,11,7,7,4,8,5,3,8,6,5,4,3,2,0
2022-03-12 18:00:00,5,7,5,0,3,0,0,4,5,12,13,15,14,20,21,26,28,26,21,23,22,22,21,18,20,15,19,22,24,20,21,19,8,11,27,24,23,22,18,21,12,11,20,21,17,19,19,16,13,12,10,8,7,9,5,4,6,5,5,4,4,2,2,1,0
2022-03-12 19:00:00,5,6,0,2,6,3,5,4,4,8,7,9,10,14,15,17,16,12,13,12,7,11,11,8,7,2,6,7,9,9,11,10,11,9,16,16,15,13,14,18,15,16,13,14,15,12,12,14,12,7,8,7,6,8,5,4,6,8,14,12,11,9,4,4,0
