Unnamed: 0,1_복정역환승센터3번승강장,2_위례31단지.위례포레샤인후문,3_위례아이파크아파트앞,4_서울위례별초교.위례별유치원,5_스타필드시티.위례지웰푸르지오,6_위례포레샤인17단지후문,7_덕수고등학교,8_위례포레샤인17단지정문,9_위례포레샤인18단지,10_비호아파트,11_송파파크센트럴,12_거여역4번출구,13_거여역,14_보인고교.오금동삼성아파트,15_오금동상아아파트,16_송파중학교,17_가락동쌍용아파트앞,18_가락동미륭아파트,19_문정1동주민센터.로데오거리,20_문정로데오거리입구,21_가락시장.가락시장역,22_송파역,23_석촌역,24_석촌호수.한솔병원,25_잠실역.롯데월드,26_잠실5단지,27_잠실새내역.잠실2동주민센터,28_잠실엘스아파트앞,29_종합운동장사거리,30_잠실종합운동장,31_강남경찰서면허시험장,32_삼성역7번출구,33_봉은사역3번출구.삼성1파출소,34_청담역.경기고교,35_우리은행청담지점.청담삼익아파트,36_영동교입구.청담자이아파트,37_영동대교북단,38_노룬산시장,39_건대입구역6번출구,40_건대입구(가상),41_건대입구역사거리.건대병원,42_어린이대공원역.화양천주교회,43_화양리,44_화양사거리,45_성수사거리.성수초등학교,46_경수중학교,47_영동대교북단,48_영동교입구,49_청담역.경기고교,50_봉은사.삼성1파출소앞,51_무역센타,52_강남경찰서.강남운전면허시험장,53_잠실종합운동장,54_종합운동장사거리,55_잠실새내역4번출구,56_잠실트리지움아파트앞,57_잠실역.롯데월드,58_석촌호수.한솔병원,59_석촌역,60_송파역,61_가락시장.가락시장역,62_문정1동주민센터.로데오거리,63_문정현대아파트,64_가락동쌍용아파트,65_가락동극동아파트,66_개롱역3번출구,67_삼환아파트,68_거여역현대아파트,69_거여역5번출구,70_송파파크센트럴,71_종점,72_비호아파트,73_위례포레샤인18단지,74_위례포레샤인17단지정문,75_덕수고등학교,76_송파위례리슈빌,77_스타필드시티.위례스타힐스,78_서울위례별초교,79_송파꿈에그린아파트,80_위례포레샤인.위례31단지후문,81_복정역환승주차장
2022-03-18 14:00:00,3,2,6,8,11,13,11,17,19,15,15,16,19,21,21,21,21,9,21,20,19,16,15,12,9,10,10,9,8,9,8,9,12,8,11,11,8,5,3,4,5,6,4,3,5,6,7,8,8,8,10,10,9,7,10,12,17,17,16,19,24,26,25,21,25,23,25,24,17,16,15,15,13,11,4,10,9,8,4,3,0
2022-03-18 15:00:00,8,9,11,12,12,14,12,14,16,15,15,16,17,15,20,21,17,17,23,22,17,15,13,12,12,10,11,7,7,6,6,10,11,8,9,7,6,6,5,4,7,7,5,8,9,13,16,14,13,9,6,10,10,10,10,11,14,12,14,12,15,17,18,19,16,20,18,14,23,22,22,18,14,13,14,25,23,17,6,3,0
2022-03-18 16:00:00,12,10,12,12,16,20,23,27,28,27,24,18,23,22,25,24,22,21,24,21,22,19,16,13,9,10,6,5,2,6,7,9,11,13,14,13,8,10,7,6,6,8,7,3,5,8,9,12,12,8,9,10,17,15,16,13,14,13,15,25,30,31,30,30,28,27,30,26,33,28,28,28,27,25,24,24,23,11,6,10,1
2022-03-18 17:00:00,9,7,9,10,19,18,19,22,20,22,24,21,24,24,24,22,23,23,23,22,19,20,18,16,12,11,9,7,7,7,10,12,13,9,14,15,11,11,8,6,8,7,9,12,13,12,12,16,14,13,13,15,15,13,14,15,21,24,22,26,27,29,23,21,20,25,29,33,43,40,37,36,28,23,19,21,14,9,10,10,7
2022-03-18 18:00:00,18,13,16,13,18,19,18,21,21,19,17,16,19,20,24,26,25,25,22,20,26,18,18,17,8,7,8,6,7,7,17,20,27,25,26,29,22,20,15,14,11,9,7,13,17,13,21,20,25,21,20,20,21,21,25,23,39,38,36,38,41,46,43,44,42,42,38,34,42,41,47,46,34,29,23,17,13,8,9,3,0
2022-03-18 19:00:00,16,9,15,19,24,22,19,17,18,15,14,14,13,13,13,14,10,15,17,16,14,14,16,12,8,7,7,6,7,6,5,10,11,5,8,10,6,7,5,4,9,6,4,8,11,10,11,11,14,8,9,9,17,17,24,24,41,43,39,40,39,39,33,27,32,31,38,35,50,49,47,43,33,24,22,17,13,11,8,5,0
2022-03-18 20:00:00,8,7,10,11,19,17,16,16,13,11,11,13,14,12,13,13,11,12,12,11,12,9,6,3,4,3,3,4,4,0,4,5,8,4,7,7,6,4,3,3,5,4,4,5,7,8,12,13,10,8,8,9,7,8,11,10,15,15,20,23,22,24,27,26,24,22,20,17,25,24,28,26,19,16,14,8,9,8,6,1,0
2022-03-18 21:00:00,7,5,10,9,14,15,7,13,12,8,4,7,9,7,10,11,11,8,12,11,9,6,5,6,5,3,4,6,6,4,6,8,11,10,9,11,7,5,4,3,5,4,3,4,1,4,7,6,4,5,5,4,6,7,8,8,14,15,17,13,19,16,15,12,14,17,16,15,20,13,9,19,16,13,11,7,6,5,4,3,0
2022-03-18 22:00:00,5,3,10,10,13,12,13,13,13,11,11,9,9,8,10,5,10,11,9,8,7,5,5,3,3,2,0,3,4,0,5,11,13,8,10,15,10,11,9,8,12,8,6,6,8,8,5,9,7,8,9,8,9,8,15,12,22,21,18,21,20,17,16,15,12,19,21,19,18,18,13,11,10,9,8,7,7,5,5,4,0
2022-03-18 23:00:00,0,0,0,0,0,0,0,0,4,0,0,5,6,7,8,6,0,6,5,5,3,0,4,4,3,3,6,11,7,1,6,12,11,0,0,11,9,6,5,3,8,7,6,5,7,4,7,8,7,4,6,4,5,12,20,8,27,28,29,31,31,35,34,29,28,27,26,22,19,13,18,17,13,11,1,12,6,5,3,4,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,2,1,0,2,1,0,0,3,5,6,11,12,7,8,13,7,12,11,9,5,4,5,3,1,3,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,3,1,0,0,1,0,0,2,3,2,3,6,6,6,7,8,2,8,4,6,7,5,5,5,4,0,3,2,0,1,3,5,9,2,0,8,0,0,5,4,2,0,0,3,0,4,4,6,5,3,4,0,3,2,3,0,3,6,0,0,6,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 06:00:00,8,4,10,7,5,6,2,8,7,3,6,6,7,6,3,8,9,9,7,8,6,3,5,7,6,0,5,1,0,3,1,3,4,4,3,3,2,2,1,0,0,0,1,1,2,3,4,3,0,2,2,3,1,0,1,0,1,5,4,5,7,6,6,5,9,8,4,7,6,5,6,5,1,2,4,4,2,1,0,0,0
2022-03-19 07:00:00,3,3,4,3,1,7,3,7,8,8,7,9,9,7,8,9,10,8,9,8,8,6,8,6,5,6,5,4,5,5,3,4,5,4,5,5,3,1,4,3,3,2,3,5,0,7,9,8,7,3,3,2,3,3,1,0,2,4,0,5,6,4,4,3,2,3,0,2,7,3,8,3,8,4,2,3,1,3,2,4,0
2022-03-19 08:00:00,7,6,8,9,10,5,0,8,11,10,12,17,17,18,18,17,16,14,16,13,11,9,9,8,7,9,6,5,1,5,4,4,7,5,5,5,3,3,1,2,1,3,3,6,6,10,7,5,6,4,5,3,3,3,4,1,3,3,3,5,6,6,5,4,0,7,3,7,9,4,8,8,5,4,9,9,10,6,4,4,0
2022-03-19 09:00:00,5,4,8,7,8,9,0,11,10,13,12,13,20,22,13,24,23,26,24,22,13,12,12,11,9,10,6,4,5,6,6,6,2,5,4,4,4,5,3,2,4,4,6,7,8,10,13,8,9,8,6,4,2,4,3,2,6,8,10,9,10,9,8,9,10,10,9,10,13,2,15,17,12,17,2,18,11,9,6,6,0
2022-03-19 10:00:00,6,6,1,5,3,7,3,9,11,13,12,13,15,14,15,14,15,17,15,14,20,17,15,10,12,11,9,7,3,4,5,5,6,2,5,4,4,5,4,2,6,6,5,7,9,2,7,6,8,5,2,2,3,1,5,0,6,4,4,7,8,4,7,9,5,6,8,9,10,9,12,14,15,15,5,13,11,3,2,2,0
2022-03-19 11:00:00,5,6,4,4,7,14,0,17,19,4,21,15,19,14,15,21,24,25,24,22,22,22,17,16,10,10,6,3,4,7,5,6,3,5,6,9,10,9,7,0,7,8,8,7,9,10,11,10,4,11,6,5,4,5,10,3,8,7,5,7,9,7,7,9,0,9,7,6,10,11,11,12,14,12,9,9,12,9,8,8,0
2022-03-19 12:00:00,3,5,5,6,7,10,11,12,13,14,16,17,18,20,22,23,24,24,21,20,17,15,17,18,13,9,14,13,15,6,13,12,15,14,13,12,9,7,3,2,4,4,6,6,7,7,10,11,12,10,6,0,7,8,9,9,13,14,13,15,13,13,14,14,11,15,12,11,12,7,15,7,13,15,16,10,6,6,4,3,0
2022-03-19 13:00:00,5,2,10,11,12,13,0,14,16,15,12,16,18,19,21,23,25,23,16,25,22,18,17,14,11,10,5,7,8,7,7,7,9,8,9,3,8,7,6,5,11,9,5,11,12,13,17,15,13,8,6,5,5,6,7,2,10,11,3,13,9,14,16,12,16,18,18,18,14,13,13,15,14,13,16,16,16,13,8,7,0
2022-03-19 14:00:00,6,3,4,8,11,10,10,11,13,11,13,14,20,11,19,20,22,22,21,21,22,24,21,22,12,11,9,7,5,6,5,6,7,6,0,8,9,9,5,3,6,6,6,9,10,3,17,18,10,14,11,0,11,10,13,12,14,17,16,14,20,23,15,24,23,21,18,15,19,18,20,19,16,16,0,11,14,12,9,8,0
2022-03-19 15:00:00,8,2,10,12,18,18,17,16,20,18,16,20,21,21,19,17,18,19,21,20,18,20,21,20,16,18,14,13,11,9,8,9,11,13,6,12,10,7,8,7,8,8,6,6,0,6,8,9,7,8,7,0,5,1,8,9,16,16,16,17,12,15,15,16,13,14,15,13,16,18,17,15,13,15,10,16,9,8,4,6,1
2022-03-19 16:00:00,3,3,7,8,16,15,7,18,19,12,20,15,13,15,18,11,17,18,16,13,11,16,14,13,12,5,10,7,5,4,5,12,15,14,15,17,14,12,7,3,6,7,5,7,0,5,8,8,9,8,9,10,9,9,8,7,12,10,13,13,15,13,12,10,11,12,13,13,11,0,7,12,15,13,12,12,15,13,8,7,0
2022-03-19 17:00:00,8,7,11,14,16,15,16,16,17,16,11,12,10,9,10,14,18,17,21,22,22,20,16,15,10,9,8,6,6,5,6,9,15,16,12,17,13,11,8,7,9,5,3,4,5,6,8,10,7,8,7,0,8,6,9,9,18,18,18,21,20,19,19,19,12,18,17,14,19,20,14,13,19,19,16,14,6,8,6,6,0
2022-03-19 18:00:00,6,5,7,13,17,16,0,15,17,12,10,6,18,16,9,17,12,16,20,19,16,14,18,21,16,7,9,10,7,6,7,9,11,9,7,13,8,7,5,4,6,1,4,7,6,10,13,14,14,8,13,9,14,12,14,14,16,18,18,19,15,18,17,15,14,16,15,14,16,14,16,15,13,10,12,10,8,6,5,4,0
2022-03-19 19:00:00,4,5,9,10,23,0,6,20,19,16,17,11,12,8,3,6,5,7,7,7,6,4,6,3,4,1,2,3,5,4,5,9,9,0,5,6,7,5,7,3,8,7,3,1,2,2,3,5,4,3,5,2,6,5,11,7,16,15,17,21,13,22,22,19,19,16,15,14,12,13,11,10,10,8,6,11,11,5,3,1,0
2022-03-19 20:00:00,4,5,8,7,14,15,8,18,17,17,16,9,12,10,11,8,6,0,6,5,3,2,4,3,6,3,4,4,5,5,6,10,11,0,6,8,7,5,6,5,6,3,6,6,3,7,10,11,10,11,8,9,3,10,9,0,15,16,20,19,20,20,18,17,17,16,13,13,15,12,11,9,11,9,6,7,15,14,9,0,8
2022-03-19 21:00:00,5,4,7,8,13,10,9,7,7,8,9,8,7,6,6,5,6,4,7,6,4,3,3,4,3,2,1,5,2,0,0,7,9,7,5,11,10,9,6,5,6,5,3,5,2,0,6,4,5,4,10,6,9,8,13,0,23,27,25,26,29,21,19,20,16,15,15,14,13,12,9,10,9,8,6,5,5,4,3,2,0
2022-03-19 22:00:00,5,3,7,6,14,13,5,8,13,12,11,7,6,5,7,4,4,6,5,5,6,5,5,4,4,5,1,4,3,2,0,11,14,13,14,16,12,11,5,5,6,5,4,4,5,0,6,1,4,5,8,5,9,3,18,15,21,22,21,21,23,22,23,22,14,19,18,14,17,18,16,17,13,9,0,8,5,4,4,3,0
2022-03-19 23:00:00,0,0,0,0,0,3,0,0,2,0,1,0,3,2,3,0,0,3,2,0,7,8,7,6,3,0,2,4,5,4,0,6,8,7,6,7,6,4,4,0,7,6,6,4,3,5,4,3,0,3,2,0,1,3,10,8,18,20,20,19,21,22,22,21,0,18,19,18,26,23,0,20,13,7,5,5,4,4,1,0,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,1,0,0,0,0,1,0,0,2,2,4,5,6,5,0,6,5,6,0,3,2,3,3,3,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,1,1,0,0,1,2,0,2,1,3,2,5,6,2,4,5,3,5,0,6,5,5,0,4,3,0,0,2,4,0,3,2,1,2,1,0,2,1,0,0,0,0,0,2,0,0,4,1,0,5,6,4,4,0,2,0,4,6,0,5,7,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 06:00:00,4,1,1,1,1,2,3,3,1,4,3,2,2,1,2,2,1,3,2,1,5,2,4,4,2,0,0,0,3,4,0,3,0,0,2,3,0,2,0,0,1,0,2,3,1,5,6,5,0,5,6,2,5,4,1,1,1,0,3,3,0,2,4,5,4,3,0,4,5,2,4,1,3,4,0,5,3,1,0,0,0
2022-03-20 07:00:00,2,3,5,2,3,6,6,7,4,7,6,6,6,0,5,5,5,7,4,6,5,0,1,4,4,2,1,4,3,1,0,2,2,0,0,0,0,3,2,0,1,1,1,2,1,2,3,1,5,4,0,0,1,0,2,1,3,3,2,0,2,3,1,0,1,3,4,3,4,1,0,2,3,4,0,5,6,4,5,1,0
2022-03-20 08:00:00,3,2,5,4,4,8,0,10,10,4,9,10,10,9,10,11,14,7,13,11,12,12,11,11,13,12,3,1,11,7,2,6,7,1,6,2,3,3,1,0,2,2,1,2,0,4,5,5,4,4,2,1,3,1,5,0,7,6,9,10,9,7,6,7,6,6,0,5,6,5,6,5,4,3,2,5,4,3,3,3,0
2022-03-20 09:00:00,10,8,8,8,3,5,6,7,9,5,12,8,10,11,11,9,14,15,13,14,14,13,10,9,4,0,3,5,0,0,4,0,5,0,0,0,3,0,2,0,2,4,4,6,0,6,9,7,3,6,5,4,2,2,1,2,7,6,7,8,7,5,5,6,5,8,2,9,12,12,13,12,5,4,0,14,7,7,4,3,0
2022-03-20 10:00:00,2,2,3,2,7,9,8,9,13,12,11,11,12,11,10,0,9,11,11,10,8,9,11,10,6,5,4,2,3,4,0,3,5,2,2,4,4,0,2,0,3,7,6,5,5,7,7,6,6,5,4,0,2,2,4,2,6,7,5,5,8,9,4,8,7,5,9,8,8,5,9,0,3,6,0,5,3,3,0,2,0
2022-03-20 11:00:00,4,4,3,4,6,5,7,6,6,8,7,7,9,10,9,9,13,14,15,14,12,11,11,11,5,4,3,3,4,0,0,4,6,1,0,7,6,2,4,3,5,8,9,4,1,5,6,5,6,5,4,2,4,5,6,2,9,9,4,9,14,8,12,6,5,9,4,10,9,7,8,5,9,0,0,7,5,4,5,4,0
2022-03-20 12:00:00,6,6,8,9,14,16,17,18,16,18,21,19,22,21,24,25,24,26,25,12,22,15,9,17,13,11,10,8,5,6,3,5,6,5,4,5,5,3,4,0,9,9,4,9,10,8,14,13,14,11,11,3,10,8,3,4,6,6,12,12,11,13,0,13,12,10,9,8,8,7,11,9,8,9,3,9,6,5,5,4,0
2022-03-20 13:00:00,3,5,6,6,8,10,8,14,18,10,18,17,20,11,18,18,16,16,17,15,11,10,12,13,5,4,1,2,3,4,0,4,9,7,6,9,6,5,5,3,9,11,8,10,12,5,16,5,15,7,5,3,6,7,11,9,15,15,15,18,15,14,10,11,12,14,10,13,19,20,23,25,25,24,24,22,15,13,10,8,7
2022-03-20 14:00:00,3,4,2,3,12,11,10,11,12,13,14,15,15,15,18,20,20,19,18,14,19,19,15,13,13,13,9,7,4,5,3,8,7,6,7,7,7,5,7,0,10,10,8,5,6,7,2,7,3,4,4,0,6,6,8,6,10,11,12,14,14,13,12,13,11,12,8,11,12,8,8,11,11,8,6,10,12,10,7,7,0
2022-03-20 15:00:00,4,4,9,10,12,15,14,16,16,12,16,14,16,14,14,10,15,14,15,14,14,13,11,10,10,9,8,8,7,6,5,8,9,0,8,11,9,5,4,3,7,8,7,6,7,6,9,8,8,12,10,11,12,12,14,4,16,12,12,17,16,14,11,11,11,13,12,11,14,13,14,13,17,15,12,10,14,6,5,3,0
2022-03-20 16:00:00,7,6,10,8,15,16,17,16,17,18,19,10,14,15,16,15,16,16,15,13,12,11,11,14,12,8,8,7,6,5,4,8,12,11,10,7,10,7,8,6,9,7,6,6,6,9,8,9,10,12,7,4,5,6,9,5,16,13,14,15,17,16,15,16,16,18,20,17,20,16,19,18,19,18,18,13,11,9,7,5,0
2022-03-20 17:00:00,6,5,13,13,25,26,24,24,25,20,16,15,17,15,17,15,21,13,22,20,10,11,10,8,5,3,4,3,3,4,2,8,19,20,18,4,21,18,7,4,7,4,2,4,2,6,7,5,6,6,8,8,7,5,9,9,22,25,16,29,31,24,26,28,25,27,28,24,18,20,22,21,20,19,18,14,9,8,5,6,0
2022-03-20 18:00:00,6,5,11,8,15,16,14,11,15,14,8,13,14,10,10,9,11,9,6,7,19,17,16,14,12,12,8,6,6,4,5,7,14,11,9,10,5,8,5,2,3,3,3,3,0,1,2,4,5,3,4,3,4,7,8,9,20,19,18,20,22,16,11,15,8,11,9,8,10,10,5,10,15,14,13,12,10,8,6,5,0
2022-03-20 19:00:00,6,5,11,12,21,18,0,9,13,11,10,14,16,16,17,16,15,15,16,8,16,14,14,13,12,11,10,7,6,5,7,7,8,9,11,9,8,5,3,3,3,4,4,5,1,8,5,10,9,8,7,7,6,4,6,5,13,12,16,18,21,21,16,13,10,12,14,10,11,10,10,10,9,10,6,7,7,5,5,4,0
2022-03-20 20:00:00,6,4,8,11,14,12,0,12,9,6,11,9,9,10,7,5,11,12,13,8,9,8,7,6,6,5,3,4,4,5,7,10,11,0,8,9,8,6,6,3,8,7,6,6,7,4,7,6,7,6,6,3,0,5,7,3,24,13,22,19,18,16,14,13,12,11,11,10,15,16,0,14,14,9,7,6,10,9,7,4,0
2022-03-20 21:00:00,7,0,9,10,18,17,0,16,14,12,13,9,10,9,9,7,4,6,7,6,6,2,5,0,2,4,0,5,4,0,5,10,11,7,10,11,10,6,9,3,9,10,6,3,4,2,11,3,2,8,8,8,7,0,11,10,18,17,17,16,18,16,15,14,6,14,10,11,13,0,6,12,12,9,8,6,21,18,15,14,0
2022-03-20 22:00:00,2,0,6,4,20,21,22,6,19,16,17,11,13,11,12,10,8,0,8,4,7,4,2,3,2,3,0,4,4,0,3,6,10,9,0,10,8,5,2,1,3,2,2,3,0,4,5,4,0,5,9,7,10,8,12,13,20,19,19,17,19,17,11,18,13,18,15,13,18,6,15,15,13,10,7,6,8,5,7,4,0
2022-03-20 23:00:00,0,0,0,0,0,4,0,0,3,0,0,3,4,3,0,2,0,0,3,3,0,0,2,0,1,0,0,2,0,0,0,5,5,0,0,6,5,4,2,0,3,2,2,2,5,3,0,2,2,0,0,6,7,6,16,14,13,4,12,20,24,22,21,18,6,20,19,18,22,21,5,20,13,11,7,6,3,2,2,0,0
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 04:00:00,2,0,1,0,1,0,0,3,6,12,18,24,26,28,29,7,27,25,24,17,10,11,4,0,10,0,0,9,0,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 05:00:00,1,1,0,1,2,3,2,4,3,5,6,6,6,5,7,0,7,7,6,6,6,0,5,4,6,4,3,5,4,3,2,3,4,2,2,3,2,1,0,1,0,1,4,6,0,6,12,10,9,8,3,5,6,0,6,0,0,8,11,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 06:00:00,10,7,9,5,6,9,10,16,13,11,12,11,14,15,16,17,18,14,17,14,10,9,8,10,5,2,3,3,3,7,6,7,10,3,8,2,5,3,1,0,2,2,4,5,2,7,11,9,8,7,4,3,2,5,3,4,5,6,6,5,7,4,4,5,5,4,2,5,9,10,5,5,7,8,6,8,11,12,12,10,0
2022-03-21 07:00:00,5,6,17,21,30,31,30,36,43,40,40,41,43,37,38,39,40,41,40,36,30,25,24,21,16,15,13,12,14,13,9,14,16,15,11,7,7,8,3,2,6,10,13,15,17,14,20,18,17,13,5,10,9,8,7,8,9,9,10,10,15,13,8,9,7,12,13,11,17,18,19,15,18,20,17,18,21,17,20,20,0
2022-03-21 08:00:00,8,7,6,11,12,22,15,28,33,32,35,31,36,35,36,36,38,41,41,34,35,32,30,28,21,23,22,22,23,19,12,17,29,27,22,11,14,13,4,5,8,11,15,25,27,31,41,31,24,16,8,5,6,5,5,3,10,12,15,17,16,15,14,13,11,14,15,17,14,11,13,18,21,25,19,25,31,26,22,19,0
2022-03-21 09:00:00,7,8,9,7,6,9,3,17,11,19,19,18,23,24,25,26,30,40,38,38,33,26,22,23,15,13,8,9,10,6,12,9,15,13,9,6,6,5,2,1,17,22,23,14,17,20,28,18,20,12,8,3,2,2,2,3,5,4,4,6,9,10,11,4,9,11,8,7,12,0,11,13,12,14,12,14,9,10,9,10,0
2022-03-21 10:00:00,3,2,6,5,4,5,5,6,9,8,8,7,9,8,9,10,11,10,13,14,13,10,9,11,6,5,6,5,5,4,6,5,7,8,7,5,5,5,3,1,6,4,7,5,5,4,5,8,7,5,3,2,3,3,2,2,3,4,5,4,8,6,7,8,9,8,9,9,11,11,11,6,6,11,0,9,7,7,5,0,0
2022-03-21 11:00:00,5,6,5,5,6,8,7,5,6,7,8,8,9,9,8,10,10,9,9,9,7,9,9,9,7,6,4,4,3,4,3,5,7,0,6,4,3,4,5,2,6,7,5,4,6,2,7,6,4,5,5,5,6,7,10,8,6,7,9,10,11,12,10,13,10,8,6,7,9,5,11,12,11,11,9,9,7,7,4,3,0
2022-03-21 12:00:00,4,4,4,4,9,7,5,10,13,11,11,14,13,14,15,10,17,15,16,11,14,11,11,7,6,5,5,4,5,2,2,5,5,3,1,4,5,4,2,0,3,2,3,5,4,6,5,7,6,4,5,3,4,2,7,5,10,8,10,13,13,13,9,8,9,11,11,9,10,9,7,0,7,11,10,5,7,10,9,10,0
2022-03-21 13:00:00,4,3,7,11,13,12,13,14,15,14,13,11,14,13,13,12,12,12,13,14,15,15,13,13,9,4,8,5,4,5,5,7,8,7,8,9,9,8,7,5,6,5,6,5,3,7,9,8,9,8,7,5,5,4,6,1,9,9,11,12,12,12,13,13,16,15,16,17,24,22,19,10,16,14,10,10,11,10,8,5,0
2022-03-21 14:00:00,3,4,5,6,14,16,17,12,16,15,13,14,12,14,10,13,13,12,14,15,16,10,13,19,14,15,9,5,6,5,6,4,5,0,6,6,5,4,4,2,6,8,5,6,7,9,10,11,10,8,7,7,5,7,6,8,14,11,10,16,15,14,11,10,9,15,13,11,9,9,5,8,10,11,10,8,5,3,3,4,0
2022-03-21 15:00:00,4,7,8,11,11,11,10,11,13,12,8,12,16,17,20,22,23,18,14,10,9,9,7,5,6,6,6,7,7,6,5,10,13,14,14,16,10,9,5,6,8,4,4,7,3,4,5,4,5,8,5,9,10,11,10,9,15,16,17,22,21,22,21,20,20,25,28,19,20,17,16,16,15,15,21,22,14,12,3,5,0
