Unnamed: 0,1_은평공영차고지,2_덕은교.은평차고지앞,3_수색교,4_수색역앞,5_디지털미디어시티역,6_증산교앞,7_증산종합시장.증산중학교입구,8_증산역.증산동주민센터,9_연서중학교입구,10_와산교,11_새절역.숭실고입구,12_응암오거리,13_은평문화예술정보학교,14_응암초등학교,15_명지전문대.충암중고등학교,16_명지중고등학교,17_명지대삼거리,18_명지대,19_DMC센트럴아이파크아파트,20_명지대사거리제일은행앞,21_백련시장,22_연희파크푸르지오앞,23_홍연시장,24_연희홍연아파트,25_서대문구청,26_서대문구보건소별관,27_정원여중,28_홍은현대아파트.스위스그랜드호텔,29_홍제역(중).서대문세무서,30_홍제삼거리.인왕산한신휴플러스,31_무악재역,32_안산초등학교,33_독립문역.한성과학고,34_영천시장,35_서대문역,36_경찰청.동북아역사재단,37_서울역버스환승센터,38_숭례문,39_남대문시장앞.이회영활동터,40_롯데영프라자,41_우리은행종로지점,42_청계1가.광교,43_을지로2가.기업은행본점.서울노동청,44_롯데백화점,45_북창동.남대문시장,46_숭례문.한국일보,47_경찰청.동북아역사재단,48_서대문경찰서.농협은행.유관순활동터,49_영천시장,50_독립문역.한성과학고,51_무악재역,52_인왕산.홍제원아파트,53_홍제역(중).서대문세무서,54_홍은현대아파트,55_정원여중.스위스그랜드호텔,56_서대문문화체육회관입구,57_홍연2교두산아파트앞,58_홍남교,59_백련시장,60_명지대사거리국민은행앞,61_명지대,62_명지대삼거리,63_명지중고등학교,64_명지전문대.충암중고등학교,65_응암초등학교,66_은평문화예술정보학교,67_응암오거리,68_새절역.숭실고입구,69_와산교,70_연서중학교입구,71_증산역.증산동주민센터,72_증산종합시장.증산중학교입구,73_디지털미디어시티역,74_수색역앞,75_수색교,76_덕은교.은평차고지앞,77_은평공영차고지(가상)
2022-03-26 08:00:00,1,3,6,5,4,5,2,8,7,9,19,23,21,22,19,12,14,15,12,14,15,14,17,19,16,19,21,23,21,22,22,21,17,21,16,14,8,4,2,1,1,0,2,3,3,5,9,20,15,21,21,18,25,26,28,27,28,27,25,24,16,19,7,6,8,8,5,3,2,3,3,2,2,1,0,0,0
2022-03-26 09:00:00,1,2,3,0,4,5,2,4,5,1,8,9,8,7,8,8,11,16,17,18,23,24,29,32,16,38,40,37,32,31,32,32,30,30,27,19,14,7,4,2,2,0,2,4,5,4,4,6,8,6,5,6,8,6,11,12,15,14,12,15,13,11,13,13,14,10,10,4,5,4,5,4,2,0,0,0,0
2022-03-26 10:00:00,1,3,1,1,3,0,4,5,0,4,6,9,9,8,9,11,8,12,13,20,22,22,31,33,35,35,36,37,35,33,31,32,28,27,23,23,16,9,5,3,0,0,2,2,6,0,9,11,9,8,3,6,8,9,10,10,6,9,6,5,6,7,6,5,5,6,7,6,1,5,3,3,1,1,0,0,0
2022-03-26 11:00:00,2,2,4,6,5,6,6,6,7,7,9,8,12,13,11,37,38,42,43,38,26,15,28,33,32,33,35,37,27,27,27,28,28,25,19,18,12,9,4,5,4,0,0,3,4,6,6,8,10,13,15,15,18,19,19,19,17,17,14,13,9,9,6,5,6,6,4,3,0,0,4,0,3,1,0,0,0
2022-03-26 12:00:00,3,4,4,3,6,7,7,6,7,8,16,14,12,11,13,55,59,58,60,62,61,63,67,67,61,63,64,66,57,54,55,17,56,47,39,32,13,11,2,1,3,0,5,8,10,12,14,16,16,15,12,17,23,23,22,23,19,18,15,13,12,13,27,36,37,32,24,12,3,11,9,2,1,0,2,0,0
2022-03-26 13:00:00,3,4,1,5,3,0,3,2,0,2,6,6,7,7,7,11,13,15,11,18,23,17,24,25,25,28,31,34,26,29,30,28,31,27,24,21,12,11,8,3,1,2,2,8,16,9,7,14,14,14,12,13,16,11,15,16,14,14,15,13,13,13,12,15,17,15,15,6,6,5,4,3,1,1,0,0,0
2022-03-26 14:00:00,1,6,6,6,5,4,6,7,7,9,12,10,13,13,11,11,11,13,13,17,17,18,19,21,22,26,28,30,23,24,22,21,21,23,18,16,11,8,4,2,1,0,3,5,17,19,20,23,27,26,29,25,20,18,20,20,17,15,13,11,10,9,8,11,13,12,6,5,6,7,5,6,2,0,1,0,0
2022-03-26 15:00:00,3,4,2,8,12,6,11,9,5,8,15,17,20,18,18,17,16,16,16,17,18,18,21,22,24,28,28,35,25,29,28,27,23,22,21,19,11,10,7,6,5,0,1,12,17,20,21,22,22,27,29,25,30,26,23,22,19,18,16,11,10,9,10,12,11,9,8,6,5,6,5,1,3,1,0,1,0
2022-03-26 16:00:00,0,1,2,4,5,5,7,6,5,5,6,7,16,13,18,21,18,18,17,18,18,20,21,21,21,18,17,22,20,22,23,25,22,19,16,10,7,5,4,3,3,1,7,11,22,24,25,26,28,23,22,23,27,28,30,26,21,19,17,16,18,21,20,18,20,18,13,7,8,9,7,6,5,3,0,2,0
2022-03-26 17:00:00,1,1,3,6,10,8,11,9,9,9,9,7,7,6,11,6,11,12,14,17,12,13,14,16,16,20,18,22,23,26,19,27,27,24,17,13,9,7,3,1,2,0,6,13,26,26,28,28,28,33,33,33,42,40,38,36,33,29,21,17,16,21,14,21,23,20,15,9,9,6,10,7,3,1,0,0,0
2022-03-26 18:00:00,4,5,2,6,7,5,6,6,7,8,9,10,13,14,11,10,9,11,10,12,18,19,16,21,20,19,18,17,15,14,13,14,14,15,10,9,4,4,6,3,3,0,5,12,21,22,26,30,29,27,25,22,23,25,26,24,20,17,15,13,11,12,12,15,22,20,11,6,5,5,7,5,3,3,1,0,0
2022-03-26 19:00:00,2,3,4,5,9,0,4,5,5,4,12,14,14,13,10,11,9,14,10,15,20,21,22,8,20,21,19,18,13,10,9,6,9,6,3,4,3,2,1,2,3,0,4,9,11,16,16,22,24,24,25,21,22,22,23,20,21,18,10,12,9,8,8,9,10,6,7,6,4,5,4,4,2,1,0,0,0
2022-03-26 20:00:00,0,1,0,2,3,2,1,5,3,5,6,12,10,5,12,12,13,6,9,14,15,16,12,14,13,17,16,18,13,11,10,7,5,12,9,8,3,1,2,3,2,0,4,14,20,23,24,24,16,27,24,18,26,21,22,21,18,17,14,9,9,6,6,7,6,7,6,5,3,5,4,5,1,3,0,2,0
2022-03-26 21:00:00,1,2,1,5,6,6,6,8,9,8,14,14,12,12,10,5,7,8,9,9,10,9,9,10,11,14,13,13,10,9,8,7,7,7,5,5,2,1,0,0,1,0,4,4,7,11,10,15,16,16,14,16,19,17,19,15,16,17,13,15,13,11,11,13,12,8,7,5,4,3,4,6,6,3,2,0,0
2022-03-26 22:00:00,0,3,1,3,4,0,4,7,1,3,8,8,8,7,6,5,5,5,4,6,8,10,7,9,8,9,3,7,6,7,8,4,7,5,4,3,5,4,0,1,0,0,3,10,12,13,14,18,18,17,16,17,22,18,19,16,15,10,14,12,7,11,9,6,2,1,3,1,2,1,2,2,2,1,0,0,0
2022-03-26 23:00:00,0,0,0,0,3,2,0,3,0,4,10,16,15,15,10,7,5,6,7,8,7,8,6,0,5,7,6,5,6,2,5,0,4,3,3,3,2,1,0,2,5,0,8,10,11,9,8,10,12,12,12,11,16,15,14,12,11,12,12,10,9,8,7,9,7,5,4,3,2,0,2,0,1,1,0,0,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,0,1,0,0,0,0,0,2,0,3,2,0,0,3,0,4,6,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,0,2,0,0,1,0,0,0,0,0,1,3,1,3,2,2,4,0,5,4,5,0,14,14,6,14,7,15,12,12,0,12,13,12,10,0,1,0,0,0,0,0,1,0,0,2,2,3,0,0,0,0,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 06:00:00,0,0,1,0,1,1,0,1,0,0,4,5,2,4,3,4,2,3,3,4,6,4,5,0,7,8,4,11,9,0,10,0,9,10,8,6,5,4,3,1,0,0,1,1,2,4,3,5,4,0,3,3,5,3,2,5,4,0,3,0,1,0,2,2,4,5,6,5,0,4,4,0,2,1,0,0,0
2022-03-27 07:00:00,1,1,0,0,3,0,2,0,1,2,3,3,0,2,3,4,5,6,5,6,8,5,11,10,11,13,9,13,11,11,13,10,4,12,10,7,3,2,2,0,1,0,0,0,2,3,2,3,6,6,5,5,4,3,4,5,7,0,6,1,7,7,2,3,0,7,4,1,2,0,1,0,0,1,0,0,0
2022-03-27 08:00:00,1,4,5,6,4,0,4,4,2,1,3,6,7,2,6,5,6,7,9,9,13,14,12,16,16,18,19,26,23,22,23,24,21,20,14,8,3,2,2,0,0,0,1,0,2,5,5,6,7,9,10,5,9,8,8,7,4,5,6,7,4,3,5,7,3,6,6,3,4,4,3,4,1,1,0,0,0
2022-03-27 09:00:00,0,2,1,2,3,1,1,4,1,5,6,7,9,8,8,7,10,13,16,16,16,17,20,21,21,23,25,25,20,22,25,26,22,20,16,14,6,5,3,0,0,0,1,2,2,4,0,6,5,6,6,5,9,5,9,10,7,6,5,5,5,4,6,5,9,8,5,2,2,0,3,0,1,1,0,0,0
2022-03-27 10:00:00,1,1,2,1,4,5,4,7,0,6,5,7,10,9,8,7,10,13,18,15,19,20,21,22,22,25,25,26,25,24,16,24,24,23,20,19,11,6,2,1,1,0,2,4,5,4,4,4,7,8,11,3,10,10,13,12,10,7,7,10,7,6,7,6,7,9,6,1,2,3,4,0,1,2,1,0,0
2022-03-27 11:00:00,1,1,3,3,5,4,2,3,0,3,5,8,5,10,10,11,9,12,9,11,14,8,15,11,16,21,24,27,22,25,17,22,20,22,19,18,10,5,5,2,0,0,3,5,6,7,7,8,9,8,0,9,10,10,9,8,7,6,8,5,5,5,7,7,6,6,5,3,2,4,3,2,0,0,0,0,0
2022-03-27 12:00:00,1,1,1,1,4,0,3,2,0,4,7,9,9,7,10,7,9,11,12,15,17,18,20,23,23,23,21,28,23,25,28,26,27,25,19,16,10,9,7,2,3,0,3,3,8,7,7,10,9,13,11,13,16,15,17,17,14,13,11,12,9,9,8,5,9,10,8,4,4,2,5,0,3,1,0,0,0
2022-03-27 13:00:00,0,2,4,4,5,0,4,3,0,1,6,9,9,7,9,11,14,17,16,15,22,19,22,27,28,25,26,28,26,26,25,24,27,23,18,17,13,1,4,1,1,0,3,7,9,10,11,11,14,13,13,16,16,16,16,15,14,13,12,10,8,10,10,13,13,11,10,4,0,3,0,0,1,0,0,0,0
2022-03-27 14:00:00,3,2,3,5,6,4,0,3,3,0,9,8,8,8,9,10,8,12,14,17,19,19,21,23,25,26,27,28,22,23,24,21,21,20,19,16,11,11,5,3,1,0,3,8,10,13,9,10,13,11,11,12,18,17,20,19,16,17,13,10,7,6,6,5,7,0,5,4,3,0,2,3,0,1,0,0,0
2022-03-27 15:00:00,0,2,2,3,7,4,2,7,6,8,10,12,12,11,9,11,9,11,11,12,13,8,11,11,11,15,15,24,21,19,21,18,19,16,12,10,6,4,3,1,2,0,5,11,11,15,16,19,21,25,24,24,19,15,17,21,19,13,16,14,12,10,12,12,14,11,8,4,2,4,6,7,5,3,2,2,0
2022-03-27 16:00:00,1,2,1,2,5,6,1,10,8,9,13,14,9,9,12,14,12,17,19,21,22,23,24,25,26,26,27,28,22,21,17,20,17,23,19,18,5,3,2,1,0,0,4,13,15,18,21,23,23,25,19,20,24,20,23,24,22,19,16,13,11,10,12,20,20,18,12,6,2,3,8,9,6,6,3,0,0
2022-03-27 17:00:00,0,1,4,3,5,0,5,6,3,4,7,13,10,9,7,8,9,12,14,9,14,13,13,17,20,22,24,27,26,15,14,14,13,10,10,9,8,6,5,2,1,0,9,11,11,13,13,15,21,24,20,17,23,21,23,24,20,18,14,12,14,12,11,15,12,13,8,6,5,4,2,1,3,0,0,2,0
2022-03-27 18:00:00,0,2,2,3,5,5,5,7,6,6,12,12,11,8,11,13,14,13,14,16,14,8,9,15,16,16,17,19,25,23,19,17,14,14,11,11,6,5,6,3,2,0,7,17,18,21,19,23,27,27,27,27,31,30,29,25,20,19,15,16,9,10,10,11,11,12,12,7,6,0,4,5,3,2,1,0,0
2022-03-27 19:00:00,0,1,1,2,5,3,7,7,5,8,11,9,7,8,8,8,5,7,7,9,10,9,11,9,13,11,14,8,14,15,14,6,15,10,7,5,6,3,0,2,3,0,4,16,12,18,23,25,26,25,23,19,20,20,23,23,20,19,14,11,11,9,9,9,6,6,11,5,8,9,7,5,4,2,2,0,0
2022-03-27 20:00:00,1,1,4,2,5,0,5,4,4,3,10,11,13,11,10,10,8,9,8,9,9,8,5,6,4,7,5,6,9,8,5,7,8,7,10,8,5,3,0,3,2,1,6,11,18,24,23,24,22,17,18,17,20,20,20,19,16,9,10,9,7,5,6,5,5,7,4,3,3,0,6,4,3,1,0,2,0
2022-03-27 21:00:00,0,1,0,2,4,0,0,4,0,8,9,7,7,6,5,7,6,9,9,10,11,11,12,10,13,15,14,10,11,12,11,10,8,8,5,4,1,0,0,0,2,0,9,10,12,16,18,18,17,18,18,15,21,21,18,20,16,15,13,11,8,10,7,7,6,3,8,4,2,3,4,0,3,0,0,2,0
2022-03-27 22:00:00,0,0,1,1,4,1,0,5,2,6,7,7,9,5,5,4,5,8,10,13,14,6,12,7,11,10,11,14,12,11,3,10,9,13,11,9,3,3,2,1,0,1,5,8,9,11,13,15,16,15,15,13,14,14,13,13,12,11,13,14,11,11,9,9,9,8,6,4,5,3,3,0,2,1,0,2,0
2022-03-27 23:00:00,0,0,1,0,0,0,5,7,6,0,8,14,0,12,9,9,7,7,5,6,5,4,4,3,8,4,1,2,2,1,0,0,1,2,3,2,1,0,0,0,1,0,3,8,11,12,8,9,14,7,9,13,17,15,15,15,17,16,14,9,10,4,5,8,6,5,4,1,0,0,0,0,0,0,0,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,0,3,0,1,2,0,1,1,0,2,3,6,0,11,2,11,12,13,15,18,21,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,1,5,3,2,1,0,0,0,0,0,4,5,7,5,4,8,9,11,7,10,11,12,24,25,12,28,29,35,32,34,19,31,30,25,22,16,7,5,2,0,0,0,1,1,0,3,4,0,8,0,0,0,6,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 06:00:00,2,5,5,7,4,0,0,2,0,2,9,7,6,8,6,6,9,9,8,13,14,17,20,18,21,28,29,31,28,33,17,26,40,37,30,26,11,5,4,1,0,0,1,2,2,5,2,4,5,4,5,3,5,3,5,3,4,3,3,5,2,6,6,8,9,11,13,8,7,0,7,7,5,4,1,2,0
2022-03-28 07:00:00,7,9,10,11,14,15,18,19,22,19,32,34,29,25,15,18,24,27,28,29,41,45,48,54,57,58,61,61,50,54,44,54,56,53,37,26,13,9,4,2,2,1,4,2,4,5,6,6,8,9,11,11,16,15,18,16,15,10,16,17,16,15,15,7,12,9,11,3,4,3,2,2,1,1,0,0,0
2022-03-28 08:00:00,8,9,17,17,19,0,12,11,8,11,28,38,42,38,20,18,18,20,27,31,33,36,38,44,43,54,59,63,59,61,65,67,66,67,42,27,16,18,13,7,2,0,8,12,15,21,18,17,21,24,27,21,34,34,41,30,25,23,19,16,15,16,17,14,20,24,20,12,13,0,18,17,9,4,3,1,0
2022-03-28 09:00:00,1,4,5,8,9,10,12,12,0,10,23,30,31,29,15,14,14,14,18,18,24,23,25,26,27,28,31,32,37,38,42,42,53,49,34,24,13,11,4,3,2,0,4,5,3,5,6,9,6,10,16,15,16,17,17,15,13,12,11,11,12,14,13,9,15,18,19,3,5,4,6,3,3,0,1,0,0
2022-03-28 10:00:00,1,8,9,8,6,0,4,6,7,6,10,12,14,14,10,11,8,8,10,11,15,15,28,30,30,32,32,34,38,38,39,38,36,40,31,21,15,12,4,2,0,0,3,4,5,7,8,7,7,8,9,10,12,12,10,11,11,9,8,7,4,5,5,5,3,4,2,2,3,1,2,2,2,1,0,0,0
2022-03-28 11:00:00,1,1,2,2,3,4,1,2,4,3,7,10,13,13,10,12,13,11,10,12,15,15,17,19,21,23,23,30,26,24,27,28,28,27,18,17,16,16,4,3,1,0,3,5,9,9,11,11,12,13,16,15,15,13,14,10,11,13,13,11,10,5,9,6,7,4,2,1,3,3,4,4,2,0,0,0,0
2022-03-28 12:00:00,1,3,2,4,5,4,7,7,6,8,9,10,8,9,10,8,10,12,10,15,14,16,18,19,21,21,22,23,16,15,14,17,16,20,16,16,12,9,6,4,1,1,7,7,8,11,10,15,17,15,18,17,20,20,19,19,18,18,13,12,10,9,8,12,13,11,10,3,2,0,3,6,4,1,0,0,0
2022-03-28 13:00:00,2,1,2,2,5,6,4,8,9,5,10,9,12,12,12,14,12,11,9,11,14,15,18,21,16,22,23,24,26,26,25,25,25,26,18,20,14,11,2,3,2,0,3,9,11,15,17,16,12,13,15,13,20,14,19,16,14,11,12,7,8,6,6,10,11,12,12,9,8,3,9,2,7,4,2,0,0
2022-03-28 14:00:00,1,2,2,3,5,3,5,6,7,5,7,8,9,8,8,11,12,13,12,12,15,16,17,18,20,21,37,40,30,18,18,16,16,16,13,11,9,6,4,1,0,1,5,7,10,10,11,17,23,23,19,15,19,19,29,26,23,19,13,10,8,9,8,6,7,7,5,2,0,0,4,7,3,2,1,0,0
2022-03-28 15:00:00,3,3,5,6,6,3,6,7,7,5,10,9,10,8,8,14,14,14,14,12,16,15,17,19,20,23,25,27,15,12,11,14,14,12,10,10,6,3,3,6,2,7,9,13,19,24,24,28,28,31,31,30,29,27,29,22,18,15,13,10,10,9,13,13,11,11,10,7,11,0,8,9,5,4,0,0,0
2022-03-28 16:00:00,1,3,4,6,10,11,12,11,10,9,16,15,15,15,24,26,24,26,25,27,27,25,26,26,30,26,26,21,16,15,15,13,17,15,12,10,5,5,3,2,3,3,6,10,17,22,27,30,31,30,31,26,28,23,26,26,23,22,20,16,14,18,21,25,23,22,18,14,6,13,12,7,4,2,0,2,0
2022-03-28 17:00:00,3,4,7,10,14,13,13,13,8,12,19,18,15,14,16,15,17,20,20,22,23,25,26,21,22,26,28,26,20,21,21,22,24,17,13,14,10,5,6,5,7,6,9,15,23,31,38,53,52,49,44,41,52,50,49,43,38,36,28,18,17,16,15,18,19,19,15,8,8,4,8,8,4,3,1,0,0
2022-03-28 18:00:00,2,4,6,10,13,14,14,15,14,13,18,16,14,13,12,13,12,13,12,10,11,14,17,17,21,24,16,26,16,16,16,14,16,15,13,29,4,4,4,3,5,4,18,30,38,51,54,63,61,60,57,49,49,41,40,35,32,29,26,20,18,16,15,19,21,16,11,9,10,12,14,12,8,5,4,2,1
2022-03-28 19:00:00,1,3,3,5,7,5,8,10,9,8,20,19,19,17,15,12,11,12,15,14,9,10,8,11,12,13,12,13,17,15,13,6,16,13,14,25,4,0,1,2,4,4,10,16,16,20,19,29,27,45,42,38,47,42,36,36,31,27,20,27,26,20,17,13,17,15,13,4,3,4,5,6,3,3,1,0,0
2022-03-28 20:00:00,1,1,3,4,6,5,6,6,3,4,13,14,12,9,7,7,6,8,9,8,14,0,7,11,10,9,9,11,6,9,9,7,8,7,4,4,2,1,0,3,2,4,7,18,21,23,24,28,30,28,26,23,30,29,30,24,20,16,13,10,10,11,11,12,11,10,8,4,2,0,4,3,4,2,0,1,0
2022-03-28 21:00:00,0,1,3,4,3,0,5,4,3,0,9,8,7,6,4,9,8,11,4,11,12,13,15,13,15,13,12,14,8,7,8,6,7,5,7,8,3,3,2,1,3,2,7,8,12,14,18,25,26,23,20,17,23,21,20,16,15,14,13,8,9,8,8,10,8,9,6,3,2,3,2,2,2,3,0,1,0
2022-03-28 22:00:00,0,1,2,2,8,2,6,3,5,4,8,9,10,9,8,9,8,9,7,8,3,8,1,8,6,10,5,8,8,7,6,8,6,4,7,2,2,0,0,1,2,0,6,9,10,13,16,21,18,20,20,21,25,18,16,19,17,15,11,8,7,8,3,11,4,12,8,5,6,1,6,4,4,1,0,0,0
2022-03-28 23:00:00,0,0,0,0,2,0,0,1,0,0,6,5,2,1,3,3,2,1,8,9,10,0,9,3,2,9,8,3,6,4,4,5,2,5,8,8,2,1,1,0,0,1,6,4,7,8,9,11,15,10,16,16,22,19,19,17,12,10,11,9,7,7,4,6,3,2,2,3,2,0,3,0,2,2,1,1,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,1,2,0,0,1,0,0,2,0,4,5,6,4,11,4,13,17,18,19,19,21,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,0,5,4,3,1,0,0,0,2,0,2,3,3,4,4,5,7,8,10,11,12,14,27,29,14,32,33,38,34,35,34,31,28,23,17,14,8,5,2,1,0,0,1,1,0,2,2,4,1,0,0,0,2,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,1,2,2,4,2,1,3,1,2,3,4,7,6,6,6,9,9,13,20,12,14,17,19,20,21,23,24,30,28,32,33,34,26,25,21,17,7,7,4,1,0,0,1,2,1,2,3,4,3,3,4,0,5,3,5,3,7,5,4,6,5,7,8,9,10,10,10,7,0,3,6,5,4,2,0,1,0
2022-03-29 07:00:00,9,10,12,20,11,13,17,18,21,11,29,30,28,22,17,18,19,27,31,34,43,48,49,53,56,59,64,65,60,56,56,59,56,53,39,28,10,7,5,3,3,0,5,7,9,8,8,9,10,15,20,24,30,26,24,22,20,0,21,21,21,19,14,9,17,21,14,3,5,6,9,9,4,1,0,0,0
2022-03-29 08:00:00,3,11,14,12,17,6,11,12,11,9,31,30,29,24,17,16,18,19,22,23,27,31,33,33,34,56,56,58,58,64,65,66,68,62,42,29,20,15,8,3,2,0,16,18,21,25,26,30,31,33,38,37,49,50,52,38,36,33,30,23,20,22,16,19,34,39,35,10,12,10,7,7,5,2,2,0,0
2022-03-29 09:00:00,3,5,6,5,8,2,8,9,8,10,17,20,19,21,13,15,15,18,11,19,24,26,26,30,30,35,35,38,40,41,43,45,56,48,34,26,15,9,5,4,2,0,3,4,5,6,8,9,7,7,11,14,15,13,17,15,16,9,9,8,5,5,5,8,13,15,14,5,7,3,8,5,4,3,1,2,0
2022-03-29 10:00:00,1,1,0,0,3,0,4,5,0,6,7,9,9,11,9,11,12,15,14,17,23,24,24,26,27,32,33,38,30,30,29,29,31,29,23,19,12,10,4,2,2,4,5,7,6,8,4,8,6,8,8,5,11,13,12,13,12,10,9,6,6,6,8,9,10,13,10,4,7,0,5,2,3,1,0,0,0
2022-03-29 11:00:00,1,1,2,2,5,3,6,7,6,2,14,15,15,13,9,9,11,10,10,14,15,17,20,16,20,21,21,24,24,26,26,14,26,24,21,19,15,10,3,2,1,2,5,5,11,16,15,15,16,17,17,16,18,17,18,21,19,18,12,11,14,12,10,16,17,17,13,5,2,6,7,0,6,1,0,0,0
2022-03-29 12:00:00,1,3,4,3,5,8,5,5,7,4,14,18,14,10,11,10,10,14,9,16,17,18,22,16,21,22,20,22,22,24,26,26,25,23,17,15,10,9,4,3,2,0,6,5,12,12,14,16,20,19,17,16,22,16,21,20,17,14,12,11,7,10,5,8,6,2,5,2,4,2,1,3,2,1,0,0,0
2022-03-29 13:00:00,0,2,2,3,4,3,5,5,0,5,11,12,15,11,10,9,11,10,12,13,16,17,18,17,22,24,25,23,21,20,20,15,21,17,14,18,14,13,7,7,5,3,5,11,13,16,15,16,20,16,21,18,19,18,20,17,15,12,12,7,11,13,6,12,12,7,9,4,2,3,5,3,1,2,1,0,0
