Unnamed: 0,1_은평공영차고지,2_덕은교.은평차고지앞,3_수색교,4_수색역앞,5_디지털미디어시티역,6_북가좌동삼거리,7_DMC래미안e.편한세상요진아파트,8_모래내시장.가좌역,9_사천교,10_연희104고지앞.구성산회관,11_서대문우체국,12_연세대앞,13_세브란스병원앞,14_이대후문,15_영천시장,16_서대문역,17_경찰청.동북아역사재단,18_서울역버스환승센터,19_갈월동,20_숙대입구역,21_삼각지역,22_KT용산지사,23_신용산역,24_한강대교북단.LG유플러스,25_노들섬,26_상도터널노량진동,27_상도터널상도동,28_상도시장,29_상도동중앙하이츠빌.상도전통시장,30_숭실대입구역,31_봉현초등학교,32_성현동동아아파트,33_봉원중학교.행운동우성아파트,34_봉천사거리.위버폴리스,35_관악구청,36_관악경찰서.관악소방서,37_서울여상.서울문영여중고앞,38_서울대학교치과병원.동물병원,39_서울대학교,40_서울대학교치과병원.동물병원,41_서울여상.서울문영여중고앞,42_관악구청,43_봉천사거리.봉천중앙시장,44_봉원중학교.행운동우성아파트,45_관악푸르지오아파트,46_봉천고개.관악현대아파트,47_숭실대입구역,48_상도동중앙하이츠빌.상도전통시장,49_상도시장,50_상도터널상도동,51_상도터널노량진동,52_노들섬,53_한강대교북단.LG유플러스,54_신용산역,55_KT용산지사,56_삼각지역,57_숙대입구역,58_갈월동,59_경찰청.동북아역사재단,60_서대문.서울시교육청,61_독립문(가상),62_독립문공원.극동아파트,63_이대후문,64_세브란스병원앞,65_연세대앞,66_서대문우체국,67_연희104고지앞.구성산회관,68_사천교,69_모래내시장.가좌역,70_DMC래미안e.편한세상요진아파트,71_북가좌동삼거리,72_디지털미디어시티역,73_수색역앞,74_수색교,75_덕은교.은평차고지앞,76_은평공영차고지(가상)
2022-04-05 11:00:00,2,0,1,5,7,9,8,10,12,12,14,13,17,21,21,21,19,15,15,18,22,22,22,23,23,23,23,22,18,13,11,12,8,6,6,6,5,2,2,3,1,6,11,12,19,20,26,3,5,6,7,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 12:00:00,0,0,0,0,0,0,2,6,8,9,12,13,15,17,18,15,14,11,11,12,13,13,12,13,4,10,16,17,18,19,17,15,12,9,9,8,1,7,8,10,9,9,14,20,21,18,16,17,27,29,15,14,20,15,15,15,14,17,15,16,14,16,14,14,10,9,6,5,5,0,2,1,0,0,0,0
2022-04-05 13:00:00,0,2,2,3,5,5,2,3,3,5,6,8,5,12,14,11,10,8,7,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,6,6,8,10,13,13,14,15,17,15,12,13,14,15,13,17,16,19,21,8,20,12,9,6,7,7,4,3,3,3,2,0,0,0,0
2022-04-05 14:00:00,1,1,3,3,4,5,4,6,7,8,10,12,14,22,20,18,20,20,22,21,24,24,27,29,30,30,20,20,19,17,13,11,10,7,7,5,0,1,3,6,7,6,9,15,9,11,17,14,13,13,11,12,13,12,12,11,0,0,0,0,0,0,7,5,0,4,3,2,0,2,0,1,0,0,0,0
2022-04-05 15:00:00,0,0,0,0,0,0,0,0,0,0,0,6,7,19,17,17,19,21,18,23,26,25,24,24,23,21,19,18,14,19,14,12,9,5,4,0,2,2,15,18,17,15,17,20,18,22,17,18,16,22,21,21,17,20,19,17,18,21,22,18,17,22,24,25,22,18,12,11,10,10,7,4,3,2,1,0
2022-04-05 16:00:00,1,2,4,6,11,12,11,10,0,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,8,10,12,14,19,25,28,31,31,31,30,27,30,24,19,16,16,17,17,16,22,37,54,52,49,43,20,17,13,8,10,5,3,3,0
2022-04-05 17:00:00,2,3,6,7,7,8,8,12,13,16,18,27,40,68,50,49,50,35,32,31,43,43,51,54,53,50,47,40,36,38,29,26,18,14,4,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,10,8,8,7,6,2,2,0,1,0
2022-04-05 18:00:00,3,0,0,3,4,5,8,8,11,15,20,28,37,50,44,64,65,46,44,39,49,52,60,62,56,60,53,50,45,41,31,26,16,9,6,5,0,3,30,40,37,18,24,27,33,30,24,23,26,37,36,35,31,29,28,20,21,28,26,23,0,25,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,32,40,45,46,47,40,36,37,45,36,30,22,15,3,2,0,3,18,23,8,14,24,23,22,21,19,20,18,28,29,27,25,26,25,19,18,20,19,21,20,22,24,24,29,27,24,19,14,13,10,8,7,5,6,0
2022-04-05 20:00:00,0,0,1,2,3,0,1,3,2,5,6,9,11,14,14,13,13,11,10,12,10,11,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,8,10,13,12,14,12,10,10,2,8,8,8,4,6,7,5,4,1,0
2022-04-05 21:00:00,0,0,0,1,1,2,0,3,3,5,6,10,12,18,15,18,20,17,16,17,22,24,30,34,31,38,30,22,20,17,14,13,11,10,2,1,0,0,7,8,5,6,16,15,12,12,13,12,13,14,13,12,12,8,7,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,18,21,25,23,23,22,18,15,13,10,9,2,1,0,0,5,6,9,16,21,22,19,20,19,14,17,20,17,21,22,23,25,22,25,24,21,17,16,15,12,15,15,14,15,11,10,9,7,4,0,3,2,0
2022-04-05 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,0,3,5,2,6,6,7,9,8,7,7,5,3,2,4,2,3,2,0
2022-04-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 04:00:00,5,4,6,7,9,18,23,27,24,27,25,22,19,20,18,16,6,6,4,4,7,6,5,5,0,4,0,3,3,0,3,6,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 05:00:00,0,2,3,2,4,6,3,9,21,20,17,15,13,12,10,11,9,8,5,5,7,4,6,5,4,5,4,5,5,6,7,10,8,5,3,2,1,2,2,0,0,4,8,14,18,20,22,23,27,25,25,0,24,21,21,10,25,24,25,29,26,32,30,30,30,0,34,40,0,36,35,0,0,0,0,0
2022-04-06 06:00:00,0,1,0,2,0,0,0,0,0,0,0,0,0,6,11,11,0,8,6,6,4,3,3,0,4,0,3,1,4,0,3,5,4,3,2,2,1,1,1,1,2,3,6,9,12,16,15,19,23,29,27,15,17,15,15,16,17,19,14,12,5,15,9,7,6,8,7,7,7,4,34,24,5,3,2,0
2022-04-06 07:00:00,18,21,24,24,25,32,38,49,53,45,45,47,43,36,41,34,29,21,18,16,16,15,17,12,11,10,7,8,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,24,30,31,30,29,22,28,22,20,22,17,14,13,20,9,6,5,5,7,5,3,5,4,4,2,1,1,0
2022-04-06 08:00:00,5,9,25,27,24,23,31,36,52,49,51,53,54,54,63,53,36,28,25,30,42,40,45,46,47,28,26,27,28,39,36,37,35,30,26,23,22,6,3,4,1,9,13,21,32,39,27,34,36,49,54,49,36,24,21,19,16,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,26,22,17,17,17,10,10,10,19,18,17,18,17,19,16,17,18,20,19,20,17,12,22,23,22,9,2,2,1,9,10,19,23,33,39,44,47,50,47,46,43,36,33,31,28,33,24,26,25,33,20,12,6,4,5,3,2,1,0,0,0,0,0,0
2022-04-06 10:00:00,2,4,5,6,7,9,13,15,16,8,9,11,16,17,15,13,12,7,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,8,9,10,18,20,24,25,28,26,0,24,23,21,19,19,18,16,15,14,19,16,15,11,10,10,8,4,3,1,1,1,0,0,0
2022-04-06 11:00:00,0,2,0,3,4,6,6,10,11,17,20,22,26,29,31,33,34,33,17,32,35,33,38,42,42,31,29,26,22,12,11,7,6,2,2,0,0,0,1,1,2,4,8,11,6,8,12,16,17,14,15,0,10,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2022-04-06 12:00:00,0,0,0,0,2,0,6,8,10,12,13,14,16,19,29,32,32,19,15,15,14,14,19,18,20,18,14,15,16,16,15,13,10,8,7,4,6,5,8,9,7,9,10,13,14,17,17,18,16,23,21,20,20,17,17,19,16,17,16,15,7,17,12,5,6,6,0,5,5,6,4,3,1,0,0,0
2022-04-06 13:00:00,2,2,4,5,5,6,4,5,8,3,6,11,5,14,12,9,5,6,9,8,11,1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,3,5,5,0,7,15,16,19,24,22,22,24,24,25,25,24,19,17,18,19,22,24,25,24,30,23,19,17,16,14,10,6,4,4,3,1,2,1,0
2022-04-06 14:00:00,1,1,2,3,4,4,7,6,3,7,8,10,14,18,16,19,18,19,20,24,30,29,32,12,9,30,25,24,22,18,15,9,8,9,5,4,0,2,1,0,4,2,6,7,0,8,5,6,0,8,9,0,0,0,0,0,0,0,0,0,0,0,8,8,3,6,3,4,3,2,1,1,0,0,0,0
2022-04-06 15:00:00,0,0,0,0,0,0,0,4,6,9,11,16,20,27,19,18,20,16,18,20,25,12,28,28,29,24,15,21,16,24,21,18,16,6,2,1,0,0,5,7,7,7,13,12,12,14,18,18,17,18,17,16,13,12,13,14,16,18,17,16,14,19,35,19,17,22,21,18,12,13,12,4,2,0,1,0
2022-04-06 16:00:00,3,0,1,6,14,15,14,14,15,17,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,5,11,12,13,15,21,21,21,24,27,25,22,23,22,21,25,25,15,17,16,22,44,51,51,50,41,26,24,18,11,8,5,4,3,0
2022-04-06 17:00:00,3,1,10,13,14,15,16,18,19,23,26,28,41,56,42,48,46,36,31,30,32,31,37,39,37,39,31,25,24,20,12,10,5,2,1,0,0,0,10,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,5,4,0,7,3,1,1,1,0
2022-04-06 18:00:00,2,3,5,12,14,14,15,11,14,14,18,25,29,46,46,58,57,44,47,44,48,49,51,52,53,58,52,44,43,48,38,28,20,16,8,6,5,4,31,33,30,17,30,31,39,37,29,30,29,33,34,33,32,33,31,23,23,27,27,29,26,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,41,42,44,25,46,36,29,25,35,35,28,14,8,4,2,0,1,17,20,18,14,23,28,26,26,23,23,23,23,22,21,21,21,20,15,19,24,24,26,22,24,34,32,31,28,31,26,21,19,17,21,18,16,9,0
2022-04-06 20:00:00,1,1,0,2,4,3,2,3,4,0,7,9,13,17,15,16,17,10,9,10,16,17,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,6,0,4,10,9,11,10,10,16,18,22,6,22,21,18,17,16,12,10,9,6,7,7,3,5,1,0
2022-04-06 21:00:00,0,0,1,2,4,5,2,6,7,7,8,13,17,20,17,17,19,19,20,20,22,23,28,29,29,28,25,23,21,21,17,15,13,11,3,0,0,0,4,8,0,11,23,25,12,22,13,10,11,10,10,12,10,9,9,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,15,21,22,19,14,13,10,7,5,5,1,5,2,1,0,0,8,10,11,17,24,24,22,19,20,18,16,17,15,17,17,17,16,15,15,14,12,16,8,14,10,11,14,11,10,9,7,6,4,5,4,3,0,0
2022-04-06 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,10,10,9,8,6,9,9,11,13,15,12,9,8,5,2,1,1,1,0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 04:00:00,2,1,3,4,7,19,25,27,28,27,27,25,12,24,22,14,10,5,6,4,7,8,7,7,6,5,0,6,4,0,5,9,6,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 05:00:00,3,4,3,6,3,6,8,9,13,14,10,15,13,13,9,8,7,7,7,7,7,6,6,7,6,5,6,7,4,6,9,12,8,4,4,1,0,1,3,0,0,6,11,13,14,13,14,15,19,21,20,0,8,19,19,18,21,22,20,24,22,32,29,31,31,32,37,42,41,40,35,19,9,0,0,0
2022-04-07 06:00:00,0,2,0,5,0,0,0,0,0,0,0,0,0,7,8,6,7,4,2,3,5,2,3,1,0,6,6,4,2,6,7,8,6,3,1,0,0,1,2,0,2,4,5,11,16,22,20,28,29,32,34,18,17,16,14,18,20,19,11,9,8,12,9,7,7,3,7,12,11,10,8,8,3,7,2,0
2022-04-07 07:00:00,11,21,15,19,20,22,30,43,31,33,36,38,35,34,32,30,31,19,17,15,22,22,21,15,11,12,9,3,4,5,4,3,3,2,0,0,0,0,0,0,0,0,0,0,17,30,34,43,48,55,54,53,46,44,40,33,25,24,16,13,12,24,10,6,7,6,5,6,5,8,7,2,0,0,0,0
2022-04-07 08:00:00,4,10,25,26,24,27,29,38,50,50,53,51,52,47,52,38,37,28,27,31,32,30,35,33,34,33,24,24,29,34,33,35,33,31,30,28,23,8,3,0,2,8,19,26,34,41,35,40,41,41,39,38,32,28,25,21,19,18,8,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
2022-04-07 09:00:00,0,0,0,0,0,0,0,0,0,0,30,29,27,39,36,31,19,11,14,16,20,20,21,20,20,22,21,19,21,22,20,19,18,16,13,11,11,9,1,2,3,9,13,14,20,33,39,45,48,49,47,46,46,38,36,33,28,30,15,15,13,24,16,11,7,6,5,2,4,2,0,0,1,0,0,0
2022-04-07 10:00:00,2,7,2,6,6,7,6,7,8,9,10,12,11,17,19,16,16,16,8,8,9,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,11,15,17,20,22,25,28,30,26,23,22,24,25,22,17,15,7,23,15,9,7,8,4,3,3,3,2,1,2,1,0,0
2022-04-07 11:00:00,1,2,4,4,5,6,5,8,9,7,11,12,15,19,25,22,23,21,19,19,18,17,22,23,22,18,13,12,11,10,10,11,10,11,5,1,0,0,2,9,9,5,10,11,14,11,11,12,13,12,0,0,1,3,4,0,4,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0
2022-04-07 12:00:00,0,0,0,2,0,0,0,6,0,6,8,10,11,12,16,16,18,17,13,12,15,13,14,16,13,17,16,18,10,11,11,9,9,9,8,5,7,4,8,6,7,7,11,14,15,18,22,24,26,31,33,18,25,21,20,15,16,18,15,15,14,18,14,10,8,0,6,5,4,5,1,1,0,0,0,0
2022-04-07 13:00:00,1,1,3,5,6,4,3,8,9,10,10,13,13,18,9,11,9,7,8,10,11,10,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,3,4,4,11,16,18,28,28,21,19,22,25,32,23,30,32,31,27,24,24,19,20,18,22,16,12,7,7,8,5,4,1,2,3,3,1,0,0
2022-04-07 14:00:00,1,2,1,3,3,7,6,9,10,9,10,14,18,25,20,23,21,16,17,19,23,24,33,32,34,29,19,18,15,10,7,6,6,4,2,1,0,0,5,5,4,6,7,10,10,11,18,20,15,20,18,15,5,0,0,0,0,0,0,8,0,0,8,5,4,6,7,1,6,1,5,3,1,0,0,0
2022-04-07 15:00:00,0,0,0,0,0,0,0,0,0,8,9,9,10,22,21,20,17,17,15,13,18,19,16,17,16,14,12,12,11,13,10,7,6,6,5,7,0,2,8,10,10,11,13,15,16,19,19,16,21,28,26,24,25,21,20,21,26,27,26,22,20,21,19,17,14,13,11,8,6,7,5,4,2,1,0,0
2022-04-07 16:00:00,1,2,3,4,9,9,8,7,6,8,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,7,9,8,9,11,11,17,17,17,25,25,22,18,16,16,15,17,15,19,19,18,18,38,44,48,49,36,20,19,16,11,7,4,3,2,0
2022-04-07 17:00:00,2,2,8,10,13,15,14,13,15,18,19,24,33,62,47,40,38,31,30,30,33,32,40,36,34,28,10,24,25,22,19,17,15,11,4,1,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,17,16,13,7,0,6,5,2,0,1,0
2022-04-07 18:00:00,0,1,3,4,7,6,6,7,9,13,15,23,30,45,46,50,54,43,44,37,43,46,49,51,53,61,49,46,40,48,29,22,17,12,6,6,0,5,21,40,34,26,32,34,33,35,33,33,33,36,36,34,31,33,31,26,21,23,24,25,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,37,49,52,51,49,45,42,35,45,29,23,14,10,4,3,2,0,12,14,13,11,27,33,28,24,23,24,21,25,26,23,23,23,21,17,22,25,18,17,24,19,17,16,16,15,18,15,14,12,10,12,9,6,4,0
2022-04-07 20:00:00,1,0,2,0,1,1,2,3,3,4,5,8,11,14,14,13,13,13,13,12,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,5,6,11,13,0,15,14,14,14,11,12,10,12,13,9,8,12,9,7,0
2022-04-07 21:00:00,0,0,2,3,3,4,1,3,4,4,5,11,9,14,18,20,26,21,19,17,18,21,24,24,26,30,29,25,23,23,17,14,11,9,4,3,2,0,6,7,6,7,8,7,9,8,7,6,6,10,4,5,6,7,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,26,26,27,22,19,17,11,9,6,5,6,3,1,0,0,7,11,16,22,37,36,32,32,29,27,24,26,25,23,23,15,11,13,14,16,15,14,11,10,11,11,10,11,12,13,11,9,5,5,1,4,2,0
2022-04-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,5,8,6,4,9,8,8,5,4,4,3,1,0,0,0
2022-04-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 04:00:00,3,3,4,5,8,19,22,24,22,22,7,21,20,15,14,10,7,4,5,2,3,4,3,3,0,2,2,3,3,4,5,10,7,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 05:00:00,2,6,4,6,5,5,6,12,20,19,20,19,13,9,16,17,18,14,12,9,7,6,4,2,3,5,4,5,7,8,9,10,10,8,6,3,2,3,1,0,0,6,10,14,18,17,18,19,22,22,23,22,21,20,21,20,24,21,18,22,0,25,23,22,25,26,30,35,35,32,30,0,0,0,0,0
2022-04-08 06:00:00,2,3,0,0,0,0,0,0,0,0,0,0,3,6,6,6,3,2,3,1,5,0,0,0,0,4,5,3,0,8,9,9,8,5,3,2,0,0,3,2,0,5,7,13,18,21,21,24,28,24,24,13,21,21,20,19,19,16,12,13,6,17,12,5,6,5,7,9,8,8,8,20,5,4,2,0
2022-04-08 07:00:00,7,12,13,17,21,27,35,39,44,45,45,46,45,50,45,32,30,23,18,16,17,16,16,13,0,16,9,0,9,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,29,29,10,26,23,23,18,22,20,15,13,11,18,11,10,8,9,7,7,7,9,9,6,4,3,2,0
2022-04-08 08:00:00,3,5,16,18,22,23,33,36,37,41,46,44,44,47,58,49,40,25,28,23,27,25,32,30,22,25,17,19,27,36,37,34,30,25,23,21,17,9,6,1,4,11,14,23,27,27,27,30,32,30,28,27,24,21,19,21,15,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,28,23,16,14,14,19,18,21,22,23,21,17,18,19,21,22,20,19,12,13,7,12,6,5,5,6,12,17,20,28,37,33,40,48,46,45,39,44,35,32,27,32,35,19,19,13,25,17,10,5,4,5,2,2,2,2,0,0,0,0,0
2022-04-08 10:00:00,2,2,1,3,7,7,6,11,9,10,10,9,11,12,12,16,7,9,9,8,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,11,13,30,37,40,35,31,25,25,19,18,20,16,14,8,19,13,11,8,5,5,7,6,7,6,3,0,0,2,0
2022-04-08 11:00:00,1,4,1,3,5,3,8,13,14,10,17,17,15,17,18,19,19,17,15,18,20,18,21,23,24,20,16,10,12,14,14,14,10,7,4,0,3,0,3,5,0,3,4,9,5,11,9,12,12,16,0,0,12,14,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 12:00:00,0,0,0,0,0,0,0,0,3,5,7,10,12,16,18,18,19,19,21,19,20,11,23,24,14,22,20,18,15,15,14,13,13,9,7,8,3,3,5,7,6,7,11,18,19,23,21,24,28,28,28,27,25,25,21,18,18,20,20,16,9,20,18,11,10,5,1,2,4,3,2,1,1,0,0,0
2022-04-08 13:00:00,1,2,3,5,6,6,5,7,9,11,6,11,11,17,17,13,14,8,9,9,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,6,6,7,9,12,14,15,15,14,16,17,26,25,20,24,23,24,20,20,22,20,18,17,16,12,10,6,10,12,7,5,4,3,3,1,0,0,0
2022-04-08 14:00:00,1,0,0,5,5,7,8,13,12,11,12,17,21,29,26,25,23,19,16,18,20,22,28,27,27,26,15,14,14,14,12,10,9,6,2,1,1,1,3,12,0,5,7,15,14,14,14,0,11,15,14,0,0,0,0,0,0,0,0,0,0,2,0,12,0,11,9,4,3,2,1,2,1,0,0,0
2022-04-08 15:00:00,0,0,0,0,0,0,5,0,6,8,10,12,16,35,33,31,31,32,34,35,35,30,39,35,37,29,26,25,23,22,20,18,12,9,4,3,1,1,7,10,25,27,25,26,28,22,20,20,21,23,21,18,18,23,21,15,18,16,13,12,7,14,16,13,9,8,11,7,5,7,6,4,3,2,0,0
2022-04-08 16:00:00,0,2,4,9,10,10,11,10,14,15,14,20,18,32,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2,1,0,0,4,9,9,14,18,18,21,22,24,25,26,28,28,28,24,21,21,21,24,29,23,24,16,26,23,20,22,24,20,17,12,10,9,6,3,1,1,0
2022-04-08 17:00:00,1,2,10,11,10,12,12,11,13,14,16,26,33,56,49,58,50,43,41,39,44,45,47,47,52,36,35,34,29,28,21,17,14,12,5,3,1,1,8,14,18,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,13,13,12,15,15,12,9,11,9,8,7,5,4,2,0
