Unnamed: 0,1_강동공영차고지(기점가상),2_강동공영차고지,3_고덕리엔파크1단지,4_해뜨는주유소,5_고덕천교차로,6_고덕자이.고덕천물놀이장,7_고덕자이,8_삼성엔지니어링,9_고덕리엔파크3단지서문,10_고덕자이.상일여고,11_상일1동주민센터.고덕사회체육센터,12_고덕센트럴.고덕숲아이파크,13_고현초등학교,14_상일파출소.고덕아르테온,15_상일동역1번출구,16_고덕그라시움,17_고덕평생학습관.온조대왕체육관,18_강동아트센터.강동경희대병원,19_명일동현대아파트,20_고덕삼환.주공9단지아파트,21_명일여자고등학교,22_명일1동주민센터,23_명일역1번출구.명일전통시장,24_굽은다리사거리,25_굽은다리역구민회관.강동홈플러스,26_십자성마을,27_강동주유소,28_천동초교삼거리,29_동아하이빌,30_천일초교사거리,31_천일중.구강사,32_서울현대요양병원,33_천호역현대백화점.노동권익센터,34_천호역.풍납시장,35_풍납1치안센터입구,36_강동구청,37_강동보건소,38_한양수자인아파트,39_JYP엔터테인먼트.윤선생영어교실,40_현대토파즈아파트,41_채선당앞,42_강동구청역농협중앙회,43_강동구청역1번출구.영파여고,44_천호역,45_천호역현대백화점.노동권익센터,46_서울현대요양병원,47_천일중.구강사,48_천일초교사거리,49_동아하이빌,50_천동초교삼거리,51_십자성마을,52_굽은다리역구민회관.강동홈플러스,53_굽은다리사거리,54_명일역4번출구.명일전통시장,55_명일1동주민센터,56_명일여자고등학교,57_고덕삼환.주공9단지아파트,58_한영중고한영외고,59_강동아트센터.강동경희대병원후문,60_강동경희대병원.명일동이마트,61_고덕그라시움,62_상일동역8번출구,63_고현초등학교,64_고덕숲.고덕센트럴아이파크,65_상일1동주민센터.롯데캐슬베네루체,66_고덕자이.상일여고,67_고덕리엔파크3단지서문,68_삼성엔지니어링,69_강동첨단업무단지.상일여고입구,70_고덕리엔파크3단지,71_강명초등학교,72_고덕천교차로,73_해뜨는주유소,74_고덕리엔파크1단지,75_강동공영차고지
2022-03-25 17:00:00,0,1,0,0,0,2,1,14,19,28,30,31,32,28,25,24,20,20,20,16,21,17,14,12,15,14,15,15,14,14,14,14,10,11,9,9,9,11,21,23,17,25,27,23,27,27,24,21,15,14,11,10,8,8,14,13,12,14,15,23,24,30,13,24,15,11,3,3,2,3,2,1,1,0,0
2022-03-25 18:00:00,0,2,0,1,3,2,0,16,22,28,29,31,32,31,25,15,21,17,19,12,19,18,15,15,18,20,19,19,19,17,13,12,10,17,16,13,18,22,38,25,42,45,41,27,45,45,38,30,20,18,16,12,11,10,20,16,16,15,15,21,11,23,20,19,15,12,5,4,5,0,2,1,0,0,0
2022-03-25 19:00:00,0,3,4,7,3,6,5,5,5,18,19,13,20,9,18,19,15,15,16,15,14,17,17,18,16,20,19,16,15,17,18,18,11,14,13,14,9,8,9,11,12,9,12,10,25,27,20,16,11,12,10,9,6,8,13,11,9,9,13,14,11,16,19,14,12,10,1,0,1,0,0,0,0,0,0
2022-03-25 20:00:00,4,0,2,1,1,0,1,3,3,4,6,7,3,3,7,0,4,7,7,7,0,8,9,7,8,8,7,5,6,7,3,5,4,7,6,7,5,5,9,8,9,9,10,10,16,18,22,17,10,7,6,9,8,8,9,7,8,8,7,11,12,18,17,14,11,5,2,1,2,0,1,0,0,0,0
2022-03-25 21:00:00,1,2,0,1,0,1,2,2,4,4,5,4,0,0,5,5,7,8,8,6,7,10,11,5,12,9,9,7,6,5,6,6,7,8,1,7,8,7,8,10,6,11,7,12,17,13,14,10,8,8,7,6,4,5,5,4,5,6,9,11,10,14,12,7,10,6,2,0,2,3,0,0,0,1,0
2022-03-25 22:00:00,0,0,1,0,0,0,1,1,3,7,3,0,1,5,5,2,2,12,12,14,15,16,14,12,10,9,8,6,5,6,6,5,7,11,4,9,8,6,14,18,0,18,16,18,24,23,18,15,13,13,9,11,10,10,11,10,8,9,18,23,21,23,23,19,15,7,3,1,1,0,0,0,2,1,0
2022-03-25 23:00:00,0,1,0,0,5,0,4,3,2,4,5,4,3,2,4,0,0,5,6,7,0,5,11,10,11,10,12,11,9,8,8,7,5,7,3,3,2,1,2,2,0,3,4,6,15,16,14,9,8,8,6,10,9,9,10,9,5,1,6,10,0,10,6,0,7,4,1,2,0,1,0,0,0,0,0
2022-03-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 04:00:00,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 05:00:00,0,0,1,0,0,0,0,0,1,2,2,0,0,1,5,6,0,5,0,0,3,0,3,1,3,2,0,6,7,11,11,11,5,3,0,3,4,3,2,0,0,4,5,6,11,12,13,0,16,17,16,14,14,11,8,6,0,7,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2022-03-26 06:00:00,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,3,1,0,0,2,0,2,3,3,3,6,6,7,5,4,5,4,1,3,1,2,3,2,1,1,1,0,2,3,3,2,0,8,8,8,7,5,4,7,0,5,1,2,0,3,1,0,2,0,0,0,0,0,4,3,2,1,0
2022-03-26 07:00:00,0,1,0,0,0,0,0,1,4,5,6,8,6,3,5,0,2,7,6,0,6,6,5,7,5,7,8,10,12,13,16,14,8,4,0,3,2,3,4,5,0,3,4,5,5,5,3,6,7,5,6,0,5,0,0,6,4,3,5,4,4,3,0,2,2,1,0,0,0,1,0,0,0,0,0
2022-03-26 08:00:00,1,0,0,1,0,0,0,1,4,7,3,8,4,3,10,5,7,4,5,4,3,3,7,5,6,6,5,10,10,7,11,9,5,3,0,5,6,5,6,9,2,10,10,4,3,0,4,5,3,10,10,9,6,9,11,10,11,7,6,4,3,3,0,3,1,1,0,0,0,1,2,0,1,0,0
2022-03-26 09:00:00,0,0,0,0,2,1,0,2,8,11,13,14,19,17,16,18,14,8,11,10,9,8,3,3,6,5,6,12,15,16,13,10,5,7,0,8,8,7,9,12,14,15,13,11,6,8,9,11,17,19,14,12,9,9,9,8,7,7,6,5,4,7,6,5,4,1,1,0,0,0,0,0,0,0,0
2022-03-26 10:00:00,0,1,0,0,0,3,0,4,4,11,15,16,11,16,14,11,11,6,6,8,7,8,10,12,10,13,13,13,13,14,16,14,13,11,6,8,8,8,4,5,5,7,7,6,5,1,4,5,8,8,7,7,4,9,6,2,5,5,4,7,1,5,4,3,1,1,0,2,0,3,2,0,0,0,0
2022-03-26 11:00:00,0,1,1,0,0,0,1,2,7,9,12,14,16,14,14,15,12,7,8,8,10,10,10,14,15,14,12,12,15,14,16,16,11,14,10,9,7,6,9,10,0,5,9,8,11,10,9,5,6,7,7,9,5,7,11,11,9,7,6,6,4,6,4,4,4,1,1,0,0,2,0,0,0,0,0
2022-03-26 12:00:00,1,2,0,0,1,2,0,1,7,11,12,13,14,9,11,11,9,12,13,0,11,10,10,6,9,14,13,16,9,12,13,14,10,12,9,8,7,7,9,8,4,7,6,5,11,14,13,14,14,11,10,13,13,6,13,12,13,12,7,11,2,10,7,5,6,2,0,1,1,0,1,0,0,0,0
2022-03-26 13:00:00,0,1,2,1,4,2,0,2,11,15,18,21,24,21,19,14,15,14,13,14,13,12,14,11,16,13,14,15,15,12,13,11,7,9,0,8,7,5,9,7,0,7,11,9,11,11,12,7,6,5,4,6,7,12,13,15,13,11,12,15,0,16,13,8,6,3,1,0,2,0,1,0,1,0,0
2022-03-26 14:00:00,0,1,1,3,0,2,0,2,5,9,18,19,20,19,18,17,13,8,10,9,8,8,9,9,12,13,17,18,19,17,14,14,5,6,3,5,6,6,7,8,0,9,8,9,8,14,14,6,12,9,9,6,6,8,6,7,8,5,9,12,13,13,6,12,10,7,2,1,0,1,0,0,0,0,0
2022-03-26 15:00:00,0,0,0,0,0,3,0,0,5,9,12,0,13,12,11,10,7,17,9,10,15,12,10,11,15,15,16,17,14,12,17,13,10,9,8,8,8,10,11,10,11,10,13,12,12,15,16,15,10,9,7,10,9,8,9,8,8,8,13,20,19,18,10,17,11,6,1,0,0,1,0,0,0,0,0
2022-03-26 16:00:00,0,1,2,0,0,0,0,1,5,8,17,22,21,18,15,6,11,13,12,13,12,9,11,10,9,11,13,13,11,14,15,14,10,9,8,9,11,12,12,4,15,16,17,16,21,22,21,19,14,10,12,8,7,7,7,6,9,10,11,15,11,12,10,8,7,5,3,2,1,0,0,0,0,0,0
2022-03-26 17:00:00,0,1,0,0,0,1,0,4,8,10,12,14,10,9,13,12,10,10,12,12,11,0,11,10,11,11,12,12,10,11,12,8,10,10,9,9,8,6,9,7,6,5,7,6,18,22,18,16,14,11,9,8,8,7,8,10,11,10,12,19,21,21,21,18,11,5,2,0,0,0,0,0,0,0,0
2022-03-26 18:00:00,0,2,0,0,2,0,0,1,4,5,7,8,7,7,8,7,7,12,12,0,12,13,12,9,13,9,14,16,17,16,13,12,5,10,7,5,6,6,16,18,2,19,21,19,24,22,19,19,14,13,12,12,11,14,13,12,11,10,10,18,11,21,17,13,12,7,4,0,3,0,0,0,2,1,0
2022-03-26 19:00:00,0,0,2,0,0,0,0,2,3,4,2,0,0,0,4,3,5,7,8,6,9,9,9,7,7,10,9,8,7,5,4,4,3,4,3,3,2,2,4,3,0,5,2,7,12,15,12,9,8,9,10,12,3,12,13,12,14,3,14,13,12,13,7,12,7,5,0,0,0,0,0,0,0,0,0
2022-03-26 20:00:00,0,1,0,1,0,0,0,3,3,4,4,0,0,0,3,2,3,5,6,0,5,7,8,6,3,6,6,5,8,7,0,5,6,9,2,5,4,3,8,9,0,11,1,11,16,0,14,13,11,10,10,11,12,11,8,9,9,8,10,11,0,4,0,8,6,5,4,0,3,1,0,2,0,0,0
2022-03-26 21:00:00,0,1,0,1,0,0,0,0,1,2,3,3,4,2,5,4,3,7,8,0,7,5,5,5,7,6,8,5,2,5,5,4,3,8,7,6,3,4,5,3,6,0,5,5,15,18,16,11,8,6,7,5,3,5,7,7,0,5,8,9,8,9,1,8,7,3,1,1,0,0,0,0,0,0,0
2022-03-26 22:00:00,0,1,0,0,0,0,0,2,2,3,3,0,4,0,1,0,2,6,3,7,6,3,5,0,4,4,5,4,0,1,2,3,4,4,3,8,7,5,3,2,0,4,9,8,20,25,19,16,12,10,11,7,9,6,7,8,7,6,11,19,7,19,17,13,10,6,1,0,0,0,0,0,0,0,0
2022-03-26 23:00:00,0,1,2,0,2,1,1,0,2,5,3,2,0,2,5,6,0,9,9,10,2,11,10,11,11,10,10,7,6,4,3,2,0,4,0,4,3,3,2,2,0,3,4,4,17,21,16,16,11,9,8,5,0,2,4,3,4,1,0,8,4,9,7,6,5,3,0,0,1,0,0,0,0,0,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,1,1,0,2,0,4,5,0,3,5,6,7,8,3,3,0,2,1,1,2,4,0,0,0,1,6,7,7,8,0,9,0,8,7,0,4,0,0,3,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 06:00:00,0,0,0,0,0,0,0,0,1,2,1,2,0,1,0,0,0,3,4,1,2,0,0,0,0,2,2,4,0,3,2,6,4,3,0,2,0,2,1,2,0,1,1,1,0,0,2,0,3,4,1,4,6,5,4,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 07:00:00,0,0,0,0,0,0,0,2,3,4,3,5,5,4,0,0,0,2,4,3,1,2,3,0,2,4,3,6,10,9,10,2,4,3,0,4,0,5,3,3,2,3,0,0,4,2,5,4,2,3,4,3,5,6,5,4,3,2,1,2,0,3,0,0,1,0,2,1,0,0,0,0,0,0,0
2022-03-27 08:00:00,0,0,0,1,0,0,0,1,7,8,0,6,2,7,9,8,7,9,8,9,7,5,7,8,8,7,8,12,10,10,7,10,8,6,0,6,4,5,2,1,0,3,2,3,3,6,7,8,1,11,4,0,10,1,6,4,4,0,3,5,4,6,5,4,3,1,2,1,0,0,0,0,0,0,0
2022-03-27 09:00:00,0,0,0,1,1,0,0,0,3,5,8,10,9,9,8,0,6,4,0,0,4,6,3,0,7,7,9,14,14,15,14,9,7,10,0,9,8,7,3,3,0,4,6,0,5,0,6,5,8,10,9,1,0,2,4,3,3,1,2,3,0,4,0,3,2,2,1,0,1,0,0,0,0,0,0
2022-03-27 10:00:00,0,0,0,0,0,2,0,5,8,10,11,14,9,13,10,0,5,10,8,9,14,8,13,14,13,16,16,20,24,22,24,20,11,12,0,11,6,7,8,9,10,11,6,9,10,3,7,6,8,3,8,7,2,7,9,11,9,2,3,1,4,5,0,4,2,1,0,0,0,0,1,0,0,0,0
2022-03-27 11:00:00,0,1,0,0,0,2,0,2,4,5,7,9,10,7,9,0,8,8,5,9,9,8,6,3,9,8,12,9,10,9,9,13,8,8,0,7,7,7,11,11,0,9,8,9,6,7,7,5,4,5,4,6,0,7,7,4,0,6,8,6,5,3,0,0,2,0,1,0,0,0,0,0,0,0,0
2022-03-27 12:00:00,1,1,0,0,0,0,0,0,7,5,8,10,11,7,11,9,8,5,6,5,8,6,7,9,12,14,8,15,12,13,13,13,6,7,0,7,7,5,5,12,12,13,12,13,13,15,17,21,16,17,14,10,8,8,10,12,14,9,8,10,0,7,6,4,0,4,0,2,0,1,0,0,0,0,0
2022-03-27 13:00:00,0,0,0,0,0,2,0,3,7,9,9,11,13,12,10,9,6,8,9,8,8,6,5,6,7,7,9,11,11,14,15,14,7,10,0,7,4,3,5,7,9,8,10,9,14,13,11,11,8,6,5,7,6,8,8,6,5,9,13,16,0,16,14,13,9,6,2,0,0,0,1,0,0,0,0
2022-03-27 14:00:00,0,2,0,0,0,0,0,0,5,8,13,13,14,13,16,11,14,8,6,3,4,6,9,7,7,7,4,9,12,13,11,9,7,8,5,6,4,3,6,6,8,7,8,12,15,13,18,11,15,7,6,7,5,4,8,9,3,8,6,9,7,9,5,5,2,1,0,0,0,2,5,0,0,0,0
2022-03-27 15:00:00,0,0,0,0,0,2,0,4,5,3,8,5,9,0,10,11,5,10,6,12,12,6,15,8,13,13,13,13,12,11,11,13,9,8,7,6,5,6,5,2,6,4,7,8,13,14,15,9,10,0,9,12,8,10,12,12,8,7,8,11,9,10,6,9,8,4,1,0,0,0,2,1,0,0,0
2022-03-27 16:00:00,0,0,0,0,0,0,0,1,3,7,8,11,8,0,12,11,9,9,9,6,7,8,9,0,10,8,7,8,9,6,9,6,3,5,0,6,5,2,7,10,0,10,9,9,14,18,14,15,12,10,10,9,8,10,10,12,13,13,11,16,0,15,9,12,11,5,3,0,2,0,0,0,0,0,1
2022-03-27 17:00:00,0,0,0,0,0,0,0,4,5,8,9,8,0,9,9,4,6,8,9,10,8,8,7,8,10,5,12,12,8,6,6,5,4,7,0,4,5,6,5,6,6,6,7,6,12,11,11,10,11,9,5,6,6,5,6,6,3,6,7,9,8,9,3,6,5,2,0,1,0,0,0,0,0,0,0
2022-03-27 18:00:00,0,0,1,3,4,5,3,0,6,8,10,1,11,0,10,12,4,11,13,14,13,10,6,11,12,7,4,11,12,3,12,7,6,8,4,7,7,4,10,10,0,7,8,9,22,22,22,18,14,13,10,8,0,9,9,6,7,5,8,9,8,8,8,7,5,3,1,0,0,0,0,0,0,0,0
2022-03-27 19:00:00,0,2,1,2,3,0,4,1,0,4,0,5,2,3,4,5,0,8,1,2,7,3,6,0,5,8,4,8,7,7,0,6,4,8,5,5,6,6,3,0,5,4,4,0,11,12,11,10,8,6,4,4,0,7,7,8,8,2,5,9,7,10,8,7,6,5,2,0,1,1,0,0,0,0,0
2022-03-27 20:00:00,0,0,0,1,0,1,0,2,3,3,2,5,3,4,4,1,3,3,1,0,5,4,6,7,12,12,10,6,3,4,5,2,2,4,0,4,1,4,4,5,0,5,3,7,17,14,15,13,11,10,10,15,14,14,14,21,13,19,19,17,16,16,15,15,11,9,1,0,1,0,2,0,0,0,0
2022-03-27 21:00:00,0,0,0,1,1,0,1,1,1,5,6,0,0,0,1,0,0,7,0,5,5,0,4,0,6,6,6,5,5,6,7,8,5,7,5,7,8,7,5,7,0,7,6,6,16,18,15,12,10,8,9,8,7,8,10,9,8,7,6,8,4,10,7,14,13,9,4,0,1,0,0,0,0,0,0
2022-03-27 22:00:00,0,2,0,0,0,0,0,2,2,3,5,0,3,0,0,0,0,12,14,17,16,15,13,6,9,7,7,6,6,5,5,7,4,0,2,6,5,6,4,5,0,4,4,7,18,18,15,10,7,6,5,4,1,5,6,10,4,11,10,13,10,12,8,7,5,3,1,0,0,0,0,0,0,0,0
2022-03-27 23:00:00,0,1,0,2,1,0,0,1,1,1,0,0,0,0,0,0,0,3,5,7,1,2,3,0,1,4,5,1,0,5,3,4,3,4,3,3,2,2,1,3,4,4,0,0,6,8,6,8,7,7,6,6,7,0,8,9,7,9,10,12,0,13,9,2,8,1,2,1,0,0,0,0,0,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,1,1,0,1,0,0,0,2,5,6,0,0,0,5,0,0,4,0,0,0,0,3,2,0,5,8,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,0,1,0,0,0,0,0,1,3,1,4,2,0,1,1,2,0,2,0,2,2,0,2,3,5,7,5,6,10,13,13,14,10,6,6,4,7,6,5,3,0,4,6,4,7,2,7,8,13,14,13,16,16,17,19,20,0,17,12,11,10,11,0,0,0,10,9,5,0,0,0,0,0,0,0
2022-03-28 06:00:00,0,1,1,1,1,0,0,1,6,7,11,7,12,5,2,0,3,2,3,4,2,3,2,3,3,4,3,8,11,13,14,10,6,6,0,6,1,4,4,6,3,4,3,3,4,5,5,8,3,5,10,4,11,9,4,10,10,9,6,4,1,4,0,3,0,3,2,1,0,1,0,4,0,3,0
2022-03-28 07:00:00,1,5,6,2,13,6,11,4,13,16,20,24,13,13,12,13,8,7,9,8,9,8,11,11,9,11,15,14,26,33,39,36,16,8,0,8,7,7,9,12,6,9,6,5,9,8,12,15,17,21,24,29,30,34,41,43,39,34,34,40,44,52,51,46,31,28,23,1,2,0,6,5,4,0,0
2022-03-28 08:00:00,0,4,5,6,7,7,6,3,9,14,19,26,27,18,16,17,16,14,16,18,17,19,18,19,21,21,21,26,30,39,42,40,30,34,20,22,15,15,11,12,13,11,13,15,16,16,16,8,13,16,12,13,16,18,19,19,21,22,17,15,14,22,22,28,19,17,12,0,0,1,0,0,0,0,0
2022-03-28 09:00:00,0,2,0,0,2,1,0,2,3,6,9,11,13,13,12,0,8,8,9,10,9,7,7,7,9,8,11,13,13,15,33,26,17,21,21,17,14,12,6,5,6,4,6,6,7,6,5,8,7,10,9,8,8,9,11,8,10,9,8,6,6,6,6,5,4,4,4,0,0,1,0,0,0,0,0
2022-03-28 10:00:00,1,0,0,0,0,0,0,3,5,6,10,9,5,7,8,7,4,7,7,11,0,9,4,8,11,9,8,11,15,14,16,15,13,10,7,8,6,7,7,9,3,7,8,8,8,7,7,8,7,7,7,7,5,8,7,6,0,1,5,5,6,7,5,0,6,5,4,1,1,0,0,0,0,0,0
2022-03-28 11:00:00,2,0,1,0,0,0,0,3,8,9,14,15,13,12,11,8,8,7,9,6,8,9,8,8,8,8,10,11,9,14,13,13,10,11,7,9,8,5,5,4,5,6,7,8,8,7,6,7,8,7,7,8,3,7,7,8,9,7,1,7,8,8,7,6,7,3,0,1,0,1,1,0,0,0,0
2022-03-28 12:00:00,0,0,1,2,0,1,0,5,7,7,8,9,10,11,9,9,8,13,12,12,11,4,10,11,9,9,8,9,13,12,10,8,6,12,13,14,12,9,12,10,9,9,13,13,14,10,7,7,7,7,7,8,7,7,8,10,4,9,5,9,10,9,8,7,5,3,2,1,0,0,0,0,0,0,0
2022-03-28 13:00:00,0,1,0,1,0,1,0,4,6,9,12,13,14,13,11,4,6,10,14,13,10,9,8,7,8,9,9,11,12,11,11,10,8,7,0,6,6,7,6,4,0,8,9,9,11,12,11,10,8,11,9,9,8,7,7,6,7,6,6,7,5,10,9,8,6,3,0,1,0,0,0,0,0,0,0
2022-03-28 14:00:00,0,1,0,0,2,3,2,5,6,12,13,9,10,12,10,11,11,13,12,10,21,19,23,21,20,15,15,14,13,7,8,8,8,11,4,9,5,5,7,7,0,8,7,7,10,10,12,11,10,10,8,6,5,8,10,7,11,8,7,7,7,9,8,6,6,5,4,3,2,3,0,0,0,0,0
2022-03-28 15:00:00,0,2,0,3,0,2,3,7,9,21,22,11,6,3,5,5,6,11,12,9,11,9,12,13,14,14,16,12,11,11,13,11,7,8,9,8,8,9,8,7,9,8,9,10,15,17,17,15,9,17,15,11,10,10,12,11,12,14,12,14,13,13,11,9,7,5,0,0,0,0,0,0,0,0,0
2022-03-28 16:00:00,0,1,0,0,0,2,10,8,15,62,65,66,67,55,52,50,39,28,30,28,27,26,20,17,16,17,18,19,13,13,11,8,9,12,10,12,12,8,8,8,6,9,9,10,16,18,18,17,14,12,10,13,13,11,14,13,11,15,17,27,26,25,24,22,16,9,3,2,8,9,7,5,2,1,0
2022-03-28 17:00:00,0,0,0,1,2,0,0,17,22,27,28,30,31,27,30,28,22,17,17,16,16,13,14,13,12,14,12,12,12,11,9,11,6,9,8,7,9,16,19,24,23,24,26,25,24,22,22,18,18,16,14,11,11,14,17,15,13,10,8,11,21,23,21,12,15,7,4,3,4,5,2,0,0,3,0
2022-03-28 18:00:00,1,0,1,0,0,0,0,13,18,23,18,20,26,20,21,18,18,13,13,10,12,14,13,12,11,15,16,17,15,14,15,14,6,11,11,15,15,11,32,34,34,34,34,22,41,40,32,27,23,19,15,13,14,11,12,12,15,14,13,15,15,22,20,16,11,3,1,2,4,0,0,2,1,0,0
2022-03-28 19:00:00,1,1,0,0,0,0,0,4,6,8,16,18,11,18,14,14,11,11,12,0,11,10,7,4,9,10,9,9,16,12,9,6,8,10,8,14,11,7,5,9,11,13,14,14,22,34,26,22,14,15,10,12,10,11,18,15,13,12,14,15,14,22,20,16,12,8,2,1,1,2,0,1,0,0,0
2022-03-28 20:00:00,0,2,1,0,4,0,2,5,5,8,9,0,0,10,9,3,8,7,8,9,6,7,8,9,10,11,11,4,9,9,7,6,8,8,8,11,12,11,9,8,9,11,8,12,31,32,28,26,19,16,12,11,6,8,10,8,7,10,9,12,7,14,12,11,8,5,2,1,0,0,0,0,0,0,0
2022-03-28 21:00:00,0,0,0,1,0,2,1,5,8,12,6,0,0,11,9,0,9,9,7,6,7,6,8,6,7,6,6,7,8,6,5,6,7,8,7,7,10,9,12,0,0,12,14,12,15,15,13,12,10,9,7,6,5,6,6,6,4,3,6,11,7,14,11,7,6,5,1,0,2,0,0,0,0,0,0
2022-03-28 22:00:00,1,1,0,2,1,1,1,3,1,4,5,6,5,4,3,0,3,8,9,10,11,7,9,11,12,15,17,14,0,10,8,7,6,5,2,4,3,1,6,9,0,15,13,10,17,17,15,14,13,12,10,11,10,9,11,9,7,6,15,20,11,18,17,14,8,6,3,2,4,5,1,1,0,0,0
2022-03-28 23:00:00,0,4,0,0,5,0,0,4,5,5,5,6,6,5,4,3,1,8,2,8,0,9,10,3,8,5,7,6,5,5,4,4,3,6,0,6,4,2,2,0,5,6,6,4,9,10,9,7,5,4,2,4,3,4,5,5,3,3,6,4,0,7,3,6,4,2,0,1,0,0,0,0,0,0,0
