Unnamed: 0,1_우방아파트,2_은천성결교회,3_신사동주민센터,4_봉림교,5_신림사거리.신림역,6_서원동승리교앞,7_서원동문화교앞,8_서림동주민센터.신화단지,9_삼성동시장,10_대학동고시촌입구,11_서울산업정보학교.삼성교,12_청담고시원,13_우리슈퍼,14_명호고시원,15_동작마트,16_제일성도교회,17_삼양슈퍼,18_금성마트용천사,19_삼양슈퍼,20_제일성도교회,21_동작마트,22_쑥고개입구,23_서원동문화교앞,24_신림사거리,25_신림사거리.신림역,26_봉림교,27_남부초교후문,28_신사동주민센터.신사시장,29_건영유치원,30_신대방역,31_우방아파트
2022-03-20 08:00:00,4,5,6,0,3,4,5,0,3,1,3,0,2,0,3,0,2,2,5,6,0,5,6,2,1,0,2,4,0,0,0
2022-03-20 09:00:00,3,3,6,5,5,4,3,4,4,5,6,0,5,3,4,2,0,1,4,6,8,11,14,4,2,0,2,2,1,0,0
2022-03-20 10:00:00,1,2,4,0,4,1,5,4,2,1,6,0,5,0,2,4,0,2,7,7,8,13,8,5,5,4,5,4,3,1,0
2022-03-20 11:00:00,2,3,3,0,5,4,3,7,4,4,3,2,1,1,3,2,0,2,4,6,7,13,16,6,6,2,4,3,0,1,0
2022-03-20 12:00:00,1,5,6,0,6,6,6,8,8,5,4,2,3,2,4,3,2,3,2,1,6,9,5,6,1,0,1,2,0,0,0
2022-03-20 13:00:00,3,4,6,0,8,12,4,13,14,13,12,11,9,8,9,5,3,6,8,16,7,14,13,7,2,1,3,3,2,2,0
2022-03-20 14:00:00,2,2,3,4,7,7,0,7,7,7,7,0,4,3,7,4,3,2,7,10,11,13,15,6,4,0,1,1,0,1,0
2022-03-20 15:00:00,1,6,4,0,10,13,10,12,12,8,9,8,8,4,9,2,7,4,6,7,0,11,15,5,8,6,5,3,0,0,0
2022-03-20 16:00:00,2,2,4,2,7,8,9,7,9,5,12,0,11,9,10,8,4,3,4,7,7,11,9,4,9,0,7,7,6,2,0
2022-03-20 17:00:00,2,3,5,4,10,13,0,10,18,15,16,15,12,4,11,10,5,2,9,10,12,9,12,4,4,4,3,2,1,0,0
2022-03-20 18:00:00,2,1,3,0,12,19,20,8,19,18,15,0,11,10,11,6,5,2,1,3,0,5,4,4,5,1,3,0,0,3,0
2022-03-20 19:00:00,1,3,1,0,12,14,14,16,15,16,16,15,12,10,11,8,7,0,0,0,0,3,4,5,6,0,2,1,0,2,0
2022-03-20 20:00:00,3,5,6,8,13,15,16,15,14,16,11,13,12,2,11,10,4,2,4,0,0,2,3,2,10,9,5,2,1,2,0
2022-03-20 21:00:00,1,0,1,0,8,11,9,8,8,11,17,15,13,12,12,10,3,2,0,3,1,3,0,3,8,6,4,2,0,3,0
2022-03-20 22:00:00,0,0,1,2,12,14,13,10,8,9,8,7,6,5,7,4,3,0,0,1,0,0,2,1,5,9,4,2,1,2,0
2022-03-20 23:00:00,2,3,0,0,8,11,12,0,12,13,11,10,6,5,4,3,2,1,0,0,0,1,0,2,6,2,1,2,0,2,0
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 06:00:00,2,4,6,7,2,1,0,3,2,3,0,0,2,1,0,0,1,2,6,7,9,5,0,8,0,0,1,4,0,0,0
2022-03-21 07:00:00,5,13,22,23,3,3,4,4,10,2,4,2,0,1,0,0,1,5,14,25,35,38,28,7,3,0,2,11,10,0,0
2022-03-21 08:00:00,3,8,14,13,6,6,8,7,8,3,4,3,1,1,2,1,1,5,11,20,32,45,48,9,5,4,5,18,15,1,0
2022-03-21 09:00:00,2,4,5,6,3,4,5,6,3,3,0,0,4,3,4,3,2,3,8,6,8,11,17,6,6,0,5,8,6,0,0
2022-03-21 10:00:00,5,6,3,4,5,8,2,10,10,9,12,6,9,6,5,4,3,3,5,7,6,6,6,4,2,0,2,5,3,1,0
2022-03-21 11:00:00,1,2,2,1,4,5,3,5,9,8,9,7,5,9,2,8,3,5,1,2,3,6,7,4,5,2,3,4,1,1,0
2022-03-21 12:00:00,2,3,6,5,4,7,2,3,8,7,8,7,4,5,2,4,2,2,5,7,6,6,6,4,5,4,2,2,1,2,0
2022-03-21 13:00:00,0,1,2,0,6,7,8,8,8,9,11,7,10,5,5,3,2,1,3,6,4,5,4,3,5,4,3,5,3,1,0
2022-03-21 14:00:00,1,2,2,2,4,6,7,6,10,13,15,9,13,13,9,11,9,2,7,12,0,11,9,5,3,2,2,3,2,0,0
2022-03-21 15:00:00,1,2,4,4,5,5,3,4,8,6,10,5,9,7,5,8,6,2,1,3,3,6,5,2,2,0,3,0,2,2,0
2022-03-21 16:00:00,1,3,4,5,10,12,10,12,14,14,19,18,18,16,14,12,9,3,6,5,9,11,13,8,5,0,4,7,6,4,0
2022-03-21 17:00:00,0,2,4,4,10,15,17,17,21,20,21,19,16,14,17,14,10,3,4,5,7,5,0,5,13,4,6,3,0,2,0
2022-03-21 18:00:00,1,4,7,8,30,31,28,27,25,22,25,24,22,16,21,18,8,2,4,5,0,6,3,8,15,12,7,3,2,4,0
2022-03-21 19:00:00,1,1,3,4,23,27,29,28,27,26,30,28,15,13,15,14,9,4,0,1,3,5,5,7,17,0,12,5,4,2,0
2022-03-21 20:00:00,2,0,1,0,22,26,25,22,22,19,21,16,15,13,14,12,5,1,1,2,1,3,3,4,12,9,4,1,0,1,0
2022-03-21 21:00:00,2,0,1,0,14,17,12,15,14,14,13,12,12,11,11,10,4,1,1,1,0,2,0,2,8,6,2,2,0,2,0
2022-03-21 22:00:00,2,1,3,0,11,13,14,13,12,14,17,15,13,11,11,10,4,0,0,0,1,1,2,2,9,2,4,5,4,1,0
2022-03-21 23:00:00,2,1,0,0,8,9,8,0,6,6,7,2,4,3,0,3,3,1,0,0,0,2,2,2,6,5,2,1,0,0,0
2022-03-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 06:00:00,2,3,5,5,3,2,0,2,2,1,1,0,1,0,0,0,0,3,5,7,0,5,5,0,1,0,2,5,0,0,0
2022-03-22 07:00:00,6,11,14,14,4,0,0,6,2,5,6,5,4,2,3,2,2,7,11,24,28,27,33,9,3,4,5,16,13,1,0
2022-03-22 08:00:00,7,12,23,23,6,3,5,6,5,3,1,2,1,2,3,2,1,6,15,27,45,58,50,10,4,3,5,16,14,1,0
2022-03-22 09:00:00,4,8,14,15,4,5,0,6,3,2,3,0,3,0,4,0,3,4,9,10,15,16,14,4,3,2,3,4,2,1,0
2022-03-22 10:00:00,5,3,6,0,3,5,6,5,4,6,7,1,4,2,3,2,1,3,7,6,8,10,9,4,2,0,1,2,1,0,0
2022-03-22 11:00:00,1,0,3,0,5,6,6,5,5,6,6,0,2,5,3,2,1,1,3,3,5,6,7,3,3,0,3,2,2,2,0
2022-03-22 12:00:00,0,1,2,2,4,4,5,4,6,5,5,3,4,3,2,2,2,1,4,8,6,5,8,6,4,1,3,3,2,1,0
2022-03-22 13:00:00,2,3,4,3,5,6,5,6,8,7,8,5,6,4,5,4,3,5,6,8,6,7,7,5,4,0,3,4,3,2,0
2022-03-22 14:00:00,1,2,4,0,7,9,10,11,11,11,17,0,13,12,10,7,6,2,3,3,3,4,4,1,3,1,2,2,0,1,0
2022-03-22 15:00:00,1,3,4,5,12,13,11,10,14,12,17,16,12,0,13,10,7,3,2,4,3,4,3,2,4,3,1,0,0,1,0
2022-03-22 16:00:00,2,3,4,3,10,11,9,15,19,18,22,0,19,18,18,13,5,1,2,4,3,8,9,5,7,6,4,2,0,0,0
2022-03-22 17:00:00,3,9,10,0,12,15,16,13,18,19,21,12,18,17,15,11,5,1,3,5,0,3,4,3,6,5,4,2,1,5,0
2022-03-22 18:00:00,2,2,3,3,36,41,38,27,22,22,26,24,20,19,17,13,7,1,0,2,3,4,5,7,17,16,7,2,1,2,0
2022-03-22 19:00:00,1,2,4,3,19,24,14,35,34,30,30,23,22,20,25,20,10,1,2,0,0,5,6,6,15,14,6,3,0,3,0
2022-03-22 20:00:00,2,1,0,2,14,16,14,19,21,22,23,19,16,15,14,13,8,1,0,0,2,4,4,3,12,1,10,3,2,3,0
2022-03-22 21:00:00,1,0,2,0,12,14,15,12,11,13,13,8,10,7,11,9,6,1,0,0,1,4,3,2,12,6,6,2,0,1,0
2022-03-22 22:00:00,1,0,0,1,16,12,15,14,16,15,15,14,12,11,11,8,6,1,1,1,1,0,2,2,6,4,4,4,3,2,0
2022-03-22 23:00:00,1,0,0,0,10,11,2,10,8,9,9,0,8,6,0,0,3,0,2,0,3,4,1,5,10,8,5,4,2,3,0
2022-03-23 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 05:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 06:00:00,1,3,7,2,2,0,0,1,0,1,2,1,0,0,0,0,0,2,6,5,7,10,11,10,1,0,1,4,3,0,0
2022-03-23 07:00:00,5,8,11,11,4,5,1,5,5,4,2,1,2,3,0,2,2,8,13,19,27,29,25,9,5,4,3,9,8,1,0
2022-03-23 08:00:00,7,12,17,8,10,5,9,10,9,5,4,4,3,5,3,4,3,6,11,29,36,45,44,6,4,3,6,16,14,0,0
2022-03-23 09:00:00,4,7,12,10,3,5,2,3,5,4,3,0,2,1,3,2,1,3,5,7,10,12,13,5,3,2,2,7,7,1,0
2022-03-23 10:00:00,2,3,5,4,4,4,5,3,4,4,7,0,8,6,4,5,2,2,6,6,8,12,12,3,2,0,1,3,2,1,0
2022-03-23 11:00:00,1,0,4,1,6,8,6,4,10,5,7,5,6,1,5,4,2,2,3,5,6,4,5,2,1,0,3,4,2,1,0
2022-03-23 12:00:00,2,3,4,2,4,8,3,4,3,4,5,3,2,1,4,3,0,2,4,5,7,7,9,5,4,2,4,1,0,0,0
2022-03-23 13:00:00,0,5,5,0,5,3,0,3,7,7,9,0,7,5,6,7,6,1,3,4,4,5,6,2,5,0,2,1,0,0,0
2022-03-23 14:00:00,1,2,2,0,6,7,0,6,9,6,11,9,10,4,9,8,5,1,3,6,2,11,12,7,8,4,5,4,2,1,0
2022-03-23 15:00:00,2,1,3,3,9,10,9,8,9,11,13,0,11,10,9,7,5,3,2,4,0,5,4,2,8,1,3,2,1,0,0
2022-03-23 16:00:00,3,2,5,4,12,10,10,13,17,13,15,13,11,10,11,10,7,3,4,0,0,4,5,5,7,6,4,3,2,1,0
2022-03-23 17:00:00,2,3,1,2,15,19,12,17,19,12,13,9,10,8,9,7,4,1,4,3,7,8,9,4,11,10,5,3,1,2,0
2022-03-23 18:00:00,1,3,4,4,23,29,27,22,19,19,21,0,17,16,17,12,8,4,5,6,0,9,7,11,18,11,10,4,3,4,0
2022-03-23 19:00:00,1,0,4,0,26,28,26,24,23,23,26,24,20,15,17,16,7,2,1,2,3,5,10,2,9,11,10,1,0,1,0
2022-03-23 20:00:00,3,1,2,2,13,17,16,15,14,13,17,14,10,7,13,12,6,1,1,2,0,2,4,2,9,8,6,3,0,2,0
2022-03-23 21:00:00,1,0,2,0,15,17,17,17,17,15,17,15,12,9,10,8,5,1,1,0,2,1,3,1,10,10,7,5,0,4,0
2022-03-23 22:00:00,1,0,2,0,10,12,10,9,11,13,15,12,8,6,8,5,3,0,0,1,1,3,5,3,11,9,5,5,4,0,0
2022-03-23 23:00:00,1,0,0,0,11,13,13,12,9,10,13,12,8,7,7,6,3,0,0,0,0,1,0,2,7,3,1,0,0,4,0
2022-03-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 06:00:00,3,2,6,6,2,1,0,3,2,3,2,0,2,0,0,1,0,2,5,6,6,8,11,6,1,0,1,2,0,0,0
2022-03-24 07:00:00,6,11,13,10,3,3,4,5,4,2,4,0,0,3,4,3,2,8,14,25,32,35,37,9,4,0,4,12,9,0,0
2022-03-24 08:00:00,6,11,17,17,8,9,8,9,8,6,3,0,5,4,5,1,2,7,12,21,32,40,38,7,4,3,8,13,11,1,0
2022-03-24 09:00:00,5,13,17,9,4,5,4,2,3,3,3,0,2,2,2,1,1,5,9,12,11,21,28,5,3,2,3,6,3,1,0
2022-03-24 10:00:00,2,2,5,0,5,6,6,5,11,10,10,9,7,0,6,5,2,3,5,6,9,12,10,5,1,0,0,3,2,0,0
2022-03-24 11:00:00,2,1,4,0,4,3,3,2,4,5,6,2,4,0,3,2,2,2,3,2,0,6,8,4,3,3,5,4,2,1,0
2022-03-24 12:00:00,2,3,6,0,3,4,0,5,6,5,7,5,4,3,4,3,2,3,5,7,8,8,7,5,2,2,2,1,1,1,0
2022-03-24 13:00:00,1,2,3,0,2,1,2,3,6,5,0,0,2,1,3,2,2,4,6,8,3,9,6,6,4,2,1,4,1,0,0
2022-03-24 14:00:00,2,3,4,0,7,8,7,6,7,7,13,12,11,10,7,4,4,0,4,5,4,3,4,2,2,1,2,1,0,1,0
2022-03-24 15:00:00,2,2,5,0,7,6,7,8,9,10,12,7,10,5,10,8,6,4,0,5,2,13,14,4,5,4,3,1,0,0,0
2022-03-24 16:00:00,1,4,3,2,9,13,13,11,13,14,15,14,14,11,11,9,8,0,3,4,4,7,6,5,9,1,8,5,4,0,0
2022-03-24 17:00:00,0,0,1,0,17,19,17,15,18,23,25,24,18,17,15,11,8,4,1,5,0,5,6,3,10,3,5,5,4,2,0
2022-03-24 18:00:00,1,2,4,3,23,27,28,25,17,15,17,0,12,10,13,10,6,1,2,3,0,7,6,5,13,10,7,3,0,1,0
2022-03-24 19:00:00,1,2,0,1,22,27,26,24,21,19,19,18,18,17,18,16,7,0,0,1,0,3,2,2,15,14,9,5,4,2,0
2022-03-24 20:00:00,1,0,1,0,11,15,14,13,14,10,15,0,9,6,9,12,5,1,1,0,0,2,3,3,10,9,6,2,0,3,0
2022-03-24 21:00:00,1,1,2,0,14,15,14,14,8,11,13,12,8,4,9,8,5,2,1,0,0,0,0,1,6,5,1,2,1,2,0
2022-03-24 22:00:00,0,0,2,0,14,18,6,12,12,8,16,0,13,11,11,8,6,0,0,1,2,3,2,5,9,6,7,2,1,2,0
2022-03-24 23:00:00,0,0,0,0,13,14,12,19,20,19,19,0,11,7,7,5,4,0,0,0,0,1,1,2,6,0,2,4,1,1,0
2022-03-25 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 06:00:00,2,3,5,3,2,0,1,0,3,1,2,1,1,0,0,0,0,3,6,7,9,0,8,7,1,0,1,2,0,0,0
2022-03-25 07:00:00,6,10,16,18,4,5,8,4,7,3,4,0,3,3,2,0,2,10,15,23,27,40,45,9,4,1,3,10,4,2,0
2022-03-25 08:00:00,4,8,13,12,7,5,0,6,8,5,5,4,3,0,0,1,3,6,13,19,20,26,33,4,3,2,6,15,11,0,0
2022-03-25 09:00:00,3,7,13,13,4,4,5,7,6,3,1,0,3,0,5,4,2,3,6,9,7,14,14,5,1,0,4,6,2,1,0
2022-03-25 10:00:00,3,0,4,3,2,5,2,5,6,4,5,2,3,1,3,3,2,1,6,6,8,12,17,3,3,0,1,1,0,5,0
2022-03-25 11:00:00,0,2,2,1,5,5,1,0,7,4,5,4,3,3,4,2,1,1,3,6,4,5,6,3,3,0,4,5,0,2,0
2022-03-25 12:00:00,1,4,6,0,4,5,3,5,9,8,10,3,9,2,10,7,4,3,5,7,6,10,7,7,3,4,5,3,1,0,0
2022-03-25 13:00:00,1,3,5,3,6,9,0,7,7,10,8,0,5,1,9,8,5,2,4,6,7,9,2,6,6,1,4,4,3,2,0
2022-03-25 14:00:00,4,2,4,0,6,8,8,7,11,10,13,12,9,8,8,6,4,2,4,4,4,8,8,7,6,5,3,3,1,2,0
2022-03-25 15:00:00,1,5,2,9,8,9,9,9,11,9,15,12,10,10,10,11,5,3,4,5,6,7,7,5,9,8,4,2,0,1,0
2022-03-25 16:00:00,2,3,7,2,13,15,15,13,16,16,17,15,14,13,14,13,5,2,3,4,5,8,8,4,6,4,3,8,5,2,0
2022-03-25 17:00:00,1,2,0,1,19,21,21,19,18,14,14,11,10,8,9,8,4,1,3,5,3,7,9,7,8,7,3,3,1,1,0
2022-03-25 18:00:00,3,5,6,1,28,36,24,19,21,20,23,0,16,15,15,12,7,0,1,4,6,8,8,7,16,12,6,1,0,3,0
2022-03-25 19:00:00,0,2,3,4,25,32,35,33,34,33,29,27,22,21,23,17,7,1,1,1,2,4,5,3,10,15,6,3,1,4,0
2022-03-25 20:00:00,2,0,3,1,16,18,7,18,20,18,18,17,16,10,18,11,5,2,2,0,1,5,2,3,13,11,5,2,1,3,0
2022-03-25 21:00:00,1,0,2,2,12,21,20,21,21,22,24,23,17,14,13,10,7,1,0,1,0,2,0,2,8,6,7,1,0,3,0
2022-03-25 22:00:00,1,2,1,1,14,14,8,13,15,15,16,11,10,9,11,10,4,0,1,1,2,3,2,5,9,8,8,4,3,4,0
2022-03-25 23:00:00,2,1,0,0,9,11,12,9,13,12,15,0,14,12,10,6,5,2,0,0,0,1,0,1,9,8,5,1,1,2,0
2022-03-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 05:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 06:00:00,0,0,2,1,2,0,1,0,2,0,3,0,2,0,0,0,0,2,2,3,4,4,6,4,1,0,2,3,0,0,0
2022-03-26 07:00:00,5,2,7,0,3,5,4,3,2,2,3,0,0,0,4,2,1,2,6,9,5,9,6,8,2,0,2,2,0,0,0
2022-03-26 08:00:00,3,3,5,4,2,3,0,3,3,2,2,2,1,3,2,2,1,6,9,9,9,13,13,4,3,2,3,5,3,1,0
2022-03-26 09:00:00,2,2,8,9,4,5,6,5,4,3,2,0,2,1,2,1,0,3,7,8,10,14,14,8,4,3,3,4,0,1,0
2022-03-26 10:00:00,3,6,7,5,2,4,1,2,3,2,3,0,3,2,1,2,0,4,6,8,7,13,15,5,3,3,2,3,1,0,0
2022-03-26 11:00:00,2,2,5,1,7,1,4,5,7,2,8,0,7,1,7,0,5,1,5,5,5,14,10,8,4,2,3,4,2,0,0
2022-03-26 12:00:00,3,5,6,5,5,6,0,5,6,6,6,5,4,0,5,4,3,5,7,11,13,15,17,8,4,0,2,4,1,1,0
2022-03-26 13:00:00,0,3,4,0,8,10,0,12,12,10,10,9,4,2,8,5,3,7,10,12,12,12,12,9,7,6,4,6,5,2,0
2022-03-26 14:00:00,1,4,3,3,7,8,6,9,13,12,14,13,11,10,10,7,6,3,4,5,6,11,13,4,4,0,4,3,1,0,0
2022-03-26 15:00:00,2,3,5,4,13,16,18,21,24,24,15,0,13,11,11,9,5,4,5,7,8,7,6,5,5,0,4,4,3,1,0
2022-03-26 16:00:00,1,0,2,0,10,12,11,14,16,13,13,12,18,11,13,8,7,3,4,5,6,9,10,4,5,3,4,3,2,0,0
2022-03-26 17:00:00,2,0,3,0,16,20,21,21,21,15,18,0,14,13,10,8,5,2,1,2,0,6,3,5,4,3,3,6,4,2,0
2022-03-26 18:00:00,3,2,5,0,11,14,15,15,20,18,19,18,11,14,14,12,6,2,3,1,2,2,8,7,8,6,3,4,3,3,0
2022-03-26 19:00:00,0,1,0,2,9,11,9,9,9,11,13,11,8,0,10,6,2,3,4,0,2,4,8,3,8,6,4,2,0,0,0
2022-03-26 20:00:00,0,1,0,2,13,13,9,14,13,12,14,7,10,6,11,9,6,0,3,1,0,4,3,7,6,1,3,2,0,1,0
2022-03-26 21:00:00,0,0,1,0,8,11,12,11,11,10,14,11,9,4,10,10,4,1,0,0,0,1,1,2,10,0,3,2,0,2,0
2022-03-26 22:00:00,1,0,1,0,15,20,17,0,18,17,18,17,9,5,11,8,10,0,0,0,1,1,0,0,9,0,4,1,0,5,0
2022-03-26 23:00:00,0,0,0,0,9,14,15,14,0,13,12,10,7,6,7,6,4,1,0,0,0,0,0,1,6,5,1,1,0,0,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 06:00:00,1,1,2,3,4,2,3,3,2,0,0,0,0,1,0,0,0,2,2,2,3,5,5,1,0,0,0,0,0,0,0
2022-03-27 07:00:00,1,3,5,0,2,2,0,2,3,2,3,2,2,0,3,1,0,1,3,4,9,3,14,11,2,0,1,2,1,1,0
2022-03-27 08:00:00,4,5,6,0,3,4,5,0,3,1,3,0,2,0,3,0,2,2,5,6,0,5,6,2,1,0,2,4,0,0,0
2022-03-27 09:00:00,3,3,6,5,5,4,3,4,4,5,6,0,5,3,4,2,0,1,4,6,8,11,14,4,2,0,2,2,1,0,0
2022-03-27 10:00:00,1,2,4,0,4,1,5,4,2,1,6,0,5,0,2,4,0,2,7,7,8,13,8,5,5,4,5,4,3,1,0
2022-03-27 11:00:00,2,3,3,0,5,4,3,7,4,4,3,2,1,1,3,2,0,2,4,6,7,13,16,6,6,2,4,3,0,1,0
2022-03-27 12:00:00,1,5,6,0,6,6,6,8,8,5,4,2,3,2,4,3,2,3,2,1,6,9,5,6,1,0,1,2,0,0,0
2022-03-27 13:00:00,3,4,6,0,8,12,4,13,14,13,12,11,9,8,9,5,3,6,8,16,7,14,13,7,2,1,3,3,2,2,0
2022-03-27 14:00:00,2,2,3,4,7,7,0,7,7,7,7,0,4,3,7,4,3,2,7,10,11,13,15,6,4,0,1,1,0,1,0
2022-03-27 15:00:00,1,6,4,0,10,13,10,12,12,8,9,8,8,4,9,2,7,4,6,7,0,11,15,5,8,6,5,3,0,0,0
2022-03-27 16:00:00,2,2,4,2,7,8,9,7,9,5,12,0,11,9,10,8,4,3,4,7,7,11,9,4,9,0,7,7,6,2,0
2022-03-27 17:00:00,2,3,5,4,10,13,0,10,18,15,16,15,12,4,11,10,5,2,9,10,12,9,12,4,4,4,3,2,1,0,0
2022-03-27 18:00:00,2,1,3,0,12,19,20,8,19,18,15,0,11,10,11,6,5,2,1,3,0,5,4,4,5,1,3,0,0,3,0
2022-03-27 19:00:00,1,3,1,0,12,14,14,16,15,16,16,15,12,10,11,8,7,0,0,0,0,3,4,5,6,0,2,1,0,2,0
2022-03-27 20:00:00,3,5,6,8,13,15,16,15,14,16,11,13,12,2,11,10,4,2,4,0,0,2,3,2,10,9,5,2,1,2,0
2022-03-27 21:00:00,1,0,1,0,8,11,9,8,8,11,17,15,13,12,12,10,3,2,0,3,1,3,0,3,8,6,4,2,0,3,0
