Unnamed: 0,1_양천공영차고지,2_신정현대아파트,3_양천고등학교,4_정랑고개.양천벤처타운,5_신트리아파트,6_신트리사거리,7_계남초등학교,8_고척파크푸르지오아파트,9_고척시장,10_고척중학교,11_동양미래대학.구로성심병원,12_구일역.제일제당,13_신도림동.구로역,14_신도림역,15_문래동남성아파트,16_남부지방법원등기국.구로세무서(에이스하이테크시티),17_영등포역,18_신길역,19_신길역1호선,20_신길새마을금고,21_대방역,22_현대아파트,23_KT동작지사,24_동작구청정문,25_동작구청.노량진초등학교앞,26_장성교회,27_장승배기역,28_상도초등학교입구,29_성대시장,30_신대방삼거리,31_보라매병원입구,32_롯데백화점관악점,33_패션문화의거리입구,34_관악우체국.양지병원,35_KT&G관악지점,36_봉천역.관악초등학교,37_KT관악지점,38_관악구청,39_관악경찰서.관악소방서,40_서울여상.서울문영여중고앞,41_서울대학교치과병원.동물병원,42_서울대학교,43_신림중.삼성고.관악아트홀.도서관,44_서울산업정보학교.삼성교,45_신성초등학교,46_삼성동주민센터,47_미림고개,48_미림여고.미림여자정보과학고,49_신우초등학교,50_삼성산성지,51_산장아파트,52_삼성산주공아파트,53_산복터널.관악산휴먼시아2단지,54_벽산아파트1단지.호압사입구,55_벽산아파트5단지,56_경인교육대학교,57_벽산아파트5단지,58_벽산아파트1단지.호압사입구,59_산복터널.관악산휴먼시아2단지,60_삼성산주공아파트,61_산장아파트,62_삼성산성지,63_신우초등학교,64_미림여고.미림여자정보과학고,65_미림고개.고시촌입구,66_관악농협신림지점앞,67_대학동고시촌입구,68_서울산업정보학교.삼성교,69_관악산입구.관악아트홀.중앙도서관,70_서울대학교,71_서울대학교치과병원.동물병원,72_서울여상.서울문영여중고앞,73_관악구청,74_서울대입구역,75_봉천사거리,76_낙성대입구,77_행운동주민센터,78_서울대입구역5번출구,79_KT관악지점,80_봉천역.관악초등학교,81_KT&G관악지점,82_관악우체국(양지병원),83_패션문화의거리입구,84_보라매공원.보라매병원,85_보라매삼성아파트.모자원고개,86_신대방삼거리,87_성대시장,88_상도초등학교입구,89_청화병원,90_동작구청.노량진초등학교앞,91_노량진수산시장.CTS기독교TV,92_현대아파트.유한양행,93_대방역,94_신길새마을금고,95_신길역,96_영등포역,97_남부지방법원등기국.구로세무서(에이스하이테크시티),98_문래동남성아파트,99_신도림역,100_신도림동.구로역,101_구일역.중앙유통상가,102_동양미래대학.구로성심병원,103_고척중학교,104_고척시장,105_덕의초등학교,106_고척근린공원.고척도서관,107_세곡초등학교,108_개봉푸르지오아파트,109_신정학마을아파트,110_신정현대아파트.서부트럭터미널,111_양천공영차고지
2022-04-04 22:00:00,0,0,0,0,0,2,0,3,3,2,6,5,5,5,6,6,14,14,14,8,13,11,5,22,21,12,20,19,17,16,10,8,6,7,5,7,7,25,17,17,18,17,23,21,22,20,17,16,17,11,10,13,11,8,5,3,1,4,4,3,2,0,2,5,8,11,14,6,0,13,14,13,12,5,5,4,4,10,9,11,10,13,12,10,10,8,9,8,6,4,20,18,15,14,15,15,16,18,32,35,36,35,27,22,13,9,7,5,3,1,0
2022-04-04 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,5,9,13,14,0,0,12,14,11,16,17,17,16,15,4,13,12,11,5,4,2,0,4,2,3,0,0,0,2,2,2,5,5,4,7,8,6,10,3,2,3,3,6,4,8,7,8,10,9,5,7,3,2,4,5,5,3,4,3,2,7,6,6,17,13,12,13,12,10,6,4,2,0,0,0,0
2022-04-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 04:00:00,2,3,5,2,6,7,6,11,20,22,20,20,19,18,15,14,11,10,9,8,0,6,4,3,5,0,0,6,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 05:00:00,1,2,4,5,6,7,0,8,13,14,14,13,12,7,8,5,10,4,11,10,7,5,2,4,3,4,5,7,13,13,19,21,20,17,15,8,11,6,8,3,2,5,0,4,0,4,0,8,0,0,0,11,13,13,0,1,1,3,0,6,0,0,0,9,11,12,11,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 06:00:00,1,1,2,4,7,8,7,23,23,26,24,25,19,8,5,4,7,3,4,4,3,2,4,8,3,4,8,11,6,6,6,9,7,7,9,5,4,6,3,2,1,0,0,5,4,4,3,1,3,0,0,4,5,3,3,4,5,10,13,8,14,10,0,17,16,18,21,28,14,19,20,19,15,7,3,3,0,1,2,4,2,4,5,6,7,6,7,9,10,11,8,0,0,8,8,6,6,5,4,0,4,0,3,0,0,0,0,0,0,0,0
2022-04-05 07:00:00,1,9,15,19,24,24,22,47,56,59,60,57,53,28,22,19,18,16,14,14,13,12,12,12,7,8,9,10,17,19,21,24,23,27,29,27,27,40,36,18,16,14,12,15,15,15,19,12,12,11,12,14,13,15,14,10,10,20,29,29,33,0,33,37,34,41,43,53,55,54,40,52,40,7,4,5,7,9,11,13,14,12,22,17,16,16,22,27,26,27,21,18,17,16,15,13,7,7,11,10,13,4,10,7,6,7,6,5,6,3,0
2022-04-05 08:00:00,2,4,12,16,23,25,24,38,47,53,55,54,50,28,22,24,23,20,23,24,20,23,23,32,29,20,25,28,27,37,36,34,19,20,23,21,22,35,26,25,21,22,14,13,15,13,11,12,10,8,11,11,11,9,14,8,11,26,34,43,43,26,38,45,46,48,52,55,56,54,51,50,39,10,4,2,9,8,11,12,13,16,31,21,19,19,32,40,45,40,31,35,32,31,25,41,9,7,21,16,9,4,5,6,7,7,6,3,3,1,0
2022-04-05 09:00:00,2,5,7,9,11,13,12,23,27,32,34,38,36,14,13,11,7,8,8,8,9,8,6,11,12,13,11,12,14,16,17,15,17,18,18,12,10,19,19,16,13,11,10,8,7,6,4,5,4,2,3,5,7,8,6,7,8,16,18,19,21,23,24,28,28,29,29,32,30,29,29,32,25,8,5,4,5,8,11,11,9,14,23,17,16,11,16,22,23,23,23,35,23,24,22,12,11,9,11,9,9,4,3,5,4,5,4,3,3,1,0
2022-04-05 10:00:00,1,1,4,5,6,5,6,15,17,18,21,22,20,11,10,8,6,5,7,6,6,6,5,6,8,9,11,11,10,9,9,12,11,12,16,14,13,14,15,12,11,10,5,7,11,10,8,7,6,5,8,9,8,8,6,8,9,13,13,15,16,3,14,22,22,22,24,26,27,23,24,23,21,10,6,3,4,4,2,7,6,7,10,6,8,7,9,8,13,12,11,10,10,14,6,5,7,6,7,5,4,7,4,9,7,8,6,3,0,1,0
2022-04-05 11:00:00,2,4,4,5,8,11,9,13,14,14,16,9,15,7,4,6,8,8,7,6,6,6,4,9,8,9,10,8,10,9,10,11,12,12,10,10,7,11,10,10,8,9,10,11,10,8,8,6,3,0,10,11,12,11,2,3,3,7,8,7,9,7,5,10,12,14,17,18,18,16,24,16,14,6,4,3,2,5,5,9,8,8,10,12,13,11,9,10,8,7,6,6,8,7,9,4,3,0,7,8,4,10,8,6,5,6,5,6,5,3,0
2022-04-05 12:00:00,1,5,7,6,6,7,7,10,15,16,19,8,20,10,13,8,11,12,11,10,7,6,3,9,8,7,8,9,10,10,6,10,9,10,10,7,6,12,10,11,10,9,8,10,8,8,6,6,4,7,6,7,8,9,8,2,4,5,6,8,9,8,8,12,12,16,16,16,19,21,20,17,15,4,2,5,4,7,7,11,11,12,12,11,10,12,13,13,15,12,12,13,10,12,13,8,8,7,11,12,10,9,8,11,7,5,3,2,2,0,0
2022-04-05 13:00:00,2,4,5,6,9,5,7,12,18,19,18,18,17,12,14,11,14,11,9,11,10,11,8,11,10,10,9,10,11,11,12,10,7,11,7,16,14,17,16,15,11,10,10,11,13,12,5,10,10,6,8,7,6,5,5,8,9,10,11,12,15,7,13,17,18,20,21,28,31,33,22,32,30,13,10,5,7,11,12,13,14,14,12,8,8,7,8,9,12,10,14,14,17,19,16,18,16,15,16,15,13,14,13,9,7,8,5,3,2,0,0
2022-04-05 14:00:00,2,3,1,5,4,4,5,13,15,9,10,10,13,10,12,11,13,16,8,14,13,13,14,14,14,13,13,12,12,11,8,13,8,9,8,10,10,14,13,13,8,13,13,10,11,13,12,6,15,14,13,10,8,3,1,5,7,8,10,10,0,3,11,14,12,13,19,22,24,28,28,16,15,9,6,8,15,16,15,13,12,14,15,10,10,7,7,10,12,13,15,10,14,14,13,8,9,2,13,10,11,8,12,9,7,6,6,5,2,0,0
2022-04-05 15:00:00,1,2,7,3,5,8,7,8,11,11,19,16,14,12,16,19,22,22,19,18,19,17,17,17,13,13,12,12,10,11,14,14,13,14,12,14,12,21,16,21,20,21,20,19,20,17,16,16,13,15,12,9,8,5,3,7,9,7,6,5,10,11,12,14,12,11,9,13,16,17,20,27,26,18,12,11,12,15,15,12,13,13,18,15,16,14,16,16,17,17,17,18,17,17,28,23,11,10,20,19,19,24,22,19,11,9,9,8,4,1,0
2022-04-05 16:00:00,8,8,15,15,15,14,12,15,14,15,22,23,20,14,13,10,20,19,15,17,15,14,14,16,18,18,18,16,14,15,15,15,13,16,16,19,12,32,29,20,18,30,31,32,28,26,25,24,14,23,22,27,26,9,6,14,5,14,14,13,14,5,13,14,14,16,16,21,22,26,27,31,29,17,14,14,18,19,16,21,22,23,16,14,13,11,12,14,15,14,16,16,16,16,21,16,15,15,24,24,22,25,21,22,18,15,12,6,4,2,0
2022-04-05 17:00:00,2,4,6,10,11,13,14,16,16,19,22,21,21,14,13,27,29,29,28,26,28,29,25,27,26,26,24,25,18,21,20,24,16,17,17,15,12,32,31,30,29,30,28,25,24,23,20,20,19,0,19,17,15,12,10,14,15,22,20,17,15,13,9,15,14,17,21,28,27,42,46,45,35,13,9,5,9,13,18,17,17,15,29,27,27,15,20,21,23,21,18,19,19,16,25,23,29,22,51,50,39,41,36,30,20,17,13,8,5,1,0
2022-04-05 18:00:00,2,5,5,8,12,12,13,16,19,21,23,27,34,20,21,35,41,41,39,32,29,28,30,47,46,43,39,34,28,30,22,25,22,23,21,23,27,64,64,65,54,64,60,58,51,50,37,35,34,32,29,28,21,9,7,22,19,20,10,8,9,0,8,9,9,13,21,18,20,36,40,39,28,14,11,11,14,22,20,24,25,26,30,34,42,38,30,26,24,23,28,29,26,23,25,21,39,36,51,52,53,53,44,36,25,19,13,10,5,2,0
2022-04-05 19:00:00,2,3,6,9,11,14,12,12,12,9,18,21,22,10,7,21,19,20,19,18,17,18,17,30,28,30,25,22,15,18,19,18,15,11,10,12,15,38,37,0,36,51,38,44,39,49,45,40,0,29,35,33,26,10,5,9,7,19,18,17,17,7,16,13,15,16,15,23,15,28,30,28,22,13,5,3,9,11,9,9,7,9,17,12,10,10,8,7,12,10,15,16,14,17,17,22,26,29,54,52,49,52,45,31,19,15,14,10,4,2,0
2022-04-05 20:00:00,1,1,2,3,4,5,4,6,7,7,8,4,6,6,7,7,20,20,20,17,12,18,20,23,21,22,22,19,15,16,15,13,7,8,7,13,16,34,28,22,33,28,32,27,26,24,21,20,19,18,16,16,15,5,3,8,4,13,12,10,0,0,9,9,10,12,11,12,13,15,18,18,12,7,5,5,6,10,12,13,12,13,24,21,17,15,10,9,9,8,11,12,9,8,10,16,18,19,46,42,39,40,37,21,14,11,9,8,5,1,0
2022-04-05 21:00:00,1,0,2,2,3,3,1,4,4,3,6,6,5,7,8,6,13,14,11,15,13,10,13,16,17,13,12,10,10,13,9,7,6,6,7,9,14,27,28,16,29,26,16,22,20,19,14,14,0,13,12,13,11,4,2,8,6,10,9,7,0,2,6,5,4,4,7,11,10,12,14,13,18,14,9,9,11,12,13,16,15,14,22,17,15,10,11,8,12,10,15,13,14,12,11,15,14,13,24,23,23,27,23,16,15,12,8,6,2,1,0
2022-04-05 22:00:00,0,2,0,0,2,5,7,1,6,5,7,1,3,6,6,8,13,14,15,15,14,8,15,18,16,19,15,14,14,13,11,12,9,7,10,7,9,24,19,22,25,26,22,25,23,22,21,20,0,19,19,16,12,5,3,7,6,7,5,1,4,8,0,7,9,10,16,19,14,19,16,19,17,13,12,10,11,13,14,14,13,11,25,21,18,9,7,6,6,7,14,16,8,14,15,16,14,13,30,26,29,28,21,18,12,9,7,4,4,3,0
2022-04-05 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,6,3,5,4,4,5,14,0,0,0,14,14,14,13,11,10,8,0,0,6,5,4,4,1,3,2,3,2,1,2,0,1,2,2,3,4,7,6,13,4,6,6,2,1,0,1,6,10,12,11,9,14,17,15,11,10,9,8,6,5,6,5,5,0,7,8,10,28,26,25,23,18,12,8,6,2,1,0,0,0
2022-04-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 04:00:00,3,3,5,1,6,8,6,12,20,21,21,21,21,21,21,20,18,7,17,14,11,10,7,7,4,8,8,7,12,18,20,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 05:00:00,0,1,4,3,5,7,0,5,11,13,15,12,16,13,14,15,14,5,5,14,12,8,5,4,2,4,3,5,7,4,6,9,18,14,2,13,11,6,5,0,4,3,2,2,2,1,0,0,0,0,0,0,0,1,0,0,1,6,7,8,9,0,0,13,14,0,12,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 06:00:00,1,1,2,5,8,10,13,19,26,27,21,24,27,9,3,5,4,4,5,6,5,9,10,4,10,8,7,7,16,9,8,9,7,6,7,8,8,9,5,7,6,5,4,5,5,1,3,4,2,0,0,2,4,3,4,3,3,5,6,8,10,0,4,14,16,17,18,19,19,16,14,8,6,4,3,1,2,2,1,4,0,4,4,7,11,7,6,7,11,10,8,4,7,9,8,5,4,3,0,4,3,1,0,3,3,0,0,0,0,0,0
2022-04-06 07:00:00,4,6,12,18,22,26,22,39,46,47,47,49,49,25,24,21,18,16,14,14,14,12,11,9,7,6,8,7,15,18,29,29,19,21,25,34,35,43,41,23,22,21,16,19,18,17,18,13,0,4,13,16,15,7,8,4,8,19,24,27,30,0,31,36,37,41,39,48,48,46,37,35,28,9,2,2,3,6,9,8,9,12,14,16,15,14,23,26,30,28,24,25,23,18,17,19,17,9,15,14,9,9,13,12,6,9,7,8,7,4,0
2022-04-06 08:00:00,1,8,12,15,17,20,27,47,50,46,44,45,41,33,30,20,20,18,19,22,21,20,19,20,17,17,16,19,23,25,25,22,20,21,20,22,24,31,33,23,19,21,17,16,9,7,6,6,7,5,6,8,9,10,7,9,12,24,28,34,38,36,35,42,43,47,52,57,59,57,49,55,39,12,5,4,7,13,14,18,17,21,28,25,24,20,28,51,48,43,32,33,29,38,38,32,13,14,26,25,16,13,10,8,7,9,8,9,3,4,0
2022-04-06 09:00:00,2,4,5,5,9,9,10,18,24,25,27,30,31,15,11,14,14,12,9,13,15,13,11,10,10,9,7,9,10,13,12,13,11,10,11,12,13,15,9,14,7,7,6,10,11,6,5,7,2,1,4,6,6,5,4,7,9,13,16,20,23,20,23,25,29,30,31,38,30,36,37,35,29,10,6,7,9,10,9,13,11,10,11,16,12,9,15,17,21,22,21,22,20,20,20,25,9,8,11,12,9,10,7,4,6,4,3,2,1,1,0
2022-04-06 10:00:00,2,3,5,4,7,8,10,15,20,15,18,17,20,12,9,10,11,3,11,11,11,8,8,10,10,14,13,15,12,10,9,9,8,9,8,9,8,16,14,9,12,12,7,9,10,10,10,9,0,0,7,5,4,4,2,3,4,8,10,11,11,0,0,19,19,18,20,21,20,17,19,17,14,6,4,3,4,5,6,7,9,6,11,12,13,12,9,13,15,14,13,12,10,11,10,8,6,4,9,7,6,6,4,4,8,9,8,5,2,0,0
2022-04-06 11:00:00,1,2,3,5,5,5,5,8,10,11,16,18,18,11,7,9,11,11,4,10,9,8,7,8,5,8,10,11,11,10,10,14,11,13,10,8,6,8,5,5,5,10,13,11,8,6,5,8,9,4,8,8,5,5,2,3,5,7,8,7,8,0,10,15,14,19,20,18,9,22,18,19,18,4,3,1,5,7,8,8,7,8,11,10,10,7,9,9,12,11,15,14,12,15,10,12,14,11,13,6,12,9,8,5,7,6,5,2,1,0,0
2022-04-06 12:00:00,1,3,5,5,8,9,9,12,12,10,12,8,11,11,11,13,12,12,13,16,13,11,10,8,9,9,9,10,11,12,9,10,9,10,10,13,11,15,16,13,15,13,13,11,10,8,5,7,1,2,5,7,9,7,6,2,3,7,8,8,8,5,9,11,14,15,16,19,16,15,21,20,15,11,9,8,9,5,6,6,6,5,8,7,7,7,10,13,15,13,14,14,13,16,15,9,8,7,15,14,12,10,11,8,9,10,8,6,3,1,0
2022-04-06 13:00:00,0,2,4,2,6,8,3,8,10,14,18,19,20,15,14,12,12,11,11,11,9,11,10,13,11,13,15,13,9,9,8,12,11,11,10,14,11,16,14,8,13,11,10,11,9,7,6,6,11,10,7,6,5,4,1,6,9,9,10,11,7,0,14,15,18,19,23,24,24,26,25,25,22,8,7,4,7,11,12,11,11,8,11,10,10,10,13,14,14,14,12,12,10,10,14,17,15,14,16,13,15,11,10,9,10,6,4,3,1,0,0
2022-04-06 14:00:00,8,10,10,2,11,7,10,9,11,14,15,13,10,7,8,5,8,6,10,8,9,11,10,14,14,5,10,8,11,11,10,9,10,9,9,8,8,14,13,14,16,16,15,16,9,18,19,18,18,7,12,15,12,9,1,5,4,9,10,11,12,0,11,15,16,17,23,29,41,47,17,19,13,6,7,6,5,7,7,9,5,6,8,9,8,10,16,16,16,15,15,14,14,16,14,15,18,16,16,8,9,12,13,13,9,4,6,5,3,1,0
2022-04-06 15:00:00,3,3,13,11,9,13,2,9,8,6,10,7,8,5,6,9,15,2,16,14,12,13,14,16,17,15,14,13,7,10,9,12,10,13,14,13,12,20,11,14,10,19,22,21,16,14,13,12,8,11,10,9,8,5,7,9,3,9,8,8,8,12,0,13,15,16,16,17,20,23,47,47,33,15,13,11,13,19,18,17,9,8,22,12,12,8,10,17,20,18,20,18,17,17,18,22,21,20,25,25,23,24,18,14,10,8,5,4,2,1,0
2022-04-06 16:00:00,4,12,13,14,9,18,10,16,17,20,22,15,15,18,15,13,20,19,18,15,14,14,14,20,19,14,15,13,17,15,15,13,16,18,18,18,16,26,26,28,26,31,25,23,23,28,25,31,33,29,28,23,17,7,5,9,9,13,13,16,7,9,15,25,27,26,28,29,33,33,34,38,27,19,14,13,14,20,21,21,18,15,19,18,19,14,14,12,15,14,16,15,13,17,22,16,16,14,24,22,28,27,23,20,14,12,7,4,2,1,0
2022-04-06 17:00:00,1,4,4,5,7,6,5,11,12,13,19,26,17,14,17,18,23,23,19,24,26,23,22,24,23,23,20,16,16,18,17,18,15,18,16,18,20,35,37,36,35,35,31,30,29,27,25,24,15,23,23,19,17,10,6,19,20,19,15,20,21,15,20,19,21,17,25,29,30,46,53,52,36,15,13,13,11,16,17,20,12,19,24,22,19,18,15,15,16,17,19,19,21,16,19,21,23,20,44,44,44,36,31,24,16,12,10,9,6,1,0
2022-04-06 18:00:00,4,5,7,10,13,13,13,14,15,16,18,21,20,16,19,32,42,42,40,42,41,41,42,56,53,49,45,37,24,22,19,25,23,27,26,26,23,44,44,26,45,46,45,41,42,38,33,32,0,30,28,25,22,12,12,13,8,10,9,9,0,0,6,11,10,15,19,21,20,37,40,41,29,13,11,11,14,22,23,32,30,27,32,32,25,16,17,16,18,18,22,22,26,25,29,43,47,44,61,63,58,55,49,40,30,24,15,9,4,2,0
2022-04-06 19:00:00,1,3,5,4,6,3,0,6,8,8,10,10,10,10,6,12,12,14,15,14,12,23,13,26,32,29,18,21,15,16,17,17,17,15,14,18,25,55,54,55,26,52,47,38,32,33,29,27,0,20,23,23,22,10,4,7,8,17,13,11,12,0,10,13,10,11,12,12,11,22,30,21,21,10,6,5,8,18,18,23,24,27,25,24,19,14,14,15,16,9,13,13,13,12,15,17,17,19,53,54,51,48,43,31,24,18,12,8,5,3,0
2022-04-06 20:00:00,2,3,4,4,5,6,2,7,5,7,7,8,10,9,8,8,13,13,12,15,15,12,14,21,20,20,21,21,16,13,12,11,11,10,11,11,11,26,25,26,27,28,29,25,26,24,23,22,0,21,19,16,12,6,3,6,6,9,8,11,9,4,3,10,9,8,8,8,0,10,12,7,9,6,7,5,6,10,11,12,8,13,18,15,12,8,6,7,8,8,7,7,14,15,14,23,25,23,33,33,26,32,27,22,12,10,4,5,2,0,0
2022-04-06 21:00:00,1,2,3,3,5,8,5,4,5,6,6,6,5,7,6,8,12,11,10,11,12,14,16,19,21,22,21,22,15,17,14,12,10,13,11,13,16,28,27,23,0,27,24,18,19,22,17,19,13,14,18,12,11,8,2,9,10,6,4,5,4,0,3,2,4,5,9,11,11,18,21,23,23,10,5,7,8,14,15,16,14,10,15,11,11,8,6,5,7,7,10,11,7,9,10,16,13,12,40,42,41,41,34,27,16,10,8,6,5,1,0
2022-04-06 22:00:00,1,0,0,0,2,0,1,0,3,0,19,17,16,12,7,11,13,12,10,14,10,11,12,21,18,20,19,17,13,16,14,12,9,9,9,8,12,29,28,28,0,29,26,23,20,22,21,20,3,8,19,17,16,11,6,4,1,5,1,1,0,0,4,4,4,5,11,11,4,10,11,13,13,9,7,8,8,14,16,16,15,18,21,20,14,9,10,8,9,8,20,12,19,23,25,22,16,21,34,34,33,35,26,16,11,7,6,4,3,0,0
2022-04-06 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,8,7,2,4,15,12,0,0,16,13,11,17,15,12,12,0,11,11,8,7,4,1,1,0,2,0,4,0,0,0,3,2,4,6,7,2,8,11,7,6,5,4,3,2,8,9,10,9,9,21,20,12,9,7,5,5,3,10,7,10,9,7,9,10,9,23,22,21,19,16,11,8,8,5,2,1,0,0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
