Unnamed: 0,1_자동차매매단지,2_송내역A,3_송내역,4_법원.검찰청.복사골문화센타.반달마을,5_꿈동산.사랑마을,6_상도중학교,7_상지초등학교,8_상동시장,9_복사골마을,10_그린타운상가.무지개마을,11_중앙공원.미리내마을,12_부천시청,13_신중동역3번출구.롯데백화점.홈플러스중동지점,14_신중동역6번출구.중흥중학교,15_부천세무서,16_손가면옥,17_농협신흥지점,18_약대오거리.동부하이텍,19_KEB하나은행도당동지점,20_도당사거리,21_내촌사거리,22_부천우편집중국.부천실업고,23_오정동경인OBS방송국,24_오정구청입구.덕산고등학교,25_원종IC(경유),26_고강지하차도입구(경유),27_양원초교.광영여고,28_신월5동주민센터.신월중학교,29_신화중학교,30_강서구청소년상담복지센터,31_화곡역,32_화곡본동시장,33_한국폴리텍1.서울강서대학교,34_우장초등학교,35_강서구청.한국건강관리협회,36_경복비즈니스고등학교,37_가양역.마포중고등학교,38_월드컵파크7단지,39_상암고등학교,40_월드컵파크5단지,41_상암DMC홍보관.YTN,42_상암초등학교,43_상암휴먼시아아파트,44_월드컵경기장북측,45_성산아파트,46_성산119안전센터,47_성산2동주민센터,48_중동초등학교,49_성산2교,50_연희104고지앞.구성산회관,51_서대문우체국,52_연세대앞,53_세브란스병원앞,54_이대후문,55_이대부고,56_이대부중,57_세브란스병원앞,58_연세대앞,59_서대문우체국,60_연희104고지앞.구성산회관,61_성산2교,62_중동초등학교,63_성산2동주민센터,64_성산119안전센터,65_성산아파트,66_월드컵경기장북측,67_상암휴먼시아아파트,68_상암초등학교,69_상암DMC홍보관.YTN,70_누리꿈스퀘어.MBC,71_월드컵파크5단지.상암중고등학교입구,72_월드컵파크7단지,73_가양역.마포중고등학교,74_경복비즈니스고등학교,75_강서구청.한국건강관리협회,76_우장초등학교,77_한국폴리텍1.서울강서대학교,78_화곡본동시장,79_화곡역,80_화곡푸르지오,81_신화중학교,82_신월5동주민센터.신월중학교,83_광영고.신동아파밀리에아파트,84_고강지하차도입구(경유),85_원종IC(경유),86_오정구청입구.덕산고등학교,87_오정동경인OBS방송국,88_부천우편집중국.부천실업고,89_내촌사거리,90_도당사거리,91_KEB하나은행도당동지점,92_약대초등학교입구,93_손가면옥,94_부천세무서,95_신중동역5번출구.중흥중학교,96_신중동역4번출구.롯데백화점.홈플러스중동지점,97_부천시청,98_중앙공원.미리내마을,99_그린타운상가.무지개마을,100_복사골마을,101_팰리스카운티.장말문예사거리,102_상동시장,103_상지초등학교,104_상도중학교,105_꿈동산.사랑마을,106_반달마을.법원.검찰청,107_송내역.반달공영주차장,108_자동차매매단지
2022-03-27 18:00:00,0,5,0,4,2,0,1,2,3,2,0,3,4,5,5,6,3,2,6,4,6,5,7,0,0,0,6,9,11,12,11,13,15,12,13,11,10,8,7,6,3,4,0,5,4,3,0,4,2,3,2,0,0,0,0,2,3,6,2,6,0,4,4,5,0,6,0,5,7,8,9,10,13,12,11,0,8,11,12,11,10,12,9,9,9,15,13,10,9,8,8,8,7,0,5,5,4,5,4,2,4,3,0,2,0,2,1,0
2022-03-27 19:00:00,2,6,2,6,0,0,7,6,6,6,5,4,7,0,8,7,0,8,7,0,6,7,9,0,0,4,6,9,7,6,5,5,6,4,1,3,8,5,4,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,6,7,12,10,6,6,6,0,5,0,5,9,10,12,15,15,14,12,11,13,9,10,8,9,8,0,0,0,6,9,3,0,0,6,0,0,7,6,4,8,3,2,0,1,2,2,0,1,1,0,0
2022-03-27 20:00:00,0,5,3,4,3,2,0,7,6,0,3,2,10,6,11,10,10,0,0,0,10,11,7,0,0,0,8,8,9,9,9,7,10,6,11,8,7,5,4,9,2,1,0,0,4,0,2,1,2,0,1,4,0,0,2,0,3,5,6,7,1,0,0,6,0,8,0,10,16,16,18,18,18,22,21,20,17,15,16,15,14,13,5,5,5,12,14,15,12,0,0,2,0,3,4,5,6,0,5,7,8,0,0,3,5,4,0,0
2022-03-27 21:00:00,0,4,4,5,6,5,0,5,7,7,6,8,9,10,9,8,7,6,5,4,6,9,9,5,5,5,4,9,0,10,8,7,8,8,7,3,8,5,4,2,6,7,0,0,5,4,3,0,0,2,0,0,0,0,2,3,1,7,0,8,9,0,7,9,6,7,0,0,11,13,12,11,15,15,13,12,10,8,10,9,6,9,0,0,0,7,8,9,7,6,8,12,11,10,4,5,6,3,3,5,5,3,4,0,2,1,0,0
2022-03-27 22:00:00,1,6,0,5,4,4,3,4,4,0,0,2,5,8,9,8,0,3,0,0,10,9,11,10,10,10,0,9,10,8,7,0,8,4,8,7,8,6,2,0,4,1,5,0,3,4,2,2,0,3,0,2,0,0,0,1,2,3,1,5,3,0,2,3,0,3,0,3,6,8,10,12,11,10,14,13,6,9,12,11,5,9,3,3,3,7,8,7,6,0,0,4,5,6,5,5,6,5,3,2,1,0,0,0,0,0,0,0
2022-03-27 23:00:00,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,3,0,2,3,3,3,2,0,1,0,2,4,5,7,0,8,9,5,7,6,7,0,6,2,1,0,5,0,6,3,2,2,0,3,2,1,2,4,2,3,0,4,1,2,0,3,4,8,6,0,9,8,10,9,11,10,9,8,9,8,6,3,0,0,0,5,3,2,0,2,0,1,0,0,2,3,9,8,7,6,5,4,0,0,1,0,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,1,1,0,0,0,0,2,1,5,0,0,8,8,0,10,11,13,13,0,0,14,20,28,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,1,2,4,5,2,6,5,6,2,5,7,4,4,6,6,7,8,7,5,0,8,10,13,14,14,27,24,25,25,21,16,18,19,19,21,21,19,15,9,8,6,0,4,0,0,4,4,3,2,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 06:00:00,2,2,3,5,5,0,4,7,9,13,14,18,15,17,20,24,25,6,22,21,25,29,24,25,25,25,25,26,19,19,18,21,25,23,21,20,19,13,10,9,5,4,0,3,5,5,6,0,5,4,5,4,2,3,1,1,0,2,3,4,3,4,5,6,5,8,0,0,8,9,8,12,10,10,12,15,15,13,14,14,0,15,0,0,0,16,17,15,12,6,10,11,12,10,6,5,6,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 07:00:00,1,8,9,11,13,15,18,25,33,40,43,42,41,48,50,45,45,43,42,41,48,50,55,58,58,58,54,55,57,53,47,43,55,57,56,48,42,34,23,14,10,8,6,5,9,15,17,17,18,19,20,20,16,16,0,1,1,1,0,3,3,4,6,7,10,11,12,10,13,12,15,22,18,15,16,26,27,30,37,38,39,42,39,39,39,38,38,28,23,18,14,13,9,14,6,5,5,7,10,11,5,0,2,8,10,9,1,0
2022-03-28 08:00:00,1,7,4,15,16,0,21,26,36,37,39,43,46,57,56,51,48,47,40,40,45,34,35,32,32,34,38,48,47,45,40,58,61,64,62,62,61,51,35,18,13,9,9,7,10,12,19,12,18,6,9,9,7,2,0,0,1,6,10,14,16,19,24,23,21,21,9,18,14,8,9,26,22,23,27,29,31,35,33,34,33,33,35,35,35,31,41,47,39,35,34,32,33,31,20,17,16,17,20,20,23,0,0,18,16,11,4,0
2022-03-28 09:00:00,0,6,0,4,6,7,7,4,13,15,13,10,12,15,16,15,12,9,0,19,22,25,27,14,14,14,30,35,38,40,40,40,42,44,47,45,54,51,38,28,11,9,3,4,10,11,9,12,11,10,7,3,0,0,0,1,2,4,5,13,10,10,13,14,3,6,14,13,11,7,8,11,11,4,6,6,10,9,12,9,13,5,15,15,15,8,18,20,19,0,5,18,17,19,14,11,6,6,6,8,3,7,5,0,6,5,0,0
2022-03-28 10:00:00,0,5,8,5,6,7,6,7,12,14,13,9,8,8,9,7,7,8,7,0,9,10,16,19,19,19,10,8,19,16,10,15,20,23,25,25,28,33,24,19,9,4,0,7,7,8,10,10,6,8,7,4,2,0,1,2,3,4,0,5,0,3,4,2,3,3,4,0,6,9,8,12,10,11,10,12,9,8,8,6,7,6,5,5,5,6,6,9,4,10,0,0,5,4,3,7,5,3,3,1,2,4,0,5,1,4,0,0
2022-03-28 11:00:00,0,2,2,0,2,1,2,7,7,8,0,7,9,10,0,0,0,7,9,8,9,9,8,9,9,9,10,14,15,13,13,20,18,18,19,18,19,13,13,10,6,8,0,0,8,10,9,10,11,6,3,2,1,0,0,1,2,1,1,2,2,0,3,4,5,4,4,6,6,4,6,8,9,7,8,7,8,6,5,4,4,5,5,5,5,5,4,5,3,0,0,5,11,12,11,7,8,0,7,7,7,6,0,0,8,7,1,0
2022-03-28 12:00:00,0,2,3,3,3,0,2,5,7,8,9,2,7,8,8,8,6,5,8,7,9,10,8,9,9,9,9,11,14,14,17,17,19,21,19,21,23,13,13,12,6,7,3,5,6,5,6,0,0,5,1,0,0,0,1,0,3,6,3,7,8,7,6,7,0,6,4,4,5,7,7,13,10,8,6,7,6,8,9,0,9,10,0,0,0,4,9,9,7,7,0,8,0,4,8,5,7,8,7,6,5,2,4,0,2,1,0,0
2022-03-28 13:00:00,0,2,4,3,4,4,6,8,11,6,7,13,12,15,17,10,16,15,16,15,9,15,16,17,17,17,19,0,20,18,16,20,20,26,27,25,26,24,22,17,7,5,6,5,3,4,3,0,4,2,2,3,2,1,1,1,6,8,7,9,8,1,9,6,7,10,11,13,9,9,10,13,16,16,13,8,11,5,10,9,7,8,8,8,8,7,9,10,12,12,0,7,10,10,8,5,5,3,4,5,7,6,0,5,2,1,0,0
2022-03-28 14:00:00,1,8,2,3,8,0,9,11,11,1,9,11,8,11,9,11,12,2,2,11,14,7,5,6,6,6,3,14,31,34,30,10,10,11,14,13,17,14,11,9,5,6,7,0,9,9,8,7,10,9,8,3,2,1,0,1,4,5,6,8,2,9,4,13,14,13,12,11,14,15,11,13,12,12,10,11,9,7,9,5,7,8,10,10,10,9,8,5,4,0,5,9,10,7,11,8,9,7,6,7,0,6,0,0,6,4,0,0
2022-03-28 15:00:00,0,4,5,6,7,8,4,7,7,7,8,8,11,5,0,11,10,11,13,4,13,14,17,18,18,18,18,15,32,28,27,9,10,13,14,14,14,11,17,9,7,1,2,6,4,1,3,1,1,0,0,0,0,0,2,2,6,9,10,13,15,15,13,14,3,0,7,8,10,17,23,24,32,33,30,24,19,12,9,8,9,10,13,13,13,6,8,9,9,8,10,7,11,9,11,10,8,7,8,6,6,7,8,4,5,4,1,0
2022-03-28 16:00:00,1,7,9,2,5,10,4,12,12,10,8,7,9,8,11,10,0,8,12,0,14,13,14,17,17,17,40,42,18,38,27,20,19,16,15,19,23,16,18,8,13,12,0,11,9,4,5,0,4,3,3,2,2,0,22,12,24,21,19,20,15,18,16,15,14,13,14,7,15,17,17,20,21,23,26,25,24,23,22,21,19,24,23,23,23,22,17,11,12,11,0,10,10,11,9,11,9,9,9,9,8,0,6,7,5,4,2,0
2022-03-28 17:00:00,0,7,11,12,7,11,10,11,14,13,8,13,14,16,18,21,10,25,29,31,35,40,36,35,35,35,15,14,16,14,13,11,12,14,18,15,22,14,9,8,11,11,10,7,9,8,6,5,5,4,2,0,0,0,5,7,9,11,12,13,14,12,10,12,6,13,15,19,26,33,41,50,34,32,33,34,34,31,40,38,27,28,29,29,29,27,17,22,23,23,27,25,24,22,19,16,14,15,11,11,12,10,0,9,7,4,1,0
2022-03-28 18:00:00,0,14,18,17,20,16,16,14,13,14,12,11,18,19,20,22,24,25,31,30,33,35,39,41,41,41,35,31,30,25,22,23,22,19,31,27,24,17,15,16,19,20,18,18,15,13,9,7,9,7,3,1,2,1,3,5,7,10,15,20,23,23,19,19,17,19,20,25,32,52,65,64,58,60,58,50,48,41,56,53,50,49,48,48,48,42,36,35,34,26,53,59,64,57,30,25,23,22,19,19,16,16,15,12,11,7,1,0
2022-03-28 19:00:00,0,12,13,10,12,11,18,19,16,15,6,13,16,15,9,17,16,10,21,20,23,21,20,21,21,21,18,20,19,15,20,20,18,17,19,17,19,11,7,8,13,13,0,6,4,5,12,12,12,7,4,1,0,0,1,2,2,5,7,10,11,9,10,11,6,13,14,18,30,39,52,54,52,50,44,42,34,27,36,34,31,28,32,32,32,24,22,28,27,28,35,33,34,31,23,23,23,21,16,14,6,4,7,3,4,3,1,0
2022-03-28 20:00:00,0,6,6,5,6,4,5,6,5,0,4,7,9,11,5,7,8,10,8,10,11,8,9,11,11,11,10,14,14,12,13,14,11,11,11,12,12,7,5,6,5,2,7,8,7,4,4,0,0,2,1,2,1,0,1,0,2,5,4,7,7,8,7,7,6,4,5,7,10,16,26,29,31,17,26,23,22,18,22,20,13,20,12,12,22,21,21,19,18,21,20,20,18,17,14,14,13,12,10,7,5,0,2,1,1,1,0,0
2022-03-28 21:00:00,0,9,11,9,7,2,5,6,8,6,4,4,7,8,9,4,10,9,12,14,14,18,15,0,0,0,13,16,13,13,10,8,8,9,10,9,12,8,7,7,6,5,4,4,5,5,5,3,0,2,1,0,1,0,7,0,8,11,6,14,0,13,10,9,8,8,7,10,20,22,25,26,27,25,24,21,18,18,19,20,16,15,0,0,0,11,14,16,16,0,15,17,16,14,10,13,12,10,8,8,4,5,4,3,2,0,0,0
2022-03-28 22:00:00,1,7,0,8,6,0,5,6,9,8,7,6,7,8,4,5,2,0,7,0,7,6,4,3,3,3,4,6,4,7,7,10,11,9,7,8,12,7,5,5,6,4,0,6,6,5,4,4,4,1,1,2,1,0,1,0,2,5,7,13,14,12,10,2,4,4,3,9,14,16,17,16,26,11,26,25,24,19,20,10,17,18,0,0,0,15,15,14,12,0,9,11,13,18,18,17,21,6,19,14,12,2,11,9,8,5,1,0
2022-03-28 23:00:00,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,5,0,0,0,0,0,4,3,0,0,0,0,5,0,4,4,5,4,3,4,4,5,3,4,2,5,5,0,2,0,0,1,0,0,0,0,2,1,0,0,1,3,7,0,3,4,8,3,0,5,4,7,6,14,8,17,18,16,7,14,12,11,8,10,9,8,7,5,5,5,6,5,6,5,0,0,6,0,5,4,5,4,3,3,2,2,1,0,0,0,0,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,1,1,2,0,0,0,3,2,7,0,0,9,10,0,12,14,14,15,0,0,16,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,0,4,3,3,4,0,4,5,5,7,8,3,6,8,9,8,10,10,9,7,11,11,27,30,30,30,28,26,25,23,18,21,21,23,25,23,20,18,11,10,7,0,6,5,7,8,6,7,6,5,4,0,0,0,0,0,0,0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,1,3,5,6,7,4,3,8,12,15,16,17,18,20,21,23,24,23,17,0,32,34,33,23,23,23,23,26,29,25,22,16,21,23,23,24,21,18,16,15,13,0,4,1,2,3,4,0,3,2,3,2,0,1,1,2,1,1,2,2,0,6,7,5,8,8,7,10,9,9,11,17,13,12,11,0,10,10,14,16,15,17,18,18,18,15,16,16,12,11,8,7,8,3,0,4,0,5,0,0,0,0,0,0,0,0,0,0
2022-03-29 07:00:00,2,11,10,16,20,21,23,27,35,40,46,48,49,60,60,62,40,38,37,36,45,43,50,53,53,53,50,57,57,52,34,44,49,49,53,51,53,41,25,17,10,9,9,7,8,11,12,13,13,12,14,12,11,8,1,0,3,2,5,6,5,7,7,16,18,17,17,10,10,18,13,18,21,20,22,26,32,34,44,47,47,47,43,43,43,40,33,31,27,25,23,13,14,14,9,7,9,8,11,9,9,9,8,3,7,4,0,0
2022-03-29 08:00:00,0,9,10,14,17,12,21,26,31,31,31,36,43,61,63,60,64,58,51,47,47,38,50,52,52,52,50,51,50,49,49,65,66,67,68,68,69,62,42,21,9,16,24,24,25,17,18,19,19,15,13,11,8,4,0,0,0,4,4,6,7,8,9,13,14,15,9,14,12,8,10,20,20,18,19,24,30,41,47,44,31,40,45,45,45,43,39,47,42,37,33,30,22,25,17,11,10,13,16,16,16,13,12,11,14,12,4,0
2022-03-29 09:00:00,0,3,3,4,6,7,6,7,10,11,11,11,14,15,18,17,8,19,20,9,22,20,20,0,0,0,22,27,28,32,33,40,46,49,53,53,59,54,38,24,10,8,6,1,8,10,12,4,8,8,7,3,2,1,0,1,4,3,5,6,6,0,7,8,0,9,6,5,8,7,9,17,14,8,13,10,10,9,9,11,11,11,12,12,12,13,15,15,15,14,15,17,14,14,12,10,9,9,19,8,17,7,5,7,13,4,0,0
2022-03-29 10:00:00,1,4,5,0,6,6,6,7,8,10,7,10,10,9,7,11,9,8,8,0,11,11,17,18,18,18,12,18,19,13,9,12,25,30,34,30,26,28,21,15,6,5,6,4,0,6,6,3,0,4,5,2,1,0,1,0,3,0,3,4,3,4,5,7,4,6,5,5,4,4,4,10,12,10,10,9,10,8,12,2,9,6,10,10,10,11,15,16,14,7,0,16,13,12,10,4,2,5,3,4,5,0,0,4,2,3,0,0
2022-03-29 11:00:00,0,2,3,4,0,0,5,9,11,14,15,4,12,13,0,12,0,11,10,3,11,13,14,8,8,8,15,19,18,19,17,11,11,13,17,18,20,17,14,14,12,3,5,4,6,7,0,8,7,3,2,3,2,1,0,0,3,6,6,7,0,5,6,5,5,4,3,4,5,6,8,10,7,9,8,10,9,10,8,4,7,6,5,5,5,3,6,6,6,5,4,8,7,9,6,8,6,5,6,7,6,8,7,6,5,2,1,0
2022-03-29 12:00:00,0,3,0,14,15,0,5,4,13,5,5,5,7,10,11,11,6,7,7,6,8,10,13,12,12,12,14,16,17,16,16,20,24,24,30,28,29,28,25,22,12,8,7,0,10,11,10,6,11,8,4,3,1,0,0,1,4,1,0,0,0,0,7,4,2,8,0,3,11,12,13,17,11,7,11,13,12,6,6,7,7,8,0,0,0,0,9,8,8,0,4,6,9,8,5,7,4,5,4,0,3,1,0,2,1,0,0,0
2022-03-29 13:00:00,0,6,8,4,5,0,5,6,7,8,6,7,8,10,11,13,9,14,15,15,19,13,15,13,13,13,16,16,17,12,14,15,11,17,18,21,23,20,18,14,8,7,7,6,6,6,7,0,5,6,5,4,2,1,1,1,2,4,3,5,1,4,6,6,9,5,8,4,9,7,6,10,12,13,10,10,9,7,9,9,3,5,0,0,0,4,8,9,11,5,12,13,15,13,12,12,5,12,6,11,9,9,0,8,6,5,0,0
2022-03-29 14:00:00,1,15,16,15,0,7,17,15,14,11,10,7,5,8,10,12,11,12,0,13,15,9,8,9,9,9,6,8,13,11,10,13,12,15,14,11,10,10,8,8,8,9,0,9,10,12,10,0,8,6,5,3,1,0,1,3,4,4,5,6,6,6,5,7,7,8,0,9,9,11,13,8,12,15,14,14,11,10,6,11,10,9,9,9,9,6,12,15,13,12,5,13,8,13,10,7,8,7,4,8,6,5,5,0,4,3,2,0
2022-03-29 15:00:00,2,6,7,6,8,6,5,7,6,7,9,8,10,13,0,13,12,6,10,6,7,13,16,11,11,11,13,24,35,32,25,17,19,21,18,20,29,20,21,8,13,10,3,6,6,4,6,0,6,3,1,4,2,0,10,3,5,5,6,7,7,6,0,8,9,9,8,7,12,15,21,27,25,25,24,14,19,17,10,9,3,11,0,0,0,10,10,10,9,8,10,8,10,11,9,7,7,7,9,0,6,5,0,1,4,2,1,0
2022-03-29 16:00:00,2,10,11,5,0,11,9,12,12,13,11,9,9,8,10,9,0,8,13,7,15,14,16,16,16,16,31,9,30,27,21,17,16,15,17,14,22,15,12,13,10,8,9,8,5,5,3,0,0,1,1,0,0,1,30,32,33,30,16,27,20,18,15,14,14,16,16,15,15,18,25,30,39,44,38,34,24,17,20,21,20,19,19,19,19,16,16,15,15,16,15,14,13,12,12,14,13,12,10,9,7,7,0,6,6,4,1,0
2022-03-29 17:00:00,1,18,22,8,21,21,19,20,17,12,10,11,16,23,13,14,14,15,15,15,16,19,21,16,16,16,20,22,24,18,18,20,19,19,20,19,25,18,15,13,10,12,10,8,7,5,3,0,3,1,2,1,0,1,3,4,9,11,4,13,13,12,9,10,7,11,12,15,21,23,28,33,36,35,25,24,26,23,26,22,25,27,28,28,28,27,29,34,34,33,34,36,21,33,22,23,20,19,17,13,10,7,6,6,4,2,0,0
2022-03-29 18:00:00,0,17,20,22,24,16,22,23,21,13,19,19,16,22,19,22,26,30,33,35,42,44,48,23,47,47,39,36,20,32,24,26,21,20,21,19,25,15,10,10,17,18,17,16,6,16,14,11,9,5,3,0,0,1,2,7,11,12,14,17,21,23,18,14,13,13,16,20,34,47,60,63,50,51,49,44,37,30,45,37,36,35,36,36,36,28,27,33,30,21,34,34,34,30,25,19,18,19,18,14,9,7,6,4,6,4,2,0
2022-03-29 19:00:00,0,13,12,11,11,10,8,14,14,10,8,9,14,14,13,16,0,18,15,20,21,22,19,19,19,19,17,25,23,23,23,28,26,23,23,19,22,14,11,12,8,7,7,6,6,4,7,6,4,3,3,2,0,1,1,2,3,8,10,16,17,16,11,12,13,14,15,20,37,45,55,58,39,38,43,36,30,26,30,27,26,24,24,24,35,30,25,31,29,30,33,32,33,25,21,18,17,9,14,11,4,3,4,0,7,6,2,0
2022-03-29 20:00:00,4,7,8,4,8,6,5,8,9,8,3,4,11,9,3,6,0,7,10,11,14,12,11,13,13,13,12,10,0,7,7,7,8,7,9,8,11,10,9,1,13,11,1,10,8,5,2,4,3,1,0,0,1,0,0,1,6,2,8,11,7,0,6,5,4,3,7,8,16,19,27,26,30,30,27,32,27,23,21,20,20,20,21,21,21,20,23,21,16,15,16,17,20,19,15,18,19,13,11,10,5,4,0,0,4,2,0,0
2022-03-29 21:00:00,0,6,7,8,5,6,0,0,9,10,10,6,10,13,14,15,16,18,22,23,24,24,18,20,20,20,18,14,15,13,14,15,14,13,14,13,14,9,6,7,6,3,2,5,0,4,3,2,2,4,2,3,0,1,10,10,9,10,2,12,14,4,11,4,4,12,13,13,20,21,23,24,24,24,22,19,18,19,19,7,10,18,0,0,0,16,18,17,15,14,17,19,0,16,12,8,11,10,7,10,6,4,3,2,1,0,0,0
2022-03-29 22:00:00,0,6,5,6,5,4,3,5,4,2,2,4,8,11,12,4,13,14,6,7,13,13,12,4,4,4,11,10,5,7,6,7,7,6,5,7,8,4,4,5,6,1,5,0,4,4,4,3,1,2,2,0,0,1,4,0,6,10,5,7,9,8,6,4,5,5,4,4,10,19,22,24,25,23,24,22,18,18,21,21,19,17,10,10,10,16,13,12,11,10,10,10,9,7,15,13,11,12,10,9,9,7,6,4,5,3,0,0
2022-03-29 23:00:00,0,0,0,0,0,4,0,3,0,1,0,0,2,4,6,6,0,0,0,4,0,2,4,0,0,0,3,3,5,5,6,10,9,8,9,8,7,7,5,0,6,5,6,5,4,3,0,0,0,0,1,0,0,0,0,1,0,2,0,2,1,2,1,5,6,0,3,7,15,17,18,17,20,12,18,13,9,8,10,7,9,8,0,0,0,3,7,9,7,0,6,5,4,6,5,5,4,4,5,3,1,1,0,1,0,0,0,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
