Unnamed: 0,1_7단지영업소(가상),2_온곡중학교노원정보도서관,3_상계초등학교,4_노원역9번출구,5_상계주공3단지,6_상계주공2단지,7_상계주공1단지,8_어린이교통공원,9_마들근린공원.노원에코센터,10_창동주공17단지,11_창동주공4단지,12_도봉문화정보도서관,13_창림초교창동신창아파트앞,14_국립현대미술관창동레지던시,15_신창.창동시장,16_창동서울탁주앞,17_번동사거리,18_북부시장입구,19_강북경찰서입구,20_수유사거리,21_수유시장.성신여대미아캠퍼스앞,22_미아역.신일중고,23_도봉세무서.성북시장,24_미아사거리역,25_월곡뉴타운,26_길음뉴타운,27_미아리고개.미아리예술극장,28_돈암사거리.성신여대입구,29_삼선교.한성대학교,30_혜화동로터리.여운형활동터,31_명륜3가.성대입구,32_창경궁.서울대학교병원,33_현대그룹빌딩,34_이화동(이화장),35_충신동,36_동대문,37_종로5가.효제초등학교,38_종로5가.효제동.김상옥의거터,39_방송통신대.이화장,40_혜화역.마로니에공원,41_혜화역.동성중고(장면총리가옥),42_삼선교.한성대학교.조소앙활동터,43_돈암사거리.성신여대입구,44_미아리고개.미아리예술극장,45_길음뉴타운,46_월곡뉴타운,47_미아사거리역,48_도봉세무서.성북시장,49_미아역.신일중고,50_수유시장.성신여대미아캠퍼스앞,51_수유사거리,52_강북경찰서입구,53_북부시장입구,54_번동사거리,55_창동서울탁주앞,56_창동.신창시장,57_국립현대미술관창동레지던시,58_창림초교창동신창아파트앞,59_도봉문화정보도서관,60_창동주공4단지,61_창동주공17단지,62_마들근린공원.노원에코센터,63_중계역1번출구,64_백병원,65_상계주공4단지,66_상계주공6단지,67_노원역1번출구,68_상계초등학교,69_7단지영업소(가상)
2022-03-08 19:00:00,0,1,2,12,13,16,23,39,39,36,38,35,26,24,21,20,18,18,15,11,10,9,13,11,10,8,6,3,3,2,2,1,3,6,6,6,11,13,16,17,22,24,34,30,32,35,36,36,35,35,36,37,39,43,40,28,30,33,32,34,35,32,15,10,11,8,2,0,0
2022-03-08 20:00:00,1,1,2,6,9,10,14,27,25,25,30,27,22,21,15,15,13,12,9,8,9,8,7,5,6,8,6,6,3,2,4,3,2,1,1,3,5,6,6,10,14,16,15,13,13,19,19,20,20,20,29,27,28,24,18,20,20,21,22,17,14,12,6,5,7,4,2,0,0
2022-03-08 21:00:00,0,2,1,12,13,15,16,26,28,25,24,23,19,17,16,13,13,18,19,18,18,17,11,14,10,12,6,10,11,4,0,1,0,0,3,4,7,7,9,11,13,16,20,20,21,16,20,20,22,26,24,22,21,20,18,15,16,16,17,13,12,10,5,4,4,3,0,0,0
2022-03-08 22:00:00,0,0,1,8,10,11,17,27,33,29,29,26,19,17,16,17,16,14,13,11,9,7,5,5,11,9,5,5,3,2,3,1,2,3,2,3,7,8,8,11,14,16,18,18,18,20,24,21,23,23,25,24,21,19,15,12,12,11,10,11,7,8,4,5,4,4,2,0,0
2022-03-08 23:00:00,0,0,0,3,1,3,7,21,21,15,15,14,13,12,10,7,6,7,6,5,6,5,7,8,7,6,7,4,3,2,3,0,2,2,1,1,2,3,2,4,11,16,21,21,11,18,22,20,21,22,25,26,25,23,18,18,18,10,5,16,13,4,8,9,5,1,2,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,2,3,4,5,7,5,6,7,7,10,0,11,12,14,13,13,15,14,12,12,10,10,9,6,7,0,7,5,2,0,0,0,0,4,19,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,1,0,2,3,2,3,3,3,4,7,3,8,9,10,12,13,8,12,9,9,9,9,8,6,7,4,6,5,4,5,2,3,3,2,18,15,0,23,12,23,25,23,24,29,27,26,24,23,28,28,25,26,28,29,32,32,30,27,26,25,20,10,8,7,4,2,0,0
2022-03-09 06:00:00,0,0,1,2,3,2,1,6,5,7,6,8,7,9,10,10,12,14,12,10,9,8,8,9,8,9,11,8,0,7,5,6,4,3,1,0,0,0,1,1,2,1,2,1,5,4,3,3,4,5,10,12,6,14,13,5,11,13,12,13,8,9,5,3,3,0,1,0,0
2022-03-09 07:00:00,0,0,1,3,3,3,4,12,11,13,15,14,16,13,16,18,19,17,16,13,15,14,12,14,13,15,14,10,15,13,8,10,6,7,2,1,1,0,1,0,1,2,4,6,3,5,5,4,6,9,6,8,9,8,9,12,13,16,9,19,18,17,5,5,4,4,2,0,0
2022-03-09 08:00:00,0,0,1,2,4,6,5,11,14,15,17,15,19,19,19,22,20,20,21,20,21,19,20,21,17,18,16,15,14,11,13,11,5,6,3,2,1,0,2,2,3,3,4,4,4,3,9,10,12,14,16,15,14,14,15,16,14,22,21,22,22,20,16,8,3,5,2,0,0
2022-03-09 09:00:00,0,1,2,3,4,4,6,13,14,12,12,15,16,17,22,25,25,24,25,21,25,24,26,21,18,19,15,13,12,9,8,10,9,7,3,1,2,0,3,0,3,4,4,4,5,3,7,8,11,13,11,13,9,15,16,15,17,20,19,21,22,20,14,11,7,8,1,0,0
2022-03-09 10:00:00,0,2,0,5,9,6,7,11,12,12,15,14,13,14,16,18,19,23,22,21,20,20,17,14,15,12,13,11,11,6,6,9,4,6,3,1,1,2,2,2,3,4,6,9,12,10,10,9,8,9,11,9,10,11,14,18,20,22,21,22,21,19,12,10,4,5,2,0,0
2022-03-09 11:00:00,0,1,4,8,12,12,13,18,21,22,22,19,21,22,24,26,25,25,24,22,17,16,14,12,13,12,12,9,8,7,5,3,3,4,4,5,2,1,2,5,8,13,6,9,10,11,10,10,13,15,16,17,16,18,18,19,22,24,22,27,28,27,17,12,12,8,1,0,0
2022-03-09 12:00:00,0,0,1,8,13,11,12,18,23,23,23,19,26,28,26,27,28,29,28,25,31,26,19,16,21,21,18,14,11,7,7,6,3,0,4,2,4,0,0,2,4,8,13,15,9,17,23,24,21,24,25,24,21,25,18,21,22,32,23,39,42,36,18,15,14,8,1,0,0
2022-03-09 13:00:00,1,1,2,8,11,14,15,22,20,19,24,17,25,26,31,31,28,28,26,27,28,25,24,20,26,24,17,19,11,9,5,4,7,8,7,5,5,0,3,5,11,10,12,15,8,11,14,13,13,19,20,19,17,20,20,19,23,24,23,27,30,29,15,14,10,5,2,0,0
2022-03-09 14:00:00,0,0,2,10,13,14,13,21,23,27,23,21,21,23,22,27,28,27,26,25,22,20,18,15,16,16,16,16,16,15,14,11,8,7,5,6,7,8,7,9,11,12,19,25,26,25,20,16,18,20,20,10,18,17,17,17,19,20,18,21,22,20,12,11,13,8,4,0,0
2022-03-09 15:00:00,0,2,1,9,13,14,14,25,25,24,24,22,21,18,22,26,27,32,20,27,28,24,20,20,17,15,13,10,9,7,5,4,3,2,3,8,10,5,6,13,8,11,18,21,18,18,24,26,27,30,29,27,24,26,23,25,26,30,30,29,30,27,18,16,15,12,1,0,0
2022-03-09 16:00:00,0,1,2,6,13,16,22,27,27,30,29,27,23,23,22,22,23,25,22,22,19,19,20,18,16,12,7,8,5,3,3,3,3,2,4,3,12,12,14,17,21,23,26,25,28,26,33,33,34,34,38,36,37,38,31,29,31,32,30,29,29,27,21,18,16,14,2,0,0
2022-03-09 17:00:00,0,1,2,13,15,16,17,27,27,28,26,26,23,21,20,26,27,28,25,19,20,17,15,15,12,11,9,11,15,8,7,6,5,6,11,14,16,6,19,22,24,26,26,27,22,24,27,19,25,23,20,22,22,21,18,20,21,25,27,24,22,18,13,12,19,10,6,0,0
2022-03-09 18:00:00,0,0,1,9,14,17,18,29,30,26,33,20,30,24,23,21,19,20,19,16,18,17,13,12,12,11,9,9,14,10,7,6,4,4,5,5,6,10,5,13,14,15,20,18,21,20,22,20,17,26,24,23,23,24,16,19,20,19,18,19,16,18,11,10,8,9,2,0,0
2022-03-09 19:00:00,0,1,2,14,16,17,16,29,28,30,30,28,24,21,14,18,17,17,10,18,20,17,14,9,8,6,2,6,3,2,4,3,2,1,2,4,10,8,0,13,15,20,19,17,21,22,27,26,24,26,26,27,25,20,17,17,15,17,15,15,14,14,7,6,5,4,2,0,0
2022-03-09 20:00:00,0,0,1,10,13,12,9,20,19,18,21,18,19,14,18,13,11,13,13,11,10,11,8,9,7,7,8,3,3,2,0,3,0,2,2,2,4,5,5,9,12,12,16,15,15,18,26,31,32,33,33,33,21,31,18,20,19,19,17,16,16,15,6,6,6,6,2,0,0
2022-03-09 21:00:00,0,0,1,10,14,12,14,25,25,24,24,22,18,14,13,14,13,13,12,11,9,9,7,8,6,6,5,4,2,3,3,2,2,2,2,7,10,1,11,14,19,18,24,23,22,20,25,24,22,25,24,21,14,30,23,16,15,13,12,13,11,10,5,4,4,0,1,0,0
2022-03-09 22:00:00,0,1,2,10,17,19,21,29,27,25,24,23,22,19,13,12,11,10,10,11,8,5,7,5,6,4,1,2,0,1,3,4,3,1,1,3,7,4,4,7,13,16,21,21,21,23,25,25,23,25,26,25,24,19,16,12,11,12,11,8,9,6,2,2,2,0,0,0,0
2022-03-09 23:00:00,0,0,0,9,8,2,9,11,0,8,7,6,5,7,4,5,0,4,5,3,2,6,5,7,2,6,6,4,3,0,0,4,0,3,0,2,3,1,4,4,10,11,15,13,16,15,21,22,22,23,25,27,26,22,18,14,11,10,9,7,6,5,3,2,0,4,2,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,1,1,8,9,6,0,10,11,12,17,21,11,29,36,40,44,47,25,45,35,31,23,29,30,29,29,26,20,18,14,10,10,8,0,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,0,0,1,1,4,5,2,3,4,5,7,4,8,9,12,14,14,16,14,15,12,12,12,16,15,15,16,10,11,8,9,7,6,4,4,12,26,24,23,22,23,22,24,26,26,26,29,30,36,40,42,41,40,42,43,44,47,50,46,41,39,33,18,13,11,7,1,0,0
2022-03-10 06:00:00,0,0,1,3,3,4,5,10,12,12,14,9,16,12,16,19,22,21,23,15,20,10,21,15,16,15,19,18,16,13,10,8,5,1,2,1,0,2,2,1,3,5,5,8,10,5,7,6,8,9,6,8,6,7,10,11,12,19,21,13,14,13,3,2,3,3,0,0,0
2022-03-10 07:00:00,1,1,4,6,8,9,10,19,25,25,24,22,28,32,36,41,40,47,44,44,40,38,34,29,25,36,38,32,29,21,19,12,9,6,7,7,2,1,3,4,5,4,6,7,9,9,12,14,16,21,22,18,22,27,37,37,45,52,32,53,59,45,12,11,14,12,4,0,0
2022-03-10 08:00:00,0,1,2,10,13,13,15,25,33,34,36,36,38,45,45,50,48,52,48,42,35,32,28,33,34,36,38,35,35,33,29,30,21,15,7,2,3,2,3,4,5,8,8,10,10,6,15,18,20,24,29,29,30,28,29,35,38,43,42,44,52,40,19,16,15,12,4,0,0
2022-03-10 09:00:00,0,1,2,4,8,9,10,15,19,20,25,19,23,27,31,33,34,34,29,23,23,22,22,20,20,20,20,17,12,16,16,17,13,6,3,2,0,1,0,6,2,7,5,5,6,9,13,14,16,19,19,21,18,18,24,30,35,44,45,49,49,45,22,17,12,10,2,0,0
2022-03-10 10:00:00,2,0,1,2,5,8,10,19,22,20,23,22,23,23,24,22,20,26,25,24,25,22,20,21,19,16,17,14,14,12,11,10,8,4,2,3,4,0,3,8,4,7,8,8,9,10,14,14,16,16,13,19,20,17,20,20,23,31,31,34,35,34,16,12,11,7,3,0,0
2022-03-10 11:00:00,1,1,2,6,9,9,15,23,24,22,24,22,22,24,28,27,21,19,19,17,14,14,16,12,8,7,9,7,6,4,5,7,5,4,1,2,3,2,1,2,3,5,6,7,7,6,7,8,11,16,12,13,18,20,17,15,16,18,16,20,21,20,12,11,9,7,1,0,0
2022-03-10 12:00:00,0,1,2,5,10,12,15,26,28,35,32,31,26,26,28,39,37,33,20,24,23,22,21,13,12,11,14,13,10,9,5,3,2,8,7,5,4,5,4,5,7,6,9,17,11,13,15,13,17,19,21,18,18,19,20,20,19,18,19,23,24,24,10,10,10,7,3,0,0
2022-03-10 13:00:00,0,1,2,7,15,15,22,27,33,30,27,21,25,26,24,25,22,27,27,20,17,14,13,16,16,14,10,9,8,9,11,6,11,9,9,4,4,0,6,5,8,10,14,15,15,16,19,18,19,20,21,18,24,25,22,21,24,25,23,24,23,21,11,9,7,5,2,0,0
2022-03-10 14:00:00,0,3,2,8,16,17,19,28,29,28,29,28,23,20,19,19,19,22,20,20,22,19,16,11,12,15,13,9,7,5,4,4,2,5,6,2,6,7,6,7,11,9,14,13,13,13,17,16,18,20,18,18,19,19,25,27,28,30,28,28,26,23,12,11,7,7,1,0,0
2022-03-10 15:00:00,0,0,3,8,14,21,31,39,43,23,40,38,34,34,31,32,30,30,31,23,16,15,12,10,11,12,12,7,5,3,5,4,1,2,2,4,11,13,14,20,22,25,29,26,26,21,20,20,24,30,26,22,22,20,18,18,20,22,24,24,23,20,12,8,8,6,1,0,0
2022-03-10 16:00:00,0,1,2,5,12,20,26,37,39,43,43,41,37,34,29,32,32,33,30,28,25,21,19,14,15,10,7,6,5,4,3,0,2,2,2,4,10,5,13,12,14,17,26,32,26,27,33,32,33,39,41,42,41,38,33,27,28,25,19,22,35,33,20,18,16,13,1,0,0
2022-03-10 17:00:00,0,1,7,15,18,17,21,33,36,35,35,34,29,27,34,33,31,25,23,22,18,15,13,11,14,14,12,7,6,2,3,2,5,4,5,8,15,19,20,21,24,23,24,25,26,27,30,32,30,34,34,30,31,31,31,28,30,34,34,35,30,27,19,19,13,9,6,0,0
2022-03-10 18:00:00,0,1,3,9,16,17,19,36,35,36,35,31,31,30,27,27,25,28,25,25,20,17,15,14,12,11,9,7,5,5,3,4,3,4,4,12,25,23,29,27,35,33,42,37,34,36,39,40,43,46,47,47,41,36,36,33,34,33,31,33,30,26,14,11,12,9,2,0,0
2022-03-10 19:00:00,0,2,2,9,11,12,21,42,44,40,43,37,27,21,16,15,14,13,11,12,12,10,9,8,9,8,5,4,5,4,3,1,3,1,4,7,12,12,14,16,23,24,33,29,29,30,29,30,28,25,35,32,29,33,25,21,22,24,26,25,23,21,16,13,12,8,2,0,0
2022-03-10 20:00:00,2,1,2,10,11,10,15,28,27,30,28,22,20,17,15,15,13,16,14,14,10,9,8,7,6,5,4,3,1,2,4,1,0,0,1,2,6,3,8,7,9,12,15,14,16,18,26,27,24,27,25,24,24,25,17,18,15,14,13,14,14,10,5,4,4,3,2,0,0
2022-03-10 21:00:00,0,1,2,8,11,7,14,23,22,20,19,19,15,12,12,12,10,20,18,16,6,6,15,12,3,10,4,8,3,1,4,3,0,2,1,2,5,5,6,11,13,14,22,22,25,24,30,31,33,35,35,17,34,20,24,20,17,15,15,14,12,11,5,3,2,3,1,0,0
2022-03-10 22:00:00,0,1,0,11,14,18,20,23,34,32,27,26,23,17,16,16,15,16,15,10,13,11,11,11,7,7,6,4,4,2,5,0,6,2,0,1,4,1,5,9,12,15,17,17,15,15,20,21,23,23,27,24,23,29,22,19,13,16,14,12,10,8,4,3,2,2,1,0,0
2022-03-10 23:00:00,0,0,0,4,4,7,11,18,0,19,20,10,16,14,12,11,10,8,8,8,8,6,8,9,8,7,6,5,4,5,4,1,4,5,2,2,3,5,6,8,9,10,18,17,15,12,17,10,20,17,16,15,15,14,13,12,9,11,11,9,7,6,3,2,1,4,2,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,0,2,5,8,8,6,7,9,10,14,18,16,24,33,36,36,39,31,37,27,22,24,22,24,22,24,21,17,16,14,11,7,6,5,4,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,0,1,0,2,4,1,5,1,3,7,8,4,8,10,13,14,16,16,15,13,13,13,13,11,12,14,10,13,13,12,11,8,6,4,7,21,27,26,24,22,22,22,24,25,23,21,28,28,28,36,35,34,34,34,37,39,40,41,37,30,33,26,11,9,8,3,1,0,0
2022-03-11 06:00:00,1,0,2,3,4,4,5,7,9,8,7,9,8,11,14,16,16,17,16,15,14,12,13,18,17,18,10,10,8,7,7,6,2,4,2,1,1,0,1,2,2,3,6,3,7,8,7,6,8,10,10,9,11,12,10,11,12,17,17,17,19,15,10,3,3,2,2,0,0
2022-03-11 07:00:00,0,1,2,5,7,7,10,23,25,25,27,26,27,35,45,52,50,56,55,53,51,42,37,32,32,32,30,25,24,19,19,14,7,4,3,4,3,0,5,4,5,6,5,7,8,5,9,13,11,12,14,15,16,21,29,34,40,46,26,54,56,46,13,7,10,9,2,0,0
2022-03-11 08:00:00,0,1,2,7,13,16,21,33,35,36,39,37,39,39,41,44,42,45,40,37,38,36,33,31,30,31,32,33,35,33,24,21,11,8,6,3,3,2,2,2,1,5,6,8,9,8,13,15,18,21,24,24,25,28,31,34,37,47,45,47,44,39,13,13,16,13,4,0,0
2022-03-11 09:00:00,0,1,1,7,13,16,20,26,29,31,31,30,29,28,28,33,37,38,40,34,28,25,25,22,18,17,20,17,15,12,11,9,11,5,2,3,3,3,4,4,5,4,5,5,5,6,8,9,13,11,14,13,13,14,14,16,17,21,30,34,39,33,13,9,7,4,1,0,0
2022-03-11 10:00:00,0,1,2,5,6,7,9,13,15,18,20,17,21,21,23,23,23,25,23,20,16,16,15,13,12,18,16,17,15,13,11,9,6,5,4,2,3,0,2,4,3,6,6,8,8,7,9,11,12,19,19,8,20,26,27,31,29,35,36,37,34,33,22,18,13,7,2,0,0
2022-03-11 11:00:00,0,0,2,4,13,13,13,15,16,15,15,14,15,13,16,22,20,22,21,17,22,21,17,14,13,14,11,10,7,5,10,8,6,5,3,2,5,0,5,6,6,8,12,14,16,14,14,13,13,14,14,14,13,11,13,12,12,13,12,13,12,10,8,8,7,6,2,0,0
2022-03-11 12:00:00,0,2,3,7,11,13,16,26,26,29,31,27,26,29,38,42,40,37,34,29,23,20,20,14,15,14,14,11,11,10,9,3,4,2,3,2,4,0,4,6,8,8,11,9,9,9,13,11,16,16,20,18,20,19,21,22,19,22,20,20,22,18,17,14,11,6,0,0,0
2022-03-11 13:00:00,0,1,3,7,8,10,11,18,21,22,23,22,20,22,25,25,22,27,26,23,21,20,21,18,14,13,11,9,8,6,4,4,3,3,2,3,5,4,5,5,8,7,10,13,14,12,12,15,18,22,22,19,19,19,20,22,23,23,23,24,25,22,13,10,8,4,1,0,0
2022-03-11 14:00:00,0,1,0,8,16,19,15,26,26,23,26,18,23,24,24,24,24,26,25,22,17,17,14,12,10,10,8,8,10,9,8,5,3,2,3,3,5,6,6,7,9,12,12,13,16,16,19,17,18,18,20,21,19,17,14,13,16,15,17,17,17,17,13,14,12,6,2,0,0
2022-03-11 15:00:00,0,0,2,8,11,14,17,21,22,23,21,20,21,22,20,21,18,20,18,16,15,14,13,12,11,12,11,7,5,5,2,3,3,4,5,9,14,6,15,19,21,20,24,25,21,20,26,25,20,20,22,23,19,18,18,16,17,19,16,19,21,20,13,11,10,5,1,0,0
2022-03-11 16:00:00,0,0,2,12,16,16,24,31,39,41,40,39,42,39,40,36,31,31,28,24,24,23,17,9,11,9,8,7,6,4,6,5,5,5,3,6,12,14,15,19,20,26,23,24,24,27,36,34,32,33,35,34,32,32,28,26,29,31,29,26,21,22,16,17,14,11,2,0,0
2022-03-11 17:00:00,0,0,3,13,20,19,22,48,50,50,54,52,47,41,34,37,34,33,35,29,23,22,19,16,13,12,8,8,5,3,5,5,3,1,4,7,16,19,20,17,19,25,28,14,26,28,36,38,43,47,45,39,37,38,35,32,37,40,40,39,25,33,19,17,19,14,6,0,0
2022-03-11 18:00:00,0,1,2,10,13,16,26,39,39,38,39,34,33,36,33,34,31,30,31,26,23,20,18,12,11,12,10,6,5,5,1,2,4,3,6,9,27,29,29,33,39,39,43,38,34,33,42,45,42,49,47,43,41,41,35,35,34,37,36,39,34,29,18,16,14,12,2,0,0
2022-03-11 19:00:00,0,1,3,11,15,17,26,46,46,40,39,36,29,25,18,16,15,16,16,14,13,11,8,8,11,11,7,2,3,0,2,0,2,2,3,5,13,15,18,18,20,18,24,24,24,38,38,35,35,44,48,49,50,48,39,36,40,42,38,39,33,26,13,9,7,8,2,0,0
2022-03-11 20:00:00,0,1,2,11,14,13,15,33,33,31,31,29,21,21,19,17,18,17,11,14,14,12,4,11,10,9,4,6,0,3,3,0,0,2,1,4,6,4,8,8,11,14,22,19,14,15,21,22,24,29,28,29,23,21,15,15,17,17,16,17,18,15,10,8,7,5,3,0,0
2022-03-11 21:00:00,0,1,2,11,13,13,19,22,22,21,23,20,15,13,11,16,13,12,9,10,9,5,8,10,9,6,5,4,1,3,3,2,2,1,1,2,8,9,8,11,13,13,19,18,20,17,27,25,29,26,20,23,21,21,17,17,17,16,15,13,10,9,4,3,2,0,2,0,0
2022-03-11 22:00:00,0,2,1,10,13,14,18,35,47,41,34,33,27,25,23,21,18,17,14,11,11,12,11,10,4,8,7,3,2,1,4,0,3,0,3,5,8,5,7,10,13,19,21,20,18,20,21,23,22,31,34,32,33,34,32,27,25,26,10,23,22,19,9,7,3,2,2,0,0
2022-03-11 23:00:00,0,0,0,9,10,12,18,29,27,25,11,22,16,13,11,9,0,7,7,8,8,9,6,9,5,7,5,3,2,2,3,0,2,1,0,3,8,0,13,15,23,26,39,38,36,34,31,30,31,35,36,36,32,28,21,18,16,15,12,8,8,7,4,1,3,1,2,0,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,1,0,2,5,4,5,4,6,5,8,11,6,13,14,16,20,19,18,15,13,13,15,15,14,10,9,7,8,7,4,3,0,2,0,2,10,12,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,0,1,0,1,2,1,3,4,6,10,11,12,10,11,11,13,14,18,17,13,10,10,9,9,8,14,11,9,10,9,7,8,7,4,1,8,9,9,9,7,8,18,18,20,18,20,22,21,22,24,20,10,20,10,21,22,14,15,20,18,17,12,10,8,7,5,2,0,0
2022-03-12 06:00:00,0,1,1,0,1,2,4,5,6,7,9,7,5,6,8,12,10,14,16,14,13,7,12,11,10,10,10,8,7,7,5,3,5,3,0,1,2,1,1,0,0,4,4,5,7,6,6,5,6,6,7,8,7,8,9,9,9,10,8,9,10,8,7,1,2,2,1,0,0
2022-03-12 07:00:00,0,1,3,2,3,6,8,10,11,12,13,0,13,15,14,19,20,16,15,14,13,13,12,10,9,9,9,7,8,5,7,6,2,1,1,2,1,0,0,2,0,2,2,4,3,3,4,4,6,8,7,5,7,9,12,13,16,18,13,19,21,17,7,5,6,5,2,0,0
2022-03-12 08:00:00,0,2,1,3,5,6,7,9,12,13,17,13,17,20,23,23,26,29,29,28,26,24,26,19,15,16,14,14,9,8,8,6,4,3,3,1,0,0,2,3,2,3,5,6,7,6,8,9,10,7,15,14,15,18,16,19,24,29,27,26,24,25,13,10,10,3,2,0,0
2022-03-12 09:00:00,0,3,3,5,8,8,3,14,16,14,21,20,18,19,24,31,33,36,34,32,27,24,23,18,15,14,14,11,9,8,7,5,5,5,2,2,1,2,1,2,0,2,5,4,5,6,8,9,11,14,14,13,14,15,17,19,20,24,23,25,27,25,15,11,9,6,1,0,0
