Unnamed: 0,1_개화역광역환승센터,2_개화역1번출구.개화검문소,3_개화119안전센터,4_방화중학교,5_국립항공박물관.공항동천주교회,6_공항동송정중학교,7_강서면허시험장.메이필드호텔,8_마곡수명산파크7단지,9_마곡수명산파크5단지6단지,10_마곡수명산파크2단지,11_마곡엠밸리15단지아파트,12_마곡역,13_마곡나루역4번출구.서울식물원,14_마곡나루역,15_롯데R&D센터,16_마곡실내배드민턴장,17_겸재정선미술관.서울식물원,18_양천초등학교.겸재정선미술관,19_등촌3동주공4단지아파트,20_등촌3동5단지아파트.등촌고등학교,21_등촌3동주공10단지아파트,22_서울서진학교,23_가양동천주교영등포공업고등학교,24_가양2단지성지아파트.동양고등학교,25_가양한강타운아파트,26_양천향교입구,27_양천향교역,28_서울강서우체국,29_서울호서전문학교.등촌주공3단지아파트,30_발산역2번출구,31_발산역.우장산힐스테이트,32_명덕고등학교.서울스타병원,33_우장산역,34_강서힐스테이트아파트,35_우장산동주민센터,36_문성유치원,37_우장산투웨니퍼스트오피스텔,38_우장초등학교,39_강서구청.한국건강관리협회,40_경복비즈니스고등학교,41_가양역.마포중고등학교,42_가양역.현대프린스텔,43_강서구청별관,44_가양7단지상가,45_가양3동도시개발9단지아파트,46_이마트.강서소방서,47_강서구청별관,48_가양3동도시개발6단지아파트,49_가양2동강변아파트,50_대림경동아파트,51_탑산초등학교허준박물관,52_가양동천주교영등포공업고등학교,53_가양2단지성지아파트.동양고등학교,54_가양한강타운아파트,55_양천향교입구,56_양천초등학교.겸재정선미술관,57_겸재정선미술관.서울식물원,58_마곡실내배드민턴장,59_롯데R&D센터,60_마곡나루역,61_마곡나루역5번출구.서울식물원,62_마곡역(가로변),63_마곡엠밸리14단지아파트,64_마곡수명산파크2단지,65_마곡수명산파크3단지4단지,66_마곡수명산파크7단지,67_강서면허시험장.메이필드호텔,68_공항동송정중학교,69_국립항공박물관.공항동천주교회,70_공항동지하도입구,71_롯데몰.김포공항역,72_방화동도시개발11단지,73_개화119안전센터,74_개화역광역환승센터,75_강서공영차고지(종점가상)
2022-03-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 04:00:00,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 05:00:00,1,0,0,1,0,0,2,4,5,6,6,5,3,0,0,0,0,0,0,0,0,1,5,7,8,0,0,0,5,3,0,0,0,1,1,0,0,2,4,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 06:00:00,0,0,0,1,1,0,1,3,4,6,5,10,9,3,2,1,0,0,0,0,0,0,0,2,3,4,0,2,3,1,0,0,1,0,0,1,1,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,2,3,3,2,1,0,0,1,2,0,1,1,4,0,2,3,2,1,3,2,1,0,0
2022-03-26 07:00:00,0,1,0,1,0,0,0,4,6,10,11,10,3,0,1,0,0,0,1,0,0,0,0,2,7,5,0,1,3,2,1,1,1,2,3,3,5,5,4,4,3,0,2,0,0,1,1,1,2,2,1,0,3,1,0,2,4,5,1,0,2,0,2,1,2,2,0,1,3,2,2,0,1,0,0
2022-03-26 08:00:00,1,5,0,5,4,2,0,3,6,11,13,11,4,2,0,1,0,1,0,2,1,0,1,7,11,7,0,4,5,2,1,2,1,2,3,4,3,7,10,7,5,3,2,0,1,1,1,4,0,5,0,1,4,3,3,4,1,4,3,6,8,7,4,5,5,3,2,3,4,3,1,1,0,0,0
2022-03-26 09:00:00,0,2,0,3,0,2,0,3,7,12,12,11,5,2,0,0,0,1,1,0,0,0,0,3,4,5,2,0,4,2,0,2,4,5,0,0,3,3,6,4,6,5,2,1,1,0,0,0,1,2,0,0,4,4,2,4,6,3,5,6,9,8,7,7,4,6,5,4,3,2,2,0,0,0,0
2022-03-26 10:00:00,0,3,1,1,2,0,1,3,8,13,16,15,11,3,0,0,1,0,0,0,0,1,3,7,9,7,6,4,7,6,5,3,2,4,3,6,6,7,9,7,7,5,4,3,1,3,2,2,3,2,0,3,0,4,2,3,5,0,0,5,5,4,2,4,5,1,2,0,4,3,1,0,0,0,0
2022-03-26 11:00:00,0,0,0,1,4,0,2,7,9,16,20,19,4,2,0,1,0,0,1,0,2,1,0,4,6,10,9,0,11,11,11,12,8,10,9,7,8,12,10,10,11,10,8,7,6,3,2,0,0,1,0,1,0,2,3,4,5,0,4,5,7,4,3,1,2,0,3,6,7,4,3,1,0,0,0
2022-03-26 12:00:00,0,1,2,2,1,0,1,4,8,14,20,17,10,4,0,3,2,1,1,0,2,0,1,2,9,10,17,11,8,8,9,9,14,13,16,17,15,19,23,21,12,9,5,5,4,3,0,3,0,0,0,1,4,5,5,4,6,0,5,6,9,4,3,7,5,3,3,0,2,3,3,2,0,0,0
2022-03-26 13:00:00,0,2,0,4,3,0,4,5,7,13,15,14,9,5,0,3,2,2,1,0,2,3,3,6,11,10,10,18,17,10,8,9,9,15,14,12,7,11,11,7,7,7,3,4,2,4,2,5,4,5,3,4,6,3,0,7,5,6,3,8,12,11,10,7,7,6,7,10,9,5,1,0,0,0,0
2022-03-26 14:00:00,0,3,0,2,0,0,5,10,12,13,14,13,6,7,0,1,0,0,0,1,2,1,1,6,6,10,5,0,8,6,10,7,13,15,14,10,8,9,12,8,6,7,5,0,3,2,0,2,3,3,1,4,5,4,2,0,2,0,4,14,16,14,16,9,8,4,5,0,3,2,2,1,0,0,0
2022-03-26 15:00:00,0,1,0,2,0,0,1,5,6,10,12,11,5,3,0,2,1,0,0,0,2,1,2,4,7,8,10,0,9,8,7,9,9,8,6,4,4,5,9,1,5,3,3,0,1,3,1,1,0,2,0,0,3,4,3,2,3,4,1,8,12,11,8,4,3,2,1,6,11,10,3,2,0,0,0
2022-03-26 16:00:00,2,3,0,0,0,0,1,2,14,23,24,22,5,2,3,0,1,0,2,0,2,1,3,4,7,7,7,8,8,12,5,11,18,19,17,13,7,3,6,5,6,3,4,2,4,4,4,0,5,2,7,0,5,7,0,0,8,0,7,11,19,14,12,5,4,1,1,5,5,3,2,1,0,0,0
2022-03-26 17:00:00,0,3,0,6,0,6,4,7,9,15,16,16,6,5,2,3,0,2,0,1,1,1,3,6,11,12,9,8,9,7,6,7,12,16,14,12,11,7,12,8,5,5,7,1,6,7,4,0,2,5,0,5,5,6,2,7,11,3,2,7,18,16,15,7,2,1,3,4,4,0,4,3,1,0,0
2022-03-26 18:00:00,1,0,0,2,4,0,2,3,4,8,6,8,4,4,0,3,2,0,1,0,1,2,2,3,7,2,4,0,6,6,9,10,12,15,15,8,2,11,10,10,10,10,7,6,0,3,0,2,2,0,2,2,4,3,3,3,4,5,0,11,19,15,13,10,8,4,3,3,1,1,1,0,0,0,0
2022-03-26 19:00:00,1,4,0,3,3,2,0,2,3,5,6,8,6,3,0,0,0,2,1,0,0,0,0,2,3,6,7,0,6,6,5,4,5,10,9,6,5,3,2,7,3,6,5,1,0,3,2,0,3,0,0,0,3,0,2,1,0,0,0,9,11,8,7,4,2,1,2,1,3,2,1,0,0,0,0
2022-03-26 20:00:00,1,1,0,2,1,2,2,0,6,7,6,2,4,2,0,0,1,0,1,0,1,0,1,2,2,2,3,0,0,2,4,0,6,7,9,7,7,8,7,9,5,3,2,3,2,2,0,0,1,0,2,0,2,1,1,0,0,0,1,9,12,8,11,7,4,2,2,1,2,0,0,0,0,0,0
2022-03-26 21:00:00,1,1,0,3,0,1,0,2,2,2,0,0,0,1,0,0,0,1,0,0,0,2,0,3,1,2,3,2,3,6,6,6,6,8,7,6,4,3,3,1,4,3,2,0,0,4,3,2,3,2,2,1,1,2,0,3,0,2,1,9,11,12,11,5,2,1,2,1,2,0,0,0,0,0,0
2022-03-26 22:00:00,0,0,1,0,0,0,2,3,3,4,3,3,3,3,4,0,1,2,1,2,1,0,0,1,1,0,1,2,4,10,12,3,13,14,13,9,4,3,4,1,5,4,2,1,2,1,0,2,1,2,0,0,4,0,3,1,0,2,1,14,22,21,18,7,3,1,1,0,0,0,0,0,0,0,0
2022-03-26 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,6,0,12,10,9,8,6,4,9,7,7,3,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8,15,10,14,8,5,3,4,2,0,0,1,0,0,0,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,0,0,0,0,0,0,0,1,3,4,7,5,3,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,2,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 06:00:00,0,2,1,1,0,0,2,3,6,8,7,8,2,1,0,0,0,0,1,0,0,0,0,1,2,3,3,6,0,4,1,3,1,0,0,0,0,4,0,3,1,0,0,0,0,0,0,0,1,0,0,2,3,2,0,0,1,0,0,3,4,0,2,3,4,0,3,1,4,2,2,1,0,0,0
2022-03-27 07:00:00,0,1,0,0,0,0,0,2,3,4,5,3,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,3,1,1,1,0,1,2,2,1,0,1,2,1,1,0,0,0,0,1,1,1,0,2,0,2,3,5,3,1,0,0,1,3,2,1,0,0,0,1,2,2,1,1,4,2,0,0,0
2022-03-27 08:00:00,0,1,0,2,1,2,2,1,6,9,8,6,5,1,0,0,0,0,0,1,0,0,0,2,4,3,4,0,3,2,0,0,2,2,1,4,0,7,4,2,1,0,0,0,0,1,0,2,3,4,0,2,3,3,2,3,0,0,0,3,4,3,4,0,1,3,2,3,4,0,0,1,0,0,0
2022-03-27 09:00:00,0,1,2,0,1,1,0,6,11,12,13,12,7,1,0,0,0,1,1,0,2,1,2,4,8,7,6,0,6,4,4,3,4,5,3,4,5,10,12,7,5,4,3,1,0,0,0,0,0,0,1,0,1,2,1,3,3,0,3,2,8,9,10,10,9,3,5,2,6,4,3,3,0,0,0
2022-03-27 10:00:00,0,2,3,4,3,2,2,3,6,9,10,9,4,4,0,0,3,0,1,0,1,0,1,7,7,7,1,0,5,2,3,5,6,4,6,7,8,8,9,6,2,4,2,0,1,2,0,3,0,0,0,0,2,3,4,0,1,0,3,4,6,4,3,2,3,1,3,5,11,10,2,1,0,0,0
2022-03-27 11:00:00,0,1,0,1,0,0,3,5,8,10,12,11,3,2,0,0,1,2,0,1,1,0,2,3,9,8,10,0,9,7,3,4,6,9,5,6,7,6,8,6,4,5,3,2,3,0,0,1,2,4,0,0,5,4,1,2,0,0,1,7,7,6,4,3,1,2,0,3,0,2,1,0,0,0,0
2022-03-27 12:00:00,1,0,3,3,3,0,4,13,15,17,16,13,4,2,0,1,1,1,1,3,1,3,2,5,8,8,6,3,7,7,8,8,6,3,5,4,4,5,4,5,3,1,0,0,0,3,0,0,2,4,1,3,4,1,3,1,2,0,1,4,7,4,4,3,4,11,3,4,13,11,5,4,2,0,0
2022-03-27 13:00:00,0,1,0,2,0,0,3,7,9,10,11,14,5,3,0,0,3,3,1,0,1,0,2,5,9,10,11,0,12,8,8,8,12,12,13,13,11,10,12,10,5,4,5,3,2,0,0,4,5,2,2,0,5,6,5,6,9,0,7,11,16,7,13,3,4,4,3,5,7,6,2,0,0,0,0
2022-03-27 14:00:00,0,2,3,4,3,1,6,8,10,18,16,13,5,2,0,0,5,0,4,3,3,0,2,3,6,6,5,6,6,12,13,11,13,12,13,11,9,7,9,9,7,4,3,2,0,2,1,3,2,3,7,3,4,6,3,4,10,0,7,6,12,7,8,7,9,0,8,6,7,4,2,1,0,0,0
2022-03-27 15:00:00,1,1,0,3,6,4,4,5,10,13,14,11,4,5,0,7,6,4,3,2,0,0,1,3,5,4,5,2,5,7,3,8,10,12,9,8,4,6,8,8,6,5,2,2,0,3,0,2,2,0,0,0,5,6,5,0,6,5,4,6,9,7,8,6,11,8,6,7,9,8,4,1,0,0,0
2022-03-27 16:00:00,2,1,0,4,3,3,2,7,8,12,12,10,5,4,0,4,7,1,6,4,5,1,5,6,7,8,8,9,7,13,12,8,13,15,13,7,4,6,8,4,2,1,0,0,0,3,3,6,4,3,1,5,3,3,2,3,4,0,3,9,9,10,6,6,5,3,0,1,3,3,2,2,1,0,0
2022-03-27 17:00:00,1,2,0,1,0,0,3,4,5,10,8,10,5,3,3,2,4,3,0,0,0,0,1,2,7,9,9,10,8,9,12,11,9,11,9,7,6,4,6,6,4,5,2,3,2,0,1,1,1,0,0,1,0,3,0,0,3,5,3,4,8,9,8,6,3,4,2,3,5,0,1,0,2,0,0
2022-03-27 18:00:00,1,0,2,2,1,0,0,2,6,8,10,7,4,3,0,0,2,1,0,5,6,5,2,6,4,4,7,2,6,10,8,6,9,6,9,8,7,3,7,4,3,2,1,0,0,0,0,2,0,0,2,2,5,0,2,3,4,0,2,14,26,27,15,12,9,7,7,5,5,0,4,2,0,0,0
2022-03-27 19:00:00,0,1,0,2,0,0,1,1,3,5,7,5,2,1,0,1,0,0,0,0,0,0,1,0,1,1,7,0,6,9,7,5,8,12,8,7,5,4,3,2,1,1,0,0,0,1,0,0,0,2,0,2,3,1,0,0,0,0,0,15,16,9,15,5,5,4,2,3,2,1,0,0,0,0,0
2022-03-27 20:00:00,1,0,0,2,1,0,3,4,3,6,1,5,3,0,0,0,1,0,2,1,1,0,2,3,7,2,4,5,1,7,2,9,9,8,5,4,0,2,3,0,0,2,1,0,0,1,0,0,1,0,0,2,0,2,2,2,0,0,0,6,11,8,7,5,4,0,5,4,2,3,0,0,0,0,0
2022-03-27 21:00:00,1,3,0,5,4,5,3,3,4,3,0,2,3,3,0,0,0,0,1,0,0,0,0,1,2,0,2,0,2,7,8,7,7,7,3,6,3,4,4,3,3,2,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,9,13,11,9,7,4,1,2,1,0,0,0,0,0,0,0
2022-03-27 22:00:00,1,0,0,1,0,0,0,0,4,1,2,0,1,1,0,0,2,3,0,0,0,0,0,0,0,0,1,0,3,6,7,8,10,12,9,7,4,3,6,2,5,5,3,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,10,14,13,10,6,4,2,1,0,0,0,0,0,0,0,0
2022-03-27 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,0,3,4,3,0,3,1,3,4,1,0,3,2,2,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,8,14,13,6,5,2,0,0,0,1,0,2,0,0,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,0,0,0,2,0,0,1,3,6,9,11,9,5,1,0,0,0,0,0,0,0,1,6,7,4,6,5,0,2,1,0,1,2,2,3,4,5,6,7,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 06:00:00,0,2,0,2,2,1,0,4,6,14,17,15,7,1,0,0,0,0,0,1,0,0,0,2,3,4,2,0,5,0,2,6,5,6,5,7,4,9,11,6,3,1,3,2,1,1,0,3,2,0,0,1,3,4,3,2,2,1,0,1,3,2,0,3,2,4,3,3,5,5,5,4,2,0,0
2022-03-28 07:00:00,1,5,6,5,6,4,5,10,27,43,47,39,12,2,1,0,1,0,2,4,3,3,5,13,25,21,15,20,19,17,14,7,3,9,13,18,21,28,32,29,13,10,9,12,2,2,3,3,4,0,3,3,5,5,6,7,9,10,8,9,11,7,11,9,9,7,8,8,10,8,7,4,3,0,0
2022-03-28 08:00:00,2,6,0,8,6,5,3,12,28,39,40,44,24,6,5,0,2,1,0,0,1,2,3,10,14,8,14,14,10,7,6,10,14,16,17,21,29,47,48,40,26,23,18,14,6,2,0,4,6,5,5,5,12,15,12,12,12,11,10,14,23,17,14,12,11,10,6,5,8,8,5,4,2,0,0
2022-03-28 09:00:00,0,3,4,8,6,0,6,8,9,22,26,20,9,5,1,2,1,1,2,0,2,0,2,5,8,6,9,10,8,6,4,3,3,6,5,8,9,11,17,14,11,10,5,9,7,2,4,3,0,3,3,0,5,5,3,4,5,0,4,5,11,10,7,6,5,3,2,3,4,4,3,1,1,0,0
2022-03-28 10:00:00,0,0,1,1,0,0,4,5,8,14,16,14,8,4,0,1,2,1,1,0,0,0,2,5,8,6,7,0,6,5,5,4,8,6,6,6,6,7,6,5,7,6,3,2,3,2,0,0,2,1,0,0,4,6,3,4,5,1,0,5,5,3,2,1,2,3,5,4,3,1,1,1,0,0,0
2022-03-28 11:00:00,0,1,1,1,0,0,3,6,8,16,18,17,6,3,0,2,0,1,0,2,2,2,0,1,3,2,4,2,6,7,6,8,12,11,10,9,6,8,8,9,8,5,4,2,3,3,2,1,0,2,1,3,3,5,4,5,7,6,5,5,6,5,4,3,2,1,2,0,1,0,1,1,0,0,0
2022-03-28 12:00:00,0,2,0,1,0,0,2,3,6,12,14,14,8,5,4,3,3,1,1,0,0,3,1,4,6,5,4,6,2,5,4,4,8,8,6,6,6,5,5,3,3,3,1,0,2,3,2,1,3,2,3,2,3,5,4,5,5,1,4,7,10,7,9,6,7,0,4,3,4,3,2,1,0,0,0
2022-03-28 13:00:00,1,1,1,2,2,1,5,6,7,11,8,7,4,5,4,4,2,3,1,1,2,0,3,5,8,7,9,0,8,5,8,7,9,12,13,12,8,6,10,9,8,7,5,3,4,5,4,0,2,2,3,0,3,3,4,3,2,3,0,8,11,12,9,6,4,5,4,0,2,0,3,0,1,0,0
2022-03-28 14:00:00,2,1,0,1,1,0,5,4,7,8,9,9,3,3,0,2,2,0,1,1,3,1,1,3,8,11,14,9,9,12,12,9,9,11,11,9,7,5,8,7,7,6,5,4,2,3,0,5,6,1,5,4,3,2,1,3,8,0,7,5,6,5,4,2,2,0,4,1,2,2,2,0,0,0,0
2022-03-28 15:00:00,0,1,2,4,0,3,2,3,6,8,10,10,8,5,0,6,5,4,2,3,4,2,12,13,15,14,20,19,15,17,16,23,20,21,19,18,13,13,15,11,11,3,6,5,4,4,2,0,0,3,0,4,2,3,4,4,1,4,5,9,11,10,10,10,8,6,4,0,3,3,1,1,0,0,0
2022-03-28 16:00:00,1,1,1,1,0,0,3,6,12,15,16,15,7,6,7,6,5,3,1,2,3,2,6,18,22,23,22,8,23,22,16,21,14,19,18,14,11,11,14,9,12,9,6,4,3,8,1,2,5,3,5,6,6,8,8,2,3,6,8,11,15,11,10,7,6,4,6,3,3,2,2,1,0,0,0
2022-03-28 17:00:00,1,2,0,4,2,0,6,7,12,15,20,17,8,7,0,1,0,1,0,1,3,1,3,3,4,3,4,7,8,9,7,9,14,13,9,8,11,8,9,10,12,9,4,4,3,5,6,4,4,4,6,4,6,6,6,9,10,7,5,11,18,18,14,8,6,3,14,4,14,11,4,2,0,0,0
2022-03-28 18:00:00,0,3,4,5,4,0,6,6,9,15,20,20,11,8,9,7,5,5,3,2,1,2,4,5,5,8,15,17,15,19,27,25,28,29,25,17,11,9,13,10,11,10,7,1,5,5,2,3,1,4,6,7,6,5,6,8,9,9,9,32,39,18,19,11,5,4,5,7,11,12,6,2,1,0,0
2022-03-28 19:00:00,1,2,0,3,2,3,3,2,4,4,6,6,5,4,1,0,2,2,4,1,0,1,2,3,6,5,9,9,9,12,13,13,14,19,16,12,8,4,8,6,6,6,4,3,1,5,5,2,1,6,3,5,4,0,0,5,4,3,4,34,42,39,34,16,6,3,4,5,2,2,1,0,0,0,0
2022-03-28 20:00:00,1,3,0,4,5,2,1,4,5,5,9,8,4,4,3,3,2,4,3,1,2,2,2,3,6,6,5,3,3,11,12,12,13,13,13,9,8,6,5,3,5,4,2,0,1,4,0,0,0,5,4,4,6,5,0,3,0,6,5,14,18,14,15,10,3,3,2,1,1,0,0,0,0,0,0
2022-03-28 21:00:00,0,1,1,4,0,0,4,4,4,5,1,4,3,3,0,1,1,0,1,0,2,0,2,3,3,7,14,3,12,18,19,21,24,24,19,12,5,4,3,6,5,6,4,0,2,4,3,1,0,2,4,4,3,0,5,0,0,0,3,19,26,21,20,13,9,6,5,3,1,0,0,0,0,0,0
2022-03-28 22:00:00,0,1,0,2,1,0,0,0,2,1,1,3,1,2,3,1,2,0,0,2,1,0,1,2,2,1,7,3,9,5,8,9,11,13,11,8,3,2,5,4,3,3,1,0,0,0,1,2,1,0,0,0,0,0,0,2,1,2,2,10,18,16,13,8,5,3,3,0,2,0,1,0,0,0,0
2022-03-28 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,5,6,8,7,4,3,3,2,0,1,0,3,0,2,0,0,2,0,0,0,1,0,0,0,2,0,1,0,1,0,9,15,14,12,7,4,3,1,6,0,0,0,0,0,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,0,1,0,1,0,0,2,3,8,10,7,8,3,1,0,0,0,0,0,0,0,1,2,4,5,1,4,0,2,0,1,2,3,0,2,3,4,6,7,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,1,0,0,1,2,0,2,4,11,19,26,16,13,2,1,0,0,0,0,0,0,0,1,3,3,5,6,3,5,4,3,0,2,2,1,3,3,6,10,6,3,3,2,1,0,0,0,1,2,0,0,2,4,3,1,2,1,2,0,3,2,2,0,3,5,5,4,6,7,6,4,1,0,0,0
