Unnamed: 0,1_영인운수차고지,2_대한항공.메이필드호텔,3_강서면허시험장.메이필드호텔,4_강서면허시험장.메이필드호텔,5_외발산신광명마을,6_신월5동주민센터.신월중학교,7_신화중학교,8_강서구청소년상담복지센터,9_화곡역,10_화곡역.현대주유소,11_까치산역4번출구,12_화곡동유림아파트,13_강서한방병원,14_보람쉬움아파트.신영시장,15_서서울호수공원,16_과학수사연구소입구,17_경창빌딩,18_강신중학교,19_서부트럭터미널.신정동일하이빌아파트,20_신정현대아파트.서부트럭터미널,21_개봉1동사거리,22_개봉고가,23_개봉역,24_철산리버빌아파트,25_구일우성아파트,26_디지털단지입구,27_디지털3단지.롯데정보통신,28_디지털3단지운동장,29_디지털3단지.(주)로옴코리아,30_가산디지털단지역,31_가산디지털단지역1호선,32_에이스하이엔드타워5차,33_구일우성아파트,34_철산리버빌아파트,35_개봉역,36_개봉1동사거리.개봉푸르지오아파트,37_신정학마을아파트,38_서부트럭터미널.신정동일하이빌아파트,39_강신중학교,40_신월동남부주유소,41_국립과학수사연구소입구,42_서서울호수공원,43_보람쉬움아파트,44_강서한방병원,45_화곡동유림아파트,46_까치산역2번출구,47_화곡역,48_화곡푸르지오,49_신화중학교,50_신월5동주민센터.신월중학교,51_신월중학교입구,52_외발산신광명마을,53_강서면허시험장.메이필드호텔,54_외발산신광명마을,55_영인운수차고지
2022-03-25 13:00:00,0,0,0,0,1,1,4,5,3,6,8,7,7,8,9,11,11,12,13,11,8,7,4,0,3,1,3,2,0,4,6,7,4,3,7,7,1,5,6,8,9,10,12,14,13,7,2,2,1,0,0,0,0,0,0
2022-03-25 14:00:00,0,0,2,0,3,3,6,0,3,8,15,13,10,7,9,10,9,6,0,9,8,8,7,0,6,4,3,4,2,6,10,10,11,12,10,11,11,12,13,14,12,11,11,15,13,7,4,5,3,2,2,0,0,0,0
2022-03-25 15:00:00,0,1,4,5,3,9,7,10,8,9,13,11,7,9,12,11,16,15,15,15,20,14,8,1,8,5,0,8,8,8,9,9,11,13,12,9,16,18,18,16,11,12,13,13,12,5,3,2,1,0,0,2,0,0,0
2022-03-25 16:00:00,0,0,1,3,0,25,10,22,17,20,23,26,19,16,15,14,14,11,13,12,11,8,9,8,7,5,5,6,10,17,19,13,14,13,16,15,15,18,18,16,12,11,10,11,6,8,7,1,0,0,0,0,0,0,0
2022-03-25 17:00:00,1,2,4,3,5,5,5,6,9,7,37,30,18,12,17,19,17,22,22,22,19,17,12,11,1,10,3,12,11,30,36,36,35,34,34,35,33,31,29,28,23,22,19,22,21,10,4,3,2,1,2,0,0,0,0
2022-03-25 18:00:00,0,1,2,3,3,7,10,12,15,16,30,25,18,17,21,24,0,23,25,17,20,16,11,4,8,0,8,13,29,33,37,41,45,42,47,42,43,43,39,37,29,24,23,22,20,10,9,5,0,0,0,0,0,0,0
2022-03-25 19:00:00,0,0,2,0,3,2,3,4,5,13,51,42,22,14,10,8,0,8,7,8,8,5,4,1,3,2,9,9,11,11,16,30,33,32,40,37,38,39,32,34,30,20,18,19,16,14,7,5,3,4,2,1,0,0,0
2022-03-25 20:00:00,0,0,0,1,0,2,3,4,7,11,26,27,15,9,6,6,0,6,4,6,9,6,3,2,0,3,4,5,7,17,18,20,19,16,18,19,18,17,15,13,12,12,10,9,5,7,4,4,1,3,0,0,0,0,0
2022-03-25 21:00:00,0,0,0,0,0,1,2,2,5,8,13,10,10,10,6,7,0,6,5,0,5,3,0,2,0,0,3,2,2,5,8,7,8,4,17,15,10,11,10,4,11,13,11,8,5,4,2,0,0,1,0,0,0,0,0
2022-03-25 22:00:00,1,0,3,1,4,3,5,2,6,6,21,18,10,8,7,6,5,4,5,4,7,4,4,0,3,2,0,0,2,10,17,16,15,0,14,9,7,6,8,7,8,6,8,7,6,3,5,7,6,4,2,0,0,0,0
2022-03-25 23:00:00,0,0,0,0,0,1,0,0,1,2,18,14,11,7,7,7,6,5,8,5,7,4,2,0,6,4,0,2,4,5,6,7,5,0,18,12,11,12,12,9,6,7,6,6,4,7,7,5,2,1,0,0,0,0,0
2022-03-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 04:00:00,0,0,0,0,0,0,0,0,0,1,5,6,7,8,9,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 05:00:00,0,0,1,0,0,4,3,3,1,3,3,3,5,7,6,7,0,6,5,7,8,7,8,5,7,5,4,0,3,1,0,0,2,0,5,6,5,4,7,0,6,8,9,8,7,1,0,0,0,0,0,0,0,0,0
2022-03-26 06:00:00,0,0,1,0,0,2,1,1,0,2,5,4,5,3,6,8,11,9,9,7,12,10,7,4,7,6,6,5,3,1,0,0,2,1,3,4,3,0,3,4,5,6,8,11,10,3,1,0,0,0,0,0,0,0,0
2022-03-26 07:00:00,0,0,0,0,0,1,2,2,3,2,3,3,5,4,3,6,7,3,7,7,8,8,7,6,5,0,2,3,3,4,1,0,1,0,5,2,3,6,0,2,3,5,9,15,12,4,3,0,2,3,0,0,0,0,0
2022-03-26 08:00:00,0,0,0,0,1,2,4,1,2,4,6,0,7,8,11,16,15,17,17,17,15,9,7,5,6,6,3,2,5,4,4,6,0,0,9,9,12,11,10,9,7,7,13,16,18,4,1,2,0,0,0,1,0,0,0
2022-03-26 09:00:00,0,1,0,0,1,2,3,6,3,8,9,12,16,17,16,12,13,12,11,12,14,8,7,0,6,5,6,7,1,4,4,3,3,2,5,6,7,9,9,9,11,11,18,25,23,7,6,3,0,1,0,0,0,0,0
2022-03-26 10:00:00,0,0,0,1,2,5,7,7,3,4,9,9,10,5,11,10,9,0,10,9,8,7,3,0,0,5,0,0,2,1,2,2,0,0,4,5,4,5,7,4,9,11,12,24,23,6,2,1,3,0,2,1,0,0,0
2022-03-26 11:00:00,0,1,0,3,2,4,6,5,3,5,8,11,12,9,8,8,9,10,11,12,10,6,6,0,2,6,0,5,2,5,7,9,10,3,11,12,10,9,8,7,7,11,12,19,18,5,1,0,0,0,0,0,0,0,0
2022-03-26 12:00:00,0,0,0,0,1,1,6,2,4,4,6,7,10,9,13,14,14,13,12,14,13,11,11,0,12,11,0,10,7,2,4,0,3,4,7,9,8,7,11,9,13,12,17,21,19,16,6,3,4,4,0,0,0,0,0
2022-03-26 13:00:00,0,0,0,0,1,4,3,3,3,5,11,12,9,9,9,15,14,17,21,26,25,19,12,11,1,4,0,6,4,4,4,0,7,8,14,14,11,11,7,4,9,9,8,17,18,9,7,5,0,3,2,1,0,0,0
2022-03-26 14:00:00,0,0,0,3,1,5,4,7,8,5,11,8,6,9,8,8,4,7,5,7,5,4,4,0,5,10,9,0,8,5,7,0,7,0,10,9,11,0,13,13,14,11,12,13,17,8,6,4,1,0,0,0,0,0,0
2022-03-26 15:00:00,0,0,0,1,2,3,1,0,2,6,13,12,10,8,10,8,9,10,11,12,10,7,5,0,4,3,0,4,5,7,9,0,9,10,23,27,26,26,23,20,19,15,11,16,16,9,7,5,2,0,1,1,0,0,0
2022-03-26 16:00:00,0,0,0,1,1,2,2,6,8,6,13,13,10,12,10,11,9,12,12,11,10,6,5,4,2,0,0,3,4,10,13,14,10,11,12,17,18,19,18,16,11,17,18,19,12,7,2,1,0,0,0,0,0,0,0
2022-03-26 17:00:00,0,0,2,4,7,8,3,6,7,10,16,14,10,9,11,12,10,11,11,10,10,6,5,0,2,4,0,4,5,6,11,7,14,13,20,21,22,20,17,14,14,13,15,21,22,9,6,3,0,4,1,0,0,0,0
2022-03-26 18:00:00,0,0,1,2,0,5,0,4,2,6,16,15,12,12,15,14,14,6,7,9,8,4,5,4,0,5,0,2,7,11,14,0,14,6,13,12,14,10,7,12,10,16,16,15,18,6,7,5,3,1,0,0,0,0,0
2022-03-26 19:00:00,0,0,1,1,2,3,6,5,7,6,11,12,10,7,5,6,15,14,15,17,11,8,7,6,3,0,7,3,6,7,0,0,12,11,15,16,14,10,8,5,3,3,8,12,4,6,5,5,4,1,0,0,0,0,0
2022-03-26 20:00:00,0,0,0,1,0,1,0,2,3,3,12,14,11,9,6,6,7,6,0,0,4,3,1,0,0,0,1,0,0,4,8,0,4,5,11,12,10,11,13,12,12,11,12,12,10,9,3,1,1,0,0,0,0,0,0
2022-03-26 21:00:00,0,1,1,3,2,4,3,2,10,10,32,28,25,8,8,8,5,0,6,0,4,3,2,0,0,0,0,1,0,4,9,0,7,6,13,11,9,8,6,9,3,4,13,9,9,7,5,2,1,0,0,0,0,0,0
2022-03-26 22:00:00,0,0,0,2,0,1,3,4,4,7,13,14,18,12,14,13,10,9,8,9,8,6,5,2,2,1,0,0,2,5,9,10,6,7,10,11,10,10,11,10,9,8,7,6,6,8,5,3,2,1,0,0,0,0,0
2022-03-26 23:00:00,0,0,0,0,0,1,2,1,0,7,18,17,8,5,4,3,2,1,2,1,4,3,3,0,0,0,2,3,2,7,8,7,7,9,16,15,9,13,14,9,10,9,6,6,7,3,4,4,3,2,0,0,1,0,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,0,0,0,0,0,0,2,0,0,1,4,0,0,0,0,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,0,0,0,0,0,1,0,1,0,1,4,2,0,1,3,4,2,5,0,3,0,3,3,2,2,1,0,0,0,1,2,2,1,0,4,5,5,6,0,5,5,5,7,9,10,1,1,0,0,0,0,0,0,0,0
2022-03-27 06:00:00,0,0,0,0,0,0,1,0,1,0,3,3,4,3,6,7,6,0,0,0,6,3,4,0,0,3,0,4,2,3,4,0,0,5,4,0,5,2,2,0,4,6,8,9,9,1,0,0,0,0,0,0,0,0,0
2022-03-27 07:00:00,0,0,0,0,0,1,3,3,0,2,2,1,3,3,5,8,9,8,5,5,8,6,4,0,2,4,0,0,0,1,0,0,0,0,2,3,2,0,3,0,4,6,8,7,5,3,0,0,0,0,0,0,0,0,0
2022-03-27 08:00:00,0,0,0,0,0,1,1,0,1,1,2,0,3,4,6,9,2,0,0,0,11,10,7,2,0,8,7,8,7,2,3,0,0,0,4,1,4,3,0,3,6,7,8,13,14,9,1,2,1,2,0,0,0,0,0
2022-03-27 09:00:00,0,0,0,0,0,1,3,4,2,1,6,7,11,11,14,15,8,13,13,8,12,10,5,0,4,4,5,6,7,3,4,0,5,6,7,10,4,4,1,9,7,8,9,13,10,3,1,0,0,0,1,0,0,0,0
2022-03-27 10:00:00,0,0,1,0,0,3,6,0,2,2,9,7,7,9,7,5,5,8,8,7,7,4,5,0,4,5,4,1,3,3,1,3,3,0,4,5,7,10,9,11,14,9,12,15,5,7,5,2,0,2,0,1,0,0,0
2022-03-27 11:00:00,0,0,0,0,0,1,2,0,2,3,6,5,10,12,13,14,17,24,24,16,18,16,5,4,4,5,0,0,3,2,0,0,0,0,13,15,14,12,11,10,11,7,13,17,18,7,6,3,0,5,4,3,0,0,0
2022-03-27 12:00:00,0,0,2,0,2,5,7,6,1,3,6,8,12,13,18,19,18,16,16,16,17,14,5,6,7,6,0,4,2,2,0,0,3,2,8,12,12,12,11,9,11,10,8,12,11,6,5,4,3,0,1,1,0,0,0
2022-03-27 13:00:00,0,0,1,1,0,2,7,8,3,6,14,15,13,15,18,17,14,14,16,12,17,15,12,11,12,6,0,13,6,9,8,0,11,11,9,8,7,9,9,7,9,10,6,9,8,4,1,0,0,0,0,0,0,0,0
2022-03-27 14:00:00,0,0,0,1,1,2,5,7,7,8,8,9,10,14,14,17,17,0,8,8,8,8,6,7,4,0,0,8,0,6,9,9,8,9,12,13,13,9,9,8,9,11,13,21,19,6,3,2,2,1,0,0,0,0,0
2022-03-27 15:00:00,0,0,1,1,0,3,6,7,5,5,11,10,12,10,11,13,8,13,10,10,10,8,8,9,9,9,0,8,8,5,4,0,6,7,11,11,13,13,0,12,11,8,10,10,8,3,2,1,0,0,0,0,0,0,0
2022-03-27 16:00:00,0,0,0,1,0,2,1,1,3,6,22,18,10,14,11,9,7,9,9,10,9,8,7,10,11,14,15,16,15,5,7,8,5,6,6,9,5,0,8,7,7,8,10,8,8,5,4,5,3,0,0,0,0,0,0
2022-03-27 17:00:00,0,0,1,2,0,1,2,1,2,7,15,13,12,6,8,10,10,12,12,9,8,5,3,2,1,0,0,0,1,4,8,7,7,8,16,16,17,21,18,15,12,12,13,13,10,4,3,1,0,0,2,0,0,0,0
2022-03-27 18:00:00,0,2,3,0,0,0,0,4,2,4,14,14,10,8,6,13,13,12,10,9,9,7,6,5,4,2,7,4,6,7,5,0,1,0,17,21,19,16,12,14,10,13,16,15,10,4,2,0,1,1,0,0,0,0,0
2022-03-27 19:00:00,0,0,0,0,0,2,0,0,6,7,13,10,7,9,10,11,11,12,11,10,9,5,3,2,0,2,4,1,0,6,8,0,2,3,7,16,9,15,12,10,8,8,10,10,11,6,4,3,1,0,0,0,0,0,0
2022-03-27 20:00:00,0,0,0,0,0,2,0,2,3,3,11,11,11,3,3,4,6,11,9,12,9,6,4,4,2,0,4,0,0,6,7,0,9,0,13,11,11,12,13,11,10,5,6,5,0,2,3,2,1,0,0,0,0,0,0
2022-03-27 21:00:00,0,0,1,2,3,4,0,7,9,8,13,12,11,9,7,7,5,7,4,3,3,1,0,0,0,0,0,0,0,4,5,2,0,6,9,10,11,11,11,10,9,7,5,8,7,4,4,1,0,0,0,0,0,0,0
2022-03-27 22:00:00,0,0,0,0,1,0,1,0,1,7,14,11,9,7,5,5,2,5,7,1,8,5,2,1,0,0,0,0,2,3,5,0,4,5,8,10,8,0,6,7,7,7,6,8,9,7,5,4,2,3,0,0,0,0,0
2022-03-27 23:00:00,0,0,0,0,0,0,1,0,3,7,15,17,16,13,10,8,7,0,2,0,6,4,4,3,0,2,0,1,2,7,9,6,7,5,12,8,9,8,8,7,7,5,6,7,6,5,2,1,0,0,0,0,0,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,0,0,0,0,0,0,1,0,0,2,8,9,13,14,5,0,15,14,13,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,0,0,2,1,0,3,4,4,2,3,6,6,8,8,9,12,12,12,12,13,16,17,16,7,8,5,4,14,7,1,2,0,3,1,6,9,10,0,9,8,7,9,12,14,9,2,1,0,0,0,0,0,0,0,0
2022-03-28 06:00:00,0,0,0,0,1,3,4,2,4,4,9,10,14,16,9,13,14,15,18,20,22,17,15,8,10,13,11,10,9,5,4,2,3,4,8,11,7,10,8,7,6,8,19,26,26,11,6,7,1,0,0,0,0,0,0
2022-03-28 07:00:00,0,0,0,0,1,8,13,11,4,6,14,16,22,23,29,42,42,40,29,20,28,26,26,16,25,21,22,18,14,15,18,5,6,6,13,10,13,16,14,12,12,19,26,40,38,17,20,6,21,10,4,3,1,2,0
2022-03-28 08:00:00,0,1,0,0,0,5,6,8,8,8,10,18,23,23,24,32,32,33,32,27,30,23,25,24,26,25,22,17,9,33,37,9,9,0,17,21,20,18,18,14,13,20,35,38,35,10,8,3,5,3,2,2,0,0,0
2022-03-28 09:00:00,0,0,1,0,2,3,5,6,4,6,4,5,9,9,12,14,15,17,17,19,19,21,19,0,18,15,14,13,5,7,10,5,5,0,11,9,11,12,13,9,10,13,15,23,20,7,2,2,0,0,1,0,0,0,0
2022-03-28 10:00:00,0,1,2,0,2,3,5,4,2,3,8,7,7,7,7,9,8,8,10,12,11,10,7,7,6,5,4,6,3,2,2,2,2,0,4,4,0,5,5,0,6,8,11,16,15,4,4,3,0,4,2,0,0,0,0
2022-03-28 11:00:00,0,0,2,2,0,4,5,4,3,5,7,6,6,6,5,6,0,4,8,6,7,7,6,0,0,0,5,1,4,1,2,2,2,0,7,7,6,3,6,4,7,11,12,11,12,6,3,1,0,1,0,0,0,0,0
2022-03-28 12:00:00,0,0,2,1,4,6,4,5,4,2,7,6,6,7,8,10,11,12,13,13,10,8,4,7,6,7,4,6,4,3,0,3,5,2,4,5,7,8,6,7,7,6,10,16,15,9,4,2,2,3,0,1,0,0,0
2022-03-28 13:00:00,0,0,2,3,1,4,9,7,5,4,9,7,7,8,10,11,9,8,9,13,11,7,4,5,4,6,5,3,4,7,10,5,11,0,17,18,20,18,15,14,11,9,12,15,14,11,3,2,2,0,2,1,0,0,0
2022-03-28 14:00:00,0,0,2,1,0,4,15,14,5,5,13,13,11,9,8,5,0,8,7,6,6,5,7,8,7,7,6,7,6,9,11,12,13,12,12,11,12,11,11,13,13,11,12,18,19,8,5,6,5,4,3,2,2,0,0
2022-03-28 15:00:00,0,1,3,0,0,4,6,6,6,6,18,17,14,12,11,13,12,13,12,12,0,7,4,1,2,5,0,5,5,8,9,0,8,0,12,14,14,13,9,7,6,5,8,9,14,10,5,4,3,3,2,0,0,0,0
2022-03-28 16:00:00,0,0,1,2,4,11,12,14,13,13,20,18,10,12,13,17,15,6,11,10,12,6,7,7,4,0,0,3,6,11,14,17,16,15,13,12,15,24,25,10,10,9,9,8,7,5,3,3,2,0,2,0,0,0,0
2022-03-28 17:00:00,0,2,4,2,4,9,10,11,10,10,20,16,16,12,11,8,7,15,15,18,16,10,7,4,7,0,4,7,10,16,18,20,20,17,23,22,23,25,25,23,23,16,17,15,13,7,5,4,3,2,1,0,0,0,0
2022-03-28 18:00:00,0,1,3,0,3,6,10,7,11,15,67,55,28,19,17,18,9,21,19,20,19,16,10,9,8,6,10,17,24,41,28,47,47,42,43,40,43,41,37,33,22,22,24,21,19,13,6,5,5,2,0,0,0,0,0
2022-03-28 19:00:00,0,1,2,0,1,6,8,9,14,15,40,36,22,18,15,14,13,12,15,13,12,7,5,0,4,2,7,7,11,15,19,22,9,17,31,27,23,21,19,27,25,17,14,14,11,5,14,12,9,4,2,0,0,0,0
2022-03-28 20:00:00,0,0,0,0,0,4,0,6,6,5,21,17,11,8,7,8,9,10,11,7,9,4,3,2,1,0,2,0,4,17,23,24,18,21,24,22,20,18,15,12,10,11,13,11,9,9,7,6,5,2,1,0,0,0,0
2022-03-28 21:00:00,0,0,0,0,0,1,0,1,2,3,22,20,10,7,5,4,3,3,0,3,2,2,1,1,0,1,0,2,2,7,9,0,8,7,11,23,22,22,22,18,17,12,11,12,9,5,4,2,2,5,2,1,0,0,0
2022-03-28 22:00:00,0,0,0,1,0,0,0,2,4,6,21,18,11,7,6,4,5,4,6,7,6,4,4,3,2,1,3,0,3,14,15,15,16,15,17,19,18,13,10,9,6,8,7,5,6,5,4,2,1,0,0,0,0,0,0
2022-03-28 23:00:00,0,0,0,0,0,1,0,0,2,7,16,15,7,5,4,3,3,1,0,2,4,3,2,0,0,0,1,3,3,16,18,19,17,16,15,15,14,10,8,8,8,7,7,5,6,6,5,4,1,0,2,0,0,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,0,0,0,0,0,0,1,0,3,2,10,11,14,15,16,17,18,17,16,17,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,0,0,1,1,0,3,4,2,2,5,5,7,8,9,9,10,11,13,14,15,14,11,22,19,19,17,15,14,12,8,8,7,10,10,10,12,3,11,10,8,7,8,10,13,11,1,1,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,0,0,0,0,0,4,7,7,4,3,7,8,9,12,11,16,19,20,21,22,22,16,10,11,10,10,9,8,6,2,0,0,1,4,8,11,10,7,8,5,4,8,16,29,25,19,2,0,1,1,2,1,0,0,0
2022-03-29 07:00:00,0,0,1,0,2,3,5,7,4,4,12,14,20,23,25,38,40,40,35,34,36,32,27,25,28,20,20,18,11,20,24,6,9,9,8,11,8,8,6,7,8,22,35,33,31,13,16,17,17,11,5,2,1,0,0
2022-03-29 08:00:00,0,0,0,0,0,12,16,15,9,11,19,17,20,23,23,25,24,22,30,28,37,33,31,30,24,24,26,21,11,22,26,12,10,9,21,20,19,20,23,20,14,19,32,53,47,9,8,5,2,2,2,0,0,0,0
2022-03-29 09:00:00,0,0,1,0,2,3,4,6,2,2,5,11,13,15,17,17,17,18,22,21,24,22,17,0,10,11,10,9,6,12,10,4,3,0,10,11,13,16,15,11,11,12,22,30,26,6,3,3,1,0,2,0,0,0,0
2022-03-29 10:00:00,0,0,2,3,5,5,1,4,5,7,7,5,5,4,5,8,9,8,10,13,11,8,5,4,0,3,4,5,2,2,6,3,6,0,6,3,7,4,6,7,5,5,8,9,10,5,2,3,2,2,1,1,0,0,0
2022-03-29 11:00:00,0,0,1,0,2,3,4,4,2,4,9,9,8,7,5,11,6,12,14,14,15,11,9,10,5,6,5,7,6,5,6,2,6,5,14,15,14,14,10,11,11,10,13,18,16,5,5,4,1,2,0,1,0,0,0
2022-03-29 12:00:00,0,0,1,1,2,3,4,3,3,4,7,6,8,10,11,14,9,10,9,10,10,5,5,0,6,7,4,5,4,5,6,7,8,7,6,2,3,5,4,4,6,6,9,11,11,6,7,6,5,2,4,0,1,0,0
2022-03-29 13:00:00,0,0,1,0,0,3,0,4,5,5,7,6,6,6,8,9,10,11,10,13,14,9,7,7,5,6,5,8,6,7,9,10,11,10,16,16,16,18,9,17,11,10,9,13,16,10,2,1,0,1,1,1,0,0,0
2022-03-29 14:00:00,0,0,0,1,3,0,0,6,5,2,13,13,11,12,9,0,6,8,7,8,3,5,6,0,3,4,0,3,4,7,10,10,6,11,10,11,14,12,10,13,11,9,9,8,6,4,3,4,3,2,1,0,0,0,0
2022-03-29 15:00:00,0,2,3,4,4,6,8,8,6,5,16,14,12,10,4,9,10,0,11,14,11,0,5,0,4,0,5,4,5,10,13,16,18,17,8,8,7,8,9,8,8,9,11,10,11,7,9,8,5,4,2,1,0,0,0
2022-03-29 16:00:00,0,0,2,2,5,22,22,11,16,18,26,20,17,10,10,10,10,11,10,11,5,6,9,8,7,6,0,7,8,7,9,8,8,0,18,21,18,27,24,19,13,13,13,9,3,7,6,3,2,1,0,0,0,0,0
2022-03-29 17:00:00,0,4,4,7,5,11,11,6,6,12,19,21,20,17,19,20,12,20,10,19,19,9,7,7,5,0,11,13,17,30,36,39,38,29,39,41,44,46,42,41,36,29,24,22,16,15,3,2,0,0,0,0,0,0,0
2022-03-29 18:00:00,0,0,2,2,3,9,9,5,8,17,46,42,26,21,19,18,15,15,14,14,11,9,5,6,5,4,9,17,29,43,45,49,50,47,48,40,39,39,35,36,24,23,26,19,14,9,14,15,14,8,7,2,1,0,0
2022-03-29 19:00:00,0,1,2,0,1,7,8,10,7,7,49,45,21,11,8,7,6,19,17,16,11,10,5,4,4,0,7,9,17,28,29,30,31,29,29,44,41,37,39,34,26,18,22,21,16,8,16,11,5,5,2,0,0,0,0
2022-03-29 20:00:00,0,1,1,0,0,2,1,2,5,10,25,24,12,9,9,11,12,11,10,0,10,7,4,3,0,2,0,1,8,17,18,20,20,21,22,21,18,18,17,15,13,10,8,9,11,13,9,7,3,1,1,0,0,0,0
2022-03-29 21:00:00,0,2,4,1,2,5,6,5,3,6,22,17,14,11,7,6,3,7,6,6,4,3,2,2,0,1,3,2,4,14,15,15,13,12,15,14,12,13,14,13,13,14,8,14,8,4,5,4,2,0,0,0,0,0,0
2022-03-29 22:00:00,0,0,0,0,2,1,0,3,7,8,22,22,15,11,11,12,10,11,10,0,10,8,6,0,4,3,0,5,6,12,12,12,14,15,17,16,15,15,13,11,8,8,6,6,4,2,2,0,0,0,0,0,0,0,0
2022-03-29 23:00:00,0,0,0,1,0,0,0,0,2,4,18,15,7,5,6,4,5,3,4,5,3,4,1,1,0,0,0,2,2,5,8,0,8,5,12,13,14,14,13,13,8,10,13,12,10,7,5,0,4,1,1,0,0,0,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
