Unnamed: 0,1_홍연2교(기점가상),2_연희파크푸르지오앞,3_홍연시장,4_홍연2교현대교통종점,5_명지대입구.신원지벤스타,6_명지대삼거리,7_명지대,8_DMC센트럴아이파크아파트,9_명지대사거리제일은행앞,10_백련시장,11_홍남교.서대문두바퀴환경센터,12_연희A지구아파트,13_연희동자치회관,14_연희3거리,15_연희교차로,16_연남동,17_홍대입구역(가상),18_홍대입구역,19_서교동,20_합정역(가상),21_합정역,22_선유도공원,23_선유고등학교,24_선유중학교,25_당중초등학교,26_오산당요양병원,27_교보앞,28_영등포구청,29_당중초등학교,30_선유중학교,31_선유고등학교,32_선유도공원,33_합정역(가상),34_합정역,35_서교동,36_홍대입구역(가상),37_홍대입구역,38_연희동대우아파트,39_연희교차로,40_연희동자치회관,41_연희A지구아파트,42_홍남교.자전거대여소앞,43_백련시장,44_명지대사거리국민은행앞,45_명지대,46_명지대삼거리,47_명지대입구.서울무용센터,48_홍연2교현대교통종점
2022-03-20 13:00:00,0,0,1,4,5,8,18,19,23,29,30,26,33,39,50,45,42,21,17,14,10,9,7,12,6,7,6,7,16,21,21,17,13,20,17,15,27,24,24,23,24,19,15,13,8,6,1,0
2022-03-20 14:00:00,0,0,3,5,6,12,18,24,23,29,30,29,34,42,50,49,46,27,22,20,11,9,8,7,5,6,4,7,14,18,20,21,20,18,17,16,21,19,16,17,11,12,10,9,6,4,2,0
2022-03-20 15:00:00,0,0,2,7,7,10,21,20,21,25,26,27,28,31,40,44,42,27,23,22,19,16,14,12,6,3,3,6,8,10,20,17,12,20,21,20,32,30,28,24,22,19,17,10,7,2,2,0
2022-03-20 16:00:00,0,1,2,6,5,12,25,29,31,33,40,44,45,50,54,55,48,29,19,17,13,15,11,11,7,6,5,6,11,13,16,17,14,21,25,24,42,36,30,23,22,20,17,14,11,7,4,0
2022-03-20 17:00:00,0,1,2,6,5,12,16,13,17,19,26,22,28,34,46,46,42,23,19,15,18,16,12,13,7,5,4,10,12,11,13,18,16,28,30,27,40,44,33,34,33,30,25,21,11,7,3,0
2022-03-20 18:00:00,0,0,1,3,2,7,11,12,10,17,20,8,25,32,42,37,35,18,15,13,13,10,11,9,5,3,2,3,8,8,15,22,19,25,27,25,46,41,30,25,23,21,16,12,7,2,1,0
2022-03-20 19:00:00,0,0,2,3,3,7,11,14,16,22,26,30,30,30,35,34,33,19,12,11,12,7,9,9,10,6,5,3,7,9,12,8,5,14,19,0,45,45,38,40,35,31,24,19,11,4,1,0
2022-03-20 20:00:00,0,0,1,2,1,3,7,8,9,11,7,10,12,15,18,21,18,15,12,10,11,6,9,8,5,3,3,4,9,7,9,14,10,16,15,15,40,39,37,37,30,28,27,19,10,6,3,0
2022-03-20 21:00:00,0,0,1,0,1,6,8,4,7,8,8,9,10,14,22,23,18,14,12,11,14,0,10,6,5,5,3,3,6,3,8,5,4,15,23,17,40,38,38,36,35,30,24,17,8,3,2,0
2022-03-20 22:00:00,0,0,0,1,0,3,9,9,10,12,13,12,11,12,14,13,8,5,4,3,7,0,6,5,6,4,6,6,5,5,2,3,7,16,23,21,52,53,51,48,44,34,29,17,11,4,2,0
2022-03-20 23:00:00,0,0,0,1,2,0,7,8,1,3,9,10,7,6,15,17,14,6,5,4,9,11,7,5,3,2,3,2,6,3,4,5,3,14,26,0,47,43,41,36,34,31,29,22,14,3,1,0
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 04:00:00,0,0,1,4,2,0,6,0,0,9,15,16,0,16,11,10,7,9,10,8,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 05:00:00,0,0,1,2,3,5,7,10,9,13,16,17,18,20,21,17,15,3,3,1,5,0,3,4,3,1,3,4,3,1,2,0,0,0,9,8,4,1,0,0,0,0,0,0,0,0,1,0
2022-03-21 06:00:00,0,0,2,5,7,10,11,17,21,30,32,34,33,36,43,40,33,6,5,2,6,1,3,4,2,3,5,4,3,4,7,6,5,4,2,3,12,13,10,11,9,8,2,6,5,3,0,0
2022-03-21 07:00:00,0,2,4,10,15,27,37,45,32,41,50,56,56,65,71,71,50,16,14,13,24,22,11,9,5,4,5,10,9,13,18,11,11,11,10,9,12,10,8,7,3,2,7,6,2,1,0,0
2022-03-21 08:00:00,0,1,2,8,11,23,33,42,46,54,61,63,63,72,71,69,65,31,26,23,42,38,19,16,10,7,8,11,17,18,19,10,17,25,22,21,51,54,49,41,38,39,36,34,13,3,1,0
2022-03-21 09:00:00,0,0,2,3,5,12,16,23,26,30,27,33,35,45,49,49,46,18,12,12,17,16,11,12,4,5,5,7,8,13,17,0,16,15,14,13,38,33,24,19,10,18,16,10,5,1,0,0
2022-03-21 10:00:00,0,0,4,7,8,10,17,19,23,26,28,29,31,36,37,33,31,12,11,7,7,6,8,7,4,3,4,3,7,10,14,2,11,9,5,2,26,20,16,13,12,11,8,6,3,1,0,0
2022-03-21 11:00:00,0,0,1,2,3,10,17,19,24,32,34,35,34,31,31,30,26,10,7,5,6,0,5,5,3,2,5,3,7,8,9,6,6,13,16,15,27,22,19,16,11,10,9,8,6,1,2,0
2022-03-21 12:00:00,0,0,3,4,6,9,18,19,20,23,30,34,37,37,46,42,35,12,10,7,8,3,7,6,4,3,4,7,9,9,6,8,7,13,11,5,23,18,16,14,15,13,12,9,4,2,1,0
2022-03-21 13:00:00,0,0,2,3,4,7,10,12,13,21,23,25,23,26,31,29,25,11,8,10,7,0,7,8,3,2,3,3,8,11,13,11,11,13,13,12,40,34,33,31,30,29,27,26,15,4,2,0
2022-03-21 14:00:00,0,0,1,3,5,10,12,14,16,19,17,18,21,25,28,26,21,11,10,7,8,5,4,4,4,2,2,4,10,15,15,9,11,18,20,19,30,21,21,18,17,15,11,9,3,2,1,0
2022-03-21 15:00:00,1,0,2,4,3,18,24,27,26,29,30,31,19,24,27,27,26,12,11,6,12,7,8,8,9,6,4,5,12,13,11,13,11,18,19,12,31,27,23,20,21,17,18,11,8,5,2,0
2022-03-21 16:00:00,0,0,2,3,3,12,29,24,30,33,32,35,35,39,44,46,34,17,14,10,12,7,11,6,4,4,3,6,10,11,16,15,13,19,20,19,42,39,34,28,26,24,19,14,8,3,1,0
2022-03-21 17:00:00,0,0,3,6,5,16,40,45,46,49,26,38,51,40,50,48,41,22,20,19,16,9,16,6,7,4,6,8,22,24,29,28,24,23,29,27,56,40,36,34,33,31,22,15,6,4,2,0
2022-03-21 18:00:00,0,1,1,4,6,13,23,27,29,35,41,43,44,51,61,58,51,19,19,17,17,13,17,13,11,10,13,17,35,40,62,57,55,59,58,33,65,54,49,51,46,34,29,15,8,5,3,0
2022-03-21 19:00:00,0,0,2,1,6,5,12,13,15,18,18,21,26,33,39,41,36,11,11,9,14,9,11,9,7,7,6,7,12,12,15,11,14,27,30,27,54,61,50,47,45,33,26,16,13,5,2,0
2022-03-21 20:00:00,0,1,1,1,2,6,14,14,14,13,10,15,11,17,17,18,17,10,7,8,11,6,9,6,3,2,7,9,13,12,18,6,14,21,23,21,35,31,32,33,29,23,21,13,8,5,3,0
2022-03-21 21:00:00,0,0,2,1,0,3,5,7,5,8,8,10,10,15,19,18,14,7,6,4,9,7,6,5,6,2,4,7,7,7,10,6,11,25,28,26,44,39,35,34,28,20,17,16,11,4,1,0
2022-03-21 22:00:00,0,0,1,1,2,3,5,5,7,7,8,8,8,9,15,13,9,10,10,9,11,0,10,8,6,3,3,5,9,10,12,13,6,19,23,21,35,33,33,32,31,26,21,18,5,3,2,0
2022-03-21 23:00:00,0,0,0,1,0,3,8,0,10,4,11,12,3,10,9,5,11,5,6,1,9,0,8,5,3,0,2,7,11,11,12,0,3,18,22,7,49,45,43,38,33,30,27,23,9,6,1,0
2022-03-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 04:00:00,0,0,1,5,1,4,8,9,10,13,21,22,21,4,16,8,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 05:00:00,0,0,1,2,4,6,9,11,13,15,16,13,13,13,12,11,10,4,4,3,9,0,4,3,3,2,3,2,3,2,2,0,0,5,5,4,5,0,1,4,3,2,0,0,1,0,0,0
2022-03-22 06:00:00,0,0,2,7,9,11,11,16,19,28,31,25,19,24,23,24,20,9,8,7,6,5,5,2,3,2,3,1,4,7,3,2,2,3,3,1,10,3,9,6,5,0,4,1,0,0,0,0
2022-03-22 07:00:00,0,1,2,8,11,19,26,33,35,45,51,51,55,58,63,61,55,16,13,9,18,17,13,9,7,2,4,10,10,10,13,7,12,11,5,6,16,13,11,5,10,6,4,4,3,2,0,0
2022-03-22 08:00:00,0,1,6,8,11,21,29,37,39,50,54,56,57,63,68,66,62,32,31,30,55,46,24,19,9,5,8,9,12,16,18,17,16,21,23,21,52,45,37,35,34,32,29,35,15,5,3,0
2022-03-22 09:00:00,0,0,1,3,4,11,18,22,25,37,47,50,49,52,61,57,50,23,18,17,17,6,11,9,7,5,5,8,10,15,16,0,10,17,16,8,34,33,26,24,22,23,19,15,6,2,1,0
2022-03-22 10:00:00,0,0,1,4,5,7,11,14,16,18,22,25,23,26,28,39,34,14,12,11,11,7,7,8,2,1,3,2,4,7,10,10,8,8,8,5,20,19,14,11,9,10,9,6,3,1,0,0
2022-03-22 11:00:00,0,0,2,3,4,12,20,25,27,32,36,34,30,31,33,29,22,12,12,9,7,0,4,3,5,4,8,7,6,10,12,11,5,11,11,9,24,23,17,18,18,17,13,11,7,2,1,0
2022-03-22 12:00:00,0,0,2,2,3,7,19,20,23,25,26,27,28,33,39,39,32,17,12,11,10,5,8,6,3,2,4,4,9,8,9,5,7,9,11,8,18,16,15,18,17,14,13,8,3,2,0,0
2022-03-22 13:00:00,0,0,1,3,4,6,16,16,20,23,26,29,22,28,35,37,31,10,8,6,7,5,7,4,5,5,4,8,10,7,12,4,10,15,19,9,28,26,24,21,6,20,17,14,4,1,0,0
2022-03-22 14:00:00,0,1,3,4,5,8,17,19,20,23,22,22,22,24,24,28,23,16,11,8,10,4,8,9,6,6,5,6,10,10,12,13,12,20,22,21,29,22,17,16,15,13,12,9,6,4,3,0
2022-03-22 15:00:00,0,0,2,3,2,6,18,15,18,24,25,26,28,33,43,43,36,17,12,9,12,8,11,8,4,3,5,6,10,10,14,15,10,15,17,15,24,20,17,17,18,17,14,11,8,4,2,0
2022-03-22 16:00:00,2,1,2,4,2,20,34,37,36,26,29,30,34,38,47,46,34,16,15,14,14,9,11,9,7,7,11,11,13,12,16,20,19,15,16,15,24,28,30,26,22,20,17,12,5,3,1,0
2022-03-22 17:00:00,0,3,2,6,7,18,31,30,38,44,47,36,44,50,55,50,47,23,17,14,13,13,12,10,5,4,4,5,17,19,30,27,26,28,32,31,43,36,37,35,32,31,25,20,6,5,4,0
2022-03-22 18:00:00,0,0,3,4,6,15,24,32,35,36,40,43,50,57,61,60,56,31,27,21,22,19,15,15,9,6,13,13,25,28,58,52,50,49,51,49,64,58,54,54,53,43,34,26,15,7,6,0
2022-03-22 19:00:00,0,1,0,6,9,14,17,21,24,26,29,32,34,37,48,50,48,21,20,16,18,17,11,13,10,5,9,10,19,22,23,19,21,32,37,36,64,60,56,50,42,32,25,19,10,4,2,0
2022-03-22 20:00:00,0,0,1,1,3,3,10,11,12,14,16,15,14,15,22,22,16,10,11,10,12,0,8,7,4,2,4,6,8,6,7,8,6,16,21,12,38,25,24,22,21,21,18,19,10,4,2,0
2022-03-22 21:00:00,0,0,2,6,0,10,19,21,19,20,14,19,19,20,18,18,15,9,11,10,16,6,9,5,3,2,3,5,6,7,7,8,7,18,22,19,32,33,30,27,24,18,15,12,6,2,2,0
2022-03-22 22:00:00,0,0,0,2,1,10,19,28,29,30,20,31,30,30,33,28,22,12,11,10,11,8,8,7,5,3,4,5,7,8,11,0,9,23,27,15,44,41,42,43,42,36,28,22,7,3,1,0
2022-03-22 23:00:00,0,0,1,1,0,2,3,5,0,2,3,4,5,8,10,10,7,4,6,4,8,0,6,5,2,1,3,2,4,5,6,0,3,21,30,12,45,41,43,39,35,29,23,21,10,1,3,0
2022-03-23 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 04:00:00,0,0,1,4,3,3,5,7,0,9,15,5,14,0,10,5,4,4,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 05:00:00,0,0,1,2,3,4,6,4,9,11,17,19,18,19,18,14,12,4,4,2,5,1,3,0,0,2,2,3,3,0,2,2,0,3,4,3,4,2,0,1,0,1,0,0,0,0,0,0
2022-03-23 06:00:00,0,0,1,8,10,9,13,19,22,28,32,31,12,28,31,29,21,9,8,4,9,4,10,8,3,1,3,0,3,5,6,2,5,5,6,2,8,8,6,4,0,2,0,2,0,0,0,0
2022-03-23 07:00:00,0,2,6,9,16,25,31,40,43,51,55,52,52,56,60,63,57,25,22,21,30,17,12,13,6,4,4,6,11,14,22,5,12,8,8,6,18,16,15,8,7,7,6,6,4,2,0,0
2022-03-23 08:00:00,0,0,2,6,12,19,28,32,37,44,52,57,57,62,65,63,57,34,29,19,38,36,22,19,13,8,11,16,22,28,20,22,18,24,23,20,56,55,48,42,39,37,30,25,5,5,1,0
2022-03-23 09:00:00,0,1,1,7,8,16,26,30,32,36,39,42,41,44,47,48,41,22,18,15,15,11,9,6,4,4,3,4,6,13,17,0,16,11,11,11,27,25,21,17,14,14,11,9,2,1,0,0
2022-03-23 10:00:00,0,1,2,4,4,8,12,13,19,25,26,30,29,31,35,36,32,13,11,10,13,11,12,10,6,3,4,5,7,6,7,4,5,8,11,10,17,13,12,10,7,8,7,7,3,2,1,0
2022-03-23 11:00:00,1,0,2,4,5,6,12,17,19,25,27,26,25,25,28,27,25,11,9,7,7,0,9,7,5,2,3,2,12,13,14,12,11,13,13,12,22,18,20,18,14,13,10,8,5,2,0,0
2022-03-23 12:00:00,0,0,1,2,4,7,13,16,17,19,23,25,25,27,26,27,22,23,17,14,11,10,8,7,5,4,4,4,7,6,13,12,10,13,16,15,27,22,19,18,18,15,13,10,4,2,0,0
2022-03-23 13:00:00,0,0,3,5,7,8,9,12,17,24,29,17,18,21,26,29,26,10,9,6,9,9,8,5,5,4,4,5,10,10,11,0,9,11,12,10,30,21,19,21,17,13,11,8,4,1,0,0
2022-03-23 14:00:00,0,0,2,3,4,10,16,19,21,24,25,31,30,34,39,40,38,17,13,6,10,4,11,8,5,3,3,5,13,16,18,15,16,14,15,14,30,29,30,28,25,23,20,14,5,3,2,0
2022-03-23 15:00:00,0,0,1,2,3,15,21,26,28,31,31,30,31,30,34,33,26,14,11,10,8,0,7,9,5,6,3,4,12,12,17,16,12,11,12,10,21,25,22,22,21,20,15,11,6,2,0,0
2022-03-23 16:00:00,0,0,2,4,5,12,19,23,27,28,32,29,33,41,45,44,37,16,14,12,11,6,8,6,5,2,3,6,10,13,17,20,17,19,16,15,28,27,26,22,21,16,13,7,4,3,0,0
2022-03-23 17:00:00,0,0,3,5,7,12,27,30,34,39,46,46,50,61,61,61,55,26,24,21,19,17,12,9,6,3,5,6,23,27,35,34,31,29,29,27,39,37,25,34,29,27,21,11,8,5,2,0
2022-03-23 18:00:00,0,0,3,5,6,15,32,35,41,47,46,51,57,59,63,56,53,22,24,21,21,11,19,14,9,8,9,9,24,32,54,48,44,34,38,37,68,62,47,46,43,34,22,16,9,6,2,0
2022-03-23 19:00:00,0,0,1,5,7,9,12,11,13,17,23,24,26,38,41,44,39,22,20,17,19,11,13,8,6,3,6,11,22,23,29,27,26,24,26,24,47,59,57,49,43,35,31,20,10,5,3,0
2022-03-23 20:00:00,0,0,2,6,4,7,12,15,9,10,16,18,10,21,32,31,27,11,12,11,12,10,8,9,4,1,4,6,10,10,14,0,6,22,24,22,43,41,35,33,30,27,21,16,7,4,2,0
2022-03-23 21:00:00,0,0,0,2,1,2,12,13,15,11,12,9,9,15,19,20,17,11,10,5,14,0,12,11,5,2,5,5,9,7,12,3,7,22,30,0,41,38,37,32,29,26,22,16,9,3,2,0
2022-03-23 22:00:00,0,0,2,1,0,5,9,9,12,16,17,18,19,22,26,25,21,16,15,8,22,12,18,15,8,4,5,6,8,7,11,7,9,22,26,20,51,54,44,40,28,33,27,22,12,4,2,0
2022-03-23 23:00:00,0,0,2,0,0,1,4,6,0,5,7,3,6,5,9,8,7,5,6,5,9,0,7,4,6,1,3,4,5,3,7,0,2,22,28,27,59,56,58,51,44,34,27,21,11,3,2,0
2022-03-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 04:00:00,0,0,1,5,2,4,7,8,6,10,17,18,0,7,13,8,5,5,6,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 05:00:00,0,0,1,2,3,4,5,7,9,10,14,15,13,15,15,14,12,6,4,3,4,2,4,5,6,3,4,4,3,3,2,0,2,1,2,1,3,2,3,1,0,1,0,0,0,0,0,0
2022-03-24 06:00:00,0,0,2,8,2,8,8,10,14,16,19,21,21,25,22,19,12,7,7,6,6,5,7,5,2,2,2,3,2,4,6,0,5,7,5,1,7,6,2,5,4,3,3,2,2,1,0,0
2022-03-24 07:00:00,0,1,4,9,12,25,31,39,42,43,50,55,55,55,57,55,45,19,17,16,21,0,10,10,5,5,5,10,14,13,16,12,14,11,5,3,16,16,13,12,11,10,9,7,6,1,0,0
2022-03-24 08:00:00,0,0,4,6,8,17,24,32,36,43,48,49,50,61,66,58,52,28,25,14,36,31,15,14,10,6,9,12,16,19,22,16,17,22,24,21,37,36,29,26,25,23,22,16,8,3,0,0
2022-03-24 09:00:00,0,0,1,5,6,15,23,31,35,40,48,50,50,50,56,54,47,17,13,9,13,0,7,9,8,4,4,6,6,8,11,6,6,11,12,4,27,26,17,16,15,14,12,13,4,3,1,0
2022-03-24 10:00:00,0,1,2,4,4,7,17,20,21,26,27,28,27,34,36,31,29,12,10,6,7,0,6,2,3,3,2,3,6,8,9,0,8,12,13,12,19,15,11,14,13,12,9,14,2,0,1,0
2022-03-24 11:00:00,0,1,2,2,5,8,20,23,30,36,38,39,32,40,42,41,37,15,9,8,6,5,5,3,2,2,5,8,13,13,15,11,14,9,9,7,22,21,18,16,10,15,14,12,6,1,0,0
2022-03-24 12:00:00,0,1,2,4,4,5,12,13,15,15,20,20,19,21,25,26,23,12,10,7,11,5,7,6,4,2,5,5,11,13,17,16,15,14,14,7,25,20,18,16,13,10,9,7,3,0,1,0
2022-03-24 13:00:00,0,0,4,5,2,9,11,14,13,19,21,21,22,26,31,34,32,24,18,17,16,10,14,12,11,4,6,6,9,10,11,0,10,10,12,9,23,23,22,20,16,18,17,10,3,1,3,0
2022-03-24 14:00:00,0,1,2,3,4,6,17,18,20,24,27,29,32,35,39,44,37,13,9,7,10,6,9,7,8,6,4,4,9,8,11,0,10,12,11,11,23,21,19,18,17,14,10,14,5,2,1,0
2022-03-24 15:00:00,0,0,2,1,1,6,16,18,18,23,24,22,25,30,34,33,31,18,11,9,12,4,11,12,5,4,6,14,16,11,16,18,14,21,20,12,28,23,22,19,18,15,13,8,5,4,2,0
2022-03-24 16:00:00,0,2,3,4,6,16,26,30,32,35,38,38,39,53,61,61,50,17,12,10,14,10,11,10,6,5,6,13,23,24,32,31,29,32,34,31,29,29,27,26,24,14,12,9,5,3,2,0
2022-03-24 17:00:00,0,0,4,4,6,11,27,30,33,35,38,40,40,54,59,53,49,24,22,12,16,0,15,13,11,5,12,40,51,51,58,52,49,37,32,26,56,43,32,26,22,21,17,11,5,2,1,0
2022-03-24 18:00:00,1,0,0,4,5,14,30,31,34,37,40,41,43,55,66,59,51,29,24,15,23,22,16,13,12,10,51,61,68,69,76,74,63,62,61,36,66,58,48,47,46,40,38,17,15,5,4,0
2022-03-24 19:00:00,0,0,1,2,2,4,10,11,14,19,22,21,27,37,41,45,36,24,21,20,19,10,14,13,9,4,7,9,14,19,25,39,57,48,56,54,65,60,57,50,43,36,30,20,9,4,2,0
2022-03-24 20:00:00,0,0,2,3,4,5,12,13,16,17,19,18,19,20,26,26,24,10,7,4,8,2,10,9,4,2,6,6,9,11,15,7,8,20,22,21,42,41,36,52,51,40,29,22,11,3,1,0
2022-03-24 21:00:00,0,1,1,5,4,4,9,9,11,15,10,9,12,16,19,20,17,10,10,5,9,0,7,6,5,4,4,5,10,9,11,13,4,20,27,15,52,42,42,39,38,34,33,19,7,3,1,0
2022-03-24 22:00:00,0,0,0,1,2,6,13,14,7,15,12,8,14,17,21,18,14,11,12,11,16,0,13,9,7,5,5,7,7,6,8,8,7,28,28,26,47,46,44,42,38,30,23,21,10,3,2,0
2022-03-24 23:00:00,0,0,0,1,1,3,5,5,6,5,4,6,6,7,6,11,9,8,9,4,24,13,13,12,5,3,3,4,5,5,7,6,1,19,32,21,51,43,40,38,35,30,27,23,9,4,3,0
2022-03-25 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 04:00:00,0,0,1,6,5,6,10,12,3,15,21,5,0,22,10,8,7,5,6,4,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 05:00:00,0,0,1,2,3,4,5,8,7,9,13,8,12,12,14,9,7,4,5,0,6,3,4,3,1,3,3,3,4,3,4,0,3,2,5,3,3,2,0,3,0,1,0,0,0,0,0,0
2022-03-25 06:00:00,0,0,2,3,4,7,12,15,20,28,20,22,18,30,30,27,24,6,4,3,5,3,3,5,2,1,2,2,3,5,5,0,3,4,4,1,11,5,6,3,2,0,2,0,1,1,0,0
2022-03-25 07:00:00,0,1,2,9,15,24,30,39,48,58,62,63,62,67,70,48,44,13,11,10,21,20,15,10,5,3,6,9,9,10,13,10,12,10,10,5,17,17,15,12,10,4,7,4,1,1,0,0
2022-03-25 08:00:00,0,1,3,6,10,17,23,31,36,46,53,58,56,62,64,65,60,37,29,28,43,39,21,18,7,5,6,14,20,23,20,0,11,27,23,21,31,29,24,25,24,18,16,15,6,2,1,0
2022-03-25 09:00:00,0,1,2,5,11,18,24,28,28,36,38,42,43,52,56,53,49,24,13,10,16,14,8,9,5,3,5,4,12,14,14,9,8,11,11,9,30,29,24,15,13,10,9,7,3,2,0,0
2022-03-25 10:00:00,0,0,1,3,8,14,18,19,25,31,34,36,35,36,45,41,33,11,9,7,10,7,12,11,4,3,2,5,8,11,12,2,9,11,9,3,16,15,17,19,18,16,14,10,6,2,1,0
2022-03-25 11:00:00,0,0,1,5,6,8,12,12,14,20,23,26,29,34,36,32,28,14,11,9,8,4,9,7,3,2,4,4,9,12,14,12,12,12,11,10,21,20,17,15,13,10,11,8,5,5,1,0
2022-03-25 12:00:00,0,0,3,3,5,8,14,16,19,22,25,26,25,27,34,30,24,16,12,10,7,6,6,6,4,3,2,3,11,13,14,6,12,13,13,12,18,16,14,15,11,10,8,7,4,3,1,0
2022-03-25 13:00:00,0,2,5,4,4,8,20,22,23,24,29,26,27,35,38,33,29,19,17,11,8,7,6,5,4,2,4,6,10,14,18,0,17,22,19,18,26,28,25,28,27,22,17,11,2,1,0,0
2022-03-25 14:00:00,2,1,2,5,7,12,22,25,27,30,31,32,33,39,40,35,33,19,16,14,10,11,9,8,4,2,4,5,7,8,11,10,9,13,18,17,31,17,14,16,14,13,10,10,4,2,1,0
2022-03-25 15:00:00,3,0,2,2,2,10,23,24,26,32,34,33,35,42,43,41,38,17,11,9,11,6,9,7,5,4,6,10,13,16,21,3,20,22,25,24,29,29,29,30,27,23,19,10,6,4,1,0
