Unnamed: 0,1_송파레미니스후문,2_신흥운수입구,3_오금동사거리,4_송파도서관,5_오금공원앞,6_오금역2번출구,7_오금공원사거리,8_오금동대림아파트,9_방이동대림코오롱아파트,10_신구블레스밸리,11_방이초등학교,12_방이시장입구,13_서울방이동고분군,14_방이우체국,15_송파나루역,16_송파구청.방이맛골,17_잠실역8번출구,18_잠실역.롯데월드,19_잠실5단지,20_잠실새내역.잠실2동주민센터,21_잠실엘스아파트앞,22_종합운동장사거리,23_잠실종합운동장,24_강남경찰서면허시험장,25_삼성역7번출구,26_봉은사역3번출구.삼성1파출소,27_청담역.경기고교,28_진흥아파트,29_강남구청.강남세무서,30_청담동래미안아파트,31_강남구청역,32_세관앞,33_논현동사거리.학동역,34_영동시장,35_논현사거리.논현역5번출구,36_반포역,37_고속터미널,38_센트럴시티,39_고속터미널,40_반포역,41_논현사거리.논현역4번출구,42_영동시장,43_논현동사거리.학동역,44_세관앞,45_강남구청역,46_삼성동서광아파트,47_강남구청.강남세무서,48_진흥아파트청담역,49_청담역.경기고교,50_봉은사.삼성1파출소앞,51_무역센타,52_강남경찰서.강남운전면허시험장,53_잠실종합운동장,54_종합운동장사거리,55_잠실새내역4번출구,56_잠실트리지움아파트앞,57_잠실역.롯데월드,58_잠실역1번.11번출구,59_송파구청.방이맛골,60_방이동사거리,61_송파나루역,62_서울방이동고분군,63_방이시장입구,64_방이초등학교,65_올림픽공원남2문,66_신구블레스밸리앞,67_방이동대림코오롱아파트,68_오금동대림아파트,69_오금공원사거리,70_오금역3번출구,71_가락현대5차아파트,72_우창아파트,73_송파참병원,74_인애가요양병원,75_송파레미니스후문
2022-03-18 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 04:00:00,1,2,4,1,0,0,7,3,0,9,15,19,20,23,0,21,16,17,0,18,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 05:00:00,1,2,2,2,1,0,2,2,3,5,6,4,0,5,5,6,9,10,0,11,3,9,8,8,15,14,0,6,16,15,14,10,8,5,4,7,2,1,4,4,5,5,7,4,2,2,0,1,0,3,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 06:00:00,7,9,7,10,7,6,4,6,7,8,12,10,9,12,11,12,6,7,0,3,7,0,8,7,6,4,5,4,4,4,3,3,2,1,1,0,0,0,1,4,2,5,5,3,1,2,3,0,1,3,0,1,1,0,4,3,3,5,4,3,0,4,3,3,4,2,2,2,0,1,0,1,0,0,0
2022-03-18 07:00:00,10,12,17,21,20,5,11,18,12,18,27,35,36,41,45,43,22,23,25,24,23,17,15,13,14,13,14,9,11,12,12,9,10,4,3,2,1,1,7,6,7,7,8,7,3,8,5,11,12,8,4,4,1,4,6,5,4,8,7,3,3,4,2,4,5,9,8,7,6,3,1,2,0,0,0
2022-03-18 08:00:00,9,14,17,18,15,10,14,17,23,27,43,47,47,44,48,43,19,21,24,26,29,31,30,26,26,37,33,27,21,21,23,13,10,7,4,1,1,0,7,12,12,12,15,12,12,16,20,37,43,35,24,11,13,12,12,13,13,19,16,15,16,15,10,15,14,14,12,10,10,6,4,3,1,0,0
2022-03-18 09:00:00,5,0,13,13,11,8,8,10,14,19,25,34,35,36,35,25,13,12,14,12,12,14,13,12,15,16,14,13,12,10,9,8,5,4,6,0,3,0,7,6,5,8,9,8,4,6,4,12,14,8,11,8,9,8,9,7,7,9,8,9,7,9,4,10,2,8,6,4,3,3,1,1,0,0,0
2022-03-18 10:00:00,2,2,3,4,4,4,3,11,13,12,14,16,17,15,16,16,10,9,8,7,5,7,6,5,8,9,7,6,7,4,6,6,3,1,2,0,1,4,5,6,7,10,9,8,7,9,9,6,13,8,6,5,4,4,7,0,5,7,5,0,8,3,8,3,6,2,3,2,0,2,0,3,0,0,0
2022-03-18 11:00:00,3,2,4,5,4,5,4,6,9,11,9,12,14,14,14,14,7,11,14,11,8,4,5,5,7,7,7,6,7,4,7,8,7,5,2,1,1,2,3,4,5,7,13,13,13,12,10,4,9,12,7,5,2,7,9,7,8,10,12,11,4,0,9,6,6,6,3,3,2,1,0,0,1,0,0
2022-03-18 12:00:00,3,5,6,8,6,3,7,8,9,10,14,17,18,17,18,18,7,7,1,7,6,2,6,3,7,7,3,8,10,11,13,10,6,4,3,3,1,1,4,0,3,7,9,9,5,4,7,7,6,7,6,8,5,7,10,9,10,9,9,9,10,9,6,8,7,6,7,5,4,6,4,1,4,2,0
2022-03-18 13:00:00,3,4,6,5,6,6,6,7,9,12,12,14,17,17,16,14,12,13,12,10,9,6,10,9,8,9,8,7,9,5,8,6,5,4,5,3,1,2,7,8,10,11,10,9,8,8,8,10,9,8,9,8,9,8,7,10,12,20,21,13,12,11,11,8,6,9,9,6,4,5,3,3,2,1,0
2022-03-18 14:00:00,3,4,4,4,5,5,6,11,12,12,13,17,18,19,17,11,13,14,5,15,11,1,9,8,9,6,5,5,6,7,7,7,7,4,2,1,0,1,2,4,4,6,8,11,10,11,9,10,9,9,7,7,8,11,14,15,10,11,9,14,12,5,8,10,8,7,8,6,6,3,3,3,2,1,0
2022-03-18 15:00:00,3,3,4,5,5,5,5,5,5,8,9,10,15,12,13,15,12,14,13,11,12,11,10,13,14,17,15,12,9,7,12,9,8,3,2,1,1,2,5,0,5,7,8,10,11,13,14,16,20,16,15,14,9,16,21,19,27,31,28,28,21,23,25,22,20,10,9,3,2,4,3,3,2,0,0
2022-03-18 16:00:00,2,1,4,9,9,7,11,14,14,13,15,14,21,21,22,22,9,9,10,9,10,10,9,8,20,26,19,16,10,9,9,7,9,7,4,0,1,1,3,4,2,6,7,6,7,6,13,10,20,13,12,14,17,16,22,23,27,32,35,30,28,25,21,12,20,15,8,7,4,7,3,4,3,1,0
2022-03-18 17:00:00,5,6,7,7,6,7,6,10,13,17,18,25,15,16,25,26,18,15,13,10,12,11,12,15,17,23,18,16,15,14,14,10,9,6,5,3,1,2,3,2,3,5,8,10,10,16,15,16,16,14,13,16,16,19,23,22,28,37,37,26,24,14,23,19,18,15,12,7,4,6,5,5,4,0,0
2022-03-18 18:00:00,1,0,2,5,10,3,11,15,18,19,20,21,21,20,20,26,21,20,18,12,11,13,10,17,31,48,17,14,16,14,11,11,11,7,5,6,2,1,5,2,5,8,15,18,18,18,20,22,22,20,21,22,20,21,30,27,31,54,47,41,42,38,35,31,29,20,18,9,9,12,11,7,6,1,0
2022-03-18 19:00:00,1,2,3,4,4,7,9,6,12,10,10,11,13,10,9,11,9,10,9,9,10,7,9,8,9,8,4,7,7,5,4,5,6,5,3,2,2,1,4,4,4,5,12,16,17,26,13,11,14,27,27,28,29,31,33,32,34,46,39,38,36,32,24,20,15,14,10,8,7,6,5,3,3,1,0
2022-03-18 20:00:00,2,1,4,3,2,5,0,5,4,6,5,8,7,7,8,9,7,0,6,4,3,3,5,3,5,6,3,4,3,3,4,1,4,1,4,2,1,0,3,1,4,6,8,7,8,7,10,9,10,7,11,11,11,12,14,14,17,23,30,33,32,31,27,25,23,18,13,8,7,9,6,6,4,0,0
2022-03-18 21:00:00,0,0,0,1,1,2,1,2,7,4,1,1,0,0,3,7,6,9,7,3,6,3,3,5,6,7,4,0,7,7,6,7,6,5,3,1,2,2,11,10,11,6,8,9,8,7,8,8,8,9,9,7,11,9,10,10,14,18,18,20,10,7,14,11,3,12,7,4,3,5,4,2,0,1,0
2022-03-18 22:00:00,0,1,1,2,0,2,3,5,7,6,6,6,9,10,9,9,7,12,3,4,6,7,0,8,9,10,8,9,4,8,3,5,5,4,6,3,1,2,6,4,5,8,10,10,9,9,5,7,8,8,10,9,11,11,16,15,13,28,26,24,25,26,19,18,17,14,15,10,8,7,6,5,5,2,0
2022-03-18 23:00:00,0,0,0,0,0,0,0,1,4,5,4,0,0,5,0,9,6,5,0,4,5,5,0,5,6,7,6,5,6,4,9,8,8,3,4,2,0,0,2,1,3,0,5,7,1,7,2,4,6,7,8,6,7,5,9,10,7,24,27,28,26,22,16,6,12,11,9,6,4,3,2,2,0,0,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,1,0,2,1,0,0,1,0,0,0,2,3,0,4,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,1,3,0,4,3,1,1,2,1,4,6,5,7,6,8,7,5,6,0,3,5,4,3,5,4,2,4,4,3,0,2,1,2,1,0,0,0,0,4,0,5,2,4,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 06:00:00,2,2,3,1,1,0,2,3,2,3,1,2,4,5,5,2,4,3,3,2,0,0,2,2,3,4,1,0,3,0,3,2,3,0,1,2,0,0,2,0,3,4,4,4,0,3,2,4,3,5,4,2,3,2,2,1,0,2,1,0,0,0,1,0,1,1,0,0,0,2,0,3,0,0,0
2022-03-19 07:00:00,3,5,3,6,3,3,3,4,6,8,11,12,5,7,11,10,6,5,3,4,0,2,2,0,2,3,1,3,2,0,2,1,0,1,0,0,0,0,2,5,0,3,4,2,1,2,2,3,3,4,3,0,1,1,4,5,4,6,5,3,2,2,0,4,2,1,2,0,3,2,0,0,0,0,0
2022-03-19 08:00:00,6,7,0,8,5,3,4,7,9,10,14,19,20,19,17,15,8,0,7,2,6,4,6,0,8,5,7,5,6,1,5,1,6,5,4,3,1,1,2,4,3,3,4,4,4,0,4,8,10,7,5,5,5,5,8,6,7,9,8,7,7,5,4,5,6,6,5,4,3,4,1,3,2,1,0
2022-03-19 09:00:00,4,0,0,6,8,7,5,9,11,14,18,24,22,23,22,16,8,8,8,5,7,7,7,6,8,8,8,6,7,7,6,4,2,1,3,2,1,0,1,2,3,5,4,4,2,3,5,6,8,7,5,3,7,9,4,1,4,7,4,8,9,4,6,5,4,3,4,2,5,4,1,2,1,0,0
2022-03-19 10:00:00,6,5,6,7,7,5,9,9,11,12,10,17,13,17,15,15,9,10,12,10,10,10,11,9,4,10,9,3,10,9,3,5,4,3,4,0,0,1,3,3,5,7,4,3,4,4,5,7,9,10,7,4,0,4,8,6,7,7,9,8,8,9,8,6,9,4,8,3,0,4,4,3,1,0,0
2022-03-19 11:00:00,3,3,4,5,6,5,8,15,12,14,14,18,19,19,18,19,10,11,12,12,10,9,8,0,9,12,11,8,7,6,0,5,2,2,1,1,0,1,7,8,6,7,8,6,6,6,5,6,7,6,5,6,6,7,8,9,9,14,15,9,8,9,8,7,6,2,5,3,2,3,1,2,1,0,0
2022-03-19 12:00:00,2,8,4,9,2,8,10,16,21,26,31,31,33,31,29,28,15,17,15,15,14,15,9,1,8,10,8,4,8,0,10,8,6,3,5,0,0,1,6,5,4,5,7,6,5,7,9,9,11,9,8,10,7,9,15,16,13,18,17,13,12,13,13,12,12,12,8,7,5,5,4,3,1,0,0
2022-03-19 13:00:00,4,5,6,7,8,7,9,11,17,19,21,25,27,32,34,30,15,15,13,12,10,11,9,14,12,12,7,11,10,7,7,4,4,4,3,3,2,1,3,0,3,5,11,12,11,11,12,17,18,15,11,12,13,12,17,15,17,16,15,16,16,15,13,14,11,9,9,6,5,0,3,2,2,0,0
2022-03-19 14:00:00,6,2,7,6,6,6,5,6,7,10,12,22,21,23,20,17,14,17,16,11,9,9,9,4,10,9,7,7,16,17,19,20,14,11,8,4,3,2,5,5,7,8,5,8,4,13,16,17,17,13,19,18,11,20,30,27,28,27,25,17,20,16,13,13,11,11,9,8,7,4,5,3,0,2,0
2022-03-19 15:00:00,1,2,0,4,2,3,4,8,15,12,15,16,14,17,13,17,11,11,9,10,8,7,6,5,9,13,7,5,7,5,8,4,5,7,2,6,0,0,4,6,6,13,13,16,11,13,16,15,19,19,11,11,11,12,17,14,18,21,25,23,21,18,14,12,11,9,8,7,5,10,4,8,4,1,0
2022-03-19 16:00:00,4,8,8,9,7,5,5,9,14,15,20,22,28,27,22,20,11,8,9,12,11,8,0,10,9,7,10,10,13,11,10,5,10,8,5,0,2,2,7,5,6,9,11,10,9,10,11,16,15,14,13,12,14,15,17,15,20,21,19,16,18,14,14,12,11,9,7,6,4,4,3,1,1,0,0
2022-03-19 17:00:00,2,5,4,5,7,7,9,14,15,17,18,23,9,25,23,20,17,16,14,9,10,9,5,0,6,8,6,7,6,9,8,5,5,4,3,0,0,0,4,4,3,5,7,4,6,7,11,12,11,11,10,8,13,14,14,14,17,29,28,24,25,23,18,17,17,15,13,11,5,7,6,5,3,3,0
2022-03-19 18:00:00,2,5,3,6,7,6,4,6,8,8,10,17,19,0,20,13,7,7,5,5,4,6,2,4,7,6,6,5,7,8,7,7,6,5,3,1,0,0,7,5,4,5,7,4,4,5,8,9,12,10,8,9,6,8,16,14,25,33,29,21,21,19,13,11,16,14,11,10,6,7,5,4,2,2,0
2022-03-19 19:00:00,1,0,0,1,0,2,3,5,7,8,9,12,13,8,11,11,6,9,8,4,5,5,7,4,6,10,9,3,9,4,5,9,7,6,5,3,2,2,4,4,2,3,6,8,8,7,8,9,11,11,7,11,8,11,13,11,15,18,18,17,16,15,14,14,15,14,8,6,4,6,5,3,2,1,0
2022-03-19 20:00:00,0,0,0,1,0,2,3,5,7,4,4,5,4,2,7,10,6,7,5,4,3,3,0,0,7,8,4,9,11,10,10,11,10,7,3,1,0,1,11,10,10,10,6,5,4,4,3,5,7,9,11,10,12,11,13,14,20,25,24,27,26,22,17,15,14,13,9,7,6,5,4,2,3,1,0
2022-03-19 21:00:00,0,0,0,1,0,1,1,4,8,10,0,12,12,0,9,14,11,8,12,0,7,7,5,5,3,0,6,0,2,2,1,2,3,2,2,0,0,0,2,0,6,7,8,9,8,10,12,13,12,3,13,5,11,8,12,9,19,18,16,16,16,15,14,12,9,11,7,5,6,6,0,3,1,0,0
2022-03-19 22:00:00,0,0,1,1,2,1,1,3,6,5,8,5,6,6,5,6,10,11,0,8,3,6,0,0,0,8,6,4,5,1,4,3,3,2,1,0,1,3,5,0,7,2,3,8,0,4,3,12,12,9,5,0,8,8,11,11,11,23,28,29,31,30,27,22,22,19,16,7,6,5,2,3,2,0,0
2022-03-19 23:00:00,0,0,0,0,0,0,0,0,1,2,5,0,0,0,0,6,4,7,6,3,7,6,0,8,3,4,6,0,2,3,7,5,4,1,2,0,0,2,4,2,3,4,6,3,3,2,2,2,0,0,6,0,0,7,10,0,10,22,27,29,26,23,20,19,11,16,11,9,7,2,5,3,0,1,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,1,0,0,0,0,2,0,0,0,1,3,2,0,0,4,3,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,1,0,2,0,3,0,3,2,1,3,2,2,4,3,4,5,6,6,0,0,0,0,5,4,0,0,0,0,6,0,5,0,7,6,4,0,2,1,1,0,0,1,2,2,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 06:00:00,1,0,0,0,0,3,1,0,0,1,2,0,1,0,3,0,2,2,0,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,1,1,5,1,2,1,4,4,1,1,2,2,0,1,1,0,1,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
2022-03-20 07:00:00,1,0,0,1,0,0,0,0,1,1,4,6,5,1,7,3,4,5,5,4,3,2,2,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,2,0,0,0,0,1,2,0,1,1,2,0,1,0,2,3,1,1,0,2,0,1,0,2,0,0,1,2,1,0,0,0,0
2022-03-20 08:00:00,4,0,1,6,5,5,1,6,2,6,4,10,7,11,8,9,5,4,3,4,3,0,1,0,3,1,0,2,1,2,0,1,0,0,0,0,0,0,1,1,2,0,2,1,0,4,3,3,0,0,2,1,2,3,4,0,3,7,0,6,0,6,1,0,1,2,4,3,1,0,0,0,0,0,0
2022-03-20 09:00:00,3,4,5,3,4,6,7,7,8,12,13,16,17,19,17,15,7,6,5,4,4,5,1,0,3,4,0,4,3,2,1,0,3,1,2,0,0,0,4,0,3,4,4,4,2,3,5,3,4,4,2,1,2,1,0,0,3,5,6,7,9,10,10,9,7,6,5,3,2,4,0,0,2,0,0
2022-03-20 10:00:00,3,5,5,4,2,5,7,11,13,17,18,20,19,19,19,15,9,8,7,0,7,6,7,6,7,6,5,0,2,8,7,6,3,2,3,4,1,0,2,0,2,4,4,3,4,3,1,2,4,2,4,4,5,7,9,3,10,9,6,5,4,4,5,4,2,1,1,2,0,1,1,0,0,0,0
2022-03-20 11:00:00,2,4,4,6,4,4,4,10,14,13,17,22,21,20,22,17,11,4,3,9,8,7,9,0,7,8,7,6,5,4,3,1,2,1,2,1,0,1,3,4,3,4,6,5,0,7,5,6,6,8,7,2,9,9,11,11,9,12,15,9,7,8,7,5,4,3,3,1,1,2,0,0,0,0,0
2022-03-20 12:00:00,2,3,2,4,4,3,4,6,13,15,16,23,22,23,26,21,9,7,6,5,5,4,5,4,6,5,4,3,7,6,6,3,3,1,2,2,0,0,2,2,4,7,7,6,5,4,9,9,10,11,10,11,8,12,12,13,10,11,8,6,6,5,6,5,5,5,6,3,0,3,0,2,1,0,0
2022-03-20 13:00:00,5,0,7,10,8,2,10,11,11,14,21,23,25,25,18,23,14,15,16,15,13,12,10,11,10,11,10,11,10,9,7,5,4,2,1,1,0,0,6,5,6,0,8,2,5,8,11,13,12,11,12,0,11,15,26,23,25,24,21,15,13,15,12,8,11,12,10,8,6,5,2,1,0,0,0
2022-03-20 14:00:00,2,0,7,5,8,7,13,16,19,20,26,33,30,32,30,25,13,14,13,13,13,11,5,5,6,8,5,4,7,3,2,2,1,3,0,0,2,0,3,4,4,8,8,12,9,3,7,10,9,6,4,11,12,14,15,12,12,16,14,10,11,12,11,7,6,10,4,4,3,5,3,4,2,0,0
2022-03-20 15:00:00,2,2,3,5,7,6,5,8,10,12,14,18,17,19,18,18,7,7,6,1,6,7,0,0,4,8,3,7,7,5,6,5,4,2,2,0,1,1,3,4,4,5,7,7,5,6,11,8,12,12,7,8,5,10,13,13,15,26,28,26,27,25,17,16,15,13,5,2,0,2,0,0,0,0,0
2022-03-20 16:00:00,1,0,2,1,2,4,3,5,9,8,10,11,9,11,12,13,14,12,11,9,10,7,3,0,5,6,7,6,4,1,6,6,4,3,3,0,1,0,6,5,8,7,9,9,7,12,12,10,11,11,12,8,16,15,24,25,21,22,21,20,17,13,10,9,9,8,10,7,5,6,1,4,2,0,0
2022-03-20 17:00:00,0,1,1,1,4,2,6,10,16,17,20,17,23,23,19,18,12,14,13,8,6,5,6,0,7,8,2,8,8,6,9,1,1,7,3,2,1,0,4,6,6,7,8,10,12,15,16,17,9,20,17,11,16,15,19,18,23,32,30,21,18,18,11,7,10,7,7,5,2,5,2,2,1,1,0
2022-03-20 18:00:00,1,2,4,0,5,3,5,7,20,22,23,23,23,26,23,20,11,12,10,7,7,1,7,3,8,12,11,8,4,2,4,1,1,2,1,0,0,0,4,4,4,8,7,7,8,12,6,11,0,8,7,0,7,8,12,11,16,20,33,26,26,21,18,20,19,13,11,8,7,6,4,3,0,0,0
2022-03-20 19:00:00,1,0,2,2,2,0,3,4,5,7,7,0,4,7,5,11,13,15,1,9,7,5,6,5,6,7,7,4,5,4,5,5,4,3,2,0,1,2,1,0,3,4,5,0,4,5,5,1,5,0,6,7,6,8,10,10,14,24,25,23,21,21,15,11,10,10,8,6,4,3,0,2,1,0,0
2022-03-20 20:00:00,0,1,1,0,1,2,0,4,9,1,12,12,11,11,10,11,8,9,8,7,8,6,5,0,9,7,6,7,3,2,3,3,3,3,1,2,0,0,6,5,5,4,5,0,3,2,3,2,2,4,4,5,0,7,8,7,13,18,20,23,22,23,21,11,10,8,6,6,5,3,2,2,1,0,0
2022-03-20 21:00:00,2,0,0,1,0,2,2,3,3,1,2,4,2,0,2,6,7,9,8,3,7,4,5,6,5,7,6,0,7,5,0,3,2,1,0,0,0,1,2,0,6,6,4,3,5,0,6,0,5,4,9,5,7,0,10,8,12,15,18,20,19,17,18,16,15,9,12,8,7,6,4,3,1,0,0
2022-03-20 22:00:00,0,1,0,0,0,1,0,2,6,4,0,7,3,7,11,13,5,4,0,4,0,3,2,0,1,2,1,6,1,5,4,5,4,1,0,2,1,2,7,8,5,6,7,7,1,7,8,7,5,6,3,5,6,5,9,5,10,14,16,18,17,18,17,16,16,15,10,9,7,9,8,8,4,0,0
2022-03-20 23:00:00,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,2,4,3,1,3,0,4,3,2,0,1,0,0,0,2,1,3,2,1,3,0,0,0,4,0,5,6,5,0,4,8,8,13,19,19,18,15,14,12,11,9,7,8,4,6,4,2,1,0,1,0
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 04:00:00,1,2,5,0,0,0,8,3,2,10,14,16,0,18,1,18,13,16,0,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 05:00:00,1,2,3,4,2,1,1,1,2,3,5,6,4,8,7,7,6,13,12,11,0,10,13,12,12,11,13,12,13,0,10,6,6,3,2,3,2,0,4,5,5,6,7,7,6,4,0,3,2,3,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 06:00:00,6,7,8,10,9,2,4,5,7,10,9,13,14,13,16,15,7,3,5,2,3,6,3,5,5,5,4,3,4,4,2,1,3,0,1,0,0,0,3,0,6,7,8,6,0,4,4,5,7,6,4,3,0,1,2,2,1,4,1,2,0,3,0,1,1,1,0,0,1,2,0,2,0,0,0
2022-03-21 07:00:00,10,18,21,24,19,8,11,13,15,21,29,46,47,50,52,47,20,19,20,17,18,18,16,15,13,13,12,11,9,8,9,6,5,3,2,1,1,0,7,12,10,16,18,17,14,12,14,21,24,17,15,9,8,8,6,2,7,10,6,4,5,6,5,8,9,13,14,12,12,4,0,2,1,0,0
2022-03-21 08:00:00,9,10,20,21,20,13,15,15,19,22,31,40,44,54,53,49,18,18,20,20,22,21,22,16,20,24,22,11,17,18,22,12,7,3,4,2,1,3,16,14,16,18,22,11,10,18,11,24,32,22,11,8,10,14,16,18,21,28,18,18,20,21,16,17,16,14,10,10,11,5,3,4,1,0,0
