Unnamed: 0,1_대진여객차고지(가상),2_정릉산장아파트,3_정릉4동주민센터.경국사,4_북한산보국문역2번출구,5_성북청수도서관.정릉4동성당,6_정릉시장입구,7_정릉우체국앞,8_숭덕초교,9_정릉길음시장,10_미아리고개.미아리예술극장,11_돈암사거리.성신여대입구,12_삼선교.한성대학교,13_혜화동로터리.여운형활동터,14_명륜3가.성대입구,15_창경궁.서울대학교병원,16_원남동,17_종로4가.종묘,18_종로3가.탑골공원,19_종로2가,20_롯데백화점,21_신세계앞,22_남산3호터널,23_용산한신아파트,24_해방촌,25_용산구청.크라운호텔,26_한강중학교앞,27_반포대교남단한강시민공원입구,28_고속터미널,29_신반포자이아파트,30_잠원성당,31_잠원한신아파트,32_신동중학교,33_신반포13차아파트,34_롯데캐슬아파트,35_신사중학교,36_광림교회.현대고등학교,37_현대아파트,38_압구정파출소,39_한양아파트.압구정로데오역,40_청담초등학교앞,41_프리마호텔,42_영동교입구,43_청담역.경기고교,44_봉은사.삼성1파출소앞,45_무역센터,46_삼성역,47_휘문중고등학교,48_대치동현대아파트,49_농협대치지점,50_대치SKVIEW아파트.서울교회,51_대치역7번출구.선경아파트,52_개포동역.개포시장,53_경기여고,54_수도전기공고후문,55_개포도서관,56_개포주공1단지,57_개포중학교,58_래미안블레스티지아파트,59_개포도서관,60_수도전기공고후문,61_개포주공5단지경기여고,62_개포동역.개포시장,63_대치역6번출구.강남구민회관,64_은마아파트,65_은마파출소,66_대치현대아파트,67_휘문중고등학교,68_삼성역,69_삼성역7번출구,70_봉은사역3번출구.삼성1파출소,71_청담역.경기고교,72_우리은행청담지점.청담삼익아파트,73_프리마호텔,74_청담초등학교,75_한양아파트.압구정로데오역,76_압구정파출소,77_현대아파트,78_광림교회.현대고등학교,79_신사중학교,80_롯데캐슬아파트,81_신반포13차아파트,82_신동중학교,83_잠원한신아파트,84_잠원성당.아크로리버뷰아파트,85_뉴코아아울렛,86_고속터미널,87_반포대교남단한강시민공원입구,88_한강중학교,89_용산구청.크라운호텔,90_국군재정관리단,91_이태원동남산대림아파트.용산동아파트,92_용암초등학교입구.이태원주공아파트,93_남산3호터널.서울애니메이션센터,94_롯데영프라자,95_우리은행종로지점,96_종로2가,97_종로3가.탑골공원,98_종로4가.종묘,99_종로5가.광장시장,100_종로5가.효제동.김상옥의거터,101_방송통신대.이화장,102_혜화역.마로니에공원,103_혜화역.동성중고(장면총리가옥),104_삼선교.한성대학교.조소앙활동터,105_돈암사거리.성신여대입구,106_미아리고개.미아리예술극장,107_길음뉴타운,108_길음역,109_길음뉴타운10단지.라온유아파트,110_숭덕초교,111_정릉우체국앞,112_정릉시장입구,113_성북청수도서관.정릉4동성당,114_북한산보국문역1번출구,115_정릉4동주민센터.경국사,116_정릉대우아파트,117_대진여객차고지
2022-03-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 04:00:00,2,4,4,6,7,11,13,18,18,31,33,37,38,39,33,34,29,25,18,15,16,15,22,21,22,23,20,17,0,16,0,15,0,14,11,6,11,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 05:00:00,3,3,4,7,9,10,12,14,16,15,15,17,17,18,19,10,16,14,14,17,15,15,16,15,11,10,9,15,12,8,13,10,6,11,6,9,10,16,15,13,17,16,17,14,11,8,10,9,6,5,5,3,2,1,0,0,0,0,1,1,2,3,2,2,5,2,5,3,4,3,0,3,3,2,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 06:00:00,4,8,8,8,11,14,15,20,22,23,23,22,21,23,25,23,20,16,9,14,12,11,13,14,12,11,10,7,8,7,2,5,3,4,6,5,9,8,9,6,4,4,6,8,7,7,6,5,3,2,3,5,2,0,3,0,0,3,2,2,4,7,3,6,5,7,6,5,6,5,6,7,8,5,4,4,3,3,4,4,5,6,7,10,9,13,11,14,14,13,14,14,13,11,9,7,5,3,6,3,5,3,4,3,4,0,3,4,4,3,0,0,1,0,0,0,0
2022-03-15 07:00:00,13,28,29,25,26,33,38,45,55,55,53,52,41,42,33,29,24,19,16,14,11,13,13,25,24,29,14,13,13,11,16,20,22,28,27,17,22,23,24,20,15,16,18,20,18,26,16,15,9,11,12,9,3,1,2,1,0,6,11,11,12,14,20,38,51,55,18,15,19,22,14,12,18,9,8,8,8,5,6,8,10,11,14,20,23,36,37,33,32,34,41,26,21,18,16,12,12,10,8,5,5,5,4,5,5,4,3,4,4,6,2,5,3,2,1,0,0
2022-03-15 08:00:00,9,22,21,29,31,44,51,53,57,54,54,52,51,51,47,41,36,30,31,22,17,17,23,35,30,37,36,17,16,14,18,18,20,19,20,19,29,30,42,27,24,24,45,44,35,38,15,8,6,5,7,5,2,4,2,1,0,4,5,9,13,15,15,38,45,61,20,21,31,39,31,25,20,16,18,15,14,13,10,11,12,14,21,29,32,43,39,43,47,50,57,57,47,33,22,15,15,13,13,11,9,7,6,9,8,9,9,10,8,9,7,8,6,8,9,1,0
2022-03-15 09:00:00,8,16,18,18,19,24,27,29,34,30,29,31,30,32,29,28,20,18,22,16,14,12,13,18,19,21,18,16,12,12,11,11,8,12,11,10,24,26,33,25,15,13,20,18,15,23,15,9,5,2,1,1,1,0,0,1,0,4,6,8,9,11,10,16,17,17,18,9,18,41,41,39,18,19,15,10,5,4,4,4,6,8,11,12,31,35,36,35,32,32,34,34,30,21,17,11,10,8,10,7,4,7,4,6,5,3,7,9,8,8,7,4,3,4,0,1,0
2022-03-15 10:00:00,7,9,12,12,14,19,20,25,23,25,23,20,19,20,21,18,15,16,16,15,15,14,14,17,15,22,20,12,13,13,12,12,12,13,12,11,14,11,12,8,10,10,10,9,8,9,8,7,5,4,3,2,1,1,0,0,0,3,4,2,5,5,3,10,11,9,9,7,9,13,10,13,8,8,6,5,5,5,9,7,4,11,12,13,12,16,16,18,17,19,18,20,16,14,11,11,13,12,13,10,8,6,6,8,7,6,7,8,7,9,6,7,5,7,2,4,0
2022-03-15 11:00:00,5,12,12,12,12,14,18,18,19,23,20,16,17,17,19,18,17,16,16,16,15,16,16,18,20,19,17,14,9,9,5,6,8,7,6,6,8,8,8,8,8,9,12,14,15,13,13,9,5,4,2,5,2,3,2,1,0,3,4,5,4,5,6,8,9,9,9,6,8,7,5,6,6,7,9,7,7,10,9,11,13,12,16,11,19,16,17,18,19,21,24,25,24,18,13,11,12,9,10,10,8,9,8,8,8,9,9,8,9,9,5,9,7,5,6,2,0
2022-03-15 12:00:00,4,11,11,10,14,17,15,15,17,16,14,15,14,20,13,15,14,14,17,16,14,14,16,16,17,19,18,13,13,11,10,10,10,10,10,9,9,11,10,9,10,12,10,12,13,15,14,10,5,6,4,4,3,1,2,1,0,4,6,8,8,9,6,9,8,12,11,11,10,9,8,10,7,6,6,7,8,7,10,10,11,10,13,15,17,19,16,18,20,21,25,25,22,24,23,22,18,17,15,14,13,11,12,11,11,12,13,10,11,14,13,8,6,5,5,2,0
2022-03-15 13:00:00,7,13,12,8,11,17,17,19,20,19,18,18,21,18,13,12,18,18,18,20,20,21,22,18,19,19,16,11,11,13,10,9,9,10,9,8,11,12,12,11,12,11,10,6,8,13,18,14,6,3,2,3,2,3,2,0,0,3,6,8,6,7,7,11,13,14,13,10,10,9,7,8,10,13,12,11,9,9,10,9,8,9,9,11,15,21,23,29,32,35,39,32,23,18,19,17,19,15,16,17,13,12,12,13,16,16,15,14,10,11,11,8,7,4,5,4,0
2022-03-15 14:00:00,5,9,9,12,12,13,14,14,18,17,16,13,14,14,14,15,15,17,17,23,20,20,19,24,24,24,23,17,16,14,14,15,12,10,10,11,11,12,10,9,10,12,11,10,9,14,32,30,22,12,5,3,0,0,2,0,0,5,6,3,2,4,6,9,8,9,12,8,8,8,8,13,7,7,10,11,9,10,12,10,12,11,10,12,13,21,20,22,22,23,23,23,16,14,15,15,16,15,16,14,14,15,16,15,15,13,12,10,9,10,12,8,6,7,6,2,0
2022-03-15 15:00:00,4,10,10,8,10,13,12,17,19,18,18,17,10,17,17,18,21,23,25,23,22,24,20,25,25,25,20,19,18,14,13,11,12,12,12,12,12,13,11,12,13,15,17,19,17,22,38,33,21,11,8,6,7,6,4,3,0,5,8,5,29,34,33,23,14,14,16,11,11,10,8,9,15,14,13,12,9,13,24,14,16,23,21,22,14,21,22,21,20,22,24,27,26,26,26,25,24,23,22,23,24,26,24,24,26,25,25,26,21,20,16,10,9,9,8,3,0
2022-03-15 16:00:00,5,9,10,8,10,13,16,20,22,23,16,11,13,18,25,27,30,27,28,23,23,25,24,25,23,27,25,18,15,15,15,17,17,20,19,18,16,15,15,18,24,22,36,40,40,45,40,23,15,11,6,5,4,3,2,0,0,8,14,15,18,20,20,30,16,17,18,15,14,13,12,11,13,19,27,25,29,29,28,25,21,20,18,19,18,22,20,21,21,21,22,21,20,19,19,16,18,22,22,22,24,24,22,33,29,35,32,30,30,29,22,15,13,14,12,6,0
2022-03-15 17:00:00,5,8,7,10,14,20,21,22,27,23,19,20,16,17,20,27,29,29,32,28,32,30,26,23,31,34,26,24,17,15,11,12,11,10,13,17,21,20,19,23,51,49,46,33,25,31,28,20,11,9,9,6,4,5,3,3,0,4,7,8,10,13,15,19,19,23,30,24,23,16,11,17,22,30,26,25,16,17,16,16,17,19,19,26,24,34,36,33,31,25,29,28,26,25,24,27,30,35,27,31,29,29,30,24,32,24,21,25,21,22,16,15,14,16,14,6,0
2022-03-15 18:00:00,8,9,5,7,12,15,15,24,28,23,14,17,18,21,21,41,39,42,52,50,51,46,38,38,34,28,26,24,20,18,15,13,11,11,9,12,15,17,17,22,30,35,40,30,22,26,24,18,13,11,12,6,5,4,2,2,0,5,12,15,14,10,11,15,13,15,24,18,22,22,22,21,29,37,24,24,11,16,22,21,20,20,19,20,19,35,40,35,33,28,31,28,29,28,30,35,38,41,40,40,40,37,39,39,43,42,39,49,37,32,21,16,14,23,22,9,0
2022-03-15 19:00:00,3,4,5,6,7,10,12,10,10,9,7,6,5,9,9,11,10,12,20,27,31,28,25,28,30,29,25,17,16,13,11,9,7,7,10,9,9,10,13,20,26,26,25,20,14,17,17,16,12,11,8,8,8,5,3,2,0,3,6,2,7,11,6,14,14,16,17,15,21,21,14,14,14,24,19,15,11,12,15,14,14,16,17,16,18,27,25,22,20,18,17,17,18,18,19,16,20,32,37,36,35,31,32,28,32,26,27,28,24,19,18,17,13,22,17,8,0
2022-03-15 20:00:00,2,5,4,7,6,6,9,11,10,8,7,8,5,8,7,8,6,13,17,19,19,18,16,14,15,19,14,13,12,10,7,6,5,4,4,6,10,6,15,20,17,17,16,9,10,12,11,12,11,8,4,5,4,2,1,0,0,1,1,1,1,4,1,11,10,11,12,10,10,12,11,11,9,12,9,9,11,13,11,10,7,9,10,11,12,26,26,23,22,16,14,14,9,13,11,14,16,19,18,16,18,16,17,20,23,16,14,20,18,15,11,9,7,8,7,3,0
2022-03-15 21:00:00,2,3,2,3,3,4,6,6,7,5,6,5,7,10,8,9,10,12,17,18,21,19,13,16,16,16,15,13,13,11,10,10,11,5,10,11,14,15,14,14,11,11,14,14,13,11,11,9,11,9,10,8,4,3,2,1,0,1,1,1,0,3,4,6,21,17,27,25,23,10,9,9,11,13,11,11,7,10,15,11,9,9,8,9,11,18,19,22,23,23,17,16,15,15,14,18,20,25,26,25,23,27,29,27,30,27,29,31,28,26,17,18,15,17,16,10,0
2022-03-15 22:00:00,1,0,0,2,4,2,2,3,4,5,10,9,6,11,12,13,11,18,23,19,21,17,15,16,13,10,11,11,14,10,9,7,5,4,5,5,6,7,7,8,9,10,10,9,6,8,8,13,15,14,13,9,7,2,6,1,0,3,2,0,2,2,3,9,22,27,36,24,23,18,16,14,20,22,19,20,13,16,17,12,13,9,12,9,10,29,29,19,16,16,17,14,12,13,13,12,17,17,19,19,21,20,21,22,28,27,22,21,16,15,11,8,5,6,5,2,0
2022-03-15 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,1,3,3,4,5,4,6,7,6,5,4,3,6,6,8,9,7,6,6,5,3,1,0,0,1,0,1,2,3,3,4,6,6,5,5,7,7,4,7,8,4,8,8,8,10,15,11,10,9,5,0,10,15,11,11,10,5,11,8,8,9,7,14,12,11,19,18,19,16,27,27,29,31,32,25,17,13,11,7,6,9,7,5,0
2022-03-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 04:00:00,2,6,5,7,8,11,15,15,16,31,25,32,34,28,33,31,28,25,14,15,14,11,17,7,19,20,19,17,0,0,15,14,0,13,10,6,14,25,24,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 05:00:00,2,3,4,4,7,7,9,9,10,14,16,15,10,15,11,14,13,15,17,14,15,9,16,15,14,14,10,12,10,9,6,9,8,9,8,5,7,13,12,10,19,18,14,7,6,6,6,4,2,3,2,2,1,0,0,0,0,0,1,0,2,0,0,0,4,1,5,4,1,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 06:00:00,3,10,5,9,12,17,21,28,31,27,23,22,17,20,19,19,14,11,9,10,7,9,10,13,14,16,15,9,7,6,6,5,3,4,5,4,6,6,5,12,7,8,9,10,8,12,9,6,5,4,5,4,3,2,3,0,0,1,0,2,4,4,1,6,8,8,8,7,10,11,9,9,6,4,5,3,2,2,1,4,6,7,5,8,10,10,12,9,8,7,10,12,10,7,7,6,6,2,5,4,3,2,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0
2022-03-16 07:00:00,14,28,29,27,26,34,41,47,56,53,51,53,54,28,28,25,22,19,14,18,13,13,21,22,20,29,26,10,9,9,10,13,17,28,28,21,16,16,20,11,15,18,20,23,18,25,17,13,9,9,10,10,3,2,1,0,0,8,10,7,11,15,24,37,52,51,24,16,14,17,10,11,10,7,7,7,8,3,3,6,8,9,13,18,26,30,30,27,27,27,30,30,26,17,12,9,8,7,10,9,8,9,6,5,4,3,3,3,2,2,1,2,3,1,0,0,0
2022-03-16 08:00:00,11,22,22,23,27,34,37,39,57,52,58,58,53,56,52,41,36,35,28,25,19,16,19,25,24,30,26,16,15,16,17,16,15,15,17,13,29,28,26,22,24,17,40,47,34,30,14,8,8,8,3,7,3,3,2,0,0,4,6,9,9,15,12,27,25,49,16,13,19,27,25,27,15,15,14,12,6,6,7,16,15,12,17,22,26,42,46,45,44,45,51,54,41,28,18,19,18,19,16,9,13,8,6,4,15,6,6,10,8,8,7,6,4,9,8,2,0
2022-03-16 09:00:00,7,20,17,19,21,25,27,29,32,31,32,36,35,39,41,41,34,26,20,17,17,16,21,26,28,33,30,18,14,11,10,11,11,13,12,12,27,26,27,22,13,16,28,27,18,18,10,8,4,1,3,2,3,2,1,0,0,5,6,7,6,8,9,8,11,11,13,9,21,38,37,39,15,11,8,7,4,5,5,4,6,8,15,17,20,14,15,22,22,24,27,30,24,20,16,12,11,10,8,6,5,6,8,5,6,7,7,8,4,3,3,3,3,5,4,3,0
2022-03-16 10:00:00,5,14,16,13,12,16,20,25,26,29,28,29,27,25,28,25,22,23,23,22,12,14,17,20,20,24,21,15,15,16,16,15,16,14,15,13,13,14,13,10,10,9,10,8,7,9,6,5,5,3,2,2,0,1,0,0,0,3,2,1,5,7,10,6,10,10,10,8,7,8,6,9,10,8,7,8,7,8,9,10,7,8,12,13,14,19,20,21,21,20,21,19,17,15,13,11,11,9,7,7,8,4,7,8,6,5,6,4,7,8,6,4,3,3,4,2,0
2022-03-16 11:00:00,5,13,14,13,14,15,17,19,24,19,16,18,18,19,20,17,19,20,19,16,14,13,13,14,15,16,15,13,12,13,12,9,8,9,8,6,13,9,9,9,10,6,7,7,6,9,6,6,5,4,3,3,2,2,2,1,0,3,4,3,5,5,4,6,8,8,9,7,8,8,7,8,7,9,8,8,7,5,6,7,9,10,11,13,21,22,24,24,26,27,32,34,28,25,24,18,17,16,17,27,25,9,8,9,9,8,8,10,10,9,7,9,10,11,10,4,0
2022-03-16 12:00:00,4,9,10,12,11,15,16,19,17,15,18,16,14,13,16,16,15,13,16,17,16,13,14,16,17,18,19,14,13,12,10,10,6,10,8,7,11,10,11,9,9,10,11,9,8,8,8,9,6,5,6,3,3,3,1,0,0,2,3,3,5,4,4,5,9,11,10,8,10,9,6,8,10,12,10,9,15,16,16,18,19,19,13,18,20,21,22,22,23,22,23,22,17,15,14,13,13,12,14,9,12,12,10,13,12,13,13,12,11,10,8,11,10,9,3,4,0
2022-03-16 13:00:00,5,9,11,10,12,16,23,23,31,25,22,17,18,20,16,15,18,15,18,21,23,20,20,20,23,25,22,18,12,12,11,16,17,14,11,9,9,11,12,13,14,15,14,11,9,10,16,13,11,6,6,4,0,3,2,0,0,4,6,8,6,7,6,9,12,10,12,11,10,12,8,11,10,10,14,12,9,8,9,10,10,22,16,16,16,30,31,30,29,31,32,30,26,23,23,20,20,18,19,18,17,19,17,12,19,14,18,17,14,13,14,10,9,12,11,4,0
2022-03-16 14:00:00,4,10,11,11,15,18,17,20,25,18,18,22,20,19,18,19,21,26,28,22,21,22,20,20,22,22,21,15,13,12,10,12,14,12,11,7,10,7,11,11,10,11,11,15,9,9,45,15,10,4,3,3,2,0,1,0,0,5,6,4,5,4,5,9,10,11,23,7,11,11,9,9,11,9,11,10,9,9,12,11,12,17,18,17,23,23,22,21,23,22,25,21,19,20,20,16,13,12,13,12,13,13,16,19,15,8,16,12,11,10,8,7,5,6,4,1,0
2022-03-16 15:00:00,5,11,12,11,12,12,14,15,15,14,16,16,16,17,13,19,18,20,24,27,38,33,31,30,26,26,20,18,17,11,17,17,16,16,14,14,15,17,20,18,19,18,17,13,12,14,33,40,28,20,16,10,5,9,6,0,0,6,8,7,17,20,19,18,14,13,15,17,16,13,12,13,15,18,16,15,12,32,34,12,11,12,15,15,14,21,22,24,25,23,21,21,18,19,17,22,26,25,24,23,22,21,26,26,27,30,30,30,26,20,14,12,9,9,10,5,0
2022-03-16 16:00:00,3,8,7,7,10,14,15,17,18,21,17,14,15,18,21,24,27,26,24,20,23,24,24,19,25,28,25,17,16,15,13,14,10,16,17,18,18,20,19,19,25,24,34,36,34,37,35,23,10,10,7,6,2,3,5,0,0,8,10,12,14,13,14,17,19,16,18,11,17,15,14,16,18,20,22,20,25,29,38,38,36,32,33,29,33,29,29,29,29,28,30,31,25,19,19,19,23,23,24,23,26,27,25,26,24,24,22,25,24,23,14,11,9,10,9,5,0
2022-03-16 17:00:00,6,7,8,6,8,14,16,21,26,20,18,20,18,23,23,30,28,21,19,31,30,30,27,26,23,25,22,17,22,19,17,12,10,17,24,23,13,15,16,19,31,33,34,33,27,30,28,19,9,9,8,9,8,6,3,1,0,11,6,13,16,18,19,26,20,12,16,16,24,23,15,12,21,22,19,16,11,12,15,14,16,14,16,18,23,29,31,34,34,29,27,22,20,21,23,28,39,41,40,41,38,26,27,23,28,29,26,32,31,29,24,17,14,20,18,5,0
2022-03-16 18:00:00,6,7,8,9,11,12,11,21,23,16,16,16,15,16,19,29,31,40,47,45,48,50,39,37,36,37,32,30,29,22,15,13,9,8,9,32,38,36,35,38,44,41,38,25,18,22,20,17,13,11,12,9,7,5,3,1,0,4,12,18,17,12,11,12,10,16,32,20,23,25,16,16,22,27,23,24,14,17,22,22,23,19,19,17,23,49,47,37,36,27,26,27,25,25,25,23,29,36,42,43,41,37,36,34,34,35,31,31,26,23,19,15,12,26,22,7,0
2022-03-16 19:00:00,2,9,8,7,11,8,8,10,10,8,8,9,8,7,7,9,12,18,26,35,35,31,26,23,23,20,18,22,25,20,14,12,10,9,8,10,10,10,9,11,20,24,22,14,12,15,17,13,14,10,7,8,7,5,3,1,0,1,3,1,1,4,3,8,8,13,12,11,12,10,7,10,15,20,20,18,11,13,15,12,13,16,15,14,15,30,29,26,24,22,21,15,13,14,13,19,22,24,26,23,25,25,25,27,27,23,29,26,22,19,18,14,13,13,12,5,0
2022-03-16 20:00:00,2,5,4,4,5,6,8,7,6,6,6,7,8,7,10,10,11,10,11,20,21,21,22,21,22,18,16,12,13,11,11,10,8,8,10,10,12,12,13,13,12,16,15,12,10,12,10,9,12,10,9,5,4,2,3,0,0,2,2,3,2,4,3,5,8,10,13,11,9,13,10,8,6,8,10,7,8,13,15,12,11,11,9,12,15,33,33,30,26,18,14,14,17,15,14,19,22,23,27,25,24,17,25,21,17,16,16,15,12,11,12,6,7,12,9,4,0
2022-03-16 21:00:00,3,4,1,3,4,8,9,7,9,7,9,8,6,13,14,12,15,17,18,21,21,22,17,15,18,16,13,18,16,11,8,11,10,8,6,9,8,6,7,6,14,15,11,8,7,8,10,10,11,14,10,9,5,5,4,3,0,0,2,2,0,2,2,4,10,16,37,25,24,23,10,12,9,10,11,10,14,15,17,11,10,9,9,8,17,30,31,26,26,24,22,18,13,14,15,16,20,20,23,23,22,21,24,22,22,21,18,21,15,15,12,11,10,10,7,5,0
2022-03-16 22:00:00,0,2,2,3,5,4,3,2,6,4,3,7,6,11,12,12,12,18,22,18,19,20,17,17,19,15,12,14,14,14,9,9,7,8,7,9,9,9,12,14,16,14,15,11,10,9,9,14,19,19,17,12,6,8,5,4,0,1,0,2,3,3,4,7,27,34,32,21,20,17,15,15,18,19,17,13,10,9,9,10,7,8,7,9,12,23,27,20,21,16,16,16,14,16,16,19,20,22,22,22,19,21,20,28,27,26,21,23,18,13,11,8,5,10,7,4,0
2022-03-16 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,8,6,5,3,5,6,8,5,10,7,7,6,7,5,2,9,7,6,5,6,4,4,2,1,0,3,0,1,0,0,2,3,0,5,4,6,8,4,2,6,3,5,5,6,13,12,5,10,11,5,9,8,6,3,7,9,8,7,10,11,10,10,7,6,13,16,19,17,19,6,21,23,28,23,21,19,18,19,14,13,10,7,5,6,5,3,0
2022-03-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 04:00:00,2,5,4,6,8,11,13,19,20,31,30,29,28,32,28,29,28,20,17,14,8,2,19,9,19,20,15,11,0,10,0,9,0,8,7,4,0,15,14,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
