Unnamed: 0,1_보성운수기종점,2_서울난향초등학교.난향동주민센터,3_관악산휴먼시아.신림푸르지오2차,4_관악산휴먼시아아파트1단지입구,5_삼성산주공아파트,6_산장아파트,7_삼성산성지,8_신우초등학교,9_미림여고.미림여자정보과학고,10_미림고개.고시촌입구,11_관악농협신림지점앞,12_영광메디컬센터,13_쑥고개입구,14_서원동문화교앞,15_신림사거리,16_패션문화의거리입구,17_롯데관악점.건강보험관악지사,18_보라매공원입구,19_신대방역,20_신사시장.평화교회,21_난곡사거리,22_신림청소년독서실.신림체육센터,23_난곡우체국사거리,24_신일교회앞,25_세이브마트앞,26_남강중고등학교입구,27_우림시장.난곡보건분소,28_난우중학교입구,29_신림복지관앞,30_서울난향초등학교.난향동주민센터,31_관악산휴먼시아.신림푸르지오2차,32_관악산휴먼시아아파트1단지입구,33_삼성산주공아파트,34_산장아파트,35_삼성산성지,36_신우초등학교,37_미림여고.미림여자정보과학고,38_미림고개.고시촌입구,39_관악농협신림지점앞,40_영광메디컬센터,41_쑥고개입구,42_서원동문화교앞,43_신림사거리,44_신림사거리.신림역,45_남부초등학교,46_호림박물관,47_신림청소년독서실.신림체육센터,48_난곡우체국사거리,49_신일교회앞,50_세이브마트앞,51_남강중고등학교입구,52_우림시장.난곡보건분소,53_난우중학교입구,54_신림복지관앞,55_보성운수기종점(가상)
2022-03-09 16:00:00,0,4,0,2,0,4,5,3,6,15,22,26,28,20,9,5,12,11,16,17,18,14,15,12,19,19,20,19,21,17,11,10,0,11,12,13,14,16,16,17,19,21,10,25,26,25,26,25,24,20,10,5,1,0,0
2022-03-09 17:00:00,0,1,6,7,6,7,1,0,3,3,5,7,9,8,5,7,12,11,35,33,32,33,33,28,29,27,26,25,15,10,9,7,5,6,7,5,8,7,18,22,27,20,13,30,27,28,27,25,21,17,15,7,4,4,0
2022-03-09 18:00:00,0,1,2,2,1,0,0,0,0,8,10,12,6,8,4,5,8,10,17,17,21,27,26,24,18,15,12,13,21,19,8,7,6,7,2,6,6,7,14,18,18,16,10,15,4,0,10,8,7,9,7,4,1,3,0
2022-03-09 19:00:00,2,1,2,3,0,2,1,0,6,9,12,13,11,11,6,7,10,8,20,5,18,17,15,16,19,16,13,11,8,6,6,7,5,3,0,3,3,2,5,4,7,8,6,13,14,15,14,14,13,12,9,6,5,2,0
2022-03-09 20:00:00,0,0,1,0,0,4,0,0,1,2,3,5,7,8,6,3,15,12,20,21,20,19,18,18,17,13,12,10,10,7,6,3,1,0,2,0,1,2,8,7,6,5,9,13,12,0,11,0,11,9,6,2,0,0,0
2022-03-09 21:00:00,0,3,0,1,2,0,0,0,1,2,5,4,7,3,2,2,6,5,29,0,30,31,27,26,24,21,19,6,15,13,5,3,1,0,0,2,2,2,5,6,9,13,9,24,25,25,24,8,5,0,4,3,0,0,0
2022-03-09 22:00:00,1,1,0,0,0,0,0,0,0,1,4,0,5,2,6,6,5,4,8,0,3,10,6,5,12,11,8,5,2,6,2,0,0,0,0,1,2,1,12,13,3,11,4,17,18,0,15,20,19,17,12,6,4,4,0
2022-03-09 23:00:00,0,0,0,0,1,0,0,0,0,3,6,7,8,0,4,4,6,5,11,12,13,13,10,11,8,8,8,5,9,9,7,3,0,0,0,0,2,1,1,2,2,2,7,12,5,10,10,7,9,8,7,2,1,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,1,2,2,1,0,2,0,3,8,13,12,18,25,25,13,7,7,4,6,4,2,5,5,4,6,3,5,4,3,3,0,2,2,0,0,0,7,0,8,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,1,1,5,5,4,6,5,6,10,9,15,16,12,13,3,2,3,4,13,12,3,13,14,13,14,11,11,8,3,3,4,7,6,0,0,8,3,10,10,14,16,20,5,3,3,0,1,0,0,0,0,2,1,0,0
2022-03-10 07:00:00,0,5,11,16,19,21,12,20,17,26,29,39,44,42,6,7,4,4,8,7,7,7,7,8,11,14,17,18,18,17,20,25,23,26,0,24,26,36,44,48,56,48,5,6,4,1,3,4,3,2,1,0,0,0,0
2022-03-10 08:00:00,0,2,7,11,16,21,0,14,22,25,34,45,52,52,11,15,7,6,12,10,6,8,8,7,15,16,18,8,16,10,11,10,11,13,0,12,19,28,31,33,38,46,5,10,10,10,9,7,4,3,8,6,4,0,0
2022-03-10 09:00:00,0,1,3,5,6,6,0,0,8,21,21,26,31,30,8,10,5,6,10,11,12,15,8,15,13,11,10,11,7,7,8,9,12,10,9,10,11,11,12,13,16,18,5,6,6,7,8,7,4,3,2,1,0,0,0
2022-03-10 10:00:00,0,1,2,4,8,0,0,7,7,6,3,4,7,9,10,10,5,6,11,10,0,11,12,11,13,9,7,6,4,3,3,4,0,2,5,0,8,9,10,13,10,11,3,8,7,0,7,5,5,4,4,1,0,0,0
2022-03-10 11:00:00,0,1,1,2,6,2,0,0,8,8,10,11,11,10,5,4,7,6,7,0,0,10,10,7,9,10,10,3,10,9,6,6,5,6,0,2,5,5,6,8,11,9,4,8,10,3,10,8,7,8,8,5,1,0,0
2022-03-10 12:00:00,0,2,2,3,5,6,0,1,3,10,9,11,13,9,8,5,8,8,11,10,0,12,13,10,10,13,13,6,5,10,9,7,6,0,0,0,10,7,8,7,8,7,5,9,10,8,4,6,5,3,3,3,0,1,0
2022-03-10 13:00:00,0,0,0,2,3,0,0,4,5,5,7,8,11,7,3,4,8,4,29,30,28,26,22,9,19,16,12,11,9,8,6,5,5,3,0,0,8,11,15,16,17,18,6,11,10,11,9,7,2,3,2,1,0,0,0
2022-03-10 14:00:00,1,0,6,3,8,7,0,8,9,9,11,11,13,13,9,9,13,11,25,25,25,24,22,18,17,17,20,20,19,18,9,7,6,5,0,7,6,6,7,5,8,7,9,19,19,22,20,18,16,11,10,4,2,0,0
2022-03-10 15:00:00,0,4,3,1,2,3,2,1,3,7,10,11,13,13,10,9,16,18,31,30,29,29,29,26,24,17,16,44,45,31,7,3,0,0,0,0,6,5,7,8,9,9,6,12,15,14,11,12,10,11,11,7,4,3,0
2022-03-10 16:00:00,0,1,3,3,2,0,0,5,21,31,32,33,7,29,18,10,16,15,31,34,33,40,39,36,34,31,20,21,20,16,6,4,4,5,6,5,23,35,36,33,38,36,23,38,34,32,18,15,13,13,10,10,5,4,0
2022-03-10 17:00:00,0,1,5,5,4,6,0,6,8,9,12,13,14,13,8,7,15,15,46,31,48,48,46,42,32,28,29,31,30,26,16,11,12,5,10,6,9,12,16,17,14,18,15,24,23,31,29,27,22,17,14,12,10,9,0
2022-03-10 18:00:00,0,3,4,5,3,0,1,0,3,7,12,18,18,16,11,11,25,20,60,50,59,57,53,47,41,32,25,21,22,17,5,9,7,10,0,9,11,13,18,20,23,20,23,38,37,38,38,40,37,34,27,14,8,7,0
2022-03-10 19:00:00,0,0,4,2,2,3,0,0,2,3,6,5,8,7,5,7,15,12,30,33,31,34,48,40,36,28,24,21,19,17,3,4,2,3,0,2,7,8,3,7,7,6,8,44,46,45,45,42,35,26,20,12,10,7,0
2022-03-10 20:00:00,1,1,1,2,0,0,2,0,1,1,2,3,2,3,3,3,12,14,25,23,22,23,22,23,19,18,16,15,13,15,7,4,5,4,0,3,0,3,6,3,5,1,9,23,26,24,21,17,23,16,13,8,5,3,0
2022-03-10 21:00:00,0,1,0,0,0,0,0,0,6,1,8,8,10,7,3,5,8,6,30,28,26,25,24,22,19,18,15,13,11,10,8,4,0,0,0,0,2,3,6,5,4,0,6,23,22,20,20,19,16,12,10,4,3,2,0
2022-03-10 22:00:00,0,0,0,1,0,0,0,1,0,3,9,9,10,10,3,4,6,3,23,24,23,20,19,18,18,17,17,15,15,14,6,5,3,0,0,1,7,6,11,10,10,9,4,12,12,12,10,8,7,7,6,5,1,3,0
2022-03-10 23:00:00,0,3,0,0,0,0,0,0,0,0,4,1,5,4,1,4,4,0,12,0,9,21,21,22,21,14,12,13,6,12,6,2,1,2,0,0,0,1,2,2,3,4,2,15,0,3,15,14,11,10,8,5,4,3,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,0,1,4,2,5,3,0,6,11,13,12,14,16,17,7,4,3,2,6,0,0,7,5,7,8,9,7,0,0,0,4,4,2,3,0,0,0,2,4,5,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 06:00:00,0,2,5,6,5,6,0,4,9,7,10,11,14,11,2,0,2,2,5,4,0,1,4,2,3,0,3,6,3,2,4,5,6,7,0,8,11,14,7,7,8,7,2,6,7,6,2,5,4,3,3,2,0,1,0
2022-03-11 07:00:00,0,2,10,20,21,25,13,24,28,33,36,37,39,41,5,5,3,4,13,5,0,13,13,13,12,8,11,13,9,7,13,18,18,11,0,17,15,19,24,34,42,38,4,9,9,12,11,12,10,9,7,8,6,5,0
2022-03-11 08:00:00,0,1,5,10,10,14,0,15,20,28,37,49,56,52,8,25,7,7,10,10,11,10,9,10,8,10,13,7,8,7,6,10,10,14,0,5,18,25,31,37,50,45,8,12,14,13,12,10,12,11,8,1,7,5,0
2022-03-11 09:00:00,0,2,5,7,4,6,0,3,8,10,11,17,20,21,8,12,5,6,12,11,12,12,11,8,8,9,8,8,0,10,9,12,13,13,9,12,8,8,10,10,20,29,5,5,5,7,5,6,5,5,3,1,0,2,0
2022-03-11 10:00:00,0,0,1,3,4,2,0,0,2,8,8,0,9,11,5,11,5,4,10,9,8,9,7,6,4,7,8,7,8,5,7,10,6,11,10,4,5,5,11,10,10,9,5,8,3,0,5,4,3,2,1,1,0,0,0
2022-03-11 11:00:00,0,1,4,5,4,0,0,0,6,8,9,10,11,10,5,3,6,9,14,8,15,15,14,12,8,10,5,3,14,3,13,12,9,10,10,9,6,5,7,9,12,13,9,10,11,10,11,8,9,6,8,5,4,1,0
2022-03-11 12:00:00,0,2,3,8,8,10,0,9,10,7,11,19,10,17,10,9,9,5,13,13,15,10,11,8,6,10,9,10,9,7,5,6,5,6,0,6,6,9,9,11,0,10,4,9,6,8,9,8,8,6,7,3,2,1,0
2022-03-11 13:00:00,0,2,3,7,6,7,0,6,12,8,16,17,16,19,9,5,5,7,12,11,11,17,14,13,12,10,15,15,16,15,7,9,9,7,0,0,8,10,12,13,14,13,7,15,17,0,22,19,16,16,14,10,9,7,0
2022-03-11 14:00:00,0,2,5,2,4,6,0,7,9,16,17,19,21,21,5,4,13,8,19,20,22,21,22,17,17,16,17,39,20,30,13,9,5,4,0,5,15,16,16,17,19,17,6,10,12,14,11,10,9,7,5,2,1,0,1
2022-03-11 15:00:00,0,3,2,3,5,0,0,1,5,5,6,7,9,9,5,5,16,15,29,28,23,30,29,28,28,24,25,23,24,22,17,17,11,11,12,11,11,9,9,17,17,20,14,25,26,25,25,22,20,12,8,3,0,0,0
2022-03-11 16:00:00,8,7,8,9,6,4,0,0,7,17,24,26,33,31,15,14,12,14,32,29,29,27,23,22,20,24,25,26,25,22,13,15,13,15,5,16,40,47,49,48,45,37,20,32,32,33,28,24,21,16,12,10,4,3,0
2022-03-11 17:00:00,0,2,4,5,6,8,5,6,11,13,19,26,29,19,8,15,18,18,40,36,39,37,36,34,29,27,28,27,28,22,17,15,12,0,13,9,7,8,10,11,12,12,10,32,31,30,31,31,26,21,11,8,5,5,0
2022-03-11 18:00:00,0,5,4,3,4,4,0,0,9,10,14,18,21,18,12,13,21,20,38,36,34,36,35,34,35,31,25,25,24,22,6,5,2,0,0,0,1,2,11,14,15,14,9,29,26,25,28,28,24,20,15,14,11,8,0
2022-03-11 19:00:00,0,0,0,0,0,2,1,3,4,5,7,10,14,13,7,8,15,13,48,38,48,47,45,41,39,35,27,20,27,22,16,11,10,7,0,9,8,12,14,12,15,17,14,36,39,40,30,27,25,20,18,11,7,3,0
2022-03-11 20:00:00,1,0,2,0,3,3,0,2,4,5,6,9,12,4,4,6,14,14,30,31,30,27,24,22,21,21,19,18,18,13,6,5,3,3,0,1,2,1,3,2,4,5,3,18,19,20,16,14,11,9,6,4,3,2,0
2022-03-11 21:00:00,2,1,2,0,1,0,0,0,2,2,7,8,9,8,7,8,12,12,36,37,36,38,36,35,30,24,23,21,20,18,6,4,3,3,3,0,4,5,8,1,5,6,5,22,21,23,18,11,17,16,12,5,4,3,0
2022-03-11 22:00:00,0,4,2,1,1,0,0,0,0,0,6,2,1,5,3,4,8,7,25,18,32,33,29,28,26,22,18,17,12,12,8,3,3,0,4,3,4,4,6,0,4,5,4,16,13,14,13,15,13,12,9,5,4,1,0
2022-03-11 23:00:00,0,0,0,0,0,0,1,0,0,1,4,5,4,5,5,6,5,5,14,15,16,15,17,16,14,10,12,11,11,11,8,4,3,2,0,2,0,0,10,12,11,12,13,21,18,12,15,10,8,6,3,3,2,1,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,0,0,1,1,3,5,0,6,10,11,12,11,16,16,8,5,7,3,6,0,4,6,5,4,5,4,0,2,0,3,2,0,0,1,0,0,2,3,0,5,0,0,1,3,2,0,3,0,0,0,0,0,0,0,0
2022-03-12 06:00:00,0,1,1,0,0,2,0,0,4,4,4,5,3,4,1,1,1,1,7,1,6,0,1,2,0,5,4,3,2,1,2,3,2,0,0,1,2,1,5,7,9,0,5,4,5,0,0,2,3,2,0,1,0,0,0
2022-03-12 07:00:00,0,0,2,3,1,0,0,0,2,2,4,6,9,9,3,1,1,2,6,0,1,2,3,2,4,0,4,3,0,3,3,2,3,0,0,3,8,16,17,10,11,5,2,4,0,3,3,4,3,1,2,1,0,0,0
2022-03-12 08:00:00,0,2,2,5,6,7,0,0,10,13,16,16,16,16,4,3,4,5,5,4,5,7,8,6,4,4,6,4,0,5,8,8,9,2,3,10,11,9,19,20,21,20,5,4,5,4,3,2,1,2,1,2,1,0,0
2022-03-12 09:00:00,0,1,5,8,4,4,0,2,5,6,9,15,17,15,6,6,4,5,11,10,10,7,7,5,4,5,3,2,3,4,3,6,3,6,0,0,6,10,12,14,13,14,5,8,8,6,7,0,4,1,3,1,1,0,0
2022-03-12 10:00:00,0,3,2,3,6,7,0,0,9,12,15,11,12,17,9,7,3,0,5,0,1,10,10,0,14,13,15,14,12,10,9,9,9,10,0,9,12,14,17,15,16,16,7,11,10,9,8,7,4,2,2,2,3,2,0
2022-03-12 11:00:00,0,0,2,0,3,5,0,4,7,8,15,16,23,24,6,6,10,10,14,14,13,13,12,11,13,12,14,15,14,17,19,19,17,15,7,14,15,15,11,16,18,16,7,7,4,8,7,5,5,4,8,4,4,0,0
2022-03-12 12:00:00,0,2,3,4,3,6,0,0,9,10,12,13,17,17,8,6,8,10,20,21,21,21,21,17,23,21,23,22,21,20,10,9,13,5,0,15,18,19,24,28,30,21,11,12,4,0,7,8,7,5,4,2,0,1,0
2022-03-12 13:00:00,0,4,7,7,7,12,0,8,16,21,22,25,27,13,8,8,11,12,29,31,32,31,28,24,19,22,24,23,20,19,12,9,8,7,6,5,12,15,21,24,29,31,9,7,4,6,8,6,2,8,5,4,2,1,0
2022-03-12 14:00:00,0,2,5,4,7,9,11,0,16,15,18,23,28,30,13,12,18,16,18,9,15,14,16,14,14,18,14,11,12,13,13,13,3,13,1,5,12,13,19,26,25,24,10,13,12,8,13,11,0,10,6,4,2,1,0
2022-03-12 15:00:00,0,1,2,1,2,3,0,1,7,10,10,14,14,15,12,14,13,11,17,0,7,19,17,14,17,18,15,16,14,10,13,16,15,0,14,13,13,12,9,11,11,10,11,30,30,32,21,20,17,16,12,8,6,5,0
2022-03-12 16:00:00,0,3,2,5,1,0,5,7,10,14,17,19,24,20,8,7,13,10,25,26,25,26,25,24,23,24,18,13,10,6,3,5,4,1,0,5,12,14,14,15,21,21,12,27,29,30,29,26,21,20,17,9,0,7,0
2022-03-12 17:00:00,0,3,2,2,3,6,14,5,6,15,27,24,34,32,10,9,12,12,31,30,31,30,28,26,21,20,18,15,13,12,8,9,7,9,11,0,11,7,10,8,11,10,13,37,40,41,38,34,32,26,22,7,6,5,0
2022-03-12 18:00:00,0,1,1,2,1,2,5,0,4,8,15,16,24,25,5,5,12,12,35,34,21,36,36,32,24,21,18,14,16,13,4,5,4,3,0,4,3,6,10,12,16,11,10,37,37,35,41,35,32,26,18,7,4,1,0
2022-03-12 19:00:00,0,2,1,2,0,2,3,1,5,4,8,10,9,11,4,6,10,9,30,27,29,25,22,22,22,21,17,11,14,10,9,7,5,4,0,0,2,2,4,5,7,11,9,29,29,30,28,26,24,21,13,6,4,2,0
2022-03-12 20:00:00,0,2,1,3,0,3,0,0,6,7,10,16,15,23,7,4,9,9,24,23,22,21,23,21,21,21,20,18,16,15,4,2,3,1,0,1,4,3,4,3,5,0,5,12,13,0,13,7,12,10,9,4,3,0,0
2022-03-12 21:00:00,0,1,0,1,0,1,0,0,2,3,6,5,7,8,5,5,8,7,25,22,24,23,21,21,22,14,13,14,8,13,9,6,0,5,0,4,2,4,4,2,4,4,9,24,25,26,26,27,24,19,17,7,4,4,0
2022-03-12 22:00:00,0,1,0,0,0,0,0,0,0,0,5,2,7,6,4,3,6,5,26,21,22,23,20,17,21,18,16,9,11,11,6,6,6,5,0,4,3,2,7,1,7,1,10,18,21,9,19,17,16,13,7,5,0,1,0
2022-03-12 23:00:00,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,2,9,1,20,0,19,18,15,12,7,17,14,15,2,14,5,2,0,0,0,0,0,1,4,2,5,2,7,16,8,0,14,13,12,9,9,6,5,4,0
2022-03-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 05:00:00,0,0,0,1,1,1,0,2,4,4,5,7,10,9,4,2,1,0,2,0,2,3,2,0,1,2,0,0,0,2,0,0,1,0,0,0,1,1,2,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 06:00:00,0,0,1,0,0,0,0,0,1,3,0,3,4,6,1,0,2,1,2,0,3,1,1,0,1,2,3,1,0,0,1,0,1,0,0,0,1,2,2,2,1,3,2,3,2,0,0,1,2,0,1,0,0,0,0
2022-03-13 07:00:00,0,1,0,2,0,0,0,0,5,7,8,9,7,7,1,0,3,0,4,0,2,1,0,1,3,0,3,4,3,2,2,1,2,0,0,0,3,4,4,6,1,7,3,4,5,6,2,4,2,0,0,0,0,0,0
2022-03-13 08:00:00,0,1,1,2,2,5,0,0,4,5,7,8,4,5,3,2,3,3,5,4,3,4,3,6,6,4,4,1,3,5,4,6,6,6,0,5,7,11,11,12,13,12,2,3,2,0,0,0,2,2,0,2,0,0,0
2022-03-13 09:00:00,0,0,2,2,3,4,0,0,7,9,0,7,10,10,5,4,1,2,9,7,8,0,0,0,5,6,8,0,6,6,7,7,6,8,4,0,8,11,12,13,18,17,4,3,2,1,2,1,0,0,0,0,0,0,0
2022-03-13 10:00:00,0,1,3,5,7,6,0,0,3,10,12,8,4,9,4,3,3,1,13,14,4,13,12,10,7,9,10,8,0,10,6,2,7,8,4,6,10,11,13,15,16,15,5,3,4,0,5,7,6,0,4,1,1,0,0
2022-03-13 11:00:00,0,2,2,2,1,0,0,4,6,7,10,18,23,23,4,4,6,4,8,5,6,8,6,7,6,8,6,7,8,4,3,8,6,0,1,4,4,5,6,9,9,10,4,7,8,0,8,7,8,6,4,2,0,0,0
2022-03-13 12:00:00,0,1,2,5,5,0,0,0,1,6,10,12,0,14,6,5,8,5,30,0,30,28,26,22,18,15,10,8,0,7,7,8,3,3,4,0,14,18,21,23,24,23,4,6,6,2,7,6,4,3,0,0,1,0,0
2022-03-13 13:00:00,0,2,1,4,5,0,5,9,9,8,13,5,13,10,7,9,7,8,14,13,14,13,13,11,12,13,14,13,14,13,10,9,10,0,3,2,8,8,11,12,16,15,4,4,5,0,6,3,4,3,5,3,2,2,0
2022-03-13 14:00:00,0,2,4,4,5,6,0,8,8,10,10,11,15,17,8,8,6,7,10,9,0,9,8,7,11,13,15,13,11,9,9,10,10,9,10,10,12,13,15,16,18,20,8,17,16,18,13,13,12,0,9,6,5,0,0
2022-03-13 15:00:00,0,0,1,2,2,4,0,0,5,8,12,13,20,18,6,4,7,6,11,12,13,12,10,10,11,12,14,14,12,12,13,11,7,8,0,5,10,11,14,13,14,12,8,8,9,9,17,8,14,12,7,6,0,5,0
2022-03-13 16:00:00,0,0,1,0,0,0,3,4,7,12,20,25,26,23,9,9,14,13,22,24,27,26,18,17,16,13,14,12,11,10,7,6,5,7,7,0,6,9,14,15,21,23,10,15,16,18,8,12,9,7,6,5,4,0,0
2022-03-13 17:00:00,0,0,0,5,6,3,0,0,7,8,8,9,11,13,8,7,12,13,18,18,19,22,20,23,25,20,19,18,16,13,8,8,4,3,0,0,5,6,11,18,23,19,17,23,19,21,18,17,14,10,7,4,3,0,0
2022-03-13 18:00:00,0,0,1,1,0,2,2,0,3,4,7,11,18,17,6,5,7,5,19,0,20,21,22,22,19,16,14,12,11,12,8,9,8,9,0,10,11,12,12,17,19,17,16,21,20,17,15,14,12,10,5,3,0,1,0
2022-03-13 19:00:00,0,0,0,1,1,0,0,0,3,4,6,7,7,0,5,6,9,7,14,15,15,11,18,16,15,11,10,5,8,5,4,3,1,0,2,0,1,5,6,5,7,9,6,15,17,16,19,18,16,16,12,7,6,1,0
2022-03-13 20:00:00,0,1,2,0,3,0,0,0,1,2,10,11,12,13,5,5,13,14,22,21,18,14,17,16,12,14,13,12,0,11,4,4,3,4,3,0,3,6,8,4,10,10,4,13,13,9,10,9,0,6,6,3,4,3,0
2022-03-13 21:00:00,0,0,1,0,0,1,0,0,3,2,4,3,5,4,6,6,8,7,25,25,25,23,21,20,17,12,7,5,4,7,4,2,1,1,0,0,2,3,7,9,5,8,15,23,25,26,27,26,24,21,14,8,5,0,0
2022-03-13 22:00:00,0,0,1,0,0,0,0,0,2,4,8,9,9,0,4,6,5,3,22,0,23,22,21,18,0,18,15,8,6,6,5,3,2,0,0,1,3,0,4,6,4,5,6,21,23,0,21,20,14,12,11,3,2,1,0
2022-03-13 23:00:00,1,1,0,0,0,0,0,0,0,0,3,4,5,5,4,6,6,4,17,18,6,15,12,0,0,5,11,8,8,7,3,3,2,0,3,0,2,1,2,3,4,1,2,9,2,11,0,10,8,6,0,4,3,1,0
2022-03-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
