Unnamed: 0,1_중곡초등학교,2_방약국앞,3_면남초등학교,4_지하철7호선사가정역,5_사가정역,6_면목두산아파트2차,7_사가정센트럴아이파크아파트,8_장안교앞,9_장안2동주민센터,10_장안동현대아파트앞,11_휘경여중고휘경주공아파트,12_서울준법지원센터.동성빌라,13_동일스위트리버앞.휘봉고교,14_휘경유수지견인차고지앞,15_휘봉초등학교,16_한국산업인력공단서울지역본부,17_동부아동상담소.동국대부속중고,18_장안삼성래미안2차아파트,19_장안삼성래미안2차아파트.성복교회,20_장안현대홈타운앞,21_구민회관앞,22_파라브아파트,23_장한평,24_장한평역,25_북한연구소앞,26_우리은행장안지점앞,27_현대벤처빌,28_(구)경남호텔앞,29_장안동삼성쉐르빌아파트,30_장안사거리,31_동대문구.성동구선거관리위원회,32_촬영소사거리.우성그린아파트,33_전곡시장앞,34_배봉초등학교.전농우성아파트,35_전동초등학교.전농동SK아파트,36_전농사거리,37_전농래미안크레시티아파트,38_동대문중학교,39_래미안크레시티.답십리도서관,40_롯데캐슬노블레스,41_청량리역6번출구,42_청량리.청과물도매시장,43_제기동역.서울약령시,44_용두동사거리.한국의류시험연구원,45_신설동역,46_동묘앞,47_동대문(흥인지문),48_종로중부새마을금고,49_동대문역사문화공원,50_동대문역사문화공원,51_충무아트센터.스포츠센터.중부소방서,52_신당동떡볶이타운.중구여성플라자,53_청구역,54_동화동,55_신당동삼성아파트,56_신금호역,57_금호고등학교.금호자이1차아파트입구,58_래미안하이리버아파트,59_금호사거리,60_금남시장앞.백범학원터,61_금옥초등학교앞,62_옥수삼성아파트.래미안옥수리버젠,63_극동그린아파트앞,64_극동그린아파트,65_옥수삼성아파트.래미안옥수리버젠,66_미타사입구,67_금옥초등학교앞,68_금남시장앞.백범학원터,69_금호사거리,70_금호동벽산아파트,71_금호고등학교,72_신금호역,73_대현산배수지공원입구,74_신당동대우푸르지오,75_동화동,76_청구역,77_신당동떡볶이타운.중구여성플라자,78_충무아트센터.스포츠센터.중부소방서,79_동대문역사문화공원,80_동대문역.흥인지문,81_동묘앞,82_신설동역,83_용두동사거리,84_제기동역.서울약령시,85_청량리수산시장,86_청량리역6번출구,87_전농시장앞,88_동대문구답십리도서관앞,89_동대문중학교,90_대한노인회동대문구지회,91_전농사거리,92_전동초등학교.전농동SK아파트,93_배봉초등학교.전농우성아파트,94_전곡시장앞,95_답십리촬영소.우성그린아파트,96_동대문구.성동구선거관리위원회,97_장안동삼성쉐르빌아파트앞,98_국민은행장안동지점,99_장안현대홈타운앞,100_구민회관앞,101_파라브아파트,102_장한평,103_장한평역,104_북한연구소앞,105_우리은행장안지점앞,106_현대벤처빌,107_(구)경남호텔앞,108_장안동삼성쉐르빌아파트,109_새서울병원,110_NH농협장안평지점,111_장안동근린공원,112_장안교은석초등학교,113_홈플러스면목동점,114_면목두산아파트2차,115_사가정역,116_면목시장,117_면남초등학교,118_방약국앞,119_중곡초등학교,55_신당동삼성아파트.금호여중,74_신당동대우푸르지오.금호여중
2022-03-07 04:00:00,0,0,0,0,1,0,0,0,0,1,3,0,2,0,0,3,0,3,0,2,0,3,3,2,3,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-07 05:00:00,1,2,0,0,1,0,0,1,2,0,1,1,0,0,0,2,1,3,0,7,4,8,4,4,2,1,2,2,1,2,2,3,4,5,7,6,7,5,8,9,7,6,0,0,5,4,4,0,2,1,0,0,2,0,2.0,2,1,1,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-07 06:00:00,1,0,0,1,13,1,5,3,0,0,1,0,0,0,0,2,2,5,3,10,13,14,13,18,6,7,13,5,4,2,5,6,10,14,20,11,11,9,14,12,8,5,6,4,3,2,2,3,2,1,1,3,5,4,4.0,4,0,3,2,1,0,1,0,1,1,0,1,1,2,4,6,6,6,4.0,9,6,0,2,1,3,4,5,0,6,7,6,1,5,4,5,4,0,3,1,0,0,0,1,3,5,6,4,2,0,0,0,4,3,2,3,0,3,0,2,0,0,0,0,0,,
2022-03-07 07:00:00,1,3,2,3,9,2,11,9,4,10,11,9,5,7,5,10,11,22,24,44,47,51,16,17,16,13,13,14,16,16,18,17,21,28,33,30,25,22,27,35,25,21,24,22,17,17,15,12,10,6,9,10,11,5,13.0,8,11,12,13,2,12,5,0,1,4,2,8,12,19,25,15,16,16,17.0,20,19,19,7,4,7,9,5,4,5,7,7,4,8,6,5,7,8,5,4,5,0,4,6,16,21,16,14,10,9,9,8,9,7,6,9,7,14,14,11,0,0,1,0,0,,
2022-03-07 08:00:00,0,3,0,2,15,15,16,11,9,7,2,4,4,9,8,10,18,25,23,36,40,45,22,28,26,29,30,25,19,20,24,26,29,38,41,37,37,39,41,46,39,36,34,35,25,18,14,10,7,6,6,4,11,10,7.0,7,6,8,6,5,5,3,2,1,3,0,5,9,12,15,14,12,13,14.0,21,17,15,12,8,10,10,16,19,20,22,21,22,21,22,12,21,21,15,14,11,9,6,8,12,15,13,16,32,36,33,28,29,23,17,16,13,12,24,14,6,2,4,2,0,,
2022-03-07 09:00:00,0,1,1,1,2,3,2,0,3,0,0,4,0,0,2,4,5,9,4,12,12,13,7,22,20,19,13,10,6,6,6,6,10,15,22,23,23,22,26,30,23,22,21,20,19,19,11,6,8,9,7,9,11,4,8.0,5,6,3,4,2,0,1,0,1,3,0,5,10,14,17,16,13,13,13.0,17,15,13,10,6,4,3,4,7,5,11,12,10,10,11,12,14,13,11,12,14,10,4,3,9,8,4,8,9,11,8,10,10,10,9,9,4,4,3,2,1,0,0,0,0,,
2022-03-07 10:00:00,0,1,2,2,1,0,1,0,0,0,3,1,1,1,0,7,0,8,9,14,14,15,9,11,10,11,10,11,8,9,9,10,10,15,18,18,18,0,20,26,17,14,13,14,13,12,10,9,7,5,4,5,7,6,3.0,5,4,6,4,3,0,1,0,2,2,0,3,4,5,8,8,10,11,14.0,14,11,9,9,9,8,9,8,8,8,10,11,12,8,5,0,7,8,5,5,5,5,2,6,6,7,0,3,7,0,4,5,4,3,0,2,2,2,0,2,1,0,0,0,0,,
2022-03-07 11:00:00,0,1,0,0,5,1,4,2,2,3,0,1,3,3,0,1,2,4,3,5,6,7,6,6,7,4,7,5,6,7,9,8,13,16,12,17,15,14,12,11,8,6,7,5,4,4,6,5,5,4,5,6,7,6,7.0,7,6,8,1,4,3,1,0,1,3,0,2,6,5,5,5,6,4,9.0,9,11,13,11,5,5,4,6,7,7,14,16,14,12,11,11,11,11,9,7,7,7,7,6,9,13,14,6,11,8,9,9,7,3,5,4,3,6,1,2,1,0,2,0,0,,
2022-03-07 12:00:00,0,1,0,0,6,0,3,0,2,0,3,3,20,21,21,24,23,21,18,11,11,10,7,14,13,11,11,9,9,9,6,9,15,20,19,17,18,9,14,14,13,11,6,10,5,8,9,7,7,6,9,9,9,8,7.0,7,16,20,19,13,8,2,0,1,3,0,6,9,7,7,6,6,6,5.0,7,7,7,6,5,8,8,8,7,8,12,13,14,9,15,12,37,38,38,37,34,31,25,16,7,7,3,5,10,9,9,9,9,7,6,5,0,4,2,3,0,1,0,0,0,,
2022-03-07 13:00:00,1,2,3,2,9,8,8,7,8,5,3,1,0,2,1,5,11,3,10,7,11,13,10,12,12,13,14,10,10,12,10,14,14,22,19,13,18,17,16,8,7,5,8,3,7,7,6,5,8,9,8,9,12,10,8.0,8,8,7,5,3,3,2,1,2,4,0,2,6,8,7,7,4,4,7.0,5,8,10,10,6,7,9,9,10,10,15,8,14,13,12,12,12,14,12,11,19,16,14,5,1,5,6,7,20,19,16,11,8,6,6,5,3,1,0,2,0,0,0,0,0,,
2022-03-07 14:00:00,1,1,1,0,4,5,4,3,4,2,3,3,0,0,2,11,9,6,1,8,0,10,6,12,6,12,11,10,8,8,10,9,10,14,13,10,0,15,14,14,9,7,7,2,5,6,5,7,11,10,12,14,11,10,10.0,7,5,8,1,2,1,0,2,7,6,0,3,7,9,10,9,5,4,10.0,12,12,16,17,6,6,7,9,1,8,12,13,14,15,13,13,13,12,10,7,8,8,6,6,6,2,5,6,7,9,6,9,7,0,7,6,5,6,2,5,3,1,0,0,0,,
2022-03-07 15:00:00,0,1,0,1,3,2,0,0,1,0,4,0,5,4,0,11,6,9,8,8,12,11,5,11,10,11,13,10,8,9,11,11,9,12,16,16,12,14,13,14,7,7,6,5,4,5,6,5,12,12,11,10,13,10,8.0,9,0,8,7,5,5,3,1,3,2,0,5,5,7,7,8,3,5,3.0,2,4,8,9,7,9,11,19,10,21,25,25,22,22,21,23,22,24,19,16,13,11,8,7,6,5,1,6,13,16,13,13,11,9,7,4,4,5,5,4,1,3,1,2,0,,
2022-03-07 16:00:00,0,1,2,2,13,6,11,6,4,3,3,1,0,2,5,8,9,13,15,14,15,9,14,24,24,18,17,14,9,10,12,13,13,14,17,15,15,16,16,15,11,10,8,8,7,8,7,10,13,14,14,11,16,12,8.0,9,10,12,8,9,7,2,1,3,4,4,5,8,8,6,6,10,9,12.0,2,10,12,10,12,11,5,13,14,14,23,24,23,25,24,25,24,23,17,14,13,13,9,14,14,13,9,12,28,29,31,24,22,12,7,8,9,11,12,9,2,3,2,1,0,,
2022-03-07 17:00:00,1,2,0,0,10,7,7,3,3,1,0,0,3,4,0,6,7,7,5,7,9,10,13,24,23,20,15,13,12,11,15,16,15,18,14,12,13,12,13,14,13,13,6,12,11,6,7,13,18,18,17,13,18,16,12.0,6,5,5,3,5,1,1,0,0,3,0,4,9,11,10,8,7,4,6.0,7,4,4,5,9,23,22,24,26,27,32,33,30,30,29,28,27,25,18,19,17,12,9,9,6,7,8,9,34,32,31,24,22,16,12,9,4,8,7,4,1,0,0,0,0,,
2022-03-07 18:00:00,2,0,1,2,5,6,6,4,5,0,4,3,3,3,2,6,7,6,4,6,6,7,23,59,60,56,51,38,25,24,24,19,17,18,15,14,14,11,15,17,10,9,8,7,5,5,4,4,9,11,12,15,21,18,14.0,15,8,10,8,6,3,1,1,1,3,0,2,7,9,13,13,10,9,5.0,10,7,7,8,14,25,27,29,36,38,43,42,40,39,42,43,41,38,29,25,23,21,13,6,5,4,4,22,67,68,65,53,46,33,26,24,7,6,6,5,3,5,2,1,0,,
2022-03-07 19:00:00,1,1,0,2,11,9,10,8,4,3,5,0,4,0,0,3,3,2,2,3,3,0,11,44,41,35,23,14,12,15,15,12,10,10,9,8,5,8,8,7,7,7,8,8,6,7,7,5,9,6,7,9,22,17,9.0,7,8,8,7,4,3,0,1,1,2,0,1,8,10,15,14,11,8,3.0,9,5,7,8,22,23,25,26,26,27,32,31,28,27,27,26,21,16,11,10,9,9,4,4,4,4,3,19,57,26,53,39,28,18,14,16,16,14,10,7,4,1,1,0,0,,
2022-03-07 20:00:00,1,0,0,1,5,3,4,1,0,1,0,0,0,0,1,0,2,3,0,3,0,2,5,30,18,30,26,19,13,9,8,6,6,6,8,5,6,0,5,3,4,1,0,2,3,3,3,3,6,5,8,10,14,13,10.0,10,3,8,7,8,2,0,1,2,3,1,2,3,6,9,7,7,6,7.0,6,6,6,5,3,5,6,6,7,10,14,16,14,12,11,10,9,8,7,5,8,7,6,3,3,3,4,7,24,17,21,15,12,8,5,3,5,7,7,4,1,0,0,0,0,,
2022-03-07 21:00:00,1,1,0,0,7,3,8,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,24,23,22,12,9,6,4,5,6,4,8,5,7,6,0,6,6,4,4,2,3,2,8,8,10,10,9,7,9,16,13,8.0,6,6,6,5,3,2,0,0,0,1,0,2,5,6,6,6,6,6,2.0,7,6,4,4,7,6,4,9,8,10,13,14,12,13,10,14,9,11,8,4,4,7,3,3,1,3,2,3,14,7,4,12,10,8,6,6,4,2,3,1,1,0,0,0,0,,
2022-03-07 22:00:00,0,0,0,0,7,5,0,0,2,0,0,0,0,0,2,1,1,0,0,0,2,1,7,26,25,23,15,13,7,6,7,8,8,8,7,6,3,5,4,5,4,3,1,2,3,1,4,0,5,0,9,8,13,8,5.0,3,1,0,2,2,1,0,0,1,2,0,1,2,5,6,3,4,0,0.0,3,3,5,4,6,5,8,8,9,2,10,12,13,11,10,11,15,13,13,10,11,10,6,6,3,3,0,6,14,13,12,11,9,7,6,4,2,1,0,2,1,2,1,0,0,,
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,9,7,6,0,7,7,0,6,7,5,0,0,3,5,0,6,5,4,0,0,2,0,1,0,2,3,7,5,8,6,4.0,5,2,4,4,2,1,0,0,1,1,0,1,4,0,2,1,1,2,0.0,0,0,1,0,3,3,5,3,4,6,8,7,6,6,5,6,4,2,5,1,3,3,1,2,0,1,0,9,30,28,23,18,12,9,6,3,2,2,0,0,0,0,1,0,0,,
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-08 04:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,4,6,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-08 05:00:00,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,3,2,6,3,0,7,4,2,1,2,5,0,7,6,7,3,8,8,9,7,6,5,0,4,4,4,4,0,2,1,0,0,1,0,1.0,2,0,0,1,0,0,0,0,2,0,0,3,4,4,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-08 06:00:00,1,0,0,4,9,1,8,1,0,0,0,0,0,0,1,1,3,5,3,8,11,6,4,9,7,6,5,4,1,4,5,6,8,13,16,5,17,18,13,21,15,5,6,5,5,3,5,6,3,1,2,2,3,2,2.0,2,2,1,1,1,1,0,0,1,1,0,3,1,4,5,6,7,9,5.0,4,6,5,5,6,5,4,5,6,7,6,3,0,4,3,7,5,6,5,4,2,1,1,2,6,10,11,4,13,0,0,7,2,3,0,2,1,0,0,1,0,0,0,0,0,,
2022-03-08 07:00:00,1,4,3,4,13,0,11,8,7,2,5,2,2,1,4,7,10,22,10,36,40,43,20,23,21,19,13,14,18,24,26,26,28,31,32,25,25,25,31,34,25,22,26,24,15,12,10,8,9,6,6,7,12,11,10.0,17,20,3,18,23,24,18,1,2,4,0,10,13,21,23,15,15,14,16.0,20,17,17,8,6,6,7,11,10,12,12,6,8,5,6,8,9,10,6,5,8,5,4,3,17,22,17,11,14,13,12,9,11,10,7,11,9,10,15,12,1,1,0,0,0,,
2022-03-08 08:00:00,2,3,0,2,10,12,14,12,9,6,7,5,8,10,11,9,12,17,9,25,28,28,21,18,15,18,20,21,22,22,22,26,25,31,37,33,37,38,46,54,39,35,33,32,25,24,16,10,8,6,6,6,8,7,7.0,8,7,7,6,7,6,4,1,3,3,4,5,10,14,20,17,18,19,20.0,20,18,19,11,8,11,10,16,17,19,23,24,22,19,18,18,17,20,17,13,12,10,8,6,20,23,30,13,19,18,19,20,21,21,14,13,9,21,27,22,2,1,0,0,0,,
2022-03-08 09:00:00,1,2,1,1,4,4,4,3,2,0,3,2,3,4,4,5,10,14,0,14,14,17,11,11,12,11,14,14,9,11,10,11,10,15,20,19,20,0,22,23,20,16,15,16,14,11,9,8,4,1,0,5,4,0,3.0,2,0,3,2,5,1,1,0,1,3,0,0,5,6,13,11,11,9,12.0,14,12,11,6,5,2,5,6,8,6,9,10,9,7,0,8,9,7,11,11,6,9,4,2,9,11,16,16,22,23,18,18,16,9,8,4,5,5,3,1,1,0,0,0,0,,
2022-03-08 10:00:00,2,1,0,0,4,0,7,2,4,3,0,0,4,3,5,7,3,9,8,11,10,9,7,13,6,11,10,9,8,9,10,9,7,13,16,15,15,16,19,21,17,13,8,12,9,9,7,7,4,4,6,4,8,4,6.0,7,6,4,2,1,1,0,0,2,4,0,1,6,8,11,8,12,8,10.0,12,11,10,8,5,7,6,8,6,7,11,13,11,10,10,11,7,7,5,6,6,7,6,4,6,7,8,15,17,17,15,14,11,6,6,7,5,6,5,3,1,2,1,0,0,,
2022-03-08 11:00:00,0,0,0,0,2,0,0,2,1,3,2,0,1,0,3,5,7,0,9,10,9,9,6,6,9,9,4,0,8,12,6,14,11,12,14,0,13,7,14,13,9,7,6,3,4,5,4,5,8,5,6,7,6,3,4.0,5,1,2,0,2,1,1,0,0,0,0,1,6,7,8,6,7,11,12.0,13,12,11,6,4,3,4,8,6,7,12,15,13,14,11,13,13,11,9,7,7,5,6,6,8,10,14,13,15,14,11,9,9,7,4,5,3,4,2,2,2,1,1,0,0,,
2022-03-08 12:00:00,1,1,0,1,3,0,2,2,2,2,1,3,13,4,14,7,13,11,9,10,7,11,7,8,5,8,9,8,8,10,12,10,5,12,11,11,9,0,10,9,7,5,4,6,6,5,6,5,10,11,11,12,12,12,11.0,12,12,12,8,5,4,2,1,1,1,0,3,8,9,9,8,8,9,10.0,12,11,11,10,9,8,9,3,4,9,9,10,8,9,8,10,34,33,33,34,35,31,27,16,12,11,8,7,12,11,13,10,7,5,6,5,6,7,8,4,1,0,0,0,0,,
2022-03-08 13:00:00,2,2,1,0,8,6,2,5,2,4,4,0,3,4,5,3,6,5,4,9,11,12,5,18,16,15,16,13,11,11,11,7,12,11,12,11,11,11,11,12,11,10,7,8,4,6,7,7,7,0,9,11,10,9,8.0,6,5,3,0,4,0,0,0,0,4,0,4,5,6,8,8,5,2,6.0,6,6,7,7,4,5,5,6,6,8,16,18,17,15,16,18,21,23,20,22,21,21,16,14,12,11,10,6,6,6,9,10,10,9,8,6,5,6,4,4,1,0,0,0,0,,
2022-03-08 14:00:00,0,0,1,1,5,0,3,2,1,0,6,5,1,0,0,13,11,7,8,9,9,11,5,12,13,13,13,14,11,11,11,12,12,16,15,15,17,0,15,10,9,7,10,7,9,10,10,11,5,0,6,7,12,12,8.0,8,9,10,7,5,3,2,0,12,1,0,10,8,6,8,8,7,5,6.0,8,6,8,13,8,9,8,10,8,12,16,15,15,17,14,13,13,13,6,9,5,8,6,5,6,6,0,5,17,16,14,15,12,9,8,3,2,3,3,2,3,0,0,1,0,,
2022-03-08 15:00:00,0,2,0,0,6,4,6,2,1,2,1,3,0,1,0,7,0,8,5,6,6,4,5,10,8,14,13,13,10,4,10,9,9,9,12,6,13,14,12,11,6,5,6,0,6,7,6,7,13,14,15,14,16,14,13.0,9,9,5,2,2,1,0,0,0,7,0,5,8,5,9,13,13,9,9.0,11,12,10,8,7,7,11,13,15,10,18,19,16,15,14,12,12,15,12,11,9,6,8,5,10,9,9,10,25,24,18,16,13,8,6,7,11,6,9,8,1,1,1,0,0,,
2022-03-08 16:00:00,0,1,2,1,8,0,8,7,4,3,13,6,6,7,14,16,21,15,11,12,10,8,11,27,24,25,23,19,12,8,8,9,9,20,16,14,12,10,12,14,9,7,7,6,7,8,11,13,16,16,18,21,21,17,12.0,13,14,12,10,4,3,2,1,1,3,2,5,10,10,10,10,8,8,9.0,8,8,6,7,7,8,10,11,14,14,20,20,22,22,23,20,21,19,17,18,17,11,8,5,5,5,3,6,9,10,9,9,8,6,6,6,0,8,8,5,2,4,3,2,0,,
2022-03-08 17:00:00,1,2,0,1,7,0,5,6,5,4,4,1,5,6,2,7,10,13,13,12,13,14,10,36,23,33,31,29,12,14,12,14,16,19,14,13,14,15,16,19,13,12,8,7,6,5,5,10,11,0,10,14,24,12,10.0,9,9,7,6,5,3,2,1,0,2,2,0,7,6,6,4,6,4,5.0,3,6,6,9,12,13,15,18,21,22,29,29,26,24,26,26,23,23,20,17,14,14,10,5,7,9,10,13,42,41,42,37,33,22,14,9,8,9,8,6,1,1,1,0,0,,
2022-03-08 18:00:00,1,0,2,1,13,12,11,8,7,4,2,0,2,3,3,9,11,12,13,18,19,23,17,32,32,31,28,27,16,18,15,10,11,21,23,22,22,4,24,24,11,12,10,8,9,6,5,8,10,9,12,15,24,19,10.0,13,12,9,8,6,3,1,0,0,7,2,8,9,13,9,16,13,14,12.0,11,9,10,10,11,21,25,28,29,34,41,36,34,32,20,32,27,24,18,14,16,13,9,9,6,7,7,23,49,50,46,31,26,22,20,18,14,15,13,10,4,3,2,0,0,,
2022-03-08 19:00:00,0,7,8,6,13,12,10,8,6,0,5,3,4,3,1,5,4,3,2,3,5,2,11,26,27,26,18,20,12,13,18,17,15,16,13,11,8,6,7,11,7,3,0,2,3,5,5,5,6,7,6,9,16,13,10.0,6,1,2,0,0,0,0,0,1,3,0,5,7,9,10,8,6,4,7.0,5,6,7,5,7,12,12,15,17,19,27,28,27,27,26,28,25,26,19,14,12,10,8,5,5,4,7,33,64,27,60,43,39,30,27,15,0,14,7,4,2,1,2,1,0,,
2022-03-08 20:00:00,0,1,0,0,9,7,5,3,2,1,1,1,3,0,2,1,0,1,0,5,2,3,6,13,0,10,9,15,10,11,13,12,11,9,8,9,7,0,7,4,6,5,1,0,3,2,1,4,6,5,5,9,13,12,9.0,3,5,3,4,3,1,0,0,0,3,0,0,4,4,3,3,6,0,3.0,2,6,3,4,4,8,9,13,12,13,15,13,14,13,10,14,15,10,8,7,8,6,4,5,3,2,1,10,38,34,35,30,23,12,9,7,8,9,5,4,4,2,1,0,0,,
2022-03-08 21:00:00,1,0,0,1,3,2,4,3,2,1,1,0,1,0,0,1,0,0,0,0,0,2,3,34,36,36,22,18,12,5,0,1,3,9,7,2,1,6,5,5,3,3,5,2,2,4,4,2,3,0,6,8,12,10,11.0,8,6,3,2,1,0,0,0,1,2,1,1,7,11,10,9,8,9,5.0,11,8,4,4,3,5,7,8,9,10,12,13,12,11,9,6,7,8,5,4,6,4,3,3,2,4,3,7,21,7,18,16,14,10,7,6,7,3,6,4,1,0,0,0,0,,
2022-03-08 22:00:00,0,1,0,0,3,0,2,0,1,0,0,0,1,0,1,1,0,2,0,1,2,0,5,18,17,17,13,13,9,10,10,10,9,10,6,10,7,1,7,5,5,4,4,0,3,5,4,0,4,4,5,8,11,8,4.0,3,3,3,2,2,0,1,0,0,2,0,0,3,4,5,4,8,7,0.0,2,7,10,4,10,10,8,9,11,11,13,9,9,10,9,9,7,8,7,6,1,6,3,5,4,1,0,6,27,28,23,15,13,11,9,9,0,8,5,5,3,2,1,1,0,,
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,0,4,4,0,0,0,3,4,0,3,0,0,4,5,2,3,3,0,5,9,15,14,8.0,8,6,5,3,2,1,0,0,1,0,0,0,2,0,1,1,1,2,1.0,0,2,1,2,4,4,5,3,7,5,15,14,13,11,8,9,6,7,6,6,6,5,3,1,0,0,0,8,34,33,28,21,15,13,9,7,5,4,3,1,2,0,0,0,0,,
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
