Unnamed: 0,1_광명차고지,2_하안버스공영차고지,3_자동차경매장.가림초등학교,4_가림중학교,5_하안3동주민센터.하안주공7.8단지,6_하안사거리.7단지,7_하안4동주민센터.하안주공4.10단지,8_하안2동주민센터.하안주공1.2.3.4단지,9_광명시민체육관,10_하안1동주민센터,11_복지관운동장,12_철산푸르지오하늘채아파트,13_광명경찰서,14_광명성애병원,15_철산래미안자이아파트,16_디지털3단지사거리,17_금천패션아울렛사거리.W몰,18_디지털단지오거리,19_가리봉시장,20_구로4동자치회관,21_구로시장,22_구로4동우체국.고대구로병원정문,23_구로119안전센터,24_우리유엔미아파트,25_쌍용구로정비사업소,26_신도림동.구로역,27_신도림역,28_문래동남성아파트,29_남부지방법원등기국.구로세무서(에이스하이테크시티),30_영등포역,31_전경련회관,32_여의도역,33_샛강역4번출구.여의도자이,34_샛강역.앙카라공원,35_진주아파트,36_시범아파트,37_원효로3가,38_원효로2가사거리,39_남정초등학교,40_용산e편한세상,41_용산꿈나무종합타운,42_용산경찰서,43_남영역,44_숙대입구역.청파동주민센터,45_청파동,46_서계동,47_서울역서부,48_서울역버스환승센터,49_갈월동,50_갈월동4호선숙대입구,51_남영역,52_용산경찰서,53_용산꿈나무종합타운.원효로우체국,54_원효로2가,55_원효로3가,56_시범아파트.대교아파트,57_KBS별관,58_샛강역1번출구.여의도자이,59_여의도역,60_여의도지하차도입구,61_영등포역,62_남부지방법원등기국.구로세무서(에이스하이테크시티),63_문래동남성아파트,64_신도림역,65_신도림동.구로역,66_구로역,67_쌍용구로정비사업소,68_우리유앤미아파트,69_구로119안전센터,70_구로4동우체국.고대구로병원정문,71_구로시장,72_남구로역,73_가리봉시장,74_금천패션아울렛사거리.마리오,75_디지털3단지사거리,76_광명성애병원,77_광명경찰서,78_철산4단지,79_광명이편한세상센트레빌아파트,80_하안1동주민센터,81_광명시민체육관,82_하안2동주민센터.하안주공1.2.3.4단지,83_하안4동주민센터.하안주공4.10단지,84_하안사거리.7단지,85_하안3동주민센터.하안주공7.8단지,86_가림중학교,87_가림초등학교.자동차경매장,88_하안버스공영차고지,89_광명공영차고지종점
2022-03-25 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 04:00:00,0,2,0,1,3,2,8,13,14,16,19,23,24,0,20,22,22,21,20,20,20,21,23,24,23,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 05:00:00,0,0,0,0,2,3,4,5,4,0,4,7,6,7,5,4,3,4,7,14,15,16,18,15,15,16,12,17,11,12,12,14,4,12,9,8,4,4,3,1,2,3,4,3,2,1,1,1,0,0,2,0,0,0,2,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 06:00:00,0,0,0,0,1,2,3,4,0,5,5,5,3,4,9,7,6,7,6,9,8,10,8,10,12,13,12,13,12,13,15,10,2,4,1,3,2,0,2,0,0,0,3,1,0,0,1,3,0,0,5,4,6,1,7,1,2,6,3,0,4,0,3,4,2,5,6,6,7,8,10,9,10,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 07:00:00,0,0,1,0,3,2,5,10,8,13,14,15,13,17,19,15,14,0,15,17,16,15,17,19,20,28,25,23,23,24,19,13,10,8,10,9,10,1,10,5,7,0,5,4,2,3,2,2,3,6,12,12,18,21,28,14,14,16,14,14,15,9,10,8,7,8,13,13,15,16,16,7,3,3,5,4,5,4,4,8,9,0,0,2,1,0,0,0,0
2022-03-25 08:00:00,0,1,0,0,4,2,7,11,11,16,18,20,20,20,24,11,11,15,15,15,15,17,19,21,25,30,30,30,33,24,28,27,25,25,22,20,15,13,9,4,5,4,4,3,2,3,1,6,7,8,8,8,10,14,18,26,24,18,10,11,14,8,6,14,11,12,26,25,17,18,5,14,13,11,5,0,6,7,6,6,2,10,8,2,1,0,0,0,0
2022-03-25 09:00:00,0,1,0,2,3,6,9,11,14,15,17,21,24,25,28,17,7,8,9,9,10,10,12,13,17,22,15,15,16,13,17,14,12,11,11,9,9,4,7,4,6,5,8,5,4,3,1,4,2,7,10,9,9,9,10,11,11,11,9,9,12,5,4,5,4,6,10,11,11,10,11,10,9,7,2,1,2,1,0,2,1,2,1,1,0,0,0,0,0
2022-03-25 10:00:00,0,1,0,0,0,1,2,4,13,0,13,13,11,13,14,11,7,9,9,10,7,10,9,7,4,6,7,6,5,9,8,10,2,11,12,14,14,14,14,13,10,8,9,8,8,2,0,0,1,2,3,4,3,3,4,3,6,7,9,7,4,0,3,4,6,0,8,10,10,13,13,11,11,9,8,7,8,9,0,8,8,5,6,3,2,1,0,0,0
2022-03-25 11:00:00,1,0,0,0,0,1,2,0,0,1,2,2,3,0,4,3,4,4,4,5,5,10,7,8,9,12,9,0,5,7,9,4,5,5,3,4,7,6,0,4,4,3,3,3,1,6,5,4,1,2,4,0,3,5,9,5,6,7,7,11,8,7,6,6,4,4,5,4,4,7,0,6,0,0,8,2,5,6,5,2,0,0,4,3,2,1,0,0,0
2022-03-25 12:00:00,0,1,0,0,0,2,6,5,8,7,6,8,5,4,5,5,8,4,8,0,9,7,10,10,9,9,8,7,8,12,11,8,7,8,7,6,4,6,0,5,4,5,5,6,7,5,2,2,2,1,4,5,6,8,8,10,11,7,12,11,5,3,3,6,4,0,8,9,9,11,6,5,3,8,7,6,6,7,8,8,5,6,5,0,0,0,0,0,0
2022-03-25 13:00:00,0,2,2,1,1,6,3,7,5,6,6,5,7,8,5,3,5,6,0,7,6,8,5,7,8,10,13,8,14,15,18,13,12,11,9,8,9,8,6,7,7,5,6,8,8,5,4,6,6,7,6,8,8,10,11,11,13,13,15,16,7,8,9,9,8,7,10,10,5,5,2,3,2,5,4,3,2,3,1,2,0,4,3,2,3,0,2,0,0
2022-03-25 14:00:00,1,2,1,1,0,4,5,4,4,5,2,0,7,7,11,12,11,12,10,12,11,14,11,13,11,12,13,8,13,8,9,7,8,8,6,5,7,8,3,7,6,3,2,2,3,2,2,3,3,7,10,6,11,12,15,28,27,28,25,26,18,16,14,18,17,14,16,10,10,8,10,7,4,8,10,8,8,7,7,3,4,5,3,1,0,0,0,0,0
2022-03-25 15:00:00,1,0,0,3,4,4,4,5,3,5,0,3,5,5,6,8,10,5,7,12,13,14,12,11,11,10,9,8,9,7,6,8,10,7,4,5,7,4,0,3,4,5,4,6,8,5,4,3,7,7,10,10,8,11,12,17,23,23,29,34,24,19,18,16,15,0,14,12,12,8,8,11,11,12,11,2,9,5,4,2,1,1,2,2,0,0,0,0,0
2022-03-25 16:00:00,1,1,0,3,1,0,1,2,3,5,4,2,5,0,3,3,4,6,5,9,8,10,8,10,10,9,7,6,9,12,11,11,11,9,8,7,6,6,5,7,6,7,6,6,4,2,1,6,7,0,8,9,8,13,15,17,23,25,28,34,29,25,21,23,21,20,20,19,13,10,9,6,5,8,12,8,5,8,5,5,3,2,0,1,0,0,0,0,0
2022-03-25 17:00:00,1,0,0,1,1,5,9,2,11,0,10,11,11,13,14,13,16,11,15,14,12,15,16,17,20,16,15,0,17,25,8,19,17,16,17,15,12,11,12,10,7,10,8,6,5,4,2,4,5,6,8,12,16,17,21,22,28,31,36,40,28,26,25,24,21,22,25,21,14,15,14,7,5,3,14,14,12,9,10,11,0,8,0,2,0,0,0,0,0
2022-03-25 18:00:00,0,1,0,0,4,10,11,13,7,14,11,8,8,12,13,21,21,23,23,23,19,19,17,14,15,24,14,15,25,16,17,15,16,19,17,20,21,19,19,18,17,18,13,7,6,3,3,5,6,7,11,11,12,13,17,19,32,38,33,45,37,35,31,23,19,18,18,15,12,8,0,10,7,9,13,13,16,16,14,12,9,9,6,3,1,0,0,0,0
2022-03-25 19:00:00,0,1,0,0,0,2,2,1,4,2,2,6,8,6,7,5,9,0,10,10,10,14,14,15,14,13,10,9,8,9,15,19,18,19,16,17,13,12,10,7,6,9,7,7,5,3,1,2,3,0,4,4,6,6,10,14,17,21,27,29,27,28,28,25,21,20,23,20,18,16,13,11,5,9,10,7,6,8,5,10,8,4,6,2,1,0,0,0,0
2022-03-25 20:00:00,2,1,0,1,0,2,2,0,2,0,0,4,5,6,0,1,5,6,7,6,5,4,3,2,4,3,8,7,0,10,11,12,0,13,9,6,3,3,4,4,6,5,7,4,3,1,4,3,3,2,4,3,3,0,3,4,7,8,9,10,6,6,5,6,3,0,9,7,6,9,9,8,7,14,17,14,13,10,9,9,7,6,6,3,2,0,1,0,0
2022-03-25 21:00:00,0,0,0,0,0,2,3,0,3,5,4,5,4,4,5,0,4,1,0,7,1,2,4,2,2,0,3,2,3,4,2,8,4,8,7,6,5,1,1,0,3,3,4,3,1,1,2,3,2,2,4,3,5,3,8,7,14,16,22,17,17,14,15,22,17,0,16,14,10,7,6,3,0,6,0,7,10,7,6,5,4,3,2,1,0,0,0,0,0
2022-03-25 22:00:00,1,0,1,0,3,5,0,3,4,4,3,5,5,2,0,4,5,5,0,3,8,8,6,7,6,6,3,1,2,3,5,5,0,5,3,3,1,4,3,2,1,1,0,1,0,1,0,2,3,5,4,3,4,4,5,4,8,13,18,20,20,20,19,16,7,0,13,12,8,8,6,7,5,9,11,9,12,10,0,9,8,6,4,0,0,0,0,0,0
2022-03-25 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,4,0,4,3,2,0,0,0,0,0,0,1,2,1,1,1,0,2,4,6,5,6,5,5,2,10,13,14,14,10,3,4,9,11,10,8,7,0,6,9,8,0,11,11,10,12,8,7,5,4,4,1,0,0,0,0,0,0
2022-03-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 04:00:00,0,0,1,0,2,4,5,3,0,0,0,4,4,1,0,5,0,0,1,8,0,2,4,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 05:00:00,0,0,0,0,0,0,0,0,6,1,0,3,1,8,9,8,0,6,5,6,8,6,12,5,8,11,9,9,10,12,10,8,8,4,3,0,3,0,2,0,0,0,1,2,1,0,0,2,3,0,4,0,0,3,6,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 06:00:00,0,0,0,0,2,1,1,4,1,2,0,3,1,2,6,5,0,6,1,7,5,7,10,7,9,7,5,7,4,6,5,4,4,0,0,2,0,3,0,1,3,0,2,1,2,1,1,0,1,0,0,2,0,0,2,2,2,0,4,0,4,5,4,1,0,0,6,5,7,6,5,4,4,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 07:00:00,0,0,0,0,1,1,2,1,3,3,2,0,2,0,4,5,1,4,3,0,2,4,4,5,3,9,8,0,5,6,6,5,4,6,7,2,1,0,0,5,4,0,1,2,4,2,0,3,1,2,2,4,3,2,6,4,5,3,1,0,0,0,0,4,3,0,7,5,4,3,4,2,0,1,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0
2022-03-26 08:00:00,0,0,0,0,3,1,1,0,3,0,2,1,0,2,3,2,3,4,0,5,4,5,6,9,5,6,7,0,8,9,7,4,7,0,2,4,2,2,3,0,1,3,5,2,1,0,0,2,3,1,5,2,2,2,5,8,7,7,9,7,6,0,5,4,0,3,2,4,5,4,2,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2022-03-26 09:00:00,0,0,0,0,0,3,4,6,4,8,6,5,5,4,7,6,3,1,4,6,5,7,9,7,9,9,7,5,6,5,4,3,2,4,2,4,3,2,3,0,0,0,2,2,3,1,0,2,5,2,5,6,8,10,9,11,12,13,11,5,6,0,1,4,3,4,8,9,8,6,1,4,3,2,4,3,4,3,2,4,0,0,0,2,1,0,0,0,0
2022-03-26 10:00:00,0,0,0,0,0,3,2,3,2,5,2,5,4,5,7,5,4,6,8,6,8,10,6,8,12,10,9,8,10,11,10,7,6,5,5,6,8,7,3,6,5,7,8,5,5,3,0,2,1,0,3,2,1,4,8,9,9,12,7,12,7,6,2,4,2,3,5,3,2,2,3,2,3,4,4,1,1,4,3,4,0,3,1,2,0,1,0,0,0
2022-03-26 11:00:00,1,0,1,0,0,3,3,5,6,7,0,7,11,0,12,11,10,9,9,8,7,13,13,11,10,14,13,14,13,9,6,7,9,10,7,7,3,2,2,3,5,4,3,2,0,1,1,2,2,2,4,6,10,13,16,13,15,16,15,16,14,13,0,6,5,4,11,12,8,7,6,4,0,4,5,4,5,3,0,2,3,2,3,1,0,0,0,0,0
2022-03-26 12:00:00,0,0,0,0,1,3,8,4,7,0,0,6,0,0,4,3,5,3,8,7,9,16,16,12,12,16,10,7,10,8,9,12,11,9,6,11,10,8,9,8,9,8,8,7,3,2,1,4,3,4,3,4,6,5,14,15,12,10,11,13,11,14,12,12,11,5,15,14,12,15,13,9,0,8,10,4,3,3,3,4,3,0,0,0,0,0,0,0,0
2022-03-26 13:00:00,0,1,2,3,0,5,6,6,7,8,7,6,6,7,8,6,7,10,0,13,15,14,16,12,14,16,14,0,14,16,17,13,15,2,15,15,14,15,2,0,4,0,6,4,4,3,2,1,2,0,4,5,6,7,10,11,16,17,17,16,14,10,11,6,5,0,12,11,7,8,7,4,2,8,0,4,4,5,4,3,2,2,2,1,0,0,0,0,0
2022-03-26 14:00:00,2,0,0,1,0,7,8,10,12,7,8,12,11,12,14,14,10,8,11,10,10,14,11,11,15,12,13,12,13,12,10,10,10,11,6,10,9,8,0,13,10,8,4,7,6,3,1,5,4,3,5,6,8,10,12,7,15,17,18,22,10,10,10,10,7,8,9,11,10,8,9,6,6,4,9,6,6,3,2,4,3,1,2,1,0,0,0,0,0
2022-03-26 15:00:00,0,0,0,0,0,3,5,6,6,3,0,8,5,7,3,14,9,6,10,11,6,14,14,10,8,13,14,12,11,12,12,14,15,8,6,6,8,0,6,5,6,7,4,6,8,6,0,3,4,4,7,0,7,10,13,13,17,9,17,18,15,13,15,15,12,14,10,9,10,11,12,12,11,10,11,8,6,5,0,1,0,0,0,0,0,0,0,0,0
2022-03-26 16:00:00,0,1,0,0,0,3,0,0,3,1,2,5,12,13,3,12,9,9,10,10,8,11,12,15,8,13,12,13,10,8,7,5,8,6,6,5,3,4,4,7,7,4,3,3,2,1,3,1,0,2,5,3,8,13,16,17,21,21,20,25,23,21,22,23,19,20,27,21,15,9,11,8,5,4,5,2,7,0,6,5,4,2,1,0,0,0,0,0,0
2022-03-26 17:00:00,0,0,0,1,0,5,3,2,4,3,0,3,7,8,11,8,9,10,11,14,12,16,15,15,13,16,12,0,11,14,13,15,14,16,12,9,7,7,10,1,0,9,0,6,4,1,0,3,5,8,12,11,10,8,10,11,16,16,17,22,14,14,13,17,16,10,16,17,14,13,11,9,8,12,10,9,13,14,8,10,0,7,5,3,1,0,0,0,0
2022-03-26 18:00:00,2,0,0,0,0,6,8,9,0,4,8,1,7,10,7,9,10,9,10,9,9,9,11,12,10,11,10,7,9,10,11,9,5,7,9,8,7,6,5,4,5,5,2,3,2,1,1,2,4,6,6,7,5,6,9,4,12,14,19,10,39,40,14,39,38,37,34,30,23,16,12,8,5,16,15,13,9,6,7,6,4,4,3,2,0,0,0,0,0
2022-03-26 19:00:00,0,0,0,0,0,2,4,0,2,7,8,9,9,0,10,5,5,5,0,4,5,7,5,3,3,3,5,6,2,11,10,9,9,7,8,7,5,6,3,2,2,3,2,4,0,0,2,3,1,2,4,3,0,4,6,8,10,12,11,10,17,8,7,13,0,14,9,8,1,7,3,0,2,15,9,9,4,6,0,3,5,4,1,0,0,0,0,0,0
2022-03-26 20:00:00,1,0,0,0,0,4,0,0,0,0,0,3,1,0,2,0,0,1,0,3,0,1,2,2,0,5,4,5,0,8,0,10,0,0,11,9,3,1,5,4,0,0,2,5,3,2,1,1,2,6,11,12,10,13,9,8,10,12,11,16,15,10,7,12,11,2,11,6,5,9,5,8,7,12,10,9,8,7,4,6,5,5,1,3,0,0,0,0,0
2022-03-26 21:00:00,0,0,0,0,0,3,4,5,6,0,0,6,0,7,0,6,7,0,6,4,7,5,6,4,2,1,2,1,0,7,6,7,7,0,8,7,7,5,3,1,0,0,6,3,2,0,1,5,4,5,5,5,9,9,11,9,11,12,14,17,17,16,10,18,16,17,15,14,11,8,6,4,9,9,0,10,11,10,5,8,6,3,1,0,0,0,0,0,0
2022-03-26 22:00:00,2,0,0,0,0,3,0,0,0,0,1,2,0,0,4,0,4,4,0,5,2,3,0,3,2,3,1,0,0,0,2,5,4,2,3,5,3,0,0,2,0,0,0,1,1,0,2,3,0,0,5,2,0,4,4,0,6,6,8,9,21,5,23,20,17,19,19,17,14,9,8,6,2,4,0,2,5,4,0,3,0,3,0,0,0,0,0,0,0
2022-03-26 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,1,0,4,0,4,0,0,0,1,0,0,1,0,2,2,2,3,2,3,2,5,6,7,8,15,13,14,19,17,16,15,14,9,7,6,0,0,6,5,2,4,2,0,0,0,0,1,0,0,1,0,0,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,0,0,1,0,0,1,4,6,0,7,0,0,7,0,7,6,5,4,3,2,1,0,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,0,0,0,0,1,2,3,4,2,0,0,3,5,0,2,4,0,4,5,8,7,0,8,1,2,9,5,0,4,0,0,5,1,6,4,0,3,0,2,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 06:00:00,0,0,0,0,0,1,2,1,1,3,4,0,0,4,5,3,3,0,2,4,0,3,5,6,1,7,4,0,0,2,0,1,1,2,0,4,3,2,0,0,2,0,0,0,1,0,0,2,4,0,5,0,6,5,6,7,6,0,0,0,1,0,0,1,0,6,5,3,4,2,1,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
2022-03-27 07:00:00,0,1,0,0,3,4,6,7,8,0,8,6,0,6,6,0,0,6,1,7,1,6,8,9,8,7,6,0,5,5,4,2,3,0,2,0,2,1,0,3,4,0,3,2,1,1,0,0,1,0,1,2,3,2,2,0,3,2,3,2,2,0,0,3,0,0,0,0,2,5,4,4,3,2,3,2,1,0,0,3,2,0,0,0,0,0,0,0,0
2022-03-27 08:00:00,0,1,0,0,1,2,2,3,0,4,2,3,1,0,0,0,0,4,5,4,0,6,8,7,7,8,7,0,0,6,7,3,3,2,3,5,2,0,0,3,1,0,1,0,1,2,0,1,0,0,2,0,1,2,5,5,2,3,3,5,0,1,5,6,0,4,6,4,3,4,4,2,3,4,0,3,4,3,3,3,1,4,4,2,1,0,0,0,0
2022-03-27 09:00:00,0,1,0,0,1,1,5,6,8,8,10,12,12,10,11,7,8,2,8,7,3,7,8,6,8,8,10,0,9,9,0,9,8,5,4,6,5,0,4,0,0,2,3,3,0,1,0,1,0,0,1,0,1,4,6,4,7,6,8,1,3,4,0,4,4,4,7,8,9,6,7,8,4,8,1,0,1,0,2,1,1,0,0,0,0,0,0,0,0
2022-03-27 10:00:00,0,0,0,0,1,2,2,6,11,13,2,11,8,0,5,0,5,5,6,7,7,12,11,9,10,11,7,2,1,8,6,7,6,6,7,6,2,5,5,4,4,3,4,4,3,2,0,1,1,0,2,2,4,5,7,7,7,7,6,7,5,5,0,7,2,2,7,6,6,8,2,7,8,9,2,5,4,5,5,6,0,4,3,1,1,0,0,0,0
2022-03-27 11:00:00,3,0,0,3,4,5,6,9,7,6,6,10,7,8,9,10,7,7,6,6,5,8,9,8,12,16,13,0,5,10,6,10,7,2,10,10,12,11,12,0,11,0,8,6,8,7,3,3,4,0,5,0,6,5,7,6,7,8,7,6,5,3,0,5,4,2,10,9,9,7,6,6,4,8,8,7,6,7,6,5,0,3,2,0,0,0,0,0,0
2022-03-27 12:00:00,0,0,0,0,1,3,4,7,2,11,10,5,10,0,12,9,10,11,12,6,13,17,16,8,6,10,10,0,0,9,10,9,6,11,12,12,10,9,8,0,0,3,5,4,6,1,4,4,5,4,5,5,5,8,14,16,20,17,22,19,12,9,7,8,8,7,7,8,10,6,6,4,5,9,8,6,8,7,6,5,3,1,0,0,0,0,0,0,0
2022-03-27 13:00:00,0,0,0,0,0,0,2,0,4,0,3,0,4,6,9,7,6,7,9,7,10,14,20,17,16,20,15,9,7,12,12,11,9,8,5,0,8,7,5,7,6,4,6,4,4,3,1,4,6,1,3,4,6,6,4,8,10,10,12,11,9,4,5,6,6,7,12,13,9,9,9,8,6,9,6,5,2,5,3,4,4,4,4,2,1,0,0,0,0
2022-03-27 14:00:00,1,0,0,2,1,3,6,8,12,13,12,14,17,18,21,17,15,14,13,14,12,14,14,5,13,12,13,12,6,11,13,11,7,10,6,7,6,6,0,7,8,7,5,5,0,3,0,4,3,5,6,9,10,12,14,10,15,11,6,17,13,13,10,16,17,0,16,15,17,17,13,11,10,5,0,5,6,5,4,3,3,1,0,0,0,0,0,0,0
2022-03-27 15:00:00,2,0,0,1,0,3,0,0,3,6,4,4,2,0,0,2,4,7,0,4,3,10,9,7,8,11,8,10,8,7,9,8,12,14,14,16,9,8,7,6,0,7,6,5,3,2,0,3,7,4,8,9,9,13,15,12,11,10,14,13,20,21,10,11,10,15,15,9,13,11,10,9,10,13,12,12,11,7,2,2,6,4,2,0,1,0,0,0,0
2022-03-27 16:00:00,3,0,0,3,2,4,4,1,5,5,5,0,6,4,6,4,10,4,4,8,10,15,14,11,3,12,14,1,1,13,1,13,0,9,11,11,10,11,10,9,8,2,7,4,2,1,0,3,1,2,4,7,9,12,14,13,12,14,13,11,16,17,17,17,16,13,16,15,13,13,11,6,2,11,12,8,6,4,0,6,4,3,1,2,0,0,0,0,0
2022-03-27 17:00:00,0,2,0,1,0,3,3,4,6,4,5,8,5,10,12,10,15,16,15,13,12,16,13,14,12,16,12,11,9,13,13,13,11,12,9,12,7,5,0,5,4,3,4,6,8,7,6,6,7,6,8,5,7,8,9,9,10,10,14,14,16,17,14,20,19,8,24,21,15,13,13,11,10,16,17,15,6,0,0,7,3,6,5,2,1,0,0,0,0
2022-03-27 18:00:00,1,1,0,0,2,2,3,2,5,7,0,7,9,24,26,20,11,11,12,11,8,5,6,4,5,9,8,3,6,13,7,12,8,7,12,9,9,8,7,3,3,4,3,4,3,1,2,6,0,4,9,10,7,11,12,11,15,15,13,15,21,23,6,28,28,27,26,25,21,7,6,4,0,13,14,13,9,6,8,7,1,5,4,0,0,0,0,0,0
2022-03-27 19:00:00,0,0,1,1,0,3,3,4,0,0,2,5,6,1,5,0,8,5,0,5,7,8,8,8,6,6,6,7,0,14,0,15,16,14,9,11,8,7,6,4,2,5,4,2,3,3,5,4,4,6,7,8,3,9,10,10,16,18,15,17,14,14,11,12,8,0,10,11,10,12,11,11,9,12,14,10,9,1,0,0,0,0,0,1,0,0,0,0,0
2022-03-27 20:00:00,0,0,0,0,0,6,6,1,0,0,4,0,7,0,2,0,4,0,9,8,4,10,7,7,5,4,7,6,6,5,0,4,0,0,3,5,4,4,1,2,5,2,4,0,0,1,0,1,1,2,3,1,0,2,2,3,9,2,5,10,10,0,12,9,7,0,14,13,10,8,1,0,0,6,0,2,9,8,7,4,3,2,2,1,0,0,0,0,0
