Unnamed: 0,1_복정역환승센터4번승강장,2_위례서일로마을입구,3_위례자이,4_위례자이아파트,5_위례아트리버푸르지오,6_위례35단지아파트,7_위례신안인스빌.중앙푸르지오,8_송파와이즈더샵.엠코타운센트로엘,9_위례별초등학교.위례스타힐스,10_위례동주민센터.위례송파푸르지오,11_송파더센트레.힐스테이트송파,12_송파꿈에그린아파트,13_위례포레샤인.위례31단지후문,14_장지역2번출구,15_송파푸르지오시티.한화오벨리스크,16_강남한양수자인아파트,17_세곡2지구3.4단지,18_래미안포레아파트,19_강남더샵라르고오피스텔,20_못골마을.LH강남아이파크,21_래미안강남힐즈,22_세곡중학교.세명초등학교,23_세곡푸르지오,24_세곡푸르지오,25_헌인마을.서울농업기술센터,26_헌인릉.강남서초과학화예비군훈련장,27_서울특별시어린이병원.강동송파과학화예비군훈련장,28_안골마을,29_서초포레스타입구,30_탑성마을,31_염곡마을.서초50플러스센터,32_코트라,33_양재2동주민센터.양재꽃시장,34_언남고교,35_교육개발원입구,36_양재역.서초문화예술회관,37_뱅뱅사거리,38_래미안아파트.파이낸셜뉴스(중),39_신분당선강남역,40_지하철2호선강남역,41_논현역,42_신사역3번출구,43_신사역1번출구,44_신사동고개,45_언북중학교입구,46_제일은행.호림아트센터앞,47_일지아트홀.압구정동노인복지센터,48_한양아파트.압구정로데오역,49_압구정파출소,50_현대아파트,51_광림교회.현대고등학교,52_신사중학교,53_신사역.푸른저축은행,54_논현역,55_지하철2호선강남역,56_신분당선강남역,57_래미안아파트.파이낸셜뉴스(중),58_뱅뱅사거리,59_양재역.서초문화예술회관,60_교육개발원입구,61_시민의숲,62_AT센터.양재꽃시장,63_하나로마트.코트라,64_염곡마을.서초50플러스센터,65_탑성마을,66_서초포레스타입구,67_안골마을,68_서울특별시어린이병원.강동송파과학화예비군훈련장,69_헌인릉.강남서초과학화예비군훈련장,70_헌인농장,71_헌인마을.서울농업기술센터,72_세곡푸르지오,73_세곡중학교.세명초등학교,74_래미안강남힐즈,75_못골마을,76_강남현대힐스테이트에코,77_래미안포레아파트,78_세곡2지구3.4단지,79_강남한양수자인아파트,80_송파푸르지오시티.한화오벨리스크,81_장지역.가든파이브,82_위례31단지.위례포레샤인후문,83_위례아이파크아파트앞,84_힐스테이트송파.송파더센트레,85_위례동주민센터.위례스타힐스,86_위례별초등학교.위례스타힐스,87_송파와이즈더샵.엠코타운센트로엘,88_위례중앙푸르지오.신안인스빌,89_위례35단지아파트,90_위례보미리즌빌.위례아트리버푸르지오,91_위례중앙중학교,92_위례자이,93_위례서일로마을입구,94_복정고등학교.복정지구,95_복정역환승센터2번승강장
2022-03-07 18:00:00,15,16,14,12,14,7,2,2,5,9,9,19,20,13,22,24,28,28,22,27,23,20,16,13,14,16,16,15,14,16,16,41,38,39,29,27,26,35,28,25,23,18,10,14,14,14,9,7,10,14,16,29,34,29,24,26,27,29,37,38,33,38,42,0,35,39,40,40,39,34,36,34,29,28,28,28,23,28,24,19,24,21,8,7,4,3,4,4,6,3,0,0,8,0,0
2022-03-07 19:00:00,17,14,9,8,13,8,5,3,5,6,8,14,15,9,16,15,16,17,16,13,14,11,10,9,7,10,12,10,12,5,13,26,18,15,18,14,15,23,23,21,20,11,10,10,10,12,9,8,7,8,9,12,21,19,17,16,17,18,22,24,24,28,34,33,32,23,23,25,0,0,26,21,18,21,22,23,22,21,18,14,33,30,9,7,4,4,4,2,5,8,0,9,3,2,0
2022-03-07 20:00:00,7,5,4,3,1,3,0,1,5,8,9,11,12,10,15,11,14,13,10,8,6,5,6,0,6,4,4,9,9,5,0,17,19,15,20,15,15,20,16,16,12,8,7,6,5,3,4,9,8,6,8,10,14,11,13,15,14,15,22,21,19,19,21,20,19,17,20,21,16,22,21,19,14,17,17,16,11,11,11,6,10,9,6,3,5,4,0,3,4,5,4,0,3,2,0
2022-03-07 21:00:00,3,4,6,5,5,4,1,0,5,5,3,8,7,8,11,10,0,10,12,10,9,9,8,0,0,9,9,7,8,0,0,9,9,11,12,7,8,5,10,8,9,7,10,9,6,7,7,4,5,3,5,7,10,11,17,16,19,19,21,23,21,24,26,24,19,22,23,23,0,0,5,20,8,9,8,8,7,6,7,4,11,8,5,3,3,1,2,1,2,0,3,2,4,3,0
2022-03-07 22:00:00,10,14,13,12,9,6,4,3,2,3,4,6,6,8,10,11,0,3,9,8,10,9,9,9,0,0,7,8,10,0,0,10,5,5,6,4,4,7,17,17,12,8,4,6,5,5,5,6,7,7,8,9,10,12,17,23,24,26,23,20,21,20,23,0,22,21,21,12,11,0,0,17,15,15,14,9,14,8,9,8,18,15,8,7,6,2,0,3,7,8,0,0,7,6,0
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,0,2,0,5,4,7,8,7,2,4,6,5,3,4,2,0,0,0,0,0,3,0,5,3,1,1,2,3,4,4,7,11,11,11,10,8,9,5,9,6,3,7,1,4,5,8,9,7,8,9,11,7,8,14,14,13,13,11,10,8,0,9,0,16,14,8,6,2,3,4,2,1,9,6,5,4,3,1,0,0,0,0,0,0,1,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,1,9,0,0,0,9,0,8,7,7,0,5,6,5,6,7,9,10,11,2,12,16,19,0,0,0,4,22,27,0,25,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,1,1,0,0,1,2,0,0,0,0,0,3,4,2,4,2,2,3,6,8,6,9,11,12,8,5,5,6,5,6,4,2,7,19,18,16,15,11,8,6,4,6,5,4,3,2,1,1,1,3,2,4,4,3,1,4,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,5,2,2,0,0,1,2,2,5,8,12,16,15,11,10,4,7,8,11,13,10,14,15,14,14,13,14,13,12,0,13,11,8,10,9,8,6,9,6,8,6,1,9,2,4,1,1,2,3,4,2,5,7,7,4,9,12,14,15,14,11,15,9,5,2,6,5,7,6,6,4,7,3,8,6,6,5,8,10,9,5,4,3,0,2,2,2,4,6,0,0,8,0,7,0
2022-03-08 07:00:00,5,5,0,1,0,4,2,3,9,12,14,29,31,16,21,18,26,27,28,29,31,40,40,38,36,35,29,29,30,15,27,24,20,15,17,17,18,17,16,29,31,30,31,24,9,3,3,6,9,11,6,12,17,16,15,13,11,13,20,20,18,26,14,12,13,16,21,22,20,9,20,19,17,15,8,9,10,11,9,5,6,4,3,0,1,3,6,9,12,13,18,20,22,20,0
2022-03-08 08:00:00,10,12,8,11,6,4,6,7,12,12,13,29,31,17,23,25,27,27,34,36,36,37,39,37,33,31,28,32,33,28,32,30,31,30,23,21,20,26,35,54,56,58,66,52,29,13,5,11,6,5,6,14,15,14,20,15,16,16,26,26,23,25,26,24,22,23,21,21,14,12,12,23,22,20,14,20,20,22,15,8,11,8,6,3,2,4,9,10,13,13,14,17,20,19,0
2022-03-08 09:00:00,4,5,0,3,1,2,1,6,11,12,7,21,31,9,10,11,9,8,11,10,10,16,18,19,24,23,25,24,25,24,19,21,19,13,15,21,18,29,36,63,60,49,47,34,22,8,2,2,3,3,2,6,11,9,14,12,10,9,14,11,10,8,6,5,0,7,9,7,2,6,7,8,10,10,13,14,11,7,13,7,8,8,5,4,3,4,8,8,12,12,15,16,15,0,0
2022-03-08 10:00:00,2,3,0,2,2,1,2,2,4,2,4,10,12,8,7,3,6,6,7,11,10,13,14,5,15,11,16,16,17,13,15,17,15,15,16,13,16,15,20,23,23,17,17,16,12,8,3,3,4,5,4,7,10,10,9,7,5,1,6,4,4,5,5,4,0,5,6,8,4,0,7,5,8,10,10,9,10,2,9,6,10,9,5,1,1,2,3,2,3,2,4,4,3,0,0
2022-03-08 11:00:00,4,5,0,2,3,2,1,2,3,5,3,10,11,6,7,8,9,0,7,9,9,13,0,8,0,13,14,15,15,0,15,16,15,0,14,9,10,15,19,15,15,12,15,12,10,6,3,4,1,4,6,9,8,8,6,6,5,7,11,12,11,10,9,0,5,9,9,4,3,4,0,9,7,10,10,12,8,4,11,5,7,6,3,2,1,0,2,2,3,1,4,3,0,0,0
2022-03-08 12:00:00,7,8,3,3,7,8,6,4,7,6,8,11,11,5,8,7,8,6,7,25,26,27,25,7,22,20,9,13,12,0,14,19,19,16,14,13,13,13,13,24,22,18,18,17,10,9,1,2,3,6,9,4,6,6,9,7,5,7,10,9,9,12,12,13,7,12,11,11,10,9,10,10,10,9,24,29,28,24,13,14,13,7,6,4,3,3,3,3,5,7,10,0,11,10,0
2022-03-08 13:00:00,12,8,2,10,8,6,3,3,4,4,6,9,13,8,9,9,8,0,10,10,13,14,16,12,9,7,15,13,12,0,11,14,14,15,18,12,14,12,17,19,16,16,17,16,10,9,5,5,5,6,8,8,6,8,10,10,8,9,10,9,7,9,11,0,0,10,12,10,0,11,16,18,16,14,15,16,17,17,9,12,9,11,9,7,8,8,7,6,5,5,6,7,0,6,0
2022-03-08 14:00:00,4,4,0,0,3,3,2,2,4,6,1,9,9,5,7,6,8,2,8,9,7,9,10,3,4,11,9,12,15,0,10,16,14,11,12,12,7,11,13,15,18,14,20,18,13,7,7,6,5,7,10,13,11,8,9,9,9,13,15,9,14,10,13,14,12,9,7,9,10,12,10,10,11,10,9,8,10,11,9,9,8,2,3,2,3,3,1,4,2,4,3,1,1,0,0
2022-03-08 15:00:00,7,7,0,6,6,7,6,5,3,6,4,8,11,6,8,6,7,8,7,7,8,10,11,10,11,8,11,12,14,12,15,18,16,18,19,10,15,16,15,15,9,13,13,13,13,10,7,8,4,7,6,12,13,15,14,15,15,5,19,20,10,22,21,20,14,17,16,14,11,9,15,16,21,20,19,20,19,14,13,11,22,20,11,8,3,3,4,5,4,3,4,5,3,0,0
2022-03-08 16:00:00,10,11,0,10,7,7,5,4,5,7,9,12,15,9,14,15,13,14,14,14,15,19,20,0,10,20,18,16,16,0,16,19,18,19,19,19,20,15,14,21,24,14,16,11,11,11,11,11,10,12,12,20,21,14,16,17,15,16,20,18,16,18,26,18,25,26,27,13,28,10,28,23,24,11,8,11,11,12,11,12,20,16,10,4,3,3,3,2,4,4,1,4,5,3,0
2022-03-08 17:00:00,11,10,4,8,6,5,3,4,7,9,6,15,15,7,14,15,18,11,17,15,14,13,12,11,12,13,14,15,19,17,21,41,42,27,36,23,22,30,23,21,25,22,21,17,11,10,6,7,10,10,11,14,22,21,15,21,22,22,26,30,26,31,35,29,31,32,32,33,0,25,26,23,20,24,23,22,21,22,21,17,15,14,8,6,5,6,7,7,8,9,10,6,7,12,0
2022-03-08 18:00:00,6,8,7,6,5,3,3,1,2,5,6,12,10,14,20,21,23,22,22,26,26,21,18,13,14,16,17,19,20,18,22,43,46,32,37,27,28,43,45,36,27,25,24,20,17,18,22,12,12,12,16,22,25,31,25,25,22,22,29,35,35,43,46,38,41,40,40,37,32,41,41,37,31,29,30,35,34,33,30,21,33,29,14,11,6,6,6,5,6,9,4,10,10,12,0
2022-03-08 19:00:00,16,7,13,11,5,4,3,1,2,4,6,11,11,15,17,13,15,13,17,13,14,12,10,0,11,8,11,10,10,10,7,19,19,19,22,16,17,16,20,26,19,15,16,15,12,11,9,10,9,7,12,16,16,16,21,23,26,21,23,22,21,22,25,25,26,23,25,26,25,0,27,25,20,18,19,20,19,18,16,13,45,32,11,10,4,2,2,2,7,9,0,4,3,0,0
2022-03-08 20:00:00,10,2,4,1,6,4,3,1,2,3,5,9,9,6,14,18,8,16,13,10,10,6,7,7,3,2,7,8,10,9,11,10,9,8,7,6,9,9,12,8,7,7,6,5,5,1,3,5,5,7,7,9,13,13,15,15,15,16,20,18,16,18,20,16,16,19,20,20,19,12,0,17,11,10,11,10,10,10,9,8,20,18,6,9,7,5,3,2,3,4,0,0,3,1,0
2022-03-08 21:00:00,5,8,7,4,3,4,2,1,2,5,3,7,5,5,10,13,12,8,8,13,12,10,9,0,0,4,8,7,0,0,0,6,9,5,9,5,6,5,10,10,10,6,5,5,3,4,5,5,4,4,5,9,8,8,14,17,18,21,24,22,21,21,22,15,21,18,15,16,0,0,10,12,12,12,8,9,10,9,8,5,18,13,7,6,3,2,1,0,4,2,0,0,5,0,0
2022-03-08 22:00:00,5,6,5,5,6,5,3,1,2,1,2,9,8,9,11,9,7,8,9,10,10,8,7,7,0,0,8,6,4,0,5,6,9,10,9,5,4,6,8,7,7,7,8,8,7,7,4,4,3,4,6,8,10,13,17,22,20,15,17,16,14,17,21,15,13,20,18,18,0,0,9,17,11,9,8,8,7,5,5,5,14,11,4,3,2,2,1,1,2,4,0,0,3,0,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,1,3,5,6,5,4,7,3,8,5,8,3,9,4,5,4,0,0,5,5,4,0,0,5,5,4,5,5,4,5,6,11,14,13,12,10,7,6,9,6,6,7,4,5,8,9,12,17,15,19,23,21,20,22,20,0,20,19,10,18,20,0,14,15,12,12,11,8,6,5,5,4,15,12,7,6,4,2,3,0,1,5,2,0,4,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,1,1,0,0,0,0,0,2,1,0,0,2,2,1,0,3,0,3,5,0,7,5,9,0,0,10,0,11,12,0,0,0,11,9,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,3,2,1,0,0,1,0,0,1,1,0,3,3,3,2,4,0,0,3,0,0,4,4,5,3,3,0,4,4,0,3,3,3,2,5,4,7,4,5,4,5,5,1,4,3,0,1,0,0,1,0,0,1,0,0,2,0,3,4,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,2,0,1,0,1,0,0,2,1,0,1,2,0,3,3,0,4,3,5,2,0,4,5,4,4,4,7,8,6,0,6,6,4,5,4,5,3,3,4,0,3,2,2,1,3,1,2,1,1,2,0,1,2,4,5,4,5,7,6,7,7,7,4,4,3,2,2,4,0,0,0,5,2,3,0,4,1,1,2,2,2,2,1,0,0,0,0,0,1,0,1,2,0,1,0
2022-03-09 07:00:00,4,2,0,1,0,2,0,1,2,3,4,5,6,6,3,5,3,0,7,8,6,10,7,5,8,5,0,8,6,0,4,6,4,5,4,3,4,4,4,6,5,2,3,1,2,1,1,0,1,2,2,2,3,7,8,9,7,9,9,10,9,8,3,0,0,4,4,0,4,3,0,3,2,2,2,2,4,1,3,4,3,2,1,0,0,2,1,0,5,0,1,6,5,4,0
2022-03-09 08:00:00,6,5,0,4,1,1,0,2,4,4,5,6,7,5,6,8,7,2,6,8,6,12,8,9,6,11,12,12,11,10,5,8,7,8,6,10,11,14,16,19,3,17,17,15,14,11,3,2,0,3,2,2,3,4,3,4,4,5,7,8,0,10,7,0,6,3,4,5,2,1,0,3,4,3,5,5,6,2,8,4,9,7,3,0,2,1,0,4,9,1,10,3,0,4,0
2022-03-09 09:00:00,4,5,0,4,2,3,1,2,7,8,13,15,13,12,10,2,3,5,6,7,13,15,14,16,14,0,7,17,18,0,17,19,20,19,18,13,13,8,13,18,22,18,20,16,15,10,3,7,5,4,5,4,5,7,5,5,5,2,10,11,6,10,3,4,0,3,3,0,0,0,0,4,6,6,6,7,8,5,8,5,6,5,4,3,2,4,1,0,3,1,0,2,3,9,1
2022-03-09 10:00:00,10,2,0,7,2,1,0,2,5,6,4,9,12,7,5,4,6,6,8,10,11,15,18,0,4,17,18,20,22,0,22,23,23,7,10,17,9,15,16,15,16,12,13,11,10,7,2,1,1,3,3,4,4,5,4,7,8,7,10,11,10,16,12,10,0,11,11,1,2,0,0,9,10,8,8,8,9,11,10,7,8,1,5,4,2,0,1,1,2,3,2,5,4,0,0
2022-03-09 11:00:00,3,2,0,2,0,2,0,3,4,5,6,11,11,9,5,0,4,1,8,12,13,15,11,15,14,16,14,14,15,0,13,15,22,11,22,17,18,16,21,14,10,11,11,9,11,6,3,4,6,7,7,10,8,7,6,8,6,8,7,5,6,6,7,8,0,9,0,6,10,0,0,8,13,12,13,14,15,12,11,10,8,8,6,3,2,2,3,3,6,5,5,7,8,0,0
2022-03-09 12:00:00,5,1,0,0,3,1,3,4,6,7,8,12,15,7,10,7,3,9,13,11,10,12,13,14,13,9,10,12,14,11,15,19,17,19,18,19,23,24,17,22,24,20,12,10,7,6,4,7,7,9,9,11,12,11,7,6,7,7,8,7,7,7,7,8,6,7,6,4,0,0,0,11,14,16,20,20,23,24,15,14,12,11,9,3,7,2,7,1,4,2,0,3,5,4,0
2022-03-09 13:00:00,3,1,0,2,0,4,6,1,4,6,9,15,19,11,7,8,10,12,5,14,20,26,11,12,0,0,12,29,30,0,30,32,25,23,22,18,16,15,15,23,25,22,19,20,16,18,8,8,6,5,6,10,12,12,10,9,7,9,11,7,8,11,12,13,5,14,13,10,0,0,9,18,22,20,22,24,25,26,17,19,10,9,4,2,2,1,2,2,3,0,4,5,4,0,0
2022-03-09 14:00:00,6,1,0,4,1,0,0,5,2,2,4,5,8,15,18,17,12,8,19,17,16,12,11,0,4,9,0,12,15,13,8,14,10,12,16,10,4,10,13,21,22,22,20,16,15,10,5,8,6,12,11,20,23,17,13,13,13,13,11,10,12,13,12,12,7,8,12,0,0,0,0,11,15,14,13,12,12,14,12,11,14,10,3,1,1,0,2,4,3,6,0,0,0,5,0
2022-03-09 15:00:00,13,12,2,11,5,3,2,2,3,4,5,8,11,19,15,12,11,16,15,15,14,12,10,11,0,11,12,11,15,20,21,20,18,11,16,15,14,18,16,18,17,15,14,13,9,7,6,13,15,17,15,17,12,12,8,7,5,6,8,10,10,13,15,0,6,13,17,15,0,18,19,16,16,15,13,14,14,16,17,9,16,13,12,1,9,3,4,5,6,7,11,0,1,0,0
2022-03-09 16:00:00,10,8,8,7,6,6,6,7,8,11,13,22,23,17,23,22,20,20,17,16,21,16,15,8,9,16,19,18,17,0,18,22,23,22,22,18,17,18,21,19,23,19,18,16,17,6,6,5,5,6,9,12,11,12,14,13,12,13,13,0,5,9,12,12,11,13,11,13,0,12,0,12,13,15,17,18,17,15,16,12,6,7,3,2,0,1,5,6,10,11,12,13,9,7,0
2022-03-09 17:00:00,8,9,0,3,9,8,8,8,8,7,8,11,10,12,17,19,18,22,23,20,18,16,14,14,15,22,13,21,20,0,12,20,19,18,17,13,13,14,14,20,21,15,12,10,8,8,7,10,8,10,9,16,20,18,15,15,10,9,12,12,12,14,15,16,8,16,14,10,12,16,15,12,9,12,13,12,13,13,14,14,22,21,10,4,4,3,4,1,3,3,2,4,2,0,0
2022-03-09 18:00:00,8,8,0,1,7,2,0,0,0,0,1,7,9,15,17,11,12,0,18,17,16,9,6,7,2,3,4,6,0,0,8,7,7,8,7,8,11,12,12,22,20,13,13,9,10,8,6,9,9,9,10,13,15,16,11,16,17,18,23,24,24,27,24,23,21,14,13,12,0,0,13,12,14,15,13,16,18,13,16,9,11,10,6,0,4,1,0,5,3,3,0,5,3,0,0
2022-03-09 19:00:00,9,8,7,2,5,3,2,0,2,2,3,7,6,11,12,14,16,6,9,10,9,6,5,7,6,6,7,7,8,6,0,7,8,8,8,5,7,6,7,10,12,8,8,7,8,5,6,4,7,5,8,7,9,11,16,20,15,14,12,11,11,13,13,10,10,11,10,8,0,2,10,7,6,6,7,6,6,5,6,6,6,3,2,0,0,2,1,0,7,0,0,6,8,0,0
2022-03-09 20:00:00,4,3,0,2,1,3,0,1,1,2,3,7,8,9,10,9,9,10,9,7,10,9,6,0,3,0,2,5,8,0,0,11,6,5,9,5,5,7,10,7,2,4,5,5,5,0,6,6,8,8,11,19,18,11,10,11,10,9,13,13,15,17,15,0,14,12,8,0,10,0,0,9,6,8,7,8,5,5,4,4,6,3,3,0,1,2,0,1,1,1,0,0,1,0,0
2022-03-09 21:00:00,4,0,1,3,0,2,1,5,7,5,6,4,7,6,13,12,11,10,8,7,9,4,3,0,0,2,3,5,0,0,3,4,5,0,3,4,3,2,5,6,6,5,8,7,8,7,2,5,6,6,8,15,17,17,21,18,19,16,17,13,16,17,14,0,15,14,12,0,0,0,0,13,12,10,8,7,7,6,3,5,12,9,4,2,3,1,0,1,2,0,0,0,0,0,0
2022-03-09 22:00:00,10,9,4,3,7,4,3,2,3,4,5,6,5,6,12,14,10,9,10,9,5,6,4,0,0,0,2,3,0,0,0,4,4,3,4,2,4,4,8,10,9,10,9,3,5,3,2,3,4,4,6,12,10,11,18,25,24,23,22,9,7,23,23,19,22,20,19,16,8,15,17,13,10,9,7,5,2,0,2,5,15,5,7,6,2,3,0,3,3,5,3,0,5,0,0
2022-03-09 23:00:00,0,0,0,5,0,4,2,1,0,0,0,1,0,1,4,3,0,0,4,4,3,3,1,0,0,0,1,0,1,0,4,6,8,7,5,4,5,9,16,13,12,9,10,12,10,9,6,4,5,4,4,7,7,9,12,14,12,13,16,10,11,15,14,0,6,14,9,0,0,0,0,14,9,6,6,5,4,2,3,2,10,9,4,0,1,3,2,2,0,0,1,0,0,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,7,0,0,0,7,0,0,1,7,6,5,7,5,6,7,0,8,9,2,10,13,16,18,0,0,0,20,24,0,23,20,21,19,17,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,1,0,0,0,0,1,0,2,0,2,4,3,4,4,4,5,4,3,8,9,8,12,14,13,12,11,10,9,7,0,8,10,11,6,10,5,5,12,10,8,6,5,1,0,1,2,1,0,2,4,2,3,4,5,5,5,4,7,4,3,0,9,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,2,1,0,1,0,2,1,2,6,8,9,15,15,11,10,9,5,10,7,9,10,15,16,11,15,10,11,15,15,0,16,11,15,14,12,10,10,12,6,7,4,3,4,3,3,1,2,3,1,4,1,7,4,4,6,6,12,15,18,18,13,15,11,13,0,13,12,10,8,8,5,9,9,9,9,7,8,5,7,4,3,2,2,1,0,2,3,3,5,6,10,8,8,9,0
2022-03-10 07:00:00,7,6,4,3,1,2,5,6,10,14,15,34,40,16,24,27,29,19,38,40,28,39,39,38,37,38,19,26,37,35,37,24,26,22,27,29,30,24,25,31,28,15,15,12,7,3,2,2,7,8,7,12,13,18,18,15,15,18,25,24,22,36,16,15,11,12,20,19,17,10,18,17,16,16,8,10,11,12,13,6,8,7,5,1,3,2,2,2,10,12,18,22,24,0,0
