Unnamed: 0,1_가산동기점(가상),2_가산디지털단지역,3_마리오아울렛,4_금천패션아울렛사거리.W몰,5_디지털단지오거리,6_가산동주민센터.금천글로벌센터,7_구립가산도서관.두산위브아파트,8_독산사거리,9_남문시장입구.청춘삘딩,10_독산동쌈지공원,11_독산동남문시장,12_독산3동주민센터,13_독산3치안센터.꿈꾸는나무,14_독산고등학교,15_난곡우체국사거리,16_신일교회앞,17_세이브마트앞,18_남강중고등학교입구,19_우림시장.난곡보건분소,20_난우중학교입구,21_신림복지관앞,22_난곡공영차고지,23_난곡종점,24_신림복지관앞,25_난우중학교입구,26_우림시장.난곡보건분소,27_남강중고등학교입구,28_세이브마트앞,29_신일교회앞,30_난곡우체국사거리,31_신림청소년독서실.신림체육센터,32_관악구보훈회관.신림푸르지오,33_천주교성령봉사회관.등불교회,34_KT구로지사,35_구로디지털단지역,36_동작상떼빌아파트,37_신대방경남아파트,38_태양의집.KT대방지사,39_신길주유소,40_신풍역.백악관웨딩문화원앞,41_신길힐스테이트클래시안아파트,42_우신초등학교,43_신길동홍어거리,44_대신시장,45_신길역,46_영등포로터리,47_영등포시장입구,48_김안과병원,49_당산동진로아파트,50_양남동로타리,51_양평1동주민센터,52_관악고등학교,53_오목교역.동신한방병원,54_목동대학학원,55_목동7단지.종로학원,56_목동역.홍익병원,57_홍익병원목동관,58_목동사거리,59_영도중.강서고입구.기아양서대리점,60_목동시장.대일고교.배광교회,61_목동성원아파트,62_목3동주민센터.현대아이파크.실로암안과,63_목3동시장.강서도서관,64_등촌역.강서보건소,65_염창역.서울도시가스,66_안양천입구,67_양평동한솔아파트,68_양평한신아파트.선유도공원입구,69_당산역삼성래미안아파트,70_삼환아파트,71_신화병원,72_영등포시장,73_경방타임스퀘어.신세계백화점,74_영등포역,75_영등포공원.영등포문화원,76_대성병원,77_우신초등학교,78_사러가쇼핑센타,79_신길한화꿈에그린아파트,80_신풍역.백악관웨딩문화원앞,81_태양의집,82_강남성심병원.대림성모병원,83_서울영림초등학교,84_구로디지털단지역,85_모두의학교.금천문화예술정보학교,86_관악구보훈회관.신림푸르지오,87_신림청소년독서실.신림체육센터,88_난곡우체국사거리,89_신일교회앞,90_세이브마트앞,91_남강중고등학교입구,92_우림시장.난곡보건분소,93_난우중학교입구,94_신림복지관앞,95_난곡공영차고지,96_신림복지관앞,97_난우중학교입구,98_우림시장.난곡보건분소,99_남강중고등학교입구,100_세이브마트앞,101_신일교회앞,102_난곡우체국사거리,103_신림청소년독서실.신림체육센터,104_관악구보훈회관.신림푸르지오,105_천주교성령봉사회관.등불교회,106_KT구로지사,107_구로디지털단지역(중),108_구로디지털단지역,109_한국산업단지공단.이마트구로점,110_디지털산업1단지,111_지하이시티.보건지소.치매센터,112_디지털단지오거리,113_금천패션아울렛사거리.마리오,114_가산디지털단지역,115_가산동종점(가상)
2022-03-12 06:00:00,0,2,0,0,0,3,1,4,3,2,1,1,0,2,1,0,0,0,0,0,0,0,2,0,4,5,5,7,10,6,9,9,8,9,8,7,10,8,7,8,11,13,12,12,8,7,3,4,5,4,4,2,3,4,4,4,0,5,4,3,5,5,0,4,3,0,2,3,3,6,6,1,2,3,0,2,8,5,0,6,7,4,4,3,2,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 07:00:00,0,2,0,2,0,3,0,3,2,3,0,3,2,0,1,2,0,1,0,0,0,3,3,4,6,10,15,18,8,18,15,8,6,9,8,7,7,11,5,4,6,0,7,8,5,6,2,0,1,2,4,2,5,4,2,3,2,2,4,4,5,7,7,8,5,6,0,0,4,5,5,9,8,7,8,4,7,10,11,9,11,9,8,5,3,3,2,0,2,1,1,1,0,0,1,2,3,5,8,10,13,14,12,5,4,5,2,0,2,0,2,1,0,0,0
2022-03-12 08:00:00,0,2,0,1,3,3,4,3,2,3,2,0,0,5,4,2,0,1,0,0,0,0,5,7,9,15,17,19,21,25,22,12,11,11,8,7,7,5,11,9,11,14,13,13,13,11,10,11,10,6,11,11,9,7,7,6,7,8,9,10,16,18,19,21,18,18,19,17,16,7,6,6,3,0,6,4,3,8,7,3,5,6,8,9,10,10,7,6,2,1,0,0,0,0,3,3,5,6,9,10,12,9,7,5,6,6,4,3,2,0,0,2,1,0,0
2022-03-12 09:00:00,0,8,2,4,0,4,0,3,2,3,2,2,4,3,2,0,4,0,3,0,1,0,4,3,4,9,12,13,15,20,4,20,19,17,13,10,10,10,10,12,17,16,15,20,15,11,12,11,12,11,2,8,8,10,9,9,0,10,11,15,17,18,18,16,12,11,14,15,20,20,13,12,7,8,6,7,9,10,9,7,6,6,5,6,5,5,3,2,4,3,2,0,1,0,4,6,5,10,11,14,15,18,19,14,17,10,9,10,8,9,9,3,4,0,0
2022-03-12 10:00:00,0,2,1,3,1,2,3,4,3,5,8,6,4,4,1,3,2,1,1,0,0,0,5,5,6,9,13,16,14,14,16,11,10,14,10,7,11,9,12,14,19,8,10,13,10,8,7,5,6,0,7,5,4,5,3,6,4,7,12,15,19,20,18,18,9,4,10,8,10,10,20,16,16,12,7,6,12,13,13,11,12,11,9,10,10,10,8,8,6,9,8,8,4,2,6,8,9,15,11,17,17,16,13,10,4,11,6,6,6,5,4,5,4,0,0
2022-03-12 11:00:00,0,3,2,3,0,5,6,7,5,6,6,7,5,5,0,3,5,2,0,1,0,0,1,1,2,5,7,9,10,17,16,14,10,15,11,0,10,14,12,14,20,20,22,27,19,14,10,11,12,9,5,6,7,7,9,8,3,10,12,5,13,19,16,14,12,11,11,12,12,16,17,16,9,11,14,14,5,16,16,14,14,14,13,10,9,10,13,11,10,7,6,2,1,1,9,5,6,12,14,14,12,14,12,12,10,12,8,10,8,6,4,5,2,0,0
2022-03-12 12:00:00,0,4,3,4,4,3,5,8,7,8,7,7,5,4,6,9,6,6,4,3,0,0,3,2,4,8,4,7,11,11,13,16,13,17,11,9,14,15,12,7,13,11,13,18,14,11,5,6,7,4,2,10,10,12,12,16,14,14,9,3,11,11,13,15,14,13,17,15,15,15,18,20,13,16,18,13,17,18,19,13,14,13,10,12,12,15,14,10,8,8,6,5,3,0,3,4,3,5,8,12,18,18,13,12,10,9,9,8,9,8,7,6,2,0,0
2022-03-12 13:00:00,0,5,5,7,0,2,8,8,7,5,5,4,6,5,1,4,4,3,2,1,1,2,7,10,13,17,21,23,26,25,20,21,19,22,12,15,18,21,20,22,28,27,28,29,22,18,11,12,0,7,6,7,5,14,19,16,14,11,15,17,20,29,29,23,14,11,17,16,17,19,18,14,11,15,12,13,15,18,19,8,7,10,9,12,11,16,19,20,19,18,15,8,4,3,4,5,6,7,11,15,10,16,11,9,7,7,5,8,7,2,3,2,3,0,0
2022-03-12 14:00:00,0,7,7,15,4,4,5,4,5,7,10,5,5,9,5,4,4,4,3,2,2,0,4,7,10,16,20,21,25,24,20,19,13,18,12,13,8,14,14,15,15,17,22,22,11,9,5,8,0,7,0,5,4,7,5,7,4,10,12,14,13,17,14,10,15,14,0,15,16,16,17,26,21,24,25,24,16,14,13,18,19,15,16,15,13,13,15,15,14,14,11,7,6,5,5,7,0,8,15,19,21,7,18,12,11,9,10,10,13,12,11,10,7,0,0
2022-03-12 15:00:00,0,6,7,17,10,14,16,18,13,10,11,5,10,6,2,5,2,0,2,0,0,0,5,6,9,10,12,14,12,16,15,9,11,10,8,0,11,10,11,10,15,12,14,20,15,10,14,8,0,10,9,7,10,9,11,12,10,10,8,11,13,14,11,14,13,12,11,16,18,17,15,13,13,15,13,13,12,13,14,14,11,12,14,21,23,24,23,20,16,11,7,6,3,2,8,10,10,10,10,12,13,13,12,13,11,12,5,8,6,8,7,6,6,0,0
2022-03-12 16:00:00,0,6,8,15,17,18,11,17,6,14,8,14,13,16,14,8,8,7,9,2,6,5,4,5,6,7,8,9,5,6,7,23,22,23,18,11,12,12,14,12,13,14,14,17,7,6,13,11,10,9,6,5,7,9,9,9,10,11,5,10,9,14,16,12,10,9,9,11,10,16,15,16,20,26,15,25,25,21,19,18,10,17,12,12,21,27,28,24,16,12,9,7,6,4,5,0,1,3,4,6,5,7,6,9,11,12,8,12,9,13,10,7,5,0,0
2022-03-12 17:00:00,0,5,8,15,17,17,17,21,22,21,23,22,20,21,19,16,14,11,7,5,4,0,6,7,1,13,16,18,17,16,13,15,14,15,11,11,13,14,15,16,12,12,9,15,13,7,6,7,4,5,0,6,6,12,17,15,15,12,15,14,18,19,15,14,11,9,15,16,15,6,8,9,14,28,28,18,20,16,14,17,20,19,13,14,14,15,17,15,14,11,10,7,3,2,1,6,5,10,13,17,19,19,17,8,7,6,2,6,10,13,9,7,12,11,11
2022-03-12 18:00:00,0,5,4,9,14,6,15,16,15,12,12,13,11,12,13,12,11,6,7,4,1,1,4,5,9,10,5,3,4,5,8,15,5,16,12,8,12,9,11,12,15,5,14,15,12,7,8,14,9,11,10,12,12,16,24,27,25,24,17,10,10,8,9,9,7,7,0,9,9,17,16,19,27,33,34,33,28,30,28,21,19,16,16,24,19,18,16,15,12,10,7,5,3,2,4,2,6,8,2,9,8,7,0,4,5,4,2,4,6,7,7,3,2,0,0
2022-03-12 19:00:00,0,7,6,10,8,0,0,7,8,7,5,8,9,8,11,8,6,6,4,1,1,0,5,6,0,7,0,14,16,15,9,12,13,13,14,13,16,14,13,18,16,13,13,9,8,7,8,10,9,7,7,8,9,12,15,14,13,12,11,8,8,6,6,7,3,8,0,9,9,8,8,9,16,16,13,17,14,18,17,14,15,14,13,19,21,22,20,16,15,15,7,5,3,0,2,2,0,5,1,6,6,5,5,7,2,6,2,8,7,4,2,2,4,0,0
2022-03-12 20:00:00,0,7,8,7,10,8,3,8,7,5,8,7,4,4,6,5,0,3,2,1,0,0,0,1,3,0,2,5,7,0,6,4,3,3,6,3,5,6,7,6,5,6,8,7,5,4,2,3,0,4,2,4,7,9,10,9,5,6,5,4,6,8,5,5,4,5,5,0,10,10,9,12,15,23,24,23,15,18,16,15,13,12,11,15,16,18,17,12,10,6,5,5,2,4,1,1,0,0,0,2,1,0,0,0,0,0,1,0,3,5,6,2,1,0,0
2022-03-12 21:00:00,0,2,1,5,7,6,6,10,7,5,5,6,4,4,5,1,0,3,1,0,0,0,1,1,0,3,4,5,0,6,5,4,6,0,8,0,1,3,6,9,3,2,0,2,1,6,8,5,6,7,10,12,11,11,14,15,14,9,9,8,9,8,7,8,4,6,5,7,10,7,8,12,18,24,9,23,20,20,19,19,21,17,15,17,9,8,8,5,4,6,5,4,3,1,8,9,10,9,8,9,10,3,9,5,4,1,2,2,3,2,0,1,11,0,0
2022-03-12 22:00:00,0,3,4,5,6,2,8,0,0,4,3,0,4,1,0,1,3,1,0,0,0,0,2,2,0,3,0,2,0,0,2,1,4,6,5,6,6,6,6,8,7,7,6,9,7,8,10,11,10,0,6,9,7,14,13,18,14,14,13,11,8,7,5,7,6,0,5,8,11,11,11,13,20,24,23,21,15,13,12,12,12,11,10,13,11,10,11,8,4,8,6,3,0,1,1,2,0,1,2,3,4,0,3,0,0,2,3,3,2,2,0,2,1,0,0
2022-03-12 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,0,5,4,3,4,3,4,4,10,13,11,0,10,0,8,10,9,18,17,17,18,14,12,11,3,5,6,4,0,0,7,7,4,10,11,13,12,0,12,11,10,9,9,8,7,9,10,10,9,7,9,6,7,6,5,3,0,0,0,1,2,3,4,3,4,3,2,3,2,5,0,0,4,3,2,0,0
2022-03-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 04:00:00,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 05:00:00,0,0,0,0,0,0,1,2,0,3,0,0,0,1,2,0,4,0,0,0,1,2,3,0,0,4,2,5,0,6,1,2,0,2,3,0,0,0,2,0,2,5,3,4,5,0,2,4,2,0,1,4,3,0,0,1,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 06:00:00,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,2,3,3,2,5,3,3,4,4,5,0,1,0,4,5,0,6,4,4,3,3,3,2,1,0,0,1,2,2,1,1,0,0,0,0,2,0,3,3,0,2,1,1,3,0,4,0,3,5,4,1,2,0,3,5,3,2,3,2,1,2,1,3,0,0,2,1,0,2,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 07:00:00,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,6,0,0,5,2,4,3,4,0,0,6,7,6,0,4,0,0,0,2,1,0,1,0,0,0,0,0,1,2,2,0,1,3,4,3,0,3,0,4,5,0,3,2,1,3,1,4,0,0,3,5,2,7,8,7,6,4,5,2,0,0,0,1,0,0,0,0,0,0,0,4,5,0,3,1,0,1,2,1,0,1,0,2,0,1,0,0,0
2022-03-13 08:00:00,0,5,0,3,0,0,0,2,2,0,0,1,1,0,0,1,1,3,2,0,1,0,4,7,9,10,10,14,15,17,16,12,10,11,7,5,6,6,4,4,5,7,4,8,8,4,0,2,0,3,0,4,1,3,5,4,2,4,10,11,15,15,19,16,5,0,1,0,3,5,3,4,3,2,3,4,3,5,8,6,5,2,5,6,5,4,2,2,0,0,1,0,0,1,6,0,0,4,5,7,5,9,8,6,4,5,1,2,2,0,0,0,0,0,0
2022-03-13 09:00:00,0,4,0,1,0,0,1,0,2,0,2,2,2,0,3,2,3,2,0,1,0,0,4,7,8,12,14,17,13,17,14,15,11,14,16,17,12,14,10,14,16,15,15,15,13,9,7,10,6,7,0,6,5,6,5,5,6,6,5,6,9,16,11,11,11,12,13,14,13,12,12,12,7,6,5,2,4,3,0,1,4,0,3,2,2,2,0,1,0,0,3,2,2,1,2,3,0,4,4,3,5,5,0,3,0,4,1,1,0,2,0,1,2,0,0
2022-03-13 10:00:00,0,8,0,3,0,0,3,2,3,2,4,3,4,2,6,6,0,5,3,3,0,0,3,1,5,9,12,14,13,12,12,9,8,11,9,10,12,11,14,13,9,11,10,13,10,6,4,2,3,5,5,0,5,3,4,4,0,0,6,7,8,11,12,14,11,10,8,11,11,12,8,8,8,9,4,5,7,8,10,9,9,8,6,7,5,6,3,3,2,0,1,2,1,0,2,4,7,8,9,8,11,7,9,10,8,4,2,4,0,0,0,0,2,0,0
2022-03-13 11:00:00,0,2,1,1,0,0,0,0,2,3,0,3,4,4,6,5,3,2,3,0,0,0,1,2,3,4,6,7,10,11,9,9,10,9,6,7,5,6,8,10,14,16,14,13,11,7,6,10,1,9,10,10,8,8,6,5,4,5,8,2,7,6,5,5,5,6,7,0,9,10,5,8,6,4,0,0,5,3,3,6,5,0,5,4,3,5,4,6,4,5,2,3,0,2,3,5,4,6,9,13,15,16,13,12,13,9,6,10,9,6,6,5,3,0,0
2022-03-13 12:00:00,0,5,6,6,7,5,8,9,7,8,0,9,8,7,6,7,2,7,4,3,2,0,3,4,3,9,9,12,14,18,14,10,9,9,7,7,4,7,8,5,13,12,14,15,14,6,10,9,8,7,9,9,7,11,12,11,11,11,11,9,11,12,11,12,8,9,9,0,13,17,17,17,15,20,21,22,21,25,22,18,19,17,14,10,9,16,12,8,5,4,0,2,1,0,2,3,2,6,7,10,12,7,11,10,6,8,5,8,10,9,9,8,4,0,0
2022-03-13 13:00:00,0,2,0,7,3,9,11,10,5,8,7,0,5,6,5,3,4,2,1,1,2,0,4,5,8,13,12,17,19,18,20,17,17,15,14,13,8,10,12,9,11,10,9,10,10,8,5,6,5,6,6,6,6,7,8,9,7,5,5,8,7,7,5,9,10,11,8,0,13,16,15,13,7,9,8,10,9,9,9,8,11,13,11,12,13,10,11,8,5,4,3,2,2,0,4,0,5,8,8,7,6,4,5,5,9,6,6,5,7,0,0,6,4,0,0
2022-03-13 14:00:00,0,3,4,6,8,9,8,7,6,6,7,0,1,7,8,6,6,4,2,0,0,0,3,5,0,8,9,10,11,12,11,12,12,12,8,8,5,12,10,14,14,9,8,10,7,4,3,5,0,3,7,4,6,5,4,6,5,7,8,4,7,9,10,7,6,6,13,9,13,16,16,14,14,14,13,6,11,12,14,14,15,16,16,14,10,11,10,10,8,6,5,5,6,2,5,7,7,9,12,11,12,13,11,9,6,2,6,6,7,9,8,7,3,0,0
2022-03-13 15:00:00,0,7,8,13,11,3,12,13,10,3,3,3,4,0,3,2,2,2,1,0,0,0,2,3,4,6,7,7,10,7,8,9,11,4,5,4,6,6,0,6,7,14,14,12,12,11,8,6,5,5,6,4,6,11,13,13,13,14,14,14,13,15,14,11,9,8,9,7,8,12,11,12,12,17,18,11,17,13,13,15,15,12,11,17,14,13,4,11,10,7,0,6,4,3,3,5,1,8,10,9,6,10,6,9,11,13,8,6,5,6,4,3,3,0,0
2022-03-13 16:00:00,0,5,7,8,0,8,10,12,12,11,8,9,8,4,7,7,5,5,4,2,0,0,4,4,6,7,8,10,11,13,12,10,11,9,9,0,8,8,7,7,10,10,9,10,11,9,7,9,9,0,8,9,9,10,10,12,9,11,11,11,14,14,13,16,10,8,2,8,7,6,7,10,14,18,19,17,16,15,5,12,11,9,6,10,7,9,10,6,11,13,10,4,3,2,2,1,2,2,3,4,5,0,3,5,6,7,4,0,1,0,0,2,1,0,0
2022-03-13 17:00:00,0,5,0,12,6,7,13,8,9,10,6,12,7,12,13,10,8,7,7,6,5,4,2,3,3,3,5,7,8,7,5,0,8,9,8,7,8,10,3,10,11,10,11,13,11,10,9,11,11,9,13,10,10,18,17,18,13,11,12,13,15,16,12,12,10,9,10,0,10,10,9,11,20,18,0,19,20,22,20,9,16,17,17,14,14,13,11,10,8,5,4,2,1,0,1,0,1,3,5,7,10,11,9,6,4,7,6,10,10,0,9,4,1,0,0
2022-03-13 18:00:00,0,3,5,13,12,0,9,12,9,10,7,9,10,10,9,0,8,7,9,3,0,0,2,0,2,3,0,4,7,9,3,9,2,10,8,8,8,8,9,11,13,14,9,12,7,6,11,13,15,16,7,16,15,17,15,30,25,15,16,13,16,15,13,13,8,5,7,6,13,15,17,14,10,13,13,0,11,10,8,7,7,8,7,8,11,11,12,11,10,7,6,3,0,0,1,4,5,7,0,8,6,8,2,0,0,1,0,3,3,3,5,3,3,0,0
2022-03-13 19:00:00,0,1,2,7,8,10,14,15,12,13,14,12,11,6,6,3,3,0,3,8,5,4,1,1,0,2,2,6,5,1,7,4,5,2,3,3,4,4,5,5,3,2,0,11,9,5,4,6,0,0,5,6,6,9,10,16,12,8,9,10,8,9,7,5,6,0,0,0,7,8,9,10,14,15,9,14,12,10,8,8,10,7,7,12,8,9,10,9,8,6,3,3,2,1,3,4,3,8,9,8,10,6,6,5,4,3,2,6,7,6,5,3,4,1,1
2022-03-13 20:00:00,0,3,10,10,5,0,11,12,11,9,3,3,2,8,0,6,0,4,2,0,0,1,1,2,1,0,4,5,3,6,5,4,5,3,7,0,7,7,9,2,10,9,8,5,3,4,5,0,1,2,6,6,7,11,6,9,0,8,8,0,7,5,4,3,4,5,3,5,7,5,9,10,17,28,27,0,17,14,10,9,10,8,7,12,13,17,16,15,10,6,4,3,2,1,2,5,0,7,5,4,0,1,2,1,1,0,3,4,0,4,0,1,2,0,0
2022-03-13 21:00:00,0,4,5,9,12,8,13,12,6,9,8,7,6,5,5,2,3,2,0,0,0,0,3,0,0,2,4,5,6,6,8,6,0,0,7,0,6,5,3,6,6,5,4,3,2,3,3,6,5,3,3,5,8,9,7,6,5,7,5,5,6,0,5,3,5,3,0,0,8,7,6,5,8,15,15,26,25,20,11,10,19,17,18,14,12,10,10,8,6,6,5,2,0,1,2,3,0,3,0,5,3,4,5,2,1,0,2,5,2,0,4,3,4,0,0
2022-03-13 22:00:00,0,2,0,0,0,0,0,2,0,2,3,1,0,2,2,1,0,0,1,0,0,0,2,2,0,1,1,0,3,0,4,4,6,5,7,9,9,7,4,8,6,6,5,4,2,5,2,5,2,3,2,4,4,10,3,4,5,15,13,9,7,7,10,9,10,12,0,0,12,7,3,8,15,18,17,17,14,13,11,6,8,9,8,7,8,7,8,6,5,1,3,0,3,1,0,0,0,0,1,2,0,0,0,1,0,0,2,2,0,2,1,0,1,0,0
2022-03-13 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,5,0,0,0,4,0,0,3,0,0,1,2,0,1,0,0,2,5,6,7,6,7,5,6,5,4,2,3,3,0,0,2,6,8,5,8,7,10,0,9,6,9,8,7,6,6,6,7,6,6,6,4,3,3,4,2,1,0,1,1,0,1,3,4,3,4,0,3,2,1,0,3,0,2,0,0,0,0,0
2022-03-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 04:00:00,1,0,0,2,3,0,2,1,0,0,2,0,0,0,3,2,0,1,0,0,0,0,2,3,0,3,6,9,12,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 05:00:00,0,1,0,0,1,0,2,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,2,4,5,7,4,9,7,8,10,14,15,16,11,9,10,8,11,11,15,17,17,17,12,8,9,6,3,3,3,4,2,1,0,0,3,2,8,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 06:00:00,0,1,0,1,0,2,0,3,2,2,3,4,2,2,2,0,1,3,4,3,0,1,3,4,5,8,10,13,14,9,10,10,11,9,7,6,4,7,8,9,12,15,18,18,7,5,6,4,3,0,2,2,3,3,1,1,2,3,5,7,8,10,6,5,4,0,0,0,4,4,3,2,2,5,0,0,4,7,7,5,8,7,4,4,2,3,2,0,0,0,0,0,0,0,3,5,0,0,6,0,10,12,11,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 07:00:00,0,14,4,9,10,11,16,15,17,23,25,26,16,8,7,6,1,3,1,3,0,0,11,11,13,27,33,37,43,50,46,29,30,34,29,0,12,13,8,9,20,24,26,31,12,8,6,4,5,4,5,2,4,4,6,7,5,8,11,12,16,22,22,21,17,19,22,0,14,15,17,19,15,14,9,14,14,21,22,17,11,9,7,7,11,13,12,7,6,3,10,11,10,0,12,14,20,34,36,25,28,29,27,22,26,27,16,31,27,22,14,13,11,0,0
2022-03-14 08:00:00,0,17,17,10,9,10,10,9,7,9,10,17,24,11,10,5,5,6,5,2,3,1,8,10,14,17,27,31,35,36,36,32,31,31,19,18,17,17,18,18,25,27,11,30,23,20,17,13,12,8,7,5,5,4,4,8,7,11,13,17,23,24,22,24,16,15,16,17,18,17,15,17,13,12,13,13,14,19,22,30,29,22,21,17,12,11,11,8,8,4,7,5,4,0,11,13,14,17,25,39,40,47,47,44,45,48,34,48,46,36,22,20,17,0,0
