Unnamed: 0,1_상진운수종점(기점가상),2_상진운수종점,3_석관중고등학교앞,4_석관동코오롱아파트,5_한천로쌍용아파트앞,6_이문동쌍용아파트,7_신이문역,8_쌍용아파트,9_이문동현대아파트,10_중화2동주민센터,11_지하철7호선중화역3번출구,12_지하철7호선중화역2번출구,13_중흥초등학교,14_이화연립경동제일교회앞,15_쌍용아파트신내테크노타운앞,16_엘지아파트앞,17_신현중학교,18_중랑구청,19_신내동성3차아파트,20_신내동성1.2차아파트,21_신내9단지아파트.서울의료원,22_중랑소방서,23_신내7단지아파트홈플러스,24_봉화산역2번출구,25_신내우체국.5단지두산대림아파트,26_구립도서관체육관,27_신내4단지아파트,28_태릉고등학교.원묵초등학교,29_지하철6호선화랑대역,30_예수사랑교회,31_화랑타운아파트,32_공릉우방아파트,33_원자력병원,34_효성화운트빌원자력병원후문,35_태릉현대아파트,36_청솔아파트,37_지하철6호선화랑대역,38_태릉고등학교.원묵초등학교,39_신내4단지아파트,40_구립도서관체육관,41_신내우체국.5단지두산대림아파트,42_봉화산역3번출구,43_신내7단지아파트홈플러스,44_중랑소방서,45_신내8단지아파트.서울의료원,46_신내9단지아파트,47_신내10단지아파트,48_중랑구청,49_신현중학교,50_엘지아파트앞,51_쌍용아파트신내테크노타운앞,52_이화연립경동제일교회앞,53_중흥초등학교,54_지하철7호선중화역2번출구,55_지하철7호선중화역3번출구,56_중화2동주민센터,57_이문동현대아파트앞,58_신이문역,59_쌍용아파트,60_이문동쌍용아파트,61_한천로쌍용아파트앞,62_석관동코오롱아파트,63_석관고등학교,64_상진운수종점
2022-03-27 19:00:00,1,0,2,1,1,0,9,4,10,8,14,14,13,12,10,5,8,6,3,5,3,0,1,3,3,0,0,2,2,1,1,2,4,5,2,2,6,3,0,0,1,7,7,4,6,4,3,8,3,7,6,0,4,4,10,9,8,4,0,1,1,1,0,0
2022-03-27 20:00:00,0,0,3,1,4,0,9,8,10,9,10,16,16,16,14,13,13,9,4,3,2,0,2,3,4,3,1,0,0,2,0,1,0,2,3,2,4,1,3,1,0,12,10,9,8,6,3,5,6,7,0,8,3,7,11,13,11,6,4,3,2,1,0,0
2022-03-27 21:00:00,1,1,3,4,2,0,6,5,6,5,13,9,8,8,9,8,8,9,8,4,6,5,0,3,2,2,1,0,3,3,1,0,2,0,2,0,4,2,2,0,0,10,9,9,7,7,5,5,6,0,8,9,8,7,9,10,9,5,2,4,3,2,1,0
2022-03-27 22:00:00,1,0,2,0,1,0,6,5,3,5,12,12,6,0,7,6,5,3,2,4,3,2,1,2,0,2,1,0,2,1,1,0,3,4,3,3,4,3,1,0,2,9,0,4,6,6,5,3,1,2,2,2,1,1,6,5,6,5,0,3,2,1,0,0
2022-03-27 23:00:00,0,0,1,2,4,0,5,0,4,5,11,8,7,5,7,6,0,6,3,0,0,0,2,4,0,0,0,0,3,0,2,1,1,0,1,0,2,0,0,2,1,9,10,2,9,4,1,3,4,1,3,4,2,1,10,8,6,7,6,4,3,0,1,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,0,1,3,3,3,0,5,1,1,6,7,4,8,4,6,3,4,6,6,7,2,0,0,5,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,4,0,4,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,1,1,2,4,5,3,6,8,9,5,4,4,4,4,6,6,6,6,7,7,7,6,2,4,3,2,2,4,1,4,2,2,1,1,3,1,2,0,2,0,0,0,0,0,2,4,5,4,6,7,8,8,9,5,7,8,9,1,0,0,2,0,0,0
2022-03-28 06:00:00,1,0,2,4,5,5,6,10,6,9,6,7,0,6,6,7,6,6,6,13,13,4,13,5,4,3,4,1,5,3,0,0,1,3,6,5,3,0,2,0,1,3,0,0,3,5,10,15,11,11,12,17,18,10,9,11,3,2,0,0,0,0,0,0
2022-03-28 07:00:00,1,0,4,7,9,10,14,18,28,25,21,21,14,19,16,17,16,18,14,21,26,23,20,18,13,10,5,6,7,6,2,5,4,5,11,12,6,5,9,10,8,8,9,8,10,15,22,29,35,40,45,36,31,19,21,25,25,8,0,7,4,2,1,0
2022-03-28 08:00:00,4,0,5,8,9,10,17,21,29,24,34,42,43,43,38,36,29,11,12,15,18,16,14,10,10,8,11,10,15,10,13,8,2,5,12,13,10,11,12,13,15,22,23,23,26,36,37,22,23,23,25,47,42,23,29,31,16,4,3,5,1,2,0,0
2022-03-28 09:00:00,2,0,4,3,3,3,7,10,15,11,14,17,16,18,17,16,14,14,15,13,12,11,10,7,2,5,4,7,7,7,6,5,3,4,6,6,5,5,5,3,5,4,5,5,5,10,13,17,24,9,28,27,24,10,8,11,11,2,0,1,2,1,0,0
2022-03-28 10:00:00,1,0,3,4,4,2,5,7,9,5,5,8,4,6,6,5,4,4,8,9,7,6,5,4,4,4,3,1,3,7,3,6,6,8,10,9,7,1,5,4,5,6,5,4,7,8,7,9,11,12,12,16,9,5,7,8,6,3,4,3,3,2,1,0
2022-03-28 11:00:00,1,0,2,5,4,4,7,3,8,6,8,10,5,8,6,4,3,6,9,8,10,5,9,7,2,6,2,2,2,2,1,1,4,3,4,5,5,0,3,0,4,3,5,5,5,6,7,11,12,14,15,12,14,10,11,8,8,7,2,0,1,0,0,0
2022-03-28 12:00:00,1,0,2,3,3,4,10,9,11,10,10,11,10,8,10,8,4,6,5,9,7,2,8,7,1,6,5,4,6,3,0,2,4,3,4,5,4,0,5,3,4,6,6,3,6,6,8,8,13,14,13,12,12,8,9,6,8,3,0,2,0,1,0,0
2022-03-28 13:00:00,1,0,5,2,6,1,8,9,5,8,7,13,14,16,14,12,11,8,9,8,7,6,5,8,7,6,7,2,5,6,2,3,4,2,7,9,5,2,5,3,4,4,5,4,5,5,7,6,8,9,11,10,8,6,9,6,6,6,1,0,5,1,0,0
2022-03-28 14:00:00,2,0,3,5,0,2,13,8,9,9,11,9,11,10,12,11,10,9,6,5,6,3,5,5,7,4,5,4,8,7,4,4,3,4,6,6,6,5,6,4,6,15,14,13,11,10,8,17,18,20,22,21,20,9,8,8,7,4,3,3,1,1,0,0
2022-03-28 15:00:00,3,0,2,3,5,0,12,15,15,12,12,13,11,12,8,11,9,7,8,8,10,3,3,8,3,2,7,2,3,2,2,2,8,7,6,6,8,9,10,9,8,12,9,8,9,7,7,11,11,11,12,12,10,6,8,10,6,4,2,4,3,1,0,0
2022-03-28 16:00:00,1,0,3,5,6,5,20,13,18,15,17,21,22,21,19,17,10,10,8,7,6,5,5,7,6,6,7,4,5,5,5,3,8,8,11,10,26,27,31,35,34,30,29,10,30,7,7,23,21,19,15,14,14,13,19,18,13,6,4,1,3,1,0,0
2022-03-28 17:00:00,1,2,4,5,3,4,19,20,19,15,26,31,28,26,23,21,21,17,12,11,10,11,8,7,8,6,5,6,7,4,5,2,11,13,18,16,10,11,10,11,10,14,17,18,14,15,14,15,16,15,17,18,16,9,14,15,16,8,4,3,1,3,2,0
2022-03-28 18:00:00,1,0,3,6,7,4,31,23,29,25,40,39,36,34,27,24,21,14,15,14,14,13,9,9,9,7,8,0,6,5,1,2,3,4,7,7,9,6,7,9,9,28,29,30,24,23,19,31,32,33,37,38,31,17,24,28,25,19,3,18,16,7,1,0
2022-03-28 19:00:00,0,0,2,3,4,0,30,30,30,28,37,38,37,33,30,27,21,10,9,8,10,3,7,6,4,5,5,4,5,4,3,2,3,1,3,4,5,3,4,4,5,24,22,21,14,10,8,17,17,18,19,19,13,7,32,32,22,13,12,10,8,4,3,0
2022-03-28 20:00:00,1,0,4,5,2,1,12,13,11,9,27,29,27,25,20,18,15,12,9,5,6,4,5,5,3,4,2,0,6,2,5,4,4,2,4,3,4,3,4,3,4,24,8,21,11,7,7,11,10,8,6,5,8,6,9,10,6,4,2,3,2,1,1,0
2022-03-28 21:00:00,3,0,4,1,2,2,10,9,3,7,17,19,17,17,14,13,11,8,6,6,5,4,4,5,5,1,1,0,5,3,2,0,1,3,4,5,4,0,2,6,2,15,8,14,10,5,3,10,3,9,7,3,8,6,11,8,7,9,5,8,5,2,1,0
2022-03-28 22:00:00,0,3,2,1,1,2,9,9,10,9,18,18,19,18,14,11,12,7,9,5,5,10,8,5,3,6,5,0,4,2,0,2,2,1,0,2,6,5,3,4,5,13,7,12,8,7,4,9,4,8,10,8,6,3,8,9,8,8,4,6,5,2,0,0
2022-03-28 23:00:00,0,0,0,0,2,0,4,0,3,3,10,10,11,10,7,6,0,5,3,0,1,0,2,1,0,2,0,2,2,1,0,0,2,1,1,0,0,0,0,1,2,9,8,7,6,5,4,3,2,2,2,2,1,2,6,4,3,3,2,3,2,1,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,0,0,2,1,1,1,2,3,1,4,4,2,3,3,4,0,4,3,6,6,5,2,0,4,0,1,0,0,0,3,0,2,0,0,1,0,0,0,3,0,2,0,0,1,1,1,3,0,3,0,0,0,4,2,3,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,1,1,2,3,3,3,6,7,6,6,6,5,5,4,7,2,6,7,6,8,7,0,6,2,1,2,3,1,0,2,0,0,1,1,2,1,2,0,2,0,0,3,2,1,3,4,6,5,5,4,6,7,8,7,8,12,11,2,0,1,2,0,0,0
2022-03-29 06:00:00,0,0,3,5,5,7,9,9,13,12,7,6,1,6,7,6,5,6,5,11,12,2,8,4,5,3,4,0,3,3,0,2,2,3,6,6,2,1,3,2,0,5,4,4,6,6,8,9,10,13,15,17,15,7,10,8,9,2,0,0,0,1,1,0
2022-03-29 07:00:00,1,0,3,9,11,5,18,20,21,18,20,16,22,22,23,25,20,19,23,34,36,0,33,17,18,10,12,10,10,7,0,6,5,8,20,19,12,11,9,8,7,9,10,9,13,20,27,29,34,38,39,38,36,20,20,22,21,5,5,3,2,2,0,0
2022-03-29 08:00:00,3,1,7,9,10,12,17,22,26,24,24,25,25,21,23,23,17,12,13,14,17,17,16,9,10,5,5,11,15,17,15,10,10,4,15,16,6,7,8,9,10,18,10,9,17,21,23,16,17,23,25,27,27,23,26,31,26,10,5,4,5,3,2,0
2022-03-29 09:00:00,2,0,3,5,5,4,7,19,24,19,15,17,18,17,17,11,13,7,9,9,10,8,6,5,6,5,4,5,4,3,1,2,2,3,4,3,3,2,4,5,4,5,6,3,7,10,13,12,16,18,22,17,18,8,9,11,12,3,0,1,2,0,0,0
2022-03-29 10:00:00,1,0,2,3,0,4,11,13,14,12,12,13,5,13,4,12,5,10,7,8,9,2,10,4,3,4,0,0,3,3,2,2,6,4,5,6,6,6,6,3,5,7,4,6,7,9,11,14,12,15,16,13,14,10,9,9,8,2,0,0,1,0,0,0
2022-03-29 11:00:00,0,0,1,2,1,1,4,4,7,5,10,11,12,10,9,6,7,5,9,9,8,6,7,6,4,7,3,6,5,5,0,4,4,2,6,4,6,4,3,8,6,5,1,1,6,7,6,9,8,5,9,8,7,7,9,10,9,4,3,1,1,0,1,0
2022-03-29 12:00:00,1,0,3,4,5,7,9,8,8,9,10,13,13,12,12,5,4,5,4,5,7,4,4,5,1,5,4,4,6,3,4,3,3,3,5,5,3,3,4,4,3,5,7,6,7,6,7,6,5,7,10,7,9,6,9,10,9,3,0,2,3,2,0,0
2022-03-29 13:00:00,0,0,2,2,3,3,7,5,6,8,12,14,13,14,13,13,10,10,6,7,6,0,6,6,5,4,5,1,7,6,4,3,3,4,6,3,4,8,7,9,7,11,12,11,12,12,11,7,7,7,6,6,5,6,7,6,5,2,0,1,1,0,0,0
2022-03-29 14:00:00,1,2,3,4,2,1,11,9,10,9,11,13,12,9,13,14,12,13,14,15,12,10,5,6,7,7,6,4,8,6,4,3,2,3,5,4,4,0,3,0,0,9,10,5,7,5,6,5,5,8,10,8,8,4,5,8,7,4,0,1,3,0,0,0
2022-03-29 15:00:00,1,0,4,6,2,5,12,15,13,11,14,15,12,9,10,10,10,8,5,6,6,4,6,5,8,8,4,5,5,4,3,4,7,5,11,12,15,19,18,19,18,17,16,19,17,12,18,19,21,21,18,19,16,10,12,6,11,6,5,5,3,3,2,0
2022-03-29 16:00:00,1,0,3,4,3,3,17,20,14,14,11,12,13,12,13,11,9,8,8,9,11,12,8,6,11,9,10,9,4,6,5,2,5,6,6,4,9,5,15,29,29,29,31,29,25,25,23,17,20,18,19,17,14,13,19,20,13,7,6,3,3,2,1,0
2022-03-29 17:00:00,1,0,2,4,3,0,25,25,26,17,20,24,21,20,19,18,17,10,11,8,12,11,13,10,9,8,5,9,8,6,5,4,10,8,13,12,8,7,9,10,11,14,15,14,21,18,14,14,18,14,18,20,19,9,21,13,14,7,6,5,4,2,1,0
2022-03-29 18:00:00,1,0,3,5,7,8,28,17,26,21,34,40,36,34,30,28,26,17,20,17,18,15,13,10,7,9,8,4,12,8,5,2,6,7,9,5,11,10,10,7,11,21,21,20,17,12,10,19,13,18,19,14,18,16,18,17,15,8,6,7,5,2,1,0
2022-03-29 19:00:00,1,0,1,2,6,2,26,29,27,20,42,48,45,42,34,31,28,15,11,9,8,2,7,8,7,3,0,0,10,6,5,3,3,2,10,4,10,9,10,6,9,16,15,12,13,11,7,12,11,13,13,11,13,10,17,20,18,14,0,13,10,8,5,0
2022-03-29 20:00:00,1,0,2,6,5,6,10,11,10,7,15,17,11,17,15,6,5,14,8,7,6,5,4,4,2,3,2,0,2,1,1,2,3,2,3,4,6,2,5,5,7,10,10,10,6,5,5,10,9,10,7,9,7,6,14,13,9,7,1,0,5,1,3,0
2022-03-29 21:00:00,1,0,1,2,4,0,13,14,13,10,17,18,19,16,15,15,14,13,9,4,4,1,3,4,0,2,3,3,4,3,2,2,3,2,4,5,5,0,3,0,1,16,21,18,12,10,9,12,13,2,6,13,4,7,11,10,7,4,3,3,4,2,2,0
2022-03-29 22:00:00,1,0,1,2,2,0,7,8,4,7,14,15,13,12,9,7,3,4,5,3,2,3,4,5,3,1,2,1,4,3,2,1,2,1,2,1,5,4,2,5,5,12,13,10,8,7,6,7,5,5,6,5,4,4,12,13,11,9,0,7,6,0,0,0
2022-03-29 23:00:00,0,0,1,0,2,0,11,2,10,7,10,11,8,13,12,9,11,8,5,3,4,1,3,4,6,5,2,1,2,3,2,0,5,3,5,1,4,3,1,3,0,15,0,9,10,5,6,6,4,3,3,4,2,1,9,7,5,6,5,5,4,1,1,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,1,0,2,1,3,2,4,4,3,2,5,2,3,3,3,6,3,5,6,5,0,4,0,0,0,3,2,0,0,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0,1,2,4,5,9,0,10,0,11,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,0,1,2,2,4,3,5,6,5,5,5,6,2,6,8,9,5,10,12,12,11,10,9,5,4,2,5,3,4,4,3,1,1,2,2,3,2,0,3,0,1,0,0,0,3,4,5,6,5,7,7,8,8,10,13,17,15,2,0,1,1,0,0,0
2022-03-30 06:00:00,2,1,4,7,8,8,11,13,14,10,6,5,6,5,7,4,5,6,3,9,7,0,10,4,1,2,3,1,1,2,0,1,2,3,5,5,1,0,2,0,1,3,0,2,3,6,9,14,15,7,16,18,10,7,6,9,7,1,0,0,1,0,0,0
2022-03-30 07:00:00,1,0,3,8,9,11,21,19,25,23,25,16,17,24,23,21,18,16,19,24,29,28,24,16,15,9,7,5,6,8,3,7,6,7,14,13,10,9,13,6,12,4,6,5,14,14,19,26,27,30,31,35,33,19,21,28,11,17,0,1,3,1,0,0
2022-03-30 08:00:00,3,0,7,8,10,11,16,25,27,22,26,30,28,20,30,28,24,12,11,15,18,16,13,8,9,5,8,7,10,10,8,7,3,4,14,17,7,6,8,9,7,18,12,16,15,19,22,30,30,34,37,36,31,15,23,30,29,6,1,5,2,3,1,0
2022-03-30 09:00:00,1,0,5,7,5,0,8,10,14,12,7,9,10,7,9,9,10,11,16,13,16,13,10,8,6,5,1,5,3,4,5,5,3,3,5,6,4,0,6,5,7,8,7,5,9,10,12,15,14,19,20,19,15,8,9,10,9,5,2,1,4,2,0,0
2022-03-30 10:00:00,0,0,1,3,0,4,7,6,7,5,7,8,9,1,8,7,6,7,7,6,13,5,12,6,3,5,1,1,6,7,5,2,4,3,5,4,4,3,5,4,5,9,10,7,9,7,8,10,11,12,9,13,12,8,9,11,8,3,0,0,2,1,0,0
2022-03-30 11:00:00,0,0,3,2,4,2,7,8,7,8,7,7,7,6,7,10,8,7,10,14,13,11,12,7,6,6,4,0,5,2,4,1,5,6,8,8,6,4,4,6,5,7,8,7,9,8,9,11,11,11,12,13,11,8,10,8,7,3,0,1,2,1,0,0
2022-03-30 12:00:00,2,0,3,5,5,1,15,8,18,17,17,23,15,21,17,6,13,11,8,10,11,2,6,7,6,2,3,2,5,3,2,1,3,3,2,5,6,0,6,7,6,8,7,9,9,11,10,13,15,14,13,12,9,8,11,10,6,2,1,3,2,0,0,0
2022-03-30 13:00:00,0,0,2,5,6,2,8,9,9,8,11,16,13,15,16,14,13,10,8,6,5,6,5,8,8,7,8,5,8,7,6,5,2,3,5,4,6,1,5,4,5,7,6,0,4,5,8,10,6,7,11,12,5,9,8,6,7,3,1,2,1,0,1,0
2022-03-30 14:00:00,1,0,5,6,7,0,10,7,11,6,8,12,12,10,11,7,18,16,18,19,14,13,12,10,3,4,5,4,4,4,3,3,5,3,5,6,6,5,5,7,6,8,10,9,10,11,10,10,10,4,11,12,9,7,10,11,8,5,5,4,1,0,0,0
2022-03-30 15:00:00,1,0,3,3,4,3,8,10,9,8,12,15,12,16,15,16,12,8,7,9,7,3,4,7,3,3,10,10,9,4,3,1,5,4,7,8,7,0,4,14,15,19,17,16,15,12,13,14,12,13,15,9,12,8,12,13,12,8,7,2,6,2,0,0
2022-03-30 16:00:00,3,0,3,4,7,8,19,23,22,18,27,31,31,28,22,21,17,14,9,11,12,11,9,9,7,8,7,6,4,5,4,1,5,6,8,5,20,21,24,23,5,25,14,20,17,18,15,14,19,13,18,12,17,12,15,14,12,6,4,1,5,3,1,0
2022-03-30 17:00:00,2,0,4,6,5,4,26,28,28,21,32,32,34,33,27,26,22,11,10,10,11,8,11,7,6,6,8,7,9,5,3,2,13,15,16,17,11,10,13,12,10,18,8,17,16,13,12,17,17,18,24,26,25,14,15,14,12,7,6,6,4,3,2,0
2022-03-30 18:00:00,1,0,4,6,9,3,31,32,29,25,27,27,26,28,24,20,17,16,14,11,11,10,11,8,7,7,6,4,8,7,6,5,3,5,4,4,7,6,8,10,9,25,26,22,14,11,12,32,33,34,35,35,30,8,25,21,15,7,6,6,4,2,1,0
2022-03-30 19:00:00,2,1,2,4,3,0,21,15,21,18,40,44,43,41,35,31,29,17,12,9,11,5,7,7,7,5,2,0,10,8,7,4,3,2,6,7,5,6,4,4,3,17,12,16,22,13,10,8,7,7,9,4,8,7,21,20,16,10,8,7,6,4,3,0
2022-03-30 20:00:00,0,2,3,5,6,3,13,13,14,10,17,16,14,13,18,17,15,11,8,3,3,2,5,3,3,4,0,1,4,5,4,2,2,2,3,2,5,4,2,1,5,13,7,12,12,11,9,8,8,9,10,8,9,5,14,13,13,8,6,7,4,2,0,0
2022-03-30 21:00:00,1,0,2,2,1,0,11,12,5,10,17,18,16,15,13,12,10,6,10,4,8,7,5,3,6,5,3,0,4,2,2,1,2,1,2,3,4,3,3,2,1,12,14,12,10,9,8,9,9,10,8,9,3,7,9,7,6,6,4,3,3,2,0,0
2022-03-30 22:00:00,4,0,1,3,5,6,11,2,12,12,17,20,10,12,16,12,9,5,7,5,2,0,3,5,4,2,4,0,5,3,2,1,2,1,3,4,4,5,0,1,1,9,9,8,9,5,3,6,6,6,5,6,5,4,9,6,7,5,3,2,2,3,1,0
2022-03-30 23:00:00,1,0,1,1,2,0,5,0,2,6,14,13,11,10,8,6,7,5,4,2,2,1,0,3,0,2,0,0,1,1,0,0,2,1,1,1,3,2,2,1,0,10,10,4,9,4,3,7,6,5,2,2,4,1,12,6,10,8,6,4,3,2,1,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,0,0,2,2,2,3,3,5,3,6,6,7,6,4,4,0,5,6,6,6,2,4,3,5,0,4,0,4,0,3,0,2,1,0,2,0,0,0,1,0,1,0,0,0,0,2,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,1,1,2,4,7,4,8,10,9,8,7,1,6,6,9,10,4,9,9,11,10,0,9,5,2,6,7,2,0,4,1,1,1,2,4,2,3,0,3,2,2,0,1,1,4,7,6,5,5,6,5,6,6,6,6,7,5,2,2,1,3,0,2,0
2022-03-31 06:00:00,0,0,2,4,5,4,4,5,13,12,6,8,9,4,8,7,5,6,7,13,13,12,6,3,4,2,3,2,2,1,0,0,1,3,4,3,2,0,3,2,2,4,3,2,4,6,9,9,13,15,14,15,13,7,4,7,5,2,2,1,1,0,0,0
2022-03-31 07:00:00,2,0,3,9,11,12,19,23,29,26,18,19,19,20,21,19,16,16,19,25,34,19,32,17,4,11,10,9,9,12,0,11,8,4,9,9,6,5,3,4,3,7,4,4,10,16,28,34,39,47,50,50,45,21,22,24,22,8,4,3,3,1,0,0
2022-03-31 08:00:00,2,0,5,9,11,9,21,24,28,22,28,31,30,29,29,27,24,10,11,21,23,22,17,10,8,9,10,9,14,15,4,13,3,3,12,13,11,7,8,12,9,15,12,14,14,19,20,22,27,36,42,44,44,21,27,33,31,4,3,7,5,1,0,0
2022-03-31 09:00:00,2,0,2,4,4,1,7,10,12,10,16,18,9,18,17,16,9,8,7,8,10,5,8,5,4,2,4,0,4,4,3,3,3,3,5,6,3,0,3,3,3,4,6,2,4,7,10,13,15,12,14,16,15,9,8,12,11,1,0,0,0,1,0,0
2022-03-31 10:00:00,0,0,3,3,1,4,6,7,8,7,8,7,4,6,8,7,14,10,8,8,7,6,7,6,2,5,3,0,6,5,4,4,3,6,7,5,4,0,5,6,5,6,7,2,7,8,8,14,12,15,17,17,16,11,11,11,10,2,0,0,1,0,1,0
2022-03-31 11:00:00,1,0,1,2,2,3,9,8,8,6,9,11,9,9,9,8,7,6,8,5,6,6,5,5,2,4,1,3,2,4,3,1,6,7,8,7,7,2,9,10,9,10,6,3,6,9,10,9,5,8,8,7,8,6,6,8,5,4,1,2,2,1,0,0
2022-03-31 12:00:00,0,2,4,5,6,1,9,9,11,8,15,16,15,14,12,5,11,9,10,8,8,6,5,7,7,2,5,0,7,6,6,2,3,4,5,7,6,5,0,5,4,6,7,7,8,9,8,7,8,8,10,10,8,5,5,6,4,3,0,0,3,1,0,0
2022-03-31 13:00:00,0,0,2,4,3,4,6,8,8,7,11,13,0,11,12,11,7,9,8,7,5,6,6,5,3,4,6,2,2,7,7,6,4,5,4,5,5,0,2,3,3,8,4,4,7,5,5,11,12,9,11,6,5,6,6,7,5,4,2,3,2,0,0,0
2022-03-31 14:00:00,1,0,3,4,4,4,9,10,9,7,10,14,13,9,11,10,10,12,12,10,10,9,9,6,5,6,7,6,6,5,4,3,4,6,8,7,6,0,4,7,3,10,8,6,9,9,7,7,9,10,11,10,10,7,9,10,9,4,4,3,3,1,0,0
2022-03-31 15:00:00,0,0,2,2,2,3,8,8,6,7,10,12,13,12,11,12,13,7,8,6,8,7,6,4,5,2,4,5,4,4,3,3,10,11,12,10,14,13,13,14,10,17,11,10,9,9,9,10,11,11,13,12,11,6,8,9,7,4,3,3,4,0,1,0
