Unnamed: 0,1_우이동도선사입구(기점가상),2_우이동도선사입구.북한산우이역,3_우이동성원아파트,4_진성빌라사거리,5_서라벌중학교.우이동대우아파트,6_덕성여대솔밭근린공원,7_국립4.19민주묘지입구사거리,8_북부성모병원,9_수유2동주민센터우이시장,10_광산사거리,11_강북구청,12_수유(강북구청)역,13_수유역,14_수유시장.성신여대미아캠퍼스앞,15_미아역.신일중고,16_도봉세무서.성북시장,17_미아사거리역,18_월곡뉴타운,19_길음뉴타운,20_정릉길음시장.길음뉴타운9단지,21_숭덕초교,22_정릉2동주민센터,23_봉국사,24_고려대사범대학부속고등학교,25_청덕초교,26_국민대학교앞,27_롯데아파트,28_일성아파트,29_평창동주민센터,30_평창파출소,31_갑을씨티텔앞,32_세검정초등학교,33_세검정.상명대,34_홍지문,35_유원하나아파트,36_서울여자간호대학,37_문화촌현대아파트,38_유진상가,39_홍은현대아파트,40_정원여중.스위스그랜드호텔,41_동신병원,42_서대문구청.서대문구의회,43_서대문자연사박물관입구,44_한성화교중고교.서대문소방서,45_연희3거리,46_연희교차로,47_서대문우체국,48_연세대앞,49_신촌기차역,50_신촌역2호선,51_신촌로터리,52_창전현대홈타운,53_광흥창역.서강동주민센터,54_국회의사당,55_국회의사당역,56_여의도역,57_샛강역4번출구.여의도자이,58_공군호텔,59_서울지방병무청,60_서울공업고등학교,61_대림초등학교,62_신대방삼거리,63_보라매병원입구,64_롯데백화점관악점,65_롯데관악점.건강보험관악지사,66_서울특별시.보라매병원,67_보라매삼성아파트.모자원고개,68_신대방삼거리,69_대림초등학교,70_서울공업고등학교,71_강남중학교,72_서울지방병무청앞,73_공군호텔,74_샛강역1번출구.여의도자이,75_여의도역,76_국회의사당역.국민은행,77_국회의사당,78_광흥창역.서강동주민센터,79_창전현대홈타운,80_신촌로터리,81_현대백화점,82_동교동삼거리연희동방면,83_연희동대우아파트,84_연희교차로,85_연희3거리,86_한성화교중고교.서대문소방서,87_서대문자연사박물관입구,88_서대문구청.보건소.구의회,89_서대문구보건소별관,90_정원여중,91_홍은현대아파트.스위스그랜드호텔,92_유진상가,93_문화촌현대아파트,94_서울여자간호대학,95_유원하나아파트,96_홍지문.옥천암,97_세검정.상명대,98_세검정초등학교,99_화정박물관,100_서울예술고등학교.평창동주민센터,101_예능교회,102_벽산평창힐스아파트,103_롯데아파트,104_평창동삼성아파트,105_국민대앞,106_청덕초등학교,107_북악중학교,108_봉국사,109_정릉2동주민센터,110_숭덕초교,111_정릉길음시장,112_돈암동삼성아파트입구,113_월곡뉴타운,114_미아사거리역,115_도봉세무서.성북시장,116_미아역.신일중고,117_수유시장.성신여대미아캠퍼스앞,118_수유역.강북구청,119_강북구청,120_광산사거리,121_수유2동주민센터우이시장,122_북부성모의원,123_국립4.19민주묘지입구사거리,124_덕성여대입구,125_서라벌중학교.우이동대우아파트,126_북서울교회,127_동아운수앞,128_우이동성원아파트,129_동아운수종점(가상)
2022-03-23 14:00:00,0,2,4,8,13,15,13,14,18,21,19,17,19,17,18,18,21,21,26,26,25,22,17,16,23,21,23,22,23,22,13,23,19,12,13,12,13,15,15,16,16,17,17,18,22,20,17,15,13,12,14,13,16,16,16,17,21,16,11,11,11,13,10,8,10,17,19,18,18,23,24,22,23,24,21,23,28,21,21,15,15,19,15,15,17,16,15,14,19,18,15,16,17,15,10,17,20,21,20,18,18,18,20,21,33,35,40,39,38,35,28,24,20,19,18,19,22,18,17,16,13,8,8,5,3,2,1,0,0
2022-03-23 15:00:00,0,3,5,6,9,11,17,16,19,19,19,15,13,15,17,16,19,20,28,26,22,20,12,18,13,19,18,20,19,20,20,21,29,30,29,25,21,18,16,20,19,24,22,26,26,24,18,17,14,12,19,20,21,20,26,21,23,20,16,15,8,7,6,4,3,15,16,19,19,12,20,19,19,24,17,17,19,17,16,13,15,16,18,20,22,19,21,18,17,17,15,17,18,14,12,14,24,26,25,25,26,17,25,19,34,35,49,35,45,45,41,36,30,21,18,20,17,15,14,15,13,10,6,4,5,4,1,0,0
2022-03-23 16:00:00,0,3,8,9,11,14,15,16,17,20,24,16,14,20,22,23,29,31,37,28,26,19,16,14,16,19,17,0,18,18,17,18,18,14,19,18,13,16,18,17,18,20,21,20,19,20,17,20,18,17,20,18,20,14,18,18,22,13,14,11,12,13,13,5,4,15,15,9,11,16,15,18,19,18,25,31,42,36,33,28,27,24,24,21,23,22,22,19,24,17,23,20,20,20,17,18,24,24,25,27,23,27,26,27,42,43,48,45,43,43,44,34,27,25,25,22,22,19,18,16,12,10,9,7,5,3,1,0,0
2022-03-23 17:00:00,0,3,4,5,8,14,15,12,14,13,14,18,19,22,20,20,25,30,32,28,28,27,25,28,28,29,23,29,28,27,26,26,26,27,29,28,29,32,29,25,29,32,34,37,35,34,30,29,27,26,25,21,27,25,32,34,34,29,29,28,15,14,10,6,4,33,31,23,23,27,28,30,33,33,30,40,45,37,36,25,26,29,32,37,33,33,36,32,31,28,25,21,21,21,22,18,28,31,33,35,36,37,36,25,52,53,58,57,57,57,50,44,29,27,27,25,23,27,29,26,18,15,12,10,8,4,2,1,0
2022-03-23 18:00:00,0,3,4,5,6,11,15,16,21,26,20,27,28,27,28,28,27,29,32,28,26,26,25,25,19,27,27,19,26,24,22,24,32,33,20,25,25,25,21,25,26,39,41,44,42,42,29,30,27,26,25,24,33,35,52,53,60,43,38,31,28,21,17,10,15,53,48,32,33,38,39,43,45,46,32,59,60,47,48,37,35,41,44,36,37,36,36,32,31,30,31,29,23,20,19,17,31,38,23,39,41,41,41,40,48,48,49,38,50,52,51,43,38,34,35,33,31,34,37,37,25,23,18,13,8,7,3,0,0
2022-03-23 19:00:00,0,2,3,2,3,7,12,15,15,18,14,20,14,15,18,19,23,27,31,29,29,23,23,17,15,17,17,0,17,19,16,16,19,17,19,15,14,15,14,15,15,20,19,23,20,20,15,15,17,21,24,20,21,20,24,33,35,31,26,19,20,23,16,8,6,14,14,11,11,12,15,14,14,14,22,32,42,23,24,29,30,40,43,45,48,41,45,45,36,33,31,30,25,17,15,16,17,20,22,22,24,23,24,11,32,31,33,26,31,28,26,21,17,18,19,21,24,36,33,22,16,13,12,13,4,2,0,0,0
2022-03-23 20:00:00,0,2,3,7,5,11,13,13,15,14,13,14,11,13,12,12,18,17,18,14,15,14,13,14,9,13,14,13,14,12,11,13,15,10,14,11,12,10,9,8,9,10,13,12,10,11,9,8,9,8,12,13,16,18,24,25,25,20,19,15,13,14,10,5,5,14,14,12,10,11,12,5,13,14,15,29,41,25,23,17,16,24,27,31,30,27,25,23,17,16,16,18,15,14,9,0,11,14,9,12,12,13,11,12,18,21,14,12,14,15,16,14,14,14,14,13,13,24,26,19,14,14,12,11,8,5,1,0,0
2022-03-23 21:00:00,3,1,1,2,2,3,5,3,5,6,5,11,13,12,9,6,11,14,18,17,17,16,16,13,11,14,12,13,17,18,17,12,12,0,11,11,10,13,10,11,11,13,13,14,12,13,10,15,9,17,20,21,27,27,31,37,41,30,22,20,13,16,12,5,3,7,5,5,5,6,7,7,9,12,16,24,29,22,23,22,26,28,31,33,30,23,28,28,27,18,24,23,21,14,10,13,14,15,14,14,15,15,11,15,24,17,17,19,25,23,23,21,18,18,15,18,18,24,23,19,13,11,9,6,4,2,1,0,0
2022-03-23 22:00:00,0,0,0,1,1,4,6,5,5,6,9,9,10,10,10,12,15,16,17,13,11,11,10,12,13,12,13,12,11,9,8,8,13,10,11,12,12,10,9,10,8,7,8,9,8,10,8,10,11,14,19,16,19,20,21,22,23,19,18,17,18,13,9,4,4,5,6,5,8,10,11,11,16,17,16,21,27,21,18,15,23,34,32,30,32,31,29,29,25,23,20,19,14,15,12,2,12,12,13,14,15,16,17,18,26,30,31,6,31,30,28,24,17,16,15,15,14,17,19,17,12,11,10,6,4,2,1,0,0
2022-03-23 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,6,6,0,7,5,6,5,6,7,4,3,10,10,11,13,12,21,21,24,25,25,22,20,16,16,10,8,5,2,5,4,3,5,6,7,6,7,6,9,12,13,9,5,7,12,19,19,17,16,13,16,7,18,8,17,16,14,10,5,4,9,4,6,10,7,6,9,3,12,12,13,9,13,14,13,11,10,9,8,9,16,21,24,18,13,10,9,7,1,3,2,0,0
2022-03-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 04:00:00,0,2,3,4,12,11,14,17,26,30,25,24,25,29,37,38,40,31,23,23,21,21,20,18,15,11,4,0,10,8,0,4,9,0,9,14,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 05:00:00,3,0,1,1,3,1,3,3,8,9,7,10,6,11,6,12,13,13,15,14,21,15,16,19,18,11,10,4,7,8,9,8,7,5,8,9,8,8,18,19,22,23,25,24,13,23,13,11,13,14,17,7,17,7,9,5,5,3,2,0,3,2,4,0,4,2,3,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 06:00:00,0,1,2,4,6,4,7,7,13,15,15,7,6,10,9,9,12,13,17,13,14,15,14,14,14,13,11,12,9,8,5,10,9,5,10,9,13,13,18,18,18,18,20,20,21,23,19,20,8,9,10,11,16,10,8,9,6,5,4,6,5,8,7,6,7,7,10,13,13,15,19,19,23,11,10,7,8,6,4,4,4,5,5,3,6,6,7,6,3,7,7,9,6,11,7,0,10,11,14,13,0,12,12,11,10,11,11,12,12,12,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 07:00:00,0,1,3,6,9,11,16,23,33,31,31,24,26,29,27,26,32,34,43,40,43,48,47,38,27,25,23,22,21,21,18,17,10,9,12,18,24,30,32,36,42,40,43,46,48,48,41,40,27,21,26,30,40,36,24,40,21,24,19,16,21,22,19,12,14,16,32,39,34,45,53,59,61,42,24,17,14,14,13,12,8,14,14,14,16,15,15,16,18,16,19,17,18,25,27,27,25,27,27,23,22,22,12,14,12,15,19,20,26,25,27,20,16,11,7,8,6,6,6,5,4,4,2,2,0,0,0,0,0
2022-03-24 08:00:00,0,3,6,8,11,12,14,19,30,32,28,26,28,31,32,41,38,43,52,47,45,51,49,41,39,37,36,35,33,29,25,23,18,17,19,23,26,25,25,33,33,34,37,38,40,39,36,35,45,49,50,56,58,39,35,42,39,39,35,28,40,38,28,19,22,15,25,41,44,52,56,59,61,54,49,29,29,23,20,18,16,24,22,23,22,21,18,15,18,19,20,17,20,26,28,19,26,28,28,24,15,25,26,27,28,32,32,31,29,25,28,21,15,18,16,16,13,17,20,18,19,18,12,5,2,1,0,0,0
2022-03-24 09:00:00,3,1,6,9,8,9,16,19,22,26,20,25,26,34,33,30,39,40,45,40,35,36,37,37,33,22,20,20,18,18,16,16,13,15,17,23,23,25,17,26,27,25,25,24,24,23,23,30,29,27,32,35,48,22,14,21,17,17,16,10,14,16,14,8,10,13,11,13,37,47,53,51,56,39,29,19,19,18,16,11,7,13,14,13,15,14,12,14,16,17,16,19,14,19,13,18,18,21,19,19,16,18,13,12,13,11,14,12,19,24,27,24,12,14,12,9,7,10,10,7,7,6,4,5,3,3,2,0,0
2022-03-24 10:00:00,0,2,4,7,8,4,9,10,13,17,15,18,21,24,15,26,29,32,41,42,40,41,30,40,35,30,32,30,21,17,22,20,10,10,8,13,16,16,11,18,18,18,20,21,22,23,18,15,15,11,16,13,18,16,11,10,9,8,9,17,22,19,16,13,7,7,9,9,12,16,18,20,19,15,14,13,15,13,11,8,7,13,13,12,13,14,16,16,16,13,11,12,14,16,14,14,13,13,12,15,10,11,18,19,16,18,21,9,27,15,30,23,17,14,11,12,11,9,10,9,7,6,8,5,2,1,2,0,0
2022-03-24 11:00:00,0,1,2,0,4,6,6,6,13,14,17,18,16,17,18,17,25,31,34,35,31,28,28,24,22,19,18,19,15,17,13,16,9,8,11,10,9,8,12,15,18,20,21,19,15,15,14,14,11,10,10,12,21,12,11,11,9,8,6,8,10,7,5,4,6,17,18,11,12,13,18,20,21,22,23,19,25,18,17,18,17,18,21,20,20,22,20,21,19,20,20,15,15,18,14,13,14,14,13,7,14,15,14,13,16,19,21,20,19,19,18,17,11,10,4,8,9,15,17,16,15,13,9,4,3,1,0,0,0
2022-03-24 12:00:00,0,3,4,2,5,5,6,9,10,14,12,15,17,15,17,19,24,27,33,30,29,27,29,29,25,20,21,14,20,17,14,15,13,12,13,13,16,18,18,19,22,20,23,22,21,17,15,13,12,12,21,20,24,18,13,14,12,9,8,10,11,8,9,6,5,9,10,12,11,14,14,13,13,13,13,16,17,18,16,12,11,17,20,20,15,18,13,13,17,12,16,17,14,15,15,14,18,16,19,20,17,14,19,18,21,23,22,19,23,22,24,19,11,12,10,13,11,18,19,14,13,12,10,4,2,0,1,0,0
2022-03-24 13:00:00,0,1,2,4,7,9,8,11,15,15,16,15,16,15,16,14,22,27,33,30,28,29,17,27,26,15,16,17,16,14,8,10,11,10,11,14,12,13,13,14,15,14,15,17,17,21,21,20,17,16,18,18,19,15,11,18,16,16,15,11,12,11,8,8,6,7,11,11,11,20,13,15,22,21,15,14,15,13,13,10,9,11,14,16,14,18,16,16,16,15,17,15,12,13,13,14,17,15,18,15,15,16,15,14,23,22,21,16,19,25,26,24,22,14,12,11,11,13,15,13,11,8,5,4,1,1,0,0,0
2022-03-24 14:00:00,0,2,3,5,12,13,17,15,15,15,14,19,17,15,23,23,25,25,25,22,20,19,17,17,15,13,16,13,15,14,8,11,16,12,17,16,15,17,16,17,19,18,17,18,16,14,12,11,11,11,12,12,14,12,17,16,18,13,10,12,11,9,5,4,4,13,13,13,13,20,22,23,27,25,20,24,30,22,21,16,14,13,14,13,13,14,11,16,18,20,19,15,13,14,11,6,21,14,16,18,23,12,23,20,26,28,41,40,38,30,30,26,22,20,21,21,21,21,21,21,17,15,13,8,4,3,0,0,0
2022-03-24 15:00:00,0,2,4,5,7,12,16,17,16,16,13,14,19,19,20,20,23,24,25,22,19,16,16,16,15,14,16,11,14,16,12,16,18,15,17,20,19,19,15,17,14,16,15,18,16,16,16,20,18,16,16,17,18,16,20,20,30,18,11,9,7,7,5,3,4,11,11,14,15,16,18,19,22,24,25,23,24,21,18,17,18,19,16,17,16,15,14,16,14,13,16,17,16,15,12,15,33,35,34,31,33,32,29,20,44,48,49,47,48,49,53,40,30,21,20,18,15,19,19,15,13,10,8,7,6,2,0,0,0
2022-03-24 16:00:00,0,3,4,8,11,17,17,9,18,19,21,23,22,24,25,23,34,35,33,25,20,19,18,19,21,20,19,18,23,26,18,24,29,28,28,27,22,23,20,25,25,20,25,27,23,24,21,21,20,16,22,24,30,30,28,30,28,18,15,12,9,7,5,3,6,20,17,14,15,16,18,19,21,22,20,24,29,25,23,18,17,21,22,25,26,23,20,20,19,16,19,18,17,20,19,18,28,34,32,34,36,23,27,13,35,44,52,42,54,56,55,45,38,29,22,20,21,29,27,19,15,14,10,8,5,4,2,0,0
2022-03-24 17:00:00,3,1,4,4,8,13,16,16,20,23,19,15,19,24,23,22,24,28,34,33,30,27,25,23,19,25,23,21,23,24,19,26,27,0,24,22,22,22,20,25,28,34,35,35,35,36,28,32,31,28,29,29,32,26,40,42,51,41,38,26,25,22,13,6,7,28,31,20,20,25,28,61,35,38,49,60,62,40,38,29,29,32,29,27,26,25,25,27,24,16,22,22,20,18,16,13,27,31,30,33,32,34,35,37,56,58,66,65,62,61,60,43,37,31,30,32,35,31,34,28,25,21,15,10,6,4,2,0,0
2022-03-24 18:00:00,0,2,5,6,7,11,13,15,21,22,24,27,23,24,23,26,34,42,43,38,34,31,29,27,27,26,25,21,25,24,21,25,29,24,23,34,33,32,29,31,29,33,32,35,35,33,26,26,24,23,23,23,26,38,49,56,65,59,54,37,38,28,22,10,12,44,43,31,33,41,48,47,53,51,51,63,66,55,58,51,38,45,54,51,53,30,29,31,35,35,34,28,25,22,21,21,27,31,34,37,38,44,24,60,35,42,46,61,62,56,55,44,40,36,28,29,30,38,41,33,24,22,14,12,9,8,5,0,0
2022-03-24 19:00:00,0,1,2,1,6,5,7,7,9,8,11,15,16,16,16,17,28,33,39,35,23,17,16,16,15,17,18,17,21,19,16,21,24,25,24,22,21,17,16,17,18,24,16,24,22,22,20,20,21,21,21,18,18,21,22,24,32,26,30,19,20,15,12,7,3,15,19,15,16,21,24,23,23,24,28,40,50,38,36,29,28,36,31,28,28,50,44,41,31,30,27,31,27,20,18,17,21,23,24,24,24,23,23,25,32,34,34,29,31,30,29,23,23,25,28,28,30,39,35,29,20,15,11,10,6,3,1,0,0
2022-03-24 20:00:00,1,1,0,1,4,6,8,9,9,10,10,13,13,12,9,8,14,20,23,20,16,17,13,17,17,17,17,16,17,15,12,12,15,11,14,13,13,14,10,15,13,11,12,17,12,12,9,13,13,14,17,16,22,21,25,31,30,22,22,16,14,10,8,3,4,12,11,5,6,8,13,13,15,14,17,22,32,23,20,19,20,27,26,26,25,26,21,21,20,19,19,16,14,15,13,12,15,16,11,16,15,10,10,4,27,15,30,11,29,28,30,22,23,23,22,20,16,28,33,28,18,16,13,10,6,4,3,0,0
2022-03-24 21:00:00,0,1,2,0,4,7,4,5,8,9,9,8,6,9,10,12,16,22,20,15,15,14,12,12,16,15,11,0,16,15,14,14,14,9,15,14,13,10,8,9,11,7,11,12,9,10,12,12,15,15,25,26,33,31,36,32,32,21,20,17,18,18,14,3,3,9,6,8,7,8,10,8,9,8,13,17,27,18,17,18,20,24,22,20,19,22,20,19,17,14,14,13,11,14,10,9,19,20,20,21,22,21,19,18,24,24,25,26,28,23,24,18,15,19,17,20,19,16,15,12,14,11,10,7,4,2,1,0,0
2022-03-24 22:00:00,0,0,0,2,0,3,4,2,3,4,7,8,10,9,9,9,14,16,20,16,14,13,9,12,12,13,14,12,13,12,8,11,10,9,8,8,9,6,7,9,11,9,7,10,11,13,19,25,22,24,23,24,31,24,27,39,38,26,26,23,21,16,12,10,7,8,7,6,6,6,7,6,9,14,19,25,24,19,16,15,17,39,36,39,37,35,34,35,33,31,32,24,20,18,12,16,15,14,14,10,11,13,12,12,18,22,28,26,27,25,24,18,14,18,14,15,13,17,16,13,12,8,5,3,2,2,1,0,0
2022-03-24 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,9,0,11,8,7,9,6,7,6,5,4,6,5,0,5,0,6,7,10,11,14,8,21,21,36,39,43,44,40,24,20,16,17,11,9,4,2,3,2,2,3,5,6,5,8,9,11,13,17,12,11,12,16,26,29,31,33,27,26,26,23,24,21,21,15,13,10,9,6,12,7,11,12,7,11,3,14,14,18,12,15,17,16,13,13,13,12,10,11,17,21,19,16,13,12,10,6,5,1,0,0
2022-03-25 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 04:00:00,3,4,5,2,9,4,12,16,23,28,24,22,8,24,30,34,32,23,20,19,17,15,0,15,14,12,6,0,10,0,0,4,12,13,0,16,14,16,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 05:00:00,0,1,1,3,4,1,0,5,9,11,11,9,10,10,9,10,9,11,14,13,14,14,11,13,12,8,6,7,6,7,2,6,0,4,6,8,7,7,9,11,20,21,23,13,23,24,15,10,13,12,15,8,14,7,7,6,4,1,3,1,2,2,0,3,3,2,3,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 06:00:00,0,1,3,5,4,3,7,10,15,21,22,12,14,11,12,12,15,16,22,19,16,11,17,15,10,8,14,13,11,9,6,9,7,3,11,12,14,15,11,16,13,16,18,15,20,21,21,17,13,10,9,11,16,12,10,9,8,6,7,5,6,3,3,4,5,5,9,15,7,9,12,8,14,13,10,6,8,6,7,4,5,5,7,5,5,4,4,6,8,5,7,10,11,13,10,9,0,10,11,10,6,10,11,0,12,14,13,0,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 07:00:00,0,1,2,6,11,12,13,25,36,44,35,19,20,22,25,30,34,34,39,37,36,37,36,29,19,19,19,18,15,12,11,15,10,8,13,18,22,27,32,33,38,40,42,43,51,52,44,41,27,25,27,28,40,26,24,28,24,19,18,13,16,17,16,12,13,12,17,18,23,28,33,37,47,38,25,14,13,12,11,9,8,18,18,17,17,18,18,17,13,9,14,18,22,36,20,19,15,17,16,16,17,13,15,16,17,18,18,18,27,27,29,21,17,17,13,11,10,7,8,8,8,9,6,0,0,0,0,0,0
2022-03-25 08:00:00,0,4,6,7,13,15,17,26,31,35,33,37,44,48,56,53,59,64,64,60,49,48,43,45,35,35,38,38,37,36,16,32,22,19,21,25,27,32,30,31,28,29,33,35,34,41,35,37,39,36,40,40,53,34,28,30,26,25,27,29,36,38,20,20,20,21,28,39,47,54,60,62,64,56,44,18,20,17,20,18,17,29,30,33,32,29,26,23,25,29,32,28,29,29,38,40,39,42,41,39,40,33,41,45,41,38,39,39,41,39,41,36,31,29,24,22,21,22,26,23,21,19,14,6,3,1,0,0,0
2022-03-25 09:00:00,0,0,4,6,13,14,17,22,27,28,21,24,24,30,25,27,35,36,44,39,42,40,34,37,33,25,24,24,21,20,19,17,20,15,14,19,22,21,22,26,24,26,31,32,36,37,31,30,32,29,31,30,47,25,17,17,16,14,13,12,17,16,13,10,8,8,10,18,21,29,42,29,47,43,41,29,26,19,18,14,14,24,23,20,18,17,11,17,19,15,23,22,23,23,22,21,21,22,24,24,25,16,26,20,21,20,21,18,20,22,26,21,16,16,14,16,15,15,12,9,10,12,8,5,3,1,2,0,0
2022-03-25 10:00:00,0,1,2,5,6,9,15,17,19,22,20,25,20,18,16,24,25,23,32,33,30,28,29,28,27,21,20,20,18,19,18,17,12,10,11,14,15,16,18,18,18,18,21,19,20,19,15,14,11,12,15,18,24,19,14,11,11,14,12,8,10,14,12,10,6,11,9,13,13,14,17,24,25,26,19,17,19,14,13,11,11,13,15,14,13,8,15,13,15,14,15,12,11,10,12,8,10,11,9,10,6,11,8,15,14,15,18,11,17,22,26,23,17,14,11,7,9,11,11,7,4,7,6,4,1,2,0,0,0
2022-03-25 11:00:00,1,2,3,5,9,15,10,17,19,22,19,26,27,24,24,23,24,26,34,32,30,28,21,29,23,26,13,18,17,24,23,18,12,10,13,14,13,13,14,16,18,17,17,21,18,17,15,15,12,14,15,16,20,17,14,14,15,12,8,9,6,7,6,3,5,16,10,9,10,13,15,14,19,24,20,19,21,14,14,13,10,12,16,17,17,16,15,19,18,19,21,17,17,18,16,13,17,15,14,18,15,17,14,12,17,22,23,21,23,19,23,18,15,12,13,11,13,15,13,10,8,8,6,4,2,1,0,0,0
