Unnamed: 0,1_서부운수기점,2_KT가좌지사,3_동도하이츠아파트,4_응암정보도서관,5_서울중앙교회앞,6_은가어린이공원구150번종점,7_우성공인중개사,8_응암정보도서관,9_대림시장,10_응암3동주민센터,11_서서울농협본점,12_백련산SK뷰아이파크아파트,13_신진과학기술고등학교,14_본서부병원,15_은평세무서,16_은평구청,17_녹번역,18_녹번동대림JR아파트앞,19_녹번역,20_은평구청,21_은평세무서,22_본서부병원,23_신진과학기술고등학교,24_응암시장,25_응암3동주민센터,26_응암정보도서관,27_서울중앙교회앞,28_은가어린이공원구150번종점,29_우성공인중개사,30_응암정보도서관,31_대림시장,32_동도하이츠아파트,33_KT가좌지사,34_서부운수기점(가상)
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,0,0,0,0,2,5,0,8,0,0,7,2,6,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-27 06:00:00,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2022-03-27 07:00:00,0,1,0,0,1,3,4,0,2,0,0,3,3,4,6,5,1,1,2,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0
2022-03-27 08:00:00,0,0,0,0,4,6,8,7,0,9,11,10,12,14,15,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 09:00:00,0,0,0,1,2,5,0,5,6,0,0,8,7,4,0,3,0,1,1,0,2,1,2,4,4,3,2,2,2,1,0,0,0,0
2022-03-27 10:00:00,0,1,0,0,0,2,0,2,0,0,2,0,1,5,9,8,0,1,5,3,6,2,0,6,2,2,0,0,0,0,0,0,0,0
2022-03-27 11:00:00,0,0,0,0,0,9,10,9,4,5,7,6,4,2,0,2,1,0,3,5,4,4,3,2,2,2,0,1,1,0,1,0,0,0
2022-03-27 12:00:00,0,1,0,0,0,3,0,4,6,11,0,11,11,12,11,9,1,0,4,6,5,8,8,8,6,6,5,3,3,2,0,0,0,0
2022-03-27 13:00:00,0,0,0,3,0,5,0,7,9,9,10,3,9,13,16,15,1,2,3,2,1,0,4,4,0,5,4,2,2,0,1,0,0,0
2022-03-27 14:00:00,0,0,0,0,2,3,4,0,5,6,6,7,9,6,7,4,0,0,4,5,4,6,5,7,3,4,1,1,1,0,0,0,0,0
2022-03-27 15:00:00,0,0,0,1,2,3,4,4,5,5,0,7,8,0,9,8,0,0,1,3,0,4,5,5,4,4,5,0,0,0,1,0,0,0
2022-03-27 16:00:00,0,2,1,4,0,5,6,6,9,11,12,0,12,10,7,6,0,2,6,2,5,2,1,2,0,3,0,1,1,0,0,0,0,0
2022-03-27 17:00:00,0,3,0,1,2,4,4,0,7,5,6,6,4,3,0,5,0,1,9,3,14,13,15,10,9,6,4,2,2,1,0,0,0,0
2022-03-27 18:00:00,1,0,0,0,1,0,2,0,3,4,0,3,1,0,0,1,0,0,4,3,0,4,3,0,3,1,1,2,2,1,0,0,0,0
2022-03-27 19:00:00,0,0,0,1,0,1,0,0,5,3,4,0,2,4,1,3,1,0,6,0,5,5,6,4,6,6,5,1,1,0,0,0,0,0
2022-03-27 20:00:00,0,0,0,1,2,1,0,1,1,4,3,4,0,3,2,3,0,0,2,2,0,7,1,5,5,0,0,1,1,0,0,0,0,0
2022-03-27 21:00:00,0,1,0,0,0,1,1,0,2,0,1,0,0,0,2,0,0,0,5,6,0,7,8,5,5,4,3,0,0,0,0,0,0,0
2022-03-27 22:00:00,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,6,4,4,5,0,4,3,2,0,0,0,0,0,0,0
2022-03-27 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,6,1,3,1,0,0,0,0,0,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,0,0,0,0,0,5,0,0,0,8,11,12,10,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-03-28 05:00:00,0,0,0,1,3,5,6,5,4,0,7,7,0,0,0,6,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0
2022-03-28 06:00:00,0,0,0,1,1,7,11,13,7,10,0,11,15,16,20,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-28 07:00:00,0,0,0,2,5,15,19,21,22,26,30,30,33,31,34,28,2,0,4,3,0,2,2,5,2,0,0,1,1,0,0,0,0,0
2022-03-28 08:00:00,1,1,0,0,4,18,19,21,23,0,26,28,27,26,27,27,0,1,7,5,1,2,7,6,5,3,4,1,0,0,0,2,1,0
2022-03-28 09:00:00,0,1,0,0,1,3,4,5,5,8,9,11,0,10,6,5,1,0,5,6,3,0,2,2,0,2,2,5,4,3,0,0,0,0
2022-03-28 10:00:00,0,0,0,1,0,3,4,5,6,9,11,13,12,10,9,7,0,0,1,0,2,1,0,3,4,2,0,2,0,1,0,0,0,0
2022-03-28 11:00:00,0,0,0,1,3,6,0,1,8,9,8,10,11,11,12,7,0,2,0,1,2,4,2,2,0,0,2,2,0,0,0,0,0,0
2022-03-28 12:00:00,0,0,0,0,1,1,1,2,4,0,5,8,7,7,6,3,0,1,3,0,4,5,1,6,5,4,3,1,0,0,0,0,0,0
2022-03-28 13:00:00,0,0,0,2,0,3,4,5,6,5,7,0,6,5,3,4,1,1,2,3,0,4,5,6,7,6,6,5,0,4,1,0,0,0
2022-03-28 14:00:00,0,0,0,0,2,3,4,1,4,7,8,3,7,8,10,7,1,2,5,8,5,9,13,14,12,8,7,3,0,2,0,0,0,1
2022-03-28 15:00:00,0,0,0,4,3,6,0,6,6,9,10,11,8,7,2,2,0,0,5,8,8,11,10,8,9,9,6,2,0,3,0,0,0,0
2022-03-28 16:00:00,0,1,0,4,5,4,3,7,6,11,10,11,10,10,11,8,3,1,4,5,1,3,5,4,5,11,10,2,0,1,1,0,0,0
2022-03-28 17:00:00,0,1,0,1,2,3,0,0,8,9,4,8,10,8,7,5,2,1,10,11,10,10,12,11,10,12,11,2,3,2,3,2,1,0
2022-03-28 18:00:00,1,2,0,6,5,4,5,4,4,3,2,5,0,5,5,7,3,2,19,20,19,19,16,15,15,14,12,2,1,2,1,0,0,0
2022-03-28 19:00:00,0,1,0,2,0,2,1,1,0,0,2,0,1,3,1,1,1,0,21,23,18,15,14,14,10,6,5,2,0,0,0,0,0,0
2022-03-28 20:00:00,0,0,0,2,0,1,0,0,2,0,1,0,2,0,0,0,0,0,8,6,9,7,10,9,7,5,4,0,0,0,1,0,0,0
2022-03-28 21:00:00,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,9,8,3,8,7,9,7,7,6,2,2,0,0,0,0,0
2022-03-28 22:00:00,0,0,0,1,2,0,0,0,0,1,2,0,3,0,1,2,0,0,8,11,13,12,12,15,0,11,6,0,0,1,0,0,0,0
2022-03-28 23:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,0,0,1,0,1,6,0,6,0,8,11,0,8,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-03-29 05:00:00,0,0,0,0,1,7,9,10,0,11,11,10,9,9,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,0,0,0,0,1,5,7,3,3,5,0,4,3,5,7,3,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2022-03-29 07:00:00,0,0,0,0,1,13,17,20,18,20,16,26,31,36,41,20,0,0,4,6,0,5,5,4,3,2,1,0,0,1,0,0,0,0
2022-03-29 08:00:00,0,2,1,3,5,19,6,22,24,25,24,25,26,28,46,38,1,0,16,10,8,6,4,5,3,4,3,6,4,3,1,0,0,0
2022-03-29 09:00:00,0,1,0,1,1,4,5,6,7,9,15,17,9,18,20,18,0,2,4,5,5,8,9,10,7,4,3,3,0,0,0,0,0,0
2022-03-29 10:00:00,0,0,0,0,1,5,6,4,8,0,9,9,8,8,8,7,1,0,2,1,0,3,0,0,2,1,2,3,0,0,1,0,0,0
2022-03-29 11:00:00,0,0,0,2,1,7,2,9,7,8,11,10,12,13,11,5,1,1,2,6,5,8,8,0,5,2,3,1,0,0,0,0,0,0
2022-03-29 12:00:00,0,1,0,2,1,3,0,2,3,4,1,0,3,4,4,1,2,1,0,1,1,0,3,6,0,5,3,1,2,1,0,0,0,0
2022-03-29 13:00:00,1,0,0,4,5,6,0,5,6,7,6,0,4,5,0,3,1,2,5,2,0,3,4,2,5,4,3,3,0,2,1,0,0,0
2022-03-29 14:00:00,0,0,0,1,1,2,0,1,6,3,5,6,8,6,2,1,0,3,4,9,5,0,8,6,4,3,2,0,0,0,2,1,0,0
2022-03-29 15:00:00,0,0,0,0,1,2,0,3,5,6,2,4,5,4,2,3,1,0,2,4,5,6,9,8,2,6,1,3,4,1,3,4,1,0
2022-03-29 16:00:00,0,0,0,3,5,2,0,3,5,7,8,7,6,10,7,4,0,1,11,10,13,14,16,12,12,11,9,3,2,2,1,0,0,0
2022-03-29 17:00:00,0,1,0,2,2,3,4,5,8,0,9,4,0,9,9,6,3,1,10,11,12,11,10,13,14,15,14,4,0,0,0,0,0,0
2022-03-29 18:00:00,0,1,1,3,0,6,5,8,6,7,7,8,8,9,0,2,2,1,15,20,21,21,22,19,18,14,8,3,0,1,5,0,0,1
2022-03-29 19:00:00,0,0,0,2,2,1,2,0,3,2,6,7,4,3,3,3,1,1,30,29,26,23,19,20,17,7,3,0,0,0,0,0,0,0
2022-03-29 20:00:00,0,0,0,2,0,0,0,1,2,1,5,2,0,5,0,4,1,0,8,8,9,7,8,9,0,7,5,0,0,0,0,0,0,0
2022-03-29 21:00:00,0,0,0,0,1,0,0,0,2,1,0,1,3,2,1,0,0,0,6,8,7,6,5,4,2,2,2,4,3,1,1,0,0,0
2022-03-29 22:00:00,0,0,0,1,0,0,0,0,0,2,3,0,2,3,4,2,0,0,2,3,4,5,7,5,0,4,0,0,0,0,1,0,0,0
2022-03-29 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,0,0,0,0,0,4,0,3,0,7,10,0,9,5,4,3,1,0,3,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,0,0,0,1,2,4,6,0,0,6,7,8,7,7,0,4,0,1,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 06:00:00,0,0,0,1,3,13,16,17,5,8,10,12,15,17,21,15,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-03-30 07:00:00,0,0,0,1,4,15,19,10,21,23,26,37,44,50,55,49,1,1,2,0,1,2,1,2,3,0,0,2,3,1,0,0,0,0
2022-03-30 08:00:00,0,1,0,1,4,23,25,26,27,29,30,31,34,33,49,41,1,1,9,7,4,2,2,3,3,2,2,3,3,1,1,0,0,0
2022-03-30 09:00:00,0,0,0,0,0,7,6,8,8,7,7,8,10,12,16,14,0,0,5,7,6,2,3,0,1,0,0,1,0,0,0,0,0,0
2022-03-30 10:00:00,0,1,2,1,1,3,3,0,2,0,5,6,7,5,4,3,0,1,2,4,2,1,3,4,3,3,2,5,0,2,2,0,1,0
2022-03-30 11:00:00,1,0,0,3,2,3,0,0,4,5,6,8,7,4,6,2,0,1,5,6,10,2,9,8,6,4,2,3,0,0,1,0,0,0
2022-03-30 12:00:00,1,0,0,3,2,1,1,0,6,0,5,4,8,7,5,3,0,1,1,0,2,3,4,0,3,2,1,1,2,0,0,0,0,0
2022-03-30 13:00:00,0,0,0,2,1,2,2,0,3,2,3,0,3,3,1,2,0,1,2,0,0,3,5,3,5,1,3,2,0,0,1,0,0,0
2022-03-30 14:00:00,0,0,0,2,2,4,1,6,8,10,11,10,11,10,7,8,2,0,1,2,3,10,4,12,9,5,3,2,0,1,1,0,0,0
2022-03-30 15:00:00,0,1,0,4,0,3,3,7,9,7,6,0,5,4,3,2,0,1,3,3,4,5,8,12,11,9,6,2,0,1,0,0,0,0
2022-03-30 16:00:00,0,1,0,5,3,3,4,4,10,4,6,8,6,7,6,4,0,1,6,8,9,14,7,6,6,5,6,1,0,0,1,0,0,0
2022-03-30 17:00:00,0,0,0,1,0,3,0,1,9,10,3,10,9,8,7,6,0,0,15,18,17,15,16,14,11,10,9,2,2,3,2,0,1,0
2022-03-30 18:00:00,1,0,0,3,2,3,0,4,8,9,10,11,11,7,6,4,2,3,28,29,27,25,20,18,15,13,10,1,0,0,0,1,0,0
2022-03-30 19:00:00,0,1,0,1,0,1,2,0,3,4,3,0,3,3,5,0,2,1,27,26,23,20,16,13,9,7,7,0,0,0,1,0,0,0
2022-03-30 20:00:00,0,1,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,1,6,9,10,9,9,7,6,5,4,1,0,0,0,0,0,0
2022-03-30 21:00:00,0,0,0,1,0,0,0,1,4,0,5,5,6,0,5,2,0,0,4,0,4,0,5,4,5,5,6,1,0,0,0,0,0,0
2022-03-30 22:00:00,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,5,6,6,5,4,5,2,4,2,1,0,0,0,0,0,0
2022-03-30 23:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4,5,0,6,5,0,4,0,1,0,0,0,0,0,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,0,0,0,0,1,5,6,0,0,8,12,11,8,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-03-31 05:00:00,0,0,0,0,1,3,5,7,9,0,8,7,7,0,8,7,0,0,2,0,3,4,0,3,2,1,0,0,0,0,0,0,0,0
2022-03-31 06:00:00,0,0,0,0,1,4,0,5,0,8,5,9,12,0,0,9,0,1,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-03-31 07:00:00,0,0,0,2,7,18,9,19,20,26,28,35,45,44,43,36,35,0,1,2,2,4,5,5,2,2,1,2,3,1,0,0,0,0
2022-03-31 08:00:00,0,1,0,1,5,20,9,22,21,0,22,13,23,19,23,15,0,0,5,6,4,4,5,3,2,1,2,2,1,0,0,0,0,0
2022-03-31 09:00:00,0,0,0,0,3,5,8,9,12,12,10,9,13,12,14,14,0,1,4,1,4,3,3,4,2,1,0,0,0,0,0,0,0,0
2022-03-31 10:00:00,0,0,0,1,2,4,3,3,6,7,7,7,8,4,4,1,0,0,0,0,0,1,4,5,3,3,2,1,0,0,0,0,0,0
2022-03-31 11:00:00,0,0,0,2,3,4,2,5,6,7,8,10,10,6,6,4,0,1,1,3,0,2,5,7,5,5,0,1,0,0,0,0,0,0
2022-03-31 12:00:00,0,0,0,1,1,5,0,0,4,4,5,5,3,2,1,3,0,0,4,6,4,4,4,5,3,3,1,2,1,0,1,0,0,0
2022-03-31 13:00:00,0,1,2,1,0,4,0,4,7,0,0,0,5,5,5,4,2,2,4,7,6,5,7,9,7,2,0,1,0,0,2,0,0,0
2022-03-31 14:00:00,0,0,0,4,3,4,0,5,7,10,9,9,7,8,8,6,0,0,3,5,3,6,6,7,4,3,0,1,0,1,3,0,0,0
2022-03-31 15:00:00,0,1,0,2,0,1,0,1,3,1,0,1,0,1,2,2,1,0,3,4,6,5,6,7,6,6,6,1,0,0,0,0,0,0
2022-03-31 16:00:00,1,2,0,4,5,7,0,8,10,9,7,7,8,10,7,6,3,0,5,6,5,7,9,10,10,8,11,1,0,0,0,0,0,0
2022-03-31 17:00:00,0,0,0,3,4,5,6,3,8,13,11,12,10,11,11,9,2,1,10,12,14,15,17,18,15,11,10,1,2,0,1,0,0,0
2022-03-31 18:00:00,1,0,1,6,5,3,0,0,4,5,7,11,10,8,9,7,2,3,17,18,16,15,20,18,14,12,10,1,0,0,1,0,0,0
2022-03-31 19:00:00,0,0,0,1,0,1,0,0,3,5,7,0,8,6,4,2,2,3,30,28,23,20,17,14,10,8,7,0,0,0,2,0,0,0
2022-03-31 20:00:00,0,1,0,0,1,1,0,0,0,2,0,0,3,5,0,3,1,0,11,10,9,1,9,0,8,10,9,2,0,1,0,0,0,0
2022-03-31 21:00:00,0,0,0,1,0,0,0,0,1,0,2,0,1,2,1,0,0,0,2,0,1,5,5,5,3,6,5,0,0,0,0,0,0,0
2022-03-31 22:00:00,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,1,0,0,1,0,3,4,5,0,0,2,0,1,0,0,1,0,0,0
2022-03-31 23:00:00,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:00:00,0,0,0,0,1,4,1,0,5,9,13,0,12,7,0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2022-04-01 05:00:00,0,1,0,2,3,5,6,7,6,0,5,0,6,0,0,4,0,0,1,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0
2022-04-01 06:00:00,0,0,0,0,1,10,13,14,9,0,4,10,6,7,10,8,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0
2022-04-01 07:00:00,0,0,0,0,4,9,15,19,15,21,18,24,29,33,35,30,1,0,3,4,2,3,6,7,4,1,1,0,1,0,0,0,0,0
2022-04-01 08:00:00,0,1,0,1,4,18,12,22,22,0,24,26,26,26,36,30,1,0,7,6,5,1,2,4,2,3,1,5,5,4,2,1,0,0
2022-04-01 09:00:00,0,0,0,1,2,5,8,10,8,10,13,17,19,22,21,19,0,0,2,3,2,3,2,3,0,2,0,1,0,1,0,0,0,0
2022-04-01 10:00:00,0,0,0,0,2,6,7,9,11,10,14,12,11,11,10,7,0,1,0,0,0,1,1,2,4,4,3,1,0,0,0,0,0,0
2022-04-01 11:00:00,0,0,0,1,0,5,2,3,8,11,13,10,8,4,8,5,4,4,5,5,6,5,6,8,4,3,1,3,0,1,2,1,0,0
2022-04-01 12:00:00,1,0,0,2,0,3,4,0,1,0,4,4,5,4,0,0,0,0,5,6,8,6,9,12,4,5,4,1,0,0,0,0,0,0
2022-04-01 13:00:00,1,3,0,3,1,4,5,6,4,5,4,5,0,6,6,5,0,2,3,2,2,3,2,1,3,3,2,3,0,0,1,0,0,0
2022-04-01 14:00:00,0,0,0,3,2,4,4,3,6,4,5,6,7,6,3,2,0,2,2,3,5,6,6,6,5,5,2,1,0,1,1,0,0,0
2022-04-01 15:00:00,1,3,1,1,2,1,0,2,6,0,5,6,3,5,0,4,0,2,4,5,3,6,9,8,8,7,6,2,0,0,1,0,0,0
2022-04-01 16:00:00,0,3,1,5,6,2,0,7,9,10,12,4,8,7,4,2,0,1,9,10,10,9,10,7,6,5,4,1,0,0,1,0,0,0
2022-04-01 17:00:00,0,0,0,2,3,3,0,0,10,4,13,10,10,12,16,12,2,2,12,13,13,16,12,11,9,8,5,1,0,0,0,0,0,0
2022-04-01 18:00:00,1,0,0,4,0,2,1,3,6,0,7,6,1,5,0,9,3,3,26,25,20,16,18,16,11,10,9,1,0,0,3,2,0,0
2022-04-01 19:00:00,0,3,2,3,1,2,0,3,7,7,5,6,6,7,6,6,2,2,16,4,13,12,11,8,6,4,7,2,0,1,0,0,0,0
2022-04-01 20:00:00,1,0,0,2,2,3,0,1,3,4,4,5,3,7,6,4,1,1,8,9,10,12,6,9,7,6,6,1,0,0,0,0,0,0
2022-04-01 21:00:00,0,0,0,0,0,0,0,2,4,0,5,5,3,1,0,0,0,1,12,14,14,12,6,11,9,8,7,1,0,0,0,0,0,0
2022-04-01 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,2,5,12,11,9,5,2,1,0,0,1,0,0,0
2022-04-01 23:00:00,0,0,0,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,2,5,1,4,2,3,1,0,0,0,0,0,0
2022-04-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 04:00:00,0,0,0,0,0,2,0,1,0,3,6,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 05:00:00,0,0,0,0,1,3,0,6,0,2,0,3,5,0,0,3,1,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0
2022-04-02 06:00:00,0,0,0,0,0,4,2,0,0,4,5,0,6,4,0,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 07:00:00,0,0,0,1,0,7,8,6,2,0,9,0,10,6,0,8,0,0,2,0,0,0,2,0,1,0,0,1,3,2,0,0,0,0
2022-04-02 08:00:00,0,0,0,0,2,3,4,5,0,6,0,7,9,10,9,8,0,2,3,4,3,0,4,2,1,2,3,6,7,4,2,0,0,0
2022-04-02 09:00:00,0,0,0,2,0,3,4,3,4,3,5,7,10,8,6,6,0,0,2,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0
2022-04-02 10:00:00,0,1,0,1,1,7,8,8,8,10,11,12,13,11,11,11,1,2,4,5,3,7,0,4,4,2,0,2,0,0,0,0,0,0
2022-04-02 11:00:00,1,0,0,3,4,10,8,9,16,14,13,14,16,14,13,9,1,2,3,6,7,8,6,7,4,3,1,6,2,4,2,0,0,0
2022-04-02 12:00:00,0,0,0,2,0,7,0,5,8,6,8,10,11,2,9,1,1,0,6,0,6,5,10,7,4,5,3,5,0,2,1,0,0,0
2022-04-02 13:00:00,0,0,0,2,0,7,0,6,10,0,10,0,8,6,8,6,1,0,7,9,11,12,10,7,7,6,6,2,0,1,2,0,0,0
2022-04-02 14:00:00,0,0,0,2,2,4,5,5,4,0,7,6,5,3,4,4,1,0,3,6,7,7,7,6,4,6,5,4,3,2,2,1,0,0
2022-04-02 15:00:00,0,0,0,2,0,3,4,1,10,11,12,11,10,10,12,10,0,2,7,5,8,13,13,12,10,7,5,0,0,0,0,0,0,0
2022-04-02 16:00:00,0,0,0,4,3,7,8,9,15,0,15,7,16,17,14,13,0,1,10,13,0,11,11,7,9,4,5,1,2,1,2,1,0,0
2022-04-02 17:00:00,0,0,0,2,1,2,5,1,8,7,8,12,10,12,0,10,0,1,6,14,11,14,12,10,8,5,3,0,0,0,1,0,0,0
2022-04-02 18:00:00,0,1,0,1,2,0,0,0,3,0,0,2,3,4,3,0,1,0,11,16,15,15,19,19,17,13,13,1,0,0,0,0,0,0
2022-04-02 19:00:00,0,0,0,0,0,3,0,0,7,10,7,7,6,3,2,3,2,0,4,8,0,12,12,9,0,7,4,0,0,0,1,0,0,0
2022-04-02 20:00:00,0,0,0,2,0,1,2,1,2,1,0,0,0,1,2,0,0,1,5,3,0,4,10,9,8,6,5,0,0,0,0,0,0,0
2022-04-02 21:00:00,0,0,0,0,1,1,0,0,3,2,2,1,0,0,2,0,0,0,6,0,7,6,10,0,11,11,8,1,0,0,0,0,0,0
2022-04-02 22:00:00,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,1,0,0,8,10,11,12,14,13,12,8,7,0,0,0,1,0,0,0
2022-04-02 23:00:00,0,1,0,0,0,0,0,0,4,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
