Unnamed: 0,1_은평공영차고지,2_덕은교.은평차고지앞,3_DMC첨단산업센터,4_월드컵파크7단지,5_서부면허시험장,6_월드컵파크3단지.난지천공원,7_월드컵공원입구.문화비축기지,8_마포농수산물시장.월드컵공원,9_마포구청,10_청기와빌라,11_망원2동주민센터,12_미원아파트입구,13_동교초등학교,14_망원1동주민센터,15_서서울농협,16_망원정입구,17_성산초등학교,18_성산초등학교입구,19_마포한강푸르지오,20_합정역,21_서울화력발전소입구,22_상수역,23_극동방송,24_홍익대학교,25_삼진제약,26_산울림소극장,27_신촌오거리.현대백화점,28_신촌오거리.2호선신촌역,29_이대역,30_웨딩타운,31_아현역,32_종근당.충정로역,33_한국경제신문사.서소문역사공원,34_서울역버스환승센터,35_남대문시장.회현역,36_명동입구,37_충무로역.매일경제,38_초동,39_을지로4가.베스트웨스턴국도,40_중구청앞.덕수중학교,41_충무로역8번출구.대한극장앞,42_퇴계로3가.한옥마을.한국의집,43_퇴계로2가.명동역,44_남대문시장.회현역,45_숭례문,46_시청앞,47_삼성본관앞,48_염천교,49_한국경제신문사.서소문역사공원,50_충정로역2호선,51_아현역,52_웨딩타운,53_이대역,54_신촌오거리.2호선신촌역,55_신촌오거리.현대백화점,56_산울림소극장,57_삼진제약,58_홍익대학교,59_극동방송,60_상수역,61_서울화력발전소입구,62_합정역,63_홀트아동복지회,64_새서울의원,65_서서울농협,66_망원1동주민센터,67_동교초등학교,68_미원아파트입구,69_망원2동주민센터,70_청기와빌라,71_마포구청.성산자동차검사소,72_월드컵경기장남측.월드컵공원,73_월드컵공원입구.문화비축기지,74_월드컵파크3단지후문,75_월드컵파크3단지.난지천공원,76_서부면허시험장,77_월드컵파크7단지,78_DMC첨단산업센터,79_덕은교.은평차고지앞,80_은평공영차고지(가상)
2022-04-05 20:00:00,0,1,1,2,3,3,0,4,3,2,0,4,8,10,12,13,14,8,12,7,10,12,12,15,17,16,14,12,13,6,14,12,11,8,2,4,3,1,2,2,2,4,7,4,5,6,8,9,8,9,11,12,10,13,14,14,14,14,12,11,16,19,27,25,19,16,11,7,8,9,6,6,4,5,3,3,2,1,0,0
2022-04-05 21:00:00,0,0,1,2,0,3,0,4,6,7,7,6,9,5,6,10,7,9,7,6,5,8,12,13,12,15,14,15,12,10,11,5,9,4,3,1,0,2,1,2,5,6,8,9,10,11,12,13,8,10,11,10,10,12,19,19,12,19,14,15,16,19,22,20,17,15,14,10,11,10,9,9,0,8,0,0,6,3,1,0
2022-04-05 22:00:00,0,2,3,3,2,4,3,4,5,5,4,6,8,8,9,10,4,10,8,8,10,9,10,10,13,14,14,17,18,15,16,17,14,3,2,1,1,1,0,1,5,5,6,7,5,5,8,9,9,10,8,9,8,9,13,13,17,15,17,18,14,15,27,23,20,16,12,9,4,8,6,9,1,4,1,7,7,2,1,0
2022-04-05 23:00:00,0,1,2,0,0,0,0,0,3,2,3,4,0,3,4,5,4,2,3,6,4,4,10,14,13,14,13,13,11,7,10,9,6,5,3,1,0,0,4,2,7,8,11,8,7,0,9,0,10,9,8,3,4,4,7,9,6,8,8,9,8,10,13,13,11,8,6,4,4,4,4,3,0,3,2,2,2,2,0,0
2022-04-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 04:00:00,1,0,3,4,7,6,0,0,7,14,16,18,22,26,32,31,32,28,24,0,26,27,0,24,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 05:00:00,0,1,1,2,4,2,1,3,5,6,5,7,10,11,11,10,15,10,13,13,5,13,14,12,2,11,13,11,13,14,16,14,14,10,7,6,5,3,0,0,1,1,0,3,2,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 06:00:00,1,1,2,3,3,4,1,2,3,3,5,9,10,11,14,15,9,13,8,8,0,8,6,2,4,9,9,7,9,10,9,13,14,13,12,4,3,1,0,0,1,0,2,2,1,1,4,0,1,3,2,1,4,2,3,3,2,0,2,1,2,1,2,3,0,3,2,3,3,4,3,0,0,0,1,1,2,0,0,0
2022-04-06 07:00:00,2,4,7,4,4,4,0,3,5,7,7,10,15,21,28,26,29,27,17,15,16,15,17,12,18,20,16,15,22,23,28,34,33,20,10,4,2,0,1,1,0,1,1,2,1,1,1,0,1,1,2,3,3,6,5,4,3,0,1,4,2,4,5,6,7,11,16,17,19,20,16,11,14,10,13,6,6,3,2,0
2022-04-06 08:00:00,2,4,7,9,10,10,0,10,9,10,15,21,23,33,44,55,55,52,30,19,19,21,19,16,18,22,28,26,28,32,34,32,29,22,13,8,3,5,2,3,3,4,3,3,2,0,4,3,3,2,5,2,7,7,8,12,12,7,7,8,9,8,11,13,15,17,21,20,17,18,21,20,18,15,11,9,8,2,0,0
2022-04-06 09:00:00,1,1,5,4,6,8,0,6,7,7,9,11,11,16,19,22,17,23,18,18,17,18,19,15,15,13,12,14,16,18,22,24,14,17,8,3,2,3,1,2,0,2,3,2,3,1,6,7,6,4,6,6,7,15,24,21,18,8,8,9,8,6,11,10,8,8,10,11,11,13,11,9,7,8,6,7,6,2,1,0
2022-04-06 10:00:00,1,2,6,5,11,5,4,7,9,10,11,13,14,12,15,18,17,15,17,15,14,8,14,11,13,17,14,13,15,14,14,17,16,13,7,6,1,2,0,2,3,3,2,5,5,4,6,4,4,6,6,8,10,11,12,11,11,8,7,5,3,5,9,7,10,9,8,0,7,6,7,5,5,2,3,2,2,1,0,0
2022-04-06 11:00:00,0,2,3,3,5,4,5,6,9,5,7,6,5,7,8,12,8,8,12,9,9,10,8,8,8,11,11,12,13,10,14,17,17,12,5,3,1,2,3,3,4,2,4,7,3,5,10,9,8,8,10,7,12,11,13,12,10,7,6,5,4,5,6,6,4,5,5,3,4,7,8,9,10,9,7,6,4,1,1,0
2022-04-06 12:00:00,1,0,4,1,7,5,3,6,10,10,11,11,12,18,20,22,11,23,18,17,15,17,17,19,20,21,29,29,29,28,29,28,14,20,9,3,3,2,3,2,4,7,9,13,8,14,16,17,16,13,15,5,11,11,12,11,12,10,9,15,11,9,12,8,10,12,11,7,12,11,8,6,3,0,4,3,4,2,1,0
2022-04-06 13:00:00,1,2,4,5,6,0,5,8,11,12,14,14,14,13,14,12,16,14,13,10,11,13,14,19,20,23,19,21,18,17,17,18,18,15,6,4,3,1,2,1,2,3,6,17,10,18,19,7,18,22,23,22,21,17,19,17,17,14,13,15,18,17,21,15,13,15,11,10,9,12,8,9,2,5,6,4,7,3,1,0
2022-04-06 14:00:00,1,2,3,4,7,0,7,9,10,8,13,12,11,13,13,15,0,17,19,16,16,19,17,18,18,17,18,17,16,15,14,13,12,13,8,6,3,3,3,0,5,6,7,15,8,13,14,16,16,15,16,11,18,15,17,20,16,15,20,17,13,16,19,16,12,7,7,0,7,5,7,3,4,0,6,6,7,3,1,0
2022-04-06 15:00:00,2,5,8,7,8,7,7,10,15,15,9,14,16,18,19,21,0,17,16,16,15,16,18,24,23,18,20,20,21,17,20,21,18,15,6,3,0,1,2,1,3,5,13,13,11,14,19,19,20,21,23,24,26,26,25,20,20,17,17,18,16,28,43,37,30,18,9,9,10,9,8,7,0,5,6,5,5,2,1,0
2022-04-06 16:00:00,0,2,2,4,13,14,12,14,15,16,13,14,12,12,15,16,17,16,12,13,10,13,16,20,19,23,22,21,20,18,15,13,13,8,8,6,7,6,3,4,5,7,11,24,23,15,15,15,17,9,22,24,22,20,19,16,16,18,18,20,19,18,28,22,22,17,14,12,11,10,6,3,2,3,5,4,3,1,0,0
2022-04-06 17:00:00,2,3,4,5,5,7,6,12,16,14,17,18,16,17,22,21,21,18,20,17,14,14,18,24,25,25,19,22,25,23,20,22,20,11,8,4,3,2,2,0,6,10,12,8,7,8,33,39,38,35,32,32,36,28,29,25,26,25,23,27,20,21,27,23,20,14,14,13,11,12,10,8,7,0,6,4,9,3,0,0
2022-04-06 18:00:00,2,3,6,9,11,19,17,18,20,20,21,20,21,23,25,29,28,21,30,30,32,27,29,28,30,29,26,27,30,27,27,26,33,14,11,9,5,4,4,5,5,9,11,13,14,10,18,22,25,26,30,30,30,27,28,32,31,30,26,22,22,27,43,36,26,22,20,19,18,15,18,16,17,16,15,9,6,4,0,0
2022-04-06 19:00:00,1,3,5,5,5,8,0,10,11,12,10,4,12,14,16,14,4,13,12,17,16,16,13,14,15,19,14,14,14,12,10,10,10,7,6,4,0,2,4,3,5,8,7,10,8,7,12,16,14,13,27,27,23,19,21,20,21,20,19,21,22,28,39,34,24,22,16,15,13,9,10,10,8,5,5,2,4,2,3,0
2022-04-06 20:00:00,2,1,3,4,3,0,0,4,3,3,4,6,8,11,14,15,9,14,10,13,10,14,15,16,15,20,13,9,11,12,12,10,12,2,1,0,0,0,0,0,5,4,7,8,5,5,7,10,11,10,10,11,10,11,13,12,14,13,12,13,13,17,24,23,20,16,12,12,9,8,6,7,0,4,0,4,4,2,1,0
2022-04-06 21:00:00,0,1,2,2,2,0,0,6,8,8,7,3,6,8,7,8,0,7,9,8,8,9,14,14,15,15,13,11,11,10,12,12,11,3,1,0,0,2,1,2,3,3,6,5,4,5,7,9,11,13,11,12,11,11,12,12,13,12,14,15,16,16,23,18,18,16,16,15,13,10,12,12,7,5,0,10,8,3,2,0
2022-04-06 22:00:00,1,3,0,2,1,2,0,4,3,5,3,6,7,12,12,10,0,11,9,6,8,8,13,23,30,31,30,27,26,24,22,23,21,5,2,4,2,2,1,0,4,2,4,6,0,3,9,13,14,15,13,11,13,6,13,11,10,12,17,11,21,19,27,21,19,18,15,8,7,5,9,8,7,6,4,8,5,3,1,0
2022-04-06 23:00:00,1,0,0,0,4,0,1,0,7,8,1,6,5,7,7,0,2,7,6,5,2,7,14,17,18,10,16,16,13,12,11,12,10,3,0,1,0,0,0,1,3,5,6,7,2,0,9,8,9,10,12,6,7,6,7,10,8,8,11,12,14,12,14,13,11,8,8,6,6,6,7,7,6,0,4,4,3,2,1,0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 04:00:00,0,0,2,4,6,0,0,0,8,15,20,21,27,32,36,12,36,32,28,28,30,31,0,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 05:00:00,0,1,1,2,3,3,2,0,4,5,6,5,6,7,8,7,14,7,13,13,14,8,13,7,11,21,15,6,18,16,19,19,15,13,10,7,5,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 06:00:00,1,1,4,2,3,0,0,2,1,3,6,6,8,9,13,14,0,12,10,8,0,6,6,4,3,8,9,7,8,9,11,12,10,7,6,2,1,0,0,1,1,1,0,2,0,3,0,1,0,2,1,0,2,1,2,2,0,0,3,0,4,3,4,3,1,2,1,1,3,2,3,0,0,0,0,0,1,0,0,0
2022-04-07 07:00:00,2,5,4,4,6,7,0,1,8,9,10,14,23,29,35,34,36,19,13,11,11,12,13,11,14,18,16,12,14,18,21,23,18,21,7,4,2,0,0,0,0,1,2,1,3,0,6,7,5,6,7,2,3,2,2,2,4,1,3,6,5,5,6,5,6,11,18,20,26,25,23,24,12,20,19,11,4,2,1,0
2022-04-07 08:00:00,3,6,7,7,10,10,0,9,12,11,12,14,16,30,37,46,35,45,29,27,22,20,21,20,25,30,32,29,29,33,37,35,30,25,13,8,3,1,2,1,3,0,4,3,5,3,2,3,4,3,10,11,11,10,11,13,10,8,6,7,8,8,13,14,15,18,19,19,19,18,19,18,15,16,10,7,9,1,0,0
2022-04-07 09:00:00,2,3,3,5,10,5,9,8,6,7,11,12,12,21,24,27,28,25,23,24,22,19,18,18,16,16,18,19,21,22,21,20,19,18,7,4,4,2,2,0,4,1,3,2,2,1,7,6,3,3,8,10,3,10,12,11,10,7,5,6,10,5,13,10,10,13,9,17,17,14,12,13,7,12,10,5,15,0,0,0
2022-04-07 10:00:00,2,2,6,8,9,5,6,6,8,8,8,9,12,14,16,17,18,17,15,13,10,16,19,16,16,16,13,16,14,15,16,17,17,15,9,5,3,1,1,3,1,2,2,3,0,2,5,5,8,5,5,4,7,7,9,11,14,13,10,7,5,5,9,7,5,8,8,8,7,5,4,7,6,0,6,5,3,1,0,0
2022-04-07 11:00:00,1,3,3,5,8,0,7,9,10,7,6,9,9,15,18,19,0,18,15,14,13,13,12,10,10,13,16,16,15,14,17,18,23,14,6,4,3,2,3,2,4,8,6,9,7,9,6,6,10,12,13,8,10,10,11,11,9,7,11,12,9,10,15,16,11,11,11,6,5,6,5,4,0,0,3,4,3,2,0,0
2022-04-07 12:00:00,1,2,3,0,7,8,7,8,10,9,10,10,9,10,13,14,12,12,11,11,11,12,13,14,14,14,17,11,15,13,14,15,17,14,9,2,1,1,2,6,7,4,4,5,6,6,9,9,8,8,7,9,10,12,14,15,14,14,8,10,10,10,11,13,10,11,9,6,10,9,9,8,4,0,4,6,3,2,0,0
2022-04-07 13:00:00,1,2,4,3,6,7,6,5,10,8,9,9,11,16,22,25,10,25,24,19,17,18,22,20,20,20,16,18,16,18,22,21,19,14,5,3,2,1,2,0,2,3,4,12,15,14,18,19,12,18,17,8,18,22,19,19,12,13,13,11,13,13,22,21,17,13,13,8,12,9,8,10,4,3,9,7,4,3,1,0
2022-04-07 14:00:00,0,1,4,5,9,9,4,4,9,9,9,11,13,17,18,19,20,18,16,8,9,11,16,18,19,21,21,14,12,12,14,13,17,11,7,3,1,0,1,3,4,5,4,9,10,10,6,9,9,11,13,14,9,16,21,20,20,14,12,13,12,15,16,13,11,10,11,9,10,10,11,9,5,0,8,5,6,3,2,0
2022-04-07 15:00:00,1,2,7,10,8,11,8,10,18,13,12,14,15,15,23,22,24,22,22,20,11,19,22,23,24,25,23,23,18,15,16,17,18,13,6,2,2,0,3,0,5,6,8,14,13,11,15,14,14,14,14,12,14,16,18,19,21,20,18,13,11,10,11,11,15,13,8,11,7,11,9,7,5,5,5,4,4,2,0,0
2022-04-07 16:00:00,1,4,4,7,18,18,17,15,22,15,16,13,13,16,26,28,26,26,20,19,8,8,13,14,15,17,18,16,15,14,18,19,18,11,7,5,1,2,2,0,5,2,6,10,0,12,13,13,14,17,18,16,17,19,20,19,18,17,15,18,17,21,24,25,20,15,12,9,6,10,8,6,3,7,6,6,3,1,0,0
2022-04-07 17:00:00,2,7,10,11,12,10,11,15,14,12,13,12,14,17,17,18,14,19,17,16,17,16,19,20,20,17,25,26,23,22,20,18,19,8,7,6,4,2,3,2,2,7,13,19,17,16,22,24,18,19,22,24,25,24,27,24,26,23,22,25,26,26,34,30,24,23,13,0,12,11,8,8,4,2,0,6,8,5,1,0
2022-04-07 18:00:00,1,2,11,12,11,14,13,15,17,17,18,16,19,21,20,20,21,21,18,17,19,18,23,29,22,20,22,23,21,17,16,14,26,8,8,8,5,4,2,2,7,12,16,21,20,19,22,26,33,30,33,30,30,33,36,34,32,31,24,21,25,27,36,33,26,21,19,9,9,19,15,16,15,11,0,8,7,3,1,0
2022-04-07 19:00:00,2,3,5,7,7,10,0,11,12,11,13,12,12,16,18,15,13,16,14,12,10,8,11,13,12,15,18,19,14,18,15,12,15,5,4,3,1,1,3,0,4,6,10,11,10,11,12,16,11,19,21,21,22,22,20,23,26,27,21,19,26,31,37,30,20,23,22,21,22,21,26,27,25,24,20,13,9,3,0,0
2022-04-07 20:00:00,0,1,1,2,0,0,0,2,6,7,9,7,8,10,8,13,15,5,10,14,17,17,15,16,15,15,17,11,15,15,14,13,10,4,2,2,1,1,1,0,2,3,9,5,9,5,6,7,2,7,11,4,9,10,15,15,16,10,14,12,12,16,20,17,10,11,13,6,12,11,5,0,3,4,3,2,4,3,2,0
2022-04-07 21:00:00,0,0,2,2,0,3,0,5,6,5,4,0,6,8,9,9,11,10,11,7,10,10,11,16,14,14,13,12,12,11,11,10,4,3,2,2,3,1,1,2,4,5,5,4,3,7,8,12,14,14,13,5,12,12,15,18,19,18,16,19,19,18,23,18,14,9,14,10,8,7,9,8,5,0,5,4,5,2,0,0
2022-04-07 22:00:00,1,2,1,5,5,6,0,9,9,7,6,2,5,9,8,11,13,2,12,6,8,7,13,22,24,22,20,20,17,13,18,17,18,10,5,2,1,0,2,0,3,6,8,7,7,7,10,11,10,10,10,9,12,13,16,10,17,16,13,19,23,20,24,21,17,15,11,10,10,4,8,9,8,8,6,7,2,5,1,0
2022-04-07 23:00:00,0,1,0,0,2,3,0,0,3,3,0,1,2,3,3,2,3,4,0,5,8,9,13,15,16,19,19,22,18,17,14,13,11,4,0,2,1,2,1,2,4,3,5,7,1,2,3,9,10,8,9,8,8,8,9,7,3,5,10,10,10,10,25,21,15,12,8,5,7,6,6,7,3,1,5,3,4,3,1,0
2022-04-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 04:00:00,1,0,3,4,6,0,0,0,7,12,16,19,25,28,32,11,32,29,25,25,27,27,28,27,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 05:00:00,1,1,1,2,3,3,0,2,4,5,6,7,9,13,14,10,13,13,14,12,13,15,14,11,13,23,18,18,18,17,18,18,15,13,10,8,7,4,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 06:00:00,1,2,5,3,4,0,1,2,1,2,8,10,12,15,16,17,0,15,12,8,7,8,8,7,6,8,8,7,7,10,9,14,13,9,4,2,0,0,1,0,0,0,0,2,0,1,2,0,1,1,1,0,0,0,3,1,2,0,3,2,3,6,3,5,1,3,2,4,6,5,4,3,0,1,0,1,0,0,0,0
2022-04-08 07:00:00,2,4,3,5,4,5,4,4,5,5,7,11,19,25,26,28,30,27,19,18,15,17,20,15,14,20,22,20,19,23,23,24,23,17,10,3,1,1,0,0,0,0,1,2,0,1,3,1,1,4,5,6,0,2,3,3,2,2,3,5,5,4,8,5,8,13,16,19,25,11,26,28,27,24,23,14,5,1,0,0
2022-04-08 08:00:00,0,7,14,13,14,15,14,13,11,10,12,14,18,33,38,48,47,46,34,23,21,15,19,18,21,22,26,28,30,33,42,43,38,23,12,7,4,3,1,1,2,3,1,4,3,2,5,6,5,7,6,5,5,6,6,7,6,6,6,8,7,7,11,14,18,20,24,23,25,24,21,16,11,19,13,7,11,2,0,0
2022-04-08 09:00:00,1,2,4,1,8,7,4,6,7,8,13,13,12,18,23,28,32,30,24,25,25,23,25,21,17,17,14,16,19,20,23,25,24,16,7,5,4,3,0,1,2,2,2,3,3,2,4,2,5,4,6,7,9,11,12,12,11,7,6,6,8,9,11,13,12,12,11,13,11,10,9,9,11,9,7,7,8,2,1,0
2022-04-08 10:00:00,2,2,5,3,4,4,3,7,7,9,11,13,16,17,15,18,19,18,14,20,20,19,19,15,17,14,14,15,19,20,23,29,28,18,8,5,1,0,2,3,4,3,4,6,5,4,6,0,1,7,8,9,5,10,9,7,8,9,9,8,8,5,9,7,7,7,7,0,9,3,5,4,4,3,3,3,2,1,0,0
2022-04-08 11:00:00,0,2,3,4,8,6,0,8,9,9,11,10,12,15,18,20,20,19,19,19,18,18,17,15,14,18,27,24,28,28,30,31,30,23,12,11,5,6,3,2,3,5,7,10,9,9,10,9,11,12,11,0,11,16,13,17,16,14,13,14,13,9,14,9,9,8,7,8,8,8,7,7,5,4,3,3,2,0,0,0
2022-04-08 12:00:00,1,3,6,17,18,8,8,9,18,11,11,14,12,15,17,15,16,17,16,13,13,13,19,19,18,19,26,25,22,22,20,17,18,14,8,6,5,2,2,5,3,4,9,9,10,9,11,10,11,12,15,16,18,16,16,16,16,15,14,12,12,12,17,17,9,8,8,6,5,5,5,6,0,1,2,4,3,2,0,0
2022-04-08 13:00:00,2,5,7,9,6,11,10,7,9,10,13,12,19,20,21,22,15,22,21,17,16,20,21,22,22,19,23,26,26,26,20,27,25,13,6,5,5,4,1,6,7,8,8,10,12,14,14,13,15,15,16,9,17,14,19,19,20,14,16,17,17,19,20,19,16,14,12,8,8,6,5,6,2,0,4,3,3,1,0,0
2022-04-08 14:00:00,1,2,3,1,8,9,5,12,15,14,14,12,12,13,17,17,18,21,20,13,12,11,18,21,21,23,23,24,23,20,22,14,14,10,5,1,0,2,2,6,3,4,7,13,13,13,23,24,25,26,23,22,24,26,31,31,33,22,20,19,20,10,14,12,11,8,8,6,8,9,11,8,7,0,7,5,4,4,1,0
2022-04-08 15:00:00,1,2,5,4,8,11,7,16,24,25,25,24,21,25,23,25,14,24,20,18,17,18,19,23,22,27,27,24,22,20,25,24,25,17,10,9,2,1,3,1,6,2,7,13,16,15,18,17,19,20,19,14,19,18,16,16,15,16,14,14,19,16,19,16,15,13,12,9,5,9,8,12,0,11,8,4,5,2,1,0
2022-04-08 16:00:00,0,2,3,6,12,14,14,14,15,14,12,15,19,26,29,30,0,27,22,21,18,16,19,21,25,26,20,20,18,18,20,19,19,11,8,4,2,2,3,4,6,7,10,17,16,16,20,25,24,24,25,27,30,29,36,36,37,33,30,29,23,33,40,38,26,22,23,24,22,15,13,12,9,0,11,7,8,3,2,0
2022-04-08 17:00:00,1,3,4,3,8,7,9,12,13,14,18,21,22,22,21,25,14,24,21,18,16,16,26,32,32,33,30,30,25,23,20,25,25,14,14,8,6,5,3,3,5,7,9,16,13,15,21,29,28,30,24,23,24,24,26,28,29,30,26,27,28,26,32,29,25,19,20,12,18,18,14,14,14,13,9,7,4,1,0,0
2022-04-08 18:00:00,2,3,9,10,11,13,13,18,23,22,21,19,22,24,24,24,22,25,22,19,18,19,22,30,32,31,25,23,23,16,24,23,24,10,8,4,3,2,4,3,4,7,11,14,12,10,15,22,26,27,29,28,35,36,42,44,49,41,33,31,24,27,41,35,28,24,18,16,12,12,13,14,13,9,12,8,7,3,2,0
2022-04-08 19:00:00,1,2,7,6,5,5,13,12,16,16,16,14,17,22,24,28,26,25,24,21,17,17,16,18,19,18,17,18,15,14,14,12,24,9,8,5,5,2,3,3,3,5,7,8,6,9,14,15,13,14,17,16,20,19,28,26,24,39,34,35,28,33,41,43,39,32,19,17,16,12,13,13,10,4,9,6,4,2,0,0
2022-04-08 20:00:00,2,1,4,2,5,0,0,5,7,8,6,8,9,8,13,15,6,14,13,17,13,21,19,23,22,20,16,14,11,12,12,13,8,4,4,2,0,2,0,0,2,2,5,9,8,7,10,0,11,11,11,8,9,15,18,17,25,26,23,23,23,25,27,13,12,14,10,7,6,5,8,7,2,6,5,4,4,2,1,0
2022-04-08 21:00:00,0,0,1,2,1,3,0,7,8,7,6,4,9,13,16,19,20,11,15,11,7,12,16,23,22,22,22,20,18,17,16,10,16,6,5,3,2,2,1,0,4,7,4,5,7,7,7,9,9,10,11,12,13,12,11,15,18,19,16,15,18,18,27,26,20,14,12,11,10,10,9,10,4,0,3,9,6,4,2,0
2022-04-08 22:00:00,1,0,2,3,4,5,0,6,8,8,6,2,8,9,8,12,13,14,14,12,15,14,18,24,26,30,28,26,23,21,19,19,15,9,5,2,2,1,1,0,3,4,6,4,7,6,10,12,4,10,10,11,10,15,15,9,8,18,15,19,22,24,26,18,16,12,14,11,8,7,9,12,0,5,2,7,8,4,1,0
