Unnamed: 0,1_진관공영차고지,2_동산동능모퉁이.한국지역난방공사,3_은평뉴타운10단지,4_구파발역입구,5_구파발(가상),6_구파발역2번출구,7_롯데캐슬823동앞,8_진관중고교.약수사앞,9_아이파크714동앞,10_아이파크701동앞,11_푸르지오604동앞,12_푸르지오614동앞,13_삼천리골입구56사단북한산부대,14_입곡삼거리,15_하나고.삼천사.진관사입구,16_제각말5단지.은평뉴타운도서관,17_신도중학교,18_폭포동.은평노인종합복지관,19_은평경찰서,20_연신초등학교,21_불광지구대,22_새장골유래비,23_연서시장,24_연신내역,25_동명여고,26_불광역3.6호선,27_양광교회앞,28_불광역.불광1동주민센터,29_독박골.북한산래미안APT앞,30_구기터널입구,31_구기터널.삼성출판박물관,32_구기동,33_국민은행세검정지점,34_화정박물관,35_서울예술고등학교.평창동주민센터,36_예능교회,37_벽산평창힐스아파트,38_롯데아파트,39_평창동삼성아파트,40_국민대앞,41_청덕초등학교,42_북악중학교,43_봉국사,44_정릉2동주민센터,45_숭덕초교,46_정릉길음시장,47_돈암동삼성아파트입구,48_돈암1동주민센터,49_종암사거리,50_종암경찰서,51_종암동주민센터,52_숭례초교,53_고대앞,54_우신향병원,55_종암초등학교앞,56_용두시장앞,57_용두동한국의류시험연구원,58_신설동역,59_신설동역1번출구,60_대광고등학교앞,61_안암오거리,62_우신향병원,63_고려대학교앞,64_숭례초등학교,65_종암동주민센터,66_종암경찰서,67_돈암1동주민센터,68_길음역,69_길음뉴타운10단지.라온유아파트,70_숭덕초교,71_정릉2동주민센터,72_봉국사,73_고려대사범대학부속고등학교,74_청덕초교,75_국민대학교앞,76_롯데아파트,77_일성아파트,78_평창동주민센터,79_평창파출소,80_갑을씨티텔앞,81_국민은행세검정지점,82_구기동,83_구기터널.삼성출판박물관,84_구기터널입구,85_독박골.북한산래미안APT,86_불광역.불광1동주민센터,87_불광역1번출구,88_불광역3.6호선,89_동명여고,90_연신내역,91_연서시장,92_종로약국,93_불광지구대,94_북한산대창센시티아파트,95_은평경찰서,96_폭포동,97_은평노인종합복지관.신도중학교,98_기자촌11단지앞,99_제각말5단지.은평뉴타운도서관,100_하나고.삼천사.진관사입구,101_삼천리골입구56사단북한산부대,102_푸르지오621동앞,103_아이파크708동앞,104_진관중고교.약수사앞,105_래미안909동앞,106_구파발역.롯데몰,107_구파발역입구,108_은평뉴타운10단지,109_진관공영차고지,50_종암사거리입구,66_종암사거리입구
2022-03-27 05:00:00,0,0,1,1,0,2,0,0,1,0,1,0,0,0,0,2,2,0,2,2,3,2,2,3,0,0,5,6,7,1,2,3,3,3,1,3,0,4,0,2,0,4,3,2,4,2,2,0,1,,1,2,1,2,2,1,1,1,1,2,0,0,0,0,1,,3,3,4,6,7,6,7,0,8,1,0,9,10,0,0,0,0,0,0,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,4.0
2022-03-27 06:00:00,1,0,0,0,0,2,0,2,2,0,3,4,2,3,0,4,6,0,5,7,4,4,3,4,5,5,6,8,7,7,8,0,4,7,8,4,11,14,3,13,12,8,6,10,9,8,4,3,2,,1,4,3,0,0,2,0,0,1,0,2,1,0,1,2,,4,5,2,7,9,8,0,0,10,4,3,8,7,9,7,10,9,2,8,6,5,4,3,2,5,1,1,4,1,0,0,3,2,1,0,1,2,2,1,0,0,0,0,3.0,4.0
2022-03-27 07:00:00,0,1,2,0,1,3,0,4,1,3,4,4,0,3,0,4,6,9,10,13,17,11,7,7,1,8,10,13,9,7,5,11,6,5,5,5,0,4,2,5,6,4,5,6,8,8,7,5,4,,3,3,2,2,1,0,0,0,1,2,0,1,3,2,3,,4,7,5,6,9,5,7,6,5,5,5,6,6,4,0,7,7,3,6,5,4,3,3,2,7,4,6,8,4,0,1,0,3,3,2,7,8,8,6,1,0,0,0,2.0,5.0
2022-03-27 08:00:00,3,0,1,2,0,6,0,4,4,5,7,5,6,2,4,10,11,10,8,9,12,11,7,8,9,8,10,16,12,14,15,14,12,13,8,14,7,10,9,9,10,9,9,10,9,8,6,5,4,,7,3,4,0,3,0,1,1,0,0,3,2,5,4,6,,6,8,8,9,14,14,13,10,9,6,11,14,12,15,12,12,14,13,10,8,7,7,8,7,12,5,6,7,14,8,12,12,9,5,4,6,8,9,5,1,0,0,0,5.0,7.0
2022-03-27 09:00:00,0,1,2,0,0,8,9,8,7,7,9,10,7,5,7,7,7,8,3,12,14,15,14,14,14,14,15,22,22,17,21,23,24,12,22,19,18,17,15,12,16,16,14,13,17,18,11,10,7,,5,4,2,1,2,1,4,3,4,0,6,8,9,12,20,,21,33,33,35,43,30,44,42,42,43,42,44,44,46,30,33,39,33,28,22,16,15,14,17,29,27,22,29,28,21,26,25,23,8,3,7,11,12,8,1,2,1,0,5.0,23.0
2022-03-27 10:00:00,2,0,1,0,0,13,13,2,10,8,11,6,5,7,9,13,13,14,12,20,21,19,10,12,11,9,12,27,28,26,26,27,26,26,26,25,24,23,18,16,18,15,14,17,15,17,10,9,8,,8,8,6,4,4,4,4,5,2,3,0,5,6,7,9,,14,17,20,22,25,18,24,19,25,14,26,25,24,22,22,20,38,37,38,32,25,23,22,21,46,49,46,35,48,0,43,42,36,9,3,9,11,9,10,2,0,1,0,9.0,13.0
2022-03-27 11:00:00,0,2,4,0,0,8,5,9,7,6,8,6,5,7,10,12,13,6,8,15,16,11,9,11,7,8,13,29,15,27,25,31,31,30,24,23,22,19,8,10,12,15,9,12,10,9,6,5,6,,8,7,8,5,5,2,4,1,4,5,4,4,6,6,8,,9,13,13,15,16,0,17,15,14,15,17,23,22,23,23,24,22,19,19,14,13,11,13,21,29,17,27,16,20,19,25,24,18,9,3,6,9,8,8,1,0,0,0,7.0,12.0
2022-03-27 12:00:00,0,0,1,0,0,7,7,7,8,9,10,10,3,19,23,24,26,23,24,23,26,23,14,14,15,14,19,24,23,20,20,21,20,18,19,17,18,17,16,15,23,23,22,20,21,21,11,10,9,,7,10,8,8,9,8,7,4,5,0,5,3,6,9,10,,14,19,14,20,23,19,23,24,26,24,25,27,26,21,15,27,32,26,33,29,24,24,20,14,16,19,15,14,15,13,10,11,9,7,5,13,17,41,39,5,2,0,0,9.0,15.0
2022-03-27 13:00:00,0,0,1,1,0,10,12,13,12,11,8,10,9,8,13,15,10,11,18,20,18,14,10,12,13,11,13,22,23,12,22,23,22,19,18,19,18,17,18,20,23,21,20,17,21,18,18,14,15,,11,8,5,4,4,1,4,2,5,6,4,7,8,10,10,,10,16,11,13,17,15,16,15,24,15,24,26,31,32,31,26,36,33,34,29,21,19,18,13,20,20,22,21,22,17,15,16,11,13,12,12,14,14,15,1,0,1,0,12.0,12.0
2022-03-27 14:00:00,0,3,1,0,0,8,8,4,6,5,6,5,0,6,33,36,21,22,24,18,28,25,20,18,11,18,21,23,9,11,25,32,27,23,21,20,20,20,15,19,23,25,13,22,21,20,15,16,14,,5,7,7,6,3,4,3,3,6,8,3,9,5,8,10,,9,13,14,15,14,14,13,14,15,17,17,17,20,15,19,19,28,29,29,19,17,13,12,11,16,12,16,13,17,15,15,14,13,10,7,10,14,14,14,1,0,0,0,12.0,11.0
2022-03-27 15:00:00,0,0,1,0,0,8,5,6,6,6,8,7,8,11,35,37,30,34,31,35,34,28,15,18,17,14,17,28,28,16,31,35,35,32,32,31,31,34,35,33,39,38,36,33,29,29,26,25,24,,15,13,10,5,7,5,3,3,6,7,5,9,9,9,8,,9,14,16,14,18,18,18,18,20,26,15,28,32,33,33,34,43,44,42,20,21,21,19,12,21,19,14,15,16,1,15,13,10,11,12,14,19,17,15,2,1,0,0,16.0,8.0
2022-03-27 16:00:00,0,1,2,3,0,16,15,16,13,9,8,6,9,10,41,44,45,44,46,48,49,42,17,18,17,20,19,25,27,18,27,30,30,28,27,29,30,28,8,26,23,21,13,15,16,13,11,8,8,,6,5,4,4,2,4,3,4,6,6,8,4,6,8,9,,8,20,19,24,26,24,21,18,16,15,16,19,19,18,18,20,40,30,31,17,14,14,11,15,16,13,10,10,9,7,8,7,12,12,12,18,26,21,19,3,1,0,0,8.0,11.0
2022-03-27 17:00:00,1,0,3,2,0,21,22,21,12,13,9,8,7,10,30,37,14,36,30,32,22,20,21,21,20,16,27,34,33,29,32,36,35,32,32,30,29,15,30,29,29,30,28,24,22,18,15,12,10,,12,5,7,6,7,3,3,2,5,7,7,6,7,8,9,,8,12,14,15,18,14,13,13,14,13,13,16,16,14,14,22,35,41,38,23,16,16,14,11,19,21,20,23,23,24,23,22,16,15,12,14,20,21,19,3,1,2,0,14.0,11.0
2022-03-27 18:00:00,1,3,0,1,0,20,20,20,16,12,6,3,2,10,24,26,29,16,28,31,31,28,23,27,24,15,15,23,22,20,20,26,25,23,23,19,22,19,12,20,20,17,19,17,15,9,9,9,7,,7,5,4,3,2,4,0,4,6,3,8,9,8,7,8,,10,17,16,17,23,22,18,17,18,17,12,16,17,16,17,18,18,0,18,19,12,11,9,12,24,25,20,15,15,14,12,18,14,18,9,8,9,7,9,1,0,0,0,8.0,11.0
2022-03-27 19:00:00,2,2,1,3,2,20,11,18,10,6,4,3,2,1,8,7,6,8,6,10,11,10,11,10,10,10,14,22,19,21,19,22,19,18,16,13,9,16,12,15,12,11,9,11,12,11,15,16,12,,7,6,5,4,3,3,4,3,7,5,7,8,7,8,6,,8,14,11,15,14,15,15,15,17,17,16,18,19,23,19,23,24,21,19,16,11,12,10,10,24,19,17,14,14,13,10,6,5,4,3,6,7,7,6,3,1,0,0,11.0,8.0
2022-03-27 20:00:00,0,1,0,1,0,14,13,6,8,6,4,6,6,5,8,8,2,7,3,6,4,5,9,14,16,17,17,20,18,10,19,15,13,14,13,11,12,11,11,9,13,12,0,11,9,10,11,0,8,,3,3,2,0,0,0,1,4,4,1,5,4,6,6,7,,11,13,12,15,16,15,12,11,5,9,11,15,12,16,16,17,16,0,15,12,8,8,5,9,21,20,16,13,9,12,11,7,7,3,0,3,4,5,4,2,1,0,0,4.0,13.0
2022-03-27 21:00:00,1,2,0,0,0,11,11,9,6,3,4,2,0,3,3,4,1,0,2,4,5,4,4,10,11,12,12,15,17,14,15,14,11,9,13,12,12,9,8,11,10,7,9,5,6,8,8,13,12,,4,3,3,1,0,0,2,2,7,5,6,7,9,7,7,,8,18,18,16,15,14,14,13,13,13,11,14,10,15,6,13,13,4,10,10,11,9,8,10,26,25,9,7,8,7,6,4,2,3,4,4,3,3,0,1,0,0,0,8.0,7.0
2022-03-27 22:00:00,0,1,0,0,0,13,12,11,8,6,3,2,0,7,1,0,6,5,5,6,3,1,4,6,7,8,8,11,10,4,8,10,11,10,8,9,10,9,13,7,6,14,13,12,11,10,7,5,4,,0,3,2,0,1,0,1,2,5,0,3,5,10,7,13,,10,17,16,18,17,16,14,10,10,6,9,12,11,0,10,6,12,11,8,9,4,8,5,12,15,24,21,13,15,13,12,9,4,1,1,3,2,1,1,0,0,0,0,2.0,11.0
2022-03-27 23:00:00,0,0,0,0,0,3,2,12,10,7,4,1,1,0,0,0,0,0,0,0,0,0,3,8,9,6,11,13,0,7,6,12,14,0,11,2,1,8,0,7,6,6,4,4,3,2,6,8,5,,3,2,2,3,1,0,1,3,6,5,9,4,14,10,9,,9,11,10,7,8,6,6,8,9,10,6,9,9,5,6,7,6,0,5,6,7,8,6,7,16,15,14,13,10,13,7,7,5,4,0,2,0,1,1,1,0,0,0,3.0,10.0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-28 04:00:00,0,0,1,0,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,2,3,5,6,9,2,6,11,14,0,13,0,5,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-28 05:00:00,0,0,0,0,0,2,0,1,1,0,1,2,0,0,1,5,6,1,7,9,11,9,5,3,6,5,3,5,0,4,6,6,7,7,8,8,11,12,14,11,9,14,13,12,12,12,11,5,11,,11,7,6,4,2,0,1,9,12,13,12,10,11,8,11,,6,12,13,14,13,7,14,15,17,18,20,23,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,14.0
2022-03-28 06:00:00,0,0,1,0,0,3,2,0,4,4,5,4,5,4,2,9,10,14,16,19,22,17,8,10,8,12,11,16,17,16,17,20,17,17,16,8,15,16,15,14,11,10,12,13,13,14,9,10,5,,7,8,7,6,5,2,1,1,1,2,2,5,5,8,11,,14,22,23,14,29,30,32,32,32,30,29,30,31,32,21,34,33,0,22,15,10,11,7,6,10,6,11,10,12,3,11,10,8,6,4,11,26,28,19,2,0,0,0,7.0,15.0
2022-03-28 07:00:00,1,0,2,0,0,24,27,8,6,7,8,9,7,10,10,20,27,27,26,36,42,34,15,21,19,22,26,34,36,35,34,36,39,29,24,23,24,23,13,19,18,21,21,19,18,22,18,20,21,,17,11,10,11,9,8,6,1,2,2,4,6,8,12,13,,22,21,27,39,43,43,36,39,41,41,23,22,22,23,23,27,31,32,37,25,20,17,13,11,22,15,16,20,19,18,20,18,17,12,11,18,34,35,30,2,0,0,0,18.0,17.0
2022-03-28 08:00:00,0,1,1,1,0,15,16,12,10,9,9,9,7,11,7,13,21,23,22,33,46,36,13,18,18,19,21,39,43,41,38,32,33,29,25,26,25,25,26,23,20,23,20,21,20,26,22,24,23,,30,25,22,20,15,13,11,6,9,10,9,10,13,13,16,,20,39,45,51,52,46,38,42,34,35,40,36,36,37,36,42,43,32,44,26,19,21,31,28,38,37,34,21,23,21,15,12,9,10,8,18,23,31,29,3,2,2,0,25.0,22.0
2022-03-28 09:00:00,0,0,1,0,0,6,6,7,6,9,7,10,9,3,8,18,19,13,18,21,26,21,15,20,17,15,18,23,23,22,23,25,28,25,22,21,19,19,19,15,16,20,16,18,20,18,15,15,15,,10,14,10,11,9,7,7,5,5,6,4,5,6,7,9,,8,22,22,19,36,35,37,35,28,19,21,28,28,29,28,26,28,20,27,22,19,17,16,11,17,16,16,15,13,6,14,12,10,8,6,12,21,25,26,4,0,1,0,13.0,10.0
2022-03-28 10:00:00,0,1,0,0,0,5,4,4,5,5,8,9,8,8,7,10,8,11,15,16,16,12,10,18,11,15,20,22,23,22,23,22,28,26,19,9,21,21,20,16,15,16,15,14,15,16,15,19,18,,12,12,4,4,4,3,3,3,4,3,4,5,3,5,8,,13,16,15,23,24,23,21,22,17,15,15,16,16,17,17,20,21,0,15,11,8,7,6,7,15,18,16,15,16,16,14,9,13,4,2,6,8,11,19,3,2,0,0,14.0,12.0
2022-03-28 11:00:00,1,2,4,0,0,6,6,5,5,6,5,5,1,4,5,8,10,11,12,13,14,12,13,16,16,16,17,26,27,14,26,26,25,24,25,20,24,20,22,24,27,30,29,31,29,31,25,26,23,,13,11,8,6,8,6,4,6,7,2,8,7,13,11,13,,12,19,17,17,17,16,18,15,12,11,14,16,21,22,21,21,22,12,21,16,12,9,5,9,17,18,10,16,12,13,10,8,12,7,2,8,10,13,10,2,1,0,0,14.0,15.0
2022-03-28 12:00:00,1,2,0,0,0,8,6,7,5,7,5,4,1,4,8,7,8,8,9,12,9,11,7,10,12,11,14,21,23,9,19,20,23,21,22,22,22,23,22,26,28,29,28,26,28,23,13,13,14,,16,14,8,6,6,2,4,2,4,6,5,9,9,8,12,,12,19,20,21,21,21,22,21,16,17,16,22,22,23,22,21,16,16,15,15,12,12,8,7,12,16,15,14,12,7,8,10,9,7,4,9,14,10,14,1,0,0,0,12.0,13.0
2022-03-28 13:00:00,0,0,0,0,0,11,9,6,8,6,9,10,4,9,13,17,18,18,16,18,16,14,13,11,13,12,16,17,17,15,16,17,17,16,15,12,13,14,15,14,16,17,18,17,17,20,15,13,12,,12,11,8,4,3,2,3,5,6,5,7,9,6,10,10,,8,29,30,31,23,30,27,21,11,12,13,15,16,17,18,17,18,19,19,16,11,10,10,9,15,14,14,15,17,6,15,16,12,9,6,7,10,8,9,2,1,0,0,13.0,11.0
2022-03-28 14:00:00,0,0,1,2,0,10,11,5,10,4,5,5,7,8,16,19,29,30,26,29,24,30,28,25,21,17,16,24,26,27,28,24,26,21,21,23,24,25,23,21,22,23,20,20,17,15,14,11,12,,7,7,5,6,4,4,3,3,6,3,6,5,8,11,12,,12,14,11,12,22,0,20,21,19,19,13,18,25,24,22,25,24,0,14,19,12,10,9,9,13,12,11,12,17,16,13,10,9,3,2,6,11,12,11,2,1,0,0,7.0,13.0
2022-03-28 15:00:00,0,0,1,2,0,18,14,33,31,32,33,32,34,16,22,23,28,27,22,24,22,20,18,10,9,11,15,26,25,24,23,22,25,23,20,20,12,19,19,25,27,37,36,34,26,23,16,16,14,,9,9,11,7,4,3,3,3,9,10,12,6,11,15,14,,15,19,21,20,22,13,22,14,22,23,24,25,25,23,26,28,30,28,26,25,14,14,9,8,19,19,15,14,13,11,9,9,8,7,9,6,9,13,10,3,0,0,0,11.0,13.0
2022-03-28 16:00:00,1,0,0,0,0,15,16,12,8,7,6,3,4,10,37,30,12,26,26,26,21,21,18,25,27,26,20,29,27,27,27,31,29,28,27,26,27,26,28,36,41,43,42,39,30,26,21,22,20,,14,14,10,7,7,6,7,4,6,5,6,7,20,21,15,,21,26,31,33,36,18,33,32,35,37,38,39,41,37,40,40,44,43,40,28,20,17,17,19,33,30,26,25,27,23,22,16,12,11,11,12,18,18,17,4,2,0,0,16.0,23.0
2022-03-28 17:00:00,0,1,2,4,0,33,25,22,15,14,7,6,11,12,20,20,14,20,15,15,15,14,10,12,13,14,25,29,28,28,27,32,32,23,22,21,22,20,18,37,43,45,42,40,38,33,21,20,17,,15,13,12,10,9,8,6,9,10,7,11,13,16,22,26,,22,28,29,36,35,34,34,38,42,41,43,49,50,20,27,28,27,24,28,22,18,17,14,16,29,26,23,21,19,18,16,14,13,9,12,10,12,9,12,3,2,1,0,18.0,27.0
2022-03-28 18:00:00,0,3,3,3,2,39,38,30,22,11,5,4,5,7,16,23,25,28,30,31,26,24,18,15,17,17,20,30,29,26,28,29,31,29,27,25,24,25,24,38,47,45,44,42,38,36,20,16,18,,12,11,7,7,7,6,7,7,11,7,12,18,25,28,26,,27,33,29,33,35,34,32,34,35,32,34,33,35,36,53,56,56,0,53,33,34,29,24,21,42,36,29,23,21,19,17,15,10,10,11,11,14,11,13,4,3,0,0,12.0,26.0
2022-03-28 19:00:00,0,0,0,0,0,35,34,30,17,11,6,3,3,5,8,7,7,0,5,6,11,10,8,8,11,15,18,27,25,16,24,24,23,22,21,22,20,18,17,24,27,30,19,24,20,19,15,14,11,,7,7,5,6,6,6,6,8,20,17,17,16,16,13,11,,13,24,24,25,23,20,23,21,19,18,18,24,24,16,26,26,28,19,25,22,17,17,14,33,47,44,40,31,29,26,20,15,6,5,4,5,7,6,6,3,2,0,0,9.0,14.0
2022-03-28 20:00:00,0,0,1,0,0,27,30,28,20,13,7,2,2,5,3,8,7,6,9,9,11,10,11,16,9,10,11,18,17,10,15,16,16,13,13,11,12,13,13,12,12,12,11,12,11,10,15,14,11,,12,10,7,5,5,3,4,5,6,7,10,8,15,13,12,,11,16,14,18,17,16,15,15,17,18,12,18,21,13,21,20,20,19,22,13,14,11,6,16,29,27,19,16,14,15,12,9,7,2,6,5,7,7,6,2,1,0,0,12.0,12.0
2022-03-28 21:00:00,1,2,0,1,0,21,20,17,9,8,4,4,2,4,4,5,5,5,5,5,3,4,5,16,17,7,24,27,25,10,23,21,20,19,19,17,14,16,0,20,19,18,17,16,13,10,14,15,12,,6,6,3,6,6,5,4,5,6,4,5,6,7,9,9,,12,16,14,12,14,13,13,14,16,17,9,19,19,13,18,18,18,0,16,12,8,7,5,12,23,23,18,13,10,11,9,9,5,3,2,4,4,5,6,2,0,1,0,8.0,11.0
2022-03-28 22:00:00,1,1,0,1,0,14,12,11,6,6,4,2,0,3,3,3,1,3,4,2,4,3,4,8,8,9,11,16,12,10,13,15,13,12,10,11,9,10,12,15,17,18,17,17,14,16,18,4,15,,6,6,5,4,3,2,2,2,4,8,9,10,15,18,15,,10,24,23,22,22,19,16,17,18,18,15,14,17,18,16,17,16,15,14,10,9,9,8,17,23,23,17,15,14,15,11,6,5,4,5,3,3,3,2,1,0,0,0,8.0,17.0
2022-03-28 23:00:00,0,0,0,0,0,9,8,0,3,1,0,1,1,0,0,1,0,2,1,2,2,3,2,6,4,5,7,10,0,4,9,7,6,3,8,3,2,9,5,5,7,10,6,11,8,8,15,11,9,,6,6,5,4,3,2,3,3,5,0,8,9,10,11,11,,10,13,11,14,17,13,18,17,19,13,19,21,20,19,17,18,9,8,16,11,11,9,8,9,13,0,11,9,11,9,8,5,3,3,2,3,2,2,1,1,0,0,0,10.0,11.0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-29 04:00:00,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,4,5,7,7,10,1,10,11,13,0,12,0,9,13,8,7,14,0,0,13,10,9,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-29 05:00:00,0,0,1,0,0,3,0,0,1,0,1,2,0,0,0,3,1,2,4,6,7,6,3,6,7,7,8,10,0,3,6,5,7,7,6,5,8,8,8,6,3,8,7,8,9,11,10,4,8,,8,6,5,4,3,2,2,6,7,3,9,4,8,6,6,,7,8,8,12,14,0,16,15,17,16,0,16,17,0,21,21,0,20,21,15,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,8.0
2022-03-29 06:00:00,0,3,0,1,0,5,4,1,4,6,8,9,5,6,7,12,14,19,19,27,22,19,7,7,10,10,15,18,13,10,18,15,19,14,14,17,13,11,8,14,11,12,10,12,11,13,7,4,5,,8,8,7,6,5,3,2,1,2,1,2,6,5,6,7,,7,12,11,13,20,19,15,13,18,18,13,11,9,8,19,20,19,0,11,6,5,3,2,3,7,5,5,7,4,0,8,4,7,3,2,12,21,24,18,3,0,0,0,6.0,9.0
2022-03-29 07:00:00,0,0,2,1,1,19,10,7,9,9,8,9,6,5,7,13,18,21,24,39,48,37,35,17,18,19,23,35,39,35,31,34,33,29,26,24,23,21,23,25,28,31,32,28,23,24,17,20,12,,25,14,9,8,8,6,5,2,3,1,4,6,6,8,11,,14,24,29,38,45,43,38,36,44,44,23,22,23,13,24,28,24,23,30,20,17,17,14,13,14,17,19,17,18,15,14,15,16,12,11,18,31,36,33,2,1,0,0,17.0,16.0
2022-03-29 08:00:00,0,1,1,0,0,11,18,11,11,14,12,13,12,11,16,21,21,22,23,34,43,33,14,26,28,29,33,45,45,26,37,41,40,39,37,37,36,34,28,27,28,33,33,32,26,26,22,22,20,,23,22,18,15,13,14,6,3,5,7,6,7,10,11,14,,19,43,43,49,55,54,50,45,41,36,43,42,44,48,46,48,32,47,52,38,29,31,30,22,32,32,29,29,0,27,21,16,13,8,6,15,29,38,37,4,3,0,0,20.0,16.0
2022-03-29 09:00:00,0,0,0,0,0,4,4,4,4,6,8,10,11,0,10,10,14,22,22,22,23,22,9,14,15,16,21,32,31,28,26,29,28,30,28,27,25,27,26,23,24,26,20,27,24,23,21,22,20,,21,20,12,9,6,6,3,3,6,4,5,6,5,7,8,,9,26,29,31,36,27,37,33,29,27,23,26,28,28,27,28,31,29,32,17,13,10,10,6,9,9,8,9,10,9,9,6,6,7,5,12,16,19,16,3,2,0,0,20.0,11.0
