Unnamed: 0,1_구산동사거리,2_한솔아파트입구선정중학교후문,3_갈현동미미아파트,4_선일여고입구,5_갈현동성당앞,6_갈현1동주민센터,7_갈현중앙시장,8_연신내역.로데오거리,9_은평연세병원,10_구산역4번출구,11_구산역3번출구.예일여고,12_역말사거리,13_역촌초등학교,14_응암역2번출구,15_응암역.신사오거리,16_신흥시장,17_새절역.숭실고입구,18_와산교,19_연서중학교입구,20_증산역.증산동주민센터,21_증산종합시장.증산중학교입구,22_북가좌동삼거리,23_DMC래미안e.편한세상요진아파트,24_모래내시장.가좌역,25_사천교,26_연희104고지앞.구성산회관,27_연남동,28_동교동삼거리,29_신촌역,30_신촌로터리,31_창전현대홈타운,32_광흥창역.서강동주민센터,33_여의도순복음교회,34_여의도공원,35_여의나루역,36_여의도공작아파트,37_한국거래소,38_여의도역,39_샛강역4번출구.여의도자이,40_공군호텔,41_서울지방병무청,42_서울공업고등학교,43_대림초등학교,44_성대시장,45_상도초등학교입구,46_동작문화복지센터.동작보건소,47_상도노빌리티아파트,48_상도시장,49_상도동중앙하이츠빌.상도전통시장,50_숭실대입구역,51_숭실대정문앞,52_숭실대정문앞,53_숭실대입구역,54_상도동중앙하이츠빌.상도전통시장,55_상도시장,56_상도노빌리티아파트,57_동작문화복지센터.동작보건소,58_장승배기역,59_상도초등학교입구,60_성대시장,61_대림초등학교,62_서울공업고등학교,63_강남중학교,64_서울지방병무청앞,65_공군호텔,66_샛강역1번출구.여의도자이,67_여의도역,68_한국거래소,69_삼부아파트,70_여의나루역,71_여의도순복음교회,72_광흥창역,73_마포세무서,74_광성중고등학교,75_서강대학교,76_신촌로터리,77_현대백화점,78_동교동삼거리연희동방면,79_연희동대우아파트,80_연희104고지앞.구성산회관,81_사천교,82_모래내시장.가좌역,83_DMC래미안e.편한세상요진아파트,84_북가좌동삼거리,85_증산종합시장.증산중학교입구,86_증산역.증산동주민센터,87_연서중학교입구,88_와산교,89_새절역.숭실고입구,90_신흥시장,91_응암역.신사오거리,92_역촌초등학교,93_역말사거리,94_구산역2번출구.예일여고,95_구산역1번출구,96_대조동주민센터,97_연신내역.로데오거리,98_갈현중앙시장,99_갈현동성당앞,100_선일여고입구,101_갈현동미미아파트,102_한솔아파트입구선정중학교후문,103_구산동사거리,104_선진운수종점
2022-03-25 15:00:00,2,1,2,7,10,5,12,21,14,19,22,18,20,17,15,17,14,14,12,7,12,13,8,12,7,12,10,10,10,16,14,16,13,0,15,14,14,17,20,19,20,29,26,23,20,19,13,12,11,7,1,6,9,10,10,13,15,15,15,11,12,16,15,15,17,16,13,13,15,16,19,16,14,16,14,16,19,16,17,18,20,22,23,21,19,18,17,18,27,26,24,21,21,17,12,12,7,7,5,11,10,10,0,0
2022-03-25 16:00:00,2,5,6,11,12,14,8,28,28,22,29,26,24,24,19,17,16,18,16,18,18,17,16,15,15,15,20,24,21,21,23,27,21,8,18,15,22,24,25,18,15,17,25,23,23,22,19,18,16,9,6,5,7,12,15,21,25,25,24,16,17,16,18,13,20,22,23,26,26,28,31,27,25,18,17,20,21,20,22,21,20,20,22,23,26,27,27,30,35,31,34,29,23,23,26,21,4,2,4,12,15,6,3,0
2022-03-25 17:00:00,3,2,5,6,7,5,4,18,17,17,16,19,19,18,24,23,19,17,13,17,15,16,21,19,20,18,17,17,17,27,26,27,29,30,31,29,32,39,41,37,37,37,31,33,33,17,16,15,16,8,2,8,10,11,14,17,21,18,19,14,15,19,22,23,29,26,24,29,31,36,44,20,20,20,25,28,25,24,24,24,26,29,30,27,23,26,25,26,26,27,25,24,18,16,20,17,5,3,4,3,0,2,0,0
2022-03-25 18:00:00,1,2,3,4,3,4,5,28,31,29,30,26,28,25,29,27,17,16,14,13,15,14,13,12,8,11,14,18,19,19,18,21,26,19,26,29,32,31,33,30,28,25,22,24,32,30,29,20,15,5,2,7,12,16,17,22,23,22,18,16,14,18,19,20,23,21,18,25,28,31,39,32,29,30,28,26,27,26,27,30,33,33,34,38,36,35,32,30,39,33,38,43,31,34,34,31,18,13,10,11,9,5,1,0
2022-03-25 19:00:00,3,2,2,2,3,3,6,42,41,43,33,16,20,17,21,21,19,12,9,8,5,6,7,15,13,10,12,13,16,19,20,21,19,19,13,20,25,28,30,31,26,28,22,20,19,20,19,17,9,4,2,4,8,11,13,13,15,13,13,9,15,11,12,8,9,12,17,20,17,21,22,23,23,22,23,23,30,32,30,31,32,33,33,31,26,29,27,25,29,25,29,26,21,21,20,15,9,6,7,5,4,2,0,0
2022-03-25 20:00:00,1,1,0,2,2,4,7,17,17,16,10,7,9,9,8,7,4,6,0,7,7,6,7,8,9,8,10,10,13,16,17,22,15,0,11,13,18,23,24,22,23,21,17,11,11,9,8,6,5,4,1,4,6,5,4,7,8,6,7,5,5,8,8,9,10,12,8,9,16,13,14,11,13,8,8,10,14,13,12,13,13,15,17,21,20,21,19,20,25,25,24,20,18,19,19,16,6,6,9,8,7,4,2,0
2022-03-25 21:00:00,2,0,1,1,0,0,4,13,15,19,19,16,12,11,12,12,10,11,12,11,12,11,6,9,7,8,11,12,12,11,12,15,18,17,12,17,18,23,24,22,20,17,14,15,15,14,9,10,7,2,0,2,6,0,7,9,10,10,9,5,4,6,9,5,6,7,9,11,10,15,33,14,7,13,6,14,15,16,21,22,20,18,18,18,16,16,14,15,18,15,16,16,12,12,14,9,13,6,6,5,4,2,0,0
2022-03-25 22:00:00,2,0,2,5,2,1,7,13,13,18,23,19,18,17,10,15,15,14,13,10,9,8,6,9,8,6,8,12,10,13,14,15,17,11,16,14,18,29,31,23,24,23,21,17,17,18,14,9,6,4,1,3,5,7,7,10,12,11,12,11,8,7,8,6,10,10,10,14,16,20,20,25,22,24,25,22,24,29,30,31,29,26,19,26,24,21,22,23,21,18,20,17,17,19,18,16,8,5,4,3,2,2,0,0
2022-03-25 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,9,0,10,10,0,11,10,13,22,22,14,12,10,11,9,10,9,6,3,2,3,0,3,6,7,6,7,8,7,9,5,4,8,6,5,3,4,7,7,6,8,7,16,5,4,0,5,22,24,22,22,24,26,22,25,21,20,16,15,15,18,14,15,16,15,8,14,7,4,4,3,3,1,0,0
2022-03-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 04:00:00,1,1,0,2,3,4,4,12,12,6,10,12,12,15,17,10,18,9,16,14,16,10,6,9,4,6,4,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 05:00:00,2,1,3,0,3,4,3,6,3,5,7,11,12,13,15,14,15,17,18,20,22,15,14,12,13,9,13,11,10,6,6,9,6,2,6,5,3,3,4,3,5,0,4,4,0,1,0,0,1,0,0,1,2,0,3,4,6,7,6,5,6,7,0,0,7,6,5,4,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 06:00:00,0,1,1,0,2,2,2,5,3,6,6,8,6,7,8,0,9,6,10,10,9,0,10,9,9,8,9,10,5,9,0,9,10,9,8,3,0,2,4,3,1,2,2,1,2,0,1,0,0,0,0,1,3,1,2,5,4,4,6,7,9,10,11,11,8,9,8,4,3,2,1,0,1,2,2,0,3,3,4,3,2,1,2,5,4,1,0,1,1,0,0,3,4,0,0,2,2,0,0,1,0,0,0,0
2022-03-26 07:00:00,0,0,2,4,2,3,2,4,5,5,3,14,14,14,9,12,15,14,7,14,13,11,12,11,10,10,4,11,11,12,7,6,6,6,6,5,5,6,7,5,3,1,0,4,3,2,2,1,0,2,1,1,3,3,1,4,5,3,7,11,11,11,9,7,10,9,9,7,0,6,5,2,3,2,3,3,0,2,1,3,2,4,0,7,2,1,5,6,6,3,5,5,8,7,8,7,1,2,2,1,0,0,0,0
2022-03-26 08:00:00,2,3,3,4,4,6,7,13,12,10,6,12,16,16,17,16,13,13,14,15,15,14,15,16,14,13,14,14,9,8,8,9,10,0,9,7,6,14,15,9,6,6,8,9,10,9,8,9,6,4,1,4,5,7,8,9,9,6,8,14,18,19,18,17,18,13,8,9,8,7,6,7,8,7,6,5,5,3,4,5,5,2,0,3,6,7,9,12,15,14,12,14,18,22,20,15,2,3,4,0,0,0,0,0
2022-03-26 09:00:00,1,2,2,0,4,6,7,13,15,13,13,15,16,17,19,20,21,22,21,19,18,10,18,16,8,15,16,15,14,11,13,12,11,10,9,8,5,6,7,7,5,9,5,10,10,8,7,6,6,4,1,5,8,14,12,10,15,16,12,14,16,12,13,15,20,17,15,13,14,11,12,9,3,10,0,5,7,7,7,7,7,7,8,10,10,8,7,9,11,10,11,13,12,13,12,8,3,2,2,5,0,0,3,0
2022-03-26 10:00:00,0,2,1,0,2,4,3,9,11,10,13,12,10,10,14,13,12,12,13,18,19,18,19,20,20,19,17,15,10,9,10,13,10,12,11,10,5,7,5,6,8,9,9,7,8,6,6,4,2,3,0,2,2,4,7,14,15,11,16,15,16,21,22,23,21,18,14,10,10,0,7,8,9,8,6,8,9,8,7,8,8,9,10,8,8,9,8,10,11,13,14,16,18,12,18,15,3,1,1,0,0,0,0,0
2022-03-26 11:00:00,1,2,3,3,3,5,6,16,17,17,18,22,24,22,29,31,26,23,22,16,15,14,15,17,15,12,12,14,17,16,14,14,13,0,12,12,10,13,9,12,12,12,9,10,10,7,6,5,3,2,0,3,6,5,10,11,14,15,14,16,16,33,40,50,19,15,14,12,9,9,10,9,6,11,0,8,10,11,10,11,10,11,7,10,8,10,10,9,11,9,9,9,13,16,18,12,6,6,2,0,1,2,0,0
2022-03-26 12:00:00,2,2,3,0,4,7,7,13,12,12,15,16,16,17,20,21,20,21,19,20,19,20,19,20,18,20,17,20,19,20,19,23,25,23,22,15,9,8,9,14,12,13,13,16,15,17,13,13,11,7,1,1,4,5,9,20,18,22,23,27,27,30,29,28,54,43,30,27,23,22,21,19,23,14,12,22,19,19,17,16,15,16,17,6,16,17,9,16,17,16,16,19,19,17,16,13,6,2,3,1,0,0,0,0
2022-03-26 13:00:00,2,4,0,7,6,2,4,12,16,15,16,18,29,28,32,28,21,20,20,18,19,17,15,16,17,13,13,18,13,18,0,14,17,15,15,12,13,16,17,16,16,13,15,13,11,11,10,9,5,3,3,4,6,10,14,18,21,21,20,18,19,22,22,24,25,25,16,17,19,17,19,18,17,15,8,16,14,14,12,14,14,13,14,16,19,18,19,17,21,23,20,21,19,19,18,16,7,5,3,0,0,0,0,0
2022-03-26 14:00:00,4,5,6,5,5,5,4,10,10,12,15,14,15,17,19,19,11,9,10,19,10,17,12,19,18,22,22,22,23,25,24,28,27,18,12,11,9,11,12,9,8,6,14,12,15,14,13,9,8,5,0,4,7,10,17,21,26,24,25,22,23,24,24,25,24,22,21,17,18,17,19,21,22,24,24,25,19,12,10,9,7,9,9,12,14,16,18,18,20,19,15,17,17,20,18,16,7,3,5,0,4,2,1,0
2022-03-26 15:00:00,2,1,2,0,0,4,5,15,18,14,17,17,17,14,17,16,13,11,9,13,13,15,17,16,13,16,14,23,21,27,26,29,23,22,19,14,17,21,22,19,16,16,14,14,15,14,13,11,10,8,3,4,9,10,15,17,18,21,20,24,23,14,27,28,30,29,26,21,18,18,19,15,16,19,18,15,13,14,13,13,14,16,18,13,14,13,12,13,18,18,16,16,17,15,12,14,3,3,2,0,1,0,0,0
2022-03-26 16:00:00,6,2,5,0,4,3,4,15,16,17,19,24,23,21,20,21,16,18,15,19,9,20,19,18,9,18,17,26,31,29,30,34,32,31,26,21,25,29,30,28,27,27,23,22,22,18,7,5,9,4,1,3,8,9,12,14,20,20,20,20,22,23,24,22,25,24,22,21,22,23,24,25,17,24,26,24,20,18,17,18,19,20,21,20,17,18,17,16,19,19,18,17,20,16,17,18,6,6,3,1,1,2,0,0
2022-03-26 17:00:00,5,5,6,6,3,6,8,14,14,13,14,19,19,18,15,14,14,15,14,14,16,18,19,16,16,16,23,25,23,31,28,30,30,24,26,24,28,29,29,27,27,28,18,19,17,13,14,9,3,2,0,4,8,9,7,13,14,12,13,10,13,18,19,21,21,20,18,18,16,22,25,22,13,12,16,13,15,17,15,18,13,18,17,16,23,28,29,29,31,27,27,24,20,16,18,21,4,4,2,0,0,1,0,0
2022-03-26 18:00:00,1,2,4,0,3,3,5,21,23,20,20,19,14,17,16,18,15,14,13,12,11,10,10,12,15,14,14,19,20,21,15,18,18,20,26,25,27,25,24,22,18,15,15,16,16,13,12,12,10,1,0,4,8,9,12,15,9,15,15,9,10,11,11,11,11,13,9,7,13,15,27,21,22,25,24,22,26,27,26,23,25,27,28,30,22,29,28,28,29,28,22,25,25,23,22,20,7,3,2,4,0,3,1,0
2022-03-26 19:00:00,2,0,0,3,4,4,3,18,21,19,18,22,20,17,18,17,16,9,8,15,16,12,10,8,7,10,16,21,21,24,23,26,23,26,18,23,25,28,34,30,16,24,23,19,16,15,13,9,6,7,2,3,6,8,10,9,11,11,15,11,10,15,13,8,15,12,11,13,16,20,22,20,20,12,21,17,21,20,21,19,21,19,20,19,29,25,14,23,25,26,19,20,16,16,14,12,9,7,4,4,3,2,0,0
2022-03-26 20:00:00,2,2,3,1,2,4,0,14,15,16,13,14,12,11,12,11,8,2,0,7,3,5,8,8,9,9,9,14,15,15,16,17,9,24,22,22,23,32,32,25,25,26,21,19,17,11,13,10,5,9,4,2,1,3,5,9,10,9,8,7,8,9,7,5,6,3,8,4,17,17,20,16,17,18,14,13,16,17,20,20,21,21,20,20,15,20,19,18,14,16,14,14,16,15,10,9,9,5,4,3,1,2,1,0
2022-03-26 21:00:00,1,2,0,1,2,0,2,13,9,12,12,11,10,11,12,11,7,6,5,5,3,4,5,4,3,5,6,17,15,18,19,21,21,20,20,22,26,30,30,30,24,22,16,14,13,14,15,10,8,4,2,1,3,5,3,4,6,8,8,7,5,6,8,7,2,0,8,11,11,12,19,17,9,8,17,20,22,22,22,20,24,25,26,24,24,23,21,23,23,21,20,21,18,16,18,16,5,4,2,1,0,1,0,0
2022-03-26 22:00:00,0,0,0,1,0,2,4,14,13,14,15,13,12,10,11,0,9,9,8,7,9,4,0,3,7,6,8,12,15,16,15,14,20,21,22,21,20,25,28,25,26,18,16,13,10,0,8,5,4,2,0,3,4,3,6,8,4,8,7,5,7,7,7,6,4,4,4,6,7,15,14,15,8,12,16,15,19,25,26,30,29,23,30,29,24,25,26,27,25,26,22,17,11,10,8,6,10,5,3,2,1,2,0,0
2022-03-26 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,11,0,12,0,13,17,19,20,22,24,22,17,22,19,14,12,11,9,11,10,4,1,2,2,0,0,3,3,7,7,6,7,8,8,6,5,6,7,5,7,7,8,6,7,8,7,8,16,20,11,20,22,0,21,28,19,27,16,15,28,26,27,28,23,21,8,7,15,7,3,0,1,0,0,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,1,0,0,0,1,3,4,5,4,6,6,7,9,0,0,0,5,6,6,5,6,5,5,6,0,7,6,1,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,1,2,1,1,3,3,0,3,2,4,5,8,9,10,10,13,14,13,16,17,16,15,5,16,17,6,17,16,14,13,0,12,4,3,4,0,6,5,8,9,8,5,4,3,1,2,1,1,1,0,0,1,3,0,4,5,6,0,2,5,6,5,4,0,5,0,4,5,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 06:00:00,2,3,0,0,1,1,1,3,4,5,4,7,4,3,5,6,8,9,6,7,6,14,7,15,16,15,16,15,14,14,10,13,8,0,0,4,2,2,0,3,2,2,1,0,2,0,1,1,0,0,0,1,3,0,0,1,1,7,6,7,6,8,9,8,8,6,7,6,6,7,3,2,0,0,0,3,1,1,2,0,0,0,3,4,3,2,0,0,3,5,3,4,6,5,5,3,1,0,0,0,0,0,0,0
2022-03-27 07:00:00,0,3,1,1,2,3,4,8,9,3,8,9,9,9,10,10,8,10,0,9,10,12,10,13,5,7,8,13,11,12,4,14,5,0,2,3,4,6,5,2,3,3,0,2,1,0,0,1,0,0,0,1,2,1,3,4,5,4,5,9,7,6,7,7,7,6,5,0,5,6,5,3,0,0,0,2,0,4,0,1,5,4,1,0,3,0,4,5,7,6,4,4,5,6,7,4,2,1,2,0,0,0,1,0
2022-03-27 08:00:00,0,1,3,0,4,4,3,6,7,7,7,8,9,7,13,14,14,13,0,14,14,13,16,17,18,17,22,21,19,10,20,26,8,6,6,7,5,6,4,6,3,2,0,5,7,6,4,4,2,1,0,2,3,4,10,10,14,13,10,8,4,7,9,10,14,13,13,12,5,12,11,10,9,0,6,7,5,4,5,0,4,0,10,11,9,4,8,8,9,10,9,6,9,11,10,8,3,5,2,0,1,0,0,0
2022-03-27 09:00:00,2,3,2,3,2,4,5,16,18,18,20,21,21,19,20,21,20,0,15,14,14,16,16,16,17,16,18,18,15,16,18,23,8,5,6,4,3,4,5,3,2,5,3,4,6,5,4,2,1,0,0,5,7,8,10,14,17,14,14,12,13,14,17,20,22,17,14,11,12,10,10,10,8,10,6,10,9,4,12,6,6,5,6,6,6,7,7,5,8,9,9,9,8,9,8,6,4,4,3,3,1,4,2,0
2022-03-27 10:00:00,6,2,5,1,1,2,3,7,9,6,10,12,13,13,14,16,12,22,24,22,25,22,17,21,22,21,22,23,18,18,17,19,17,15,13,14,13,16,15,12,12,11,15,13,12,10,11,10,5,4,0,1,3,5,5,7,8,11,11,14,14,17,22,24,33,25,19,16,14,15,22,20,10,18,17,4,11,9,12,11,11,7,10,8,7,7,8,7,8,8,10,10,14,8,14,12,4,3,3,2,1,2,0,0
2022-03-27 11:00:00,1,3,0,3,7,8,10,13,13,11,15,20,23,16,18,19,15,15,14,15,16,19,0,20,21,16,21,18,16,19,15,24,14,11,12,8,7,6,7,7,5,7,6,8,9,0,9,6,5,2,0,2,2,5,7,20,21,22,25,26,33,17,16,16,20,16,16,15,14,14,13,12,6,7,8,11,11,7,5,6,7,3,4,5,7,7,6,8,13,16,19,18,21,18,15,14,5,2,1,6,7,6,0,0
2022-03-27 12:00:00,3,2,0,0,3,4,4,10,11,16,18,21,23,26,27,26,26,26,25,24,24,23,26,27,29,28,28,28,21,24,22,25,18,19,19,12,11,13,13,11,10,10,9,38,35,29,19,9,6,3,0,3,9,13,19,16,23,23,19,28,30,33,39,32,41,43,39,35,22,13,27,27,28,26,0,21,18,14,17,20,18,9,0,16,12,11,8,9,7,9,9,10,11,7,12,13,9,5,4,3,0,4,2,0
2022-03-27 13:00:00,1,2,1,2,3,4,6,21,22,21,22,29,28,28,25,26,21,22,21,18,0,21,28,30,29,32,29,24,27,29,24,34,26,22,16,11,14,14,15,16,15,16,14,17,11,10,10,5,10,6,0,5,7,11,12,13,17,22,28,29,28,29,28,28,30,27,26,21,18,18,25,23,9,24,23,21,23,22,18,20,17,15,14,15,16,18,17,11,20,21,19,23,26,23,19,17,7,4,2,4,1,3,2,0
2022-03-27 14:00:00,1,3,0,0,2,3,3,14,19,21,18,18,15,15,31,30,28,14,24,13,26,25,26,27,31,26,26,35,32,39,21,38,29,27,19,11,15,16,16,14,11,12,12,10,16,11,8,5,4,3,1,5,6,8,10,16,16,19,19,18,23,29,32,27,27,27,28,25,32,32,35,31,32,29,26,23,24,20,19,20,19,17,18,19,18,19,18,17,17,17,12,10,13,14,15,12,3,2,2,0,0,0,0,0
2022-03-27 15:00:00,2,1,2,3,5,1,4,19,21,22,21,26,25,17,18,16,16,17,12,16,17,17,17,16,17,22,19,21,25,29,39,42,28,26,29,18,19,21,25,23,22,21,18,18,17,15,14,9,8,3,0,6,11,11,12,13,18,15,13,16,16,21,22,20,23,22,23,29,29,26,39,36,36,35,22,39,39,20,20,20,22,20,21,18,17,18,20,21,25,29,26,24,22,24,23,19,6,3,2,0,1,0,0,0
2022-03-27 16:00:00,1,1,2,3,2,4,3,11,14,14,13,18,14,14,16,17,16,18,14,17,14,13,7,19,18,15,20,21,19,23,23,24,29,26,23,19,19,28,27,20,18,18,16,15,14,15,10,9,8,3,1,2,6,8,13,15,18,21,23,23,25,25,27,28,29,30,32,29,33,40,64,54,52,22,0,51,32,30,31,30,31,30,15,29,28,23,21,24,24,29,20,20,20,21,22,16,6,5,7,6,7,4,1,0
2022-03-27 17:00:00,2,2,1,0,4,5,4,16,15,15,14,12,11,12,18,18,15,14,13,12,13,12,7,12,12,13,19,28,24,28,29,29,29,26,22,21,26,27,31,26,27,22,18,14,13,14,15,13,11,5,1,6,7,10,7,12,17,16,16,18,18,18,13,15,18,18,20,18,29,29,37,29,30,27,29,29,25,19,20,20,21,17,0,18,16,17,0,16,20,20,20,19,17,15,17,13,6,5,6,4,3,2,1,0
2022-03-27 18:00:00,3,4,3,2,3,3,6,22,22,21,19,17,11,17,18,17,16,3,5,13,7,15,16,17,13,8,11,16,15,17,18,20,18,17,16,15,19,25,27,23,20,15,14,15,13,12,11,9,4,10,0,2,4,7,8,14,15,17,16,12,10,9,8,8,8,0,9,12,14,16,27,21,19,20,20,18,25,23,18,21,20,20,23,20,22,20,16,18,15,17,23,20,21,24,22,19,13,9,6,3,2,1,0,0
2022-03-27 19:00:00,1,2,0,0,3,0,5,19,20,19,20,15,15,14,16,16,13,12,3,8,8,6,4,7,0,14,13,19,9,21,19,20,18,16,14,16,18,21,21,16,16,20,18,18,19,16,12,8,6,4,1,4,5,6,9,12,8,12,9,8,6,9,4,11,13,12,9,9,12,12,16,12,13,12,14,13,14,15,16,19,21,16,14,19,22,23,22,21,20,22,21,21,19,18,15,15,7,10,9,6,5,1,3,0
2022-03-27 20:00:00,1,3,2,2,0,2,3,10,11,12,11,8,6,4,11,13,12,9,6,7,0,5,0,6,2,0,4,9,9,9,9,12,9,7,12,15,21,20,22,18,18,20,15,15,17,9,16,9,8,6,1,2,4,5,6,7,5,4,8,7,8,7,7,0,8,8,8,9,19,23,27,22,17,17,7,18,18,19,15,20,20,17,17,21,18,15,10,14,14,10,12,13,9,9,8,7,5,2,1,0,1,0,0,0
2022-03-27 21:00:00,1,1,0,1,2,0,2,14,15,15,14,16,11,15,12,7,5,6,3,5,4,5,1,4,3,5,9,17,21,23,0,19,20,18,23,22,31,32,31,25,23,24,23,21,19,15,13,6,12,2,1,3,5,7,2,9,0,10,8,5,4,6,8,9,12,10,8,10,11,11,17,13,11,11,12,10,13,16,16,17,18,20,20,19,18,18,20,19,19,20,21,16,17,16,14,12,10,6,6,5,4,2,0,0
2022-03-27 22:00:00,1,2,0,3,3,2,3,12,15,16,15,14,9,12,5,14,10,5,9,4,8,7,5,6,4,0,7,11,10,16,0,16,21,19,19,23,25,26,19,21,20,18,14,15,13,13,9,7,4,2,0,2,3,4,2,2,3,1,2,5,6,4,6,3,7,8,8,10,9,11,14,11,7,10,0,9,12,15,15,16,15,17,0,14,17,18,18,21,24,21,20,18,13,13,11,5,8,3,4,2,2,0,1,0
2022-03-27 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,3,0,0,0,0,0,6,8,10,9,6,7,7,10,11,10,9,5,2,4,0,1,3,3,2,3,0,5,4,3,3,3,0,2,2,4,3,0,0,5,7,6,10,10,9,10,15,18,21,22,21,19,18,18,16,15,12,14,13,12,14,14,8,6,5,3,3,2,2,0,0,1,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
