Unnamed: 0,1_양천공영차고지,2_신정숲속마을아파트.댓골마을입구,3_서서울생활과학고.궁동도서관,4_예림디자인고.오류고.서울공연예술고,5_수궁119안전센터,6_수궁동주민센터,7_우신고등학교,8_온수역,9_성우아파트,10_차병원카센터,11_구로SKV1.제일풍경채포레스트,12_항동우남퍼스트빌,13_항동복합행정센터,14_푸른수목원,15_별장쉐르빌앞,16_오남중학교,17_천왕역2번출구,18_천왕이펜하우스3단지입구,19_천왕이펜하우스4단지,20_천왕이펜하우스6단지,21_구로우체국.이펜하우스5단지후문,22_연지타운2단지,23_천왕역4번출구,24_천왕역3번출구,25_퀸즈빌,26_푸른수목원,27_항동복합행정센터,28_항동우남퍼스트빌,29_구로SKV1지식산업센터,30_새소망교회,31_성우아파트,32_온수역,33_우신고등학교,34_수궁동주민센터,35_수궁119안전센터,36_예림디자인고.오류고.서울공연예술고,37_서서울생활과학고.궁동도서관,38_신정숲속마을아파트,39_양천공영차고지
2022-04-03 22:00:00,0,0,0,2,4,0,1,2,0,0,2,1,1,2,0,0,2,0,0,1,0,0,0,8,0,2,2,1,1,1,0,13,12,10,6,4,0,2,0
2022-04-03 23:00:00,0,0,0,0,0,0,0,5,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,3,1,0,2,0,0,6,0,5,4,0,1,0,0
2022-04-04 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 04:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 05:00:00,0,1,0,2,5,5,6,1,0,1,0,4,5,8,0,8,1,0,1,6,7,2,5,0,0,0,0,3,0,5,3,4,0,0,0,0,3,2,0
2022-04-04 06:00:00,2,0,0,8,9,8,7,2,0,1,2,3,12,22,4,15,11,2,2,6,7,7,5,4,2,3,4,12,13,16,3,9,2,2,8,4,3,3,0
2022-04-04 07:00:00,23,23,11,24,30,33,30,2,0,3,4,10,33,62,25,54,2,1,0,13,12,16,12,10,9,10,21,30,36,43,38,52,48,49,47,15,6,3,0
2022-04-04 08:00:00,5,6,5,11,18,16,22,4,5,5,4,13,35,61,62,46,5,2,1,7,14,10,10,16,16,11,10,7,6,9,9,14,15,14,12,7,6,6,0
2022-04-04 09:00:00,3,0,0,6,4,8,11,4,2,2,4,10,16,30,32,30,5,6,5,6,0,8,7,10,7,9,6,6,5,5,3,2,0,1,0,1,0,0,0
2022-04-04 10:00:00,1,3,1,4,6,6,5,2,0,2,0,3,5,6,6,6,3,0,0,2,2,6,4,9,9,4,2,5,4,5,0,3,2,0,1,0,0,0,0
2022-04-04 11:00:00,1,0,0,2,3,1,0,2,0,0,4,3,5,6,0,5,3,0,1,0,0,1,0,4,2,4,3,4,5,4,3,11,0,7,4,1,0,0,0
2022-04-04 12:00:00,3,2,0,5,6,0,7,5,3,2,2,5,5,8,0,3,4,1,3,3,0,3,2,6,1,5,1,2,2,3,0,2,0,0,1,1,0,0,0
2022-04-04 13:00:00,2,0,1,4,5,3,0,3,0,2,1,4,3,6,3,4,4,4,3,3,0,2,1,4,2,3,2,2,3,0,3,9,5,6,1,0,0,0,0
2022-04-04 14:00:00,0,0,1,2,1,0,5,4,0,1,0,3,2,4,0,3,3,2,1,0,2,3,1,11,1,4,2,2,0,2,1,4,0,1,0,1,0,0,0
2022-04-04 15:00:00,1,0,26,27,27,25,23,6,8,4,7,6,5,7,8,5,6,4,3,1,1,2,4,7,6,3,0,2,4,0,3,4,0,1,2,0,7,0,5
2022-04-04 16:00:00,3,0,10,29,30,29,40,31,8,27,21,13,6,9,0,7,9,6,3,2,3,3,6,13,8,3,4,4,5,6,4,12,9,8,7,8,5,4,0
2022-04-04 17:00:00,2,1,1,8,11,2,14,14,0,12,11,7,4,10,0,11,16,14,8,2,3,1,3,17,18,7,4,3,6,7,6,5,4,3,1,3,0,0,0
2022-04-04 18:00:00,4,6,5,6,10,3,3,13,6,8,8,16,15,8,7,7,12,9,6,2,3,6,11,22,20,10,7,4,11,12,8,11,6,9,5,4,3,3,0
2022-04-04 19:00:00,2,0,1,4,4,0,5,11,11,12,13,10,8,7,0,4,15,8,5,4,4,0,21,65,55,20,11,6,5,0,0,6,12,10,8,3,0,0,0
2022-04-04 20:00:00,3,0,0,1,3,0,0,9,8,0,6,3,2,4,0,5,9,7,4,3,2,1,5,32,28,15,6,2,1,0,0,7,4,5,3,2,0,1,0
2022-04-04 21:00:00,2,0,0,3,2,4,1,6,5,4,4,3,2,3,0,2,11,9,4,2,1,1,3,12,7,5,3,2,2,0,1,9,7,5,3,2,1,0,0
2022-04-04 22:00:00,0,0,0,1,3,0,2,4,3,4,3,2,2,1,0,0,5,3,0,1,0,1,1,11,10,3,1,0,0,1,0,9,10,9,6,1,0,0,0
2022-04-04 23:00:00,0,0,0,0,1,2,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,14,6,5,1,0,0,0,0,4,0,3,0,0,0,0,0
2022-04-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 04:00:00,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 05:00:00,0,0,0,3,4,0,4,2,0,0,1,5,6,11,0,11,1,0,0,5,0,3,3,1,0,0,1,3,0,5,5,4,0,0,0,0,0,2,0
2022-04-05 06:00:00,1,0,0,4,6,0,3,2,0,1,1,9,17,28,25,18,0,0,1,5,6,8,5,7,5,2,1,12,13,4,3,4,0,0,2,0,0,0,0
2022-04-05 07:00:00,9,11,7,32,42,41,39,4,0,2,6,14,36,68,39,59,2,1,0,12,14,12,7,6,6,10,16,24,27,37,33,49,48,50,47,21,4,5,0
2022-04-05 08:00:00,4,8,2,21,35,38,35,9,9,7,4,13,37,62,61,49,4,2,1,14,15,16,12,21,22,18,16,9,5,6,5,30,31,30,29,2,4,3,0
2022-04-05 09:00:00,5,8,0,10,15,9,8,7,0,2,1,5,9,36,15,31,2,2,0,3,5,8,3,6,4,5,4,7,7,4,0,4,0,3,1,2,0,2,0
2022-04-05 10:00:00,1,0,0,4,3,2,1,2,1,2,1,3,5,6,0,5,3,1,1,3,0,3,4,5,3,2,1,4,3,3,1,2,0,2,2,1,0,0,0
2022-04-05 11:00:00,1,0,0,2,0,0,1,2,4,2,3,5,5,9,7,9,3,2,0,2,0,3,1,2,2,1,2,3,4,5,3,6,2,4,0,0,0,0,0
2022-04-05 12:00:00,2,0,3,6,8,7,0,3,2,1,1,3,4,6,0,5,5,3,1,3,2,4,2,7,6,2,0,3,3,3,0,5,4,3,0,2,0,0,1
2022-04-05 13:00:00,3,0,0,3,4,6,4,2,3,2,0,2,3,9,3,8,7,5,2,3,0,2,2,6,7,5,3,4,3,3,4,11,10,9,5,2,6,0,0
2022-04-05 14:00:00,0,1,0,1,1,3,2,3,1,0,3,4,2,3,0,2,8,7,2,2,2,1,3,17,1,4,3,2,2,2,0,6,5,1,1,0,2,0,0
2022-04-05 15:00:00,1,0,0,2,3,0,0,3,2,2,0,3,6,7,6,6,8,7,4,3,0,2,4,8,7,4,3,3,3,4,3,7,1,6,5,3,1,3,0
2022-04-05 16:00:00,3,0,35,55,56,54,53,42,41,37,33,24,13,9,0,8,6,3,5,5,4,6,2,21,19,11,7,3,3,8,1,17,3,11,5,3,11,0,0
2022-04-05 17:00:00,7,1,9,22,23,20,19,11,0,10,10,11,13,21,21,19,10,8,7,6,7,0,5,15,14,6,3,2,4,7,2,28,27,20,12,8,8,8,0
2022-04-05 18:00:00,3,0,4,10,13,15,15,10,0,7,9,14,15,24,5,21,27,18,13,2,2,7,14,57,47,17,7,7,13,2,10,32,30,22,11,5,5,5,0
2022-04-05 19:00:00,5,0,2,3,6,7,6,6,6,6,8,4,4,6,0,7,19,9,7,3,3,5,14,41,37,19,7,2,3,5,4,25,23,16,12,8,0,7,0
2022-04-05 20:00:00,1,1,0,7,1,8,4,5,0,4,4,4,1,5,2,1,15,11,7,1,0,0,3,16,15,6,4,1,0,1,0,5,6,2,2,1,0,0,0
2022-04-05 21:00:00,1,2,0,4,5,0,5,5,4,2,4,3,1,2,0,0,11,7,5,2,1,0,0,14,13,3,2,1,2,0,1,10,6,8,7,3,0,2,0
2022-04-05 22:00:00,2,3,0,3,4,2,1,6,2,1,2,1,3,1,0,2,8,6,5,0,0,1,1,23,22,7,5,2,0,0,1,3,1,1,2,0,0,0,0
2022-04-05 23:00:00,0,0,0,1,0,0,0,2,0,0,3,1,0,2,0,0,5,3,1,0,0,2,1,11,0,3,0,1,3,0,2,10,9,8,5,3,2,1,0
2022-04-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 05:00:00,0,0,0,1,4,3,4,2,0,3,1,5,6,10,0,9,0,0,2,5,6,1,4,2,0,1,1,2,2,4,3,3,0,3,0,2,0,1,0
2022-04-06 06:00:00,2,0,1,2,4,0,0,1,0,0,2,3,9,25,0,22,2,0,1,5,3,3,0,3,0,2,1,7,9,10,2,11,4,0,2,2,3,2,0
2022-04-06 07:00:00,8,10,5,22,29,30,33,4,0,3,5,13,36,59,0,50,1,0,0,5,6,11,5,7,7,15,30,36,41,50,49,60,57,58,56,18,9,0,0
2022-04-06 08:00:00,6,7,5,18,21,23,18,5,0,2,6,9,34,58,53,47,3,1,2,4,5,10,9,19,18,13,11,13,10,9,9,39,38,34,25,7,5,5,0
2022-04-06 09:00:00,5,6,0,9,10,11,11,7,3,4,4,7,8,33,19,29,2,0,0,4,4,1,2,7,8,5,5,4,2,5,4,12,13,7,5,2,0,1,0
2022-04-06 10:00:00,2,0,0,2,3,0,3,3,0,1,1,4,6,11,0,10,3,0,2,5,4,4,3,5,0,4,6,5,4,6,5,4,3,2,2,2,0,1,0
2022-04-06 11:00:00,2,0,5,2,6,0,2,3,0,2,0,2,6,8,0,2,3,0,1,1,0,2,1,5,4,3,2,5,4,5,4,3,0,2,1,1,0,0,0
2022-04-06 12:00:00,3,0,0,4,0,2,0,4,3,1,2,4,3,8,0,5,6,2,3,2,0,2,0,5,2,2,1,3,0,2,4,3,0,1,1,2,0,2,0
2022-04-06 13:00:00,1,2,0,4,4,0,6,5,6,5,6,5,3,4,0,0,6,3,1,2,2,1,1,6,0,5,4,4,5,3,0,4,0,0,3,3,0,0,0
2022-04-06 14:00:00,7,8,0,8,4,8,0,5,3,1,1,1,3,7,0,2,6,3,2,4,5,2,3,7,7,5,4,3,4,7,8,8,6,6,5,4,0,0,0
2022-04-06 15:00:00,1,0,2,17,18,0,7,5,3,3,3,5,1,11,0,4,3,2,0,4,5,2,2,11,12,10,3,2,4,3,3,6,5,3,1,1,0,0,0
2022-04-06 16:00:00,2,6,19,26,23,28,32,28,1,24,21,14,8,17,4,18,8,8,5,3,0,3,3,11,10,4,3,2,2,3,2,8,7,5,6,10,20,16,0
2022-04-06 17:00:00,3,0,4,20,19,19,18,16,0,15,12,10,8,8,0,7,21,17,5,3,3,3,3,19,5,9,5,2,3,3,0,10,9,4,6,1,0,0,0
2022-04-06 18:00:00,1,2,4,11,16,12,16,13,0,11,11,12,9,14,5,11,26,22,11,3,5,5,16,41,40,14,8,4,9,13,10,28,27,23,12,7,7,1,0
2022-04-06 19:00:00,1,0,0,2,6,2,0,11,10,9,9,9,7,11,0,10,18,13,6,3,0,4,25,56,50,23,13,3,5,6,5,42,39,32,19,5,4,3,0
2022-04-06 20:00:00,0,0,0,3,1,0,5,12,11,10,8,3,1,3,0,1,16,12,7,2,1,0,4,17,11,12,6,2,2,1,2,3,0,2,2,2,0,0,0
2022-04-06 21:00:00,1,1,0,11,12,0,11,5,3,4,3,3,2,3,0,1,7,5,3,2,0,0,2,24,17,8,5,4,3,0,1,15,12,10,5,3,0,1,0
2022-04-06 22:00:00,1,1,0,0,1,2,0,4,3,4,3,1,3,3,0,0,7,1,5,3,0,0,2,15,13,6,3,2,3,0,0,4,3,1,2,0,0,1,0
2022-04-06 23:00:00,0,0,0,0,0,0,0,2,0,0,0,2,3,6,0,4,2,1,0,1,0,0,1,5,4,5,3,2,0,0,0,11,10,6,3,2,1,0,0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 04:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 05:00:00,1,1,0,3,7,0,5,2,0,3,0,6,7,10,1,8,1,0,0,3,0,2,1,2,1,0,0,2,0,3,2,1,0,0,0,0,0,0,0
2022-04-07 06:00:00,3,0,0,6,4,0,5,2,0,1,3,7,17,37,0,33,28,2,1,6,7,3,4,5,4,1,1,4,6,8,6,2,0,2,1,0,0,0,0
2022-04-07 07:00:00,15,17,10,30,47,53,45,2,0,0,3,13,27,44,39,38,4,3,2,6,8,11,5,6,5,14,26,38,43,54,52,46,43,42,23,14,2,2,0
2022-04-07 08:00:00,8,12,4,21,29,28,26,7,5,4,5,11,31,54,30,42,4,3,3,10,11,15,5,17,15,12,8,5,4,10,15,25,0,8,21,6,4,1,0
2022-04-07 09:00:00,3,2,0,5,9,7,10,5,0,3,3,7,12,21,0,19,4,1,1,6,3,5,3,9,4,5,4,5,5,5,4,4,0,3,2,1,0,1,0
2022-04-07 10:00:00,1,0,2,5,8,9,10,2,1,0,1,4,9,11,0,2,1,0,0,1,0,2,3,5,6,5,3,3,4,1,2,3,3,0,2,1,0,0,0
2022-04-07 11:00:00,2,1,2,3,4,4,4,2,2,1,2,6,6,8,4,4,1,1,0,2,2,3,1,5,2,5,5,5,4,5,2,3,0,0,2,1,0,2,0
2022-04-07 12:00:00,0,0,0,1,3,0,2,1,0,0,2,3,4,8,9,8,4,4,3,3,0,4,3,8,6,4,3,3,3,3,2,4,1,2,0,1,0,1,0
2022-04-07 13:00:00,0,0,1,2,0,3,3,4,0,3,2,2,2,10,0,10,8,1,1,4,1,5,3,6,2,2,2,1,1,3,1,6,4,3,2,0,0,0,0
2022-04-07 14:00:00,2,0,3,4,0,0,1,4,3,0,3,4,7,11,0,1,4,7,2,1,0,1,2,4,3,4,3,2,4,0,3,9,8,6,4,1,0,0,0
2022-04-07 15:00:00,2,0,0,3,4,3,0,4,0,2,3,4,2,4,0,3,6,4,5,4,3,4,2,6,4,2,1,0,3,4,5,5,0,1,1,0,2,0,0
2022-04-07 16:00:00,3,4,17,33,28,32,40,37,36,31,29,21,12,11,0,10,7,5,3,4,1,2,4,11,9,7,7,6,6,6,5,9,3,6,4,4,7,0,0
2022-04-07 17:00:00,1,1,3,9,13,0,14,14,8,11,15,10,10,12,11,11,8,4,2,3,1,3,6,19,18,7,4,4,7,3,4,9,0,5,6,3,1,0,0
2022-04-07 18:00:00,3,2,8,10,14,14,13,11,8,7,11,10,9,9,9,10,19,13,9,4,2,6,14,38,37,11,6,4,7,4,5,44,41,32,23,8,5,6,0
2022-04-07 19:00:00,3,0,0,9,11,10,0,19,20,13,8,5,5,8,3,1,9,6,4,2,1,3,6,53,46,16,4,3,4,0,1,16,14,10,8,3,0,2,0
2022-04-07 20:00:00,2,0,0,1,1,0,2,7,3,6,5,4,3,5,0,4,18,15,6,2,0,1,3,19,16,7,3,2,2,1,1,12,9,6,4,1,0,1,0
2022-04-07 21:00:00,2,0,0,4,0,0,1,6,0,3,2,3,2,4,4,3,10,5,5,2,1,0,3,12,11,4,2,0,1,2,0,10,9,7,5,2,0,0,0
2022-04-07 22:00:00,1,0,0,1,2,1,2,4,1,4,3,0,1,6,0,3,12,4,10,0,1,2,4,16,15,7,3,1,0,0,0,6,4,5,3,1,0,0,0
2022-04-07 23:00:00,1,0,0,0,0,0,0,0,0,0,0,2,2,4,3,2,16,5,2,0,0,0,1,11,2,5,3,1,0,0,0,5,0,0,3,0,0,0,0
2022-04-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 04:00:00,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 05:00:00,1,0,0,4,6,0,5,1,0,1,0,4,5,9,8,8,1,0,0,3,0,0,2,1,0,0,0,2,0,4,4,6,0,5,4,3,0,2,0
2022-04-08 06:00:00,2,0,0,6,3,2,3,2,0,1,3,5,14,18,8,14,3,0,2,5,0,5,3,8,7,2,1,5,6,6,0,7,6,3,2,1,1,0,0
2022-04-08 07:00:00,18,20,7,21,30,34,31,3,0,4,5,13,31,44,28,39,3,2,2,12,10,12,7,14,3,10,22,31,35,47,40,51,46,0,44,14,2,0,0
2022-04-08 08:00:00,6,5,0,17,28,28,23,4,5,3,4,12,37,64,0,49,5,2,2,6,7,10,5,11,14,10,8,8,8,15,10,26,24,23,21,4,0,5,0
2022-04-08 09:00:00,4,6,2,6,6,0,9,4,3,3,1,5,10,21,21,38,5,2,0,3,4,4,2,7,3,4,4,3,1,3,1,4,0,3,2,1,4,5,0
2022-04-08 10:00:00,1,2,0,10,11,12,12,2,0,1,2,3,3,5,0,6,3,1,0,2,1,2,1,5,4,4,3,3,4,5,4,5,0,4,2,0,1,0,0
2022-04-08 11:00:00,3,5,0,2,3,4,2,3,0,0,0,5,4,9,7,8,5,3,2,2,1,4,2,8,7,4,2,2,2,0,2,3,2,1,0,0,0,0,0
2022-04-08 12:00:00,1,2,0,3,3,4,3,5,3,1,1,4,4,9,8,8,1,0,1,1,0,2,0,8,7,3,2,6,7,1,0,6,0,5,1,0,0,0,0
2022-04-08 13:00:00,1,1,1,3,4,0,4,2,0,3,2,2,2,6,0,4,3,0,0,3,1,3,2,10,9,5,4,5,6,4,3,5,2,1,0,0,0,0,0
2022-04-08 14:00:00,0,1,0,0,0,0,5,4,3,0,2,2,3,5,0,3,6,3,2,3,1,2,2,5,3,3,1,3,1,2,0,2,4,3,0,2,0,3,0
2022-04-08 15:00:00,2,0,0,27,28,25,32,24,0,22,21,18,10,11,10,9,3,3,2,1,3,3,6,13,11,4,2,1,4,5,6,8,7,6,4,3,3,0,0
2022-04-08 16:00:00,1,1,18,42,0,40,13,12,5,9,6,6,5,15,14,13,9,8,3,3,3,5,6,25,19,12,10,4,1,4,2,7,2,5,3,4,16,14,0
2022-04-08 17:00:00,2,0,5,7,8,8,7,5,0,4,7,7,9,18,0,17,8,6,5,5,5,5,4,16,17,10,6,3,5,11,5,18,17,14,12,7,8,5,0
2022-04-08 18:00:00,2,1,5,7,10,11,11,13,12,10,9,11,13,13,12,10,12,7,5,2,1,3,6,36,35,12,8,4,6,7,4,3,0,2,0,2,0,0,0
2022-04-08 19:00:00,4,0,0,8,9,0,10,7,0,5,7,3,5,2,0,5,17,14,8,3,0,0,12,47,42,13,6,4,4,1,5,17,5,13,7,2,0,0,0
2022-04-08 20:00:00,1,0,0,2,0,0,0,4,0,1,3,5,4,4,0,0,8,6,3,3,0,2,4,23,24,8,3,1,2,3,1,6,4,3,2,0,0,0,0
2022-04-08 21:00:00,0,1,0,3,2,0,5,3,2,2,3,1,0,2,1,0,11,8,5,1,0,0,2,11,9,3,1,4,0,0,0,11,0,9,7,2,0,3,0
2022-04-08 22:00:00,1,3,0,2,3,1,4,8,4,0,8,4,3,4,3,2,8,3,1,1,1,0,1,21,8,10,2,1,2,1,0,8,7,6,4,1,0,0,0
2022-04-08 23:00:00,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,3,0,0,1,0,0,1,8,9,5,2,0,1,0,0,7,6,4,2,1,0,0,0
2022-04-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 04:00:00,1,0,0,1,2,0,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 05:00:00,1,0,0,4,7,0,6,2,0,1,0,3,5,8,0,6,1,0,0,2,0,0,1,0,0,0,1,2,0,3,2,1,0,1,0,0,0,2,0
2022-04-09 06:00:00,1,2,0,6,7,0,4,0,2,0,0,1,2,5,3,4,0,0,0,1,0,0,0,6,5,1,0,2,0,3,0,1,0,2,0,3,0,1,0
2022-04-09 07:00:00,2,2,1,11,12,0,10,2,0,0,0,2,4,9,6,8,1,1,1,6,0,8,6,1,0,1,1,3,2,4,2,5,2,4,3,2,1,0,0
2022-04-09 08:00:00,2,2,0,8,10,12,7,2,3,0,3,2,3,6,6,5,1,0,1,7,0,6,3,3,2,2,5,4,4,7,6,2,0,0,0,0,0,1,0
2022-04-09 09:00:00,0,0,0,2,0,3,2,2,2,3,3,6,7,13,8,13,1,0,2,4,5,2,2,8,7,5,2,4,3,2,2,4,3,3,4,3,2,1,0
2022-04-09 10:00:00,2,0,1,3,2,4,3,2,2,0,2,6,9,11,12,11,2,1,0,1,0,0,0,3,0,2,6,8,4,10,9,4,4,0,3,2,0,2,0
2022-04-09 11:00:00,1,0,0,2,4,1,2,1,1,0,2,11,11,13,0,12,3,1,1,4,0,5,3,3,3,3,2,5,3,4,3,11,13,10,9,7,6,2,0
2022-04-09 12:00:00,2,1,0,6,9,7,8,5,3,2,0,4,7,20,11,8,4,2,1,4,5,6,5,9,10,7,5,7,6,0,4,7,6,2,0,0,1,0,0
2022-04-09 13:00:00,2,4,5,4,6,7,10,3,2,2,4,2,1,6,7,5,4,3,4,3,0,4,3,10,9,6,7,3,2,8,3,14,0,13,9,4,4,3,0
2022-04-09 14:00:00,1,1,0,4,8,11,9,4,0,3,4,5,8,14,0,13,6,5,4,3,4,3,3,10,2,3,3,5,6,4,0,4,0,3,1,2,0,2,0
2022-04-09 15:00:00,1,1,2,6,9,11,11,5,0,0,0,4,6,10,8,11,5,3,2,4,4,3,2,10,8,2,2,3,3,2,3,8,7,4,2,1,1,0,0
2022-04-09 16:00:00,2,0,3,5,6,9,8,7,1,3,1,3,5,14,0,13,6,5,3,4,3,3,2,10,11,4,6,4,3,4,0,11,3,6,3,2,1,1,0
2022-04-09 17:00:00,5,6,7,5,2,0,0,6,10,4,8,4,3,7,6,5,4,0,2,1,5,4,6,18,21,10,7,5,4,6,0,7,6,5,3,0,1,0,0
2022-04-09 18:00:00,2,1,3,7,9,0,0,3,0,3,2,1,3,11,1,12,9,7,3,3,0,3,3,14,0,8,5,1,0,0,0,5,0,4,2,1,0,0,0
2022-04-09 19:00:00,0,1,0,2,4,11,11,3,0,1,0,5,7,2,0,6,7,3,2,0,0,0,0,6,4,4,4,3,4,1,0,3,2,0,1,0,0,0,0
2022-04-09 20:00:00,1,0,0,4,6,7,6,5,0,3,2,3,0,2,0,1,7,1,4,4,0,1,0,8,6,2,1,2,4,0,0,6,0,4,5,3,2,1,0
2022-04-09 21:00:00,2,0,0,3,0,0,0,4,0,2,1,1,0,3,0,0,5,3,3,1,0,0,2,10,8,5,3,2,0,0,0,5,4,2,0,1,0,0,0
2022-04-09 22:00:00,2,1,0,2,2,2,1,3,0,0,4,2,1,3,0,2,5,4,2,0,1,0,0,14,10,8,6,3,2,0,1,4,3,3,2,2,0,0,0
2022-04-09 23:00:00,0,0,0,1,0,0,1,3,0,1,0,0,1,1,0,0,9,6,2,3,0,3,0,10,8,5,2,1,1,0,0,1,0,0,0,0,0,0,0
2022-04-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
