Unnamed: 0,1_강동공영차고지,2_강일리버파크6단지,3_강일리버파크8단지,4_강일리버파크9단지후문,5_강일리버파크9단지.10단지,6_고덕리엔파크2단지.3단지,7_상일동역4번출구.센트럴푸르지오,8_상일동역1번출구,9_고덕그라시움,10_고덕평생학습관.온조대왕체육관,11_강동아트센터.강동경희대병원,12_명일동현대아파트,13_고덕삼환.주공9단지아파트,14_명일여자고등학교,15_명일1동주민센터,16_명일역3번출구.래미안솔베뉴,17_서울시동부기술교육원,18_암사3동주민센터(강동롯데캐슬퍼스트),19_강일중.선사고,20_신암중학교,21_삼성광나루아파트.암사동유적,22_암사역선사현대아파트,23_천호동공원,24_서울현대요양병원,25_천호역현대백화점.노동권익센터,26_천호역.풍납시장,27_영파여고.강동구청역,28_현대아파트앞,29_풍납동극동.쌍용아파트,30_잠실파크리오아파트상가.올림픽회관,31_몽촌토성역,32_신천동진주아파트,33_잠실역8번출구,34_잠실역.롯데월드,35_잠실5단지,36_잠실새내역.잠실2동주민센터,37_잠실엘스아파트앞,38_종합운동장사거리,39_잠실종합운동장,40_강남경찰서면허시험장,41_한국무역센터.삼성역,42_포스코사거리,43_한별구립어린이집,44_봉은사.코엑스북문,45_무역센타,46_강남경찰서.강남운전면허시험장,47_잠실종합운동장,48_종합운동장사거리,49_잠실새내역4번출구,50_잠실트리지움아파트앞,51_잠실역.롯데월드,52_잠실역1번.11번출구,53_잠실진주아파트,54_올림픽회관,55_풍납동극동.쌍용아파트,56_강동구청역농협중앙회,57_강동구청역1번출구.영파여고,58_천호역,59_천호역현대백화점.노동권익센터,60_서울현대요양병원,61_천호동공원,62_암사역2번출구.암사종합시장,63_삼성광나루아파트.암사동유적,64_신암중학교,65_강일중.선사고,66_암사3동주민센터프라이어팰리스,67_서울시동부기술교육원,68_명일역2번출구,69_명일1동주민센터,70_명일여자고등학교,71_고덕삼환.주공9단지아파트,72_한영중고한영외고,73_강동아트센터.강동경희대병원후문,74_강동경희대병원.명일동이마트,75_고덕그라시움,76_상일동역8번출구,77_상일동역6번출구.고덕아르테온,78_고덕리엔파크3단지.2단지,79_강일역3번출구,80_강일리버파크10단지.9단지,81_강일리버파크9단지후문,82_강일리버파크8단지,83_강일리버파크6단지
2022-04-05 14:00:00,0,1,2,5,9,8,10,12,0,10,13,18,19,12,18,17,15,16,19,21,18,19,18,19,17,20,22,23,24,25,17,23,13,12,10,11,6,5,2,3,3,5,4,7,7,9,11,14,16,21,24,27,27,12,25,20,16,16,17,18,14,10,10,12,11,12,10,9,12,11,9,5,7,7,6,5,5,4,4,2,1,0,0
2022-04-05 15:00:00,0,0,2,6,6,8,7,5,0,6,5,8,8,6,10,20,20,19,19,17,14,11,13,17,14,11,15,11,19,21,20,19,18,17,13,10,9,8,7,7,4,4,4,4,5,8,10,12,15,16,17,19,22,22,19,17,16,16,24,25,26,25,23,22,24,25,25,20,9,6,10,7,6,8,6,7,9,5,8,2,0,0,0
2022-04-05 16:00:00,0,0,4,5,9,10,10,8,8,11,14,38,40,39,35,38,39,34,35,33,28,21,14,15,14,13,13,12,14,18,18,14,9,10,9,9,10,7,5,6,5,4,3,5,10,13,18,21,27,31,29,35,32,31,27,28,29,22,18,21,19,27,27,25,26,31,29,22,20,21,21,21,19,23,24,16,15,14,13,7,4,1,0
2022-04-05 17:00:00,0,1,2,4,6,6,4,12,2,7,11,16,15,16,16,21,23,19,26,26,26,17,21,22,15,14,16,20,24,27,26,23,17,15,14,12,8,7,5,4,6,9,8,9,13,16,19,22,26,22,24,33,31,33,32,38,37,35,39,38,33,40,41,37,33,21,18,13,13,12,11,12,11,11,9,9,9,8,9,7,1,0,0
2022-04-05 18:00:00,0,0,1,1,7,5,6,6,0,4,7,7,6,7,9,23,22,21,23,26,22,18,22,7,12,11,10,13,16,18,18,16,16,17,16,11,8,4,7,0,6,10,10,9,16,20,16,25,27,27,31,36,39,40,35,38,43,42,40,37,37,42,48,43,36,26,21,19,14,13,11,10,9,15,17,16,23,0,26,13,4,0,0
2022-04-05 19:00:00,0,1,2,1,7,6,5,7,0,6,7,12,4,9,15,21,19,15,17,17,13,13,10,12,8,11,11,8,8,9,12,13,9,8,3,7,3,0,1,0,8,10,12,12,14,15,17,21,29,25,37,37,38,35,25,26,25,22,26,28,23,41,39,37,25,16,13,15,21,16,11,10,8,10,8,9,19,18,20,10,7,0,0
2022-04-05 20:00:00,0,1,1,0,2,1,4,5,5,3,6,5,6,7,6,10,9,9,16,19,16,14,7,13,7,10,9,10,12,12,11,10,9,7,7,5,4,4,3,4,3,5,8,5,9,7,11,14,18,12,19,25,25,24,22,20,19,17,21,24,22,38,35,29,21,17,13,13,13,13,11,11,9,11,6,10,13,11,12,6,4,1,0
2022-04-05 21:00:00,0,0,0,1,2,0,3,5,6,5,10,3,6,8,7,10,9,11,13,13,11,11,10,7,9,9,5,3,4,3,2,4,6,5,2,5,5,3,1,4,4,4,8,10,11,14,17,21,24,23,27,34,35,26,24,23,24,21,39,36,23,24,32,20,18,11,7,11,12,11,10,9,7,10,6,9,10,11,11,4,1,0,0
2022-04-05 22:00:00,0,0,0,1,1,1,3,3,0,2,16,23,26,25,25,26,21,25,18,14,10,5,4,0,6,7,6,2,10,1,5,6,7,6,5,6,5,4,5,3,3,6,7,3,10,12,14,15,15,14,19,21,25,0,37,36,35,33,39,40,36,42,42,36,29,19,18,18,20,19,17,16,14,15,11,10,9,9,11,6,1,1,0
2022-04-05 23:00:00,0,0,1,0,0,0,1,2,0,2,5,0,0,4,5,4,5,4,4,3,5,5,3,5,5,4,6,5,6,7,8,9,10,12,12,13,14,16,7,5,3,3,3,3,4,5,6,10,13,14,13,17,24,14,19,20,18,16,18,12,17,18,19,18,12,9,8,7,6,3,5,7,8,9,8,6,6,5,6,3,1,0,0
2022-04-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 04:00:00,0,0,1,2,6,0,0,8,0,0,6,9,8,7,11,13,14,15,16,0,19,28,35,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 05:00:00,0,1,2,6,13,5,11,13,14,4,12,15,15,7,6,7,5,15,17,21,21,21,25,28,40,44,31,43,44,44,41,35,30,29,0,23,27,23,21,13,4,1,0,1,2,1,2,4,6,7,5,8,7,7,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 06:00:00,0,3,7,8,16,12,9,7,0,0,6,8,7,10,11,9,11,15,20,25,21,19,22,20,24,27,30,28,33,34,27,30,15,14,12,8,6,8,6,5,6,2,4,2,1,1,3,4,5,6,5,6,8,4,8,7,6,6,7,8,8,11,13,13,16,17,15,15,12,8,10,8,4,3,1,2,3,1,2,1,0,0,0
2022-04-06 07:00:00,0,2,6,16,32,25,15,14,14,12,13,19,30,37,29,26,34,44,55,60,49,19,24,25,24,27,28,29,34,35,33,30,26,28,16,14,15,12,11,11,13,2,2,1,1,1,2,2,3,4,5,3,7,9,8,9,6,10,11,11,17,19,23,22,20,25,24,24,24,22,18,7,6,4,4,2,3,3,3,3,1,0,0
2022-04-06 08:00:00,5,1,6,15,23,19,11,12,11,10,11,16,20,24,33,31,43,62,65,69,54,21,31,35,34,35,33,32,46,44,43,41,30,29,26,24,23,23,17,18,21,4,0,1,0,0,1,5,8,11,10,10,11,11,9,8,8,10,11,10,13,13,17,21,23,19,17,11,9,11,10,10,8,6,6,4,4,3,2,1,0,0,0
2022-04-06 09:00:00,0,0,4,9,16,14,16,9,15,14,12,13,14,16,18,18,24,34,42,46,41,21,32,29,26,27,32,33,38,35,29,25,18,20,19,16,14,15,10,12,13,6,1,0,3,3,2,4,3,5,6,4,6,6,7,9,10,8,10,9,10,12,13,13,13,12,10,7,4,5,5,6,4,4,3,2,3,2,2,2,1,0,0
2022-04-06 10:00:00,0,1,3,4,7,6,7,8,6,7,7,11,10,13,12,12,16,17,21,26,24,21,27,26,21,18,20,17,18,21,20,20,16,18,19,14,12,13,12,8,10,4,3,2,2,4,5,5,10,11,10,10,9,3,7,4,6,5,8,11,12,11,10,11,8,8,7,6,4,5,6,5,6,5,5,4,4,3,2,2,1,0,0
2022-04-06 11:00:00,2,1,3,5,6,3,6,2,7,7,6,7,9,10,11,13,15,19,23,27,22,16,17,17,16,17,14,15,17,18,19,16,11,9,9,7,6,5,0,5,4,1,3,3,4,5,6,7,14,14,11,8,10,4,10,10,8,8,10,13,10,9,11,12,12,11,7,5,6,2,5,3,3,4,0,3,4,3,0,1,0,0,0
2022-04-06 12:00:00,0,1,3,2,6,7,4,3,4,5,8,9,10,11,10,14,14,16,20,23,17,14,17,18,14,16,15,13,18,23,22,23,19,18,15,9,7,3,6,5,5,3,3,2,3,4,5,7,13,15,15,10,16,9,13,12,11,10,22,21,15,13,19,18,17,16,12,11,12,6,5,12,10,9,10,4,9,8,7,4,1,0,0
2022-04-06 13:00:00,0,0,2,6,9,8,7,6,4,7,7,11,11,12,13,15,18,19,23,25,25,21,21,20,17,15,14,14,16,15,11,19,19,19,14,10,7,5,6,4,4,5,5,4,5,8,0,12,9,14,14,20,18,16,15,15,18,18,18,18,16,16,20,13,13,11,11,11,12,13,9,7,5,6,2,4,5,4,0,2,1,0,0
2022-04-06 14:00:00,0,0,1,5,8,8,10,12,6,7,10,19,17,18,20,19,19,19,28,28,28,28,37,35,19,12,13,12,20,20,18,15,12,13,11,9,8,4,2,5,4,8,7,7,8,8,14,16,20,17,18,17,18,19,21,23,24,22,25,25,21,26,27,24,19,18,10,11,9,0,8,6,7,10,8,6,7,0,0,1,0,0,0
2022-04-06 15:00:00,0,0,2,3,6,7,7,8,7,11,10,25,26,38,36,36,32,28,26,25,24,17,15,10,16,15,14,12,14,12,14,11,7,8,4,6,5,5,4,3,5,3,4,4,5,7,10,11,14,14,15,25,25,22,23,10,24,21,28,20,28,28,28,26,25,20,17,16,15,13,14,13,11,13,6,11,7,6,7,4,3,0,0
2022-04-06 16:00:00,1,0,1,4,5,5,7,9,4,8,11,15,15,19,17,21,22,24,32,30,24,19,23,20,17,16,16,18,20,21,20,18,10,10,9,6,6,5,5,3,6,5,6,5,9,10,15,16,15,18,21,43,47,46,36,35,27,29,33,33,29,36,38,37,31,25,25,24,23,22,18,10,12,13,13,12,11,10,10,6,1,0,0
2022-04-06 17:00:00,0,1,3,6,8,6,10,10,10,12,15,18,20,20,18,22,21,20,25,27,29,23,21,22,20,23,27,26,21,25,23,20,20,10,17,10,6,5,2,2,5,7,9,7,12,14,18,16,22,22,26,31,31,33,32,30,29,26,32,31,29,42,38,41,31,33,26,15,13,10,8,8,7,10,12,11,13,14,14,10,7,3,0
2022-04-06 18:00:00,0,1,4,3,9,9,14,15,11,14,15,18,17,15,16,22,22,21,20,22,20,20,21,22,19,19,19,21,26,27,26,24,18,15,12,11,9,6,5,6,6,12,11,12,16,21,29,30,35,34,35,50,56,52,47,45,39,32,34,35,33,59,58,52,34,26,19,18,17,12,13,14,15,14,13,11,14,14,16,10,5,2,0
2022-04-06 19:00:00,0,1,2,3,6,7,8,14,15,17,18,20,22,13,16,29,27,20,16,16,16,18,21,24,20,19,14,15,15,9,14,13,14,11,6,9,6,3,1,4,3,5,9,7,10,11,12,13,13,14,34,37,37,36,30,28,28,26,32,30,24,61,62,54,37,21,16,15,22,16,11,12,14,12,5,13,17,7,16,7,5,1,0
2022-04-06 20:00:00,0,0,1,2,0,3,3,4,4,5,10,11,12,16,20,28,23,20,17,16,16,15,13,12,11,10,9,10,6,0,7,4,10,10,9,8,6,6,8,4,6,6,3,7,10,12,12,14,18,18,23,28,34,33,24,25,23,24,35,32,29,38,36,38,29,18,14,13,11,21,21,20,20,20,20,14,14,13,11,5,3,0,0
2022-04-06 21:00:00,0,0,1,1,0,2,5,6,0,2,8,9,4,10,10,13,11,11,9,7,6,6,7,8,9,10,11,14,16,17,16,14,8,7,6,5,4,4,3,1,3,4,7,8,10,12,21,22,26,25,22,32,36,25,28,25,20,19,21,20,20,32,30,26,19,15,14,15,14,12,9,9,11,13,8,12,11,10,14,10,3,1,0
2022-04-06 22:00:00,0,0,0,0,2,0,1,3,1,2,5,6,9,8,9,10,8,8,6,6,6,6,6,4,4,6,6,7,8,6,7,9,10,11,9,9,7,8,3,7,5,6,5,6,8,9,6,11,16,0,18,23,32,35,33,27,25,21,23,22,19,40,39,36,32,19,16,11,9,9,10,9,10,16,0,14,12,11,10,9,5,0,0
2022-04-06 23:00:00,0,0,0,0,1,0,3,4,5,0,0,0,1,6,6,7,8,4,6,0,6,7,7,8,7,8,7,8,5,9,4,11,12,13,13,10,10,9,7,8,4,4,3,3,1,4,6,5,14,15,16,17,22,20,17,19,17,19,22,20,20,29,26,21,16,10,8,7,4,6,4,2,3,5,4,4,7,4,8,6,1,0,0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 04:00:00,0,0,3,4,6,0,7,6,0,0,0,7,0,8,9,11,12,14,15,0,19,23,28,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 05:00:00,0,0,1,4,8,2,3,10,12,0,11,12,7,8,10,7,9,13,17,14,20,22,23,24,33,35,23,5,34,32,31,29,30,29,0,8,28,27,21,9,5,2,0,1,0,0,2,4,6,4,5,6,8,0,0,0,6,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 06:00:00,0,2,3,10,15,14,7,6,0,5,4,6,8,11,12,10,13,19,22,24,24,12,14,14,16,19,19,20,22,23,21,19,10,8,5,6,7,5,5,4,5,2,0,0,2,2,1,1,4,1,4,5,5,7,6,5,8,6,8,5,8,12,13,13,18,16,15,13,12,8,11,10,8,5,0,3,5,4,2,2,0,0,0
2022-04-07 07:00:00,0,1,3,12,24,17,14,14,13,8,12,16,21,23,22,19,24,42,48,51,41,24,35,36,34,31,32,35,41,45,44,37,23,25,15,13,12,11,10,8,9,2,1,1,1,0,1,2,5,7,4,5,7,6,8,8,6,9,12,13,29,33,36,31,29,35,33,32,29,29,24,6,5,4,3,4,3,3,3,1,1,0,0
2022-04-07 08:00:00,0,1,6,16,22,15,10,12,10,10,9,18,26,27,35,36,32,42,56,61,47,21,23,31,25,28,37,40,43,45,43,38,27,26,25,21,20,20,19,15,18,3,0,1,2,0,4,6,3,7,8,11,13,14,14,15,19,18,22,22,18,26,26,30,32,32,26,23,21,17,17,16,11,9,5,4,5,4,3,3,1,0,0
2022-04-07 09:00:00,0,1,4,12,13,10,9,7,8,7,9,9,14,18,19,17,20,30,34,45,36,20,24,23,17,23,27,28,37,38,37,36,29,30,28,29,25,21,18,13,13,8,1,0,0,3,4,6,8,9,6,6,7,5,7,5,9,10,9,5,8,9,11,12,14,14,10,6,7,8,7,4,3,2,0,2,3,5,6,3,2,0,0
2022-04-07 10:00:00,2,2,3,6,9,8,8,9,5,10,7,5,5,6,10,11,26,30,37,37,35,29,30,30,25,23,23,20,24,24,23,22,10,10,8,8,7,6,2,3,6,4,1,0,2,3,3,4,5,4,5,5,6,7,6,5,7,6,8,9,8,9,10,10,12,13,10,8,5,4,8,6,3,4,0,3,6,0,5,4,1,0,0
2022-04-07 11:00:00,0,1,2,4,7,6,7,7,8,4,12,14,17,17,18,16,15,15,16,17,16,17,15,14,13,17,18,19,21,18,18,21,16,13,11,9,8,6,3,3,5,2,2,1,3,1,3,4,6,7,8,10,10,0,8,9,8,8,12,14,11,13,15,14,9,10,7,6,4,4,5,7,5,6,0,5,6,5,5,3,0,0,0
2022-04-07 12:00:00,0,0,2,3,5,6,5,5,4,4,6,9,10,9,6,9,14,14,19,20,19,18,20,19,15,15,13,15,19,22,22,19,15,12,8,9,7,4,9,9,4,4,5,3,3,1,3,3,6,6,7,10,13,11,9,8,9,8,22,20,17,19,22,23,15,10,10,12,10,9,8,7,5,5,4,4,4,5,4,3,2,2,0
2022-04-07 13:00:00,0,2,3,8,12,10,7,9,9,8,12,15,15,17,16,20,20,25,24,26,25,17,17,16,15,12,11,13,12,13,16,17,15,12,10,9,5,8,6,5,7,6,8,0,4,6,5,11,12,14,13,14,13,13,14,13,12,13,11,11,13,15,15,19,15,17,13,10,13,14,12,9,10,9,0,6,5,4,0,2,1,0,0
2022-04-07 14:00:00,0,0,2,5,9,8,9,6,3,9,11,10,12,14,14,19,19,22,22,24,19,19,19,22,17,15,15,16,19,20,22,20,20,17,7,13,8,7,1,3,2,5,3,5,6,9,11,12,13,15,14,21,21,18,14,15,13,16,14,15,13,12,12,15,14,13,9,3,4,4,3,0,3,5,5,3,5,0,3,2,1,0,0
2022-04-07 15:00:00,0,0,1,3,4,0,7,6,0,8,8,11,12,14,19,20,21,19,23,21,18,15,17,14,12,11,12,13,13,14,13,12,14,14,12,7,4,6,6,3,5,6,7,4,9,10,11,13,17,16,15,24,23,19,19,16,16,14,17,19,14,13,16,16,21,25,21,14,15,12,10,6,4,8,7,5,6,8,6,4,1,0,0
2022-04-07 16:00:00,0,0,3,5,11,10,11,14,13,10,10,35,34,40,38,38,34,32,31,28,26,25,25,25,20,18,19,16,20,19,17,17,10,8,2,8,6,4,3,3,5,4,7,4,9,10,12,14,18,20,25,33,36,35,31,31,30,28,28,28,27,33,33,29,21,21,15,15,15,14,13,11,10,11,9,10,15,14,13,12,8,1,0
2022-04-07 17:00:00,0,0,1,9,11,10,10,14,5,9,15,22,20,22,22,27,25,25,26,22,26,24,27,26,19,21,21,20,21,21,18,18,16,14,12,10,9,5,3,3,3,10,8,8,16,19,20,24,24,24,28,29,29,30,33,34,37,41,43,44,40,52,47,45,27,28,24,21,18,16,15,13,14,12,11,12,12,13,14,8,5,0,0
2022-04-07 18:00:00,1,0,1,2,5,6,8,11,11,12,15,19,20,21,23,21,18,22,22,28,28,19,21,23,15,18,17,16,23,26,22,22,15,15,12,10,9,6,4,5,5,12,13,14,17,23,25,37,41,45,46,57,58,55,48,47,36,27,36,34,27,44,45,45,40,26,23,18,16,16,16,13,13,15,10,11,19,11,18,13,5,0,0
2022-04-07 19:00:00,0,1,1,2,4,6,8,9,11,10,10,11,10,12,14,20,21,17,18,14,11,12,14,13,13,16,14,14,16,16,12,14,14,18,16,11,8,9,8,7,6,10,8,6,9,16,15,19,29,28,33,36,33,34,33,32,29,28,34,32,25,49,47,46,33,22,17,16,17,14,13,11,14,20,17,17,20,18,21,12,9,2,0
2022-04-07 20:00:00,0,0,0,0,1,1,5,4,0,0,10,12,11,8,12,14,12,11,11,12,9,10,9,10,6,7,8,2,7,8,8,7,6,5,5,6,6,2,0,5,5,4,5,7,8,9,12,15,21,21,26,40,40,40,37,31,27,26,30,27,25,32,32,30,21,16,13,13,11,11,10,8,9,11,11,8,11,8,7,3,1,0,0
2022-04-07 21:00:00,0,1,1,1,2,0,3,5,4,4,17,11,13,13,13,10,14,12,10,11,8,8,7,6,4,9,9,10,11,12,11,11,11,10,6,8,6,4,3,2,2,4,6,10,13,14,15,15,17,14,22,31,31,28,23,24,32,29,28,15,26,22,23,20,17,14,13,14,6,13,10,8,6,9,10,12,11,8,10,9,4,1,0
2022-04-07 22:00:00,0,1,0,2,1,2,3,4,0,3,14,18,19,20,18,21,20,16,15,12,10,9,8,7,7,8,10,9,10,5,5,9,7,5,4,4,5,2,0,1,3,6,6,7,10,11,26,11,29,16,28,35,36,26,27,24,23,24,23,21,18,36,40,20,14,10,7,8,9,7,6,7,11,12,5,10,12,9,14,11,4,1,0
2022-04-07 23:00:00,0,1,0,0,2,0,2,3,4,2,4,3,4,2,6,7,7,6,6,5,3,6,7,6,5,6,5,4,6,11,10,8,8,9,5,7,11,10,0,7,5,4,4,5,6,5,7,13,21,12,22,22,26,16,25,24,22,22,19,16,18,18,17,35,26,15,11,11,10,9,8,7,7,10,4,8,10,2,13,5,2,0,0
2022-04-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 04:00:00,0,0,0,5,9,3,10,11,0,10,0,11,10,11,13,16,9,19,20,20,24,30,38,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 05:00:00,0,1,3,6,11,2,8,9,10,0,9,11,3,5,5,11,7,11,13,15,15,18,19,21,39,40,28,29,40,43,41,33,30,9,0,22,29,26,23,13,4,3,1,3,1,0,1,4,6,5,5,5,0,6,0,5,6,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 06:00:00,0,1,5,10,15,14,5,6,3,5,6,8,9,12,9,9,16,21,28,33,21,14,15,16,15,18,19,20,22,19,19,18,15,13,12,3,11,10,8,6,5,2,3,1,2,2,0,3,5,6,6,4,7,6,4,7,6,7,8,8,11,10,13,15,14,17,10,17,17,16,12,9,7,7,7,6,2,3,2,1,0,0,0
2022-04-08 07:00:00,0,1,5,16,22,18,10,12,13,12,10,14,18,23,23,21,33,56,59,64,56,21,25,31,24,26,27,31,38,38,36,33,21,21,18,16,14,16,11,6,9,1,1,0,2,0,2,3,5,9,8,10,11,9,9,11,11,9,12,14,10,16,19,26,30,39,35,32,37,37,31,12,8,9,1,8,8,1,7,6,3,1,0
2022-04-08 08:00:00,0,1,7,16,23,18,12,11,8,10,11,16,22,26,31,26,34,48,55,57,48,27,35,36,31,32,30,29,34,35,32,32,28,26,25,21,20,20,17,16,20,2,1,0,0,1,4,5,7,8,7,8,10,11,14,16,19,22,26,26,31,27,29,28,32,27,20,18,14,14,11,9,8,5,6,5,6,5,3,3,1,0,0
2022-04-08 09:00:00,0,0,3,8,12,8,8,9,7,9,8,10,10,19,20,23,28,33,40,44,39,25,28,26,29,27,31,31,32,32,30,30,27,28,27,24,22,21,19,14,18,5,2,1,3,4,4,4,5,6,7,7,6,5,4,6,7,8,6,7,9,8,7,9,10,12,9,8,8,8,6,5,4,2,1,0,2,0,3,0,1,0,0
2022-04-08 10:00:00,0,1,3,5,10,10,10,6,5,10,9,11,13,15,14,18,21,22,26,29,26,28,26,27,23,23,22,19,19,20,18,17,13,12,9,8,6,5,5,4,8,2,2,2,0,3,4,5,9,9,10,10,11,10,10,9,10,9,11,13,12,11,11,8,8,8,7,6,7,6,5,4,3,4,0,3,4,3,0,0,1,0,0
2022-04-08 11:00:00,0,0,1,4,6,4,4,5,6,5,9,8,10,8,8,9,12,21,25,29,21,20,26,24,22,21,22,21,24,26,25,20,11,9,8,8,7,5,3,4,3,2,4,1,2,4,5,9,11,13,11,13,12,10,11,12,12,13,16,20,21,16,16,16,15,14,11,8,8,7,6,3,5,7,3,6,5,4,1,3,2,0,0
2022-04-08 12:00:00,0,0,4,7,10,7,6,0,0,5,8,10,13,15,18,22,23,20,22,26,24,18,20,22,22,20,22,16,21,19,14,18,14,11,7,10,9,8,6,5,5,5,6,5,5,5,5,7,10,11,11,14,15,14,11,9,12,11,14,15,13,19,20,20,15,14,11,11,11,11,8,9,7,9,10,8,7,5,4,4,2,1,0
