Unnamed: 0,1_김포교통(기점가상),2_방화도시7단지.국립국어원,3_방화역,4_한서고등학교.보람아파트,5_방화동동부센트레빌아파트,6_신방화사거리,7_서울항공비즈니스고등학교,8_신방화5번출구,9_마곡엠밸리6.7단지.마곡중학교,10_마곡나루역,11_마곡나루역5번출구.서울식물원,12_마곡역(가로변),13_마곡역교차로,14_이대서울병원,15_발산역.우장산힐스테이트,16_명덕고등학교.서울스타병원,17_우장산역,18_화곡중고등학교,19_대원시장,20_화곡역,21_화곡역.현대주유소,22_화원중학교,23_가로공원.나누리병원,24_가로공원공영주차장,25_국민은행신월동지점,26_신월3동주민센터.신월3동우체국,27_양서중학교,28_보람쉬움아파트,29_강서한방병원,30_화곡동유림아파트,31_KT강서지사,32_양강중학교,33_신정네거리역,34_경서농협,35_우리은행신정동지점,36_신정1동우체국,37_서울남부지방법원.서울남부지방검찰청,38_서울남부지방법원.서울남부지방검찰청,39_양천구청.양천보건소,40_양천구청,41_양천공원,42_목동중학교,43_목동8단지.한전,44_목동8단지지하도,45_서울남부지방법원.서울남부지방검찰청,46_신정1동우체국,47_우리은행신정동지점,48_신정4동경서농협,49_신정네거리역,50_제일여성병원,51_양강중학교,52_화곡동유림아파트,53_강서한방병원,54_보람쉬움아파트.신영시장,55_신월1동주민센터.신월보건지소,56_서부여성발전센터,57_국민은행신월동지점,58_가로공원공영주차장.신영시장,59_가로공원.나누리병원,60_화원중학교,61_화곡역,62_화곡역1번출구,63_대원시장,64_화곡중고등학교,65_우장산역,66_명덕고등학교.서울스타병원,67_발산역.우장산힐스테이트,68_발산역9번출구,69_마곡동로사거리,70_마곡역(가로변),71_마곡나루역1번출구.웰튼병원,72_마곡엠밸리7단지(712동),73_신방화역4번출구.마곡중학교,74_서울항공비즈니스고등학교,75_방화동동부센트레빌아파트,76_한서고등학교.보람아파트,77_방화역,78_방화3동주민센터.국립국어원,79_김포교통(종점가상)
2022-03-08 08:00:00,0,1,2,5,8,12,17,19,23,25,43,35,14,9,9,8,11,4,4,10,13,14,12,10,10,15,15,19,23,30,29,30,27,20,25,22,21,26,9,9,7,3,3,0,0,4,1,3,5,8,6,5,7,10,15,19,24,28,33,32,25,26,28,26,30,33,34,41,26,23,16,15,12,6,2,2,1,0,0
2022-03-08 09:00:00,0,4,5,6,5,11,10,13,15,14,17,13,12,9,5,7,3,1,8,8,6,5,4,5,4,6,7,12,16,19,14,14,14,13,12,9,5,10,6,5,4,3,3,0,2,0,2,0,3,4,6,5,6,6,5,12,14,20,24,26,25,29,30,31,32,27,26,25,20,19,5,3,4,3,2,1,1,0,0
2022-03-08 10:00:00,0,1,2,0,3,8,12,13,15,14,13,11,7,5,7,6,5,5,4,5,7,6,6,3,4,6,8,16,19,16,17,17,12,10,6,8,7,6,5,4,5,1,0,0,2,3,7,4,4,4,5,4,5,8,8,11,15,16,15,16,16,16,16,14,15,14,14,13,12,11,8,9,8,3,2,2,0,0,0
2022-03-08 11:00:00,0,1,4,3,6,7,8,9,11,12,15,15,12,9,8,8,8,8,8,7,10,9,5,8,6,5,6,8,8,5,8,9,8,7,6,0,0,1,3,2,1,2,3,3,5,6,8,6,4,11,8,8,6,6,7,7,10,11,10,6,10,11,13,14,14,13,14,14,15,16,8,6,7,6,2,2,1,0,0
2022-03-08 12:00:00,0,1,2,3,5,9,8,9,11,13,13,12,10,6,9,7,10,11,11,9,9,8,7,6,6,3,3,5,9,10,11,9,7,6,4,0,3,5,2,3,2,1,4,5,3,4,6,7,9,0,10,6,7,11,12,10,11,13,14,13,13,10,11,12,13,11,10,13,11,15,10,7,5,5,3,2,1,0,0
2022-03-08 13:00:00,0,1,3,4,7,8,10,11,14,15,17,16,12,10,10,7,7,7,5,6,8,7,6,5,5,6,4,7,9,8,10,8,10,9,8,7,5,6,6,5,4,4,2,3,5,5,7,8,9,10,11,8,6,9,11,9,14,16,17,18,16,16,17,16,17,14,12,11,11,10,10,9,11,11,5,0,2,0,0
2022-03-08 14:00:00,0,2,4,4,7,10,11,11,13,14,16,15,16,16,19,17,16,17,16,14,15,14,10,7,8,9,9,11,14,14,10,9,9,6,6,5,1,4,2,4,3,4,0,0,5,6,7,5,9,11,12,10,6,5,12,13,19,18,21,14,21,21,21,19,20,14,17,15,14,13,11,11,9,5,1,0,0,0,0
2022-03-08 15:00:00,0,1,3,4,5,7,9,13,17,20,21,19,21,25,26,25,25,27,20,19,22,14,18,15,13,13,12,10,17,15,12,12,8,6,5,4,3,2,1,5,6,7,1,0,6,8,10,4,12,13,14,12,6,5,6,6,7,11,11,14,9,9,10,8,14,31,36,40,43,41,40,16,10,9,5,5,1,0,0
2022-03-08 16:00:00,0,1,4,13,15,17,14,15,14,24,27,25,24,23,22,18,21,24,22,18,24,17,15,13,9,10,10,11,9,10,8,10,8,7,5,3,2,3,1,1,2,4,5,0,7,8,9,7,11,15,16,11,9,6,5,8,13,15,6,13,14,13,12,15,15,18,23,26,25,27,27,23,11,9,3,5,2,0,0
2022-03-08 17:00:00,0,1,2,5,9,15,17,20,19,24,28,28,24,24,24,23,25,26,27,24,24,24,21,17,18,14,13,17,15,15,12,14,10,9,0,6,8,7,2,3,2,4,2,3,6,7,8,8,8,10,11,9,9,11,12,13,18,18,21,22,11,12,13,11,16,19,21,24,24,24,18,15,11,9,4,3,1,0,0
2022-03-08 18:00:00,0,4,7,9,12,13,15,16,18,24,32,28,30,30,35,35,36,34,33,29,29,25,24,21,19,11,13,14,16,14,12,10,7,3,6,3,0,5,3,4,5,9,14,15,17,18,20,20,20,20,18,16,13,12,11,14,16,18,21,21,19,23,25,21,23,23,23,27,51,55,23,21,14,8,2,1,2,0,0
2022-03-08 19:00:00,0,1,3,5,3,6,9,11,12,15,20,17,16,17,17,17,16,18,19,14,28,27,25,20,16,11,11,7,6,5,5,3,6,4,5,4,0,3,3,4,6,7,0,8,7,0,11,10,9,10,8,10,10,9,11,9,8,0,8,7,15,17,18,20,21,20,24,22,22,19,19,17,12,11,5,3,0,0,0
2022-03-08 20:00:00,0,2,0,1,2,1,13,18,10,19,23,11,24,27,29,26,27,29,27,22,20,12,11,9,9,9,8,7,3,4,2,2,1,1,2,0,0,0,3,5,1,2,2,0,6,3,4,7,7,8,11,8,10,5,6,6,7,5,8,6,6,7,7,7,8,8,10,12,14,16,15,15,16,12,8,6,5,0,0
2022-03-08 21:00:00,0,0,1,2,3,3,4,8,9,11,14,14,16,17,21,23,21,19,17,14,23,22,15,13,10,7,2,6,5,3,3,4,3,2,1,0,0,0,2,3,1,4,5,0,1,4,6,3,3,4,5,6,6,5,4,0,4,2,3,2,3,4,4,8,4,7,5,12,14,16,16,17,14,10,4,3,1,0,0
2022-03-08 22:00:00,0,0,0,1,2,3,4,2,5,8,11,10,16,17,17,19,19,19,19,17,18,16,14,11,11,7,5,4,3,2,2,3,4,3,3,3,0,2,1,5,4,6,1,8,11,12,13,0,14,16,17,13,10,7,8,7,8,0,7,6,8,7,0,9,11,12,13,19,20,13,19,13,10,7,4,3,2,0,0
2022-03-08 23:00:00,0,0,0,0,0,1,0,2,3,5,11,10,0,11,16,14,9,15,16,14,13,12,12,11,8,7,4,4,5,5,5,4,3,2,1,0,3,0,2,2,0,4,0,5,2,4,0,3,7,12,11,7,7,8,7,6,5,3,2,1,4,6,5,4,7,3,3,11,12,12,15,13,9,6,3,1,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,1,1,0,2,4,6,7,0,7,0,0,0,0,0,0,8,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,1,1,0,1,3,0,3,5,0,3,0,4,1,4,5,6,6,4,2,7,8,9,1,7,6,7,9,11,11,2,0,5,0,4,3,0,1,0,3,2,0,0,0,0,0,3,0,1,2,4,3,0,4,2,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,0,0,0,0,1,3,1,3,4,0,1,0,0,4,3,0,2,2,1,2,1,1,0,3,4,2,6,7,6,6,5,4,1,1,0,0,0,2,3,0,1,0,0,2,0,2,2,2,2,0,1,3,3,4,5,5,7,5,0,9,6,11,0,10,9,8,7,5,5,3,2,0,0,2,0,0,0,0
2022-03-09 07:00:00,0,0,0,0,0,0,2,3,1,2,2,3,2,1,3,3,3,3,2,2,2,0,0,1,1,3,5,8,8,9,7,5,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,1,2,4,4,6,0,6,4,5,4,0,6,6,8,9,4,3,8,5,4,3,5,3,1,0,0,0
2022-03-09 08:00:00,0,1,2,1,3,6,5,6,6,7,7,6,5,5,4,5,7,5,6,5,5,3,4,4,4,6,3,7,10,5,4,5,4,3,0,1,4,3,2,2,0,1,0,0,0,0,0,1,0,3,3,4,3,3,6,6,7,9,5,8,7,6,5,4,5,5,6,6,4,2,3,0,2,2,2,1,0,0,0
2022-03-09 09:00:00,0,1,3,4,5,7,8,6,7,5,6,6,5,4,4,7,9,9,5,3,4,6,4,0,5,7,6,9,9,8,9,9,7,6,5,4,4,3,3,4,1,2,0,0,1,0,0,1,2,0,2,2,3,3,6,9,10,9,10,11,12,13,11,13,8,11,8,8,7,3,3,2,2,1,0,0,0,0,0
2022-03-09 10:00:00,0,1,4,6,7,8,8,7,9,12,14,10,1,9,6,5,3,4,5,5,3,2,0,1,3,6,7,5,10,9,8,7,3,0,6,0,1,4,3,1,2,1,2,0,0,1,3,3,4,5,7,6,7,6,9,11,14,16,12,21,20,21,22,22,19,16,12,10,6,0,7,5,5,2,1,0,0,0,0
2022-03-09 11:00:00,0,0,4,0,5,7,11,14,15,14,16,14,8,6,8,6,6,8,9,7,8,9,7,6,6,10,9,12,12,10,6,6,5,5,4,3,0,0,5,4,2,1,2,3,3,0,6,6,4,5,7,7,7,6,8,9,12,14,16,15,15,15,15,17,18,20,17,22,19,13,14,13,8,5,4,0,0,0,0
2022-03-09 12:00:00,0,1,3,3,4,7,8,9,11,14,14,7,11,12,11,8,9,11,9,8,10,9,11,6,4,9,5,8,7,7,7,6,4,5,4,0,4,1,2,3,3,2,0,4,5,4,6,3,6,5,4,5,4,7,11,11,12,15,17,14,18,20,13,19,18,18,16,17,16,15,12,8,6,6,4,1,0,0,0
2022-03-09 13:00:00,0,1,3,6,7,7,8,10,15,15,17,15,14,13,13,11,12,15,10,12,9,5,8,5,4,8,6,8,8,10,11,11,10,6,6,0,5,5,4,3,2,3,4,0,5,4,5,5,6,6,5,4,3,7,8,9,9,8,11,12,11,10,11,10,10,14,13,12,12,12,6,5,4,3,3,2,1,0,0
2022-03-09 14:00:00,0,1,3,0,4,10,17,15,16,19,20,18,15,10,12,11,10,15,16,16,16,15,12,10,9,9,6,9,10,5,5,6,7,6,3,0,0,0,2,0,0,0,0,0,2,0,6,4,6,8,10,8,9,7,9,9,12,12,10,11,11,10,11,13,13,13,13,17,18,18,16,14,9,7,6,3,1,0,0
2022-03-09 15:00:00,0,1,5,0,7,8,10,12,14,15,17,10,17,15,14,10,11,12,11,12,12,9,7,6,8,8,6,6,7,6,8,7,5,3,2,4,3,1,2,1,2,2,4,2,5,0,6,7,9,8,9,11,11,9,11,10,13,14,16,15,11,12,11,13,17,17,19,19,20,12,13,10,7,4,0,1,0,0,0
2022-03-09 16:00:00,0,1,2,0,4,6,5,7,12,14,21,19,20,19,19,17,15,15,14,14,17,14,11,13,11,8,6,7,6,8,10,8,6,4,4,3,1,0,1,2,0,3,1,0,4,3,5,6,7,7,8,7,4,5,11,9,11,12,13,11,11,17,18,21,22,24,22,16,16,12,9,7,7,4,5,3,2,0,0
2022-03-09 17:00:00,0,4,5,2,8,10,10,12,14,14,20,17,14,14,13,13,15,16,15,9,14,12,8,6,5,7,7,6,9,9,11,12,7,5,4,5,4,4,2,2,1,1,3,2,3,4,5,0,6,8,6,6,8,10,9,7,14,13,16,17,15,14,17,16,16,16,13,16,18,18,9,8,7,6,2,0,0,0,0
2022-03-09 18:00:00,0,2,1,2,6,7,8,11,16,18,21,0,22,19,18,15,12,13,12,11,15,8,11,5,9,7,6,9,8,6,11,11,9,3,0,0,2,0,3,3,1,0,0,4,5,0,7,6,9,11,11,8,4,7,8,8,11,13,14,15,13,14,15,14,15,17,19,10,10,11,10,12,10,9,4,3,1,0,0
2022-03-09 19:00:00,0,1,0,3,4,5,5,6,8,8,13,14,12,10,12,13,13,12,15,16,20,9,20,18,15,12,11,4,2,5,3,4,1,1,1,0,0,0,1,0,1,0,0,1,2,3,7,2,8,9,6,6,5,5,2,4,5,3,2,1,8,8,0,9,8,10,12,18,20,19,16,14,12,9,7,1,0,0,0
2022-03-09 20:00:00,0,0,1,6,7,3,8,7,6,8,14,9,14,13,18,18,17,18,20,17,14,11,9,8,6,6,3,4,2,5,4,1,4,4,0,0,3,0,2,1,3,4,3,0,5,2,4,8,6,7,0,8,9,6,5,6,8,5,7,6,2,5,5,3,3,5,6,10,12,13,11,10,8,9,7,2,1,0,0
2022-03-09 21:00:00,0,0,1,2,3,1,5,4,4,6,12,7,13,15,17,14,15,16,16,16,12,11,9,8,7,4,5,5,6,8,6,6,5,0,1,0,0,0,3,1,0,1,2,1,3,0,4,2,7,8,6,5,8,7,5,1,2,6,5,3,4,5,4,7,8,8,9,14,10,13,11,10,7,4,3,2,1,0,0
2022-03-09 22:00:00,0,0,0,1,3,2,3,5,6,8,11,10,9,11,15,14,12,15,14,14,16,12,13,12,11,6,4,3,3,4,4,0,2,0,2,0,1,0,1,1,0,2,4,0,6,8,10,0,12,11,12,8,8,8,6,6,4,3,4,3,5,7,8,5,9,13,14,9,14,13,13,10,8,6,3,1,2,0,0
2022-03-09 23:00:00,0,0,2,0,3,0,0,1,0,5,9,8,11,13,15,9,14,13,0,0,9,7,6,6,8,8,6,4,6,6,7,4,3,2,1,0,0,0,0,2,0,2,1,0,0,0,4,0,5,8,6,6,8,7,5,1,5,0,4,3,5,4,0,2,0,3,0,7,8,5,6,4,2,2,1,0,0,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,1,4,5,0,4,8,8,9,2,7,6,0,0,5,5,6,8,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,1,2,0,0,6,4,7,8,8,7,6,3,0,1,4,5,2,5,2,1,0,0,0,8,6,8,9,8,11,7,14,7,11,12,11,0,9,8,3,2,3,0,0,0,0,1,2,3,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,0,1,2,2,3,3,4,3,5,7,6,5,0,4,3,4,1,0,4,0,3,0,4,0,4,6,7,10,5,4,4,4,1,3,2,0,0,1,1,0,1,1,1,0,1,0,2,0,3,4,2,3,3,4,7,11,12,15,20,12,18,22,11,21,10,22,19,18,14,11,4,3,2,1,1,0,0,0,0
2022-03-10 07:00:00,0,2,4,5,6,9,9,14,19,26,28,27,25,23,21,7,8,10,9,7,11,8,8,7,9,13,17,16,17,17,16,16,14,13,8,7,5,3,4,2,1,2,3,0,2,1,3,0,4,4,2,5,6,13,19,20,22,24,26,26,29,31,29,26,24,19,20,17,13,17,12,14,11,9,0,1,0,0,0
2022-03-10 08:00:00,0,1,2,4,7,13,18,21,25,25,29,25,19,12,10,7,7,7,4,9,8,12,10,8,10,15,12,28,31,24,26,24,23,23,22,21,20,19,7,5,6,3,2,4,0,3,5,3,6,7,8,10,11,12,13,25,26,31,34,33,25,26,28,29,32,34,34,35,22,19,11,8,10,7,2,1,0,0,0
2022-03-10 09:00:00,0,1,2,4,6,7,9,11,12,11,22,23,11,9,6,8,7,6,6,5,5,5,5,6,7,8,7,14,19,18,15,12,13,11,8,7,8,7,6,7,4,3,4,0,2,0,2,6,7,7,6,7,6,8,16,20,27,30,31,30,27,27,27,29,30,29,27,27,21,16,7,3,9,3,1,0,0,0,0
2022-03-10 10:00:00,0,1,3,4,5,7,10,10,12,13,13,12,9,7,6,7,6,7,8,6,4,3,2,3,2,9,11,11,13,12,15,16,11,5,10,9,8,6,4,5,6,7,0,0,4,0,3,0,8,3,6,6,5,6,10,11,16,18,18,19,19,11,17,16,15,13,12,11,9,8,8,5,9,7,4,1,2,0,0
2022-03-10 11:00:00,0,2,3,3,6,10,11,15,17,13,12,12,11,7,9,8,8,10,9,7,9,10,8,5,7,4,6,5,10,14,12,9,8,7,5,4,4,3,2,6,5,3,4,5,7,4,9,9,11,15,14,14,14,11,16,11,15,13,14,12,10,13,11,10,15,16,16,15,14,11,8,7,5,5,3,2,0,0,0
2022-03-10 12:00:00,0,0,2,2,5,8,5,6,11,12,13,12,12,8,8,13,12,13,10,8,12,4,10,8,8,8,7,12,11,14,11,12,9,8,7,0,5,8,3,3,3,4,3,0,4,4,5,3,5,4,5,8,9,8,6,6,11,9,12,13,12,13,12,11,14,10,9,9,16,13,14,14,11,11,5,3,2,0,0
2022-03-10 13:00:00,0,1,2,2,6,8,10,10,12,12,13,8,13,13,11,12,10,10,10,13,11,12,8,12,11,7,8,9,11,11,9,9,7,4,1,5,1,2,2,5,1,3,3,0,4,0,8,11,12,14,13,14,10,12,8,10,13,12,14,13,13,17,18,18,19,19,18,22,22,22,19,15,10,7,2,1,0,0,0
2022-03-10 14:00:00,2,1,3,1,4,7,9,7,8,9,15,14,15,17,16,13,17,18,15,14,16,17,13,15,12,17,11,17,13,13,12,10,9,8,6,3,7,5,9,9,8,6,0,3,7,8,7,6,9,9,10,10,9,8,11,9,12,14,9,13,11,10,12,10,10,11,11,9,9,7,10,9,8,7,4,1,0,0,0
2022-03-10 15:00:00,0,1,4,1,6,10,13,14,11,19,24,21,19,19,23,25,21,27,26,23,18,16,13,10,14,10,12,11,13,8,12,9,8,7,6,4,1,0,2,2,2,4,0,0,4,3,7,6,9,13,16,9,8,9,9,8,10,11,13,12,12,11,12,11,16,25,28,27,15,25,19,15,11,9,6,1,1,0,0
2022-03-10 16:00:00,0,2,5,14,18,19,19,12,15,18,26,25,26,24,26,27,26,26,26,22,23,22,22,18,18,26,23,20,18,17,17,13,13,8,11,6,3,10,2,3,3,4,0,6,9,10,13,15,20,20,9,17,10,8,7,6,11,10,9,6,13,20,22,24,25,28,34,32,30,33,33,20,23,17,10,6,2,0,0
2022-03-10 17:00:00,0,1,2,4,6,8,10,9,8,13,17,18,16,17,21,22,21,21,20,18,16,15,14,15,11,8,8,7,7,9,9,9,5,5,4,0,1,3,4,3,1,5,7,0,8,1,8,9,9,12,14,12,8,8,8,6,9,9,10,11,8,10,10,10,14,18,17,20,25,16,15,13,11,9,7,2,0,0,0
2022-03-10 18:00:00,0,3,3,7,13,19,21,18,20,31,36,34,34,31,25,27,28,30,30,32,32,31,30,24,19,18,17,12,11,9,8,6,8,6,4,0,3,2,1,5,8,9,5,10,12,12,14,13,16,16,17,17,14,12,14,12,14,17,16,15,17,11,16,15,18,18,20,22,45,40,23,18,15,10,4,2,0,0,0
2022-03-10 19:00:00,0,0,1,3,5,6,7,9,9,12,15,13,14,17,15,19,21,21,20,17,27,24,19,18,12,9,11,9,9,8,9,6,4,5,4,2,3,4,0,2,1,4,5,0,7,8,13,13,13,14,13,12,10,9,9,7,10,10,9,8,8,7,8,10,12,15,12,19,23,25,15,14,13,10,4,2,3,0,0
2022-03-10 20:00:00,0,0,1,2,1,2,3,4,4,7,11,7,5,9,12,15,15,14,15,11,13,12,13,12,10,6,3,4,4,4,4,5,2,5,1,0,0,0,0,2,3,4,3,5,7,6,9,8,8,7,7,7,7,5,7,5,9,6,7,6,5,8,7,8,12,12,10,12,14,12,13,12,9,7,3,1,0,0,0
2022-03-10 21:00:00,0,2,4,1,4,2,0,6,5,7,11,14,15,16,14,13,12,11,10,9,15,10,10,7,5,3,4,5,4,5,0,4,2,0,3,0,2,0,2,3,3,5,6,7,3,2,9,7,10,8,6,8,6,4,5,3,3,3,4,0,2,5,6,6,5,8,5,15,4,13,13,12,10,6,2,1,0,0,0
2022-03-10 22:00:00,0,0,0,0,2,2,3,5,5,12,16,12,16,16,14,12,12,13,13,12,16,15,14,12,9,6,5,3,5,4,4,5,4,3,2,0,1,0,1,2,3,0,0,0,4,4,8,7,7,14,16,11,13,10,8,7,5,3,0,0,2,4,4,5,7,10,11,15,17,15,17,13,6,5,4,3,0,0,0
2022-03-10 23:00:00,0,0,0,1,0,0,0,0,0,7,9,16,16,17,18,18,15,14,6,13,11,6,9,5,7,6,5,2,3,3,2,1,0,0,1,0,0,0,2,0,0,4,1,2,0,0,6,7,6,11,10,11,8,1,2,1,5,4,3,1,2,2,0,3,2,2,3,4,5,3,9,8,7,6,3,0,1,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,0,0,2,3,0,3,7,6,7,0,5,0,0,0,6,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,0,2,2,5,3,7,8,0,7,6,6,2,0,3,0,2,3,0,6,4,4,5,0,8,2,10,12,14,14,3,14,13,10,1,1,6,0,3,2,2,1,0,0,0,0,0,1,2,0,4,0,0,0,4,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 06:00:00,0,2,0,0,3,4,3,4,3,3,4,3,2,0,3,1,0,1,0,0,4,5,4,4,1,3,2,3,5,2,4,1,2,1,0,0,0,1,0,1,1,0,0,0,0,1,2,3,2,3,5,5,4,4,7,12,11,15,16,15,17,18,19,15,18,19,19,18,16,12,5,3,0,4,1,0,0,0,0
2022-03-11 07:00:00,0,3,3,5,7,5,6,9,16,26,24,23,22,20,18,5,5,0,3,2,4,5,5,5,2,4,10,16,15,11,13,13,10,10,7,7,6,5,1,4,1,0,1,1,2,2,3,2,3,0,3,5,5,12,21,27,30,38,25,27,27,29,28,23,24,23,20,17,14,13,7,6,5,4,1,0,0,0,0
2022-03-11 08:00:00,0,1,2,5,11,12,15,16,22,23,21,19,15,11,10,12,12,12,10,7,10,14,16,15,14,14,14,22,24,28,25,23,25,26,16,25,21,18,9,9,7,3,0,0,0,2,4,3,5,4,5,5,6,11,13,19,26,34,39,43,36,36,35,33,35,35,36,36,22,17,13,10,9,7,2,0,1,0,0
2022-03-11 09:00:00,0,2,2,3,5,7,12,12,15,14,25,19,8,6,5,4,5,5,6,5,3,3,2,2,2,5,10,21,20,19,15,11,10,17,15,13,11,10,4,6,2,0,1,0,4,1,1,0,2,4,5,5,6,4,9,13,18,21,23,23,23,24,24,26,32,28,24,26,18,14,6,5,4,3,1,1,0,0,0
2022-03-11 10:00:00,0,1,3,3,4,8,11,12,15,17,15,13,12,10,12,6,7,9,6,7,7,5,4,3,2,7,6,8,10,8,8,10,6,4,3,0,2,3,2,3,4,0,0,0,0,1,1,4,5,3,6,3,4,7,13,14,18,18,19,18,18,18,19,17,18,15,15,16,10,12,6,5,4,4,2,0,0,0,0
2022-03-11 11:00:00,0,1,2,1,4,6,5,8,10,12,13,11,9,9,11,10,10,10,8,0,11,12,13,10,4,8,3,6,5,5,6,5,5,6,4,1,4,4,6,9,8,9,5,0,6,4,0,10,9,10,5,7,6,5,4,7,8,9,7,6,6,7,10,9,11,12,12,16,17,16,9,7,5,5,2,1,0,0,0
