Unnamed: 0,1_중곡초등학교,2_방약국앞,3_면남초등학교,4_지하철7호선사가정역,5_사가정역,6_면목두산아파트2차,7_사가정센트럴아이파크아파트,8_장안교앞,9_장안2동주민센터,10_장안동현대아파트앞,11_휘경여중고휘경주공아파트,12_휘경공고휘경주공아파트,13_한국산업인력공단서울지역본부,14_동부아동상담소.동국대부속중고,15_장안삼성래미안2차아파트,16_장안삼성래미안2차아파트.성복교회,17_장안현대홈타운앞,18_구민회관앞,19_파라브아파트,20_장한평,21_장한평역,22_북한연구소앞,23_우리은행장안지점앞,24_장평중학교앞,25_래미안장안1차아파트앞,26_장안치안센터,27_장안현대홈타운상가,28_국민은행장안동지점,29_장안사거리,30_동대문구.성동구선거관리위원회,31_촬영소사거리.세양청마루아파트앞,32_답십리2동한양아파트앞,33_한양아파트.청솔우성아파트후문,34_답십리래미안미드카운티,35_답십리1동주민센터.래미안위브,36_신답역앞,37_청계한신휴플러스아파트,38_동대문구청,39_서울시동부병원,40_신설동역.서울풍물시장,41_동묘앞,42_동대문(흥인지문),43_충신동,44_이화동(이화장),45_방송통신대.이화장,46_혜화역.마로니에공원,47_혜화역.동성중고(장면총리가옥),48_삼선교.성북문화원,49_성북동주민센터.동구마케팅고,50_경신중고입구,51_홍익대부속중고등학교입구,52_성북초교.성북선잠박물관,53_성북구립미술관.쌍다리앞,54_동방문화대학원대학교,55_서울다원학교.한용운활동터,56_서울다원학교.한용운활동터,57_동방문화대학원대학교,58_성북구립미술관.쌍다리앞,59_성북초교.성북선잠박물관,60_홍익대부속중고등학교입구,61_경신중고입구,62_성북동주민센터.동구마케팅고,63_삼선교.성북문화원,64_혜화역.서울연극센터(장면총리가옥),65_혜화역.서울대병원입구,66_방송통신대.이화장,67_충신동,68_동대문역.흥인지문,69_숭인동,70_동대문우체국.서울풍물시장,71_용두동신동아아파트,72_용두역,73_동대문구청.용두역4번출구,74_신답역,75_답십리1동주민센터.래미안위브,76_답십리래미안위브아파트,77_답십리종합상가,78_답십리2동두산아파트,79_답십리2동한양아파트앞,80_동답한신.대림아파트동대문체육관,81_촬영소사거리.동답초등학교,82_동대문구.성동구선거관리위원회,83_장안동삼성쉐르빌아파트앞,84_국민은행장안동지점,85_장안현대홈타운아파트앞,86_장안치안센터,87_장평중학교,88_파라브아파트,89_장한평,90_장한평역,91_북한연구소앞,92_우리은행장안지점앞,93_현대벤처빌,94_(구)경남호텔앞,95_장안동삼성쉐르빌아파트,96_새서울병원,97_NH농협장안평지점,98_장안동근린공원,99_장안2동주민센터,100_장안동현대아파트앞,101_휘경여중고휘경주공아파트,102_휘경공고휘경주공아파트,103_한국산업인력공단서울지역본부,104_홈플러스면목동점,105_면목두산아파트2차,106_사가정역,107_면목시장,108_면남초등학교,109_방약국앞,110_중곡초등학교
2022-03-25 20:00:00,1,2,1,0,14,14,11,7,7,5,3,2,2,3,4,0,0,4,0,8,21,20,20,21,19,9,6,8,8,9,6,8,7,6,5,3,4,5,12,4,12,9,6,3,8,8,9,8,6,4,3,2,1,0,0,2,0,3,0,0,0,2,1,5,10,7,13,10,8,7,10,3,9,8,9,7,8,10,0,8,7,10,7,12,6,3,2,3,9,24,23,21,13,11,11,10,10,5,4,3,2,3,2,0,0,1,0,0,0,0
2022-03-25 21:00:00,0,1,0,0,8,9,8,6,4,0,2,1,0,0,2,0,1,1,2,6,17,7,16,15,10,8,5,8,10,6,6,9,6,9,8,7,8,7,7,8,7,10,12,11,11,9,7,8,6,4,2,0,2,3,2,4,0,1,0,1,5,4,4,9,14,15,16,16,17,18,17,19,21,19,23,18,17,17,17,0,15,14,10,5,5,4,5,3,9,30,30,31,26,20,16,13,10,7,7,4,2,2,0,2,1,0,1,2,1,0
2022-03-25 22:00:00,0,0,1,0,4,2,0,2,3,2,1,0,0,1,2,2,0,3,0,9,30,29,29,30,26,18,13,11,11,11,11,10,12,13,10,9,8,7,7,4,8,9,4,6,5,12,13,12,11,8,5,0,3,0,0,1,0,0,3,5,4,3,3,14,20,22,23,20,20,19,19,17,15,18,20,16,19,18,15,13,12,12,10,6,6,6,4,5,7,28,29,26,23,17,13,13,10,8,7,5,6,2,0,0,0,3,2,2,1,0
2022-03-25 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,13,12,9,4,3,3,6,0,7,6,1,3,0,0,4,0,3,4,6,7,4,7,7,11,12,10,9,4,0,3,0,0,0,1,0,0,0,2,3,1,7,13,10,11,13,11,9,6,5,10,9,11,0,9,10,8,1,8,7,6,5,4,3,1,0,15,44,44,40,32,24,19,14,9,6,5,1,3,0,0,0,1,0,0,1,0,0
2022-03-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 04:00:00,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 05:00:00,0,0,1,0,2,0,0,1,0,0,0,0,2,3,0,0,0,4,0,4,2,2,1,3,3,2,5,6,3,3,4,4,5,0,0,4,5,7,7,2,6,8,1,7,5,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 06:00:00,0,1,0,0,5,2,0,0,1,0,0,1,0,1,2,0,3,0,0,2,3,0,2,1,2,2,4,4,3,5,5,6,6,8,6,7,7,6,9,6,6,6,5,4,3,2,1,2,3,0,0,1,0,1,0,0,0,0,0,3,4,3,4,3,2,0,2,2,0,3,3,0,2,3,4,0,0,0,0,0,0,0,0,2,1,2,3,1,5,6,0,5,5,4,3,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2022-03-26 07:00:00,1,1,1,0,4,5,4,1,0,0,1,2,5,4,5,0,3,3,5,5,5,1,4,6,2,0,5,2,5,6,7,6,7,6,8,4,7,7,8,7,11,9,7,5,4,4,1,7,2,6,0,0,3,1,0,1,0,1,0,3,2,6,5,6,7,6,7,4,0,5,6,2,4,0,3,0,6,0,0,4,4,3,2,1,2,4,5,6,5,7,4,8,3,6,5,4,3,3,3,2,1,3,2,2,1,0,0,0,0,0
2022-03-26 08:00:00,0,1,3,1,6,2,7,5,2,0,3,3,6,7,8,10,10,13,10,9,7,6,5,5,7,6,8,7,8,6,10,12,13,14,14,12,13,13,12,11,11,6,5,5,4,2,1,5,2,4,3,1,1,0,0,1,2,4,0,4,5,4,4,5,6,6,4,10,10,10,11,3,7,10,12,5,7,13,2,5,11,8,4,2,4,6,7,8,9,19,19,17,14,14,11,9,8,5,7,5,4,3,4,2,1,0,1,0,0,0
2022-03-26 09:00:00,4,1,3,2,3,2,2,0,1,0,0,1,5,5,6,5,8,7,9,8,6,4,3,5,7,7,8,11,12,13,9,12,13,17,16,16,13,12,15,15,12,10,12,11,10,5,3,8,0,7,5,4,3,1,0,3,1,3,0,4,4,6,6,1,6,7,7,7,7,6,8,7,6,6,8,6,4,7,5,0,3,4,4,4,3,4,3,4,5,12,11,8,8,6,5,4,4,3,0,0,2,2,3,4,4,2,1,1,0,0
2022-03-26 10:00:00,0,2,2,2,2,1,3,2,1,0,1,0,4,2,3,6,5,8,9,5,8,8,10,8,10,12,10,13,10,10,10,12,14,14,13,14,12,13,15,15,12,8,6,4,3,2,3,4,1,2,0,0,3,2,0,1,2,3,4,8,7,6,7,7,8,1,7,7,6,8,8,5,7,8,10,8,10,13,14,13,6,8,7,2,4,6,4,4,5,13,11,9,9,8,5,6,0,2,2,0,5,6,13,3,11,3,2,0,0,0
2022-03-26 11:00:00,1,2,1,1,5,0,6,1,0,6,0,4,2,3,2,2,6,9,9,5,12,10,10,10,10,9,5,12,15,17,15,14,11,10,11,8,12,12,15,13,13,13,10,7,8,10,3,8,0,7,2,4,0,3,0,4,5,6,7,6,7,8,7,4,10,10,15,13,10,9,8,9,10,7,7,0,6,8,7,7,1,7,5,7,5,7,5,6,8,14,11,14,12,9,9,7,9,6,3,1,2,4,3,2,3,0,0,0,0,0
2022-03-26 12:00:00,1,2,2,1,6,4,0,4,5,3,0,5,5,5,7,7,9,8,7,6,6,0,6,8,8,8,9,9,11,13,15,14,16,18,20,20,21,20,23,25,20,18,15,7,13,3,10,11,10,8,6,5,4,0,1,8,2,11,11,12,13,14,13,13,11,6,16,13,6,10,7,9,11,7,2,9,14,0,4,0,11,5,9,7,5,7,6,11,8,15,14,14,12,11,7,9,6,6,5,5,6,3,6,5,7,3,0,0,1,0
2022-03-26 13:00:00,0,1,2,1,2,1,0,0,0,1,0,3,2,4,5,4,6,7,8,10,11,9,10,11,8,8,7,7,8,9,11,13,20,20,23,21,22,22,20,18,16,18,20,19,16,11,9,15,14,11,12,4,6,0,1,5,0,6,7,8,9,8,8,11,10,11,10,11,9,9,5,0,10,10,11,10,12,12,8,9,8,7,5,4,5,5,5,6,7,16,17,15,11,11,9,4,6,5,6,0,7,6,8,9,6,2,1,0,0,0
2022-03-26 14:00:00,1,4,3,1,3,4,6,5,4,1,5,4,9,11,12,11,12,13,12,6,12,10,11,12,10,9,8,9,12,12,11,10,9,13,13,15,17,18,17,19,20,30,29,13,27,12,9,18,17,16,14,13,5,3,2,1,3,5,7,9,11,12,9,9,12,12,13,8,6,8,9,7,9,8,11,10,9,10,9,8,8,5,5,5,5,5,5,5,7,19,0,18,14,12,11,9,4,7,2,2,3,3,4,0,0,1,2,0,0,0
2022-03-26 15:00:00,1,1,2,1,1,2,3,1,2,0,2,4,7,2,9,10,16,21,19,8,19,18,20,19,20,17,11,14,18,19,21,23,23,26,22,21,20,25,23,20,19,18,15,16,12,6,8,7,3,5,2,0,2,1,0,1,1,21,2,22,0,24,19,11,17,11,19,19,17,20,21,16,7,14,12,10,10,9,9,10,8,10,9,7,8,9,7,4,4,12,12,14,12,9,7,7,7,6,2,1,2,6,8,5,4,0,1,0,0,0
2022-03-26 16:00:00,1,2,1,0,2,1,0,2,2,1,2,8,2,2,8,9,10,9,0,8,17,16,19,12,16,11,8,6,8,10,10,11,12,9,12,10,0,16,15,15,22,22,24,10,23,9,11,7,6,5,4,0,3,1,0,4,6,10,9,13,14,15,14,10,14,11,13,13,11,17,14,12,12,12,10,9,9,7,8,4,3,4,3,3,4,6,5,6,8,15,17,15,14,13,8,7,2,0,5,0,2,7,5,4,3,1,1,0,0,0
2022-03-26 17:00:00,1,1,0,0,4,0,5,3,2,2,1,3,6,5,5,5,6,7,5,7,11,0,10,9,7,7,7,12,13,15,16,15,17,20,19,17,15,13,12,16,18,19,18,12,21,9,9,19,5,15,11,9,8,4,1,3,3,4,5,7,9,12,8,7,11,11,10,13,14,23,21,20,21,20,21,20,16,16,10,15,11,10,8,4,3,3,8,3,8,19,22,21,21,21,17,12,8,7,5,4,3,3,4,5,4,2,3,0,0,0
2022-03-26 18:00:00,0,2,1,0,3,4,1,3,2,1,0,0,3,4,1,2,5,6,7,9,24,24,22,17,14,10,9,9,9,9,8,0,7,6,7,19,16,15,12,12,13,15,11,10,14,9,9,11,8,7,7,4,2,4,2,3,4,3,4,8,9,8,10,9,20,19,17,13,16,19,19,16,14,14,12,12,13,14,16,15,16,6,14,5,4,6,4,6,9,21,21,16,14,11,9,8,8,6,4,3,2,3,3,2,2,0,1,0,0,0
2022-03-26 19:00:00,0,0,1,1,6,0,0,4,3,1,2,0,3,2,3,2,3,5,1,4,21,22,21,16,14,12,7,6,7,9,6,8,6,4,3,0,3,7,9,7,8,9,10,0,12,11,13,10,7,3,5,0,0,2,0,3,4,11,10,9,11,10,10,10,15,16,15,17,16,13,12,15,14,14,12,7,11,12,0,5,11,10,4,3,1,2,3,4,5,19,20,19,17,15,9,7,8,6,4,2,3,1,0,5,0,3,2,0,1,0
2022-03-26 20:00:00,0,0,0,0,4,0,4,3,2,0,0,2,0,3,3,3,1,2,2,6,19,0,17,16,13,10,2,3,7,3,4,4,4,4,3,3,0,2,2,1,4,8,7,5,4,6,7,5,0,4,1,0,2,1,1,4,2,5,0,6,5,6,4,5,11,4,10,10,9,12,9,8,7,7,6,6,3,0,0,2,0,2,2,1,1,1,0,0,13,26,19,23,20,16,12,7,4,3,2,1,1,0,0,0,0,0,0,0,0,0
2022-03-26 21:00:00,0,1,2,3,2,4,6,0,7,5,3,2,0,3,3,2,1,0,0,5,14,15,11,11,7,10,10,13,7,5,6,6,5,8,7,5,0,8,0,6,7,9,7,6,8,10,12,13,9,5,4,3,2,1,0,1,2,6,1,2,5,0,3,12,22,23,22,25,16,17,14,15,16,17,13,11,9,12,11,10,8,4,7,3,2,2,0,0,10,18,17,16,12,10,7,6,4,2,3,2,1,0,0,1,0,0,0,0,0,0
2022-03-26 22:00:00,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,1,0,0,2,14,12,10,13,11,10,8,5,5,5,6,4,7,6,4,0,3,3,6,2,5,8,2,7,2,5,7,8,6,3,2,0,2,0,0,0,0,0,0,1,2,0,2,7,12,5,11,10,8,9,7,7,10,12,12,0,11,12,11,10,0,0,7,4,5,6,5,1,7,24,24,23,13,13,11,6,5,5,4,1,2,2,0,1,1,1,1,0,0,0
2022-03-26 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,1,6,5,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,5,13,12,15,14,12,10,11,10,9,6,12,11,9,12,11,9,7,9,7,5,4,3,2,3,5,26,26,21,15,12,7,5,6,2,3,2,1,0,0,0,0,0,0,0,0,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,3,4,4,5,3,2,0,2,2,1,1,3,0,0,1,2,2,0,3,2,3,2,1,0,2,3,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 06:00:00,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,4,0,0,2,0,1,0,2,3,5,4,0,6,1,5,0,0,4,5,5,4,6,0,0,5,3,1,3,0,2,1,1,0,1,0,1,0,0,0,2,0,1,0,1,2,1,1,1,1,2,2,0,3,0,0,0,0,2,1,0,1,0,0,1,1,0,0,2,2,5,4,5,4,3,2,1,2,0,0,0,3,1,0,0,1,0,0,0,0,0
2022-03-27 07:00:00,0,0,1,0,3,0,0,0,1,0,1,0,0,1,2,0,3,4,3,3,4,5,5,2,3,4,3,0,1,2,0,1,2,3,4,5,0,2,6,4,4,3,0,1,3,0,4,5,4,4,2,1,3,1,0,1,0,1,0,2,3,2,1,1,5,0,4,4,0,3,1,0,0,2,0,1,0,4,0,0,0,0,3,2,0,1,3,2,1,3,2,4,0,3,1,2,3,0,2,1,0,2,1,0,1,0,1,0,0,0
2022-03-27 08:00:00,0,1,0,1,4,0,1,2,0,0,3,3,3,3,4,0,5,6,7,2,2,1,0,2,3,0,6,4,7,8,8,6,6,2,10,10,9,11,11,12,10,8,7,4,6,5,2,4,3,1,0,1,0,0,0,1,2,3,0,4,5,5,3,5,5,6,4,3,0,5,6,5,4,4,7,6,1,3,2,5,4,3,2,1,1,2,1,2,1,4,0,0,3,4,0,0,2,2,0,2,3,1,6,4,3,0,0,0,0,0
2022-03-27 09:00:00,2,0,1,0,1,0,0,0,0,2,3,1,2,2,5,1,7,8,7,9,5,0,6,7,0,6,5,6,6,8,11,5,12,14,12,11,8,13,15,12,13,12,6,12,3,10,7,9,0,8,0,0,1,0,0,2,0,3,2,2,4,3,4,4,4,5,3,5,3,4,4,3,9,10,7,9,10,12,4,0,9,8,6,4,4,6,6,8,6,17,0,17,16,11,7,6,5,5,4,3,4,2,2,1,0,1,1,1,0,0
2022-03-27 10:00:00,1,0,0,0,4,3,4,3,4,2,5,0,7,8,8,1,10,11,10,7,11,0,9,8,8,7,11,12,13,14,16,14,14,21,24,23,15,19,14,13,12,10,8,6,6,5,1,5,0,3,0,6,4,1,0,3,2,3,0,5,0,6,7,5,3,3,5,4,2,3,2,3,4,3,5,2,4,5,6,5,0,4,2,0,1,2,6,8,7,8,11,8,9,7,7,7,6,5,3,0,1,2,6,0,5,1,1,0,0,0
2022-03-27 11:00:00,0,4,4,3,6,0,0,3,2,7,4,6,6,7,8,8,8,10,11,8,6,0,7,7,6,7,7,7,11,12,10,13,12,8,11,14,10,14,13,11,7,8,11,2,10,7,6,10,0,8,6,2,2,1,0,2,3,5,2,6,5,7,6,11,15,16,10,7,2,6,7,6,5,4,6,8,0,7,3,6,4,4,4,3,2,5,0,4,3,7,8,10,9,11,4,11,4,0,3,3,4,5,4,4,5,1,0,0,0,0
2022-03-27 12:00:00,0,0,1,1,5,6,6,4,4,2,0,1,7,8,10,2,9,13,12,8,9,8,0,7,4,7,8,16,19,22,23,14,27,29,30,30,31,30,31,27,28,28,24,21,20,9,8,10,11,4,10,4,4,1,0,3,7,11,12,19,16,20,16,12,13,11,9,10,8,10,10,8,9,10,8,9,10,14,15,14,13,11,10,7,6,4,1,3,8,10,11,10,3,11,10,13,12,10,10,7,7,10,8,3,7,1,2,0,0,0
2022-03-27 13:00:00,1,0,0,0,2,4,3,1,5,0,3,4,6,1,5,6,8,9,11,6,11,10,8,9,8,8,7,11,13,15,13,14,17,19,26,28,27,32,41,41,43,40,39,33,28,13,12,12,3,10,9,0,6,0,2,2,3,4,0,7,8,6,10,9,11,14,13,13,11,14,9,7,9,10,9,10,11,16,15,0,5,13,7,6,3,6,4,7,9,18,19,20,11,17,13,9,7,0,5,9,10,9,10,9,0,3,3,0,2,0
2022-03-27 14:00:00,0,1,2,0,3,0,2,0,0,0,1,2,6,7,0,0,7,4,0,6,8,0,6,6,6,6,5,9,10,9,16,14,11,17,15,16,10,24,23,23,21,25,23,12,17,12,17,9,7,4,3,0,1,0,1,1,1,3,5,4,6,7,6,9,12,8,13,13,11,17,15,7,13,12,14,15,15,11,10,14,13,14,8,7,8,9,6,7,6,12,11,10,11,0,8,5,3,2,1,2,2,4,11,9,8,1,0,0,0,0
2022-03-27 15:00:00,1,0,0,0,0,0,0,0,0,0,0,0,1,3,6,8,9,10,7,7,10,0,10,15,16,15,17,24,28,9,8,9,10,12,11,13,11,11,10,11,14,13,13,13,10,7,8,9,7,5,2,0,2,0,0,3,0,2,0,3,2,8,10,14,17,18,18,16,13,19,17,16,8,15,11,14,16,15,14,13,12,11,10,8,6,7,8,3,6,17,14,15,13,11,11,11,7,4,2,0,0,3,18,18,1,2,0,0,0,0
2022-03-27 16:00:00,0,1,1,5,7,5,5,4,3,0,2,0,4,0,6,0,8,12,13,14,20,19,18,8,13,12,9,8,7,10,10,29,19,14,12,13,10,9,10,11,15,14,17,15,15,12,10,10,9,6,5,6,5,2,1,3,1,7,3,4,12,5,8,13,16,16,0,16,17,19,18,0,16,17,16,14,15,16,0,12,16,14,13,11,10,7,6,4,6,19,19,15,18,15,10,8,5,0,0,0,4,3,3,17,13,7,5,4,0,0
2022-03-27 17:00:00,0,0,1,0,2,0,0,1,0,0,0,1,15,17,11,16,12,0,15,9,14,15,14,11,12,14,6,5,6,7,8,7,10,6,7,9,8,11,10,13,17,19,19,18,18,11,9,11,10,8,1,7,3,0,0,4,0,7,5,6,10,15,19,19,27,28,23,14,10,20,17,14,14,13,12,11,10,12,12,11,10,9,9,5,5,2,0,4,6,27,25,24,23,19,8,7,4,2,3,2,1,0,7,8,6,1,2,0,0,0
2022-03-27 18:00:00,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,4,0,0,6,13,14,15,14,13,12,9,11,11,11,10,8,7,8,7,4,5,8,7,8,9,10,11,10,8,10,15,7,6,5,3,1,5,4,8,3,3,0,0,11,0,13,13,15,23,23,22,24,15,19,19,7,8,20,13,12,11,12,8,11,11,10,10,8,7,5,3,2,12,27,27,27,23,18,12,9,8,4,5,4,3,3,1,0,0,2,0,1,0,0
2022-03-27 19:00:00,0,1,2,1,4,0,4,0,5,3,0,1,0,1,0,0,0,0,0,4,13,0,11,11,9,9,6,9,7,8,0,7,7,8,5,5,6,5,6,5,8,8,11,0,9,7,9,5,4,2,1,3,2,0,0,2,3,0,2,6,8,4,6,8,11,10,11,9,4,26,24,22,19,16,12,0,11,12,10,9,0,9,5,4,1,1,0,0,1,7,0,7,5,3,3,4,0,1,5,4,3,0,0,0,0,2,1,0,0,0
2022-03-27 20:00:00,1,0,2,0,4,0,2,1,0,2,0,0,0,0,1,0,0,2,2,4,14,13,6,12,11,8,6,6,4,3,4,3,3,0,0,0,1,7,6,3,4,2,5,0,5,5,7,7,6,4,3,2,1,3,2,3,0,11,0,14,0,17,14,8,11,12,11,13,11,13,12,11,11,10,10,0,9,8,9,6,8,8,6,5,3,0,0,4,8,24,22,19,17,13,12,8,3,4,2,1,0,1,1,1,0,0,2,0,0,0
2022-03-27 21:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,17,16,14,14,13,12,7,13,10,12,11,10,7,7,6,5,0,6,6,6,5,4,4,3,4,4,7,10,8,7,6,5,3,1,0,4,0,6,6,4,0,5,13,15,19,21,16,12,11,10,9,8,8,8,8,7,10,6,0,10,9,7,6,4,3,2,1,4,3,8,0,7,4,4,3,5,0,3,2,2,2,3,0,0,0,1,2,0,0,0
2022-03-27 22:00:00,1,0,0,0,3,0,0,2,1,2,0,0,0,0,0,1,1,0,2,2,14,13,13,12,9,4,3,4,3,5,7,1,5,5,8,1,0,0,5,7,3,6,2,2,5,4,5,9,2,7,4,3,3,0,2,1,0,3,4,0,2,0,2,8,13,10,12,11,12,10,9,0,11,9,8,8,9,7,6,6,6,3,3,0,3,0,2,0,2,9,0,10,8,10,7,8,9,8,6,4,2,0,1,1,0,0,1,0,0,0
2022-03-27 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,9,10,0,0,7,2,4,7,0,0,5,0,4,0,0,0,4,3,0,2,3,0,4,1,4,3,8,0,7,2,1,2,0,0,0,0,0,0,0,0,2,0,10,12,11,0,10,9,9,5,0,11,0,10,0,7,6,5,0,7,6,4,5,3,2,0,1,8,22,20,17,14,9,7,10,6,5,0,1,0,0,0,0,0,1,0,0,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
