Unnamed: 0,1_교하차고지,2_오도삼거리(가상),3_산내마을6.8단지,4_산내마을8.12단지,5_운정광역보건지소,6_해솔마을4단지,7_지산중학교,8_해솔마을6.7단지,9_한빛마을1단지,10_한빛마을3.6단지,11_한빛마을4.8단지,12_한소망교회,13_앵골.광성교회,14_일산가구공단,15_철산아파트.탄현역앞,16_서울도시가스,17_성저초등학교,18_농수산물센터,19_장성중학교.대진고등학교,20_연세프라자,21_문촌마을6.7단지.쌍용아파트.기산아파트,22_유화프라자,23_강선초등학교,24_강선마을(중),25_일산동부경찰서,26_일산동구청(중),27_강촌마을8단지,28_우방아파트.강촌마을8단지,29_강촌한신아파트,30_백석초등학교,31_백송마을1.2단지,32_백석1동주민센터,33_백석도서관.일산병원,34_백석역.고양종합터미널,35_백석동.요진와이시티,36_대곡역(중),37_고양경찰서앞.고양어린이박물관앞,38_화정역.롯데마트,39_덕양구청,40_단독주택단지,41_명지병원.은빛마을5단지,42_화정1동주민센터,43_고양어울림누리.달빛동부아파트,44_성사2동주민센터,45_신원당마을7단지,46_신원당마을입구,47_원당역,48_흥도동주민센터,49_훼릭스,50_가시골,51_원흥동,52_달걀부리마을,53_삼송교,54_동산고등학교,55_동산마을22단지,56_스타필드고양,57_창릉동주민센터.용사촌입구,58_큰골입구,59_동산동능모퉁이.한국지역난방공사,60_은평뉴타운10단지,61_구파발역입구,62_박석고개.신도고등학교,63_세명컴퓨터고등학교,64_연신내역.연서시장,65_동명여고.천주교불광동성당,66_불광역3.6호선,67_불광역3호선.서울혁신파크,68_한전성서지사.북한산푸르지오,69_한전성서지사.북한산푸르지오,70_불광역3호선.서울혁신파크,71_불광역3.6호선,72_동명여고.천주교불광동성당,73_연신내역.연서시장,74_세명컴퓨터고등학교,75_박석고개.신도고등학교,76_구파발역입구,77_은평뉴타운10단지,78_동산동능모퉁이.한국지역난방공사,79_창릉동주민센터.용사촌입구,80_스타필드고양,81_동산마을22단지,82_동산고등학교,83_삼송교,84_달걀부리마을,85_원흥동,86_가시골,87_훼릭스,88_흥도동주민센터,89_원당역,90_신원당마을입구,91_신원당마을7단지,92_성사2동주민센터,93_고양어울림누리.달빛동부아파트,94_화정1동주민센터,95_달빛신안아파트.명지병원,96_단독주택단지,97_화정역.덕양구청,98_별빛마을8단지.롯데마트,99_고양경찰서앞.고양어린이박물관앞,100_대곡역(중),101_백석동.요진와이시티,102_백석역.고양종합터미널,103_백석도서관.일산병원,104_백석1동주민센터,105_백송마을8.9단지,106_백석고등학교,107_강촌한신아파트,108_동아아파트.강촌마을1단지,109_강촌마을8단지,110_일산동구청(중),111_일산동부경찰서,112_강선마을(중),113_강선초등학교,114_유화프라자,115_문촌마을.라이프아파트,116_연세프라자,117_장성중학교,118_농수산물센타,119_성저초등학교,120_서울도시가스,121_철산아파트.탄현역앞,122_일산가구공단,123_앵골.광성교회,124_송학동,125_한빛마을4.8단지,126_한빛마을3.6단지,127_한빛마을1단지,128_해솔마을6.7단지,129_지산중학교,130_가람마을9단지,131_운정광역보건지소,132_산내마을8.12단지,133_산내마을6.8단지,134_교하차고지,57_용사촌입구,79_용사촌입구.밥할머니공원앞,134_해오름마을중심상가,135_교하차고지
2022-04-10 18:00:00,0,0,6,10,0,11,12,10,9,8,7,4,9,10,11,7,8,10,9,11,0,6,5,10,7,7,5,6,0,7,10,5,0,8,10,0,13,15,16,15,15,13,14,11,9,11,12,14,14,16,15,10,20,16,18,15,,12,17,19,14,17,15,4,2,0,1,0,0,7,1,0,9,7,9,9,9,10,,23,23,24,23,25,16,24,0,0,15,14,13,0,14,14,13,26,22,16,17,15,12,12,0,10,10,11,9,9,6,11,14,15,14,13,11,5,0,10,0,11,15,14,11,5,8,9,12,11,6,4,4,3,1,,0.0,13.0,0.0,0.0
2022-04-10 19:00:00,0,0,2,0,1,3,4,3,6,4,3,0,4,5,6,0,0,0,0,7,7,5,0,7,8,11,0,8,10,9,0,0,0,9,13,14,12,21,22,20,16,14,15,17,13,16,17,0,15,15,12,14,14,13,14,12,,9,0,0,11,0,10,6,0,4,1,0,1,2,2,3,12,14,0,8,15,13,,29,31,31,33,35,35,34,0,32,25,25,0,25,23,20,12,18,14,9,8,7,9,5,7,8,7,5,4,5,1,11,14,14,0,14,11,0,0,12,0,11,12,0,11,12,0,11,7,0,9,3,6,0,0,,14.0,14.0,0.0,0.0
2022-04-10 20:00:00,1,1,8,4,7,4,5,6,6,9,9,8,7,8,9,9,8,11,9,10,9,10,11,10,14,19,18,15,0,15,4,5,4,10,12,13,13,22,8,19,15,15,13,12,10,10,12,9,0,8,7,3,0,7,5,18,,22,20,20,17,16,11,9,4,3,0,0,1,6,9,10,13,13,13,13,14,10,,30,31,30,22,16,14,19,0,0,17,17,15,9,12,11,11,12,14,11,10,0,8,9,9,6,3,7,6,0,0,15,16,17,16,17,16,12,0,12,11,14,15,13,11,10,9,6,8,9,8,7,6,2,1,,22.0,17.0,1.0,0.0
2022-04-10 21:00:00,0,0,4,0,4,5,4,6,7,7,7,8,9,0,7,0,0,6,5,7,4,11,5,7,13,16,15,15,13,0,14,13,0,14,22,21,21,21,22,21,19,20,18,17,12,18,18,17,16,12,10,9,8,9,8,19,,0,11,20,19,17,7,3,2,0,0,0,3,5,2,3,9,9,10,0,5,0,,12,14,14,27,25,0,25,25,0,18,20,18,19,11,8,17,15,11,3,9,0,11,13,12,11,11,6,0,9,0,19,23,22,15,23,18,20,0,20,6,17,20,18,17,15,11,10,8,4,5,4,3,2,1,,23.0,5.0,0.0,0.0
2022-04-10 22:00:00,0,0,1,4,2,5,1,2,6,6,5,0,5,6,6,8,0,7,6,8,0,6,0,5,4,9,0,0,7,6,0,0,0,4,9,0,8,12,11,11,5,4,0,0,4,6,3,4,5,10,5,9,8,5,7,27,,34,33,8,30,29,25,17,15,10,2,0,1,2,3,0,12,12,0,8,12,11,,32,33,24,32,21,33,32,0,0,23,20,19,15,18,13,12,14,13,12,11,10,8,10,11,13,11,10,5,8,0,13,15,11,13,13,12,14,11,10,10,9,12,9,11,10,11,7,8,9,8,6,5,4,0,,32.0,13.0,1.0,0.0
2022-04-10 23:00:00,0,0,2,3,2,4,3,4,7,9,13,0,12,0,7,0,0,0,0,6,4,7,0,6,6,11,0,9,7,7,0,8,0,11,14,17,14,13,11,10,10,8,9,6,6,6,7,6,0,4,3,2,3,0,7,0,,7,8,0,0,9,6,6,4,2,2,1,0,0,2,0,15,14,7,19,9,0,,0,18,17,10,14,0,12,0,0,11,10,13,12,10,8,8,6,6,7,6,7,9,11,12,11,8,5,3,5,0,10,11,11,10,10,9,8,5,7,0,7,8,0,6,0,7,6,4,6,6,7,6,0,3,,8.0,19.0,1.0,0.0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0
2022-04-11 04:00:00,0,0,5,6,8,10,12,13,15,18,22,23,0,20,20,0,19,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0
2022-04-11 05:00:00,0,0,2,3,4,3,6,7,8,7,10,8,9,0,8,6,5,0,3,17,8,7,16,14,9,8,7,0,6,6,5,4,0,6,7,0,6,0,8,0,8,8,9,8,7,10,9,0,0,8,0,10,11,9,8,7,,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0
2022-04-11 06:00:00,0,0,3,4,3,4,4,7,0,10,9,11,12,11,7,8,9,7,8,9,9,7,10,8,6,6,0,8,5,6,9,7,10,7,14,10,11,11,10,9,8,10,10,7,6,12,11,7,0,4,0,10,11,10,10,9,,0,7,5,0,4,3,4,3,0,1,0,1,2,3,4,6,6,8,10,11,9,,6,10,9,0,0,0,8,0,0,4,0,0,5,5,6,8,8,9,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7.0,7.0,0.0,0.0
2022-04-11 07:00:00,1,1,12,13,21,27,30,33,33,32,35,38,41,39,34,33,31,27,27,29,32,16,21,19,19,15,13,14,13,15,18,17,16,14,13,12,12,9,12,9,8,9,13,12,15,17,15,0,0,16,14,18,22,24,28,26,,30,28,27,25,22,21,11,10,2,0,0,7,10,14,18,38,18,11,11,12,12,,13,16,17,18,17,16,16,15,0,11,11,12,6,12,21,24,32,33,37,37,28,28,26,4,7,7,4,8,0,0,10,11,14,16,22,19,26,26,25,0,24,17,18,20,0,16,14,11,9,10,9,0,0,0,,32.0,12.0,0.0,0.0
2022-04-11 08:00:00,1,1,24,28,30,24,27,30,29,40,44,44,42,40,41,39,19,40,38,33,38,36,29,23,22,15,16,17,19,20,19,15,13,15,22,16,16,18,20,18,17,22,21,23,24,26,26,25,0,30,29,30,30,26,30,28,,24,20,19,18,20,16,12,10,9,3,0,2,2,5,6,9,14,16,17,17,13,,11,13,14,15,13,10,16,11,7,12,14,14,16,17,26,32,36,30,29,30,29,22,23,18,6,7,11,11,11,10,9,11,13,16,7,17,16,18,15,19,18,18,19,16,17,21,26,26,21,20,14,13,11,6,,28.0,10.0,3.0,0.0
2022-04-11 09:00:00,1,1,7,8,0,10,10,12,9,13,15,15,29,28,28,25,24,25,24,25,27,25,26,25,22,12,10,7,6,7,10,13,9,10,15,16,15,11,10,10,8,11,11,7,12,14,13,10,0,15,13,14,27,29,27,25,,22,21,20,17,16,15,8,7,2,1,0,1,2,3,5,7,9,10,7,10,9,,5,7,7,9,8,3,7,0,0,7,7,6,6,8,9,11,13,11,10,16,15,12,13,8,6,0,7,0,8,3,8,7,8,3,4,6,6,7,9,0,8,6,7,6,6,8,7,7,5,3,3,4,3,1,,21.0,8.0,0.0,0.0
2022-04-11 10:00:00,1,1,4,4,2,3,5,7,8,11,12,13,12,11,11,12,11,9,10,12,15,12,13,14,11,6,0,0,10,12,15,13,11,12,11,10,9,11,12,12,13,15,17,7,17,16,14,0,10,12,11,14,13,11,12,11,,14,12,0,11,6,7,7,6,2,0,0,8,7,7,6,12,15,11,16,14,13,,7,10,11,11,9,10,11,0,9,6,8,9,0,8,12,10,14,14,13,13,8,9,6,6,5,6,0,0,8,0,11,10,9,8,6,5,6,5,6,0,7,7,8,7,0,4,6,5,6,5,3,3,0,0,,15.0,10.0,0.0,0.0
2022-04-11 11:00:00,0,0,3,5,7,5,6,8,8,13,17,16,17,16,13,0,0,13,11,11,12,11,9,12,14,13,5,13,5,14,15,14,14,12,15,5,14,13,12,12,11,12,11,8,8,9,9,6,8,7,0,10,10,8,6,8,,0,12,11,10,10,10,7,4,2,1,0,0,1,2,2,7,7,9,6,7,10,,8,8,9,9,0,0,7,0,7,8,6,6,4,7,11,11,7,10,9,12,6,4,6,6,9,10,9,0,4,0,10,3,4,5,10,9,0,1,10,9,7,9,7,6,6,7,7,5,4,4,1,0,0,1,,8.0,8.0,0.0,0.0
2022-04-11 12:00:00,0,0,6,0,0,9,10,12,11,11,11,10,12,11,11,0,0,12,10,16,9,12,0,12,13,11,10,11,9,9,12,5,6,11,11,14,14,14,13,11,13,12,13,14,12,15,14,0,7,13,12,17,16,16,18,17,,0,3,3,2,3,8,5,4,3,1,0,3,6,13,14,22,22,20,5,9,9,,7,8,5,6,5,5,7,6,0,5,5,6,0,7,7,12,8,8,8,9,11,8,5,5,4,0,0,6,8,4,8,5,5,10,8,5,11,0,13,0,0,13,13,11,11,13,10,9,8,6,4,5,2,2,,4.0,9.0,3.0,0.0
2022-04-11 13:00:00,0,0,3,4,5,7,9,12,13,15,16,16,16,9,15,14,15,12,10,13,14,13,11,13,11,9,9,6,7,8,11,10,9,9,11,13,6,9,10,9,9,10,10,11,9,15,18,21,16,21,20,20,13,11,22,19,,19,18,17,13,13,13,5,4,3,1,0,2,3,6,5,6,7,8,8,21,18,,14,12,13,9,12,7,13,12,0,8,11,9,7,10,13,14,15,14,12,9,6,9,8,7,6,5,6,4,4,2,8,9,9,8,9,8,5,6,6,0,8,12,7,11,10,9,9,7,7,6,5,4,4,2,,18.0,17.0,0.0,0.0
2022-04-11 14:00:00,0,0,2,3,5,4,3,7,4,14,16,13,12,13,11,12,9,7,10,11,9,9,9,9,8,5,0,5,4,2,10,9,7,6,12,0,11,12,11,10,12,12,7,0,12,12,14,13,0,14,13,12,0,15,13,14,,0,15,16,15,14,13,6,4,1,0,0,1,4,6,5,8,10,12,16,17,16,,15,17,11,17,16,15,14,0,13,12,12,13,13,14,13,10,11,8,8,9,0,10,10,11,11,10,11,9,10,5,11,9,0,7,9,9,10,9,8,9,7,7,9,10,0,2,10,0,5,4,3,0,2,0,,16.0,13.0,0.0,0.0
2022-04-11 15:00:00,0,0,4,6,0,5,0,7,7,6,8,11,10,9,9,9,7,9,10,14,12,13,8,12,11,10,9,10,8,10,12,12,0,14,12,13,8,10,12,10,13,0,9,10,14,12,14,0,0,10,7,11,12,13,12,10,,0,10,9,8,10,6,4,3,1,0,0,4,7,11,9,16,15,16,15,16,17,,16,15,15,0,14,13,13,0,12,12,11,13,14,9,13,15,15,11,15,15,10,10,11,13,12,12,11,7,12,6,13,15,15,15,16,17,16,17,17,0,15,22,21,18,20,18,12,12,9,15,11,13,10,0,,11.0,16.0,0.0,0.0
2022-04-11 16:00:00,0,0,2,3,5,4,6,8,11,10,14,17,18,20,17,18,0,18,29,30,29,30,23,19,14,7,0,5,4,6,12,12,13,13,15,15,14,12,12,13,11,15,17,12,11,15,19,11,18,18,19,21,18,21,23,25,,9,0,25,20,19,18,12,9,4,4,2,1,7,8,6,14,27,34,34,36,34,,22,19,20,16,16,15,17,16,0,15,15,12,9,10,12,15,13,15,15,14,13,14,13,16,15,13,16,15,13,15,13,15,21,24,23,24,26,27,30,27,35,38,38,30,29,23,21,18,17,4,9,7,6,1,,27.0,29.0,0.0,0.0
2022-04-11 17:00:00,1,1,6,8,14,19,20,25,25,22,21,0,22,23,20,20,18,16,18,17,11,9,10,14,13,9,8,6,8,5,9,9,11,13,17,20,17,16,17,21,22,28,27,23,20,22,21,19,20,22,19,17,17,16,15,12,,14,16,15,17,15,10,10,7,3,2,0,7,11,10,12,25,18,19,19,20,22,,22,25,32,30,31,31,15,30,0,25,23,25,15,26,24,25,26,23,24,26,25,16,18,19,16,15,14,15,14,15,18,25,23,24,23,21,20,21,25,24,27,43,44,45,43,42,35,35,27,22,18,17,16,3,,15.0,19.0,1.0,0.0
2022-04-11 18:00:00,3,3,8,9,11,13,6,16,15,16,15,15,16,15,16,15,14,13,15,19,19,18,17,15,12,9,5,6,6,10,10,25,26,28,32,33,29,25,23,19,13,13,15,16,18,20,23,24,22,24,24,24,23,25,22,21,,22,24,26,22,23,17,14,11,8,4,0,6,17,30,28,45,34,28,29,30,31,,29,29,26,24,25,0,25,26,24,22,22,20,24,24,23,24,24,22,21,21,19,13,13,12,25,24,26,0,27,29,51,48,50,50,50,43,38,26,38,37,35,35,35,34,32,27,24,23,18,12,9,3,7,0,,20.0,27.0,0.0,0.0
2022-04-11 19:00:00,1,1,6,0,7,8,5,7,8,10,10,9,11,11,12,13,0,14,0,11,10,13,2,12,12,6,4,6,6,8,9,10,10,10,15,16,19,22,23,23,21,19,5,17,15,9,11,10,9,9,8,11,5,9,2,11,,0,8,9,9,0,7,6,4,3,1,0,2,7,18,8,29,32,29,35,27,25,,30,30,29,25,24,21,23,22,24,22,21,22,21,18,19,23,20,17,16,17,17,11,15,8,13,11,7,6,0,0,22,26,27,23,21,19,18,0,13,0,19,27,26,25,25,17,16,16,11,13,12,11,8,1,,11.0,33.0,0.0,0.0
2022-04-11 20:00:00,2,2,3,4,5,6,6,7,7,11,12,7,11,1,8,7,1,8,9,12,0,14,14,11,5,9,8,0,7,0,1,8,0,8,10,12,14,12,10,11,11,9,0,4,8,9,4,0,10,9,8,6,8,7,5,11,,0,15,12,0,11,9,4,0,3,2,0,0,4,8,9,16,17,13,19,10,15,,26,28,26,25,25,23,10,11,0,21,20,20,11,19,16,16,11,11,14,17,0,16,16,15,10,9,8,5,5,0,13,14,15,0,16,18,15,13,12,7,15,16,15,14,9,9,8,8,7,2,7,6,5,0,,13.0,16.0,0.0,0.0
2022-04-11 21:00:00,1,1,5,9,11,12,11,11,10,11,12,12,4,11,11,11,0,12,10,11,13,15,14,14,9,9,8,7,8,3,7,8,8,9,11,10,6,7,11,13,12,10,0,0,8,11,7,0,5,10,0,12,5,11,9,15,,0,15,13,12,11,9,6,0,5,1,0,1,3,7,0,15,17,0,18,20,19,,17,14,10,13,10,9,12,0,0,10,8,5,0,6,7,7,8,7,8,3,9,12,11,10,8,7,6,4,6,0,20,20,18,19,21,20,20,0,8,0,19,21,21,19,16,17,14,15,12,11,8,6,4,1,,16.0,14.0,0.0,0.0
2022-04-11 22:00:00,0,0,4,5,0,7,7,8,7,10,9,0,8,9,11,5,10,12,11,10,5,11,12,10,7,7,5,8,5,6,8,10,11,11,13,17,11,11,10,9,8,6,0,1,5,6,2,3,0,5,6,7,0,5,3,3,,4,0,0,3,2,1,2,0,0,1,0,2,5,6,7,17,14,12,11,0,0,,17,15,14,16,10,14,11,0,0,12,14,12,11,8,10,9,7,9,11,10,9,8,9,10,9,8,9,8,7,5,24,28,26,27,26,23,24,22,23,22,21,16,20,19,17,16,12,11,5,4,9,8,5,1,,3.0,11.0,1.0,0.0
2022-04-11 23:00:00,1,1,2,3,7,6,2,11,11,14,20,18,15,20,23,22,0,23,16,17,16,15,16,13,12,13,12,13,14,14,13,14,13,13,12,12,11,10,9,9,6,7,0,6,5,6,8,0,7,6,4,7,6,8,9,0,,0,4,9,10,11,7,10,8,2,0,0,2,5,7,7,20,22,21,29,30,31,,0,26,8,9,9,11,10,9,0,8,8,7,8,5,6,3,7,5,6,5,0,5,7,6,4,4,3,0,3,0,8,14,18,18,16,14,13,0,3,9,11,13,0,12,2,13,10,3,9,8,7,5,2,0,,9.0,28.0,0.0,0.0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0
2022-04-12 04:00:00,0,0,5,6,8,10,9,11,12,13,22,25,0,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0
2022-04-12 05:00:00,0,0,2,3,3,5,5,8,6,9,13,14,0,13,13,2,0,18,17,17,18,11,17,12,7,5,3,4,0,5,7,8,6,7,7,0,6,0,6,5,6,8,9,8,8,6,5,0,0,0,0,6,7,0,7,0,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0
2022-04-12 06:00:00,0,0,4,2,5,1,5,7,6,11,11,12,13,12,13,14,13,11,10,9,11,10,11,8,9,6,0,6,0,7,8,7,8,0,8,3,10,13,15,16,16,18,19,7,17,17,14,0,0,15,9,12,10,11,13,6,,13,12,0,9,9,10,6,4,3,1,0,0,1,2,0,4,6,4,4,5,0,,0,6,6,8,0,0,9,0,8,6,5,0,6,7,11,10,11,9,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,14.0,0.0,0.0,0.0
2022-04-12 07:00:00,0,0,13,13,20,25,26,27,28,32,24,26,27,25,25,26,21,23,20,21,26,16,21,21,20,17,8,16,0,18,24,12,11,10,16,13,11,15,13,15,9,14,16,19,21,22,19,20,0,22,21,24,27,28,30,31,,34,32,32,31,30,18,8,5,4,1,0,5,12,18,7,8,10,9,10,7,8,,8,13,13,15,15,13,14,0,4,12,13,2,0,15,23,26,30,32,44,42,30,22,20,12,7,7,6,10,0,0,9,9,13,20,22,19,19,13,13,14,15,13,14,15,0,12,16,14,9,7,0,6,5,0,,34.0,10.0,0.0,0.0
2022-04-12 08:00:00,1,1,19,20,23,21,26,29,29,41,44,46,46,43,41,39,29,41,40,41,42,41,36,33,24,16,13,18,17,17,17,22,16,13,18,16,17,16,17,19,19,23,24,23,24,26,25,24,23,26,25,25,24,23,29,30,,30,27,27,21,25,23,14,14,9,2,0,6,7,17,12,15,19,16,18,12,10,,8,10,9,10,7,13,13,14,14,12,17,24,25,22,24,27,35,37,43,51,48,36,39,32,8,7,10,9,8,9,9,8,7,9,8,8,11,20,13,23,22,22,21,21,21,20,21,21,19,18,14,12,0,6,,30.0,9.0,7.0,0.0
2022-04-12 09:00:00,0,0,3,4,5,7,10,12,12,17,23,21,24,24,25,12,23,22,21,20,23,24,25,23,19,10,11,9,8,0,10,11,10,10,18,18,19,14,14,14,9,10,9,19,20,23,21,19,4,21,20,20,22,19,20,20,,20,6,19,17,17,21,13,10,5,2,0,3,5,7,6,11,12,11,14,16,15,,8,8,8,7,4,0,10,0,5,9,10,6,12,11,13,15,14,11,13,15,13,8,7,6,5,4,2,6,8,5,5,2,4,0,0,0,4,0,4,5,8,10,0,7,0,5,4,5,4,4,3,3,2,1,,21.0,10.0,0.0,0.0
2022-04-12 10:00:00,0,0,4,0,5,0,4,6,7,15,17,16,16,15,14,14,14,12,11,14,21,0,21,19,14,9,0,6,8,8,10,9,8,9,6,9,9,10,7,9,7,10,10,11,11,12,15,10,0,16,15,10,9,17,16,5,,5,4,14,10,9,8,6,0,0,0,0,4,5,4,4,7,8,9,8,10,7,,7,8,8,9,6,2,8,5,7,9,8,5,7,6,8,8,8,10,8,10,8,7,5,6,4,7,3,0,6,1,4,5,0,4,0,4,0,0,6,0,5,6,6,5,4,5,5,3,0,6,1,7,5,1,,15.0,6.0,0.0,0.0
2022-04-12 11:00:00,0,0,1,2,3,6,7,5,0,13,3,14,0,12,12,13,0,10,0,9,10,9,9,10,9,8,7,8,7,0,10,9,8,11,14,13,10,13,14,13,12,16,16,0,13,18,15,16,15,11,10,13,10,12,13,10,,11,6,10,8,11,9,6,6,3,1,0,1,1,8,6,8,9,8,8,9,7,,7,7,7,6,3,0,8,0,0,8,8,9,10,8,8,13,14,13,15,14,12,12,11,8,9,0,3,0,4,4,11,8,8,8,7,6,4,0,3,4,7,5,5,5,0,4,3,2,1,0,0,0,0,0,,11.0,8.0,0.0,0.0
