Unnamed: 0,1_경성여객(기점가상),2_용마문화복지센터,3_서일대학교,4_면일초등학교,5_용마공원입구,6_우림시장,7_봉우재고개,8_혜원여중고입구,9_상봉터미널입구,10_상봉신협,11_면목6거리,12_서울창업카페상봉점,13_금성시장,14_동부시장남문입구,15_중랑초등학교,16_서울우유앞,17_중랑교,18_삼육서울병원,19_시조사삼거리,20_떡전교사거리.동대문노인복지관,21_청량리미주아파트.동대문세무서,22_청량리역환승센타,23_청량리.청과물도매시장,24_제기동역.서울약령시,25_용두동사거리.한국의류시험연구원,26_신설동역,27_동묘앞,28_동대문(흥인지문),29_종로6가.동대문종합시장,30_종로5가.광장시장,31_종로4가.종묘,32_종로3가.탑골공원,33_종로2가,34_종로1가,35_광화문,36_서울역사박물관.경희궁앞,37_서대문역사거리,38_충정로역,39_아현역,40_웨딩타운,41_이대역,42_신촌오거리.2호선신촌역,43_신촌오거리.현대백화점,44_동교동삼거리,45_홍대입구역(가상),46_홍대입구역,47_서교동,48_합정역,49_메세나폴리스,50_성산초등학교입구,51_기업은행서교동지점(최규하대통령가옥),52_망원시장.망원동월드컵시장입구,53_마포구청역입구,54_마포구청.성산자동차검사소,55_월드컵경기장남측.월드컵공원,56_월드컵공원입구.문화비축기지,57_월드컵파크3단지후문,58_월드컵파크3단지정문,59_월드컵파크2단지.에스플렉스센터,60_상암DMC홍보관.YTN,61_누리꿈스퀘어.MBC,62_월드컵파크5단지.상암중고등학교입구,63_월드컵파크7단지,64_대덕동주민센터,65_월드컵파크9.10.11.12단지,66_상암고등학교,67_월드컵파크5단지,68_상암DMC홍보관.YTN,69_월드컵파크2단지.에스플렉스센터,70_월드컵파크3단지.난지천공원,71_월드컵공원입구.문화비축기지,72_마포농수산물시장.월드컵공원,73_마포구청,74_마포구청역입구,75_망원시장.망원동월드컵시장입구,76_기업은행서교동지점(최규하대통령가옥),77_성산초등학교입구,78_마포한강푸르지오,79_합정역,80_서교동,81_홍대입구역(가상),82_홍대입구역,83_동교동삼거리,84_신촌오거리.현대백화점,85_신촌오거리.2호선신촌역,86_이대역,87_웨딩타운,88_아현역,89_충정로역,90_서대문역사거리,91_서울역사박물관.경희궁앞,92_광화문,93_종로1가,94_종로2가,95_종로3가.탑골공원,96_종로4가.종묘,97_종로5가.광장시장,98_종로6가.동대문종합시장,99_동대문역.흥인지문,100_동묘앞,101_신설동역,102_용두동사거리,103_제기동역.서울약령시,104_청량리수산시장,105_청량리역환승센터,106_서울성심병원,107_휘경동입구,108_삼육서울병원,109_중랑교,110_서울우유앞,111_중랑초등학교,112_동부시장남문입구,113_88병원,114_서울창업카페상봉점,115_면목6거리,116_상봉신협,117_상봉터미널입구,118_혜원여중고입구,119_봉우재고개,120_우림시장,121_용마공원입구,122_우리은행망우동지점,123_서일대학교,124_용마문화복지센터,125_경성여객(종점가상)
2022-03-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 04:00:00,0,3,10,15,16,17,20,21,21,20,21,20,21,22,24,25,15,26,25,27,26,25,25,24,25,24,25,36,31,34,33,31,33,15,14,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 05:00:00,0,1,2,5,7,8,10,10,11,13,8,10,14,17,20,21,19,17,15,19,18,16,15,16,16,16,16,19,20,20,17,19,30,20,13,18,19,16,17,16,16,17,16,14,13,8,7,7,11,13,15,14,15,17,17,9,16,12,11,5,3,2,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 06:00:00,1,2,6,8,11,12,13,15,17,16,15,17,19,20,21,22,22,23,17,22,17,19,17,18,20,17,19,18,17,15,14,13,10,8,7,7,9,7,8,6,5,7,8,8,3,5,6,8,9,10,9,10,11,9,10,0,6,9,7,6,6,1,0,1,6,7,10,13,14,6,5,5,7,8,10,11,12,11,7,8,0,12,11,7,8,8,9,10,9,8,6,8,6,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 07:00:00,4,7,11,17,25,32,35,30,32,34,33,34,33,33,36,41,40,39,37,38,35,33,34,33,33,30,30,27,21,19,18,17,19,19,13,9,7,8,9,10,6,9,12,11,4,7,9,19,19,23,17,28,32,40,42,41,33,38,33,29,17,2,0,0,8,7,9,13,16,23,14,13,12,20,23,27,25,21,18,17,9,19,21,24,23,25,28,29,25,24,17,13,11,14,13,8,8,7,11,9,8,7,10,6,11,11,12,13,11,12,7,10,18,19,12,14,13,8,10,8,8,3,4,2,0
2022-03-14 08:00:00,3,12,15,21,30,29,36,42,44,51,42,45,46,49,53,57,53,52,48,52,53,55,49,45,42,41,42,41,34,30,28,28,27,25,20,17,17,14,15,14,12,12,12,13,12,12,13,35,43,40,44,46,50,63,55,56,62,56,45,36,17,0,0,1,14,11,9,10,11,13,22,21,19,24,32,35,34,27,22,20,18,28,31,33,37,42,41,51,51,42,33,29,23,20,24,18,14,12,13,12,14,13,12,15,19,20,22,23,21,21,25,30,33,42,46,47,40,32,26,24,25,18,11,13,0
2022-03-14 09:00:00,1,3,9,13,16,20,22,26,32,32,31,34,38,36,40,42,41,39,44,40,36,37,34,35,37,36,36,35,28,24,22,19,16,13,13,9,11,10,11,12,11,10,10,12,10,12,10,20,27,27,30,32,30,35,36,40,38,35,27,19,12,2,0,0,4,6,7,9,12,10,9,8,13,16,19,20,18,19,16,15,14,18,23,31,27,18,27,29,25,26,21,20,19,20,17,15,14,14,11,12,12,11,13,14,13,14,13,14,16,14,12,14,12,14,16,15,15,10,13,13,13,9,7,0,0
2022-03-14 10:00:00,1,2,5,9,10,14,16,17,18,21,22,22,25,26,31,32,31,29,22,34,32,29,26,26,25,24,23,17,15,13,10,14,14,9,10,11,12,14,14,9,12,11,13,15,14,14,15,22,25,24,19,19,18,19,15,20,21,20,16,8,5,1,0,2,3,5,6,9,9,8,8,12,11,12,14,16,17,13,12,12,10,13,15,19,22,23,15,25,25,11,26,21,16,16,17,16,14,16,15,15,11,10,7,8,8,7,7,8,8,8,8,8,10,11,13,12,10,6,8,5,4,4,2,0,0
2022-03-14 11:00:00,1,6,8,7,7,10,11,12,14,16,16,16,16,15,16,17,14,17,16,9,15,14,21,17,16,19,18,16,15,12,10,10,12,11,12,13,16,18,17,19,15,16,18,19,18,21,16,20,22,20,18,13,14,16,15,3,0,11,10,8,2,0,0,0,6,7,8,12,14,15,12,14,16,22,24,22,20,19,16,16,14,18,20,20,18,22,21,20,21,21,18,27,25,25,28,24,13,15,17,12,19,17,15,13,14,12,13,15,14,13,12,14,11,10,11,12,11,11,9,10,9,8,6,1,0
2022-03-14 12:00:00,1,5,8,10,9,18,11,19,11,18,17,13,14,18,20,21,22,21,14,13,14,21,23,19,17,19,20,24,23,22,20,21,20,16,17,16,16,17,16,18,16,15,15,15,13,12,12,19,25,20,21,24,21,18,21,13,13,18,11,9,3,2,1,1,6,9,15,16,13,12,11,10,17,18,21,21,20,17,17,14,12,16,14,16,12,14,14,15,15,15,15,15,14,14,14,14,14,12,13,13,18,17,19,20,23,19,23,25,25,23,22,18,16,16,11,15,12,11,10,10,9,9,4,1,0
2022-03-14 13:00:00,0,4,7,8,8,9,11,13,17,16,17,18,17,20,19,14,20,15,12,20,19,21,18,15,18,16,15,22,15,15,17,14,15,17,15,19,22,23,22,17,17,19,19,18,15,16,13,16,20,18,17,15,14,16,16,0,11,13,11,5,3,2,0,0,9,20,25,26,26,27,22,27,30,27,28,27,25,26,19,20,18,20,19,17,18,17,18,14,17,13,13,14,15,15,14,16,15,19,17,18,21,18,22,15,20,18,18,19,18,19,15,14,13,15,16,15,14,12,11,8,6,6,4,2,0
2022-03-14 14:00:00,6,13,13,14,13,14,8,8,14,16,11,11,12,12,14,18,17,15,14,15,11,11,12,14,12,12,11,13,13,17,15,18,20,18,18,18,22,21,19,20,22,20,20,18,16,15,14,15,17,18,19,17,15,15,14,8,12,13,9,5,3,2,0,0,3,2,6,12,15,10,14,11,14,18,21,27,26,19,17,19,17,16,16,13,10,13,10,16,13,15,14,13,13,16,19,15,18,19,20,21,19,19,21,19,20,20,18,21,20,19,17,15,12,15,14,13,13,12,10,7,5,4,2,0,0
2022-03-14 15:00:00,1,13,14,15,10,20,19,27,19,24,22,20,14,13,11,8,11,9,10,10,13,11,11,13,15,17,14,13,14,16,13,22,23,24,25,24,24,24,24,24,20,17,18,14,14,14,13,14,17,14,18,11,10,12,14,10,6,13,9,7,5,2,1,1,6,9,8,18,25,28,26,26,28,26,25,29,28,25,20,18,15,17,16,17,15,15,12,14,17,19,25,29,27,26,26,24,20,25,24,24,21,18,22,23,21,22,20,31,31,26,18,16,17,17,14,16,13,14,12,11,9,6,2,0,0
2022-03-14 16:00:00,1,15,17,16,18,20,22,31,27,28,27,23,21,20,17,19,20,14,19,17,19,16,16,19,20,17,12,13,17,17,12,17,18,18,20,23,27,24,25,23,21,23,20,22,20,24,22,20,21,19,15,19,14,17,19,18,15,14,11,5,2,1,0,1,6,5,13,22,28,29,18,22,22,23,19,19,18,17,13,12,7,17,18,18,17,16,18,21,17,18,19,21,19,18,22,29,28,25,20,22,26,24,22,24,21,22,22,27,27,26,24,21,21,20,20,18,17,15,12,11,8,6,5,0,0
2022-03-14 17:00:00,1,9,16,16,17,20,21,24,25,25,23,25,24,22,18,21,17,16,12,10,16,16,14,10,14,15,16,16,20,22,22,23,25,26,27,29,34,25,26,27,29,26,27,22,19,20,17,23,25,24,20,18,19,14,13,12,11,13,11,9,5,4,0,1,6,10,16,27,41,36,42,41,29,30,32,29,28,24,18,18,16,18,14,18,18,16,15,14,15,15,16,16,16,20,25,28,32,36,32,31,35,34,31,31,30,29,26,27,26,26,22,22,23,25,24,24,21,19,16,12,9,7,3,2,0
2022-03-14 18:00:00,0,5,6,7,8,14,15,11,15,14,13,13,12,13,10,11,14,15,16,17,18,18,15,16,15,15,15,20,19,19,23,26,26,37,40,57,58,54,43,40,34,33,30,36,35,28,30,39,51,47,42,35,31,36,34,15,30,21,16,10,8,3,0,2,5,13,33,47,56,50,50,53,46,43,44,45,41,36,21,24,23,23,21,17,17,19,19,18,18,20,35,33,33,32,35,35,40,40,41,42,42,42,44,42,37,37,37,35,34,31,30,24,22,22,22,19,18,15,13,12,11,6,2,0,0
2022-03-14 19:00:00,1,4,5,8,8,13,15,17,20,21,16,17,14,14,14,13,12,12,12,13,12,11,10,12,11,9,11,10,9,12,14,21,24,28,34,32,33,32,30,27,25,23,22,20,19,17,18,20,25,24,22,17,14,15,14,10,12,11,9,7,5,5,1,1,4,5,17,32,45,38,45,43,35,33,35,36,35,29,15,16,12,14,16,15,14,12,13,16,17,18,18,16,21,24,27,31,34,37,40,39,36,34,34,31,38,37,38,33,33,29,23,20,20,23,22,24,16,15,11,11,9,5,4,0,0
2022-03-14 20:00:00,0,3,4,5,3,6,4,6,7,8,8,7,6,8,10,6,9,6,2,7,0,7,4,8,9,5,8,7,6,9,9,11,16,16,15,16,15,17,14,16,12,12,12,13,12,16,13,14,17,15,14,13,13,10,10,9,7,7,5,4,4,3,0,1,3,4,10,17,19,0,17,16,13,14,14,14,15,13,10,8,5,10,10,10,10,9,7,6,8,7,9,8,15,12,17,16,22,26,22,22,23,22,21,20,28,26,25,26,27,25,21,17,19,20,20,17,14,13,7,6,4,3,2,0,0
2022-03-14 21:00:00,0,3,4,2,4,6,7,4,8,8,7,3,6,7,6,5,5,3,6,6,5,6,6,7,7,8,12,9,10,14,15,20,22,23,22,23,31,29,25,24,17,17,20,19,18,19,14,15,21,15,15,12,10,7,6,5,4,6,4,4,1,1,0,0,2,4,7,14,17,18,4,19,18,22,18,16,15,17,8,9,8,12,11,14,15,9,15,13,11,9,10,9,10,13,14,15,14,17,17,16,20,18,19,16,18,20,18,20,19,21,20,21,17,14,15,8,10,9,5,4,2,1,1,0,0
2022-03-14 22:00:00,3,2,2,2,0,4,6,4,4,5,6,6,5,6,7,4,6,6,4,7,6,6,7,7,7,9,8,10,11,10,9,8,11,12,12,12,14,13,14,15,15,16,16,15,14,20,21,18,21,19,19,17,11,8,7,3,6,4,5,3,2,0,0,0,1,2,4,10,10,8,11,11,10,10,12,13,11,11,8,8,4,11,10,18,17,17,18,18,14,11,12,11,13,16,17,13,18,20,21,21,21,19,17,16,20,16,18,17,20,18,14,13,12,13,13,13,10,8,8,5,4,3,2,1,0
2022-03-14 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,12,15,5,14,13,9,9,7,8,4,9,3,10,8,9,11,10,8,10,8,3,4,0,5,4,3,2,2,1,0,0,2,2,3,5,5,0,2,4,7,6,6,7,3,8,7,8,0,10,10,12,11,12,11,10,9,8,8,9,8,10,11,12,13,12,11,11,12,18,10,12,15,14,16,16,15,14,12,12,12,13,14,16,14,5,12,8,7,4,1,0,0
2022-03-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 04:00:00,1,6,8,12,13,14,16,18,20,21,21,20,21,22,24,25,26,27,26,28,27,26,26,24,23,24,27,34,35,36,34,32,28,24,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 05:00:00,0,3,4,5,8,9,10,11,15,16,15,16,14,15,17,19,21,19,6,15,18,16,18,19,18,15,21,25,23,20,22,20,20,19,17,17,17,15,17,14,15,15,13,4,11,11,8,11,10,9,11,10,13,15,5,0,11,8,6,6,3,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 06:00:00,1,4,11,13,12,14,14,18,21,16,14,16,18,18,22,23,21,23,22,23,20,19,17,17,16,14,15,16,14,14,9,15,13,7,5,4,5,7,6,9,6,7,9,8,6,7,4,7,7,5,7,8,8,8,7,0,14,13,12,11,1,9,0,0,2,4,6,8,9,7,2,2,6,10,10,12,10,11,9,10,9,9,10,15,14,15,14,16,17,13,14,14,11,10,9,9,2,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 07:00:00,3,10,17,22,29,31,32,28,30,36,32,36,38,44,46,47,42,43,33,45,44,44,29,37,35,29,30,28,27,22,20,19,23,24,20,16,10,10,7,6,6,5,6,5,4,5,5,27,15,16,16,16,23,27,32,31,29,27,22,19,14,1,0,0,6,9,13,13,13,18,17,16,11,21,25,28,27,26,16,15,14,22,20,25,27,28,31,31,33,30,26,24,20,15,19,9,17,16,7,7,6,7,10,10,9,6,13,9,8,10,10,15,17,18,20,21,15,8,7,7,8,8,5,2,0
2022-03-15 08:00:00,3,9,12,18,24,34,37,40,44,42,39,40,47,48,53,58,55,51,50,53,51,49,44,46,45,41,42,43,38,37,31,31,29,30,26,14,12,11,11,12,14,13,13,18,17,16,14,37,46,47,51,53,55,61,63,62,60,55,42,35,21,0,0,1,16,15,14,18,21,23,21,21,23,29,32,35,36,36,29,31,28,33,34,39,42,42,39,39,41,36,26,23,18,17,19,14,11,19,20,19,18,18,18,19,28,28,28,29,29,26,24,34,35,42,41,41,36,27,23,22,18,19,11,11,0
2022-03-15 09:00:00,1,3,7,18,19,19,23,28,30,27,27,30,35,36,37,35,33,39,40,42,39,36,30,31,34,31,30,32,31,28,26,22,15,14,13,10,11,11,13,13,10,9,9,9,6,9,9,38,45,45,45,47,48,49,43,50,49,43,33,24,14,1,0,1,6,4,9,10,14,15,12,9,13,17,20,20,20,21,15,14,10,21,23,21,19,22,23,28,26,27,23,17,15,12,11,11,10,9,8,9,11,9,13,10,18,18,17,20,20,21,23,23,22,23,22,13,21,17,19,20,18,16,13,1,0
2022-03-15 10:00:00,1,3,6,9,12,14,16,17,19,21,18,18,18,24,26,28,32,33,31,30,28,20,19,20,19,19,20,19,17,13,14,13,13,12,14,11,13,13,15,16,15,16,15,15,10,13,12,12,18,19,14,14,15,21,26,27,21,22,17,7,4,2,0,1,4,6,10,10,14,13,5,12,15,23,22,23,21,23,19,18,17,14,13,11,13,13,14,15,14,13,13,15,16,16,15,16,13,13,14,15,16,16,11,14,11,11,10,18,14,12,11,11,12,9,13,11,9,8,7,7,6,5,0,0,0
2022-03-15 11:00:00,3,4,6,9,10,13,12,14,15,15,15,14,15,15,16,14,16,16,15,14,17,17,18,17,16,16,17,22,20,14,14,14,13,12,13,10,16,16,18,9,16,12,16,21,20,25,21,21,23,16,14,13,15,14,15,0,9,13,8,7,2,1,0,1,3,2,5,10,11,13,10,14,17,17,19,16,18,17,16,16,14,17,18,19,21,23,22,24,24,26,29,26,22,21,19,19,15,16,14,14,14,12,15,12,16,15,14,14,9,12,11,12,14,15,11,14,10,7,4,4,3,2,1,0,0
2022-03-15 12:00:00,0,6,7,10,10,14,14,11,13,16,15,15,15,18,18,15,16,18,18,21,21,20,23,23,22,21,21,22,20,26,24,22,24,26,27,21,23,25,23,19,18,17,21,22,14,21,19,25,26,23,19,19,16,14,13,10,8,15,12,6,4,2,0,0,5,9,13,14,8,14,14,11,16,20,23,22,22,28,13,12,10,14,14,14,13,15,16,18,17,15,11,12,15,12,14,9,13,14,16,18,18,18,17,21,30,12,29,28,32,30,27,29,29,30,31,27,24,23,19,17,16,9,7,1,0
2022-03-15 13:00:00,1,4,6,9,8,11,13,14,16,20,19,19,17,20,21,23,22,22,23,24,26,23,25,21,23,21,20,23,21,20,21,19,19,18,18,18,22,22,23,22,22,18,19,19,15,19,18,22,21,21,18,15,15,15,17,16,10,13,10,6,4,2,0,0,4,27,36,37,37,17,36,35,31,26,23,26,21,27,29,27,25,18,17,23,27,26,28,29,29,25,23,25,22,19,19,18,17,17,16,16,18,17,16,17,21,23,20,19,19,18,15,14,12,10,11,11,9,8,9,6,4,4,3,0,0
2022-03-15 14:00:00,0,5,9,10,9,11,10,11,10,12,11,11,13,16,17,16,12,16,20,16,15,15,18,20,20,19,23,15,19,18,17,19,20,21,19,19,24,22,21,21,24,25,24,20,18,19,21,21,21,19,18,23,23,11,14,11,10,11,8,4,2,1,0,1,5,3,8,13,16,13,12,14,17,17,17,18,18,17,16,17,16,16,19,19,20,22,15,22,18,16,19,17,16,15,18,21,16,21,24,21,21,15,22,20,19,19,18,21,21,19,16,16,15,15,14,12,11,9,6,4,2,3,1,0,0
2022-03-15 15:00:00,2,10,11,15,13,16,18,19,20,19,16,15,16,14,18,16,17,21,17,22,20,19,23,26,24,18,22,20,22,20,21,23,33,23,23,22,23,22,24,23,17,22,22,21,18,20,19,18,23,21,17,18,15,13,12,10,9,9,6,8,5,1,0,0,7,8,13,15,20,24,23,21,24,24,24,24,21,19,17,21,17,20,26,29,28,28,27,26,25,23,21,22,22,22,22,25,24,27,29,29,31,27,24,22,23,25,20,29,30,23,16,15,14,12,12,11,12,12,9,7,6,3,1,0,0
2022-03-15 16:00:00,1,12,17,17,20,19,20,30,29,30,28,26,24,21,21,22,21,19,20,16,13,15,18,20,22,22,20,20,19,21,20,24,32,35,38,40,41,39,35,33,29,27,29,26,22,22,19,18,23,24,22,23,18,16,19,7,18,16,15,12,6,2,0,1,5,8,11,18,21,23,21,22,29,30,25,28,28,23,21,19,15,29,31,29,28,27,26,27,24,27,25,26,26,25,28,28,26,29,32,30,31,31,27,27,28,29,29,30,28,26,27,22,30,31,31,24,19,17,14,15,17,14,8,1,0
2022-03-15 17:00:00,0,7,12,12,14,16,11,19,20,22,22,26,21,22,24,23,22,20,19,18,19,17,19,21,22,21,22,24,26,30,31,31,30,31,29,35,38,36,31,33,34,30,34,34,33,29,30,31,35,32,30,33,16,15,14,13,10,9,8,6,3,2,0,1,5,9,16,32,42,31,40,40,39,40,39,40,32,34,33,16,14,19,18,19,19,19,17,16,25,23,26,26,26,27,29,31,37,46,46,44,44,42,39,37,34,35,32,32,32,29,25,26,24,23,22,17,23,20,13,12,10,8,6,2,0
2022-03-15 18:00:00,0,4,4,7,7,11,12,14,17,20,19,20,19,18,17,18,22,22,7,25,27,23,23,14,24,20,19,14,17,21,22,26,29,36,48,50,59,56,44,45,39,38,40,36,33,27,28,28,44,43,39,32,28,20,18,18,15,15,12,8,6,4,0,1,5,19,42,56,63,57,63,61,54,52,52,49,52,41,20,26,23,25,25,28,24,26,27,24,27,25,32,31,31,33,37,38,39,42,44,45,47,48,47,43,47,44,42,42,44,42,37,33,27,22,24,23,21,18,19,10,9,6,3,0,0
2022-03-15 19:00:00,1,6,10,11,11,14,13,15,21,18,16,19,17,18,17,16,16,18,16,15,15,13,12,17,18,12,13,8,9,12,15,18,22,26,35,40,41,36,29,28,28,28,29,29,27,25,26,30,35,34,28,24,21,18,17,16,12,11,10,6,6,4,0,3,4,7,16,35,47,0,49,49,34,36,37,38,35,30,13,15,11,16,17,16,18,18,17,14,13,12,14,13,14,16,15,19,26,30,34,38,36,32,30,30,31,30,28,28,28,27,26,28,24,24,29,25,24,22,14,12,11,5,3,1,0
2022-03-15 20:00:00,0,1,7,9,9,8,6,6,9,8,8,5,10,8,7,6,7,7,4,6,7,9,10,11,10,13,11,11,13,16,12,13,14,14,23,25,26,20,18,17,16,13,16,11,9,18,16,18,20,20,15,21,18,17,15,12,14,11,11,8,3,0,0,1,2,5,9,16,18,20,16,20,18,19,25,27,26,23,13,13,11,15,14,14,15,14,12,12,10,11,11,10,13,13,12,17,14,19,20,18,19,19,20,19,23,26,24,24,23,22,18,16,16,16,18,15,13,12,11,8,9,6,1,0,0
2022-03-15 21:00:00,0,3,4,5,6,9,6,6,10,11,11,7,7,9,10,3,8,8,8,7,4,8,7,6,8,7,8,12,11,16,15,18,19,21,25,26,26,30,24,22,20,18,17,18,16,16,14,12,17,15,17,17,14,11,8,8,7,10,7,4,3,2,0,0,2,4,9,17,22,6,10,19,19,17,17,15,16,14,8,9,8,15,14,17,14,14,12,10,10,11,14,16,16,15,22,23,25,24,29,29,31,27,27,24,22,21,20,18,17,17,17,16,13,10,11,9,8,6,5,7,4,3,2,0,0
2022-03-15 22:00:00,0,7,7,8,0,11,12,5,12,11,11,3,12,12,6,13,5,11,10,7,9,8,7,8,7,10,7,8,6,7,9,10,10,12,14,14,16,16,15,7,15,13,11,11,9,17,17,19,21,17,21,17,11,8,9,7,8,6,5,2,3,1,0,1,2,1,8,17,17,0,0,16,15,11,12,11,9,11,7,8,0,9,12,17,18,17,16,16,13,13,15,17,21,20,20,19,20,24,23,25,24,21,21,20,22,19,21,18,21,21,19,17,15,11,13,12,10,8,7,6,5,3,1,0,0
2022-03-15 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,12,15,18,20,14,19,14,12,8,8,11,8,4,14,14,14,16,15,15,16,14,10,12,11,9,2,6,5,4,1,0,0,2,1,2,9,12,5,7,10,8,7,9,10,9,10,12,9,4,16,18,23,24,23,19,18,16,14,12,11,15,12,12,16,15,16,14,15,15,12,15,13,16,17,15,14,14,13,15,13,12,10,11,13,12,11,10,8,4,3,2,1,0
