Unnamed: 0,1_북부운수차고지(가상),2_방약국앞,3_면남초등학교,4_지하철7호선사가정역,5_면목우체국.녹색병원,6_면동초등학교,7_면목본동주민센터.면목정보도서관,8_지하철7호선면목역,9_면목초등학교,10_지하철7호선상봉역,11_상봉1동주민센터,12_신내쌍용아파트,13_쌍용아파트신내테크노타운앞,14_엘지아파트앞,15_신현중학교,16_중랑구청,17_중랑구청사거리,18_성원아파트경남아너스빌앞,19_국민은행망우동지점,20_망우역.망우지구대,21_상봉터미널,22_혜원여중고입구,23_봉우재고개,24_우림시장,25_용마공원입구,26_우리은행망우동지점,27_서일대학교,28_용마문화복지센터,29_중화중학교.다문화가족지원센터,30_면중초등학교,31_용마산교차로,32_사가정시장,33_사가정역,34_면목두산아파트2차,35_사가정센트럴아이파크아파트,36_장안교앞,37_장안2동주민센터,38_배봉초등학교.전농우성아파트,39_전동초등학교.전농동SK아파트,40_전농사거리,41_서울시동부교육지원청.해성국제컨벤션고교,42_서울시립대입구,43_떡전교앞,44_서울성심병원,45_청량리미주아파트.동대문세무서,46_청량리역환승센타,47_경동시장앞,48_동대문중앙새마을금고,49_현대코아,50_청량리역환승센터,51_서울성심병원,52_떡전교앞,53_서울시립대학교앞,54_전농로터리시장.동부교육지원청,55_전농사거리,56_전동초등학교.전농동SK아파트,57_배봉초등학교.전농우성아파트,58_장안2동주민센터,59_장안교은석초등학교,60_홈플러스면목동점,61_면목두산아파트2차,62_사가정역,63_사가정시장,64_면중초등학교,65_중화중학교,66_용마문화복지센터,67_서일대학교,68_면일초등학교,69_용마공원입구,70_우림시장,71_봉우재고개,72_혜원여중고입구,73_상봉터미널입구,74_상봉터미널,75_망우역,76_국민은행망우동지점,77_성원아파트경남아너스빌앞,78_중랑구청,79_신현중학교,80_엘지아파트앞,81_쌍용아파트신내테크노타운앞,82_신내쌍용아파트,83_상봉1동주민센터,84_지하철7호선상봉역,85_면목초등학교,86_지하철7호선면목역,87_면목본동주민센터.면목정보도서관,88_면동초등학교,89_면목우체국.녹색병원,90_지하철7호선사가정역,91_면목시장,92_면남초등학교,93_방약국앞,94_중곡초등학교(가상)
2022-03-07 20:00:00,1,1,3,0,4,4,3,4,3,8,10,9,7,6,7,6,6,6,5,7,9,8,7,7,8,7,6,10,12,7,11,8,21,21,19,14,11,11,11,10,6,9,8,7,5,2,2,1,4,15,26,22,21,20,18,19,13,15,19,15,15,12,16,13,10,10,10,8,7,8,6,0,7,8,7,5,3,4,3,0,2,1,2,2,0,0,0,1,2,0,1,1,0,0
2022-03-07 21:00:00,0,1,1,2,3,1,2,4,0,7,5,4,4,2,3,5,7,6,5,6,6,2,4,7,7,7,8,6,3,5,1,3,6,7,10,2,10,8,6,6,6,6,5,1,4,1,1,0,1,16,16,18,20,20,18,16,14,9,9,7,8,9,15,10,6,7,7,6,7,6,0,0,6,7,5,4,4,6,7,5,4,4,3,5,1,5,4,0,2,2,2,3,2,0
2022-03-07 22:00:00,2,2,4,2,2,3,0,4,2,5,2,3,1,1,4,2,4,6,7,9,11,12,0,12,13,8,8,9,10,9,0,7,13,7,11,9,7,7,4,2,3,5,6,5,0,4,1,1,2,20,23,21,18,16,16,12,9,11,10,7,9,8,11,7,5,7,7,8,7,6,5,4,2,3,0,4,3,4,3,3,3,4,3,2,1,5,4,0,3,0,4,3,0,0
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,3,3,4,5,5,0,0,0,6,4,5,19,18,17,17,7,6,5,3,2,2,1,0,1,0,1,1,0,10,5,7,9,0,8,5,4,4,4,5,3,8,8,5,9,8,7,6,5,3,2,0,0,2,1,3,1,1,2,1,0,0,3,5,6,6,0,7,6,4,0,3,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,3,0,0,6,1,2,5,4,1,5,6,0,0,0,4,3,2,2,1,1,1,2,1,2,4,0,0,3,3,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,2,3,1,4,4,7,3,2,5,6,3,5,0,4,2,3,2,3,2,1,0,0,3,2,4,5,6,5,4,5,4,2,6,8,6,7,10,11,12,5,12,13,14,11,7,1,1,1,0,5,2,4,4,7,6,10,10,15,12,14,10,9,13,12,2,7,6,6,5,3,0,4,0,0,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,0,2,1,1,0,2,2,1,2,3,3,0,2,0,1,1,2,3,2,2,1,1,0,3,4,8,7,6,8,9,9,6,7,10,11,12,15,11,14,10,16,13,16,15,10,2,1,2,0,3,4,5,5,4,6,9,9,10,10,11,9,4,8,3,7,6,5,5,5,3,5,6,4,2,2,1,2,3,3,1,4,5,3,4,3,3,3,4,2,2,2,1,0,0
2022-03-08 07:00:00,1,3,4,4,6,7,10,3,9,13,10,9,11,8,6,6,12,15,12,13,12,10,9,10,14,15,18,15,15,20,22,19,26,29,36,36,60,70,70,59,37,36,38,35,28,8,7,4,0,9,11,19,24,26,29,36,41,34,47,27,42,30,35,33,14,13,13,11,14,14,14,16,13,10,9,11,10,7,6,8,7,12,14,5,0,2,1,3,0,2,2,1,0,0
2022-03-08 08:00:00,3,7,11,12,9,8,15,15,18,26,25,26,27,26,22,11,13,12,11,22,36,34,35,41,45,48,36,17,20,23,24,16,25,27,30,30,32,43,46,41,39,39,39,35,25,8,3,3,4,8,11,13,18,20,21,25,30,29,32,35,38,34,60,61,58,23,23,27,24,23,23,23,23,21,20,23,19,10,12,12,13,16,21,11,10,10,11,10,8,6,6,5,2,0
2022-03-08 09:00:00,2,5,7,6,4,1,5,7,5,4,3,0,3,6,4,6,7,7,9,27,28,29,29,31,33,36,20,11,12,14,12,10,14,18,21,22,21,23,28,26,27,29,27,24,20,2,1,0,1,14,17,16,17,17,18,15,16,23,31,34,32,27,63,62,59,13,10,10,12,11,8,10,9,6,5,6,6,7,6,4,9,8,3,6,4,5,3,4,3,0,1,0,0,0
2022-03-08 10:00:00,2,1,2,2,3,4,4,3,3,3,3,2,4,2,3,5,6,5,5,11,15,16,15,12,13,12,15,15,14,14,15,9,12,12,11,14,15,16,16,17,16,16,15,14,11,4,3,4,5,10,12,15,16,14,14,13,10,11,14,15,13,17,22,19,39,12,14,15,14,12,4,9,2,10,11,6,4,4,3,5,7,8,4,7,3,7,6,3,4,3,2,1,1,0
2022-03-08 11:00:00,1,6,6,4,8,8,9,9,8,8,4,4,7,3,3,3,5,4,6,9,10,6,8,12,11,11,9,28,29,29,28,15,13,16,19,20,14,15,16,15,16,13,16,15,10,2,5,0,6,11,15,19,16,15,14,16,16,17,11,15,14,12,13,11,11,21,19,20,20,19,17,17,17,13,9,7,6,4,4,2,2,4,5,4,3,6,5,5,3,2,0,0,0,0
2022-03-08 12:00:00,1,2,4,2,4,5,6,6,5,5,4,5,7,2,6,6,8,8,9,14,19,25,26,28,30,33,26,26,28,18,26,13,14,12,11,12,13,17,20,13,20,20,19,18,16,3,2,6,6,15,15,16,11,25,26,26,23,19,18,17,13,10,22,24,23,15,19,22,20,17,1,29,16,22,17,15,10,7,4,6,4,4,7,8,5,5,2,3,4,3,2,0,0,0
2022-03-08 13:00:00,1,3,3,6,5,5,0,7,9,8,6,5,6,6,5,7,7,8,8,11,14,14,14,17,16,19,18,20,24,35,34,30,14,15,16,15,23,27,24,23,21,19,16,11,14,2,4,3,4,11,14,13,13,14,16,18,16,16,16,13,13,11,22,23,19,13,16,17,17,15,13,18,15,12,8,10,8,8,10,7,7,7,6,8,7,10,11,11,7,2,2,1,0,0
2022-03-08 14:00:00,0,1,4,5,3,3,4,9,4,13,11,7,3,10,8,11,14,0,10,11,17,16,7,18,19,15,12,20,31,35,21,19,28,27,25,16,17,18,21,23,0,23,20,19,14,3,2,10,11,16,13,16,20,21,20,19,17,13,14,12,12,12,18,15,17,20,21,22,21,22,12,0,14,13,11,7,7,7,7,8,6,6,8,8,6,7,7,8,9,7,5,3,0,0
2022-03-08 15:00:00,1,2,4,5,8,9,8,12,7,10,8,0,7,6,6,6,8,9,5,9,11,10,10,10,10,13,13,34,33,34,33,23,15,8,17,15,17,19,16,17,16,16,13,11,10,3,3,4,8,17,16,27,26,28,26,22,12,12,13,13,11,10,15,14,12,21,25,23,23,22,19,18,17,12,9,10,9,7,7,7,6,6,7,6,4,3,3,2,2,1,0,0,0,0
2022-03-08 16:00:00,2,4,3,5,6,6,2,7,0,13,8,7,8,7,4,8,8,7,7,8,13,15,9,17,20,19,20,32,34,30,23,11,15,16,16,30,34,36,33,32,28,19,17,14,9,4,5,3,7,29,32,36,35,34,32,36,28,17,24,20,20,16,25,21,23,23,25,23,20,17,17,18,16,13,13,13,14,12,12,8,11,7,10,8,7,13,11,6,5,4,5,2,0,0
2022-03-08 17:00:00,1,5,5,7,7,6,6,10,0,11,10,11,11,10,9,9,9,7,7,10,15,15,15,16,17,18,18,23,23,24,22,12,12,13,11,10,14,16,15,16,19,17,16,14,12,2,6,7,9,28,30,32,32,34,31,30,24,19,19,18,16,17,26,23,22,20,23,25,23,21,18,22,24,25,17,12,11,10,5,8,9,9,3,10,2,9,9,3,7,5,1,4,0,0
2022-03-08 18:00:00,4,3,5,6,10,9,9,13,14,16,16,16,15,12,13,11,7,9,6,11,15,12,14,12,15,14,13,19,18,18,16,9,20,18,16,14,20,22,23,21,21,22,21,18,10,4,5,4,18,39,40,39,36,38,36,33,28,25,24,18,16,13,23,25,24,21,21,19,19,15,7,12,11,14,10,15,11,16,15,8,16,15,9,11,6,12,13,12,10,9,4,2,1,0
2022-03-08 19:00:00,2,2,3,3,5,6,5,11,13,25,24,24,23,15,18,10,9,7,4,5,12,14,10,16,18,21,28,25,26,26,18,14,26,22,20,18,15,16,15,14,14,12,11,9,7,4,3,4,14,43,44,43,39,38,30,27,19,20,20,17,17,20,28,24,24,21,23,18,16,13,12,11,10,11,12,19,15,10,7,7,9,5,9,10,9,10,8,7,5,6,5,4,1,0
2022-03-08 20:00:00,1,2,3,5,5,3,3,7,3,14,13,10,10,8,8,6,4,5,4,7,8,7,5,8,9,8,4,9,10,10,10,9,11,10,12,12,10,9,8,9,7,7,6,6,6,3,3,3,3,22,21,17,22,25,24,17,12,12,11,11,9,10,14,12,13,23,21,17,12,11,9,10,9,6,5,9,10,4,3,2,3,1,3,3,2,5,4,4,3,5,0,2,0,0
2022-03-08 21:00:00,1,2,4,6,7,7,6,5,4,5,4,3,3,2,2,2,4,3,7,10,11,10,9,11,11,9,8,8,10,12,9,6,11,10,9,7,11,8,7,7,7,8,5,6,5,1,1,0,2,12,11,12,14,13,10,10,7,7,7,8,7,6,8,11,9,12,13,12,12,11,10,8,6,5,3,8,9,4,3,2,3,0,0,6,4,9,4,12,11,7,5,1,0,0
2022-03-08 22:00:00,1,2,2,1,4,5,0,8,0,9,8,2,1,7,5,3,6,6,6,7,9,8,7,6,6,6,7,6,6,7,3,6,8,8,5,6,7,11,9,7,7,7,6,3,1,2,0,0,1,14,14,11,14,12,14,13,9,8,11,8,8,10,11,12,9,9,9,8,5,4,4,1,2,4,4,5,5,3,3,2,2,4,2,8,3,5,4,3,0,2,2,1,0,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,1,2,0,0,0,3,1,2,4,1,4,2,4,14,16,15,17,12,9,7,6,7,3,6,0,4,2,1,0,0,7,7,8,7,8,8,10,7,8,4,6,5,7,9,7,6,5,4,4,3,6,5,0,0,3,2,2,2,2,1,0,1,1,0,3,0,2,3,3,2,5,1,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,1,2,4,5,2,0,0,2,0,1,1,0,0,1,2,0,0,1,0,0,0,0,0,2,0,3,0,2,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,2,1,1,2,0,1,5,4,1,5,4,0,3,0,2,1,3,0,4,2,0,3,0,2,5,5,1,5,6,2,5,3,2,1,3,2,3,5,4,5,6,8,0,7,5,0,1,1,2,7,3,7,2,8,5,9,12,11,0,9,8,5,7,6,7,5,5,3,1,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,0,0,1,2,0,3,2,0,4,3,0,2,1,0,2,5,6,4,3,2,1,0,1,4,6,4,6,5,5,6,3,6,2,5,6,5,6,11,9,9,7,0,10,8,2,2,2,3,6,7,4,6,2,7,8,8,3,7,4,6,3,3,4,4,5,7,6,7,6,4,5,6,4,3,2,2,1,2,0,0,0,2,7,1,2,6,5,2,3,2,1,0,0
2022-03-09 07:00:00,0,1,0,0,4,2,2,5,0,1,4,1,3,2,2,2,3,2,2,3,1,5,4,6,5,8,10,0,3,11,12,8,8,10,12,8,7,13,17,0,16,7,16,13,12,4,2,0,0,2,1,7,4,3,2,8,7,9,9,6,8,7,8,5,4,6,4,6,5,2,1,0,4,1,0,0,0,3,0,0,4,5,4,4,2,1,4,2,2,3,1,2,1,0
2022-03-09 08:00:00,1,5,1,2,6,6,0,5,3,7,0,6,7,7,5,4,2,4,3,3,5,0,2,7,7,10,9,8,6,6,7,7,7,7,9,7,8,13,15,12,15,13,11,14,13,3,5,1,0,10,8,8,8,8,14,17,14,13,10,8,9,10,13,14,9,13,14,14,13,7,6,0,7,7,6,5,4,3,1,2,3,4,5,5,4,4,3,5,4,1,2,2,1,0
2022-03-09 09:00:00,1,1,2,2,3,3,4,6,2,4,3,2,2,2,2,5,5,4,4,7,6,4,8,10,9,8,8,7,9,11,12,10,11,11,14,17,17,20,22,20,21,21,20,18,13,2,0,1,0,6,7,8,9,11,12,11,13,17,19,16,12,6,9,6,6,7,6,9,7,8,7,7,7,5,3,3,1,3,1,3,3,3,1,2,2,3,3,4,2,0,0,0,0,0
2022-03-09 10:00:00,1,2,3,4,4,4,4,3,3,4,5,4,5,5,4,3,6,7,3,8,7,2,6,8,8,7,7,7,8,10,8,7,10,9,10,13,17,16,20,14,20,19,18,17,15,4,6,2,5,9,10,10,12,8,11,11,12,17,18,15,12,9,8,9,8,9,7,12,10,13,0,14,10,12,9,8,11,6,5,2,5,4,0,6,6,6,7,6,2,4,3,3,1,0
2022-03-09 11:00:00,1,1,0,0,2,3,4,6,3,5,5,4,2,3,4,6,8,11,7,8,10,9,3,9,10,10,11,14,8,13,12,5,7,5,8,8,15,17,19,16,16,17,15,16,13,5,2,2,3,10,10,9,11,13,16,18,19,16,14,11,11,5,10,10,9,8,9,8,9,9,4,6,8,5,6,5,6,3,6,7,6,7,5,6,0,4,0,3,4,3,1,0,0,0
2022-03-09 12:00:00,1,0,4,3,4,4,5,7,5,6,7,1,4,2,0,4,7,0,9,12,17,16,12,14,13,10,12,11,10,10,10,11,13,17,20,17,17,28,26,24,25,22,21,19,17,4,3,0,4,18,19,20,20,21,18,17,14,9,8,11,11,9,11,8,8,7,8,11,14,14,4,5,11,6,5,8,6,5,3,2,3,3,4,4,2,3,1,2,1,1,0,0,0,0
2022-03-09 13:00:00,0,0,0,1,2,2,0,4,6,8,7,1,1,6,4,5,7,5,0,6,9,10,17,12,16,14,14,14,14,14,15,10,15,14,16,9,19,23,23,20,21,21,19,18,17,2,4,6,10,14,12,15,11,16,11,15,14,11,12,16,14,11,13,13,12,13,13,16,16,11,12,11,10,14,12,15,14,11,3,3,10,4,0,5,0,2,2,0,0,0,0,0,0,0
2022-03-09 14:00:00,0,0,1,3,6,7,1,6,4,5,6,5,7,3,5,3,5,7,4,3,16,19,18,19,20,17,21,22,15,9,12,8,8,9,15,14,13,15,15,14,9,16,15,13,11,2,3,2,5,17,18,17,13,18,17,17,14,13,13,11,9,9,13,15,14,14,13,14,15,17,5,11,15,16,13,13,9,7,4,4,3,9,10,7,8,10,11,6,5,4,3,1,0,0
2022-03-09 15:00:00,2,3,0,4,8,0,7,4,6,8,9,0,10,9,7,4,6,4,5,6,9,4,5,6,5,6,6,19,17,20,19,17,16,11,20,23,22,21,18,17,17,17,17,19,18,2,3,5,4,24,25,24,23,22,23,20,17,16,19,17,17,9,17,9,17,11,10,8,8,8,0,8,7,7,7,11,10,8,10,8,8,6,5,3,2,4,3,4,2,1,0,0,0,0
2022-03-09 16:00:00,2,4,2,4,5,5,3,8,4,10,9,10,9,6,5,7,9,8,5,6,10,11,10,11,13,15,13,13,14,12,9,7,11,4,13,13,15,14,15,14,14,13,14,12,9,3,2,4,9,22,20,21,20,22,24,25,19,14,19,18,17,10,15,17,16,11,14,13,13,12,14,8,12,9,7,8,2,8,7,6,9,1,8,6,5,4,3,5,1,3,2,1,0,0
2022-03-09 17:00:00,0,1,0,2,4,3,3,7,7,10,10,9,7,8,7,7,9,8,5,8,11,7,11,15,12,13,16,15,14,14,13,6,14,14,16,14,12,14,11,6,14,12,11,10,9,4,4,2,7,30,29,28,28,25,24,23,16,20,22,19,14,11,15,17,19,17,12,13,12,11,7,10,8,10,9,12,6,5,3,4,5,2,4,3,1,5,7,5,4,6,6,3,2,0
2022-03-09 18:00:00,0,0,1,4,6,8,6,11,10,9,6,5,5,5,4,5,7,0,5,6,16,15,14,16,16,14,16,19,18,15,9,7,12,11,15,17,14,18,16,16,16,12,10,10,6,2,3,1,9,24,22,22,22,23,24,27,20,21,19,21,19,22,26,22,21,19,16,14,9,7,6,5,4,8,8,9,7,6,4,6,7,6,8,7,5,5,2,4,2,3,1,2,1,0
2022-03-09 19:00:00,1,1,3,4,6,5,5,8,7,10,8,7,6,5,4,4,3,3,5,4,8,10,11,15,17,18,17,22,21,19,17,12,20,17,12,18,17,9,7,7,7,7,8,4,7,1,1,2,4,13,12,13,17,18,19,16,21,19,13,19,22,18,23,20,17,17,19,18,2,17,16,2,15,9,8,9,7,6,7,6,4,4,5,5,1,11,10,8,6,5,3,2,1,0
2022-03-09 20:00:00,2,0,3,3,5,6,5,12,11,15,9,8,6,5,4,3,6,5,3,5,10,6,0,10,12,10,11,11,10,8,7,5,6,4,8,3,7,8,8,8,7,6,5,0,4,1,1,0,3,16,18,19,16,18,17,15,15,14,16,13,11,9,12,10,8,8,7,6,6,8,0,7,5,4,5,5,4,2,1,2,0,0,3,2,4,5,2,9,1,2,1,0,0,0
2022-03-09 21:00:00,1,0,0,0,1,2,0,2,3,5,5,3,2,3,0,3,3,0,3,4,6,9,8,10,7,5,6,7,6,6,5,4,22,20,17,13,13,9,8,7,8,7,7,6,3,1,1,0,1,14,15,16,16,14,13,12,9,8,9,10,9,13,14,11,8,10,8,7,3,7,6,2,5,5,3,5,5,6,4,5,3,2,1,2,0,3,1,0,8,3,2,0,0,0
2022-03-09 22:00:00,2,2,4,0,7,0,6,4,0,8,7,7,5,5,1,3,3,4,5,6,10,9,8,9,9,7,3,6,0,8,7,5,11,12,15,12,10,11,10,10,11,10,7,4,2,2,0,0,1,8,9,10,11,8,9,8,8,7,9,8,10,9,14,15,12,9,8,5,4,4,2,0,0,2,5,8,9,4,0,0,3,0,3,2,0,1,0,0,0,0,1,0,0,0
2022-03-09 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,0,4,0,3,4,0,3,2,3,2,1,0,2,2,4,2,3,4,4,2,5,3,5,3,1,0,1,1,0,0,0,6,5,8,6,8,10,0,8,10,0,11,11,10,15,10,8,0,6,0,3,1,2,0,1,3,2,2,0,4,1,3,1,1,0,3,4,4,4,3,2,0,2,0,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,1,1,0,2,3,2,0,4,3,2,4,0,0,0,3,2,0,0,1,1,0,0,0,3,0,0,4,4,4,0,3,0,4,3,5,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,3,5,4,5,7,8,8,9,9,6,3,3,5,3,4,4,1,3,1,0,0,0,1,1,2,4,2,2,4,5,3,2,3,1,4,4,5,7,11,13,18,17,17,15,11,2,1,1,0,6,0,6,3,7,8,10,9,13,10,12,7,7,10,9,6,7,6,6,4,4,3,5,0,3,0,4,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,0,2,3,2,0,0,1,2,2,3,3,0,1,2,2,3,3,3,2,1,2,2,3,4,8,12,11,11,11,13,10,5,6,7,10,6,9,11,13,14,13,9,9,10,7,2,1,1,1,3,4,6,4,5,6,7,8,12,14,15,11,4,6,5,4,4,5,4,3,2,4,4,2,4,2,2,1,2,1,2,4,1,5,4,3,1,2,2,2,1,1,1,0,0
2022-03-10 07:00:00,2,2,2,4,4,7,7,7,8,12,13,12,13,12,7,7,10,15,17,21,19,6,7,9,20,22,21,18,19,19,22,20,24,25,36,33,49,47,52,48,38,37,38,37,32,5,6,4,0,13,11,23,33,26,26,30,36,35,31,33,36,37,43,46,20,20,23,14,19,20,12,18,16,11,12,12,12,8,5,7,6,12,13,7,5,3,0,5,3,2,0,0,1,0
2022-03-10 08:00:00,3,6,7,8,8,11,12,16,18,27,24,25,27,26,21,14,13,14,12,22,37,38,30,38,37,39,28,15,17,19,18,17,23,25,29,36,37,48,48,48,42,41,40,37,26,7,4,1,5,13,16,21,22,25,27,33,37,44,50,51,40,22,49,50,43,20,21,20,19,17,16,17,16,15,14,17,13,9,8,8,6,9,13,9,7,6,6,7,8,9,7,5,2,0
2022-03-10 09:00:00,1,4,3,2,3,4,6,8,6,6,5,4,6,6,7,8,9,9,7,23,32,34,35,37,37,36,21,6,7,8,14,9,10,13,17,18,23,27,32,34,36,34,33,30,28,5,3,4,2,11,8,12,10,10,11,12,13,14,18,17,17,15,59,60,47,13,11,12,10,9,5,8,7,8,7,7,6,6,7,7,8,9,7,9,8,8,7,8,6,5,3,3,1,0
2022-03-10 10:00:00,0,4,3,4,4,3,2,5,6,7,8,0,5,7,2,4,5,2,5,7,9,0,10,10,10,13,12,12,13,14,11,6,8,7,9,11,15,19,18,16,15,15,13,11,12,3,2,3,1,15,14,13,12,11,11,12,11,12,17,11,15,8,16,11,15,10,8,9,5,6,2,7,6,6,4,5,4,5,4,5,4,3,5,5,4,6,5,3,1,1,2,0,0,0
2022-03-10 11:00:00,0,2,4,5,6,8,6,6,5,8,7,7,8,5,4,7,8,7,7,9,15,16,10,17,16,14,8,13,14,13,14,11,8,7,7,4,10,16,18,11,16,16,14,7,13,5,3,2,3,7,8,9,10,10,13,11,10,11,13,12,8,8,14,14,15,13,12,14,12,10,11,7,5,9,6,4,4,6,5,4,2,5,4,6,2,3,3,5,4,3,0,2,0,0
