Unnamed: 0,1_은평공영차고지,2_덕은교.은평차고지앞,3_수색교,4_월드컵파크11.12단지,5_월드컵파크9.10.11.12단지,6_상암고등학교,7_월드컵파크5단지,8_상암DMC홍보관.YTN,9_상암초등학교,10_상암휴먼시아아파트,11_증산종합시장.증산중학교입구,12_증산역.증산동주민센터,13_연서중학교입구,14_와산교,15_새절역.숭실고입구,16_응암오거리,17_응암3동주민센터,18_서서울농협본점,19_백련산SK뷰아이파크아파트,20_신진과학기술고등학교,21_본서부병원,22_은평세무서,23_은평구청,24_녹번역,25_산골고개,26_유진상가,27_문화촌현대아파트,28_서울여자간호대학,29_유원하나아파트,30_홍지문.옥천암,31_세검정.상명대,32_세검정초등학교,33_국민은행세검정지점,34_구기동,35_구기동현대빌라,36_승가사입구,37_이북오도청,38_승가사입구,39_구기동현대빌라,40_구기동,41_국민은행세검정지점,42_세검정초등학교,43_세검정.상명대,44_홍지문,45_유원하나아파트,46_서울여자간호대학,47_문화촌현대아파트,48_유진상가,49_홍은사거리.북한산더샵아파트앞,50_산골고개,51_녹번역,52_은평구청,53_은평세무서,54_본서부병원,55_신진과학기술고등학교,56_응암시장,57_응암3동주민센터,58_응암오거리,59_새절역.숭실고입구,60_와산교,61_연서중학교입구,62_증산역.증산동주민센터,63_증산종합시장.증산중학교입구,64_월드컵경기장북측,65_디지털미디어시티역2번출구,66_상암휴먼시아아파트,67_상암초등학교,68_상암DMC홍보관.YTN,69_누리꿈스퀘어.MBC,70_월드컵파크5단지.상암중고등학교입구,71_하늘초등학교,72_월드컵파크10단지,73_수색교,74_덕은교.은평차고지앞,75_은평공영차고지(가상)
2022-03-08 12:00:00,0,1,1,5,5,8,4,8,8,8,6,8,6,3,9,10,10,13,15,17,12,14,14,12,19,20,16,15,14,13,8,3,1,2,1,0,2,0,1,4,2,2,4,5,6,6,6,7,8,6,7,10,12,14,17,20,20,18,15,13,13,13,14,12,20,20,15,11,9,7,4,2,4,0,0
2022-03-08 13:00:00,0,1,1,3,4,4,6,8,10,11,7,9,8,10,13,12,15,16,18,15,13,11,9,8,7,6,5,6,5,2,4,6,5,4,2,1,1,2,3,4,4,5,7,6,7,6,8,11,8,8,11,11,12,12,11,12,11,13,12,12,10,10,11,9,15,12,13,10,7,7,3,1,0,0,0
2022-03-08 14:00:00,1,2,3,4,5,8,11,15,14,14,13,11,19,18,20,21,23,21,19,17,17,17,13,10,9,9,8,5,4,4,3,2,4,2,3,1,2,2,5,2,4,5,6,7,7,8,9,12,13,11,12,14,15,14,13,12,15,16,14,12,11,13,14,12,15,11,8,7,6,7,4,1,0,0,0
2022-03-08 15:00:00,2,3,1,4,6,7,11,16,17,7,16,13,13,13,15,17,14,14,16,15,15,14,14,11,12,10,7,4,5,3,3,3,3,3,2,0,2,1,4,8,7,6,8,4,10,13,14,15,17,16,17,21,20,22,20,21,20,19,18,14,14,13,12,12,17,15,16,14,16,20,9,7,2,0,0
2022-03-08 16:00:00,3,2,1,7,6,9,14,17,18,19,18,18,19,14,17,19,18,15,15,17,19,18,15,11,14,10,8,6,5,4,5,6,3,5,2,1,3,0,4,6,3,6,14,15,16,15,16,16,16,17,21,23,23,20,18,17,15,14,14,14,13,10,9,8,19,18,14,15,15,14,7,2,2,1,0
2022-03-08 17:00:00,0,2,1,5,8,12,19,25,26,27,26,21,21,20,25,25,23,22,22,22,23,23,24,11,13,9,7,6,3,0,7,6,3,2,0,0,1,0,3,9,11,11,14,7,4,15,17,19,22,22,41,45,38,28,27,23,19,17,17,18,17,15,17,15,19,15,15,16,12,14,10,3,2,0,0
2022-03-08 18:00:00,0,1,2,5,7,14,20,32,35,38,32,34,30,28,29,31,31,26,24,24,31,34,27,23,19,15,15,9,9,5,8,12,8,2,1,1,3,0,6,8,9,7,11,10,11,24,29,29,32,33,52,58,48,41,34,25,24,22,22,22,18,19,19,16,38,32,24,24,21,21,13,3,2,1,0
2022-03-08 19:00:00,2,1,1,5,6,6,10,26,27,18,24,20,26,25,23,21,22,21,20,19,17,15,13,10,11,10,9,6,4,4,4,6,2,2,0,0,1,0,2,3,3,4,7,8,8,11,12,13,13,16,28,27,25,24,25,19,15,14,11,10,8,12,10,8,23,20,19,20,19,21,15,4,1,0,0
2022-03-08 20:00:00,3,1,0,4,8,8,13,17,19,17,17,13,16,15,18,17,19,20,20,16,13,12,8,7,8,7,5,6,5,4,4,9,6,3,2,1,2,0,3,4,4,4,5,5,4,8,9,8,9,12,17,18,18,17,15,17,14,13,8,10,8,11,12,10,10,9,8,7,8,9,6,4,2,0,0
2022-03-08 21:00:00,0,1,1,2,1,4,5,10,11,10,11,11,7,10,11,10,9,11,10,8,8,10,11,9,11,7,6,3,1,1,1,3,1,2,1,0,0,0,2,1,0,2,3,0,3,8,7,8,9,7,15,19,17,15,10,8,7,7,6,7,4,7,7,3,14,12,11,13,13,15,6,4,3,0,0
2022-03-08 22:00:00,0,1,1,1,2,4,3,10,18,18,15,11,10,9,11,11,11,10,10,12,11,10,9,11,11,12,8,8,7,6,7,4,3,1,0,0,1,0,0,2,3,1,2,5,4,6,8,5,9,7,8,11,12,11,11,8,9,11,9,7,4,7,8,7,9,10,9,11,9,7,10,4,3,0,0
2022-03-08 23:00:00,0,0,0,0,0,0,2,5,7,8,7,7,8,7,11,9,9,8,6,5,5,4,6,6,7,5,5,4,1,1,2,2,1,0,0,0,1,0,0,0,3,2,4,3,2,2,2,3,2,4,12,11,9,6,5,5,2,3,2,3,4,7,5,0,10,9,13,14,13,10,9,3,2,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,0,2,1,0,0,3,4,0,0,0,0,0,1,5,6,7,0,8,7,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,0,1,1,3,3,2,5,0,1,4,3,2,3,2,2,5,8,7,8,8,4,5,4,6,4,4,2,2,1,2,1,3,2,0,0,0,0,2,0,1,1,2,3,5,7,8,8,8,6,7,6,6,7,6,0,0,8,2,7,0,7,0,5,6,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,1,0,2,4,2,2,3,5,4,5,4,3,3,2,5,4,6,7,8,10,11,11,4,5,3,2,2,1,0,2,2,0,1,0,0,0,0,0,1,0,1,1,0,2,5,5,0,5,4,5,3,6,4,5,4,0,4,2,5,0,6,3,5,6,5,1,4,4,2,3,2,0,1,0
2022-03-09 07:00:00,0,0,0,2,5,4,3,2,3,3,4,3,2,4,2,4,5,6,9,10,11,14,11,6,5,3,3,4,5,4,1,2,3,2,1,0,2,1,2,2,0,2,0,0,2,3,5,5,2,5,6,6,7,7,8,6,1,5,5,4,4,5,6,2,9,8,7,5,3,1,2,1,0,0,0
2022-03-09 08:00:00,0,1,0,2,3,3,4,3,5,6,4,5,0,6,9,10,11,12,16,17,18,19,18,12,11,7,5,6,5,4,3,2,2,0,0,0,0,0,1,2,2,1,1,1,0,3,3,5,5,5,9,9,13,12,11,10,10,9,8,8,7,8,9,6,8,7,7,4,2,1,1,1,0,0,0
2022-03-09 09:00:00,1,0,1,4,6,3,4,6,7,8,6,8,7,8,8,10,12,12,14,17,18,19,13,9,7,6,4,5,3,0,2,5,4,3,2,1,1,0,2,3,2,1,0,2,3,4,5,6,6,6,7,7,7,7,10,10,7,9,10,11,6,12,13,7,15,12,13,9,5,3,2,1,0,0,0
2022-03-09 10:00:00,0,0,1,6,9,10,4,5,7,7,8,8,11,11,14,10,17,22,20,18,16,16,15,12,10,9,8,8,7,6,4,5,4,2,0,1,1,2,0,2,0,4,0,0,4,7,7,9,9,8,11,15,16,14,17,18,17,15,8,6,5,9,11,8,13,12,12,12,9,8,4,5,0,2,0
2022-03-09 11:00:00,0,0,0,5,7,1,9,5,8,9,8,8,7,9,9,10,11,13,15,14,19,22,19,12,10,7,7,5,4,1,4,5,6,5,6,2,3,4,5,7,6,4,5,0,5,6,7,8,10,9,10,11,11,14,14,15,16,15,10,11,10,8,9,7,9,6,8,5,5,4,2,1,0,0,0
2022-03-09 12:00:00,0,0,1,5,5,6,6,5,6,9,7,8,7,8,9,9,11,13,17,18,20,20,23,11,15,17,15,13,11,10,7,9,9,5,5,3,5,0,3,4,3,4,5,0,5,9,10,10,11,9,11,12,11,13,12,15,13,12,9,8,5,8,4,7,8,10,7,5,3,6,3,4,2,0,0
2022-03-09 13:00:00,0,1,1,9,11,14,12,13,11,12,13,14,14,13,18,16,17,17,18,15,17,16,13,12,11,9,7,6,6,4,5,3,4,3,4,1,3,8,4,8,7,7,10,8,11,17,17,17,17,16,15,16,15,11,11,11,9,12,11,13,5,16,15,13,17,13,13,11,10,10,2,2,0,0,0
2022-03-09 14:00:00,0,1,1,5,6,5,9,13,13,14,13,11,12,14,17,20,24,25,25,23,23,21,19,14,13,10,8,11,4,10,9,4,3,8,7,4,4,2,7,9,8,7,8,9,13,15,15,11,12,13,15,10,16,13,14,16,16,17,16,17,16,17,17,14,14,14,11,10,5,7,3,2,2,1,0
2022-03-09 15:00:00,1,0,3,4,5,4,5,6,8,9,7,7,8,12,13,12,15,17,19,21,23,19,14,11,9,8,7,4,2,3,5,4,3,1,1,1,1,2,5,6,7,7,8,10,11,13,17,20,19,18,22,20,21,23,17,16,15,12,10,14,10,12,12,7,20,17,17,17,14,12,3,0,0,0,0
2022-03-09 16:00:00,0,0,2,5,6,10,11,13,13,6,12,13,14,10,16,19,18,17,18,17,15,12,9,7,9,11,9,8,7,0,7,9,5,1,2,1,3,4,7,8,9,9,10,10,11,12,14,14,15,13,13,17,19,20,19,19,16,18,16,15,14,14,15,11,13,13,10,12,12,9,6,2,0,1,0
2022-03-09 17:00:00,0,1,0,2,8,9,10,16,18,15,12,10,11,10,13,13,12,17,17,15,12,13,8,10,15,10,8,4,5,0,5,4,3,3,3,2,4,0,8,8,7,6,8,7,11,14,14,16,14,12,12,15,13,17,15,16,15,14,15,16,15,16,17,13,18,17,10,12,13,10,4,3,4,0,0
2022-03-09 18:00:00,0,1,0,3,4,5,6,10,14,15,17,16,10,13,14,16,17,20,19,21,20,18,15,12,13,13,10,7,6,7,4,5,4,4,1,3,2,4,7,4,0,8,10,0,11,12,18,18,22,21,17,17,16,16,14,13,10,11,12,12,11,9,8,7,13,10,12,10,13,14,7,4,0,0,0
2022-03-09 19:00:00,0,2,2,4,5,6,8,11,6,14,8,8,7,8,11,11,13,14,14,16,22,19,15,10,10,11,8,6,4,4,4,5,4,2,1,0,0,0,2,5,4,4,8,7,8,9,7,9,10,9,18,21,18,13,9,12,10,9,9,8,10,15,7,13,12,12,9,12,13,14,3,1,0,0,0
2022-03-09 20:00:00,0,0,1,0,1,4,5,9,11,12,7,12,14,12,13,7,16,15,13,13,14,15,12,7,11,10,8,4,3,3,2,5,4,2,0,0,1,0,0,2,1,3,4,4,0,7,10,8,9,11,14,15,10,11,13,14,14,12,9,8,7,7,3,6,14,14,14,13,15,16,15,4,2,0,0
2022-03-09 21:00:00,0,0,0,2,1,1,3,10,10,13,11,12,10,6,9,11,12,10,9,10,11,10,9,7,9,8,6,3,2,3,2,3,4,2,1,0,0,0,0,1,0,1,2,0,2,6,8,8,10,14,19,16,14,9,7,8,6,7,6,5,3,6,5,5,9,8,10,15,13,12,11,3,2,0,0
2022-03-09 22:00:00,0,1,1,0,1,4,5,8,14,15,11,10,4,8,6,8,9,10,13,12,11,10,7,5,6,5,4,4,1,5,2,4,2,0,1,0,0,0,0,3,0,0,1,2,1,4,7,8,9,7,13,14,14,11,13,9,8,5,7,6,7,6,6,5,8,5,8,6,7,6,4,1,0,0,0
2022-03-09 23:00:00,0,1,0,0,0,0,0,2,4,7,6,5,0,6,5,4,9,11,3,10,11,10,8,6,6,5,4,2,1,2,3,2,1,2,0,0,0,0,0,0,0,2,0,0,1,2,4,4,2,5,8,9,9,8,6,5,6,6,4,4,1,3,4,3,5,5,8,6,5,4,5,2,1,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,1,0,0,2,1,0,0,1,2,0,4,0,0,0,0,8,9,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,0,0,2,4,4,2,2,10,2,0,8,7,0,3,6,6,7,8,10,12,10,13,10,8,8,4,5,5,4,3,3,3,3,2,0,0,1,1,0,3,1,6,7,8,12,16,16,6,13,10,11,12,14,6,15,18,19,16,19,21,20,22,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,1,1,1,2,3,3,4,3,4,3,3,3,0,3,4,6,8,10,14,21,28,27,14,6,8,7,6,4,2,4,2,2,0,2,1,0,0,1,3,4,2,2,0,0,4,6,8,6,6,7,6,4,5,6,7,8,9,9,9,12,8,11,22,21,19,18,15,12,8,5,4,5,1,0,0
2022-03-10 07:00:00,1,0,3,16,18,18,12,19,22,24,23,22,22,29,27,27,31,21,29,41,45,50,34,8,8,4,4,3,4,1,1,3,0,2,2,1,2,0,1,4,3,3,1,2,5,12,13,14,13,11,13,15,15,14,19,28,29,21,17,17,19,19,20,16,42,43,36,29,12,4,1,2,1,0,0
2022-03-10 08:00:00,1,2,4,30,34,31,13,14,16,17,19,18,17,20,23,22,28,36,40,48,53,50,43,33,33,27,21,16,17,15,9,4,3,3,2,1,0,0,1,5,4,2,3,4,5,11,16,17,18,16,16,17,18,25,33,36,34,35,35,38,27,26,27,24,60,59,55,41,21,7,2,1,3,0,0
2022-03-10 09:00:00,0,2,3,8,7,5,9,4,5,6,10,8,7,8,10,11,14,17,20,26,28,25,19,11,11,6,7,6,1,3,3,2,3,1,0,0,1,0,3,4,4,6,3,0,6,7,8,9,10,7,10,13,14,17,16,22,21,21,18,20,20,22,22,19,45,44,35,23,7,2,3,2,0,0,0
2022-03-10 10:00:00,0,0,2,6,7,8,7,6,5,6,9,8,8,9,12,14,14,12,15,16,15,16,14,11,13,9,7,5,4,2,3,2,3,3,1,0,1,2,3,6,3,4,4,5,3,9,9,10,11,11,13,15,16,15,13,13,11,11,11,11,12,14,14,12,20,18,14,10,6,4,2,2,1,0,0
2022-03-10 11:00:00,0,1,2,8,9,5,10,8,8,8,8,9,10,11,14,15,18,19,19,22,24,23,21,9,7,7,6,5,4,3,2,3,1,1,0,0,1,0,2,4,7,6,2,7,9,12,8,8,7,5,8,11,13,14,10,14,11,11,11,6,9,13,14,13,15,16,12,7,7,8,2,1,0,0,0
2022-03-10 12:00:00,0,1,1,6,5,6,4,7,7,10,7,8,8,8,12,14,9,14,13,13,15,14,11,10,12,10,5,4,7,1,1,6,3,2,3,1,1,2,3,4,3,4,7,1,8,10,10,10,11,11,11,14,14,12,13,17,16,15,17,13,9,11,12,9,15,14,13,8,7,8,3,2,0,1,0
2022-03-10 13:00:00,0,1,1,5,6,12,13,12,15,15,16,18,25,27,30,18,21,21,21,20,19,15,13,9,8,10,9,9,10,0,8,5,7,6,1,0,3,0,3,6,7,9,9,0,6,11,14,15,15,9,13,13,12,13,12,10,10,9,11,13,14,8,9,7,23,17,18,15,13,11,6,1,2,0,0
2022-03-10 14:00:00,0,0,3,5,4,6,9,11,14,14,13,9,16,9,18,31,31,34,31,25,23,22,16,16,14,8,8,7,6,0,6,5,2,3,2,1,0,0,1,2,2,4,5,6,5,8,9,9,10,11,13,14,14,14,14,12,13,9,8,7,9,12,13,7,10,10,8,8,7,13,10,9,4,0,0
2022-03-10 15:00:00,0,2,2,4,9,8,13,19,18,15,15,15,16,17,17,19,19,17,16,14,10,12,10,7,9,8,8,7,6,0,7,6,5,2,1,0,1,1,4,7,2,8,7,8,9,11,13,14,15,13,21,20,21,22,20,22,17,17,10,7,9,7,11,10,15,10,14,12,13,29,8,2,2,0,0
2022-03-10 16:00:00,0,1,0,7,9,13,11,16,19,21,22,14,22,22,24,22,22,22,21,20,23,23,15,9,16,15,6,7,5,1,6,6,5,3,2,1,3,6,5,7,8,9,20,24,22,16,15,13,14,14,18,22,20,17,20,15,13,14,17,16,9,14,16,15,27,23,19,18,14,13,7,3,0,1,0
2022-03-10 17:00:00,1,6,5,7,7,13,18,27,28,26,26,25,27,25,21,27,25,23,22,20,21,19,13,16,17,13,11,8,7,6,5,4,2,1,0,0,1,0,4,5,6,6,11,13,11,17,18,20,19,18,22,23,25,24,19,18,15,14,10,13,12,13,15,14,22,19,17,17,15,11,7,3,1,0,0
2022-03-10 18:00:00,1,1,2,4,6,14,19,26,27,30,29,25,25,26,31,31,29,25,21,20,23,23,18,16,17,15,12,8,6,4,6,8,5,4,2,1,3,0,4,8,11,8,11,12,13,22,24,24,28,23,37,42,41,36,33,29,26,25,22,25,17,23,21,18,31,29,28,26,23,20,9,4,3,0,0
2022-03-10 19:00:00,0,1,1,1,2,3,8,15,16,19,19,16,15,15,20,22,24,21,20,19,20,20,18,12,13,11,9,8,7,5,6,8,7,3,1,2,1,0,1,2,3,4,5,2,3,9,11,13,11,12,31,31,25,18,18,20,17,15,10,11,10,10,4,8,18,20,17,15,14,14,10,3,1,0,0
2022-03-10 20:00:00,0,2,1,2,2,4,5,14,15,18,17,16,13,11,14,9,13,10,11,10,9,8,8,7,8,6,4,4,2,4,3,5,3,2,0,0,0,0,1,2,0,1,2,1,3,6,6,10,12,10,12,14,17,16,16,12,11,8,9,9,10,9,7,4,16,15,13,14,13,12,8,3,1,0,0
2022-03-10 21:00:00,0,1,0,2,3,5,10,18,19,16,15,18,15,17,15,12,13,12,11,10,10,7,11,10,10,10,7,6,4,0,3,3,2,2,1,0,1,0,0,1,0,3,3,0,2,6,7,6,5,9,14,15,13,14,13,8,7,8,13,12,11,8,7,5,17,10,16,15,17,15,6,4,1,0,0
2022-03-10 22:00:00,0,1,1,2,2,4,5,7,13,12,8,10,3,12,13,14,12,11,9,11,13,11,11,11,11,10,9,7,5,5,1,6,3,1,0,0,0,0,0,2,2,2,1,2,0,6,4,5,6,6,9,12,12,11,7,6,5,5,6,6,5,4,4,3,12,2,13,14,12,11,4,2,1,0,0
2022-03-10 23:00:00,0,0,0,0,1,2,0,3,5,6,4,5,4,4,9,0,7,6,5,3,5,4,3,2,4,5,4,3,2,1,2,2,1,1,0,0,0,0,0,2,3,2,1,0,2,3,2,2,3,3,7,5,5,5,8,7,6,3,5,2,4,4,4,0,6,10,5,6,8,6,4,2,1,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,0,0,0,2,1,0,0,2,2,0,0,0,0,1,1,3,0,5,6,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,0,1,0,1,3,2,3,7,4,2,5,4,2,2,4,5,6,8,10,10,12,8,11,5,5,6,4,6,1,0,4,3,4,3,2,0,0,0,0,1,0,3,4,2,5,11,13,14,13,10,10,11,8,0,9,12,0,14,13,14,10,15,0,0,15,14,0,12,11,9,0,0,0,0,0
2022-03-11 06:00:00,1,0,1,2,4,4,5,5,6,5,2,3,3,1,3,3,5,7,11,21,23,24,25,7,6,5,4,3,0,2,1,1,0,1,0,0,1,0,2,1,2,4,3,0,5,8,11,10,5,9,5,9,10,8,11,10,4,12,9,7,5,12,11,10,10,0,9,7,6,8,5,3,0,1,0
2022-03-11 07:00:00,1,2,4,12,16,15,16,16,16,17,14,14,15,20,19,19,22,27,24,35,35,40,31,12,10,9,7,6,3,5,5,4,2,1,0,0,1,1,3,5,7,4,4,3,5,13,15,17,16,14,19,19,15,16,25,32,33,37,18,19,19,20,26,25,33,31,23,19,14,6,3,3,1,0,0
2022-03-11 08:00:00,1,2,3,19,25,21,14,12,11,11,19,16,17,18,18,17,23,35,41,47,46,42,35,22,29,25,18,18,16,14,11,7,7,4,3,0,1,1,2,8,7,4,2,4,5,10,12,14,16,14,16,21,24,24,33,43,42,40,32,30,26,27,26,22,61,59,56,40,19,6,1,1,4,0,0
2022-03-11 09:00:00,1,0,2,6,8,7,8,6,7,9,10,12,11,13,11,10,16,25,29,30,29,29,28,11,9,8,6,5,2,0,4,5,5,2,1,0,2,0,2,5,2,5,5,6,8,11,12,10,13,11,10,13,16,20,19,21,21,21,22,18,21,23,23,18,38,38,34,27,16,5,3,2,0,0,0
2022-03-11 10:00:00,1,0,2,4,9,8,7,5,7,9,10,8,5,10,11,10,13,18,19,19,17,16,14,11,10,7,7,6,6,0,5,3,3,2,1,0,1,0,3,4,1,4,2,1,4,10,9,8,12,7,9,13,12,14,16,16,16,12,16,15,16,18,21,16,20,20,13,9,5,2,1,1,0,0,0
2022-03-11 11:00:00,2,1,2,4,4,8,5,8,12,8,11,12,12,8,13,13,14,15,15,16,19,17,15,13,8,8,8,6,5,3,4,6,5,4,1,0,0,0,4,5,5,7,8,9,11,14,13,11,14,13,14,15,12,13,12,11,9,12,11,11,9,10,11,8,12,9,5,6,4,3,1,1,1,0,0
2022-03-11 12:00:00,0,2,0,4,5,8,10,11,8,8,7,8,7,7,8,10,10,16,17,16,16,18,15,9,7,7,5,6,5,4,4,4,1,1,0,0,0,0,2,4,2,5,7,8,7,9,12,13,15,13,11,13,13,14,12,17,17,14,14,15,14,12,9,11,20,19,14,9,7,6,4,1,0,1,0
2022-03-11 13:00:00,0,1,1,3,5,4,6,5,6,7,7,9,15,17,18,17,11,16,16,16,16,16,13,12,10,9,10,10,7,5,4,4,3,3,1,0,2,0,3,8,8,9,5,8,7,12,10,10,11,9,13,14,14,13,17,18,17,17,16,16,15,16,17,14,21,18,15,13,9,8,5,3,0,0,0
2022-03-11 14:00:00,0,0,5,10,8,9,11,12,15,16,12,16,17,15,16,13,19,18,18,17,15,14,13,8,8,6,7,6,2,1,6,7,7,4,5,0,3,4,3,5,6,9,11,11,9,10,8,9,8,11,12,16,15,12,14,14,12,12,13,14,13,13,16,14,22,21,19,17,11,19,11,1,1,0,0
2022-03-11 15:00:00,0,0,1,3,5,9,14,20,21,20,17,16,18,18,17,17,20,22,17,21,22,18,16,11,14,13,10,6,5,0,3,4,3,1,2,1,1,3,3,8,9,7,8,7,7,11,10,10,12,15,20,24,19,19,17,13,10,10,8,6,8,6,8,7,12,12,8,7,7,9,5,3,2,0,0
2022-03-11 16:00:00,1,4,3,5,5,9,15,18,20,14,16,15,15,14,17,17,21,21,21,21,25,21,19,11,17,18,14,13,10,9,8,7,6,3,0,1,1,0,4,4,5,9,13,3,10,12,13,17,18,15,21,27,27,25,25,22,19,19,15,14,13,13,11,8,13,13,15,15,15,12,7,3,0,0,0
2022-03-11 17:00:00,1,1,2,4,7,11,19,21,25,27,26,24,25,27,26,27,24,27,23,20,21,19,17,14,17,14,11,10,11,10,9,12,7,4,2,0,2,1,5,7,8,6,9,10,8,13,18,18,20,22,24,27,26,22,21,22,20,21,12,13,14,13,14,12,16,13,11,8,8,10,5,3,1,0,0
2022-03-11 18:00:00,0,1,1,3,5,12,15,26,29,30,29,29,25,22,25,26,26,26,23,22,21,19,20,14,20,18,13,8,7,7,3,11,10,3,2,1,2,3,1,4,7,13,17,16,19,21,21,23,28,22,35,40,42,40,30,26,25,23,23,21,15,18,18,14,26,24,23,24,23,22,12,5,3,1,0
2022-03-11 19:00:00,0,1,1,3,7,12,10,18,21,24,23,21,15,20,22,21,24,23,19,19,16,15,19,16,20,17,14,12,8,7,7,6,4,4,2,0,1,1,1,3,2,6,7,0,5,20,24,27,31,30,28,27,25,18,28,21,16,17,15,14,13,11,12,11,20,21,22,22,21,22,11,3,1,0,0
