Unnamed: 0,1_신풍역,2_래미안에스티움,3_래미안에스티움북문,4_신길보라매sk뷰.바다마을아파트,5_해군회관,6_신길바다마을아파트.보라매sk뷰,7_래미안에스티움북문,8_영진시장,9_래미안에스티움,10_신풍역,11_신길5동주민센터,12_대영중학교.신길센트럴아이파크,13_대영고등학교.신길센트럴아이파크,14_신길3동주민센터,15_도림동자치회관,16_신길동홍어거리,17_대신시장,18_신길역,19_전경련회관,20_여의도환승센터,21_유진투자증권.파이낸셜뉴스신문,22_한국거래소,23_여의도지하차도입구,24_여의도공원,25_신길역,26_신길역1호선,27_대윤병원,28_대신시장,29_영등포농협.신길2동새마을금고,30_영등포역후문,31_꼬추말,32_영등포동.영등포푸르지오아파트,33_신길3동주민센터,34_코끼리유통,35_SG메디피움,36_대영초중고,37_신길5동주민센터,38_신풍역(종점가상)
2022-03-05 04:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 05:00:00,0,0,0,0,0,0,0,0,0,0,0,1,3,3,6,5,8,6,5,4,1,2,2,1,2,0,3,1,0,2,0,1,0,0,0,0,0,0
2022-03-05 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,5,12,9,8,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2022-03-05 07:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,5,10,4,3,0,1,1,0,1,0,3,0,1,0,2,0,3,1,0,2,3,1,0
2022-03-05 08:00:00,1,0,0,0,0,0,0,0,0,1,3,2,2,4,3,5,9,7,6,4,3,2,2,1,0,3,0,1,0,2,3,5,4,3,0,5,2,0
2022-03-05 09:00:00,0,0,0,0,0,0,0,0,1,1,0,1,0,3,3,5,10,8,4,4,2,1,1,1,0,2,2,5,2,2,2,1,1,0,1,2,3,0
2022-03-05 10:00:00,1,0,0,0,0,1,1,4,4,3,1,4,5,5,7,3,8,7,4,4,0,1,2,2,3,0,1,1,2,3,1,5,4,0,2,0,0,0
2022-03-05 11:00:00,0,0,0,0,2,0,0,1,2,1,3,0,4,5,6,7,9,5,2,4,3,4,1,2,3,5,6,5,5,2,2,1,4,3,2,1,1,0
2022-03-05 12:00:00,1,1,0,0,0,0,0,2,2,1,1,2,1,3,5,1,8,6,3,2,0,0,2,2,3,3,3,3,2,6,4,5,5,3,4,3,2,0
2022-03-05 13:00:00,0,0,0,0,2,2,0,5,3,4,2,3,4,5,4,7,7,6,4,2,2,2,4,3,0,0,1,1,1,3,1,1,2,1,0,0,0,0
2022-03-05 14:00:00,0,0,0,0,0,1,1,0,1,2,1,3,3,3,4,5,9,9,7,5,3,3,3,4,4,4,3,4,2,6,9,8,7,0,3,2,0,0
2022-03-05 15:00:00,1,0,0,0,0,0,0,2,0,3,0,0,3,4,1,6,9,5,8,3,4,3,5,7,8,7,6,5,4,9,8,5,3,4,3,3,2,0
2022-03-05 16:00:00,0,1,0,0,1,0,0,0,3,1,3,2,3,4,8,2,6,4,3,1,1,4,5,0,5,6,7,8,7,12,12,9,6,5,7,6,4,0
2022-03-05 17:00:00,0,0,0,0,0,0,0,1,0,3,0,0,1,3,5,4,5,1,0,0,0,7,8,9,12,13,17,11,4,19,18,12,7,3,0,1,0,0
2022-03-05 18:00:00,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,4,2,2,4,4,6,5,0,6,5,6,10,8,8,7,5,1,2,1,1,0,0
2022-03-05 19:00:00,0,0,0,0,0,0,0,1,1,2,1,0,0,1,2,1,4,1,0,3,2,4,5,6,4,3,4,2,4,10,12,8,4,5,1,2,1,0
2022-03-05 20:00:00,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,3,4,3,0,5,6,7,8,6,5,6,4,3,14,3,12,7,3,2,0,0,0
2022-03-05 21:00:00,0,0,0,0,0,0,0,1,2,3,0,1,2,3,0,4,3,0,2,2,3,5,4,2,7,3,6,3,2,5,4,6,4,1,2,0,0,0
2022-03-05 22:00:00,0,0,0,0,0,0,0,1,0,2,0,0,0,1,4,1,1,1,0,2,1,2,3,4,4,6,8,6,3,4,5,2,2,2,0,0,0,0
2022-03-05 23:00:00,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,1,2,1,6,4,5,3,1,3,2,4,0,3,2,0,0,0
2022-03-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 05:00:00,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,2,4,1,0,0,0,0,1,1,3,4,0,0,2,0,0,0,0,0,0,1,0,0
2022-03-06 06:00:00,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,1,6,7,3,3,1,0,0,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0
2022-03-06 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,1,0,0,0,0,0,0,0,2,0,1,0,2,2,0,1,2,1,1,1,0
2022-03-06 08:00:00,1,0,0,0,1,0,0,0,1,0,0,1,1,3,2,8,11,3,1,1,1,0,0,1,0,0,0,0,2,1,0,3,2,0,2,3,3,0
2022-03-06 09:00:00,0,0,0,0,1,0,0,2,2,1,2,2,2,4,2,5,7,9,7,1,1,2,0,0,1,1,0,0,1,1,3,3,0,2,0,3,0,0
2022-03-06 10:00:00,2,0,0,1,0,0,0,1,2,2,1,0,2,4,3,4,8,5,4,2,1,0,1,3,0,2,2,2,1,4,0,2,2,2,0,1,0,0
2022-03-06 11:00:00,0,0,0,0,1,0,0,3,4,4,2,5,6,6,7,7,9,7,2,1,2,2,1,3,2,4,2,1,1,5,5,4,5,3,2,3,2,0
2022-03-06 12:00:00,1,0,0,1,2,0,0,15,16,17,16,15,3,14,16,5,6,12,11,7,0,1,1,2,2,3,4,3,4,2,0,0,1,3,0,0,0,0
2022-03-06 13:00:00,0,0,1,0,0,1,0,3,2,0,0,1,0,2,5,2,7,6,4,3,2,2,0,2,4,0,5,4,2,3,4,3,2,1,2,0,0,0
2022-03-06 14:00:00,0,0,0,0,1,0,0,0,1,2,0,2,2,4,5,6,7,1,4,2,2,1,2,3,2,2,3,2,1,6,3,4,0,0,2,0,0,0
2022-03-06 15:00:00,0,0,0,0,0,0,1,1,0,0,2,0,0,2,5,2,8,2,2,2,2,3,1,5,2,3,5,4,3,7,0,6,5,3,1,0,0,0
2022-03-06 16:00:00,2,0,0,0,0,0,0,2,0,4,3,9,8,1,11,0,15,13,12,8,2,3,2,4,2,5,5,2,0,8,0,2,4,0,0,3,2,0
2022-03-06 17:00:00,0,2,0,0,0,0,0,0,0,0,0,0,0,3,4,4,8,1,3,2,1,4,4,5,7,9,8,8,6,11,9,8,6,7,8,6,1,0
2022-03-06 18:00:00,0,0,0,0,0,0,0,0,0,2,1,0,3,0,4,3,5,1,0,2,2,2,4,7,6,6,6,3,3,7,0,8,5,3,0,0,1,0
2022-03-06 19:00:00,0,0,0,0,0,1,0,1,0,1,2,0,0,0,1,0,1,0,0,1,0,1,2,3,2,0,5,2,0,10,5,8,3,3,0,0,2,0
2022-03-06 20:00:00,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,2,1,0,1,2,4,3,5,4,6,8,3,2,6,5,3,1,0,0,1,0,0
2022-03-06 21:00:00,0,0,0,0,0,0,0,2,1,0,2,1,0,2,4,3,1,0,0,0,0,2,2,3,1,3,5,5,5,9,0,8,4,4,1,0,1,0
2022-03-06 22:00:00,0,0,0,0,0,0,0,1,0,2,0,0,1,1,2,2,3,2,0,1,1,2,0,3,4,4,3,3,2,8,2,7,5,3,0,2,0,0
2022-03-06 23:00:00,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,5,6,3,2,4,0,3,3,0,2,1,0,0
2022-03-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,1,0,0,0,1,0,1,2,0,0,3,0,5,10,13,14,18,17,10,2,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,1,0,0
2022-03-07 06:00:00,0,0,0,0,1,1,0,1,1,0,3,2,4,8,10,9,13,8,8,5,5,1,0,0,1,2,0,1,1,0,1,1,3,1,4,0,1,0
2022-03-07 07:00:00,0,1,1,0,2,3,4,5,9,8,6,9,13,16,21,23,25,18,14,11,8,0,0,1,2,5,4,0,2,4,4,6,5,3,3,5,3,0
2022-03-07 08:00:00,0,1,0,0,5,0,2,6,9,10,11,11,10,15,24,26,39,29,22,11,9,3,2,0,5,6,7,3,2,7,5,6,7,8,5,10,4,0
2022-03-07 09:00:00,0,0,0,0,2,0,0,0,1,1,0,0,7,6,4,9,12,18,10,4,2,3,1,2,0,0,0,1,1,3,2,4,3,1,0,4,3,0
2022-03-07 10:00:00,0,0,0,0,1,0,0,0,2,1,0,2,2,3,6,8,8,4,2,2,1,0,1,2,2,3,1,2,0,4,3,4,3,1,2,2,1,0
2022-03-07 11:00:00,0,0,0,0,1,0,0,1,2,2,1,0,2,5,3,2,4,5,4,3,2,3,1,4,4,6,4,2,3,3,5,6,5,3,2,0,0,0
2022-03-07 12:00:00,1,0,0,0,0,0,0,1,1,3,0,0,2,4,4,4,6,7,6,5,5,3,4,4,0,4,6,5,4,3,2,1,2,2,0,0,0,0
2022-03-07 13:00:00,0,0,1,1,0,0,0,2,0,0,1,1,2,3,3,4,6,3,0,1,1,2,4,5,2,5,3,3,2,6,5,0,3,2,1,0,0,0
2022-03-07 14:00:00,0,0,0,0,0,0,1,0,0,2,1,1,0,3,4,0,6,3,3,2,1,4,8,7,2,0,8,5,4,5,3,2,1,2,0,1,1,0
2022-03-07 15:00:00,0,0,0,0,2,3,0,4,2,0,2,0,1,2,2,2,8,7,5,5,1,10,10,15,16,16,15,7,8,11,6,7,4,6,4,0,3,0
2022-03-07 16:00:00,0,0,0,0,0,2,0,0,1,3,1,0,4,2,3,6,8,5,4,3,5,8,8,11,14,12,9,9,5,8,10,8,5,3,0,0,0,0
2022-03-07 17:00:00,1,0,0,0,1,0,0,1,0,3,0,0,2,1,2,3,7,4,4,6,7,8,13,14,15,14,15,8,10,11,9,7,5,4,3,1,0,0
2022-03-07 18:00:00,1,0,0,0,0,0,0,1,2,2,1,1,1,1,0,2,3,0,5,6,6,15,18,19,16,17,13,13,11,14,13,11,9,8,6,4,3,0
2022-03-07 19:00:00,0,1,0,1,2,3,4,5,2,5,4,4,3,1,0,2,7,1,0,2,3,3,5,6,7,7,9,6,4,9,7,6,3,1,0,0,0,0
2022-03-07 20:00:00,3,0,0,0,0,1,0,0,0,2,0,2,2,3,3,1,4,3,4,2,0,8,9,10,7,6,11,9,4,6,4,3,3,2,0,3,0,0
2022-03-07 21:00:00,0,0,0,0,0,0,0,0,0,2,0,1,3,1,1,0,6,4,3,5,4,5,8,14,12,9,10,6,4,7,4,6,4,1,0,0,1,0
2022-03-07 22:00:00,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,2,1,0,1,2,5,8,9,8,7,7,5,3,7,6,5,2,0,0,0,0,0
2022-03-07 23:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,1,1,3,6,6,6,8,4,1,5,4,1,2,0,0,0,2,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,0,0,0,1,0,1,0,1,1,2,2,6,10,12,16,18,17,15,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
2022-03-08 06:00:00,0,0,0,0,2,0,0,3,3,1,1,2,2,4,6,10,13,7,6,5,3,1,0,0,1,0,0,1,2,1,2,0,1,1,3,0,0,0
2022-03-08 07:00:00,0,1,2,0,4,0,4,4,7,7,7,10,13,14,20,21,25,14,12,4,0,1,1,2,1,2,1,0,2,4,6,7,6,4,5,7,5,0
2022-03-08 08:00:00,0,1,0,0,5,6,5,7,9,7,6,7,10,16,24,29,42,28,19,7,6,1,2,0,5,7,6,4,3,5,3,7,7,8,7,8,8,0
2022-03-08 09:00:00,0,0,0,0,1,0,0,1,2,2,3,2,4,6,7,8,13,13,11,5,3,2,2,2,2,1,2,2,3,2,0,3,2,0,2,5,0,0
2022-03-08 10:00:00,0,0,0,0,1,2,0,3,0,1,1,1,0,3,4,6,9,5,4,3,1,1,1,2,1,0,1,3,0,3,3,2,2,1,0,0,0,0
2022-03-08 11:00:00,1,0,0,0,0,0,0,1,0,0,2,0,1,4,4,3,4,3,4,2,2,3,4,5,3,4,3,3,2,2,1,2,3,4,1,0,3,0
2022-03-08 12:00:00,0,0,0,0,1,1,1,3,1,4,0,0,0,1,5,3,6,2,1,1,0,3,0,6,1,11,10,5,1,3,2,2,3,2,0,3,2,0
2022-03-08 13:00:00,0,0,0,0,0,1,1,2,0,1,0,0,3,6,3,7,10,5,2,2,2,3,4,5,3,3,3,4,4,5,1,2,1,3,0,2,0,0
2022-03-08 14:00:00,0,0,0,0,1,1,1,0,3,4,3,0,1,1,4,2,5,3,1,4,2,5,7,9,4,5,7,7,5,6,4,3,2,0,0,0,0,0
2022-03-08 15:00:00,0,1,0,0,2,0,1,1,2,2,3,0,4,1,3,3,8,4,3,2,3,6,8,11,3,11,9,8,7,9,10,9,8,4,1,3,0,0
2022-03-08 16:00:00,1,0,0,0,1,0,0,0,2,4,3,1,0,4,4,3,10,6,5,4,5,11,10,13,14,15,15,9,6,8,8,7,5,4,0,2,1,0
2022-03-08 17:00:00,0,0,0,0,1,1,0,0,1,6,5,0,0,3,5,4,4,3,1,2,5,9,12,8,13,13,15,9,7,8,7,7,5,6,6,5,0,0
2022-03-08 18:00:00,0,2,1,0,0,0,0,1,2,3,4,0,3,2,0,3,9,4,1,3,4,10,17,19,20,21,16,11,9,17,16,11,8,3,2,2,4,0
2022-03-08 19:00:00,3,0,0,0,0,0,1,2,0,3,0,1,0,2,1,1,5,3,4,1,2,4,6,8,9,0,7,6,5,9,9,7,4,3,0,2,0,0
2022-03-08 20:00:00,0,0,0,0,0,0,0,3,1,2,1,3,1,2,4,3,4,3,0,2,3,6,8,4,5,9,7,4,3,7,6,5,4,3,1,0,0,0
2022-03-08 21:00:00,0,0,0,0,0,0,0,0,0,4,0,1,3,2,0,1,0,0,3,2,3,8,10,13,10,13,11,9,6,8,3,3,0,1,0,1,0,0
2022-03-08 22:00:00,1,0,0,0,0,0,1,0,4,7,0,6,1,1,1,0,3,1,0,0,1,4,6,6,7,7,8,7,4,5,4,3,2,2,1,0,0,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,0,2,1,1,2,3,4,3,6,2,3,2,4,3,2,1,1,0,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,0,0,0,0,0,0,0,0,0,1,2,1,4,5,6,5,3,2,3,1,2,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0
2022-03-09 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,11,6,5,4,0,0,1,1,1,2,1,2,1,3,0,1,0,0,0,1,0,0
2022-03-09 07:00:00,0,0,0,0,0,1,2,1,3,0,3,0,4,4,5,6,8,3,2,0,0,1,1,0,0,0,0,0,0,2,1,1,2,1,2,2,0,0
2022-03-09 08:00:00,1,0,0,0,0,0,0,0,0,1,2,1,2,5,7,9,14,6,6,2,1,1,1,0,1,2,3,2,1,3,0,3,1,2,2,1,2,0
2022-03-09 09:00:00,0,0,0,0,1,0,0,0,1,0,2,2,0,4,5,7,9,8,4,3,2,1,1,2,1,2,1,0,1,1,1,2,0,0,0,1,1,0
2022-03-09 10:00:00,0,0,0,0,1,0,0,1,2,0,0,0,3,1,7,5,12,7,5,1,0,1,0,1,0,4,0,1,2,2,3,2,3,3,0,0,4,0
2022-03-09 11:00:00,0,1,0,0,1,1,0,5,6,5,6,0,2,7,6,9,14,9,7,4,1,2,1,3,1,0,2,2,3,4,0,2,1,1,2,3,2,0
2022-03-09 12:00:00,0,0,0,0,0,0,2,3,1,4,6,0,3,6,2,8,9,5,3,5,4,2,2,4,3,5,6,5,4,4,3,3,4,3,1,0,0,0
2022-03-09 13:00:00,1,0,0,0,0,0,0,1,0,2,2,2,3,2,3,3,7,7,6,4,2,1,0,2,1,3,2,4,5,3,0,0,1,1,0,0,0,0
2022-03-09 14:00:00,0,0,0,0,1,1,0,2,4,5,5,4,6,7,5,5,8,5,2,2,0,1,3,5,0,0,6,3,3,5,0,4,2,3,1,0,1,0
2022-03-09 15:00:00,4,0,1,1,0,0,0,1,1,1,0,0,2,3,4,1,4,2,3,3,4,7,9,3,2,10,8,5,5,7,0,5,3,2,2,1,0,0
2022-03-09 16:00:00,0,0,0,0,1,0,0,1,0,2,1,2,3,3,4,6,8,10,4,7,3,6,4,5,6,9,10,6,3,11,6,5,4,3,3,0,0,0
2022-03-09 17:00:00,0,0,0,0,1,0,0,1,0,3,0,0,2,3,4,5,7,3,0,2,0,5,6,8,6,4,6,3,1,13,12,10,4,1,3,4,3,0
2022-03-09 18:00:00,0,0,0,0,0,1,0,2,0,1,4,2,3,4,5,3,9,3,1,5,3,4,5,0,4,5,6,4,4,10,8,6,2,1,0,0,0,0
2022-03-09 19:00:00,0,0,0,0,0,0,0,1,2,3,0,0,2,2,3,2,4,2,0,0,0,3,4,1,3,5,0,4,1,12,6,8,4,2,3,1,1,0
2022-03-09 20:00:00,0,0,0,0,0,0,0,0,1,2,2,0,2,2,1,0,4,1,0,2,2,4,4,5,0,7,8,6,5,11,5,8,6,5,3,0,0,0
2022-03-09 21:00:00,0,0,0,0,0,0,0,0,0,3,4,3,0,0,1,0,2,1,0,0,5,4,6,8,7,6,6,4,3,7,6,6,5,3,1,1,0,0
2022-03-09 22:00:00,1,0,0,0,2,0,0,0,1,1,2,1,1,0,2,0,2,1,0,2,4,5,6,9,10,8,6,3,2,7,6,3,3,0,0,0,0,0
2022-03-09 23:00:00,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,2,3,0,0,0,0,1,0,2,3,5,1,3,0,3,0,2,1,0,0,1,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,0,0,0,0,1,0,1,1,0,0,0,1,2,8,12,14,17,16,11,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
2022-03-10 06:00:00,1,0,0,0,2,0,3,2,2,1,3,4,4,5,6,8,14,9,3,6,0,1,1,0,2,0,0,0,2,1,1,1,1,1,0,1,1,0
2022-03-10 07:00:00,0,1,2,1,3,4,3,3,7,5,6,4,11,16,18,21,29,19,16,9,7,1,0,1,1,2,0,2,2,4,3,5,5,3,4,7,7,0
2022-03-10 08:00:00,0,1,0,0,3,0,2,10,11,7,6,7,15,19,24,28,34,33,24,9,6,1,2,0,3,5,5,3,1,3,5,6,8,8,6,9,7,0
2022-03-10 09:00:00,1,0,0,0,0,0,0,2,2,3,4,0,4,6,8,7,15,12,10,5,2,1,2,1,5,4,7,4,6,4,0,5,4,3,7,8,7,0
2022-03-10 10:00:00,0,0,0,0,1,0,0,1,3,0,1,0,2,3,4,3,6,6,3,1,0,0,0,1,1,2,2,2,2,2,1,1,1,1,0,2,0,0
2022-03-10 11:00:00,0,0,1,0,0,1,0,3,1,3,0,3,4,3,5,5,7,4,2,3,0,2,4,1,0,3,3,3,4,3,3,2,0,1,0,2,1,0
2022-03-10 12:00:00,0,0,0,0,0,1,0,2,0,0,4,0,2,4,5,4,7,4,3,2,1,1,2,0,2,4,4,6,5,6,2,3,3,1,2,3,0,0
2022-03-10 13:00:00,2,0,1,0,0,0,2,1,0,2,2,0,3,3,5,5,6,3,2,2,2,3,5,3,0,4,2,3,2,4,0,3,2,0,1,0,0,0
2022-03-10 14:00:00,0,0,0,0,0,2,0,0,0,1,0,0,1,2,2,0,2,2,3,3,1,7,9,12,7,13,11,5,4,5,5,4,4,3,0,0,2,0
2022-03-10 15:00:00,0,1,0,0,1,0,0,0,2,2,0,0,3,0,5,6,7,6,4,3,4,6,7,8,12,15,11,6,4,6,6,5,2,1,0,0,0,0
2022-03-10 16:00:00,0,0,0,0,0,3,0,5,0,4,6,3,4,3,3,4,8,5,4,2,2,9,13,14,15,13,10,7,5,8,3,5,4,2,4,0,0,0
2022-03-10 17:00:00,0,0,1,1,1,0,0,2,4,1,0,0,3,4,3,9,7,7,4,6,6,10,11,14,16,17,17,7,5,11,7,10,7,5,1,6,0,0
2022-03-10 18:00:00,1,0,0,0,0,0,0,2,1,5,5,0,3,6,0,3,8,2,2,2,4,7,10,13,15,16,16,9,7,14,13,10,4,4,5,0,0,0
2022-03-10 19:00:00,1,0,0,0,0,0,0,2,1,5,1,3,3,3,0,0,1,2,0,1,2,5,6,13,12,10,8,6,4,10,8,9,6,4,2,3,1,0
2022-03-10 20:00:00,1,0,0,0,0,0,0,1,0,1,0,0,2,3,1,0,2,1,0,2,1,4,8,9,5,0,5,3,1,9,6,5,3,2,0,1,0,0
2022-03-10 21:00:00,1,0,0,0,0,0,0,1,2,1,2,0,2,1,1,2,0,2,1,2,2,5,6,7,8,0,7,5,3,7,4,4,1,1,0,2,0,0
2022-03-10 22:00:00,1,0,0,0,0,0,0,1,1,2,0,3,1,1,0,1,2,1,0,3,0,5,6,8,0,3,10,9,3,6,1,4,3,1,0,0,0,0
2022-03-10 23:00:00,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,2,2,5,4,7,9,4,3,4,1,4,2,1,1,0,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,0,0,0,0,0,0,1,0,0,1,2,1,4,9,10,12,17,13,8,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-03-11 06:00:00,0,0,0,0,1,0,2,1,2,1,1,0,2,5,7,6,14,12,5,9,1,1,2,0,1,1,0,2,1,1,1,2,2,3,1,1,2,0
2022-03-11 07:00:00,0,1,0,0,3,3,4,6,8,7,9,8,11,17,21,24,26,19,17,8,7,3,1,1,1,3,2,1,2,3,3,5,3,3,2,5,2,0
2022-03-11 08:00:00,1,1,0,1,2,4,3,6,6,5,6,8,12,17,19,23,31,27,20,8,6,2,2,1,3,0,3,1,3,5,4,8,3,7,8,8,7,0
2022-03-11 09:00:00,1,0,0,0,0,1,2,1,3,4,1,5,3,3,8,12,19,11,9,6,2,1,1,2,2,0,1,2,3,2,1,4,5,1,2,5,5,0
2022-03-11 10:00:00,1,0,0,0,2,0,1,0,1,1,1,0,6,5,5,6,7,6,5,4,3,1,2,0,0,0,1,1,1,1,2,0,1,0,0,0,0,0
2022-03-11 11:00:00,1,0,1,0,0,0,0,2,2,0,4,0,3,7,6,7,7,6,1,3,2,4,3,2,0,2,1,2,0,6,2,3,2,2,0,1,1,0
