Unnamed: 0,1_중랑공영차고지(기점가상),2_중랑공영차고지.신내역,3_신내차량사업소입구,4_동서울교회,5_양원리,6_양원역입구,7_경남아파트,8_망우금호어울림아파트,9_망우동고개,10_금란교회앞,11_능산지하차도,12_신내새한아파트앞,13_우남푸르미아아파트,14_신내초등학교,15_경남아파트,16_성원아파트경남아너스빌앞,17_중랑구청사거리,18_신내동성3차아파트,19_신내동성1.2차아파트,20_신내9단지아파트.서울의료원,21_봉화산역2번출구,22_태릉고등학교.원묵초등학교,23_신내4단지아파트,24_구립도서관체육관,25_신내우체국.5단지두산대림아파트,26_봉화산역3번출구,27_신내8단지아파트.서울의료원,28_신내9단지아파트,29_신내10단지아파트,30_중랑구청사거리,31_성원아파트경남아너스빌앞,32_건영아파트,33_대명프라자,34_신내초등학교,35_우남푸르미아아파트,36_신내초등학교,37_금란교회앞,38_망우동고개,39_망우동금호어울림아파트,40_서울특별시북부병원,41_양원역입구,42_양원리,43_동서울교회,44_신내역1번출구,45_중랑공영차고지,46_중랑공영차고지.신내역,47_중랑공영차고지(가상)
2022-04-11 18:00:00,0,1,5,1,6,7,7,9,6,6,7,6,5,3,3,6,5,5,4,5,6,2,1,0,1,27,25,22,19,19,16,14,11,9,10,10,7,4,2,3,3,2,0,1,0,0,0
2022-04-11 19:00:00,0,1,1,0,0,2,1,2,4,3,4,1,4,3,3,5,7,5,4,5,4,2,2,2,4,18,16,14,12,13,14,12,12,12,7,9,6,4,0,3,4,5,4,4,2,0,0
2022-04-11 20:00:00,0,0,1,0,2,4,0,3,3,2,2,3,4,1,0,0,4,5,4,5,2,1,2,2,0,20,14,11,10,6,5,5,4,3,6,2,4,2,2,0,1,0,0,0,0,0,0
2022-04-11 21:00:00,0,0,1,0,0,0,0,1,0,1,2,1,2,0,2,3,6,3,4,5,3,2,1,1,2,13,10,7,3,6,4,5,4,1,6,5,9,9,7,5,1,0,0,0,0,0,0
2022-04-11 22:00:00,0,0,0,0,1,0,0,1,1,2,1,3,4,0,5,5,1,4,5,0,2,1,0,0,0,8,10,8,6,9,10,11,3,12,9,7,7,3,2,0,0,0,0,0,0,0,0
2022-04-11 23:00:00,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,4,3,0,0,1,0,0,0,1,14,11,9,7,6,5,0,4,3,2,0,0,0,1,0,0,1,0,0,0,0,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 06:00:00,0,1,2,0,0,0,0,2,3,3,3,4,3,0,5,6,5,6,6,6,2,0,0,0,1,1,1,2,1,3,0,0,4,0,3,4,1,1,1,2,1,1,0,0,0,0,0
2022-04-12 07:00:00,0,19,26,0,12,1,2,5,5,8,6,10,9,11,24,33,38,39,54,47,26,10,5,6,3,9,8,8,6,17,4,18,10,19,25,31,28,16,27,9,4,4,0,0,0,0,0
2022-04-12 08:00:00,0,23,38,0,7,28,5,6,6,5,7,6,5,8,11,16,16,21,30,34,4,3,3,4,0,9,11,10,8,7,5,3,2,6,8,7,5,7,5,6,1,8,6,4,3,0,0
2022-04-12 09:00:00,0,2,2,0,0,3,4,5,5,4,5,2,3,7,8,8,8,8,7,8,2,2,3,3,5,7,4,9,0,6,6,5,3,6,0,7,5,4,3,3,0,4,3,2,0,0,0
2022-04-12 10:00:00,0,0,1,0,4,3,2,3,5,2,3,0,3,4,5,6,0,6,8,7,2,2,2,0,3,5,7,6,0,6,6,7,0,4,6,4,3,3,4,1,3,1,0,0,0,0,0
2022-04-12 11:00:00,0,0,0,0,1,1,4,2,6,3,5,5,3,5,3,5,5,2,7,8,0,1,2,3,4,10,11,12,11,9,7,4,6,1,5,5,4,2,1,1,0,0,0,0,0,0,0
2022-04-12 12:00:00,0,0,0,0,1,1,0,3,3,4,1,3,0,4,4,5,6,5,7,7,1,2,3,5,0,8,7,6,8,7,5,5,6,5,3,4,0,1,1,0,0,0,0,0,0,0,0
2022-04-12 13:00:00,0,1,1,0,2,3,2,3,2,3,0,1,2,4,1,4,4,4,5,6,1,0,2,0,0,4,2,3,4,6,1,5,4,4,0,2,2,0,0,1,1,1,0,0,0,0,0
2022-04-12 14:00:00,0,0,3,0,2,3,5,6,8,9,5,6,9,0,8,7,4,6,5,5,3,2,3,2,2,16,6,15,3,14,0,1,3,15,1,16,12,3,3,7,6,0,7,0,6,0,0
2022-04-12 15:00:00,0,0,1,0,1,2,0,3,2,5,4,3,2,3,4,1,5,0,5,6,5,15,1,3,16,18,16,9,14,11,9,10,8,7,3,6,4,3,3,2,12,1,9,2,1,0,0
2022-04-12 16:00:00,0,0,3,4,3,22,23,25,5,28,26,25,21,17,16,14,7,9,9,11,6,1,3,14,15,20,19,19,16,13,14,10,8,9,7,8,11,4,3,1,14,0,0,5,2,0,0
2022-04-12 17:00:00,0,0,0,0,2,3,5,4,6,6,8,0,8,6,7,8,9,8,13,13,2,4,3,5,6,23,19,15,10,8,6,7,6,5,4,5,3,2,1,0,1,2,1,0,0,0,0
2022-04-12 18:00:00,0,0,2,0,4,3,4,4,4,6,6,8,7,6,8,6,6,9,6,10,6,4,1,4,4,30,27,18,17,18,17,13,10,11,12,11,10,9,7,8,2,3,0,2,1,0,0
2022-04-12 19:00:00,1,2,5,0,2,3,2,2,3,3,2,4,1,3,0,5,6,3,2,5,4,3,2,3,5,31,25,21,21,14,13,10,5,4,3,2,3,4,2,0,4,2,0,0,0,0,0
2022-04-12 20:00:00,0,0,2,1,2,1,1,2,1,3,2,1,0,2,0,5,7,3,4,4,5,2,1,5,5,15,13,11,9,7,8,8,5,9,11,10,7,5,4,0,1,1,0,0,0,0,0
2022-04-12 21:00:00,0,0,3,0,1,2,1,0,0,0,0,3,1,0,2,0,2,3,0,2,2,1,2,2,3,20,13,11,9,10,5,6,7,7,9,8,6,5,0,4,3,0,0,0,0,0,0
2022-04-12 22:00:00,0,0,2,0,1,1,1,2,1,3,2,1,3,0,2,3,3,5,4,2,1,1,0,0,2,18,16,10,8,10,9,9,9,8,9,7,5,3,3,3,3,2,0,1,0,0,0
2022-04-12 23:00:00,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,2,1,0,2,1,8,6,0,0,5,4,1,1,2,0,1,1,1,0,0,0,1,0,0,0,0,0
2022-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 05:00:00,0,0,0,0,1,0,0,0,0,1,0,0,2,0,4,5,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 06:00:00,0,0,0,0,0,0,0,1,2,3,2,4,3,2,3,4,7,3,8,9,1,0,2,3,0,1,4,5,1,3,0,0,3,0,4,0,2,3,2,1,1,4,2,1,0,0,0
2022-04-13 07:00:00,0,13,32,33,33,6,4,5,4,7,4,11,9,16,24,34,36,45,54,52,32,12,4,5,6,11,9,12,13,19,24,25,28,14,32,34,33,31,27,9,2,3,2,0,0,0,0
2022-04-13 08:00:00,0,17,29,0,2,15,3,4,4,5,6,5,6,7,8,9,13,15,19,23,6,3,5,6,6,10,5,8,0,7,5,6,3,5,7,8,6,12,10,8,6,7,5,1,0,0,0
2022-04-13 09:00:00,0,1,2,4,5,2,0,4,1,4,5,4,2,1,3,4,4,5,8,9,3,3,1,2,2,4,9,12,11,8,7,4,4,4,4,4,4,5,1,4,0,3,0,2,1,0,0
2022-04-13 10:00:00,0,0,1,0,2,2,3,4,6,3,5,5,4,5,6,7,8,9,6,6,3,2,3,4,0,6,5,7,6,4,4,2,3,7,3,7,5,4,5,2,1,2,1,0,0,0,0
2022-04-13 11:00:00,0,1,0,0,2,3,4,0,3,3,5,5,5,4,4,5,5,4,3,6,2,1,0,2,2,5,6,0,5,6,5,0,1,3,2,0,2,1,2,0,0,1,0,0,0,0,0
2022-04-13 12:00:00,0,0,1,0,1,1,0,0,2,3,2,1,3,0,0,4,5,0,7,7,3,4,5,1,0,11,10,8,0,9,5,3,7,5,0,5,2,0,3,1,2,1,0,0,0,0,0
2022-04-13 13:00:00,0,0,1,0,4,8,7,12,10,2,8,4,5,1,5,5,6,3,5,5,4,2,3,6,8,12,10,10,6,8,3,3,7,8,1,9,3,2,1,0,0,1,0,0,0,0,0
2022-04-13 14:00:00,0,1,3,0,1,2,2,1,2,4,3,1,2,3,0,2,2,3,2,1,1,2,4,3,1,13,12,10,10,5,2,3,4,3,4,5,2,1,2,0,1,0,0,0,0,0,0
2022-04-13 15:00:00,0,0,0,1,2,4,14,16,18,19,13,10,10,7,6,10,4,5,3,3,1,4,5,17,19,19,17,16,13,15,7,13,8,7,0,3,6,4,5,14,18,18,17,14,12,0,0
2022-04-13 16:00:00,0,1,2,0,4,18,19,22,21,21,18,17,16,13,12,9,8,7,6,6,2,20,27,29,30,35,34,32,28,17,14,13,9,10,5,7,6,4,6,4,6,4,3,1,0,0,0
2022-04-13 17:00:00,0,1,5,0,7,8,7,12,7,10,12,12,11,9,7,6,6,5,6,5,3,2,4,4,6,21,18,16,15,10,9,11,8,8,8,7,4,3,2,2,1,0,0,0,0,0,0
2022-04-13 18:00:00,0,1,4,0,2,1,2,3,4,7,6,5,5,2,6,9,9,12,1,10,6,3,4,4,3,20,17,13,13,14,16,14,12,10,12,15,7,3,0,2,3,2,0,0,0,0,0
2022-04-13 19:00:00,0,0,1,0,1,2,2,4,2,5,7,3,6,1,4,7,5,3,4,2,3,2,0,3,5,35,29,17,15,10,11,0,8,6,6,4,6,5,2,3,3,2,0,1,0,0,0
2022-04-13 20:00:00,0,1,0,0,2,1,0,2,3,2,0,1,2,0,4,3,2,3,0,3,1,1,0,1,0,17,14,11,9,10,7,9,8,9,7,8,3,1,2,0,1,0,0,0,0,0,0
2022-04-13 21:00:00,0,0,1,0,0,2,0,1,0,1,3,0,2,0,1,0,4,3,0,3,2,1,1,3,4,17,14,6,4,7,8,6,5,3,6,4,4,1,0,1,0,0,0,0,0,0,0
2022-04-13 22:00:00,0,1,3,0,2,0,3,4,2,3,1,3,2,0,4,3,0,4,0,0,2,1,0,1,3,14,12,11,9,11,8,12,9,10,1,8,6,4,2,3,2,1,0,1,0,0,0
2022-04-13 23:00:00,0,0,1,0,0,0,1,0,2,1,2,1,4,3,0,0,0,0,1,4,2,1,0,0,1,13,10,5,4,3,3,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0
2022-04-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 05:00:00,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 06:00:00,0,1,2,0,1,1,0,2,0,2,3,6,6,1,8,7,8,9,14,13,2,0,0,0,1,2,1,1,3,4,3,0,4,0,1,2,2,3,5,5,4,6,5,0,0,0,0
2022-04-14 07:00:00,0,26,28,0,27,3,2,6,6,6,5,9,9,15,24,32,41,47,62,53,30,10,5,5,6,7,4,3,7,12,17,19,20,21,25,28,29,28,28,11,5,4,3,0,0,0,0
2022-04-14 08:00:00,0,15,19,5,20,16,3,4,3,5,3,8,6,9,9,12,20,25,26,37,6,4,5,1,5,8,9,10,6,7,6,5,8,11,11,8,6,6,5,2,3,9,6,0,0,0,0
2022-04-14 09:00:00,0,1,2,4,3,1,1,3,4,4,1,5,2,3,7,8,6,3,8,7,1,1,2,2,2,6,4,6,5,7,6,1,6,5,7,6,3,3,0,2,1,0,0,0,0,0,0
2022-04-14 10:00:00,0,1,1,0,1,1,0,2,2,3,4,2,1,7,2,3,7,8,6,8,3,2,2,0,4,7,6,5,4,4,3,3,0,0,0,3,3,1,1,0,2,0,1,0,0,0,0
2022-04-14 11:00:00,0,0,0,0,1,2,3,0,1,3,3,2,0,1,8,8,4,7,8,7,2,0,2,4,1,5,5,4,3,4,5,5,4,3,0,0,1,1,0,3,2,2,1,1,0,0,0
2022-04-14 12:00:00,0,0,1,2,1,1,0,3,2,3,3,4,4,3,5,4,3,3,4,3,2,1,0,2,2,8,8,7,6,4,5,0,3,6,7,1,4,2,2,3,2,1,0,0,0,0,0
2022-04-14 13:00:00,0,1,1,0,0,3,2,3,1,3,2,3,3,2,5,4,3,0,4,6,1,1,2,2,3,7,7,6,7,6,4,3,3,2,2,0,1,0,1,1,0,0,0,0,0,0,0
2022-04-14 14:00:00,0,1,0,0,2,2,2,3,3,3,2,2,4,5,3,3,4,4,3,4,2,1,2,1,2,6,6,8,8,8,6,0,5,4,5,4,3,1,4,5,5,4,0,3,0,0,0
2022-04-14 15:00:00,0,0,1,0,2,4,5,6,7,7,7,5,3,3,1,5,5,2,3,3,4,11,18,1,19,23,24,23,22,12,11,8,7,8,7,3,4,2,3,8,27,26,24,7,1,0,0
2022-04-14 16:00:00,0,0,3,0,5,21,26,29,31,30,26,25,20,18,17,11,9,10,7,7,3,9,18,29,28,32,30,13,10,17,3,15,11,10,9,6,4,4,1,9,25,22,18,7,6,0,0
2022-04-14 17:00:00,0,1,1,0,0,1,2,1,2,3,4,4,3,0,3,4,7,2,4,7,2,0,3,3,3,21,18,17,12,12,11,10,9,9,8,5,4,3,2,1,3,0,2,0,1,0,0
2022-04-14 18:00:00,0,1,4,0,2,2,3,2,3,6,6,3,5,2,4,3,6,7,8,6,3,2,0,5,5,23,20,16,17,15,12,10,7,6,8,8,8,10,6,9,10,8,7,0,0,0,0
2022-04-14 19:00:00,0,1,9,4,7,5,2,3,5,4,4,6,2,2,3,5,6,4,4,2,3,2,3,2,3,15,15,14,14,6,7,5,8,7,5,8,7,2,3,0,2,0,0,0,0,0,0
2022-04-14 20:00:00,0,0,4,0,4,5,0,4,2,2,2,1,0,0,2,4,2,2,0,1,2,1,1,2,4,17,12,13,12,9,8,6,5,7,3,6,2,2,4,3,3,2,1,0,0,0,0
2022-04-14 21:00:00,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,2,2,0,1,3,0,0,0,3,1,16,11,9,7,8,0,6,5,3,2,3,3,2,1,1,1,0,0,0,0,0,0
2022-04-14 22:00:00,0,1,0,0,0,0,1,0,2,2,1,3,2,0,1,1,3,1,0,2,2,2,1,0,0,16,14,13,12,12,4,9,5,3,4,2,2,0,0,0,0,1,0,0,0,0,0
2022-04-14 23:00:00,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,2,0,0,1,0,0,2,0,9,7,5,6,4,1,6,6,7,1,1,4,3,2,1,0,0,0,0,0,0,0
2022-04-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 05:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 06:00:00,0,0,1,0,1,1,0,2,3,4,3,3,3,0,4,7,9,6,12,10,2,0,0,0,1,1,3,4,3,2,0,2,1,0,2,3,1,1,0,0,0,0,0,0,0,0,0
2022-04-15 07:00:00,0,5,21,0,20,4,1,6,0,10,4,15,14,16,27,41,49,57,66,63,31,8,3,0,2,7,7,9,9,15,20,24,27,27,33,35,33,33,32,12,6,4,2,0,0,0,0
2022-04-15 08:00:00,0,14,22,3,14,18,2,3,3,5,4,8,5,10,12,15,17,16,22,25,5,2,5,2,4,11,5,12,10,11,12,11,10,10,9,10,7,4,8,8,7,0,1,4,0,0,0
2022-04-15 09:00:00,0,1,2,0,3,3,1,4,3,4,0,5,6,5,8,11,10,9,11,8,2,0,2,1,2,5,5,2,6,4,2,3,5,5,4,4,3,4,6,4,3,2,1,0,0,0,0
2022-04-15 10:00:00,0,0,1,0,0,0,1,2,1,2,1,3,2,2,3,2,4,3,0,4,2,2,2,2,3,6,8,7,7,7,7,6,6,6,6,9,6,4,0,1,2,2,1,0,0,0,0
2022-04-15 11:00:00,0,1,0,0,0,1,7,9,7,10,2,1,3,2,3,4,4,2,3,3,2,0,1,1,2,5,6,5,4,8,7,3,4,4,4,5,4,3,1,0,1,2,1,0,0,0,0
2022-04-15 12:00:00,0,1,1,0,2,4,5,1,1,6,4,5,2,3,2,2,5,4,4,5,3,4,3,0,3,11,9,5,4,4,0,2,3,2,0,0,4,1,0,0,0,0,0,0,0,0,0
2022-04-15 13:00:00,0,1,1,0,1,3,4,3,3,4,2,4,3,4,3,5,0,5,7,8,3,1,2,2,1,7,5,10,8,7,5,2,4,3,5,5,5,3,2,6,3,2,1,0,0,0,0
2022-04-15 14:00:00,0,0,0,1,3,4,8,6,8,9,9,8,7,3,7,8,5,2,3,3,1,0,1,2,2,4,6,5,4,4,3,5,3,5,6,5,3,2,1,3,5,6,2,1,5,0,0
2022-04-15 15:00:00,0,0,1,0,2,12,11,14,10,13,12,14,12,5,8,8,9,4,6,7,4,6,12,8,10,13,7,11,13,11,8,7,5,4,3,7,6,4,3,8,24,25,21,13,11,0,0
2022-04-15 16:00:00,0,1,2,0,1,1,2,5,10,10,11,4,10,7,0,8,12,5,14,12,4,13,14,22,17,25,23,23,23,19,15,13,12,9,7,11,12,2,0,0,1,3,0,0,0,0,0
2022-04-15 17:00:00,0,0,1,0,1,4,5,7,10,9,9,10,7,8,6,11,11,10,9,10,7,3,2,5,4,18,16,14,11,12,15,5,14,1,13,4,12,10,9,3,7,4,3,2,0,0,0
2022-04-15 18:00:00,0,1,3,3,4,5,5,6,6,10,11,6,9,7,5,4,5,4,4,3,3,0,2,3,6,29,25,20,17,13,12,10,12,10,7,7,6,5,4,3,3,2,1,0,0,0,0
2022-04-15 19:00:00,0,2,5,1,3,3,4,3,4,5,7,8,7,4,3,6,7,8,6,5,2,1,1,1,1,28,25,20,19,16,15,14,10,9,6,6,7,5,3,1,1,0,0,0,0,0,0
2022-04-15 20:00:00,0,1,2,0,3,4,2,3,3,3,3,4,3,2,0,4,4,3,5,6,3,2,1,4,1,12,11,9,8,7,9,7,8,9,6,5,7,3,2,0,1,0,0,0,0,0,0
2022-04-15 21:00:00,0,0,0,0,1,1,1,2,4,3,0,1,3,0,0,3,4,5,6,5,3,2,1,2,3,16,13,9,7,6,5,8,6,3,5,5,2,4,2,1,0,1,0,0,0,0,0
2022-04-15 22:00:00,0,1,1,1,0,0,0,2,3,5,1,6,5,0,1,5,5,6,4,5,2,2,1,4,0,13,11,10,9,10,11,10,9,4,10,9,6,4,2,0,2,1,0,0,0,0,0
2022-04-15 23:00:00,0,0,0,0,1,0,0,0,1,1,2,1,0,1,0,1,0,0,0,1,0,3,2,4,5,8,8,6,4,7,5,5,2,1,0,0,4,1,0,0,0,0,0,0,0,0,0
2022-04-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
