Unnamed: 0,1_신자초등학교앞,2_제일은행사거리,3_자양우성아파트앞,4_자양고교앞,5_신양초등학교앞,6_뚝도변전소앞,7_광진문화예술회관,8_건대입구(가상),9_건대입구역사거리.건대병원,10_어린이대공원역.화양천주교회,11_화양리,12_화양사거리,13_성동세무서,14_제인병원,15_성수2가3동주민센터,16_리버하우스,17_상원,18_한양대정문앞,19_서울숲삼부아파트,20_왕십리역,21_성동구청,22_도선사거리,23_마장축산물시장,24_동대문구청.용두역3번출구,25_동대문구청.용신동주민센터,26_경동시장앞,27_제기동한신아파트,28_제기시장,29_고려대학교앞,30_고려대역.고대앞삼거리,31_홍파초등학교,32_경동시장,33_경동시장사거리,34_동대문구청.용신동주민센터,35_마장축산물시장,36_도선사거리,37_성동구청,38_왕십리역,39_행당1동주민센터.성동소방서,40_한양대정문,41_상원,42_리버하우스,43_성수2가3동주민센터,44_성동세무서앞,45_우리은행화양동지점,46_화양리,47_어린이대공원역.화양천주교회,48_서울화양초등학교,49_건대입구역사거리.건대병원,50_건대로데오거리입구,51_대동아파트앞,52_신양초등학교앞,53_자양고교앞,54_자양우성아파트앞,55_신자초등학교앞
2022-04-15 16:00:00,4,4,7,8,9,11,14,12,12,12,13,15,17,18,12,15,14,17,17,16,17,16,12,15,14,7,4,3,10,7,12,15,19,21,23,25,13,17,19,26,21,20,19,17,17,17,10,7,8,14,12,11,10,5,0
2022-04-15 17:00:00,4,8,6,8,9,10,14,13,13,12,9,16,23,19,19,24,25,20,22,18,19,14,14,12,7,6,4,3,5,8,12,19,20,21,28,30,28,25,23,25,24,27,30,29,25,24,20,18,10,18,17,13,13,7,0
2022-04-15 18:00:00,8,13,7,14,9,15,9,7,12,11,16,22,40,48,47,49,48,43,40,31,34,31,26,25,23,22,10,6,6,10,11,13,18,21,35,36,31,31,27,27,25,28,34,41,43,38,28,23,20,33,32,28,20,10,0
2022-04-15 19:00:00,2,5,6,9,10,10,11,9,15,16,17,12,17,19,13,20,20,21,21,23,21,17,16,12,8,10,6,6,2,4,3,9,9,9,11,10,10,14,8,16,17,17,11,14,11,12,16,17,11,26,10,23,19,11,0
2022-04-15 20:00:00,2,4,7,10,0,11,12,6,14,10,10,10,10,9,8,8,10,10,8,11,9,8,6,7,1,5,3,3,4,4,6,8,10,11,12,11,17,18,8,19,16,17,21,18,17,9,9,6,6,13,5,12,7,5,0
2022-04-15 21:00:00,2,3,4,6,4,2,5,4,6,5,5,5,6,12,5,7,6,12,11,13,11,11,9,8,8,9,6,5,3,4,3,4,5,7,6,5,6,7,9,7,3,10,8,7,7,5,5,4,7,10,9,8,5,1,0
2022-04-15 22:00:00,2,3,4,4,6,7,7,6,10,10,10,9,14,16,10,7,17,19,22,20,21,20,19,16,14,13,12,4,4,3,0,0,5,7,7,5,7,7,8,11,10,10,11,8,8,7,7,6,4,18,17,15,9,6,0
2022-04-15 23:00:00,0,0,1,1,1,2,3,0,5,4,6,6,7,6,2,3,5,10,11,12,12,9,11,11,9,2,9,6,3,4,0,0,3,1,5,6,5,7,5,9,6,2,7,8,8,6,13,0,12,19,14,17,11,8,0
2022-04-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
