Unnamed: 0,1_수유중학교혜화여고,2_서울정인학교,3_구세군강북종합사회복지관입구,4_미양중고등학교.팔팔·미송경로당,5_삼각산동SK아파트북한산시티미양초등학교,6_삼각산119안전센터,7_강북구보건소삼각산분소,8_삼각산동삼각산아이원아파트정문,9_삼각산동삼각산아이원아파트후문,10_삼각산고.래미안트리베라,11_미아초교,12_길음동동부아파트,13_길음역,14_성북우체국현대백화점,15_미아사거리역.롯데백화점,16_삼양동사거리입구,17_성암국제무역고등학교,18_삼양동사거리,19_삼양동사거리,20_송천초등학교.미아뉴타운입구,21_삼각산고.래미안트리베라,22_삼각산동삼각산아이원아파트후문,23_삼각산동삼각산아이원아파트정문,24_강북구보건소삼각산분소,25_삼각산119안전센터,26_삼양동벽산라이브파크미양초등학교,27_미양중고등학교.팔팔·미송경로당,28_구세군강북종합사회복지관입구,29_우광타운,30_혜화여고
2022-03-05 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 05:00:00,0,1,0,0,0,0,1,4,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 06:00:00,0,1,2,1,1,2,1,3,5,8,0,0,3,3,3,0,0,0,2,2,3,4,0,3,0,0,0,0,0,0
2022-03-05 07:00:00,0,0,2,0,1,0,1,4,4,6,4,7,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-03-05 08:00:00,1,2,2,0,1,3,7,8,10,11,10,9,3,2,3,0,1,0,0,2,1,2,1,1,0,0,0,0,0,0
2022-03-05 09:00:00,2,3,4,0,7,5,11,12,12,18,15,14,7,3,6,8,0,7,6,2,4,3,1,0,1,0,0,1,0,0
2022-03-05 10:00:00,2,3,3,3,3,3,2,6,12,9,13,11,5,4,3,0,4,2,3,0,2,3,1,0,1,1,0,0,0,0
2022-03-05 11:00:00,2,3,4,6,1,4,8,2,14,16,0,16,10,6,9,8,8,7,8,0,8,6,2,0,0,2,0,0,1,0
2022-03-05 12:00:00,1,2,0,1,1,1,6,8,13,13,13,13,10,9,16,17,0,11,4,3,10,9,3,3,2,3,1,0,0,0
2022-03-05 13:00:00,1,2,2,3,5,7,7,10,14,14,15,14,7,4,10,6,14,12,13,11,10,12,11,10,8,7,5,4,0,0
2022-03-05 14:00:00,1,0,1,2,2,2,4,6,8,3,6,6,4,5,8,7,8,2,8,0,6,6,5,5,3,0,1,1,0,0
2022-03-05 15:00:00,2,0,2,3,7,11,12,9,11,12,4,8,6,8,12,11,0,6,11,9,6,8,6,2,0,2,1,0,0,0
2022-03-05 16:00:00,1,1,1,2,4,4,6,6,9,6,9,0,6,4,14,14,12,9,12,10,16,11,8,5,1,2,0,0,0,0
2022-03-05 17:00:00,0,0,1,0,3,4,6,7,8,9,1,9,6,6,31,29,27,17,19,15,13,10,5,2,0,3,2,2,1,0
2022-03-05 18:00:00,1,0,0,0,2,0,2,3,4,1,3,2,3,3,19,17,0,16,17,16,9,11,4,3,0,3,1,0,0,0
2022-03-05 19:00:00,0,1,0,0,2,1,3,2,2,3,3,2,2,2,38,35,27,25,22,0,17,11,4,2,1,3,0,2,0,0
2022-03-05 20:00:00,1,0,1,2,1,0,1,0,1,2,0,1,1,3,12,0,3,9,8,9,8,4,3,3,0,3,2,0,0,0
2022-03-05 21:00:00,1,0,0,2,4,1,1,3,3,0,2,0,0,1,9,11,1,10,8,7,6,4,3,3,0,4,1,0,0,0
2022-03-05 22:00:00,0,0,0,0,2,1,0,0,0,0,0,0,0,1,19,0,18,18,15,13,15,7,3,1,0,4,2,1,0,0
2022-03-05 23:00:00,0,0,0,0,1,0,0,0,1,0,2,4,1,0,23,23,21,21,20,1,22,12,7,1,0,3,1,0,0,0
2022-03-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0
2022-03-06 06:00:00,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
2022-03-06 07:00:00,0,0,0,0,0,0,0,0,2,2,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-03-06 08:00:00,3,0,2,0,3,2,4,5,8,6,9,6,2,0,4,0,1,0,4,0,2,0,0,1,0,0,0,0,0,0
2022-03-06 09:00:00,0,1,2,0,1,0,3,5,8,8,2,0,3,1,1,0,0,0,0,0,2,0,3,1,0,1,0,1,0,0
2022-03-06 10:00:00,1,3,0,4,4,3,5,4,8,0,6,7,5,5,8,9,9,9,8,7,7,4,3,1,0,1,0,0,0,0
2022-03-06 11:00:00,0,0,1,0,0,0,0,2,4,5,6,0,2,0,5,0,3,0,0,0,4,3,4,2,1,0,2,0,0,0
2022-03-06 12:00:00,1,1,1,2,0,1,4,6,10,11,0,9,5,5,4,3,5,0,0,0,6,6,5,5,4,1,0,0,0,0
2022-03-06 13:00:00,0,0,1,1,0,0,2,3,4,5,5,0,4,2,8,9,2,7,8,6,6,5,2,1,0,0,0,0,0,0
2022-03-06 14:00:00,0,1,2,4,4,4,7,8,10,14,0,6,11,7,8,9,0,10,9,8,8,6,1,3,1,1,2,0,0,0
2022-03-06 15:00:00,2,1,0,0,3,1,4,6,10,11,10,9,2,4,23,23,0,20,23,22,15,11,0,0,0,2,1,0,0,0
2022-03-06 16:00:00,1,2,3,0,6,7,8,7,11,9,9,0,6,3,15,16,8,7,14,12,8,9,6,4,5,2,1,3,2,0
2022-03-06 17:00:00,1,2,0,0,3,0,4,5,6,8,9,0,4,0,18,0,12,16,16,13,12,7,7,3,1,0,0,0,0,0
2022-03-06 18:00:00,0,3,1,1,2,1,1,0,6,0,0,5,5,2,9,12,10,8,8,0,8,6,5,3,1,1,0,0,0,0
2022-03-06 19:00:00,0,0,0,0,2,1,1,0,3,5,0,4,3,4,8,0,7,8,6,0,7,3,2,2,1,0,0,0,0,0
2022-03-06 20:00:00,1,0,0,3,5,0,2,0,0,0,0,0,1,1,8,5,0,7,8,7,6,3,4,2,0,4,3,2,0,0
2022-03-06 21:00:00,0,0,0,0,2,1,0,0,0,0,0,0,1,0,10,4,1,9,2,8,2,3,1,0,0,4,2,0,0,0
2022-03-06 22:00:00,1,0,0,0,0,0,0,2,1,0,3,0,1,2,20,19,18,6,17,0,14,7,6,2,1,2,1,0,0,0
2022-03-06 23:00:00,0,0,0,0,0,0,0,1,3,1,2,0,2,1,12,0,0,10,11,0,9,7,4,1,1,0,0,0,0,0
2022-03-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,0,1,1,0,0,0,3,6,8,9,10,9,1,1,2,1,0,0,0,0,2,4,3,0,0,0,0,0,0,0
2022-03-07 06:00:00,0,0,1,1,0,1,4,11,15,16,17,15,2,1,3,4,1,1,5,4,4,3,2,3,1,0,2,1,0,0
2022-03-07 07:00:00,3,3,7,12,15,2,20,21,19,23,25,21,4,4,7,9,9,8,8,0,5,9,15,20,23,23,20,20,12,0
2022-03-07 08:00:00,4,6,8,0,5,6,6,10,22,23,23,20,5,3,10,10,7,10,8,5,7,9,8,8,8,6,4,3,3,0
2022-03-07 09:00:00,3,3,4,4,5,6,8,7,15,14,16,15,5,3,4,5,4,5,5,4,5,2,3,2,1,1,0,2,0,0
2022-03-07 10:00:00,1,4,5,6,1,3,6,12,12,11,8,12,5,3,10,6,7,5,7,0,5,5,3,3,1,3,2,1,0,0
2022-03-07 11:00:00,0,1,1,0,2,2,5,7,10,6,7,8,6,3,5,6,5,4,8,7,7,8,5,4,2,2,0,1,0,0
2022-03-07 12:00:00,3,2,0,4,2,0,3,5,6,6,5,5,2,0,15,0,7,6,7,0,9,4,3,2,0,0,1,1,0,0
2022-03-07 13:00:00,3,1,5,3,3,4,3,3,6,8,7,5,5,5,7,9,11,10,9,0,9,8,3,2,0,1,0,1,0,0
2022-03-07 14:00:00,13,2,3,0,2,0,2,5,5,18,17,7,3,4,11,3,13,10,8,7,8,6,6,4,0,3,2,2,1,0
2022-03-07 15:00:00,16,18,12,11,11,17,13,12,11,10,8,15,14,13,27,9,11,10,9,0,7,8,10,8,6,5,5,4,3,0
2022-03-07 16:00:00,7,11,12,7,7,7,6,8,12,12,13,10,7,8,21,23,28,23,21,18,18,14,6,3,4,5,5,3,4,0
2022-03-07 17:00:00,1,1,2,0,4,3,8,8,9,10,9,9,5,3,35,33,31,26,26,25,19,14,8,5,1,2,2,1,0,0
2022-03-07 18:00:00,2,0,1,2,7,3,4,5,7,8,8,0,7,2,35,34,33,28,24,21,21,15,7,4,2,7,3,2,1,0
2022-03-07 19:00:00,1,2,0,0,6,5,4,3,3,4,1,5,4,3,52,52,51,44,40,39,36,27,12,4,3,5,3,1,0,0
2022-03-07 20:00:00,4,2,2,3,2,3,3,1,4,0,3,1,4,4,11,17,10,17,15,16,15,10,5,1,0,4,3,1,0,0
2022-03-07 21:00:00,1,1,0,0,3,2,1,1,0,2,2,0,1,2,15,14,7,7,15,5,12,11,4,2,0,4,1,2,0,0
2022-03-07 22:00:00,0,0,1,0,1,2,0,2,3,2,0,0,0,2,23,6,6,22,20,9,19,13,4,3,0,2,1,0,0,0
2022-03-07 23:00:00,1,0,0,0,2,1,0,0,2,0,2,1,0,0,11,10,17,5,15,13,10,3,4,0,0,4,2,0,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,0,1,0,0,0,5,8,7,9,10,11,1,0,5,0,0,4,3,0,4,2,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,0,0,0,1,2,3,4,11,18,22,27,26,3,1,3,2,1,0,4,0,3,3,2,3,2,1,1,0,0,0
2022-03-08 07:00:00,2,3,7,11,15,14,20,24,24,26,27,27,8,8,9,8,6,7,0,0,10,5,10,14,15,17,14,15,11,0
2022-03-08 08:00:00,2,5,8,6,6,0,6,11,21,23,24,20,3,1,6,5,7,9,3,2,10,11,9,8,7,6,4,5,2,0
2022-03-08 09:00:00,2,3,4,0,2,3,7,11,16,18,17,8,7,1,4,5,3,4,3,4,4,3,1,0,0,0,0,0,0,0
2022-03-08 10:00:00,0,1,0,0,2,0,4,6,12,12,11,10,7,7,7,5,3,0,4,1,2,1,1,0,0,0,1,0,0,0
2022-03-08 11:00:00,0,0,0,0,1,1,5,5,11,10,9,0,6,5,9,0,4,7,6,0,6,6,2,3,1,2,0,0,0,0
2022-03-08 12:00:00,2,1,2,2,3,4,5,8,10,11,9,9,5,3,8,0,4,6,8,1,6,4,2,2,1,1,2,0,0,0
2022-03-08 13:00:00,4,1,3,2,4,2,10,12,17,14,14,13,8,3,9,6,8,3,5,4,7,4,3,1,0,1,0,1,0,0
2022-03-08 14:00:00,1,1,3,4,4,2,3,4,6,18,8,9,6,5,12,14,0,11,13,9,15,19,17,15,14,2,1,0,0,0
2022-03-08 15:00:00,4,1,3,2,2,1,2,3,6,7,19,3,14,12,28,27,27,1,30,29,31,23,16,7,10,8,5,0,4,0
2022-03-08 16:00:00,17,9,14,18,14,15,16,16,12,12,9,6,4,3,29,31,17,30,26,16,24,16,14,11,5,11,2,1,0,0
2022-03-08 17:00:00,5,1,4,2,6,2,9,13,13,11,9,10,5,5,32,36,34,29,27,25,22,15,7,4,3,3,2,0,1,0
2022-03-08 18:00:00,2,3,2,1,9,0,9,5,7,5,5,7,6,6,36,37,37,33,29,27,20,15,8,1,2,6,4,3,0,0
2022-03-08 19:00:00,7,0,1,4,9,5,8,6,10,11,10,8,11,9,47,46,24,42,36,33,25,15,5,4,1,7,4,2,0,0
2022-03-08 20:00:00,1,1,1,2,3,4,2,3,3,2,2,4,6,3,19,22,20,19,16,14,15,10,5,3,2,4,2,1,0,0
2022-03-08 21:00:00,1,0,1,2,1,2,2,4,3,5,2,0,3,4,27,26,28,23,23,22,23,16,9,1,0,3,2,1,0,0
2022-03-08 22:00:00,0,1,0,1,3,1,2,3,3,4,4,3,2,4,17,16,13,15,12,11,18,17,8,3,0,5,3,2,0,0
2022-03-08 23:00:00,0,0,0,1,2,0,0,1,1,0,1,0,1,0,26,20,25,25,22,21,18,14,10,2,0,2,1,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,1,0,0,0,0,1,2,4,0,5,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
2022-03-09 06:00:00,0,0,0,1,0,0,2,1,4,0,3,2,0,0,3,0,0,2,1,0,2,2,0,1,0,0,0,1,0,0
2022-03-09 07:00:00,0,0,1,0,0,0,0,1,5,6,7,6,2,1,1,0,0,1,2,0,1,1,0,0,0,1,0,0,0,0
2022-03-09 08:00:00,3,4,3,0,2,1,4,7,10,11,11,11,1,0,2,0,0,0,0,1,0,2,1,2,0,1,1,0,0,0
2022-03-09 09:00:00,2,4,3,4,3,3,6,10,11,11,10,11,1,0,9,0,8,3,7,0,7,6,4,1,1,3,0,1,0,0
2022-03-09 10:00:00,1,0,3,0,1,0,1,5,12,12,14,13,7,6,7,6,0,3,7,0,4,0,3,0,0,1,2,0,0,0
2022-03-09 11:00:00,0,0,2,0,2,0,4,6,6,8,0,0,5,3,5,4,0,4,3,0,2,2,0,1,0,0,0,0,0,0
2022-03-09 12:00:00,0,0,1,2,2,2,5,9,9,14,12,14,8,4,2,3,2,3,2,1,6,5,1,0,0,0,0,0,0,0
2022-03-09 13:00:00,0,1,0,0,2,0,5,10,14,15,13,14,4,6,16,15,14,13,10,10,11,6,5,3,2,3,2,3,0,0
2022-03-09 14:00:00,1,0,0,1,3,0,3,0,6,6,5,7,9,6,13,14,12,9,11,10,7,6,5,1,0,0,0,0,0,0
2022-03-09 15:00:00,2,0,3,2,3,2,4,5,6,8,8,0,2,0,7,1,8,8,7,0,5,2,1,1,0,0,0,0,0,0
2022-03-09 16:00:00,3,1,0,0,2,0,3,2,4,3,0,7,5,10,21,16,17,20,20,16,18,14,8,6,0,6,3,0,2,0
2022-03-09 17:00:00,1,2,3,0,0,0,5,6,6,6,7,7,6,3,5,0,0,11,4,0,9,8,6,4,3,3,2,0,0,0
2022-03-09 18:00:00,1,1,1,0,3,0,2,2,4,5,3,5,4,2,7,0,6,4,4,3,5,4,2,1,0,3,0,3,0,0
2022-03-09 19:00:00,1,0,0,0,2,0,1,3,4,5,4,0,0,5,10,11,10,0,11,10,7,3,2,0,0,3,0,0,0,0
2022-03-09 20:00:00,2,1,1,0,2,2,1,0,3,2,1,0,0,1,8,7,0,6,7,0,9,8,4,1,1,2,1,0,0,0
2022-03-09 21:00:00,0,0,1,2,1,0,0,0,0,1,0,0,0,1,8,4,6,5,0,0,6,3,2,2,1,1,0,0,0,0
2022-03-09 22:00:00,0,0,0,0,1,1,0,0,0,0,0,2,2,1,12,12,11,3,11,4,11,9,5,1,0,3,1,0,0,0
2022-03-09 23:00:00,1,0,0,0,0,1,0,0,2,2,0,1,0,0,3,2,3,0,3,0,2,1,0,0,0,2,2,1,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,0,1,0,0,0,0,3,6,8,9,9,8,1,0,4,0,0,3,0,0,6,5,4,0,0,0,0,0,0,0
2022-03-10 06:00:00,1,0,1,0,0,1,3,13,18,19,22,21,17,0,1,0,0,0,2,0,0,1,1,3,0,0,2,0,0,0
2022-03-10 07:00:00,6,8,16,15,14,6,20,24,37,37,31,34,11,9,13,15,16,0,1,12,10,4,8,12,13,17,19,21,15,0
2022-03-10 08:00:00,3,1,5,5,6,5,8,12,25,28,32,21,3,1,10,12,12,11,7,4,14,16,6,4,5,4,3,2,1,0
2022-03-10 09:00:00,2,3,2,4,4,4,10,13,21,27,28,25,10,3,5,4,6,6,6,3,4,4,3,2,1,2,0,1,0,0
2022-03-10 10:00:00,0,1,0,0,2,0,2,3,10,12,10,11,4,4,8,4,5,7,7,8,7,5,4,1,0,0,1,0,0,0
2022-03-10 11:00:00,1,1,0,0,0,2,6,8,13,15,14,13,7,5,6,0,0,5,6,6,5,3,1,4,0,4,0,0,0,0
2022-03-10 12:00:00,1,2,2,5,3,4,6,5,7,6,5,2,3,3,4,5,1,0,5,0,6,4,4,2,0,3,1,1,0,0
2022-03-10 13:00:00,0,1,1,3,5,6,7,9,11,9,8,4,3,3,7,10,4,8,4,2,5,4,4,0,3,3,1,2,0,0
2022-03-10 14:00:00,2,0,2,3,4,5,7,11,10,21,19,3,3,3,10,9,7,9,7,4,14,16,17,13,12,3,2,3,2,0
2022-03-10 15:00:00,4,4,6,0,4,5,10,8,9,12,11,8,14,11,23,24,23,22,19,18,16,12,5,4,0,10,7,5,4,0
2022-03-10 16:00:00,14,16,14,12,11,13,11,12,16,17,13,10,6,9,36,35,28,23,22,20,18,14,9,6,5,5,4,2,2,0
2022-03-10 17:00:00,4,0,1,3,7,9,10,9,12,7,11,10,5,4,18,16,15,20,15,13,14,11,8,5,3,3,1,1,1,0
2022-03-10 18:00:00,4,0,4,3,4,3,4,4,4,7,6,4,2,3,26,27,23,24,24,21,23,17,6,5,4,4,3,2,1,0
2022-03-10 19:00:00,2,1,3,0,6,7,7,3,3,4,4,0,4,3,25,26,25,24,24,22,20,14,4,3,1,9,6,3,2,0
2022-03-10 20:00:00,1,0,0,0,2,1,1,1,0,3,4,3,2,1,11,13,10,11,11,7,11,8,6,3,0,5,4,2,0,0
2022-03-10 21:00:00,1,1,0,0,3,2,1,2,4,5,2,4,2,2,8,0,7,0,4,4,4,2,1,1,2,5,4,3,1,0
2022-03-10 22:00:00,0,0,1,0,3,1,1,2,3,2,1,3,1,4,24,23,22,20,18,16,15,9,5,4,0,5,2,0,1,0
2022-03-10 23:00:00,0,0,0,0,0,0,1,1,0,1,2,1,0,0,24,6,23,22,21,0,21,17,4,1,0,1,0,0,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,0,1,0,0,0,0,2,6,7,0,8,7,0,0,4,0,3,4,3,0,5,8,7,6,0,0,0,0,0,0
2022-03-11 06:00:00,1,0,0,1,0,1,5,11,16,19,24,14,3,4,3,4,1,0,5,0,6,2,0,5,4,0,3,2,0,0
2022-03-11 07:00:00,7,9,12,13,14,3,19,26,35,38,34,27,7,3,14,17,15,14,10,0,10,5,10,13,17,20,16,17,11,0
2022-03-11 08:00:00,5,7,9,9,4,6,12,16,25,26,24,25,3,1,10,13,13,11,10,11,12,14,8,10,8,6,2,5,3,0
2022-03-11 09:00:00,3,2,2,2,2,1,5,8,17,19,18,16,5,1,6,0,5,6,4,0,3,3,2,2,1,2,1,0,0,0
2022-03-11 10:00:00,0,0,2,1,0,0,5,6,8,9,11,8,5,5,10,4,6,7,6,5,4,2,3,1,2,0,0,0,0,0
2022-03-11 11:00:00,1,1,3,7,2,8,7,7,11,12,3,11,8,5,7,0,8,6,8,3,7,5,2,1,0,1,0,0,0,0
2022-03-11 12:00:00,0,1,1,1,1,4,4,3,5,6,7,2,5,4,8,6,9,6,8,7,7,4,2,0,1,1,0,2,0,0
2022-03-11 13:00:00,1,0,1,1,2,2,3,4,8,8,5,7,7,4,7,7,0,6,6,7,8,8,5,3,2,0,1,0,0,0
2022-03-11 14:00:00,6,6,4,0,6,0,4,9,14,17,15,14,10,5,6,4,3,3,5,7,7,9,9,8,7,7,5,4,3,0
2022-03-11 15:00:00,9,1,4,1,5,5,7,15,10,12,11,8,6,8,24,25,25,24,21,0,20,16,8,6,5,6,2,0,0,0
2022-03-11 16:00:00,13,14,13,17,16,15,14,14,14,15,14,11,8,6,22,22,0,20,19,18,14,13,8,5,4,6,4,1,0,0
2022-03-11 17:00:00,7,0,6,7,6,4,5,8,10,9,10,11,7,7,14,15,14,12,12,10,12,10,9,2,1,3,2,1,1,0
2022-03-11 18:00:00,1,0,0,2,3,3,3,3,6,6,0,6,4,3,30,29,28,29,22,21,21,14,7,6,4,7,3,2,1,0
2022-03-11 19:00:00,2,4,3,1,4,3,2,2,2,6,0,1,2,7,36,35,31,28,26,26,23,17,8,7,0,9,4,0,0,0
2022-03-11 20:00:00,0,0,1,0,5,6,3,3,3,2,2,1,2,3,14,4,0,0,14,10,13,9,5,2,2,5,4,3,0,0
2022-03-11 21:00:00,0,1,2,2,2,0,1,3,2,1,2,0,1,0,12,6,9,11,12,10,10,9,5,2,1,4,0,0,0,0
2022-03-11 22:00:00,0,0,0,0,1,2,3,2,0,2,0,3,2,4,20,12,11,17,14,7,16,10,5,3,3,2,2,1,0,0
2022-03-11 23:00:00,0,0,0,1,1,0,0,0,1,2,1,2,1,0,14,16,2,8,15,0,16,11,4,1,0,2,1,1,0,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,0,0,0,0,0,0,0,2,3,5,4,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 06:00:00,0,2,1,2,1,0,2,4,3,2,5,0,3,4,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0
2022-03-12 07:00:00,0,0,1,0,0,0,0,2,5,6,0,0,4,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2022-03-12 08:00:00,3,3,7,2,5,3,8,10,14,14,14,8,3,1,4,0,0,0,3,2,1,2,2,1,0,0,0,1,0,0
2022-03-12 09:00:00,1,0,3,0,2,4,7,8,11,13,9,9,5,3,2,4,1,0,6,0,3,0,2,2,0,2,1,1,0,0
2022-03-12 10:00:00,1,2,3,1,1,0,8,13,18,17,16,14,6,5,8,9,0,0,7,6,6,5,4,2,0,0,0,0,0,0
2022-03-12 11:00:00,1,0,2,2,2,0,7,9,14,15,15,14,8,2,6,2,0,3,6,2,5,6,1,1,3,2,0,0,0,0
2022-03-12 12:00:00,0,1,2,1,1,2,7,10,15,18,19,18,8,3,11,12,0,4,3,2,4,0,4,5,1,3,1,0,0,0
2022-03-12 13:00:00,3,5,8,2,3,2,6,6,13,12,11,12,5,4,7,3,0,2,10,9,10,7,5,0,4,2,1,1,0,0
2022-03-12 14:00:00,1,0,1,2,3,3,4,5,8,7,6,4,5,3,8,9,10,10,9,0,9,8,4,2,1,1,0,0,0,0
2022-03-12 15:00:00,0,1,2,0,2,4,5,7,11,9,8,8,5,3,11,6,0,5,6,7,8,6,4,3,2,1,2,1,0,0
2022-03-12 16:00:00,1,3,5,0,4,4,0,3,5,4,4,4,3,0,13,0,12,11,11,9,8,10,7,7,6,6,2,0,1,0
2022-03-12 17:00:00,3,0,2,3,6,3,7,6,6,10,11,9,6,3,17,13,16,13,14,10,11,10,8,5,4,4,1,0,0,0
2022-03-12 18:00:00,1,2,4,6,1,0,3,0,4,6,7,0,5,1,14,6,13,13,11,0,11,4,3,2,0,3,1,2,1,0
2022-03-12 19:00:00,2,0,0,0,4,0,2,3,2,0,2,0,1,0,27,0,25,23,20,17,16,7,4,1,0,4,3,0,0,0
2022-03-12 20:00:00,0,0,1,2,4,0,3,2,0,1,2,0,0,1,7,8,7,6,9,0,7,4,4,1,0,5,1,3,2,0
