Unnamed: 0,1_진관공영차고지,2_동산동능모퉁이.한국지역난방공사,3_지축교앞,4_래미안922동앞,5_래미안909동앞,6_구파발역.롯데몰,7_박석고개.신도고등학교,8_한일탕,9_갈현1동주민센터,10_갈현동성당앞,11_선일여고입구,12_갈현동미미아파트,13_한솔아파트입구선정중학교후문,14_구산사거리,15_역촌중앙시장,16_구산역2번출구.예일여고,17_하나은행역촌동지점,18_역촌역.역촌오거리,19_서부경찰서후문,20_본서부병원,21_은평세무서,22_은평구청,23_녹번역,24_녹번동대림JR아파트앞,25_녹번역,26_은평구청,27_은평세무서,28_본서부병원,29_서부경찰서후문,30_역촌역.역촌오거리,31_삼성타운,32_구산역1번출구.예일여고,33_역촌중앙시장,34_구산사거리,35_한솔아파트입구선정중학교후문,36_갈현동미미아파트,37_선일여고입구,38_갈현동성당앞,39_갈현1동주민센터,40_갈현노인복지센터,41_한일탕,42_박석고개.신도고등학교,43_구파발(가상),44_구파발역2번출구,45_롯데캐슬823동앞,46_롯데캐슬820동앞,47_지축교앞,48_진관공영차고지
2022-03-10 07:00:00,0,0,5,18,36,44,35,34,28,27,14,17,19,17,17,15,16,15,18,17,15,12,0,1,4,8,11,15,16,25,24,25,27,26,29,26,13,13,14,13,13,11,9,4,2,1,0,0
2022-03-10 08:00:00,0,1,1,13,28,13,19,19,22,24,22,23,30,29,26,22,20,15,13,15,15,14,1,1,6,6,3,7,10,16,21,15,9,13,18,22,24,26,28,27,20,16,13,7,2,1,0,0
2022-03-10 09:00:00,0,1,2,4,6,5,7,9,12,14,15,15,17,17,13,15,14,14,9,9,9,7,1,2,2,5,6,4,8,10,10,7,8,10,13,12,14,14,15,14,15,12,10,4,0,0,0,0
2022-03-10 10:00:00,1,1,0,3,5,9,15,14,14,13,11,12,14,13,13,12,14,11,10,8,6,4,2,2,4,6,5,4,5,7,6,6,6,7,7,6,5,6,9,8,7,6,5,2,1,0,0,0
2022-03-10 11:00:00,0,0,0,2,4,11,6,13,14,14,15,14,10,12,11,10,9,9,8,11,13,6,1,2,2,5,2,7,10,12,12,19,19,23,19,7,8,14,12,11,12,10,4,3,2,0,0,0
2022-03-10 12:00:00,1,3,0,4,5,10,13,11,11,10,12,13,12,8,9,27,25,28,24,21,14,4,1,1,3,5,7,5,9,10,8,12,9,12,12,14,13,13,16,12,15,12,9,8,1,0,0,0
2022-03-10 13:00:00,0,1,0,6,6,9,8,11,11,12,14,14,12,13,16,12,8,8,7,6,13,4,2,3,5,5,9,10,9,8,8,18,18,23,24,26,29,31,13,31,30,25,20,10,2,1,0,0
2022-03-10 14:00:00,0,1,0,2,5,12,14,13,14,16,18,19,21,16,19,14,10,11,8,7,5,3,1,2,4,9,9,8,11,16,15,13,12,16,18,16,21,18,14,13,12,10,8,3,2,0,0,0
2022-03-10 15:00:00,0,1,0,3,3,10,16,14,14,13,15,17,19,18,19,14,8,11,13,9,7,3,0,2,4,8,8,9,13,19,18,18,16,15,15,13,17,18,18,19,19,14,11,6,1,0,0,0
2022-03-10 16:00:00,0,0,1,5,7,19,20,24,22,22,37,35,38,28,39,33,31,26,22,14,9,4,1,1,7,11,12,18,18,21,21,18,18,17,17,21,46,44,43,33,42,36,33,17,3,0,0,0
2022-03-10 17:00:00,1,1,3,5,7,25,25,19,26,25,25,17,23,20,15,14,13,15,14,12,9,7,1,5,6,8,12,12,14,19,18,16,15,17,15,15,17,14,16,15,15,13,11,6,3,1,0,0
2022-03-10 18:00:00,1,2,3,7,12,21,24,26,26,21,16,19,18,15,11,10,8,8,8,8,15,8,2,2,13,22,27,28,25,30,29,28,26,26,25,22,19,19,17,14,11,10,8,6,3,0,0,0
2022-03-10 19:00:00,1,1,0,2,3,20,21,20,18,18,18,17,15,13,13,14,12,9,8,8,8,4,1,2,14,20,20,20,22,28,29,28,27,29,20,18,12,10,10,9,10,8,5,9,3,0,0,0
2022-03-10 20:00:00,0,0,0,0,1,9,10,14,7,13,4,15,10,5,3,6,7,4,1,2,4,4,2,1,8,12,10,10,7,12,12,11,12,11,10,6,6,7,6,4,6,5,4,6,3,0,0,0
2022-03-10 21:00:00,0,0,0,2,2,11,13,13,13,8,14,12,11,10,7,6,4,3,8,7,8,4,0,1,5,10,13,12,13,14,10,15,15,16,13,13,13,13,11,9,10,6,5,9,5,0,0,0
2022-03-10 22:00:00,0,1,0,1,2,9,10,11,7,10,13,12,8,8,10,14,13,11,10,8,6,3,1,2,8,10,8,8,9,10,8,9,12,17,17,16,17,19,19,18,16,15,8,8,4,2,0,0
2022-03-10 23:00:00,0,0,0,1,2,5,6,7,9,10,1,6,8,6,5,5,4,4,3,2,2,1,0,0,3,4,3,3,2,7,7,6,7,6,4,3,2,1,3,0,6,5,2,5,1,0,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,1,0,0,0,2,2,1,0,3,3,4,5,10,9,8,4,1,3,2,7,5,3,6,3,2,7,3,6,7,8,8,8,2,3,10,9,0,9,6,5,9,6,5,1,0,0,0,0
2022-03-11 06:00:00,0,0,2,14,8,7,9,3,11,4,10,9,8,3,7,4,4,3,5,2,4,2,0,0,0,1,3,4,6,6,7,8,1,10,4,5,4,5,6,5,7,5,2,0,1,0,0,0
2022-03-11 07:00:00,0,0,4,13,34,39,41,44,46,37,25,24,19,18,18,9,10,9,11,16,16,11,0,1,4,9,15,20,24,26,26,25,27,29,32,32,11,11,13,5,12,12,10,3,1,0,0,0
2022-03-11 08:00:00,0,0,0,12,15,10,14,18,19,23,24,26,37,31,31,26,23,19,16,16,22,18,2,2,5,4,3,5,7,10,7,6,6,12,14,17,21,23,28,27,25,17,16,7,2,1,0,0
2022-03-11 09:00:00,0,0,1,4,9,12,15,15,16,13,17,17,18,15,17,10,10,9,9,13,16,11,1,2,3,4,4,5,6,8,8,7,10,12,15,16,17,18,16,9,16,14,10,2,0,0,0,0
2022-03-11 10:00:00,0,0,1,5,7,9,9,9,12,13,14,15,14,13,11,9,8,6,7,8,7,4,0,0,1,4,5,5,7,10,9,10,14,13,14,10,12,11,11,13,11,10,8,5,3,2,0,0
2022-03-11 11:00:00,0,0,0,4,6,5,7,6,8,7,9,10,12,13,8,9,8,6,5,5,4,2,0,2,5,6,8,12,13,15,15,12,14,15,15,16,15,16,16,16,13,0,9,4,1,0,0,0
2022-03-11 12:00:00,0,1,1,6,8,12,8,12,12,10,10,11,10,7,9,12,11,11,10,9,7,6,6,3,4,6,7,6,7,8,8,12,12,10,10,11,15,12,16,11,12,11,10,5,1,1,0,0
2022-03-11 13:00:00,1,0,0,3,5,10,9,11,13,16,17,17,15,11,11,13,12,11,10,9,5,2,1,1,5,6,4,5,6,10,9,13,15,9,17,19,22,22,23,13,18,16,10,7,2,0,0,0
2022-03-11 14:00:00,1,1,0,3,5,15,12,16,16,15,13,12,12,11,9,10,8,7,4,6,4,2,0,1,4,11,12,13,12,16,16,12,13,16,19,18,20,20,21,23,23,19,13,3,2,3,1,0
2022-03-11 15:00:00,0,3,1,7,8,16,22,23,22,21,16,16,15,12,10,10,9,10,8,8,6,2,1,3,4,6,8,8,9,12,13,14,14,15,16,17,20,21,19,18,17,18,17,7,2,0,0,0
2022-03-11 16:00:00,0,1,0,7,9,22,23,25,26,32,45,43,40,36,32,32,32,27,25,12,11,4,1,2,5,12,13,10,13,16,15,11,11,12,20,32,59,62,63,34,56,44,38,23,7,1,0,0
2022-03-11 17:00:00,0,3,0,2,9,16,20,21,20,18,20,19,17,16,15,13,13,12,10,9,8,8,3,1,4,9,10,12,16,20,18,14,14,16,15,17,19,12,18,17,12,15,13,7,2,0,0,0
2022-03-11 18:00:00,0,2,0,6,9,18,20,18,16,15,15,13,13,12,12,11,11,9,5,7,19,22,3,2,16,30,30,31,31,33,32,29,29,26,24,21,21,23,21,16,17,16,15,13,6,1,0,0
2022-03-11 19:00:00,0,2,1,4,7,24,27,25,23,23,22,18,16,14,12,12,13,12,8,6,6,4,2,1,12,17,14,12,13,36,35,34,33,25,25,21,23,16,14,14,13,10,7,12,4,1,0,0
2022-03-11 20:00:00,0,1,0,2,4,12,14,13,12,13,14,9,11,6,8,8,7,6,6,4,5,4,2,1,5,7,5,8,6,10,9,11,9,9,10,8,9,13,13,10,9,6,10,12,7,1,0,0
2022-03-11 21:00:00,0,0,0,3,0,14,15,11,13,11,10,8,6,5,6,7,6,3,5,3,4,4,1,1,2,9,12,15,16,17,10,17,19,18,17,16,16,15,11,10,9,6,4,6,2,1,0,0
2022-03-11 22:00:00,0,0,0,1,3,14,15,14,14,13,14,4,12,6,6,8,7,6,5,6,3,3,1,0,3,5,5,6,6,11,13,14,15,16,14,16,14,15,12,11,9,9,7,5,3,1,0,0
2022-03-11 23:00:00,0,0,0,2,4,7,6,3,7,8,4,2,7,5,5,6,5,1,3,5,4,1,0,0,3,4,3,2,5,6,3,4,3,6,5,3,5,4,6,5,4,2,0,8,3,0,0,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,1,0,0,2,3,1,1,1,3,2,4,1,5,4,4,1,5,2,0,3,3,2,6,1,7,8,4,10,10,10,9,8,3,5,7,6,5,6,4,7,6,5,4,2,1,0,0,0
2022-03-12 06:00:00,0,0,0,1,2,4,5,0,2,7,1,2,6,6,7,0,6,4,3,2,1,1,0,0,1,2,1,1,3,2,0,1,3,3,4,5,3,4,6,0,8,6,5,3,2,0,0,0
2022-03-12 07:00:00,0,1,1,4,7,4,3,0,6,7,6,7,8,6,7,3,0,5,0,5,10,7,0,0,3,1,2,0,1,2,4,1,2,5,7,5,6,7,6,5,6,4,3,2,0,0,0,0
2022-03-12 08:00:00,0,0,0,5,7,9,11,8,10,13,14,13,15,15,10,12,11,9,10,7,6,4,1,0,3,4,6,2,5,3,7,4,5,5,8,9,9,11,11,9,10,9,7,3,1,0,0,0
2022-03-12 09:00:00,0,0,1,2,7,10,11,11,12,13,14,13,19,19,10,18,17,14,14,12,11,5,3,2,4,5,3,3,6,5,5,4,4,7,8,11,13,13,13,13,13,12,10,4,0,0,0,0
2022-03-12 10:00:00,0,0,2,6,10,15,20,21,20,24,22,22,23,23,16,13,12,12,12,8,6,4,1,2,3,11,6,7,12,11,10,12,12,16,18,11,14,16,18,20,15,18,14,4,1,0,0,0
2022-03-12 11:00:00,0,0,1,13,16,21,20,16,18,15,15,14,15,14,12,10,7,7,9,9,9,4,0,2,3,10,8,7,8,11,10,9,8,13,13,12,11,13,12,14,13,11,10,9,0,0,0,0
2022-03-12 12:00:00,0,0,2,4,10,14,16,20,16,17,19,11,15,11,8,10,9,7,5,6,6,3,0,1,2,6,6,7,11,15,16,17,18,21,21,18,17,20,20,19,16,10,10,5,1,0,0,0
2022-03-12 13:00:00,0,1,1,4,8,18,21,21,23,22,22,22,15,11,12,13,15,16,12,14,16,8,2,2,3,3,4,7,7,9,10,10,11,13,18,18,20,22,23,20,21,17,13,8,3,0,0,0
2022-03-12 14:00:00,0,2,1,6,10,17,20,19,18,17,18,17,16,14,12,15,13,9,11,9,9,6,2,1,6,9,8,10,14,16,15,13,14,17,16,17,18,24,19,19,4,12,13,6,1,0,0,0
2022-03-12 15:00:00,0,1,1,4,7,26,16,27,25,12,22,20,17,15,11,9,7,6,4,7,6,4,2,1,5,10,9,9,12,14,13,14,14,14,14,13,16,15,15,14,14,13,10,7,2,0,0,0
2022-03-12 16:00:00,0,0,0,3,8,18,19,18,17,13,12,10,12,8,8,12,10,9,7,6,6,8,2,4,7,10,9,9,10,13,10,13,12,13,14,16,15,15,15,16,15,13,13,4,0,0,0,0
2022-03-12 17:00:00,0,2,0,4,8,19,21,20,19,18,15,17,15,15,12,12,11,6,8,7,5,5,3,3,8,18,17,14,7,15,12,13,14,14,14,13,13,12,13,8,12,13,11,6,3,0,0,0
2022-03-12 18:00:00,0,1,0,3,4,17,20,18,15,18,17,16,13,9,10,10,10,7,7,5,3,5,3,4,7,9,11,10,7,11,11,12,12,6,9,8,12,12,10,12,10,9,9,7,2,1,0,0
2022-03-12 19:00:00,0,0,0,3,6,11,13,14,13,13,12,11,8,9,9,10,7,6,4,0,6,4,2,0,5,4,3,4,5,10,12,13,11,9,6,5,4,5,5,7,6,3,4,3,1,0,0,0
2022-03-12 20:00:00,0,1,0,2,3,14,12,13,12,12,11,10,8,6,5,4,9,1,1,5,3,2,1,0,2,3,3,5,6,9,10,8,7,9,10,5,3,5,5,4,3,4,3,5,2,1,0,0
2022-03-12 21:00:00,0,0,0,0,1,25,28,28,25,23,21,7,17,11,10,9,5,4,0,3,3,2,2,3,8,8,8,8,8,11,9,9,10,10,11,9,9,7,1,0,6,4,3,2,0,0,0,0
2022-03-12 22:00:00,0,1,2,2,3,8,9,9,8,8,7,8,6,4,5,8,6,5,4,3,2,1,1,0,6,0,5,6,6,6,5,6,6,7,7,7,6,10,4,3,7,5,4,4,1,0,0,0
2022-03-12 23:00:00,0,1,0,0,4,6,8,4,9,5,8,7,4,3,4,5,3,5,4,3,3,1,0,0,6,10,4,11,9,9,8,9,7,6,8,3,9,8,6,0,1,5,1,4,3,0,0,0
2022-03-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 04:00:00,0,0,0,1,0,2,0,0,1,0,0,2,0,0,1,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 05:00:00,1,0,0,2,3,1,2,2,2,3,5,6,8,7,6,5,4,2,1,0,0,0,1,0,2,2,1,4,1,2,3,2,0,0,4,0,0,3,0,0,5,4,3,1,0,0,0,0
2022-03-13 06:00:00,0,0,0,3,7,5,4,7,4,0,5,6,5,4,4,0,2,3,0,3,1,0,0,1,1,2,1,0,0,2,2,1,0,1,2,3,3,3,4,0,2,3,2,1,0,0,0,0
2022-03-13 07:00:00,0,0,0,3,4,1,0,2,5,6,5,2,8,9,7,7,3,0,2,3,2,1,0,0,0,0,1,0,0,0,2,2,0,1,2,4,2,5,1,0,3,4,2,0,0,0,0,0
2022-03-13 08:00:00,0,0,0,1,3,5,6,7,11,17,6,8,15,9,0,10,14,13,11,11,6,1,2,3,4,2,3,0,3,5,6,7,8,10,12,11,14,13,13,0,12,11,3,9,2,1,0,0
2022-03-13 09:00:00,0,1,0,2,4,4,3,4,6,7,9,11,12,12,14,7,13,4,12,7,4,2,0,1,0,4,4,0,6,2,5,2,0,3,4,11,13,13,15,10,7,13,11,5,1,0,0,0
2022-03-13 10:00:00,0,0,0,2,5,10,11,15,16,16,16,13,18,13,6,13,14,11,10,9,6,2,0,3,4,13,6,14,9,15,14,11,10,12,19,20,19,17,18,8,8,12,10,6,0,0,0,0
2022-03-13 11:00:00,0,0,1,4,7,5,7,7,7,8,8,10,9,8,7,7,4,4,3,5,5,3,1,2,3,4,2,0,1,9,8,8,11,10,8,10,9,11,12,12,14,11,10,6,1,0,0,0
2022-03-13 12:00:00,0,0,1,15,23,24,14,26,24,24,22,22,20,14,13,14,13,9,7,6,5,4,1,1,3,11,12,14,16,18,7,15,14,16,13,14,14,13,12,6,11,4,1,1,0,0,0,0
2022-03-13 13:00:00,0,1,0,2,6,8,7,8,20,20,19,20,20,13,12,11,9,7,0,9,7,2,1,1,0,2,3,0,4,6,5,4,6,7,11,10,13,14,0,13,14,12,11,6,3,0,0,0
2022-03-13 14:00:00,0,0,0,3,4,11,8,12,10,7,8,9,10,8,6,8,7,6,5,8,8,5,1,0,2,4,4,8,9,10,9,8,9,10,12,8,13,14,6,15,11,10,7,5,3,2,0,0
2022-03-13 15:00:00,1,0,0,2,6,12,14,13,13,12,11,13,15,12,13,9,12,9,5,8,7,3,2,1,2,9,10,12,13,14,13,9,11,16,17,14,13,15,17,16,14,9,7,3,1,0,0,0
2022-03-13 16:00:00,0,1,2,2,7,19,20,18,19,14,12,14,11,10,6,6,4,5,4,3,4,1,2,3,7,10,6,12,12,15,13,12,11,12,12,9,12,12,11,9,5,7,6,2,2,0,0,0
2022-03-13 17:00:00,0,1,0,1,3,21,12,20,18,15,12,13,8,6,5,4,4,3,2,4,5,4,1,2,4,5,6,9,9,9,10,9,8,13,12,12,11,15,13,12,12,10,10,4,3,0,0,0
2022-03-13 18:00:00,0,0,1,1,3,8,9,0,12,11,10,8,6,4,8,11,8,6,3,3,3,1,0,0,2,4,6,0,5,8,10,10,10,11,10,6,10,10,10,4,8,3,7,4,0,0,0,0
2022-03-13 19:00:00,0,0,0,1,2,13,15,11,11,12,12,9,7,6,6,5,0,5,3,4,3,3,0,1,3,4,4,3,4,7,3,9,10,10,8,3,7,6,4,3,3,1,0,2,0,0,0,0
2022-03-13 20:00:00,0,1,0,3,4,8,11,5,10,8,6,5,4,3,2,2,1,1,0,0,0,0,0,0,1,4,7,3,8,11,10,10,9,11,8,9,10,12,10,0,9,4,3,1,2,0,0,0
2022-03-13 21:00:00,0,0,0,1,4,12,12,11,10,11,0,12,11,1,5,0,1,4,3,3,2,0,0,0,5,1,0,2,4,7,0,6,6,9,9,7,4,6,5,7,0,6,5,3,2,1,0,0
2022-03-13 22:00:00,0,0,0,1,3,6,11,9,8,8,9,4,7,6,5,5,3,3,2,2,1,0,0,0,5,3,4,6,7,6,6,7,4,7,6,3,10,11,2,9,3,8,6,5,0,2,0,0
2022-03-13 23:00:00,0,0,0,1,2,8,7,7,6,6,5,4,4,3,3,2,5,3,4,4,3,2,0,0,2,4,4,0,5,3,4,3,2,5,4,5,5,6,7,1,6,0,4,5,1,0,0,0
2022-03-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 04:00:00,0,0,0,1,0,0,0,2,1,0,0,2,0,0,1,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 05:00:00,0,0,0,1,2,3,1,2,3,3,4,4,5,4,4,3,0,1,0,3,4,3,5,1,3,6,3,8,9,10,10,9,10,9,10,0,4,11,4,10,7,5,4,2,1,0,0,0
2022-03-14 06:00:00,0,0,5,16,9,10,14,5,15,8,8,7,9,10,11,7,6,5,3,5,4,3,0,1,4,5,2,4,5,7,10,11,5,4,5,6,6,6,5,2,6,4,3,2,0,0,0,0
2022-03-14 07:00:00,0,0,5,20,45,53,56,56,55,53,26,26,25,24,20,10,11,12,16,23,22,16,0,2,4,11,21,29,32,40,40,45,45,25,35,30,20,15,20,21,19,13,11,8,2,1,0,0
2022-03-14 08:00:00,0,0,2,14,18,13,18,22,21,23,25,27,37,33,31,25,24,23,19,20,26,19,0,1,7,5,3,3,10,14,15,8,9,12,16,19,18,21,14,17,16,16,13,8,3,0,0,0
2022-03-14 09:00:00,0,0,1,7,11,6,10,8,9,11,13,16,20,20,19,15,16,15,13,12,11,8,0,2,3,6,7,8,11,9,6,7,7,10,11,12,12,13,12,0,11,9,7,2,1,0,0,0
2022-03-14 10:00:00,0,0,0,4,5,8,9,11,14,14,13,13,14,12,13,10,9,7,6,7,4,3,2,1,2,6,10,13,14,17,16,14,13,10,9,13,14,13,12,12,13,11,8,1,0,0,0,0
2022-03-14 11:00:00,0,1,0,3,4,6,9,10,9,10,9,10,15,11,10,10,9,7,2,6,5,6,2,1,1,3,6,10,8,12,12,16,14,12,12,12,11,12,9,10,10,6,6,2,1,0,0,0
2022-03-14 12:00:00,0,1,0,4,7,8,9,12,13,8,12,12,14,12,10,9,8,6,3,5,5,1,0,2,2,6,8,4,5,8,10,14,14,13,12,11,13,11,10,10,12,8,11,4,3,0,0,0
2022-03-14 13:00:00,1,2,1,2,2,7,12,12,17,16,17,15,13,10,12,11,6,8,5,9,8,6,2,1,3,6,6,7,8,8,9,8,8,10,10,11,13,16,15,16,15,12,10,4,2,0,0,0
2022-03-14 14:00:00,0,1,2,3,5,19,21,17,14,13,16,17,11,11,13,10,9,7,7,7,4,3,2,3,4,8,10,9,10,11,13,12,14,13,14,10,16,13,14,15,8,11,6,5,2,1,0,0
2022-03-14 15:00:00,0,0,0,8,11,12,22,22,18,16,34,33,36,37,37,39,31,28,23,13,7,2,1,1,7,11,10,8,11,13,11,10,9,11,11,13,28,29,27,25,26,27,22,16,5,2,0,0
2022-03-14 16:00:00,0,0,0,4,10,17,21,21,19,20,36,35,36,24,23,23,23,20,22,17,9,7,2,2,7,8,8,9,11,12,13,15,14,20,37,39,43,42,38,37,36,33,29,21,6,1,0,0
2022-03-14 17:00:00,0,0,1,2,7,16,17,18,18,15,22,16,20,14,13,10,8,7,6,6,4,4,3,4,6,10,10,11,14,16,13,15,17,17,20,22,22,21,20,19,18,16,14,8,3,1,0,0
2022-03-14 18:00:00,1,3,2,5,11,24,26,27,23,23,21,18,18,12,11,10,10,10,9,7,11,8,1,3,18,24,27,31,33,34,31,29,25,25,26,23,22,20,18,19,17,18,14,19,8,0,0,0
2022-03-14 19:00:00,0,1,0,3,5,18,17,16,15,14,12,12,10,9,9,7,6,6,3,5,5,4,2,2,11,10,9,11,16,18,16,17,18,16,13,12,8,10,9,9,7,8,9,5,4,1,0,0
2022-03-14 20:00:00,0,1,0,2,3,8,9,9,9,11,10,9,6,9,6,5,5,3,0,4,4,5,2,2,6,8,10,9,8,12,10,10,8,10,10,9,10,11,14,0,11,7,5,5,2,0,0,0
2022-03-14 21:00:00,0,0,0,0,2,21,23,24,18,25,24,20,12,9,8,8,6,4,5,5,4,2,1,0,6,8,9,8,8,9,7,7,9,8,9,7,11,12,10,0,3,1,0,5,2,0,0,0
2022-03-14 22:00:00,0,2,0,1,2,11,12,13,12,13,14,12,8,9,10,12,11,10,9,6,6,4,1,0,3,5,6,7,8,10,8,12,15,19,20,18,23,23,22,20,0,19,17,10,4,2,0,0
2022-03-14 23:00:00,0,0,0,1,2,8,9,8,7,8,5,7,2,6,7,6,5,6,4,3,1,2,0,0,3,4,3,2,1,3,0,2,2,4,5,3,1,3,4,3,0,2,0,10,7,0,0,0
2022-03-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 04:00:00,0,0,0,1,0,0,0,2,1,2,0,3,0,3,4,5,0,0,3,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 05:00:00,1,0,0,0,4,2,0,3,4,0,0,0,7,6,3,2,1,1,0,2,6,5,6,3,2,7,4,6,7,8,10,9,9,7,12,0,0,12,6,5,10,6,2,2,1,0,0,0
2022-03-15 06:00:00,0,0,3,12,8,8,11,2,15,14,7,6,10,6,9,6,3,5,2,4,6,5,0,1,1,2,3,4,4,7,7,6,5,6,7,8,9,5,5,7,7,4,3,1,0,0,0,0
2022-03-15 07:00:00,0,0,5,21,46,49,51,52,54,52,21,18,20,18,17,10,11,13,12,14,17,12,1,3,7,10,14,18,20,36,39,44,46,46,48,42,17,20,26,25,26,20,17,9,2,1,0,0
2022-03-15 08:00:00,0,0,4,13,24,12,13,20,20,24,28,31,40,38,38,30,29,24,21,22,20,14,1,2,9,9,8,9,8,13,11,8,9,11,20,22,20,20,24,23,20,15,12,11,4,0,0,0
2022-03-15 09:00:00,0,0,1,6,9,12,14,14,15,12,9,11,11,11,11,9,11,9,10,10,9,8,1,1,2,5,5,2,7,10,1,9,9,11,12,12,12,12,12,11,13,10,7,4,1,0,0,0
