Unnamed: 0,1_가산동기점(가상),2_가산디지털단지역,3_마리오아울렛,4_금천패션아울렛사거리.W몰,5_디지털단지오거리,6_가리봉시장,7_구로4동자치회관,8_구로시장,9_구로4동우체국.고대구로병원정문,10_구로119안전센터,11_구로변전소.구로초등학교,12_구로역.나인스애비뉴,13_구일역.중앙유통상가,14_동양미래대학.구로성심병원,15_고척중학교,16_고척시장,17_목동아파트11단지(1117동),18_계남초등학교,19_양명초교.신서중,20_신정1동주민센터.신오새마을금고,21_신정네거리역,22_제일여성병원,23_양강중학교,24_까치산역2번출구,25_화곡동백구사,26_화곡동대림아파트.화곡중앙시장,27_가로공원.나누리병원,28_신월초등학교,29_화곡역,30_화곡본동시장,31_한국폴리텍1.서울강서대학교,32_우장초등학교,33_강서구청.한국건강관리협회,34_강서구청사거리.서울디지털대학교,35_등촌중학교백석초등학교,36_등촌역.강서보건소,37_염창역.서울도시가스,38_안양천입구,39_양평동한솔아파트,40_양평한신아파트.선유도공원입구,41_양화대교전망카페,42_합정역(가상),43_합정역,44_서교동,45_홍대입구역(가상),46_홍대입구역,47_홍대입구역(가상),48_홍대입구역,49_서교동,50_합정역(가상),51_합정역,52_양화대교전망카페,53_양평한신아파트.선유도공원입구,54_영등포아리수정수센터,55_염창역.서울도시가스,56_등촌역.강서보건소,57_등촌중학교백석초등학교,58_강서구청사거리.서울디지털대학교,59_강서구청.한국건강관리협회,60_우장초등학교,61_한국폴리텍1.서울강서대학교,62_화곡본동시장,63_화곡역.현대주유소,64_신월초등학교,65_가로공원.나누리병원,66_화곡중앙골목시장,67_화곡대림아파트,68_화곡동백구사,69_다운어린이공원.치유하는교회,70_까치산역4번출구,71_KT강서지사,72_양강중학교,73_신월2동우체국,74_신정네거리역,75_신정1동주민센터.신오새마을금고,76_남명초교.신정3동주민센터,77_신트리사거리,78_계남초등학교,79_고척파크푸르지오아파트,80_고척시장,81_고척중학교,82_동양미래대학.구로성심병원,83_구일역.제일제당,84_쌍용구로정비사업소,85_우리유앤미아파트,86_구로119안전센터,87_구로4동우체국.고대구로병원정문,88_구로시장,89_남구로역,90_가리봉시장,91_스타밸리앞,92_가산디지털단지역,93_가산동종점(가상)
2022-04-06 10:00:00,6,7,6,3,5,6,5,6,8,10,8,10,12,13,14,15,18,20,19,14,12,14,11,11,12,17,21,19,19,24,24,22,26,27,26,24,22,21,21,26,0,24,11,8,6,0,0,3,3,1,5,1,0,3,7,8,6,7,11,14,10,12,10,7,9,10,12,14,13,16,15,16,15,23,23,22,20,19,23,28,24,23,21,19,18,15,9,8,5,4,2,0,0
2022-04-06 11:00:00,17,2,2,3,3,5,7,6,14,15,5,20,14,15,12,17,20,17,20,19,15,14,16,15,9,14,17,11,17,16,19,17,18,20,22,20,24,25,0,24,23,18,14,9,5,0,0,5,4,0,6,4,2,3,5,6,7,7,9,12,11,13,13,12,11,11,13,13,11,13,17,17,16,20,15,19,17,16,20,21,19,18,17,14,14,12,9,8,5,5,4,0,0
2022-04-06 12:00:00,11,7,1,6,7,6,7,8,19,21,15,25,23,23,23,24,23,26,21,20,17,18,20,14,10,11,12,12,17,16,22,22,23,25,24,24,24,23,21,21,20,18,14,10,5,0,2,9,10,0,14,0,11,16,17,19,12,17,23,22,21,18,18,15,18,20,20,24,19,21,20,18,18,20,21,21,16,17,16,15,16,21,21,14,12,7,6,5,5,4,1,0,0
2022-04-06 13:00:00,0,3,1,6,4,8,7,8,14,15,16,16,15,18,23,24,25,22,20,20,17,15,11,16,15,18,22,16,21,24,27,25,23,27,25,22,23,20,19,6,10,18,19,13,11,1,0,9,7,0,12,9,10,11,14,20,14,17,19,20,18,16,15,14,11,12,12,15,13,15,18,19,22,25,19,13,25,18,24,22,16,17,24,17,15,11,6,4,2,0,1,0,0
2022-04-06 14:00:00,0,4,4,8,7,10,12,13,17,18,17,21,23,25,29,27,32,39,34,28,18,15,16,16,16,15,20,20,15,17,15,20,24,26,24,18,19,21,19,23,18,20,15,9,5,1,3,8,11,9,14,10,11,12,13,16,15,21,21,22,21,16,17,18,16,17,15,17,16,17,17,15,16,19,22,21,20,19,19,20,20,19,22,17,15,12,9,5,7,3,3,0,0
2022-04-06 15:00:00,0,5,6,11,15,8,14,11,19,21,18,20,26,27,29,27,27,24,26,22,20,19,20,21,16,13,14,16,16,17,15,17,18,24,20,16,21,20,19,17,19,15,12,8,4,0,7,15,12,13,16,17,17,18,20,21,24,20,24,23,21,21,21,18,23,22,23,23,21,14,18,14,12,19,22,17,22,21,20,18,18,17,19,19,18,15,13,11,12,8,3,0,0
2022-04-06 16:00:00,0,3,1,7,11,12,15,14,21,20,17,20,23,26,27,24,26,28,29,25,24,25,28,24,21,15,15,17,15,16,16,20,18,22,18,18,17,15,13,14,0,14,9,7,5,2,0,17,20,11,25,18,24,24,29,31,29,27,31,33,33,24,23,23,21,22,24,26,23,24,25,25,27,28,26,28,30,29,24,21,19,19,19,20,18,13,8,7,6,4,2,0,0
2022-04-06 17:00:00,0,11,13,16,16,18,26,24,30,33,35,40,37,49,47,46,48,47,45,43,37,37,34,40,29,17,18,16,15,18,18,25,33,36,35,29,30,29,26,30,27,27,13,12,7,1,17,15,23,17,38,37,36,37,45,41,43,41,31,32,30,28,28,24,21,21,22,25,23,29,31,30,30,29,33,34,35,32,25,24,21,23,22,23,14,17,20,19,12,7,2,1,0
2022-04-06 18:00:00,1,13,17,28,31,34,38,37,37,37,37,45,51,53,49,53,53,53,47,44,39,39,37,58,46,33,22,22,21,22,20,23,28,37,37,33,31,16,30,31,0,28,13,10,7,1,20,35,51,20,63,61,60,62,57,59,59,57,55,52,48,42,54,50,41,34,33,33,32,38,42,38,35,51,50,48,47,40,26,22,21,17,17,18,20,16,15,12,6,4,2,1,0
2022-04-06 19:00:00,0,5,5,11,14,21,26,26,26,27,30,29,29,35,32,24,27,28,28,25,22,20,17,39,27,17,16,14,19,22,21,15,14,18,19,16,15,13,12,17,0,15,7,6,5,0,19,13,35,0,58,15,37,56,51,50,48,42,37,33,29,28,29,26,22,23,23,21,17,21,29,31,28,34,36,38,37,37,23,20,16,16,20,28,22,16,11,10,7,6,3,0,0
2022-04-06 20:00:00,1,5,6,10,9,10,12,13,14,14,13,17,16,21,20,20,20,14,22,23,22,23,21,27,17,17,14,13,19,17,16,15,13,15,12,10,9,7,9,8,0,7,4,3,1,1,0,15,16,15,26,25,21,26,32,34,34,29,26,22,21,20,18,16,14,16,15,14,13,13,12,9,15,25,26,24,25,24,12,8,7,9,8,9,3,7,6,6,4,0,2,0,0
2022-04-06 21:00:00,0,6,5,11,12,12,13,12,15,16,16,19,18,26,25,26,25,23,19,17,26,25,22,26,19,13,11,9,10,10,10,9,11,11,9,9,7,7,6,11,5,10,3,3,2,0,0,13,22,13,34,33,34,27,31,31,28,24,23,22,24,19,20,19,15,14,15,13,13,17,19,19,20,19,19,13,17,14,11,13,11,11,8,10,9,8,5,6,4,1,2,0,0
2022-04-06 22:00:00,0,4,3,5,6,7,11,13,13,11,13,15,17,34,32,32,31,29,23,20,24,25,20,21,16,15,11,10,11,10,11,8,5,4,3,3,5,4,0,0,6,5,2,1,0,0,19,16,28,0,39,38,33,36,37,36,34,31,32,28,22,22,24,23,16,13,14,9,9,13,17,15,14,16,18,16,17,16,11,7,7,11,12,10,8,7,4,4,2,1,1,0,0
2022-04-06 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,12,0,0,13,11,9,9,11,6,10,9,10,15,14,8,5,4,3,5,4,6,5,4,6,5,4,2,1,1,1,0,6,11,0,27,0,26,24,23,25,23,21,17,16,12,15,14,11,11,8,7,8,5,7,8,7,6,9,10,10,10,7,8,7,5,10,6,7,3,4,4,1,3,0,1,0,0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 04:00:00,0,2,0,4,10,13,9,13,15,18,18,13,11,13,14,15,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 05:00:00,0,2,0,4,5,6,7,7,11,11,14,15,13,14,13,15,16,14,16,15,16,15,14,11,8,10,11,10,9,9,11,10,8,10,8,8,8,9,8,0,0,7,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 06:00:00,0,3,2,1,4,3,5,3,6,9,9,9,7,6,10,12,16,12,15,15,13,12,13,9,9,11,13,15,13,17,18,20,21,22,25,20,16,16,18,20,19,15,9,5,4,0,0,1,2,0,2,1,1,0,0,5,1,1,4,7,11,10,11,8,16,19,21,24,21,16,21,25,27,30,36,35,33,31,35,33,34,32,31,0,0,0,0,0,0,0,0,0,0
2022-04-07 07:00:00,0,15,13,3,5,7,10,11,12,15,17,19,16,14,21,33,41,44,46,43,41,38,33,16,21,30,35,36,35,36,39,44,44,54,47,41,42,23,44,46,41,19,9,8,7,0,4,3,5,0,16,15,13,16,25,27,25,9,14,21,25,22,24,26,30,51,55,59,53,36,40,44,46,50,35,38,37,34,37,39,46,41,40,36,33,29,30,30,19,17,7,0,0
2022-04-07 08:00:00,0,23,13,6,11,16,22,23,20,20,21,26,19,18,22,29,42,43,45,43,42,41,35,21,29,38,45,46,33,38,41,46,52,54,54,52,51,51,55,54,50,46,21,18,15,0,4,4,5,3,14,10,14,18,21,24,24,21,20,22,30,22,20,22,18,34,54,73,54,39,51,49,55,59,60,57,53,51,56,54,54,55,54,45,43,38,31,29,22,18,9,1,0
2022-04-07 09:00:00,0,12,4,7,6,8,8,7,11,12,13,17,16,13,15,18,21,23,27,24,19,17,18,11,14,20,21,24,23,27,30,33,37,42,42,41,38,28,37,39,38,35,21,13,10,1,4,5,3,2,9,3,8,10,16,15,13,13,13,14,16,12,14,14,13,19,22,30,29,19,22,23,23,27,26,28,28,26,32,31,27,25,23,23,22,17,18,17,11,9,5,0,0
2022-04-07 10:00:00,0,6,2,4,5,8,9,4,15,15,13,13,11,10,8,13,18,19,21,20,12,13,14,19,19,18,21,22,23,24,27,25,23,25,19,25,26,24,28,29,22,26,15,11,7,0,0,4,2,0,5,0,3,6,7,8,7,7,9,10,9,10,11,11,12,14,18,20,19,14,17,15,15,20,23,26,24,22,23,21,20,23,18,19,18,16,11,9,5,5,4,0,0
2022-04-07 11:00:00,0,4,3,4,6,4,7,6,13,10,10,15,15,14,12,12,13,14,15,12,18,16,17,15,15,11,12,13,13,16,26,25,25,28,27,26,24,23,24,18,23,20,16,12,8,1,0,5,7,6,10,0,0,12,19,24,22,22,19,16,15,13,12,10,11,12,13,15,12,13,16,17,18,20,24,19,20,18,15,13,11,11,13,11,10,9,8,6,5,6,2,0,0
2022-04-07 12:00:00,1,3,3,8,9,9,10,8,13,15,15,15,14,34,34,38,18,23,21,19,14,14,15,12,14,12,14,15,14,16,16,18,26,29,25,18,18,19,16,17,0,12,7,6,5,0,0,3,4,0,9,7,10,7,11,13,13,12,15,18,13,18,17,16,15,17,14,19,17,18,21,20,18,20,18,23,24,23,19,19,21,21,19,18,17,13,11,8,9,4,4,0,0
2022-04-07 13:00:00,1,3,4,7,9,6,9,8,14,16,13,15,14,16,19,37,39,38,37,36,29,27,26,19,19,14,19,18,13,14,15,16,23,24,24,23,21,20,7,22,5,18,10,8,5,0,0,6,7,0,11,10,10,10,12,14,16,16,17,21,22,25,24,25,23,22,21,21,18,22,23,21,24,27,25,27,30,27,27,23,18,16,22,18,20,11,9,8,5,3,4,0,0
2022-04-07 14:00:00,0,5,5,8,9,13,17,14,17,18,19,20,17,25,25,26,26,25,23,19,15,17,16,18,16,17,17,17,17,20,26,26,22,23,27,24,25,27,18,30,27,23,10,7,5,0,0,14,16,0,23,22,16,10,15,13,12,18,17,19,16,17,20,20,20,24,25,22,18,18,20,19,22,20,21,22,24,21,20,17,15,16,11,14,11,8,7,6,4,3,2,0,0
2022-04-07 15:00:00,0,5,6,10,13,15,15,13,20,20,23,23,21,25,31,29,27,28,29,28,23,24,26,26,22,18,16,19,18,17,18,18,21,29,12,23,15,23,22,20,14,18,10,8,5,1,6,11,15,14,24,15,20,20,26,26,19,24,25,23,19,20,21,19,17,17,14,12,13,14,17,17,18,21,22,21,20,18,21,22,25,20,17,13,13,11,11,8,5,3,1,0,0
2022-04-07 16:00:00,0,7,2,7,9,11,13,13,19,21,23,21,25,36,36,37,38,44,44,40,41,39,39,30,28,25,27,29,32,30,28,26,33,35,33,28,26,25,26,27,15,26,8,4,2,0,0,10,13,12,19,13,20,23,28,26,26,26,31,29,31,27,30,28,30,32,31,25,18,22,24,26,25,27,28,29,25,24,23,16,14,18,20,25,26,22,12,11,7,4,2,0,0
2022-04-07 17:00:00,1,9,11,21,25,31,43,35,35,41,40,44,44,49,43,42,41,41,39,32,28,29,27,21,24,25,25,28,25,32,26,26,31,34,34,31,31,20,21,28,0,23,13,10,7,0,23,16,31,12,42,35,43,41,47,49,46,40,39,41,36,33,37,36,34,35,37,37,36,31,36,33,36,40,44,39,38,37,30,25,24,24,22,25,21,19,18,16,10,7,4,1,0
2022-04-07 18:00:00,0,13,17,24,30,34,40,38,43,43,42,43,48,50,48,49,51,51,48,43,36,31,31,56,42,24,24,24,28,31,26,22,26,39,40,35,34,32,34,36,33,31,16,12,10,2,16,23,36,33,51,48,49,49,49,52,55,67,66,60,48,36,39,35,30,33,32,28,26,39,40,39,41,43,48,47,48,43,26,22,20,19,25,27,25,15,16,14,8,6,4,0,0
2022-04-07 19:00:00,0,8,8,13,16,19,23,24,21,22,17,25,24,33,33,25,25,25,28,24,24,25,23,45,35,17,13,13,16,15,12,13,12,14,13,13,13,13,16,6,0,15,9,7,0,1,15,25,26,24,39,36,35,44,46,44,45,43,44,44,40,37,38,33,25,19,17,18,14,22,26,26,25,27,27,27,28,25,19,14,14,12,13,17,14,12,7,7,6,5,4,1,0
2022-04-07 20:00:00,0,6,8,9,10,12,14,12,17,15,18,23,20,22,26,25,24,23,21,17,18,19,16,22,16,17,19,18,17,16,13,15,17,19,8,14,11,9,7,10,9,9,6,5,4,1,0,11,20,9,32,12,18,25,27,24,26,24,25,26,19,19,23,20,13,9,11,9,10,14,14,13,12,17,18,0,18,18,13,9,9,7,12,12,11,8,5,5,5,4,2,0,0
2022-04-07 21:00:00,0,7,8,10,14,7,16,15,14,14,13,15,16,50,48,46,45,41,40,40,32,35,35,31,26,18,16,15,18,15,11,6,6,6,3,4,8,3,4,5,3,6,5,2,0,0,16,17,19,16,45,44,34,29,30,30,30,30,31,26,24,21,25,23,21,16,16,12,11,15,15,13,14,16,18,17,17,16,12,10,8,11,10,16,13,9,5,4,2,1,0,0,0
2022-04-07 22:00:00,0,3,4,5,6,5,11,9,12,11,10,12,10,15,16,17,20,14,14,14,14,15,16,25,13,7,6,6,8,7,8,7,9,10,7,5,5,4,3,0,4,2,1,0,1,0,0,19,25,0,40,39,41,38,48,45,41,38,36,30,24,21,19,18,14,12,10,10,10,14,14,14,13,15,16,15,16,13,10,7,5,11,9,8,8,7,5,4,3,2,0,0,0
2022-04-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,0,4,2,3,8,7,14,17,8,8,10,15,18,16,12,12,10,9,7,8,7,7,6,6,3,5,3,2,0,20,13,24,22,32,24,31,30,29,27,24,24,20,18,15,12,14,13,11,11,10,9,8,13,12,11,12,13,9,8,6,7,10,7,4,5,6,6,5,6,3,1,1,0,0,0,0
2022-04-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 04:00:00,0,2,0,3,6,11,13,15,14,13,11,11,10,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 05:00:00,0,2,0,0,3,7,9,10,14,14,19,14,13,10,10,12,14,15,16,17,16,14,14,12,11,8,8,8,7,8,10,11,10,12,11,9,11,12,11,0,10,8,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 06:00:00,0,2,1,1,4,5,8,9,14,15,13,13,9,15,18,20,20,14,19,19,17,16,15,10,11,13,15,17,14,17,18,22,20,20,19,12,12,13,7,9,0,9,7,3,4,0,0,4,5,0,5,0,0,6,7,4,6,6,7,8,10,11,12,14,15,21,23,21,19,16,16,18,22,26,29,29,27,24,30,27,28,26,26,0,0,0,0,0,0,0,0,0,0
2022-04-08 07:00:00,0,10,8,4,7,2,11,12,11,14,14,15,13,16,16,22,31,32,30,31,28,29,27,17,21,23,26,32,27,30,32,35,37,46,51,54,57,26,24,25,18,23,13,10,9,0,5,4,3,0,14,7,10,0,12,12,13,13,14,19,25,21,20,20,26,26,37,53,39,24,31,31,36,40,43,45,42,40,39,38,38,36,37,34,37,24,21,21,13,12,8,0,0
2022-04-08 08:00:00,1,17,15,9,11,12,20,17,21,22,27,28,19,20,20,28,42,45,44,42,37,39,40,20,24,29,39,40,40,48,55,62,60,55,54,45,58,56,57,55,53,49,27,17,14,0,0,7,7,0,18,7,17,18,17,18,16,13,14,22,26,20,18,16,23,44,54,66,57,43,43,47,46,49,52,52,54,53,53,50,54,54,52,48,48,41,41,26,28,23,11,1,0
2022-04-08 09:00:00,0,11,7,7,10,12,16,16,11,13,15,16,11,11,14,17,30,33,32,27,21,20,20,20,20,22,25,29,27,28,31,31,32,39,38,36,39,39,30,40,30,34,20,15,12,0,0,3,3,2,6,3,6,6,8,10,10,11,16,15,16,14,13,13,19,23,29,37,31,24,25,24,26,27,28,27,27,26,28,28,28,27,26,23,23,21,19,18,14,11,5,0,0
2022-04-08 10:00:00,0,6,3,5,6,7,8,6,13,14,14,15,12,14,12,13,15,15,18,17,19,18,18,14,12,12,14,18,17,16,19,21,23,26,27,22,26,28,23,30,14,24,11,6,7,0,3,1,2,1,4,0,4,5,8,10,6,12,10,8,10,11,12,9,12,13,15,20,14,19,21,20,21,22,25,26,24,23,20,24,22,20,19,16,13,11,8,11,9,8,3,0,0
2022-04-08 11:00:00,0,3,2,3,5,6,9,5,10,15,15,20,14,22,20,22,24,25,23,22,17,16,15,14,18,21,21,22,17,20,26,27,27,29,26,27,30,30,31,34,30,32,21,9,7,0,0,3,4,0,4,1,5,3,6,9,10,10,12,14,13,11,12,15,12,14,16,22,20,15,17,11,16,17,20,15,18,19,18,17,16,14,13,12,13,10,7,5,6,5,2,0,0
2022-04-08 12:00:00,0,6,5,4,3,6,7,6,13,14,18,17,14,18,17,21,20,19,20,21,16,13,13,12,16,15,19,19,21,21,23,22,23,26,25,25,20,23,22,26,16,30,15,10,5,3,0,6,5,4,10,9,9,9,10,11,10,14,19,13,23,20,18,17,14,17,21,22,19,16,17,14,20,20,21,22,20,18,18,20,18,19,19,17,15,11,7,5,5,3,2,0,0
2022-04-08 13:00:00,0,5,4,6,13,7,13,9,12,14,14,17,11,17,18,20,22,24,21,21,23,19,17,17,15,13,17,20,17,21,26,25,26,27,28,25,24,18,26,25,23,22,15,10,9,0,2,9,12,8,15,10,15,14,11,12,12,12,14,15,14,15,13,16,16,20,22,23,18,13,14,13,14,16,19,20,17,19,19,15,18,16,16,16,15,12,9,9,8,7,2,0,0
2022-04-08 14:00:00,0,5,6,8,9,9,8,8,16,15,16,15,19,19,20,25,27,29,23,25,20,16,15,13,17,20,17,18,14,20,22,23,22,24,23,22,19,17,12,16,13,17,12,6,4,2,0,10,10,0,15,7,15,13,19,22,22,20,21,15,16,20,15,15,14,16,17,17,15,19,19,23,20,22,23,18,23,21,19,19,19,19,20,20,18,14,10,11,9,7,4,0,0
2022-04-08 15:00:00,0,4,7,14,15,17,19,17,19,20,19,22,24,28,28,28,28,26,27,24,20,20,21,17,14,16,16,18,19,20,20,23,26,24,26,18,21,13,20,12,6,15,9,6,8,0,6,11,13,11,19,0,15,16,20,27,26,29,27,28,26,23,20,17,14,17,18,20,18,15,17,20,23,25,24,20,26,24,23,18,18,19,16,18,19,14,13,5,8,1,5,0,0
2022-04-08 16:00:00,0,7,9,13,15,20,24,22,31,35,29,39,40,32,42,39,44,41,41,39,34,24,20,22,19,18,19,18,17,17,17,16,25,30,28,17,18,19,17,18,19,15,13,9,8,1,9,13,15,12,26,14,19,22,29,27,24,23,30,27,28,26,31,29,27,21,25,26,22,18,23,23,23,24,25,25,25,23,22,20,19,22,20,23,23,18,15,13,8,6,2,0,0
2022-04-08 17:00:00,0,9,10,14,20,27,30,29,39,40,40,34,37,42,45,45,44,42,42,39,32,30,34,48,41,25,24,21,26,26,27,20,24,26,32,32,28,29,30,34,19,32,22,21,19,1,15,16,21,19,40,30,34,32,39,46,39,38,43,36,34,30,32,29,33,33,33,33,28,25,28,25,24,28,30,28,32,30,23,23,23,21,27,30,29,25,19,17,10,8,2,0,0
2022-04-08 18:00:00,1,10,18,28,30,37,47,46,47,46,47,48,56,62,59,63,65,67,63,56,45,46,38,37,32,24,30,21,29,26,26,27,34,41,40,38,40,38,36,29,33,24,13,9,7,2,21,25,36,28,59,55,52,36,47,56,55,56,51,50,50,37,45,42,35,29,32,29,27,39,37,35,35,46,46,44,44,42,38,28,27,16,19,22,21,15,14,13,6,4,2,0,0
2022-04-08 19:00:00,1,8,8,12,16,17,22,22,26,31,35,24,32,32,29,26,28,21,24,23,23,24,21,39,36,24,20,24,25,27,30,27,27,32,32,29,25,26,24,28,28,26,14,11,8,2,33,18,47,0,57,55,51,47,50,49,47,44,40,37,35,32,35,36,27,23,20,17,15,21,22,20,20,22,22,22,22,18,16,15,12,17,17,12,9,8,7,6,4,2,1,0,0
2022-04-08 20:00:00,0,7,7,9,11,11,15,14,16,15,13,22,22,27,23,20,21,20,20,18,19,17,18,17,17,12,15,15,21,19,15,13,10,10,9,10,11,11,12,13,12,11,6,3,0,0,1,20,29,0,43,42,16,38,38,38,35,23,39,33,25,23,19,11,27,24,22,17,16,24,16,25,23,29,31,25,26,25,18,13,8,15,14,11,10,6,5,6,5,4,3,0,0
2022-04-08 21:00:00,0,5,7,13,11,16,16,17,18,18,15,14,16,21,25,23,23,21,18,17,18,19,14,15,14,9,7,4,12,14,13,8,11,9,4,9,13,12,12,12,0,5,6,3,2,1,14,20,22,19,38,39,45,47,56,54,51,42,37,25,24,24,28,25,18,14,10,12,12,16,17,15,17,20,26,24,11,19,10,8,9,8,10,13,12,7,6,4,3,1,1,0,0
2022-04-08 22:00:00,0,4,4,6,8,0,6,8,10,8,7,12,12,18,17,18,19,16,15,18,18,17,16,17,15,11,10,10,10,11,10,7,6,7,6,6,6,9,0,2,0,3,3,0,1,0,0,32,36,0,53,55,54,54,57,56,54,48,38,34,27,23,21,20,16,12,11,8,10,16,14,12,15,19,20,12,22,19,10,7,7,6,3,8,7,5,3,1,2,1,1,0,0
2022-04-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,9,8,9,8,11,12,9,7,3,7,9,7,8,7,5,3,3,4,8,6,6,5,0,4,3,2,0,0,16,22,0,32,31,16,32,39,32,31,29,23,18,15,13,14,13,12,7,9,9,6,9,13,11,3,15,14,4,13,14,12,6,7,9,8,8,9,6,4,1,4,0,0,0,0
2022-04-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
