Unnamed: 0,1_은평공영차고지,2_덕은교.은평차고지앞,3_수색교,4_수색119안전센터,5_수색초등학교,6_수색대림아파트,7_상신중학교앞,8_미성아파트앞,9_새마을금고앞,10_새절역.숭실고입구,11_응암오거리,12_은평문화예술정보학교,13_응암초등학교,14_명지전문대.충암중고등학교,15_명지중고등학교,16_명지대삼거리,17_명지대,18_DMC센트럴아이파크아파트,19_명지대사거리제일은행앞,20_백련시장,21_연희파크푸르지오앞,22_홍연시장,23_연희홍연아파트,24_서대문구청,25_서대문구청.서대문구의회,26_서대문자연사박물관입구,27_한성화교중고교.서대문소방서,28_연희초등학교,29_연희3거리,30_연희교차로,31_서대문우체국,32_연세대학교앞,33_세브란스병원,34_신촌기차역,35_이대역,36_웨딩타운,37_아현역,38_종근당.충정로역,39_한국경제신문사.서소문역사공원,40_서울역버스환승센터,41_숭례문,42_남대문시장앞.이회영활동터,43_롯데영프라자,44_우리은행종로지점,45_청계1가.광교,46_을지로2가.기업은행본점.서울노동청,47_롯데백화점,48_북창동.남대문시장,49_염천교,50_한국경제신문사.서소문역사공원,51_충정로역2호선,52_아현역,53_웨딩타운,54_이대역,55_신촌기차역입구,56_신촌기차역,57_이대부중,58_이대부고,59_이대부중,60_세브란스병원,61_연대앞,62_서대문우체국,63_연희교차로,64_연희3거리,65_연희초등학교,66_한성화교중고교.서대문소방서,67_서대문자연사박물관입구,68_서대문구청.보건소.구의회,69_서대문문화체육회관입구,70_홍연2교두산아파트앞,71_홍남교,72_백련시장,73_명지대사거리국민은행앞,74_명지대,75_명지대삼거리,76_명지중고등학교,77_명지전문대.충암중고등학교,78_응암초등학교,79_은평문화예술정보학교,80_응암오거리,81_새절역.숭실고입구,82_새마을금고앞,83_미성아파트앞,84_상신중학교앞,85_수색대림아파트,86_수색초등학교,87_수색역앞,88_수색교,89_덕은교.은평차고지앞,90_은평공영차고지(가상)
2022-03-15 04:00:00,0,0,0,0,0,1,0,2,3,3,5,7,8,7,8,9,12,4,12,15,16,15,0,16,15,18,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 05:00:00,0,1,1,0,1,1,3,3,3,4,4,6,0,3,4,5,6,0,8,10,0,8,0,11,12,15,12,0,14,11,0,13,12,9,10,2,9,9,9,5,5,2,1,0,0,0,0,2,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 06:00:00,0,2,1,1,2,2,11,11,6,3,4,5,8,6,4,5,8,9,5,5,6,11,3,10,11,14,6,13,13,9,12,9,11,11,11,10,10,9,7,3,2,0,1,0,0,1,2,1,2,3,5,3,5,6,7,6,5,4,3,5,5,6,2,5,1,0,4,2,5,3,0,3,3,4,5,4,7,11,12,12,7,6,5,3,8,6,1,0,0,0
2022-03-15 07:00:00,3,6,15,17,16,20,21,26,24,16,24,25,25,18,11,10,11,10,12,11,12,15,16,17,18,25,26,23,27,28,30,28,26,27,26,25,22,21,22,10,9,4,0,1,0,3,4,5,5,4,5,6,8,14,15,17,12,7,6,7,10,14,5,6,3,6,9,10,8,6,0,11,12,13,14,8,9,8,10,11,7,5,7,5,10,11,3,1,0,0
2022-03-15 08:00:00,1,1,3,4,7,17,27,29,24,24,33,30,26,14,17,16,17,18,21,18,20,25,26,25,20,25,21,22,23,26,27,30,28,28,28,27,37,32,24,12,9,3,2,2,2,6,2,4,3,4,6,7,9,14,5,16,9,5,5,11,7,12,14,15,14,14,10,6,7,7,7,6,9,10,8,10,10,19,25,24,8,8,9,9,10,9,4,2,0,0
2022-03-15 09:00:00,1,0,4,0,2,4,9,11,10,33,42,46,39,19,14,15,13,10,12,11,11,14,17,18,22,26,28,26,25,27,28,26,22,24,21,19,18,17,16,11,9,3,0,1,0,4,5,5,3,4,5,7,8,11,13,11,9,5,4,6,6,11,10,9,7,8,5,6,9,10,0,7,7,8,7,10,8,3,9,8,8,7,5,4,4,1,2,1,0,0
2022-03-15 10:00:00,1,0,2,1,2,3,6,5,5,9,11,10,8,10,8,6,6,6,7,10,10,12,12,12,12,13,13,16,15,15,14,17,16,15,13,15,18,18,17,15,6,3,1,0,0,1,2,4,4,4,4,5,0,6,8,6,5,4,3,4,6,7,5,2,6,7,5,5,6,4,5,4,5,3,5,5,6,7,5,5,4,4,3,7,9,7,0,0,0,0
2022-03-15 11:00:00,0,2,2,0,1,4,5,6,5,13,13,16,13,5,4,3,2,0,5,3,4,5,6,8,9,10,11,9,8,15,12,14,15,13,14,14,14,11,12,10,9,3,2,1,1,1,3,8,9,8,7,6,2,6,5,7,3,6,4,8,7,9,12,8,11,6,5,6,12,11,9,8,7,6,7,6,12,10,11,12,8,6,3,4,4,5,2,1,0,0
2022-03-15 12:00:00,2,1,1,2,3,5,7,9,5,9,10,14,14,12,10,10,9,8,9,10,9,10,13,12,10,12,14,14,17,18,17,15,13,13,15,13,14,14,13,13,9,5,2,1,0,3,5,7,8,8,8,10,9,10,11,12,8,10,11,9,12,2,10,8,7,10,7,6,8,9,0,8,11,8,7,8,9,8,9,8,9,8,7,5,4,2,1,1,0,0
2022-03-15 13:00:00,1,2,3,2,4,6,6,8,7,11,12,12,11,13,13,12,12,14,13,12,12,15,16,5,15,17,11,16,18,21,20,18,15,17,16,15,18,16,15,14,11,3,2,0,1,4,4,5,7,6,7,8,9,13,13,13,11,8,8,8,10,12,11,3,10,9,8,7,7,6,0,5,7,6,4,7,7,6,5,7,6,8,7,5,8,0,1,0,1,0
2022-03-15 14:00:00,1,1,1,2,2,3,10,6,9,11,13,12,13,8,9,8,10,5,15,15,14,7,8,13,11,14,15,7,15,15,15,14,13,12,12,14,13,5,10,10,9,3,2,0,1,2,8,12,13,5,11,10,9,9,9,11,9,17,11,11,13,14,13,14,16,15,10,11,15,16,11,15,13,10,9,8,12,12,11,9,11,12,8,3,4,3,1,0,1,0
2022-03-15 15:00:00,1,1,1,0,2,6,8,9,10,12,9,13,11,10,11,10,9,11,12,13,14,15,13,15,14,14,17,15,13,15,16,15,15,15,13,12,12,10,11,7,6,4,2,1,0,3,7,16,18,9,15,13,12,9,10,10,14,11,16,18,24,23,21,21,21,18,17,16,10,14,16,15,15,14,15,18,24,23,23,19,15,14,10,12,5,5,3,2,1,0
2022-03-15 16:00:00,1,0,3,3,4,9,12,13,11,10,14,14,14,16,22,24,23,21,19,20,21,19,19,16,20,16,16,16,18,19,17,16,17,15,12,11,12,13,12,6,6,3,2,0,0,2,8,20,20,21,18,15,8,9,10,9,11,15,19,20,24,23,22,21,21,21,20,18,16,15,15,14,13,11,11,28,45,16,42,29,22,19,13,19,17,17,8,3,0,0
2022-03-15 17:00:00,1,2,4,5,3,6,5,7,6,10,13,15,13,11,11,9,10,10,9,9,8,8,10,9,13,10,11,15,16,19,16,16,18,19,18,17,14,13,14,5,6,2,0,2,3,3,5,11,14,14,14,16,16,14,15,13,13,15,18,26,28,19,20,20,19,17,17,17,21,21,20,19,20,18,14,17,22,21,21,21,24,24,18,8,6,5,4,4,2,0
2022-03-15 18:00:00,4,1,8,9,9,14,14,5,9,15,19,17,15,15,14,11,11,11,10,10,10,9,12,0,15,16,14,19,18,19,20,17,18,18,14,15,15,12,22,6,5,4,3,1,2,6,12,22,26,26,22,22,19,24,23,21,20,16,18,23,28,29,21,22,22,15,20,18,23,27,26,23,22,16,18,18,18,17,15,15,19,17,14,6,4,5,2,0,1,0
2022-03-15 19:00:00,1,2,2,3,3,6,5,6,2,7,6,6,7,4,5,3,4,4,4,3,4,5,6,6,7,6,10,11,13,12,11,11,12,11,9,7,7,10,9,5,4,3,2,0,0,2,4,5,12,12,10,10,10,12,11,12,16,15,19,21,23,24,23,22,20,19,19,20,20,17,11,15,17,16,15,13,17,10,14,9,25,20,15,6,5,4,4,2,1,0
2022-03-15 20:00:00,0,1,2,2,0,3,2,3,1,11,11,9,8,7,6,3,4,0,2,4,0,3,3,3,6,4,5,3,6,7,3,6,3,6,8,1,3,6,6,2,2,1,1,2,0,5,6,9,4,9,9,10,11,12,14,17,0,16,19,17,16,18,18,18,17,17,15,17,15,12,11,10,8,8,9,8,8,7,6,6,13,15,14,8,3,1,1,0,0,0
2022-03-15 21:00:00,0,0,1,0,2,1,2,0,2,10,11,10,6,4,5,2,4,4,2,5,4,3,0,5,8,10,8,8,5,11,8,5,7,12,9,8,5,6,5,3,1,1,3,2,3,6,7,8,8,8,7,7,10,12,9,11,10,10,12,14,16,16,15,9,8,4,9,8,6,13,12,11,10,5,12,10,10,10,9,9,15,7,13,7,3,0,2,0,1,0
2022-03-15 22:00:00,0,2,1,0,0,1,1,2,0,14,19,15,9,8,7,4,2,6,6,5,2,6,5,2,1,3,3,0,5,7,6,5,8,7,5,8,5,3,7,2,2,1,0,0,1,2,5,2,9,8,7,6,7,10,4,8,7,9,9,14,17,18,18,17,13,15,12,13,15,11,10,14,13,10,6,6,15,6,14,10,11,9,7,3,1,0,1,0,1,0
2022-03-15 23:00:00,0,0,2,0,0,1,0,0,0,5,7,5,3,2,3,2,0,3,1,1,2,0,0,0,1,0,0,0,2,2,4,6,7,5,8,7,6,5,4,0,0,0,0,0,0,3,1,4,4,3,2,3,5,7,9,12,1,10,12,18,21,8,21,7,20,19,14,3,13,12,11,2,4,13,6,9,6,1,4,6,10,11,5,2,0,0,0,0,0,0
2022-03-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 04:00:00,0,0,1,0,1,1,0,2,3,3,4,6,3,5,7,5,10,11,12,15,16,17,18,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 05:00:00,0,1,2,0,0,2,4,3,5,3,3,1,4,3,4,5,6,6,8,9,0,11,0,5,12,21,12,22,23,12,21,15,14,12,10,9,6,11,4,6,4,1,0,2,1,1,2,1,2,0,3,4,5,4,5,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 06:00:00,2,0,1,0,0,4,9,9,6,6,6,5,6,6,7,6,9,10,9,8,9,10,7,9,8,11,11,10,12,11,0,10,7,9,10,6,9,10,10,5,3,2,0,1,0,1,1,0,0,0,3,4,4,6,4,7,4,4,7,4,4,9,4,4,4,4,2,3,3,1,0,1,0,2,3,3,1,8,10,11,5,2,3,2,10,2,0,1,0,0
2022-03-16 07:00:00,1,3,6,7,8,13,17,24,20,16,24,25,26,19,10,9,10,12,13,14,17,18,15,19,14,24,26,22,26,28,28,22,27,25,25,26,26,24,25,7,4,2,1,0,0,3,0,3,3,1,5,7,9,21,22,21,15,6,5,4,6,8,6,7,4,5,6,4,7,8,6,10,12,13,17,7,10,19,22,19,10,9,12,10,16,16,2,1,0,0
2022-03-16 08:00:00,1,1,5,5,6,23,23,24,22,24,21,20,18,12,14,11,16,15,15,12,18,18,20,21,16,19,21,16,23,24,23,23,23,28,27,32,37,30,25,14,9,3,1,0,0,3,3,4,5,4,6,10,11,15,17,18,11,9,8,10,13,14,15,16,15,14,8,7,7,5,1,5,7,10,11,11,10,27,31,29,6,8,11,12,15,12,5,1,0,0
2022-03-16 09:00:00,1,2,3,2,3,5,12,13,11,22,22,21,20,13,12,12,10,11,11,11,7,13,15,14,14,16,18,15,21,22,17,21,21,21,18,20,22,21,18,17,10,4,1,0,0,4,1,3,3,4,3,5,6,9,11,12,11,9,6,6,5,7,6,5,7,0,7,8,8,5,5,4,3,4,5,7,9,8,10,9,6,5,6,6,8,7,2,1,0,0
2022-03-16 10:00:00,1,1,2,2,2,9,10,12,10,12,16,17,14,13,11,8,10,10,10,10,10,15,14,9,16,18,17,12,15,18,17,17,17,19,20,21,22,23,21,15,13,2,1,1,0,3,6,6,5,5,3,4,3,5,0,4,3,6,7,4,8,6,7,6,6,5,4,4,11,11,10,9,5,6,7,7,5,6,7,6,4,5,4,2,4,3,1,0,0,0
2022-03-16 11:00:00,0,1,2,1,2,2,3,4,4,19,21,20,19,9,7,7,8,6,4,7,6,9,10,11,13,14,15,14,12,12,11,8,13,12,15,11,13,11,13,9,6,3,2,1,0,2,2,7,6,7,6,7,0,5,7,7,6,4,7,9,7,9,7,7,6,8,7,10,11,12,11,8,10,9,10,11,12,7,8,5,4,5,6,4,4,1,2,1,0,0
2022-03-16 12:00:00,1,1,2,0,3,4,5,6,4,10,12,12,10,8,8,8,9,7,10,12,11,9,9,10,9,10,11,10,12,13,12,13,12,13,12,10,12,11,12,9,7,3,1,1,0,2,2,5,2,6,5,6,5,6,8,7,7,5,8,8,7,10,8,7,8,5,6,7,7,7,2,6,9,9,10,9,21,19,16,16,11,11,8,5,4,4,3,1,1,0
2022-03-16 13:00:00,1,1,2,2,2,6,10,12,11,9,12,15,16,7,6,7,7,9,8,9,10,8,11,5,9,11,14,13,11,14,15,14,13,12,14,12,13,11,15,12,10,3,2,0,1,2,4,12,6,12,8,5,2,7,8,6,4,4,5,6,7,8,8,10,10,11,13,12,12,12,9,8,7,9,10,11,11,12,15,12,9,8,6,6,8,7,2,1,0,0
2022-03-16 14:00:00,1,0,2,2,3,4,7,9,8,20,18,19,18,7,5,7,9,10,9,7,8,8,10,9,11,10,13,12,11,13,7,11,12,13,11,9,9,12,0,11,7,5,4,2,2,3,5,13,14,14,12,8,6,9,6,7,8,12,13,17,16,14,8,8,7,6,5,5,7,11,8,12,12,11,13,13,14,15,11,11,10,9,8,15,7,6,1,0,0,0
2022-03-16 15:00:00,0,2,3,2,2,3,5,4,4,12,13,11,10,12,18,18,22,22,24,18,21,20,19,17,17,9,14,13,12,16,14,13,16,15,11,7,10,8,11,7,8,3,2,0,0,5,7,13,15,14,16,18,9,14,13,15,13,15,18,17,18,20,19,17,15,15,13,12,11,13,6,11,11,10,9,22,29,29,27,19,22,18,16,6,3,1,2,0,1,0
2022-03-16 16:00:00,1,2,2,3,5,5,10,0,8,16,21,18,14,14,13,12,12,12,13,14,13,12,14,13,14,17,19,18,21,19,18,17,16,17,8,16,16,7,8,6,5,2,1,0,0,1,4,9,10,11,12,12,13,13,14,16,13,15,19,22,26,25,21,23,20,19,20,24,23,15,11,19,16,17,16,15,25,22,20,16,20,10,13,13,13,10,9,3,1,0
2022-03-16 17:00:00,1,1,2,4,6,4,7,6,5,12,20,22,17,15,14,11,11,12,12,10,13,14,14,12,15,14,14,18,19,18,19,18,22,19,21,20,17,15,15,7,4,3,3,1,2,5,12,18,14,15,15,12,14,14,12,15,13,9,14,16,19,18,19,20,21,20,18,22,22,21,21,19,22,22,21,19,22,26,20,18,22,21,11,9,3,4,3,2,2,0
2022-03-16 18:00:00,2,2,5,5,7,11,8,7,4,16,19,19,14,7,14,12,13,10,9,12,10,10,11,12,14,14,14,16,16,18,19,18,20,20,21,18,19,20,23,6,5,2,3,0,0,5,9,14,19,21,20,18,17,14,14,12,13,15,18,19,21,20,18,17,16,17,15,16,15,13,13,18,21,20,23,22,23,21,19,17,19,19,20,9,4,5,4,4,2,0
2022-03-16 19:00:00,0,2,4,4,7,6,6,8,7,16,17,14,12,7,6,7,7,5,4,5,2,4,4,4,5,6,8,9,9,11,8,10,10,11,8,0,7,7,9,3,2,2,2,0,0,3,6,11,16,15,14,11,11,12,13,8,7,9,16,13,19,15,21,16,17,15,16,17,14,7,13,11,10,8,9,8,10,16,16,11,22,23,20,9,6,5,3,3,1,0
2022-03-16 20:00:00,0,1,2,2,1,2,3,3,4,5,6,5,6,5,4,3,4,1,5,6,5,6,8,7,6,5,8,12,10,9,6,5,8,7,6,5,5,4,8,2,2,1,1,0,1,2,6,10,7,11,9,9,10,9,9,8,6,6,9,10,11,11,12,11,12,11,11,6,9,10,11,10,9,8,7,8,12,8,11,10,16,15,14,7,3,1,1,0,0,0
2022-03-16 21:00:00,0,0,4,1,0,1,3,0,1,8,12,10,8,7,8,7,4,5,3,3,2,2,0,0,4,5,5,8,5,9,8,5,7,9,6,6,7,8,4,2,2,0,2,1,1,3,8,4,7,7,9,11,3,9,7,10,8,8,10,11,14,15,13,12,6,9,10,8,8,8,8,9,9,9,10,11,13,13,12,10,17,16,13,6,2,1,1,0,0,0
2022-03-16 22:00:00,0,1,2,4,2,3,1,3,1,7,8,7,6,4,2,7,11,3,12,9,0,8,0,0,7,6,5,0,5,8,2,5,6,7,7,8,8,7,3,4,3,0,0,0,2,5,6,8,9,8,11,15,16,17,16,18,3,15,16,17,17,16,12,9,7,9,6,6,5,4,0,4,1,5,5,7,7,5,4,4,10,8,6,4,2,3,3,1,0,0
2022-03-16 23:00:00,0,0,0,0,1,0,0,0,0,4,5,4,3,5,0,3,4,1,3,2,2,0,0,0,2,3,3,0,2,6,4,5,6,8,7,5,5,4,3,2,1,0,1,0,0,1,1,2,3,3,3,3,4,5,1,7,3,6,7,10,8,9,13,12,12,8,11,10,9,7,4,5,5,6,4,4,4,4,5,8,8,9,6,2,2,0,1,0,0,0
2022-03-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 04:00:00,1,0,1,0,0,2,1,2,2,1,3,5,5,4,6,7,10,0,11,15,15,15,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 05:00:00,1,1,2,1,2,3,4,3,3,4,3,4,5,5,5,5,7,2,8,9,0,10,0,7,12,21,22,23,15,14,21,15,13,10,8,7,8,7,6,4,3,1,0,0,0,1,0,1,0,0,0,0,1,0,2,5,3,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 06:00:00,0,1,0,0,0,3,14,14,12,4,6,4,8,8,6,3,2,4,6,7,6,7,5,8,7,9,5,8,9,11,6,11,10,9,8,5,7,7,6,4,4,2,1,0,0,2,3,2,0,2,7,4,4,8,7,6,7,5,4,6,0,6,7,0,2,8,2,3,2,3,0,4,2,0,3,4,6,4,7,6,8,7,5,1,8,7,3,2,0,0
2022-03-17 07:00:00,2,6,15,9,3,20,20,26,22,17,26,27,23,18,11,11,9,11,12,10,17,20,14,22,22,24,24,24,27,29,29,28,26,24,21,21,23,24,21,14,4,2,0,0,1,3,6,7,5,5,6,8,10,14,19,19,11,7,5,6,4,8,7,8,7,6,8,7,8,9,9,14,18,20,25,11,10,22,25,22,12,12,13,8,18,17,4,2,1,0
2022-03-17 08:00:00,1,2,3,4,6,21,24,27,22,18,30,25,23,14,15,14,14,14,19,21,24,25,23,22,20,21,25,19,31,34,32,34,33,33,31,22,34,30,25,19,12,4,2,1,0,3,3,5,3,5,6,10,10,18,14,20,13,12,9,11,16,21,23,22,20,18,11,6,9,8,0,8,8,6,10,11,9,15,18,16,7,7,8,10,11,10,3,2,0,0
2022-03-17 09:00:00,0,1,2,0,3,7,13,16,13,28,28,26,26,13,12,15,14,15,8,9,3,10,11,10,12,12,13,14,15,17,19,19,18,20,15,20,21,18,15,15,11,5,2,0,1,4,7,2,4,1,3,4,5,8,9,11,7,5,3,5,6,7,7,5,4,4,8,7,11,9,8,4,5,0,7,8,10,16,21,19,6,5,0,7,9,9,2,0,1,0
2022-03-17 10:00:00,0,0,1,1,2,6,7,7,5,8,5,8,5,7,6,7,7,7,6,7,7,8,8,8,12,13,14,14,17,18,16,15,16,16,16,16,18,18,18,14,12,3,1,1,0,2,3,5,4,3,4,6,4,7,4,8,3,7,7,8,6,4,5,5,4,4,5,4,6,4,3,6,4,5,5,4,7,9,9,9,6,6,2,5,4,2,1,0,0,0
2022-03-17 11:00:00,1,1,1,0,2,6,7,7,5,9,8,11,9,8,7,8,6,7,6,7,8,7,7,6,9,9,14,13,12,13,10,9,10,11,11,10,11,12,13,10,8,4,1,0,0,5,9,11,4,11,3,8,0,8,8,12,5,7,7,9,10,9,9,6,0,6,5,6,7,9,8,4,7,9,7,9,9,8,8,9,8,6,4,4,3,1,1,0,0,0
2022-03-17 12:00:00,1,1,2,2,1,4,4,5,4,9,11,12,13,15,3,15,14,13,16,15,14,9,8,13,9,11,13,12,11,16,17,16,13,14,14,13,14,13,11,9,5,4,3,1,0,1,2,6,1,5,6,5,4,9,10,10,11,7,7,8,9,9,7,7,6,7,4,6,11,7,6,14,13,9,0,11,13,8,7,8,9,5,4,2,2,0,0,0,0,0
2022-03-17 13:00:00,1,2,3,4,4,7,9,11,8,11,9,9,9,8,6,5,7,6,7,9,7,12,13,7,9,14,13,6,15,14,14,13,12,11,10,10,12,13,9,8,6,2,1,0,0,1,5,6,9,7,6,6,5,7,7,8,6,5,6,7,11,10,7,6,4,6,6,8,8,10,6,4,8,6,8,11,13,13,10,12,8,6,6,6,5,5,3,0,1,0
2022-03-17 14:00:00,1,3,2,3,4,7,8,11,8,10,11,11,10,9,8,8,6,7,8,10,10,7,10,0,8,8,10,8,11,12,11,11,11,10,9,10,9,7,8,6,3,2,2,1,0,2,6,10,5,11,10,10,9,14,12,13,11,13,14,12,13,14,15,15,17,20,12,10,13,11,8,10,12,10,12,14,14,13,12,9,13,10,8,12,2,3,1,0,0,0
2022-03-17 15:00:00,0,1,4,5,4,6,9,10,7,10,11,9,10,12,13,15,7,12,14,14,9,12,13,15,16,17,16,15,15,16,17,16,16,18,17,16,13,12,11,4,3,3,1,1,0,2,4,6,7,6,7,11,6,11,8,12,13,17,18,15,20,20,18,13,18,17,14,13,10,9,8,9,10,11,10,12,19,18,22,19,11,15,11,11,4,2,3,2,1,0
2022-03-17 16:00:00,1,1,2,3,8,6,9,9,10,9,14,12,11,12,15,14,14,13,13,11,7,12,11,8,13,9,8,9,10,11,8,12,16,19,17,15,15,11,12,5,6,3,1,0,2,2,14,24,24,22,20,14,13,14,13,14,12,17,22,26,29,29,23,24,10,23,18,20,20,20,10,19,17,17,18,27,37,36,35,26,18,18,15,15,14,9,8,2,1,0
2022-03-17 17:00:00,2,3,4,3,4,6,8,12,11,15,14,18,17,17,15,16,15,17,14,15,14,14,11,15,13,16,17,18,19,21,21,17,17,16,18,16,14,13,12,6,5,4,3,2,1,4,6,15,16,16,11,11,10,9,10,11,12,12,12,18,20,19,18,14,15,14,17,16,16,15,15,16,12,18,20,19,24,20,21,21,18,19,16,10,7,9,4,3,2,0
2022-03-17 18:00:00,2,1,6,6,5,7,7,6,7,13,16,14,15,16,18,13,10,10,8,10,11,10,8,7,16,18,17,16,15,18,20,15,18,19,16,11,10,10,23,5,4,2,4,3,4,7,10,14,18,20,23,27,14,24,21,20,14,19,19,20,18,20,17,17,18,16,16,17,21,19,19,18,19,18,20,18,17,15,13,11,24,23,18,11,7,6,3,2,1,0
2022-03-17 19:00:00,2,4,6,4,6,6,7,7,7,16,18,17,15,14,9,5,7,3,4,5,0,7,8,0,9,8,10,11,11,13,11,13,14,12,10,8,7,5,7,2,2,0,1,0,0,3,11,14,8,13,12,10,10,10,10,10,9,11,14,15,14,16,17,14,15,15,13,16,14,9,11,9,13,11,11,7,10,9,6,5,23,23,15,7,4,2,3,1,0,0
2022-03-17 20:00:00,0,1,5,0,2,3,3,3,4,11,13,10,9,6,4,3,4,4,6,6,5,5,4,2,5,3,4,5,6,3,5,6,3,6,9,8,6,7,6,1,0,1,1,2,0,5,7,10,9,3,9,12,11,13,15,15,14,13,16,10,18,18,16,15,14,16,13,14,13,11,9,9,9,10,10,13,12,11,9,9,19,18,16,3,3,2,1,0,0,0
2022-03-17 21:00:00,0,1,1,2,2,1,1,0,1,10,12,11,11,7,5,4,7,0,1,5,6,4,0,4,5,6,8,9,9,9,8,3,8,10,8,8,2,8,5,3,2,0,2,1,4,2,4,4,5,5,6,7,7,6,7,8,4,5,12,13,11,7,11,10,7,11,10,8,6,7,0,5,5,10,12,12,18,20,19,13,12,10,8,4,4,0,1,1,0,0
2022-03-17 22:00:00,0,1,2,2,3,1,3,0,1,8,8,7,3,4,2,1,5,7,7,2,0,6,0,4,2,4,3,4,3,5,0,7,3,6,6,6,5,7,6,4,0,1,0,1,0,5,6,7,8,9,4,9,4,4,9,7,7,5,9,10,14,13,10,11,0,9,10,10,10,7,6,8,9,8,8,7,10,6,10,9,15,15,12,6,4,2,2,1,0,0
